game,2015,5,20151011,201510110rai,den,"Denver Broncos",16,rai,"Oakland Raiders",10
player,201510110rai,den,HillRo00,pass_sacked_yds,0,,,,,
player,201510110rai,den,HillRo00,pass_long,0,,,,,
player,201510110rai,den,HillRo00,pass_rating,,,,,,
player,201510110rai,den,HillRo00,rush_att,7,,,,,
player,201510110rai,den,HillRo00,rush_yds,21,,,,,
player,201510110rai,den,HillRo00,rush_td,0,,,,,
player,201510110rai,den,HillRo00,rush_long,6,,,,,
player,201510110rai,den,HillRo00,targets,2,,,,,
player,201510110rai,den,HillRo00,rec,1,,,,,
player,201510110rai,den,HillRo00,rec_yds,5,,,,,
player,201510110rai,den,HillRo00,rec_td,0,,,,,
player,201510110rai,den,HillRo00,rec_long,5,,,,,
player,201510110rai,den,HillRo00,fumbles,0,,,,,
player,201510110rai,den,HillRo00,fumbles_lost,0,,,,,
player,201510110rai,den,SandEm00,pass_cmp,0,,,,,
player,201510110rai,den,SandEm00,pass_att,0,,,,,
player,201510110rai,den,SandEm00,pass_yds,0,,,,,
player,201510110rai,den,SandEm00,pass_td,0,,,,,
player,201510110rai,den,SandEm00,pass_int,0,,,,,
player,201510110rai,den,SandEm00,pass_sacked,0,,,,,
player,201510110rai,den,SandEm00,pass_sacked_yds,0,,,,,
player,201510110rai,den,SandEm00,pass_long,0,,,,,
player,201510110rai,den,SandEm00,pass_rating,,,,,,
player,201510110rai,den,SandEm00,rush_att,0,,,,,
player,201510110rai,den,SandEm00,rush_yds,0,,,,,
player,201510110rai,den,SandEm00,rush_td,0,,,,,
player,201510110rai,den,SandEm00,rush_long,0,,,,,
player,201510110rai,den,SandEm00,targets,12,,,,,
player,201510110rai,den,SandEm00,rec,9,,,,,
player,201510110rai,den,SandEm00,rec_yds,111,,,,,
player,201510110rai,den,SandEm00,rec_td,0,,,,,
player,201510110rai,den,SandEm00,rec_long,45,,,,,
player,201510110rai,den,SandEm00,fumbles,0,,,,,
player,201510110rai,den,SandEm00,fumbles_lost,0,,,,,
player,201510110rai,den,ThomDe03,pass_cmp,0,,,,,
player,201510110rai,den,ThomDe03,pass_att,0,,,,,
player,201510110rai,den,ThomDe03,pass_yds,0,,,,,
player,201510110rai,den,ThomDe03,pass_td,0,,,,,
player,201510110rai,den,ThomDe03,pass_int,0,,,,,
player,201510110rai,den,ThomDe03,pass_sacked,0,,,,,
player,201510110rai,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201510110rai,den,ThomDe03,pass_long,0,,,,,
player,201510110rai,den,ThomDe03,pass_rating,,,,,,
player,201510110rai,den,ThomDe03,rush_att,0,,,,,
player,201510110rai,den,ThomDe03,rush_yds,0,,,,,
player,201510110rai,den,ThomDe03,rush_td,0,,,,,
player,201510110rai,den,ThomDe03,rush_long,0,,,,,
player,201510110rai,den,ThomDe03,targets,8,,,,,
player,201510110rai,den,ThomDe03,rec,5,,,,,
player,201510110rai,den,ThomDe03,rec_yds,55,,,,,
player,201510110rai,den,ThomDe03,rec_td,0,,,,,
player,201510110rai,den,ThomDe03,rec_long,17,,,,,
player,201510110rai,den,ThomDe03,fumbles,0,,,,,
player,201510110rai,den,ThomDe03,fumbles_lost,0,,,,,
player,201510110rai,den,FowlBe00,pass_cmp,0,,,,,
player,201510110rai,den,FowlBe00,pass_att,0,,,,,
player,201510110rai,den,FowlBe00,pass_yds,0,,,,,
player,201510110rai,den,FowlBe00,pass_td,0,,,,,
player,201510110rai,den,FowlBe00,pass_int,0,,,,,
player,201510110rai,den,FowlBe00,pass_sacked,0,,,,,
player,201510110rai,den,FowlBe00,pass_sacked_yds,0,,,,,
player,201510110rai,den,FowlBe00,pass_long,0,,,,,
player,201510110rai,den,FowlBe00,pass_rating,,,,,,
player,201510110rai,den,FowlBe00,rush_att,0,,,,,
player,201510110rai,den,FowlBe00,rush_yds,0,,,,,
player,201510110rai,den,FowlBe00,rush_td,0,,,,,
player,201510110rai,den,FowlBe00,rush_long,0,,,,,
player,201510110rai,den,FowlBe00,targets,2,,,,,
player,201510110rai,den,FowlBe00,rec,2,,,,,
player,201510110rai,den,FowlBe00,rec_yds,46,,,,,
player,201510110rai,den,FowlBe00,rec_td,0,,,,,
player,201510110rai,den,FowlBe00,rec_long,41,,,,,
player,201510110rai,den,FowlBe00,fumbles,0,,,,,
player,201510110rai,den,FowlBe00,fumbles_lost,0,,,,,
player,201510110rai,den,ThomJu01,pass_cmp,0,,,,,
player,201510110rai,den,ThomJu01,pass_att,0,,,,,
player,201510110rai,den,ThomJu01,pass_yds,0,,,,,
player,201510110rai,den,ThomJu01,pass_td,0,,,,,
player,201510110rai,den,ThomJu01,pass_int,0,,,,,
player,201510110rai,den,ThomJu01,pass_sacked,0,,,,,
player,201510110rai,den,ThomJu01,pass_sacked_yds,0,,,,,
player,201510110rai,den,ThomJu01,pass_long,0,,,,,
player,201510110rai,den,ThomJu01,pass_rating,,,,,,
player,201510110rai,den,ThomJu01,rush_att,0,,,,,
player,201510110rai,den,ThomJu01,rush_yds,0,,,,,
player,201510110rai,den,ThomJu01,rush_td,0,,,,,
player,201510110rai,den,ThomJu01,rush_long,0,,,,,
player,201510110rai,den,ThomJu01,targets,1,,,,,
player,201510110rai,den,ThomJu01,rec,1,,,,,
player,201510110rai,den,ThomJu01,rec_yds,16,,,,,
player,201510110rai,den,ThomJu01,rec_td,0,,,,,
player,201510110rai,den,ThomJu01,rec_long,16,,,,,
player,201510110rai,den,ThomJu01,fumbles,0,,,,,
player,201510110rai,den,ThomJu01,fumbles_lost,0,,,,,
player,201510110rai,den,NorwJo00,pass_cmp,0,,,,,
player,201510110rai,den,NorwJo00,pass_att,0,,,,,
player,201510110rai,den,NorwJo00,pass_yds,0,,,,,
player,201510110rai,den,NorwJo00,pass_td,0,,,,,
player,201510110rai,den,NorwJo00,pass_int,0,,,,,
player,201510110rai,den,NorwJo00,pass_sacked,0,,,,,
player,201510110rai,den,NorwJo00,pass_sacked_yds,0,,,,,
player,201510110rai,den,NorwJo00,pass_long,0,,,,,
player,201510110rai,den,NorwJo00,pass_rating,,,,,,
player,201510110rai,den,NorwJo00,rush_att,0,,,,,
player,201510110rai,den,NorwJo00,rush_yds,0,,,,,
player,201510110rai,den,NorwJo00,rush_td,0,,,,,
player,201510110rai,den,NorwJo00,rush_long,0,,,,,
player,201510110rai,den,NorwJo00,targets,3,,,,,
player,201510110rai,den,NorwJo00,rec,2,,,,,
player,201510110rai,den,NorwJo00,rec_yds,15,,,,,
player,201510110rai,den,NorwJo00,rec_td,0,,,,,
player,201510110rai,den,NorwJo00,rec_long,11,,,,,
player,201510110rai,den,NorwJo00,fumbles,0,,,,,
player,201510110rai,den,NorwJo00,fumbles_lost,0,,,,,
player,201510110rai,den,DaniOw00,pass_cmp,0,,,,,
player,201510110rai,den,DaniOw00,pass_att,0,,,,,
player,201510110rai,den,DaniOw00,pass_yds,0,,,,,
player,201510110rai,den,DaniOw00,pass_td,0,,,,,
player,201510110rai,den,DaniOw00,pass_int,0,,,,,
player,201510110rai,den,DaniOw00,pass_sacked,0,,,,,
player,201510110rai,den,DaniOw00,pass_sacked_yds,0,,,,,
player,201510110rai,den,DaniOw00,pass_long,0,,,,,
player,201510110rai,den,DaniOw00,pass_rating,,,,,,
player,201510110rai,den,DaniOw00,rush_att,0,,,,,
player,201510110rai,den,DaniOw00,rush_yds,0,,,,,
player,201510110rai,den,DaniOw00,rush_td,0,,,,,
player,201510110rai,den,DaniOw00,rush_long,0,,,,,
player,201510110rai,den,DaniOw00,targets,5,,,,,
player,201510110rai,den,DaniOw00,rec,0,,,,,
player,201510110rai,den,DaniOw00,rec_yds,0,,,,,
player,201510110rai,den,DaniOw00,rec_td,0,,,,,
player,201510110rai,den,DaniOw00,rec_long,0,,,,,
player,201510110rai,den,DaniOw00,fumbles,0,,,,,
player,201510110rai,den,DaniOw00,fumbles_lost,0,,,,,
player,201510110rai,rai,CarrDe02,pass_cmp,26,,,,,
player,201510110rai,rai,CarrDe02,pass_att,39,,,,,
player,201510110rai,rai,CarrDe02,pass_yds,249,,,,,
player,201510110rai,rai,CarrDe02,pass_td,1,,,,,
player,201510110rai,rai,CarrDe02,pass_int,1,,,,,
player,201510110rai,rai,CarrDe02,pass_sacked,4,,,,,
player,201510110rai,rai,CarrDe02,pass_sacked_yds,26,,,,,
player,201510110rai,rai,CarrDe02,pass_long,33,,,,,
player,201510110rai,rai,CarrDe02,pass_rating,82.1,,,,,
player,201510110rai,rai,CarrDe02,rush_att,1,,,,,
player,201510110rai,rai,CarrDe02,rush_yds,-1,,,,,
player,201510110rai,rai,CarrDe02,rush_td,0,,,,,
player,201510110rai,rai,CarrDe02,rush_long,-1,,,,,
player,201510110rai,rai,CarrDe02,targets,0,,,,,
player,201510110rai,rai,CarrDe02,rec,0,,,,,
player,201510110rai,rai,CarrDe02,rec_yds,0,,,,,
player,201510110rai,rai,CarrDe02,rec_td,0,,,,,
player,201510110rai,rai,CarrDe02,rec_long,0,,,,,
player,201510110rai,rai,CarrDe02,fumbles,1,,,,,
player,201510110rai,rai,CarrDe02,fumbles_lost,1,,,,,
player,201510110rai,rai,MurrLa00,pass_cmp,0,,,,,
player,201510110rai,rai,MurrLa00,pass_att,0,,,,,
player,201510110rai,rai,MurrLa00,pass_yds,0,,,,,
player,201510110rai,rai,MurrLa00,pass_td,0,,,,,
player,201510110rai,rai,MurrLa00,pass_int,0,,,,,
player,201510110rai,rai,MurrLa00,pass_sacked,,,,,,
player,201510110rai,rai,MurrLa00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,MurrLa00,pass_long,0,,,,,
player,201510110rai,rai,MurrLa00,pass_rating,,,,,,
player,201510110rai,rai,MurrLa00,rush_att,13,,,,,
player,201510110rai,rai,MurrLa00,rush_yds,39,,,,,
player,201510110rai,rai,MurrLa00,rush_td,0,,,,,
player,201510110rai,rai,MurrLa00,rush_long,11,,,,,
player,201510110rai,rai,MurrLa00,targets,4,,,,,
player,201510110rai,rai,MurrLa00,rec,3,,,,,
player,201510110rai,rai,MurrLa00,rec_yds,18,,,,,
player,201510110rai,rai,MurrLa00,rec_td,0,,,,,
player,201510110rai,rai,MurrLa00,rec_long,14,,,,,
player,201510110rai,rai,MurrLa00,fumbles,0,,,,,
player,201510110rai,rai,MurrLa00,fumbles_lost,0,,,,,
player,201510110rai,rai,OlawJa00,pass_cmp,0,,,,,
player,201510110rai,rai,OlawJa00,pass_att,0,,,,,
player,201510110rai,rai,OlawJa00,pass_yds,0,,,,,
player,201510110rai,rai,OlawJa00,pass_td,0,,,,,
player,201510110rai,rai,OlawJa00,pass_int,0,,,,,
player,201510110rai,rai,OlawJa00,pass_sacked,,,,,,
player,201510110rai,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,OlawJa00,pass_long,0,,,,,
player,201510110rai,rai,OlawJa00,pass_rating,,,,,,
player,201510110rai,rai,OlawJa00,rush_att,6,,,,,
player,201510110rai,rai,OlawJa00,rush_yds,13,,,,,
player,201510110rai,rai,OlawJa00,rush_td,0,,,,,
player,201510110rai,rai,OlawJa00,rush_long,5,,,,,
player,201510110rai,rai,OlawJa00,targets,0,,,,,
player,201510110rai,rai,OlawJa00,rec,0,,,,,
player,201510110rai,rai,OlawJa00,rec_yds,0,,,,,
player,201510110rai,rai,OlawJa00,rec_td,0,,,,,
player,201510110rai,rai,OlawJa00,rec_long,0,,,,,
player,201510110rai,rai,OlawJa00,fumbles,0,,,,,
player,201510110rai,rai,OlawJa00,fumbles_lost,0,,,,,
player,201510110rai,rai,ReecMa00,pass_cmp,0,,,,,
player,201510110rai,rai,ReecMa00,pass_att,0,,,,,
player,201510110rai,rai,ReecMa00,pass_yds,0,,,,,
player,201510110rai,rai,ReecMa00,pass_td,0,,,,,
player,201510110rai,rai,ReecMa00,pass_int,0,,,,,
player,201510110rai,rai,ReecMa00,pass_sacked,,,,,,
player,201510110rai,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,ReecMa00,pass_long,0,,,,,
player,201510110rai,rai,ReecMa00,pass_rating,,,,,,
player,201510110rai,rai,ReecMa00,rush_att,1,,,,,
player,201510110rai,rai,ReecMa00,rush_yds,6,,,,,
player,201510110rai,rai,ReecMa00,rush_td,0,,,,,
player,201510110rai,rai,ReecMa00,rush_long,6,,,,,
player,201510110rai,rai,ReecMa00,targets,8,,,,,
player,201510110rai,rai,ReecMa00,rec,7,,,,,
player,201510110rai,rai,ReecMa00,rec_yds,49,,,,,
player,201510110rai,rai,ReecMa00,rec_td,1,,,,,
player,201510110rai,rai,ReecMa00,rec_long,13,,,,,
player,201510110rai,rai,ReecMa00,fumbles,0,,,,,
player,201510110rai,rai,ReecMa00,fumbles_lost,0,,,,,
player,201510110rai,rai,HeluRo00,pass_cmp,0,,,,,
player,201510110rai,rai,HeluRo00,pass_att,0,,,,,
player,201510110rai,rai,HeluRo00,pass_yds,0,,,,,
player,201510110rai,rai,HeluRo00,pass_td,0,,,,,
player,201510110rai,rai,HeluRo00,pass_int,0,,,,,
player,201510110rai,rai,HeluRo00,pass_sacked,,,,,,
player,201510110rai,rai,HeluRo00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,HeluRo00,pass_long,0,,,,,
player,201510110rai,rai,HeluRo00,pass_rating,,,,,,
player,201510110rai,rai,HeluRo00,rush_att,3,,,,,
player,201510110rai,rai,HeluRo00,rush_yds,6,,,,,
player,201510110rai,rai,HeluRo00,rush_td,0,,,,,
player,201510110rai,rai,HeluRo00,rush_long,4,,,,,
player,201510110rai,rai,HeluRo00,targets,6,,,,,
player,201510110rai,rai,HeluRo00,rec,3,,,,,
player,201510110rai,rai,HeluRo00,rec_yds,12,,,,,
player,201510110rai,rai,HeluRo00,rec_td,0,,,,,
player,201510110rai,rai,HeluRo00,rec_long,9,,,,,
player,201510110rai,rai,HeluRo00,fumbles,0,,,,,
player,201510110rai,rai,HeluRo00,fumbles_lost,0,,,,,
player,201510110rai,rai,CoopAm00,pass_cmp,0,,,,,
player,201510110rai,rai,CoopAm00,pass_att,0,,,,,
player,201510110rai,rai,CoopAm00,pass_yds,0,,,,,
player,201510110rai,rai,CoopAm00,pass_td,0,,,,,
player,201510110rai,rai,CoopAm00,pass_int,0,,,,,
player,201510110rai,rai,CoopAm00,pass_sacked,,,,,,
player,201510110rai,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,CoopAm00,pass_long,0,,,,,
player,201510110rai,rai,CoopAm00,pass_rating,,,,,,
player,201510110rai,rai,CoopAm00,rush_att,1,,,,,
player,201510110rai,rai,CoopAm00,rush_yds,2,,,,,
player,201510110rai,rai,CoopAm00,rush_td,0,,,,,
player,201510110rai,rai,CoopAm00,rush_long,2,,,,,
player,201510110rai,rai,CoopAm00,targets,4,,,,,
player,201510110rai,rai,CoopAm00,rec,4,,,,,
player,201510110rai,rai,CoopAm00,rec_yds,47,,,,,
player,201510110rai,rai,CoopAm00,rec_td,0,,,,,
player,201510110rai,rai,CoopAm00,rec_long,21,,,,,
player,201510110rai,rai,CoopAm00,fumbles,0,,,,,
player,201510110rai,rai,CoopAm00,fumbles_lost,0,,,,,
player,201510110rai,rai,CrabMi00,pass_cmp,0,,,,,
player,201510110rai,rai,CrabMi00,pass_att,0,,,,,
player,201510110rai,rai,CrabMi00,pass_yds,0,,,,,
player,201510110rai,rai,CrabMi00,pass_td,0,,,,,
player,201510110rai,rai,CrabMi00,pass_int,0,,,,,
player,201510110rai,rai,CrabMi00,pass_sacked,,,,,,
player,201510110rai,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,CrabMi00,pass_long,0,,,,,
player,201510110rai,rai,CrabMi00,pass_rating,,,,,,
player,201510110rai,rai,CrabMi00,rush_att,0,,,,,
player,201510110rai,rai,CrabMi00,rush_yds,0,,,,,
player,201510110rai,rai,CrabMi00,rush_td,0,,,,,
player,201510110rai,rai,CrabMi00,rush_long,0,,,,,
player,201510110rai,rai,CrabMi00,targets,9,,,,,
player,201510110rai,rai,CrabMi00,rec,4,,,,,
player,201510110rai,rai,CrabMi00,rec_yds,54,,,,,
player,201510110rai,rai,CrabMi00,rec_td,0,,,,,
player,201510110rai,rai,CrabMi00,rec_long,25,,,,,
player,201510110rai,rai,CrabMi00,fumbles,0,,,,,
player,201510110rai,rai,CrabMi00,fumbles_lost,0,,,,,
player,201510110rai,rai,WalfCl00,pass_cmp,0,,,,,
player,201510110rai,rai,WalfCl00,pass_att,0,,,,,
player,201510110rai,rai,WalfCl00,pass_yds,0,,,,,
player,201510110rai,rai,WalfCl00,pass_td,0,,,,,
player,201510110rai,rai,WalfCl00,pass_int,0,,,,,
player,201510110rai,rai,WalfCl00,pass_sacked,,,,,,
player,201510110rai,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,WalfCl00,pass_long,0,,,,,
player,201510110rai,rai,WalfCl00,pass_rating,,,,,,
player,201510110rai,rai,WalfCl00,rush_att,0,,,,,
player,201510110rai,rai,WalfCl00,rush_yds,0,,,,,
player,201510110rai,rai,WalfCl00,rush_td,0,,,,,
player,201510110rai,rai,WalfCl00,rush_long,0,,,,,
player,201510110rai,rai,WalfCl00,targets,1,,,,,
player,201510110rai,rai,WalfCl00,rec,1,,,,,
player,201510110rai,rai,WalfCl00,rec_yds,33,,,,,
player,201510110rai,rai,WalfCl00,rec_td,0,,,,,
player,201510110rai,rai,WalfCl00,rec_long,33,,,,,
player,201510110rai,rai,WalfCl00,fumbles,0,,,,,
player,201510110rai,rai,WalfCl00,fumbles_lost,0,,,,,
player,201510110rai,rai,RiveMy00,pass_cmp,0,,,,,
player,201510110rai,rai,RiveMy00,pass_att,0,,,,,
player,201510110rai,rai,RiveMy00,pass_yds,0,,,,,
player,201510110rai,rai,RiveMy00,pass_td,0,,,,,
player,201510110rai,rai,RiveMy00,pass_int,0,,,,,
player,201510110rai,rai,RiveMy00,pass_sacked,,,,,,
player,201510110rai,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,RiveMy00,pass_long,0,,,,,
player,201510110rai,rai,RiveMy00,pass_rating,,,,,,
player,201510110rai,rai,RiveMy00,rush_att,0,,,,,
player,201510110rai,rai,RiveMy00,rush_yds,0,,,,,
player,201510110rai,rai,RiveMy00,rush_td,0,,,,,
player,201510110rai,rai,RiveMy00,rush_long,0,,,,,
player,201510110rai,rai,RiveMy00,targets,3,,,,,
player,201510110rai,rai,RiveMy00,rec,3,,,,,
player,201510110rai,rai,RiveMy00,rec_yds,33,,,,,
player,201510110rai,rai,RiveMy00,rec_td,0,,,,,
player,201510110rai,rai,RiveMy00,rec_long,19,,,,,
player,201510110rai,rai,RiveMy00,fumbles,1,,,,,
player,201510110rai,rai,RiveMy00,fumbles_lost,0,,,,,
player,201510110rai,rai,PennDo20,pass_cmp,0,,,,,
player,201510110rai,rai,PennDo20,pass_att,0,,,,,
player,201510110rai,rai,PennDo20,pass_yds,0,,,,,
player,201510110rai,rai,PennDo20,pass_td,0,,,,,
player,201510110rai,rai,PennDo20,pass_int,0,,,,,
player,201510110rai,rai,PennDo20,pass_sacked,,,,,,
player,201510110rai,rai,PennDo20,pass_sacked_yds,0,,,,,
player,201510110rai,rai,PennDo20,pass_long,0,,,,,
player,201510110rai,rai,PennDo20,pass_rating,,,,,,
player,201510110rai,rai,PennDo20,rush_att,0,,,,,
player,201510110rai,rai,PennDo20,rush_yds,0,,,,,
player,201510110rai,rai,PennDo20,rush_td,0,,,,,
player,201510110rai,rai,PennDo20,rush_long,0,,,,,
player,201510110rai,rai,PennDo20,targets,1,,,,,
player,201510110rai,rai,PennDo20,rec,1,,,,,
player,201510110rai,rai,PennDo20,rec_yds,3,,,,,
player,201510110rai,rai,PennDo20,rec_td,0,,,,,
player,201510110rai,rai,PennDo20,rec_long,3,,,,,
player,201510110rai,rai,PennDo20,fumbles,0,,,,,
player,201510110rai,rai,PennDo20,fumbles_lost,0,,,,,
player,201510110rai,rai,RobeSe00,pass_cmp,0,,,,,
player,201510110rai,rai,RobeSe00,pass_att,0,,,,,
player,201510110rai,rai,RobeSe00,pass_yds,0,,,,,
player,201510110rai,rai,RobeSe00,pass_td,0,,,,,
player,201510110rai,rai,RobeSe00,pass_int,0,,,,,
player,201510110rai,rai,RobeSe00,pass_sacked,0,,,,,
player,201510110rai,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,RobeSe00,pass_long,0,,,,,
player,201510110rai,rai,RobeSe00,pass_rating,,,,,,
player,201510110rai,rai,RobeSe00,rush_att,0,,,,,
player,201510110rai,rai,RobeSe00,rush_yds,0,,,,,
player,201510110rai,rai,RobeSe00,rush_td,0,,,,,
player,201510110rai,rai,RobeSe00,rush_long,0,,,,,
player,201510110rai,rai,RobeSe00,targets,2,,,,,
player,201510110rai,rai,RobeSe00,rec,0,,,,,
player,201510110rai,rai,RobeSe00,rec_yds,0,,,,,
player,201510110rai,rai,RobeSe00,rec_td,0,,,,,
player,201510110rai,rai,RobeSe00,rec_long,0,,,,,
player,201510110rai,rai,RobeSe00,fumbles,0,,,,,
player,201510110rai,rai,RobeSe00,fumbles_lost,0,,,,,
player,201510110rai,rai,HolmAn00,pass_cmp,0,,,,,
player,201510110rai,rai,HolmAn00,pass_att,0,,,,,
player,201510110rai,rai,HolmAn00,pass_yds,0,,,,,
player,201510110rai,rai,HolmAn00,pass_td,0,,,,,
player,201510110rai,rai,HolmAn00,pass_int,0,,,,,
player,201510110rai,rai,HolmAn00,pass_sacked,0,,,,,
player,201510110rai,rai,HolmAn00,pass_sacked_yds,0,,,,,
player,201510110rai,rai,HolmAn00,pass_long,0,,,,,
player,201510110rai,rai,HolmAn00,pass_rating,,,,,,
player,201510110rai,rai,HolmAn00,rush_att,0,,,,,
player,201510110rai,rai,HolmAn00,rush_yds,0,,,,,
player,201510110rai,rai,HolmAn00,rush_td,0,,,,,
player,201510110rai,rai,HolmAn00,rush_long,0,,,,,
player,201510110rai,rai,HolmAn00,targets,1,,,,,
player,201510110rai,rai,HolmAn00,rec,0,,,,,
player,201510110rai,rai,HolmAn00,rec_yds,0,,,,,
player,201510110rai,rai,HolmAn00,rec_td,0,,,,,
player,201510110rai,rai,HolmAn00,rec_long,0,,,,,
player,201510110rai,rai,HolmAn00,fumbles,0,,,,,
player,201510110rai,rai,HolmAn00,fumbles_lost,0,,,,,
player,201510110rai,den,HarrCh01,def_int,1,,,,,
player,201510110rai,den,HarrCh01,def_int_yds,74,,,,,
player,201510110rai,den,HarrCh01,def_int_td,1,,,,,
player,201510110rai,den,HarrCh01,def_int_long,74,,,,,
player,201510110rai,den,HarrCh01,pass_defended,2,,,,,
player,201510110rai,den,HarrCh01,sacks,0.0,,,,,
player,201510110rai,den,HarrCh01,tackles_combined,4,,,,,
player,201510110rai,den,HarrCh01,tackles_solo,3,,,,,
player,201510110rai,den,HarrCh01,tackles_assists,1,,,,,
player,201510110rai,den,HarrCh01,tackles_loss,0,,,,,
player,201510110rai,den,HarrCh01,qb_hits,0,,,,,
player,201510110rai,den,HarrCh01,fumbles_rec,0,,,,,
player,201510110rai,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201510110rai,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201510110rai,den,HarrCh01,fumbles_forced,0,,,,,
player,201510110rai,den,BarrSh00,def_int,0,,,,,
player,201510110rai,den,BarrSh00,def_int_yds,0,,,,,
player,201510110rai,den,BarrSh00,def_int_td,0,,,,,
player,201510110rai,den,BarrSh00,def_int_long,0,,,,,
player,201510110rai,den,BarrSh00,pass_defended,0,,,,,
