game,2015,15,20151217,201512170ram,tam,"Tampa Bay Buccaneers",23,ram,"St. Louis Rams",31
player,201512170ram,tam,MartDo00,pass_long,0,,,,,
player,201512170ram,tam,MartDo00,pass_rating,,,,,,
player,201512170ram,tam,MartDo00,rush_att,18,,,,,
player,201512170ram,tam,MartDo00,rush_yds,91,,,,,
player,201512170ram,tam,MartDo00,rush_td,0,,,,,
player,201512170ram,tam,MartDo00,rush_long,17,,,,,
player,201512170ram,tam,MartDo00,targets,2,,,,,
player,201512170ram,tam,MartDo00,rec,1,,,,,
player,201512170ram,tam,MartDo00,rec_yds,6,,,,,
player,201512170ram,tam,MartDo00,rec_td,0,,,,,
player,201512170ram,tam,MartDo00,rec_long,6,,,,,
player,201512170ram,tam,MartDo00,fumbles,0,,,,,
player,201512170ram,tam,MartDo00,fumbles_lost,0,,,,,
player,201512170ram,tam,SimsCh00,pass_cmp,0,,,,,
player,201512170ram,tam,SimsCh00,pass_att,0,,,,,
player,201512170ram,tam,SimsCh00,pass_yds,0,,,,,
player,201512170ram,tam,SimsCh00,pass_td,0,,,,,
player,201512170ram,tam,SimsCh00,pass_int,0,,,,,
player,201512170ram,tam,SimsCh00,pass_sacked,0,,,,,
player,201512170ram,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201512170ram,tam,SimsCh00,pass_long,0,,,,,
player,201512170ram,tam,SimsCh00,pass_rating,,,,,,
player,201512170ram,tam,SimsCh00,rush_att,7,,,,,
player,201512170ram,tam,SimsCh00,rush_yds,50,,,,,
player,201512170ram,tam,SimsCh00,rush_td,0,,,,,
player,201512170ram,tam,SimsCh00,rush_long,35,,,,,
player,201512170ram,tam,SimsCh00,targets,3,,,,,
player,201512170ram,tam,SimsCh00,rec,3,,,,,
player,201512170ram,tam,SimsCh00,rec_yds,22,,,,,
player,201512170ram,tam,SimsCh00,rec_td,0,,,,,
player,201512170ram,tam,SimsCh00,rec_long,19,,,,,
player,201512170ram,tam,SimsCh00,fumbles,0,,,,,
player,201512170ram,tam,SimsCh00,fumbles_lost,0,,,,,
player,201512170ram,tam,EvanMi00,pass_cmp,0,,,,,
player,201512170ram,tam,EvanMi00,pass_att,0,,,,,
player,201512170ram,tam,EvanMi00,pass_yds,0,,,,,
player,201512170ram,tam,EvanMi00,pass_td,0,,,,,
player,201512170ram,tam,EvanMi00,pass_int,0,,,,,
player,201512170ram,tam,EvanMi00,pass_sacked,0,,,,,
player,201512170ram,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201512170ram,tam,EvanMi00,pass_long,0,,,,,
player,201512170ram,tam,EvanMi00,pass_rating,,,,,,
player,201512170ram,tam,EvanMi00,rush_att,0,,,,,
player,201512170ram,tam,EvanMi00,rush_yds,0,,,,,
player,201512170ram,tam,EvanMi00,rush_td,0,,,,,
player,201512170ram,tam,EvanMi00,rush_long,0,,,,,
player,201512170ram,tam,EvanMi00,targets,17,,,,,
player,201512170ram,tam,EvanMi00,rec,9,,,,,
player,201512170ram,tam,EvanMi00,rec_yds,157,,,,,
player,201512170ram,tam,EvanMi00,rec_td,0,,,,,
player,201512170ram,tam,EvanMi00,rec_long,30,,,,,
player,201512170ram,tam,EvanMi00,fumbles,0,,,,,
player,201512170ram,tam,EvanMi00,fumbles_lost,0,,,,,
player,201512170ram,tam,HumpAd00,pass_cmp,0,,,,,
player,201512170ram,tam,HumpAd00,pass_att,0,,,,,
player,201512170ram,tam,HumpAd00,pass_yds,0,,,,,
player,201512170ram,tam,HumpAd00,pass_td,0,,,,,
player,201512170ram,tam,HumpAd00,pass_int,0,,,,,
player,201512170ram,tam,HumpAd00,pass_sacked,0,,,,,
player,201512170ram,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201512170ram,tam,HumpAd00,pass_long,0,,,,,
player,201512170ram,tam,HumpAd00,pass_rating,,,,,,
player,201512170ram,tam,HumpAd00,rush_att,0,,,,,
player,201512170ram,tam,HumpAd00,rush_yds,0,,,,,
player,201512170ram,tam,HumpAd00,rush_td,0,,,,,
player,201512170ram,tam,HumpAd00,rush_long,0,,,,,
player,201512170ram,tam,HumpAd00,targets,6,,,,,
player,201512170ram,tam,HumpAd00,rec,6,,,,,
player,201512170ram,tam,HumpAd00,rec_yds,60,,,,,
player,201512170ram,tam,HumpAd00,rec_td,0,,,,,
player,201512170ram,tam,HumpAd00,rec_long,14,,,,,
player,201512170ram,tam,HumpAd00,fumbles,0,,,,,
player,201512170ram,tam,HumpAd00,fumbles_lost,0,,,,,
player,201512170ram,tam,DyexDo00,pass_cmp,0,,,,,
player,201512170ram,tam,DyexDo00,pass_att,0,,,,,
player,201512170ram,tam,DyexDo00,pass_yds,0,,,,,
player,201512170ram,tam,DyexDo00,pass_td,0,,,,,
player,201512170ram,tam,DyexDo00,pass_int,0,,,,,
player,201512170ram,tam,DyexDo00,pass_sacked,0,,,,,
player,201512170ram,tam,DyexDo00,pass_sacked_yds,0,,,,,
player,201512170ram,tam,DyexDo00,pass_long,0,,,,,
player,201512170ram,tam,DyexDo00,pass_rating,,,,,,
player,201512170ram,tam,DyexDo00,rush_att,0,,,,,
player,201512170ram,tam,DyexDo00,rush_yds,0,,,,,
player,201512170ram,tam,DyexDo00,rush_td,0,,,,,
player,201512170ram,tam,DyexDo00,rush_long,0,,,,,
player,201512170ram,tam,DyexDo00,targets,5,,,,,
player,201512170ram,tam,DyexDo00,rec,1,,,,,
player,201512170ram,tam,DyexDo00,rec_yds,44,,,,,
player,201512170ram,tam,DyexDo00,rec_td,0,,,,,
player,201512170ram,tam,DyexDo00,rec_long,44,,,,,
player,201512170ram,tam,DyexDo00,fumbles,1,,,,,
player,201512170ram,tam,DyexDo00,fumbles_lost,0,,,,,
player,201512170ram,tam,SefeAu00,pass_cmp,0,,,,,
player,201512170ram,tam,SefeAu00,pass_att,0,,,,,
player,201512170ram,tam,SefeAu00,pass_yds,0,,,,,
player,201512170ram,tam,SefeAu00,pass_td,0,,,,,
player,201512170ram,tam,SefeAu00,pass_int,0,,,,,
player,201512170ram,tam,SefeAu00,pass_sacked,0,,,,,
player,201512170ram,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201512170ram,tam,SefeAu00,pass_long,0,,,,,
player,201512170ram,tam,SefeAu00,pass_rating,,,,,,
player,201512170ram,tam,SefeAu00,rush_att,0,,,,,
player,201512170ram,tam,SefeAu00,rush_yds,0,,,,,
player,201512170ram,tam,SefeAu00,rush_td,0,,,,,
player,201512170ram,tam,SefeAu00,rush_long,0,,,,,
player,201512170ram,tam,SefeAu00,targets,6,,,,,
player,201512170ram,tam,SefeAu00,rec,3,,,,,
player,201512170ram,tam,SefeAu00,rec_yds,29,,,,,
player,201512170ram,tam,SefeAu00,rec_td,1,,,,,
player,201512170ram,tam,SefeAu00,rec_long,13,,,,,
player,201512170ram,tam,SefeAu00,fumbles,0,,,,,
player,201512170ram,tam,SefeAu00,fumbles_lost,0,,,,,
player,201512170ram,tam,StocLu00,pass_cmp,0,,,,,
player,201512170ram,tam,StocLu00,pass_att,0,,,,,
player,201512170ram,tam,StocLu00,pass_yds,0,,,,,
player,201512170ram,tam,StocLu00,pass_td,0,,,,,
player,201512170ram,tam,StocLu00,pass_int,0,,,,,
player,201512170ram,tam,StocLu00,pass_sacked,0,,,,,
player,201512170ram,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201512170ram,tam,StocLu00,pass_long,0,,,,,
player,201512170ram,tam,StocLu00,pass_rating,,,,,,
player,201512170ram,tam,StocLu00,rush_att,0,,,,,
player,201512170ram,tam,StocLu00,rush_yds,0,,,,,
player,201512170ram,tam,StocLu00,rush_td,0,,,,,
player,201512170ram,tam,StocLu00,rush_long,0,,,,,
player,201512170ram,tam,StocLu00,targets,3,,,,,
player,201512170ram,tam,StocLu00,rec,3,,,,,
player,201512170ram,tam,StocLu00,rec_yds,25,,,,,
player,201512170ram,tam,StocLu00,rec_td,1,,,,,
player,201512170ram,tam,StocLu00,rec_long,14,,,,,
player,201512170ram,tam,StocLu00,fumbles,0,,,,,
player,201512170ram,tam,StocLu00,fumbles_lost,0,,,,,
player,201512170ram,tam,BratCa00,pass_cmp,0,,,,,
player,201512170ram,tam,BratCa00,pass_att,0,,,,,
player,201512170ram,tam,BratCa00,pass_yds,0,,,,,
player,201512170ram,tam,BratCa00,pass_td,0,,,,,
player,201512170ram,tam,BratCa00,pass_int,0,,,,,
player,201512170ram,tam,BratCa00,pass_sacked,0,,,,,
player,201512170ram,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201512170ram,tam,BratCa00,pass_long,0,,,,,
player,201512170ram,tam,BratCa00,pass_rating,,,,,,
player,201512170ram,tam,BratCa00,rush_att,0,,,,,
player,201512170ram,tam,BratCa00,rush_yds,0,,,,,
player,201512170ram,tam,BratCa00,rush_td,0,,,,,
player,201512170ram,tam,BratCa00,rush_long,0,,,,,
player,201512170ram,tam,BratCa00,targets,5,,,,,
player,201512170ram,tam,BratCa00,rec,3,,,,,
player,201512170ram,tam,BratCa00,rec_yds,20,,,,,
player,201512170ram,tam,BratCa00,rec_td,0,,,,,
player,201512170ram,tam,BratCa00,rec_long,8,,,,,
player,201512170ram,tam,BratCa00,fumbles,0,,,,,
player,201512170ram,tam,BratCa00,fumbles_lost,0,,,,,
player,201512170ram,tam,ShepRu00,pass_cmp,0,,,,,
player,201512170ram,tam,ShepRu00,pass_att,0,,,,,
player,201512170ram,tam,ShepRu00,pass_yds,0,,,,,
player,201512170ram,tam,ShepRu00,pass_td,0,,,,,
player,201512170ram,tam,ShepRu00,pass_int,0,,,,,
player,201512170ram,tam,ShepRu00,pass_sacked,0,,,,,
player,201512170ram,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201512170ram,tam,ShepRu00,pass_long,0,,,,,
player,201512170ram,tam,ShepRu00,pass_rating,,,,,,
player,201512170ram,tam,ShepRu00,rush_att,0,,,,,
player,201512170ram,tam,ShepRu00,rush_yds,0,,,,,
player,201512170ram,tam,ShepRu00,rush_td,0,,,,,
player,201512170ram,tam,ShepRu00,rush_long,0,,,,,
player,201512170ram,tam,ShepRu00,targets,2,,,,,
player,201512170ram,tam,ShepRu00,rec,0,,,,,
player,201512170ram,tam,ShepRu00,rec_yds,0,,,,,
player,201512170ram,tam,ShepRu00,rec_td,0,,,,,
player,201512170ram,tam,ShepRu00,rec_long,0,,,,,
player,201512170ram,tam,ShepRu00,fumbles,0,,,,,
player,201512170ram,tam,ShepRu00,fumbles_lost,0,,,,,
player,201512170ram,ram,KeenCa00,pass_cmp,14,,,,,
player,201512170ram,ram,KeenCa00,pass_att,17,,,,,
player,201512170ram,ram,KeenCa00,pass_yds,234,,,,,
player,201512170ram,ram,KeenCa00,pass_td,2,,,,,
player,201512170ram,ram,KeenCa00,pass_int,0,,,,,
player,201512170ram,ram,KeenCa00,pass_sacked,2,,,,,
player,201512170ram,ram,KeenCa00,pass_sacked_yds,13,,,,,
player,201512170ram,ram,KeenCa00,pass_long,60,,,,,
player,201512170ram,ram,KeenCa00,pass_rating,158.0,,,,,
player,201512170ram,ram,KeenCa00,rush_att,3,,,,,
player,201512170ram,ram,KeenCa00,rush_yds,-3,,,,,
player,201512170ram,ram,KeenCa00,rush_td,0,,,,,
player,201512170ram,ram,KeenCa00,rush_long,-1,,,,,
player,201512170ram,ram,KeenCa00,targets,0,,,,,
player,201512170ram,ram,KeenCa00,rec,0,,,,,
player,201512170ram,ram,KeenCa00,rec_yds,0,,,,,
player,201512170ram,ram,KeenCa00,rec_td,0,,,,,
player,201512170ram,ram,KeenCa00,rec_long,0,,,,,
player,201512170ram,ram,KeenCa00,fumbles,0,,,,,
player,201512170ram,ram,KeenCa00,fumbles_lost,0,,,,,
player,201512170ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201512170ram,ram,GurlTo01,pass_att,0,,,,,
player,201512170ram,ram,GurlTo01,pass_yds,0,,,,,
player,201512170ram,ram,GurlTo01,pass_td,0,,,,,
player,201512170ram,ram,GurlTo01,pass_int,0,,,,,
player,201512170ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201512170ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201512170ram,ram,GurlTo01,pass_long,0,,,,,
player,201512170ram,ram,GurlTo01,pass_rating,,,,,,
player,201512170ram,ram,GurlTo01,rush_att,21,,,,,
player,201512170ram,ram,GurlTo01,rush_yds,48,,,,,
player,201512170ram,ram,GurlTo01,rush_td,1,,,,,
player,201512170ram,ram,GurlTo01,rush_long,9,,,,,
player,201512170ram,ram,GurlTo01,targets,2,,,,,
player,201512170ram,ram,GurlTo01,rec,2,,,,,
player,201512170ram,ram,GurlTo01,rec_yds,31,,,,,
player,201512170ram,ram,GurlTo01,rec_td,0,,,,,
player,201512170ram,ram,GurlTo01,rec_long,19,,,,,
player,201512170ram,ram,GurlTo01,fumbles,0,,,,,
player,201512170ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201512170ram,ram,AustTa00,pass_cmp,0,,,,,
player,201512170ram,ram,AustTa00,pass_att,0,,,,,
player,201512170ram,ram,AustTa00,pass_yds,0,,,,,
player,201512170ram,ram,AustTa00,pass_td,0,,,,,
player,201512170ram,ram,AustTa00,pass_int,0,,,,,
player,201512170ram,ram,AustTa00,pass_sacked,0,,,,,
player,201512170ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201512170ram,ram,AustTa00,pass_long,0,,,,,
player,201512170ram,ram,AustTa00,pass_rating,,,,,,
player,201512170ram,ram,AustTa00,rush_att,4,,,,,
player,201512170ram,ram,AustTa00,rush_yds,32,,,,,
player,201512170ram,ram,AustTa00,rush_td,1,,,,,
player,201512170ram,ram,AustTa00,rush_long,21,,,,,
player,201512170ram,ram,AustTa00,targets,3,,,,,
player,201512170ram,ram,AustTa00,rec,3,,,,,
player,201512170ram,ram,AustTa00,rec_yds,41,,,,,
player,201512170ram,ram,AustTa00,rec_td,1,,,,,
player,201512170ram,ram,AustTa00,rec_long,17,,,,,
player,201512170ram,ram,AustTa00,fumbles,0,,,,,
player,201512170ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201512170ram,ram,MasoTr00,pass_cmp,0,,,,,
player,201512170ram,ram,MasoTr00,pass_att,0,,,,,
player,201512170ram,ram,MasoTr00,pass_yds,0,,,,,
player,201512170ram,ram,MasoTr00,pass_td,0,,,,,
player,201512170ram,ram,MasoTr00,pass_int,0,,,,,
player,201512170ram,ram,MasoTr00,pass_sacked,0,,,,,
player,201512170ram,ram,MasoTr00,pass_sacked_yds,0,,,,,
player,201512170ram,ram,MasoTr00,pass_long,0,,,,,
player,201512170ram,ram,MasoTr00,pass_rating,,,,,,
player,201512170ram,ram,MasoTr00,rush_att,3,,,,,
player,201512170ram,ram,MasoTr00,rush_yds,13,,,,,
player,201512170ram,ram,MasoTr00,rush_td,0,,,,,
player,201512170ram,ram,MasoTr00,rush_long,7,,,,,
player,201512170ram,ram,MasoTr00,targets,0,,,,,
player,201512170ram,ram,MasoTr00,rec,0,,,,,
player,201512170ram,ram,MasoTr00,rec_yds,0,,,,,
player,201512170ram,ram,MasoTr00,rec_td,0,,,,,
player,201512170ram,ram,MasoTr00,rec_long,0,,,,,
player,201512170ram,ram,MasoTr00,fumbles,0,,,,,
player,201512170ram,ram,MasoTr00,fumbles_lost,0,,,,,
player,201512170ram,ram,CunnBe01,pass_cmp,0,,,,,
player,201512170ram,ram,CunnBe01,pass_att,0,,,,,
player,201512170ram,ram,CunnBe01,pass_yds,0,,,,,
player,201512170ram,ram,CunnBe01,pass_td,0,,,,,
player,201512170ram,ram,CunnBe01,pass_int,0,,,,,
player,201512170ram,ram,CunnBe01,pass_sacked,0,,,,,
player,201512170ram,ram,CunnBe01,pass_sacked_yds,0,,,,,
player,201512170ram,ram,CunnBe01,pass_long,0,,,,,
player,201512170ram,ram,CunnBe01,pass_rating,,,,,,
player,201512170ram,ram,CunnBe01,rush_att,2,,,,,
player,201512170ram,ram,CunnBe01,rush_yds,8,,,,,
player,201512170ram,ram,CunnBe01,rush_td,0,,,,,
player,201512170ram,ram,CunnBe01,rush_long,4,,,,,
player,201512170ram,ram,CunnBe01,targets,0,,,,,
player,201512170ram,ram,CunnBe01,rec,0,,,,,
player,201512170ram,ram,CunnBe01,rec_yds,0,,,,,
player,201512170ram,ram,CunnBe01,rec_td,0,,,,,
player,201512170ram,ram,CunnBe01,rec_long,0,,,,,
player,201512170ram,ram,CunnBe01,fumbles,0,,,,,
player,201512170ram,ram,CunnBe01,fumbles_lost,0,,,,,
player,201512170ram,ram,BritKe00,pass_cmp,0,,,,,
player,201512170ram,ram,BritKe00,pass_att,0,,,,,
player,201512170ram,ram,BritKe00,pass_yds,0,,,,,
player,201512170ram,ram,BritKe00,pass_td,0,,,,,
player,201512170ram,ram,BritKe00,pass_int,0,,,,,
player,201512170ram,ram,BritKe00,pass_sacked,0,,,,,
player,201512170ram,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201512170ram,ram,BritKe00,pass_long,0,,,,,
player,201512170ram,ram,BritKe00,pass_rating,,,,,,
player,201512170ram,ram,BritKe00,rush_att,0,,,,,
player,201512170ram,ram,BritKe00,rush_yds,0,,,,,
player,201512170ram,ram,BritKe00,rush_td,0,,,,,
player,201512170ram,ram,BritKe00,rush_long,0,,,,,
player,201512170ram,ram,BritKe00,targets,2,,,,,
player,201512170ram,ram,BritKe00,rec,2,,,,,
player,201512170ram,ram,BritKe00,rec_yds,71,,,,,
player,201512170ram,ram,BritKe00,rec_td,1,,,,,
player,201512170ram,ram,BritKe00,rec_long,60,,,,,
player,201512170ram,ram,BritKe00,fumbles,0,,,,,
player,201512170ram,ram,BritKe00,fumbles_lost,0,,,,,
player,201512170ram,ram,CookJa02,pass_cmp,0,,,,,
player,201512170ram,ram,CookJa02,pass_att,0,,,,,
player,201512170ram,ram,CookJa02,pass_yds,0,,,,,
player,201512170ram,ram,CookJa02,pass_td,0,,,,,
player,201512170ram,ram,CookJa02,pass_int,0,,,,,
player,201512170ram,ram,CookJa02,pass_sacked,0,,,,,
player,201512170ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201512170ram,ram,CookJa02,pass_long,0,,,,,
player,201512170ram,ram,CookJa02,pass_rating,,,,,,
player,201512170ram,ram,CookJa02,rush_att,0,,,,,
player,201512170ram,ram,CookJa02,rush_yds,0,,,,,
player,201512170ram,ram,CookJa02,rush_td,0,,,,,
player,201512170ram,ram,CookJa02,rush_long,0,,,,,
player,201512170ram,ram,CookJa02,targets,6,,,,,
player,201512170ram,ram,CookJa02,rec,4,,,,,
player,201512170ram,ram,CookJa02,rec_yds,64,,,,,
player,201512170ram,ram,CookJa02,rec_td,0,,,,,
player,201512170ram,ram,CookJa02,rec_long,25,,,,,
player,201512170ram,ram,CookJa02,fumbles,0,,,,,
player,201512170ram,ram,CookJa02,fumbles_lost,0,,,,,
player,201512170ram,ram,KendLa00,pass_cmp,0,,,,,
player,201512170ram,ram,KendLa00,pass_att,0,,,,,
player,201512170ram,ram,KendLa00,pass_yds,0,,,,,
player,201512170ram,ram,KendLa00,pass_td,0,,,,,
player,201512170ram,ram,KendLa00,pass_int,0,,,,,
player,201512170ram,ram,KendLa00,pass_sacked,0,,,,,
player,201512170ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201512170ram,ram,KendLa00,pass_long,0,,,,,
player,201512170ram,ram,KendLa00,pass_rating,,,,,,
player,201512170ram,ram,KendLa00,rush_att,0,,,,,
player,201512170ram,ram,KendLa00,rush_yds,0,,,,,
player,201512170ram,ram,KendLa00,rush_td,0,,,,,
player,201512170ram,ram,KendLa00,rush_long,0,,,,,
player,201512170ram,ram,KendLa00,targets,3,,,,,
player,201512170ram,ram,KendLa00,rec,3,,,,,
player,201512170ram,ram,KendLa00,rec_yds,27,,,,,
player,201512170ram,ram,KendLa00,rec_td,0,,,,,
player,201512170ram,ram,KendLa00,rec_long,11,,,,,
player,201512170ram,ram,KendLa00,fumbles,0,,,,,
player,201512170ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201512170ram,ram,MarqBr00,pass_cmp,0,,,,,
player,201512170ram,ram,MarqBr00,pass_att,0,,,,,
player,201512170ram,ram,MarqBr00,pass_yds,0,,,,,
player,201512170ram,ram,MarqBr00,pass_td,0,,,,,
player,201512170ram,ram,MarqBr00,pass_int,0,,,,,
player,201512170ram,ram,MarqBr00,pass_sacked,0,,,,,
player,201512170ram,ram,MarqBr00,pass_sacked_yds,0,,,,,
player,201512170ram,ram,MarqBr00,pass_long,0,,,,,
player,201512170ram,ram,MarqBr00,pass_rating,,,,,,
player,201512170ram,ram,MarqBr00,rush_att,0,,,,,
player,201512170ram,ram,MarqBr00,rush_yds,0,,,,,
player,201512170ram,ram,MarqBr00,rush_td,0,,,,,
player,201512170ram,ram,MarqBr00,rush_long,0,,,,,
player,201512170ram,ram,MarqBr00,targets,1,,,,,
player,201512170ram,ram,MarqBr00,rec,0,,,,,
player,201512170ram,ram,MarqBr00,rec_yds,0,,,,,
player,201512170ram,ram,MarqBr00,rec_td,0,,,,,
player,201512170ram,ram,MarqBr00,rec_long,0,,,,,
player,201512170ram,ram,MarqBr00,fumbles,0,,,,,
player,201512170ram,ram,MarqBr00,fumbles_lost,0,,,,,
player,201512170ram,tam,SmitJa01,def_int,0,,,,,
player,201512170ram,tam,SmitJa01,def_int_yds,0,,,,,
player,201512170ram,tam,SmitJa01,def_int_td,0,,,,,
player,201512170ram,tam,SmitJa01,def_int_long,0,,,,,
player,201512170ram,tam,SmitJa01,pass_defended,0,,,,,
player,201512170ram,tam,SmitJa01,sacks,1.0,,,,,
player,201512170ram,tam,SmitJa01,tackles_combined,3,,,,,
player,201512170ram,tam,SmitJa01,tackles_solo,2,,,,,
player,201512170ram,tam,SmitJa01,tackles_assists,1,,,,,
player,201512170ram,tam,SmitJa01,tackles_loss,1,,,,,
player,201512170ram,tam,SmitJa01,qb_hits,1,,,,,
player,201512170ram,tam,SmitJa01,fumbles_rec,0,,,,,
player,201512170ram,tam,SmitJa01,fumbles_rec_yds,0,,,,,
player,201512170ram,tam,SmitJa01,fumbles_rec_td,0,,,,,
player,201512170ram,tam,SmitJa01,fumbles_forced,0,,,,,
player,201512170ram,tam,JoneHo01,def_int,0,,,,,
player,201512170ram,tam,JoneHo01,def_int_yds,0,,,,,
player,201512170ram,tam,JoneHo01,def_int_td,0,,,,,
player,201512170ram,tam,JoneHo01,def_int_long,0,,,,,
player,201512170ram,tam,JoneHo01,pass_defended,0,,,,,
player,201512170ram,tam,JoneHo01,sacks,0.5,,,,,
player,201512170ram,tam,JoneHo01,tackles_combined,1,,,,,
player,201512170ram,tam,JoneHo01,tackles_solo,0,,,,,
player,201512170ram,tam,JoneHo01,tackles_assists,1,,,,,
player,201512170ram,tam,JoneHo01,tackles_loss,0,,,,,
player,201512170ram,tam,JoneHo01,qb_hits,1,,,,,
player,201512170ram,tam,JoneHo01,fumbles_rec,0,,,,,
player,201512170ram,tam,JoneHo01,fumbles_rec_yds,0,,,,,
player,201512170ram,tam,JoneHo01,fumbles_rec_td,0,,,,,
player,201512170ram,tam,JoneHo01,fumbles_forced,0,,,,,
player,201512170ram,tam,McCoGe99,def_int,0,,,,,
player,201512170ram,tam,McCoGe99,def_int_yds,0,,,,,
player,201512170ram,tam,McCoGe99,def_int_td,0,,,,,
player,201512170ram,tam,McCoGe99,def_int_long,0,,,,,
player,201512170ram,tam,McCoGe99,pass_defended,0,,,,,
player,201512170ram,tam,McCoGe99,sacks,0.5,,,,,
player,201512170ram,tam,McCoGe99,tackles_combined,1,,,,,
player,201512170ram,tam,McCoGe99,tackles_solo,0,,,,,
player,201512170ram,tam,McCoGe99,tackles_assists,1,,,,,
player,201512170ram,tam,McCoGe99,tackles_loss,0,,,,,
player,201512170ram,tam,McCoGe99,qb_hits,1,,,,,
player,201512170ram,tam,McCoGe99,fumbles_rec,0,,,,,
player,201512170ram,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201512170ram,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201512170ram,tam,McCoGe99,fumbles_forced,0,,,,,
player,201512170ram,tam,GholWi00,def_int,0,,,,,
player,201512170ram,tam,GholWi00,def_int_yds,0,,,,,
player,201512170ram,tam,GholWi00,def_int_td,0,,,,,
player,201512170ram,tam,GholWi00,def_int_long,0,,,,,
player,201512170ram,tam,GholWi00,pass_defended,0,,,,,
player,201512170ram,tam,GholWi00,sacks,0.0,,,,,
player,201512170ram,tam,GholWi00,tackles_combined,11,,,,,
player,201512170ram,tam,GholWi00,tackles_solo,7,,,,,
