game,2015,7,20151022,201510220sfo,sea,"Seattle Seahawks",20,sfo,"San Francisco 49ers",3
player,201510220sfo,sea,RawlTh00,pass_rating,,,,,,
player,201510220sfo,sea,RawlTh00,rush_att,6,,,,,
player,201510220sfo,sea,RawlTh00,rush_yds,32,,,,,
player,201510220sfo,sea,RawlTh00,rush_td,0,,,,,
player,201510220sfo,sea,RawlTh00,rush_long,17,,,,,
player,201510220sfo,sea,RawlTh00,targets,2,,,,,
player,201510220sfo,sea,RawlTh00,rec,2,,,,,
player,201510220sfo,sea,RawlTh00,rec_yds,9,,,,,
player,201510220sfo,sea,RawlTh00,rec_td,0,,,,,
player,201510220sfo,sea,RawlTh00,rec_long,5,,,,,
player,201510220sfo,sea,RawlTh00,fumbles,0,,,,,
player,201510220sfo,sea,RawlTh00,fumbles_lost,0,,,,,
player,201510220sfo,sea,JackFr02,pass_cmp,0,,,,,
player,201510220sfo,sea,JackFr02,pass_att,0,,,,,
player,201510220sfo,sea,JackFr02,pass_yds,0,,,,,
player,201510220sfo,sea,JackFr02,pass_td,0,,,,,
player,201510220sfo,sea,JackFr02,pass_int,0,,,,,
player,201510220sfo,sea,JackFr02,pass_sacked,0,,,,,
player,201510220sfo,sea,JackFr02,pass_sacked_yds,0,,,,,
player,201510220sfo,sea,JackFr02,pass_long,0,,,,,
player,201510220sfo,sea,JackFr02,pass_rating,,,,,,
player,201510220sfo,sea,JackFr02,rush_att,1,,,,,
player,201510220sfo,sea,JackFr02,rush_yds,2,,,,,
player,201510220sfo,sea,JackFr02,rush_td,0,,,,,
player,201510220sfo,sea,JackFr02,rush_long,2,,,,,
player,201510220sfo,sea,JackFr02,targets,4,,,,,
player,201510220sfo,sea,JackFr02,rec,4,,,,,
player,201510220sfo,sea,JackFr02,rec_yds,33,,,,,
player,201510220sfo,sea,JackFr02,rec_td,0,,,,,
player,201510220sfo,sea,JackFr02,rec_long,18,,,,,
player,201510220sfo,sea,JackFr02,fumbles,0,,,,,
player,201510220sfo,sea,JackFr02,fumbles_lost,0,,,,,
player,201510220sfo,sea,LockTy00,pass_cmp,0,,,,,
player,201510220sfo,sea,LockTy00,pass_att,0,,,,,
player,201510220sfo,sea,LockTy00,pass_yds,0,,,,,
player,201510220sfo,sea,LockTy00,pass_td,0,,,,,
player,201510220sfo,sea,LockTy00,pass_int,0,,,,,
player,201510220sfo,sea,LockTy00,pass_sacked,0,,,,,
player,201510220sfo,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201510220sfo,sea,LockTy00,pass_long,0,,,,,
player,201510220sfo,sea,LockTy00,pass_rating,,,,,,
player,201510220sfo,sea,LockTy00,rush_att,0,,,,,
player,201510220sfo,sea,LockTy00,rush_yds,0,,,,,
player,201510220sfo,sea,LockTy00,rush_td,0,,,,,
player,201510220sfo,sea,LockTy00,rush_long,0,,,,,
player,201510220sfo,sea,LockTy00,targets,5,,,,,
player,201510220sfo,sea,LockTy00,rec,5,,,,,
player,201510220sfo,sea,LockTy00,rec_yds,79,,,,,
player,201510220sfo,sea,LockTy00,rec_td,1,,,,,
player,201510220sfo,sea,LockTy00,rec_long,43,,,,,
player,201510220sfo,sea,LockTy00,fumbles,0,,,,,
player,201510220sfo,sea,LockTy00,fumbles_lost,0,,,,,
player,201510220sfo,sea,KearJe01,pass_cmp,0,,,,,
player,201510220sfo,sea,KearJe01,pass_att,0,,,,,
player,201510220sfo,sea,KearJe01,pass_yds,0,,,,,
player,201510220sfo,sea,KearJe01,pass_td,0,,,,,
player,201510220sfo,sea,KearJe01,pass_int,0,,,,,
player,201510220sfo,sea,KearJe01,pass_sacked,0,,,,,
player,201510220sfo,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201510220sfo,sea,KearJe01,pass_long,0,,,,,
player,201510220sfo,sea,KearJe01,pass_rating,,,,,,
player,201510220sfo,sea,KearJe01,rush_att,0,,,,,
player,201510220sfo,sea,KearJe01,rush_yds,0,,,,,
player,201510220sfo,sea,KearJe01,rush_td,0,,,,,
player,201510220sfo,sea,KearJe01,rush_long,0,,,,,
player,201510220sfo,sea,KearJe01,targets,4,,,,,
player,201510220sfo,sea,KearJe01,rec,3,,,,,
player,201510220sfo,sea,KearJe01,rec_yds,64,,,,,
player,201510220sfo,sea,KearJe01,rec_td,0,,,,,
player,201510220sfo,sea,KearJe01,rec_long,36,,,,,
player,201510220sfo,sea,KearJe01,fumbles,0,,,,,
player,201510220sfo,sea,KearJe01,fumbles_lost,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_cmp,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_att,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_yds,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_td,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_int,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_sacked,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_long,0,,,,,
player,201510220sfo,sea,GrahJi00,pass_rating,,,,,,
player,201510220sfo,sea,GrahJi00,rush_att,0,,,,,
player,201510220sfo,sea,GrahJi00,rush_yds,0,,,,,
player,201510220sfo,sea,GrahJi00,rush_td,0,,,,,
player,201510220sfo,sea,GrahJi00,rush_long,0,,,,,
player,201510220sfo,sea,GrahJi00,targets,5,,,,,
player,201510220sfo,sea,GrahJi00,rec,2,,,,,
player,201510220sfo,sea,GrahJi00,rec_yds,31,,,,,
player,201510220sfo,sea,GrahJi00,rec_td,0,,,,,
player,201510220sfo,sea,GrahJi00,rec_long,23,,,,,
player,201510220sfo,sea,GrahJi00,fumbles,0,,,,,
player,201510220sfo,sea,GrahJi00,fumbles_lost,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_cmp,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_att,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_yds,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_td,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_int,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_sacked,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_long,0,,,,,
player,201510220sfo,sea,BaldDo00,pass_rating,,,,,,
player,201510220sfo,sea,BaldDo00,rush_att,0,,,,,
player,201510220sfo,sea,BaldDo00,rush_yds,0,,,,,
player,201510220sfo,sea,BaldDo00,rush_td,0,,,,,
player,201510220sfo,sea,BaldDo00,rush_long,0,,,,,
player,201510220sfo,sea,BaldDo00,targets,3,,,,,
player,201510220sfo,sea,BaldDo00,rec,2,,,,,
player,201510220sfo,sea,BaldDo00,rec_yds,19,,,,,
player,201510220sfo,sea,BaldDo00,rec_td,0,,,,,
player,201510220sfo,sea,BaldDo00,rec_long,15,,,,,
player,201510220sfo,sea,BaldDo00,fumbles,0,,,,,
player,201510220sfo,sea,BaldDo00,fumbles_lost,0,,,,,
player,201510220sfo,sea,LockRi00,pass_cmp,0,,,,,
player,201510220sfo,sea,LockRi00,pass_att,0,,,,,
player,201510220sfo,sea,LockRi00,pass_yds,0,,,,,
player,201510220sfo,sea,LockRi00,pass_td,0,,,,,
player,201510220sfo,sea,LockRi00,pass_int,0,,,,,
player,201510220sfo,sea,LockRi00,pass_sacked,0,,,,,
player,201510220sfo,sea,LockRi00,pass_sacked_yds,0,,,,,
player,201510220sfo,sea,LockRi00,pass_long,0,,,,,
player,201510220sfo,sea,LockRi00,pass_rating,,,,,,
player,201510220sfo,sea,LockRi00,rush_att,0,,,,,
player,201510220sfo,sea,LockRi00,rush_yds,0,,,,,
player,201510220sfo,sea,LockRi00,rush_td,0,,,,,
player,201510220sfo,sea,LockRi00,rush_long,0,,,,,
player,201510220sfo,sea,LockRi00,targets,1,,,,,
player,201510220sfo,sea,LockRi00,rec,0,,,,,
player,201510220sfo,sea,LockRi00,rec_yds,0,,,,,
player,201510220sfo,sea,LockRi00,rec_td,0,,,,,
player,201510220sfo,sea,LockRi00,rec_long,0,,,,,
player,201510220sfo,sea,LockRi00,fumbles,0,,,,,
player,201510220sfo,sea,LockRi00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,KaepCo00,pass_cmp,13,,,,,
player,201510220sfo,sfo,KaepCo00,pass_att,24,,,,,
player,201510220sfo,sfo,KaepCo00,pass_yds,124,,,,,
player,201510220sfo,sfo,KaepCo00,pass_td,0,,,,,
player,201510220sfo,sfo,KaepCo00,pass_int,0,,,,,
player,201510220sfo,sfo,KaepCo00,pass_sacked,6,,,,,
player,201510220sfo,sfo,KaepCo00,pass_sacked_yds,43,,,,,
player,201510220sfo,sfo,KaepCo00,pass_long,27,,,,,
player,201510220sfo,sfo,KaepCo00,pass_rating,68.7,,,,,
player,201510220sfo,sfo,KaepCo00,rush_att,0,,,,,
player,201510220sfo,sfo,KaepCo00,rush_yds,0,,,,,
player,201510220sfo,sfo,KaepCo00,rush_td,0,,,,,
player,201510220sfo,sfo,KaepCo00,rush_long,0,,,,,
player,201510220sfo,sfo,KaepCo00,targets,0,,,,,
player,201510220sfo,sfo,KaepCo00,rec,0,,,,,
player,201510220sfo,sfo,KaepCo00,rec_yds,0,,,,,
player,201510220sfo,sfo,KaepCo00,rec_td,0,,,,,
player,201510220sfo,sfo,KaepCo00,rec_long,0,,,,,
player,201510220sfo,sfo,KaepCo00,fumbles,0,,,,,
player,201510220sfo,sfo,KaepCo00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_cmp,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_att,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_yds,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_td,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_int,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_sacked,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_long,0,,,,,
player,201510220sfo,sfo,HydeCa00,pass_rating,,,,,,
player,201510220sfo,sfo,HydeCa00,rush_att,11,,,,,
player,201510220sfo,sfo,HydeCa00,rush_yds,40,,,,,
player,201510220sfo,sfo,HydeCa00,rush_td,0,,,,,
player,201510220sfo,sfo,HydeCa00,rush_long,13,,,,,
player,201510220sfo,sfo,HydeCa00,targets,0,,,,,
player,201510220sfo,sfo,HydeCa00,rec,0,,,,,
player,201510220sfo,sfo,HydeCa00,rec_yds,0,,,,,
player,201510220sfo,sfo,HydeCa00,rec_td,0,,,,,
player,201510220sfo,sfo,HydeCa00,rec_long,0,,,,,
player,201510220sfo,sfo,HydeCa00,fumbles,1,,,,,
player,201510220sfo,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_cmp,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_att,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_yds,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_td,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_int,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_sacked,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_sacked_yds,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_long,0,,,,,
player,201510220sfo,sfo,BushRe00,pass_rating,,,,,,
player,201510220sfo,sfo,BushRe00,rush_att,4,,,,,
player,201510220sfo,sfo,BushRe00,rush_yds,21,,,,,
player,201510220sfo,sfo,BushRe00,rush_td,0,,,,,
player,201510220sfo,sfo,BushRe00,rush_long,9,,,,,
player,201510220sfo,sfo,BushRe00,targets,5,,,,,
player,201510220sfo,sfo,BushRe00,rec,3,,,,,
player,201510220sfo,sfo,BushRe00,rec_yds,13,,,,,
player,201510220sfo,sfo,BushRe00,rec_td,0,,,,,
player,201510220sfo,sfo,BushRe00,rec_long,8,,,,,
player,201510220sfo,sfo,BushRe00,fumbles,0,,,,,
player,201510220sfo,sfo,BushRe00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201510220sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201510220sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201510220sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201510220sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201510220sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201510220sfo,sfo,DaviVe00,targets,6,,,,,
player,201510220sfo,sfo,DaviVe00,rec,4,,,,,
player,201510220sfo,sfo,DaviVe00,rec_yds,61,,,,,
player,201510220sfo,sfo,DaviVe00,rec_td,0,,,,,
player,201510220sfo,sfo,DaviVe00,rec_long,27,,,,,
player,201510220sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201510220sfo,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_cmp,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_att,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_yds,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_td,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_int,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_sacked,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_long,0,,,,,
player,201510220sfo,sfo,BoldAn00,pass_rating,,,,,,
player,201510220sfo,sfo,BoldAn00,rush_att,0,,,,,
player,201510220sfo,sfo,BoldAn00,rush_yds,0,,,,,
player,201510220sfo,sfo,BoldAn00,rush_td,0,,,,,
player,201510220sfo,sfo,BoldAn00,rush_long,0,,,,,
player,201510220sfo,sfo,BoldAn00,targets,7,,,,,
player,201510220sfo,sfo,BoldAn00,rec,3,,,,,
player,201510220sfo,sfo,BoldAn00,rec_yds,39,,,,,
player,201510220sfo,sfo,BoldAn00,rec_td,0,,,,,
player,201510220sfo,sfo,BoldAn00,rec_long,27,,,,,
player,201510220sfo,sfo,BoldAn00,fumbles,0,,,,,
player,201510220sfo,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_cmp,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_att,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_yds,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_td,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_int,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_sacked,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_long,0,,,,,
player,201510220sfo,sfo,CeleGa00,pass_rating,,,,,,
player,201510220sfo,sfo,CeleGa00,rush_att,0,,,,,
player,201510220sfo,sfo,CeleGa00,rush_yds,0,,,,,
player,201510220sfo,sfo,CeleGa00,rush_td,0,,,,,
player,201510220sfo,sfo,CeleGa00,rush_long,0,,,,,
player,201510220sfo,sfo,CeleGa00,targets,1,,,,,
player,201510220sfo,sfo,CeleGa00,rec,1,,,,,
player,201510220sfo,sfo,CeleGa00,rec_yds,8,,,,,
player,201510220sfo,sfo,CeleGa00,rec_td,0,,,,,
player,201510220sfo,sfo,CeleGa00,rec_long,8,,,,,
player,201510220sfo,sfo,CeleGa00,fumbles,0,,,,,
player,201510220sfo,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_cmp,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_att,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_yds,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_td,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_int,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_sacked,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_long,0,,,,,
player,201510220sfo,sfo,PattQu00,pass_rating,,,,,,
player,201510220sfo,sfo,PattQu00,rush_att,0,,,,,
player,201510220sfo,sfo,PattQu00,rush_yds,0,,,,,
player,201510220sfo,sfo,PattQu00,rush_td,0,,,,,
player,201510220sfo,sfo,PattQu00,rush_long,0,,,,,
player,201510220sfo,sfo,PattQu00,targets,3,,,,,
player,201510220sfo,sfo,PattQu00,rec,1,,,,,
player,201510220sfo,sfo,PattQu00,rec_yds,2,,,,,
player,201510220sfo,sfo,PattQu00,rec_td,0,,,,,
player,201510220sfo,sfo,PattQu00,rec_long,2,,,,,
player,201510220sfo,sfo,PattQu00,fumbles,0,,,,,
player,201510220sfo,sfo,PattQu00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_cmp,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_att,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_yds,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_td,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_int,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_sacked,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_long,0,,,,,
player,201510220sfo,sfo,McDoVa00,pass_rating,,,,,,
player,201510220sfo,sfo,McDoVa00,rush_att,0,,,,,
player,201510220sfo,sfo,McDoVa00,rush_yds,0,,,,,
player,201510220sfo,sfo,McDoVa00,rush_td,0,,,,,
player,201510220sfo,sfo,McDoVa00,rush_long,0,,,,,
player,201510220sfo,sfo,McDoVa00,targets,1,,,,,
player,201510220sfo,sfo,McDoVa00,rec,1,,,,,
player,201510220sfo,sfo,McDoVa00,rec_yds,1,,,,,
player,201510220sfo,sfo,McDoVa00,rec_td,0,,,,,
player,201510220sfo,sfo,McDoVa00,rec_long,1,,,,,
player,201510220sfo,sfo,McDoVa00,fumbles,0,,,,,
player,201510220sfo,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_cmp,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_att,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_yds,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_td,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_int,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_sacked,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_long,0,,,,,
player,201510220sfo,sfo,SmitTo02,pass_rating,,,,,,
player,201510220sfo,sfo,SmitTo02,rush_att,0,,,,,
player,201510220sfo,sfo,SmitTo02,rush_yds,0,,,,,
player,201510220sfo,sfo,SmitTo02,rush_td,0,,,,,
player,201510220sfo,sfo,SmitTo02,rush_long,0,,,,,
player,201510220sfo,sfo,SmitTo02,targets,1,,,,,
player,201510220sfo,sfo,SmitTo02,rec,0,,,,,
player,201510220sfo,sfo,SmitTo02,rec_yds,0,,,,,
player,201510220sfo,sfo,SmitTo02,rec_td,0,,,,,
player,201510220sfo,sfo,SmitTo02,rec_long,0,,,,,
player,201510220sfo,sfo,SmitTo02,fumbles,0,,,,,
player,201510220sfo,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201510220sfo,sea,BennMi99,def_int,0,,,,,
player,201510220sfo,sea,BennMi99,def_int_yds,0,,,,,
player,201510220sfo,sea,BennMi99,def_int_td,0,,,,,
player,201510220sfo,sea,BennMi99,def_int_long,0,,,,,
player,201510220sfo,sea,BennMi99,pass_defended,0,,,,,
player,201510220sfo,sea,BennMi99,sacks,3.5,,,,,
player,201510220sfo,sea,BennMi99,tackles_combined,5,,,,,
player,201510220sfo,sea,BennMi99,tackles_solo,4,,,,,
player,201510220sfo,sea,BennMi99,tackles_assists,1,,,,,
player,201510220sfo,sea,BennMi99,tackles_loss,3,,,,,
player,201510220sfo,sea,BennMi99,qb_hits,4,,,,,
player,201510220sfo,sea,BennMi99,fumbles_rec,0,,,,,
player,201510220sfo,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201510220sfo,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201510220sfo,sea,BennMi99,fumbles_forced,0,,,,,
player,201510220sfo,sea,AvriCl99,def_int,0,,,,,
player,201510220sfo,sea,AvriCl99,def_int_yds,0,,,,,
player,201510220sfo,sea,AvriCl99,def_int_td,0,,,,,
player,201510220sfo,sea,AvriCl99,def_int_long,0,,,,,
player,201510220sfo,sea,AvriCl99,pass_defended,0,,,,,
player,201510220sfo,sea,AvriCl99,sacks,1.5,,,,,
player,201510220sfo,sea,AvriCl99,tackles_combined,5,,,,,
player,201510220sfo,sea,AvriCl99,tackles_solo,4,,,,,
player,201510220sfo,sea,AvriCl99,tackles_assists,1,,,,,
player,201510220sfo,sea,AvriCl99,tackles_loss,1,,,,,
player,201510220sfo,sea,AvriCl99,qb_hits,3,,,,,
player,201510220sfo,sea,AvriCl99,fumbles_rec,0,,,,,
player,201510220sfo,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201510220sfo,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201510220sfo,sea,AvriCl99,fumbles_forced,1,,,,,
player,201510220sfo,sea,KingDa00,def_int,0,,,,,
player,201510220sfo,sea,KingDa00,def_int_yds,0,,,,,
player,201510220sfo,sea,KingDa00,def_int_td,0,,,,,
player,201510220sfo,sea,KingDa00,def_int_long,0,,,,,
player,201510220sfo,sea,KingDa00,pass_defended,0,,,,,
player,201510220sfo,sea,KingDa00,sacks,0.5,,,,,
player,201510220sfo,sea,KingDa00,tackles_combined,2,,,,,
player,201510220sfo,sea,KingDa00,tackles_solo,1,,,,,
player,201510220sfo,sea,KingDa00,tackles_assists,1,,,,,
player,201510220sfo,sea,KingDa00,tackles_loss,0,,,,,
player,201510220sfo,sea,KingDa00,qb_hits,1,,,,,
player,201510220sfo,sea,KingDa00,fumbles_rec,0,,,,,
player,201510220sfo,sea,KingDa00,fumbles_rec_yds,0,,,,,
player,201510220sfo,sea,KingDa00,fumbles_rec_td,0,,,,,
player,201510220sfo,sea,KingDa00,fumbles_forced,0,,,,,
player,201510220sfo,sea,MebaBr99,def_int,0,,,,,
player,201510220sfo,sea,MebaBr99,def_int_yds,0,,,,,
player,201510220sfo,sea,MebaBr99,def_int_td,0,,,,,
player,201510220sfo,sea,MebaBr99,def_int_long,0,,,,,
player,201510220sfo,sea,MebaBr99,pass_defended,0,,,,,
player,201510220sfo,sea,MebaBr99,sacks,0.5,,,,,
player,201510220sfo,sea,MebaBr99,tackles_combined,1,,,,,
