game,2015,1,20150913,201509130chi,gnb,"Green Bay Packers",31,chi,"Chicago Bears",23
player,201509130chi,gnb,HydeMi00,qb_hits,0,,,,,
player,201509130chi,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201509130chi,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201509130chi,gnb,ElliJa02,def_int,0,,,,,
player,201509130chi,gnb,ElliJa02,def_int_yds,0,,,,,
player,201509130chi,gnb,ElliJa02,def_int_td,0,,,,,
player,201509130chi,gnb,ElliJa02,def_int_long,0,,,,,
player,201509130chi,gnb,ElliJa02,pass_defended,0,,,,,
player,201509130chi,gnb,ElliJa02,sacks,0.0,,,,,
player,201509130chi,gnb,ElliJa02,tackles_combined,3,,,,,
player,201509130chi,gnb,ElliJa02,tackles_solo,3,,,,,
player,201509130chi,gnb,ElliJa02,tackles_assists,0,,,,,
player,201509130chi,gnb,ElliJa02,tackles_loss,0,,,,,
player,201509130chi,gnb,ElliJa02,qb_hits,1,,,,,
player,201509130chi,gnb,ElliJa02,fumbles_rec,0,,,,,
player,201509130chi,gnb,ElliJa02,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,ElliJa02,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,ElliJa02,fumbles_forced,0,,,,,
player,201509130chi,gnb,HaywCa00,def_int,0,,,,,
player,201509130chi,gnb,HaywCa00,def_int_yds,0,,,,,
player,201509130chi,gnb,HaywCa00,def_int_td,0,,,,,
player,201509130chi,gnb,HaywCa00,def_int_long,0,,,,,
player,201509130chi,gnb,HaywCa00,pass_defended,1,,,,,
player,201509130chi,gnb,HaywCa00,sacks,0.0,,,,,
player,201509130chi,gnb,HaywCa00,tackles_combined,3,,,,,
player,201509130chi,gnb,HaywCa00,tackles_solo,3,,,,,
player,201509130chi,gnb,HaywCa00,tackles_assists,0,,,,,
player,201509130chi,gnb,HaywCa00,tackles_loss,0,,,,,
player,201509130chi,gnb,HaywCa00,qb_hits,0,,,,,
player,201509130chi,gnb,HaywCa00,fumbles_rec,0,,,,,
player,201509130chi,gnb,HaywCa00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,HaywCa00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,HaywCa00,fumbles_forced,0,,,,,
player,201509130chi,gnb,RichSe00,def_int,0,,,,,
player,201509130chi,gnb,RichSe00,def_int_yds,0,,,,,
player,201509130chi,gnb,RichSe00,def_int_td,0,,,,,
player,201509130chi,gnb,RichSe00,def_int_long,0,,,,,
player,201509130chi,gnb,RichSe00,pass_defended,0,,,,,
player,201509130chi,gnb,RichSe00,sacks,0.0,,,,,
player,201509130chi,gnb,RichSe00,tackles_combined,3,,,,,
player,201509130chi,gnb,RichSe00,tackles_solo,3,,,,,
player,201509130chi,gnb,RichSe00,tackles_assists,0,,,,,
player,201509130chi,gnb,RichSe00,tackles_loss,0,,,,,
player,201509130chi,gnb,RichSe00,qb_hits,0,,,,,
player,201509130chi,gnb,RichSe00,fumbles_rec,0,,,,,
player,201509130chi,gnb,RichSe00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,RichSe00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,RichSe00,fumbles_forced,0,,,,,
player,201509130chi,gnb,NealMi99,def_int,0,,,,,
player,201509130chi,gnb,NealMi99,def_int_yds,0,,,,,
player,201509130chi,gnb,NealMi99,def_int_td,0,,,,,
player,201509130chi,gnb,NealMi99,def_int_long,0,,,,,
player,201509130chi,gnb,NealMi99,pass_defended,0,,,,,
player,201509130chi,gnb,NealMi99,sacks,0.0,,,,,
player,201509130chi,gnb,NealMi99,tackles_combined,2,,,,,
player,201509130chi,gnb,NealMi99,tackles_solo,1,,,,,
player,201509130chi,gnb,NealMi99,tackles_assists,1,,,,,
player,201509130chi,gnb,NealMi99,tackles_loss,1,,,,,
player,201509130chi,gnb,NealMi99,qb_hits,0,,,,,
player,201509130chi,gnb,NealMi99,fumbles_rec,0,,,,,
player,201509130chi,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,NealMi99,fumbles_forced,0,,,,,
player,201509130chi,gnb,BarrSa00,def_int,0,,,,,
player,201509130chi,gnb,BarrSa00,def_int_yds,0,,,,,
player,201509130chi,gnb,BarrSa00,def_int_td,0,,,,,
player,201509130chi,gnb,BarrSa00,def_int_long,0,,,,,
player,201509130chi,gnb,BarrSa00,pass_defended,0,,,,,
player,201509130chi,gnb,BarrSa00,sacks,0.0,,,,,
player,201509130chi,gnb,BarrSa00,tackles_combined,1,,,,,
player,201509130chi,gnb,BarrSa00,tackles_solo,1,,,,,
player,201509130chi,gnb,BarrSa00,tackles_assists,0,,,,,
player,201509130chi,gnb,BarrSa00,tackles_loss,0,,,,,
player,201509130chi,gnb,BarrSa00,qb_hits,0,,,,,
player,201509130chi,gnb,BarrSa00,fumbles_rec,0,,,,,
player,201509130chi,gnb,BarrSa00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,BarrSa00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,BarrSa00,fumbles_forced,0,,,,,
player,201509130chi,gnb,BoydJo00,def_int,0,,,,,
player,201509130chi,gnb,BoydJo00,def_int_yds,0,,,,,
player,201509130chi,gnb,BoydJo00,def_int_td,0,,,,,
player,201509130chi,gnb,BoydJo00,def_int_long,0,,,,,
player,201509130chi,gnb,BoydJo00,pass_defended,0,,,,,
player,201509130chi,gnb,BoydJo00,sacks,0.0,,,,,
player,201509130chi,gnb,BoydJo00,tackles_combined,1,,,,,
player,201509130chi,gnb,BoydJo00,tackles_solo,1,,,,,
player,201509130chi,gnb,BoydJo00,tackles_assists,0,,,,,
player,201509130chi,gnb,BoydJo00,tackles_loss,0,,,,,
player,201509130chi,gnb,BoydJo00,qb_hits,0,,,,,
player,201509130chi,gnb,BoydJo00,fumbles_rec,0,,,,,
player,201509130chi,gnb,BoydJo00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,BoydJo00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,BoydJo00,fumbles_forced,0,,,,,
player,201509130chi,gnb,DaniMi00,def_int,0,,,,,
player,201509130chi,gnb,DaniMi00,def_int_yds,0,,,,,
player,201509130chi,gnb,DaniMi00,def_int_td,0,,,,,
player,201509130chi,gnb,DaniMi00,def_int_long,0,,,,,
player,201509130chi,gnb,DaniMi00,pass_defended,0,,,,,
player,201509130chi,gnb,DaniMi00,sacks,0.0,,,,,
player,201509130chi,gnb,DaniMi00,tackles_combined,1,,,,,
player,201509130chi,gnb,DaniMi00,tackles_solo,0,,,,,
player,201509130chi,gnb,DaniMi00,tackles_assists,1,,,,,
player,201509130chi,gnb,DaniMi00,tackles_loss,0,,,,,
player,201509130chi,gnb,DaniMi00,qb_hits,0,,,,,
player,201509130chi,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201509130chi,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201509130chi,gnb,PennMi00,def_int,0,,,,,
player,201509130chi,gnb,PennMi00,def_int_yds,0,,,,,
player,201509130chi,gnb,PennMi00,def_int_td,0,,,,,
player,201509130chi,gnb,PennMi00,def_int_long,0,,,,,
player,201509130chi,gnb,PennMi00,pass_defended,0,,,,,
player,201509130chi,gnb,PennMi00,sacks,0.0,,,,,
player,201509130chi,gnb,PennMi00,tackles_combined,1,,,,,
player,201509130chi,gnb,PennMi00,tackles_solo,0,,,,,
player,201509130chi,gnb,PennMi00,tackles_assists,1,,,,,
player,201509130chi,gnb,PennMi00,tackles_loss,0,,,,,
player,201509130chi,gnb,PennMi00,qb_hits,0,,,,,
player,201509130chi,gnb,PennMi00,fumbles_rec,0,,,,,
player,201509130chi,gnb,PennMi00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,PennMi00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,PennMi00,fumbles_forced,0,,,,,
player,201509130chi,gnb,RandDa00,def_int,0,,,,,
player,201509130chi,gnb,RandDa00,def_int_yds,0,,,,,
player,201509130chi,gnb,RandDa00,def_int_td,0,,,,,
player,201509130chi,gnb,RandDa00,def_int_long,0,,,,,
player,201509130chi,gnb,RandDa00,pass_defended,2,,,,,
player,201509130chi,gnb,RandDa00,sacks,0.0,,,,,
player,201509130chi,gnb,RandDa00,tackles_combined,1,,,,,
player,201509130chi,gnb,RandDa00,tackles_solo,1,,,,,
player,201509130chi,gnb,RandDa00,tackles_assists,0,,,,,
player,201509130chi,gnb,RandDa00,tackles_loss,0,,,,,
player,201509130chi,gnb,RandDa00,qb_hits,0,,,,,
player,201509130chi,gnb,RandDa00,fumbles_rec,0,,,,,
player,201509130chi,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,RandDa00,fumbles_forced,0,,,,,
player,201509130chi,gnb,RollQu00,def_int,0,,,,,
player,201509130chi,gnb,RollQu00,def_int_yds,0,,,,,
player,201509130chi,gnb,RollQu00,def_int_td,0,,,,,
player,201509130chi,gnb,RollQu00,def_int_long,0,,,,,
player,201509130chi,gnb,RollQu00,pass_defended,0,,,,,
player,201509130chi,gnb,RollQu00,sacks,0.0,,,,,
player,201509130chi,gnb,RollQu00,tackles_combined,1,,,,,
player,201509130chi,gnb,RollQu00,tackles_solo,1,,,,,
player,201509130chi,gnb,RollQu00,tackles_assists,0,,,,,
player,201509130chi,gnb,RollQu00,tackles_loss,0,,,,,
player,201509130chi,gnb,RollQu00,qb_hits,0,,,,,
player,201509130chi,gnb,RollQu00,fumbles_rec,0,,,,,
player,201509130chi,gnb,RollQu00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,RollQu00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,RollQu00,fumbles_forced,0,,,,,
player,201509130chi,gnb,RyanJa00,def_int,0,,,,,
player,201509130chi,gnb,RyanJa00,def_int_yds,0,,,,,
player,201509130chi,gnb,RyanJa00,def_int_td,0,,,,,
player,201509130chi,gnb,RyanJa00,def_int_long,0,,,,,
player,201509130chi,gnb,RyanJa00,pass_defended,0,,,,,
player,201509130chi,gnb,RyanJa00,sacks,0.0,,,,,
player,201509130chi,gnb,RyanJa00,tackles_combined,1,,,,,
player,201509130chi,gnb,RyanJa00,tackles_solo,1,,,,,
player,201509130chi,gnb,RyanJa00,tackles_assists,0,,,,,
player,201509130chi,gnb,RyanJa00,tackles_loss,0,,,,,
player,201509130chi,gnb,RyanJa00,qb_hits,0,,,,,
player,201509130chi,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201509130chi,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201509130chi,gnb,BanjCh00,def_int,0,,,,,
player,201509130chi,gnb,BanjCh00,def_int_yds,0,,,,,
player,201509130chi,gnb,BanjCh00,def_int_td,0,,,,,
player,201509130chi,gnb,BanjCh00,def_int_long,0,,,,,
player,201509130chi,gnb,BanjCh00,pass_defended,0,,,,,
player,201509130chi,gnb,BanjCh00,sacks,0.0,,,,,
player,201509130chi,gnb,BanjCh00,tackles_combined,0,,,,,
player,201509130chi,gnb,BanjCh00,tackles_solo,0,,,,,
player,201509130chi,gnb,BanjCh00,tackles_assists,0,,,,,
player,201509130chi,gnb,BanjCh00,tackles_loss,0,,,,,
player,201509130chi,gnb,BanjCh00,qb_hits,1,,,,,
player,201509130chi,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201509130chi,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201509130chi,gnb,GoodDe00,def_int,0,,,,,
player,201509130chi,gnb,GoodDe00,def_int_yds,0,,,,,
player,201509130chi,gnb,GoodDe00,def_int_td,0,,,,,
player,201509130chi,gnb,GoodDe00,def_int_long,0,,,,,
player,201509130chi,gnb,GoodDe00,pass_defended,0,,,,,
player,201509130chi,gnb,GoodDe00,sacks,0.0,,,,,
player,201509130chi,gnb,GoodDe00,tackles_combined,0,,,,,
player,201509130chi,gnb,GoodDe00,tackles_solo,0,,,,,
player,201509130chi,gnb,GoodDe00,tackles_assists,0,,,,,
player,201509130chi,gnb,GoodDe00,tackles_loss,0,,,,,
player,201509130chi,gnb,GoodDe00,qb_hits,1,,,,,
player,201509130chi,gnb,GoodDe00,fumbles_rec,0,,,,,
player,201509130chi,gnb,GoodDe00,fumbles_rec_yds,0,,,,,
player,201509130chi,gnb,GoodDe00,fumbles_rec_td,0,,,,,
player,201509130chi,gnb,GoodDe00,fumbles_forced,0,,,,,
player,201509130chi,chi,McClSh00,def_int,0,,,,,
player,201509130chi,chi,McClSh00,def_int_yds,0,,,,,
player,201509130chi,chi,McClSh00,def_int_td,0,,,,,
player,201509130chi,chi,McClSh00,def_int_long,0,,,,,
player,201509130chi,chi,McClSh00,pass_defended,0,,,,,
player,201509130chi,chi,McClSh00,sacks,0.0,,,,,
player,201509130chi,chi,McClSh00,tackles_combined,8,,,,,
player,201509130chi,chi,McClSh00,tackles_solo,4,,,,,
player,201509130chi,chi,McClSh00,tackles_assists,4,,,,,
player,201509130chi,chi,McClSh00,tackles_loss,0,,,,,
player,201509130chi,chi,McClSh00,qb_hits,0,,,,,
player,201509130chi,chi,McClSh00,fumbles_rec,0,,,,,
player,201509130chi,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201509130chi,chi,McClSh00,fumbles_forced,0,,,,,
player,201509130chi,chi,JoneCh05,def_int,0,,,,,
player,201509130chi,chi,JoneCh05,def_int_yds,0,,,,,
player,201509130chi,chi,JoneCh05,def_int_td,0,,,,,
player,201509130chi,chi,JoneCh05,def_int_long,0,,,,,
player,201509130chi,chi,JoneCh05,pass_defended,0,,,,,
player,201509130chi,chi,JoneCh05,sacks,0.0,,,,,
player,201509130chi,chi,JoneCh05,tackles_combined,7,,,,,
player,201509130chi,chi,JoneCh05,tackles_solo,4,,,,,
player,201509130chi,chi,JoneCh05,tackles_assists,3,,,,,
player,201509130chi,chi,JoneCh05,tackles_loss,0,,,,,
player,201509130chi,chi,JoneCh05,qb_hits,0,,,,,
player,201509130chi,chi,JoneCh05,fumbles_rec,0,,,,,
player,201509130chi,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201509130chi,chi,JoneCh05,fumbles_forced,0,,,,,
player,201509130chi,chi,McPhPe00,def_int,0,,,,,
player,201509130chi,chi,McPhPe00,def_int_yds,0,,,,,
player,201509130chi,chi,McPhPe00,def_int_td,0,,,,,
player,201509130chi,chi,McPhPe00,def_int_long,0,,,,,
player,201509130chi,chi,McPhPe00,pass_defended,0,,,,,
player,201509130chi,chi,McPhPe00,sacks,0.0,,,,,
player,201509130chi,chi,McPhPe00,tackles_combined,6,,,,,
player,201509130chi,chi,McPhPe00,tackles_solo,5,,,,,
player,201509130chi,chi,McPhPe00,tackles_assists,1,,,,,
player,201509130chi,chi,McPhPe00,tackles_loss,0,,,,,
player,201509130chi,chi,McPhPe00,qb_hits,0,,,,,
player,201509130chi,chi,McPhPe00,fumbles_rec,0,,,,,
player,201509130chi,chi,McPhPe00,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,McPhPe00,fumbles_rec_td,0,,,,,
player,201509130chi,chi,McPhPe00,fumbles_forced,0,,,,,
player,201509130chi,chi,RollAn20,def_int,0,,,,,
player,201509130chi,chi,RollAn20,def_int_yds,0,,,,,
player,201509130chi,chi,RollAn20,def_int_td,0,,,,,
player,201509130chi,chi,RollAn20,def_int_long,0,,,,,
player,201509130chi,chi,RollAn20,pass_defended,0,,,,,
player,201509130chi,chi,RollAn20,sacks,0.0,,,,,
player,201509130chi,chi,RollAn20,tackles_combined,6,,,,,
player,201509130chi,chi,RollAn20,tackles_solo,4,,,,,
player,201509130chi,chi,RollAn20,tackles_assists,2,,,,,
player,201509130chi,chi,RollAn20,tackles_loss,0,,,,,
player,201509130chi,chi,RollAn20,qb_hits,0,,,,,
player,201509130chi,chi,RollAn20,fumbles_rec,0,,,,,
player,201509130chi,chi,RollAn20,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,RollAn20,fumbles_rec_td,0,,,,,
player,201509130chi,chi,RollAn20,fumbles_forced,0,,,,,
player,201509130chi,chi,AmosAd00,def_int,0,,,,,
player,201509130chi,chi,AmosAd00,def_int_yds,0,,,,,
player,201509130chi,chi,AmosAd00,def_int_td,0,,,,,
player,201509130chi,chi,AmosAd00,def_int_long,0,,,,,
player,201509130chi,chi,AmosAd00,pass_defended,0,,,,,
player,201509130chi,chi,AmosAd00,sacks,0.0,,,,,
player,201509130chi,chi,AmosAd00,tackles_combined,5,,,,,
player,201509130chi,chi,AmosAd00,tackles_solo,5,,,,,
player,201509130chi,chi,AmosAd00,tackles_assists,0,,,,,
player,201509130chi,chi,AmosAd00,tackles_loss,1,,,,,
player,201509130chi,chi,AmosAd00,qb_hits,0,,,,,
player,201509130chi,chi,AmosAd00,fumbles_rec,0,,,,,
player,201509130chi,chi,AmosAd00,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201509130chi,chi,AmosAd00,fumbles_forced,0,,,,,
player,201509130chi,chi,AlleJa22,def_int,0,,,,,
player,201509130chi,chi,AlleJa22,def_int_yds,0,,,,,
player,201509130chi,chi,AlleJa22,def_int_td,0,,,,,
player,201509130chi,chi,AlleJa22,def_int_long,0,,,,,
player,201509130chi,chi,AlleJa22,pass_defended,0,,,,,
player,201509130chi,chi,AlleJa22,sacks,0.0,,,,,
player,201509130chi,chi,AlleJa22,tackles_combined,3,,,,,
player,201509130chi,chi,AlleJa22,tackles_solo,3,,,,,
player,201509130chi,chi,AlleJa22,tackles_assists,0,,,,,
player,201509130chi,chi,AlleJa22,tackles_loss,0,,,,,
player,201509130chi,chi,AlleJa22,qb_hits,0,,,,,
player,201509130chi,chi,AlleJa22,fumbles_rec,0,,,,,
player,201509130chi,chi,AlleJa22,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,AlleJa22,fumbles_rec_td,0,,,,,
player,201509130chi,chi,AlleJa22,fumbles_forced,0,,,,,
player,201509130chi,chi,BallAl99,def_int,0,,,,,
player,201509130chi,chi,BallAl99,def_int_yds,0,,,,,
player,201509130chi,chi,BallAl99,def_int_td,0,,,,,
player,201509130chi,chi,BallAl99,def_int_long,0,,,,,
player,201509130chi,chi,BallAl99,pass_defended,0,,,,,
player,201509130chi,chi,BallAl99,sacks,0.0,,,,,
player,201509130chi,chi,BallAl99,tackles_combined,3,,,,,
player,201509130chi,chi,BallAl99,tackles_solo,3,,,,,
player,201509130chi,chi,BallAl99,tackles_assists,0,,,,,
player,201509130chi,chi,BallAl99,tackles_loss,0,,,,,
player,201509130chi,chi,BallAl99,qb_hits,0,,,,,
player,201509130chi,chi,BallAl99,fumbles_rec,0,,,,,
player,201509130chi,chi,BallAl99,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,BallAl99,fumbles_rec_td,0,,,,,
player,201509130chi,chi,BallAl99,fumbles_forced,0,,,,,
player,201509130chi,chi,McMaSh99,def_int,0,,,,,
player,201509130chi,chi,McMaSh99,def_int_yds,0,,,,,
player,201509130chi,chi,McMaSh99,def_int_td,0,,,,,
player,201509130chi,chi,McMaSh99,def_int_long,0,,,,,
player,201509130chi,chi,McMaSh99,pass_defended,0,,,,,
player,201509130chi,chi,McMaSh99,sacks,0.0,,,,,
player,201509130chi,chi,McMaSh99,tackles_combined,3,,,,,
player,201509130chi,chi,McMaSh99,tackles_solo,1,,,,,
player,201509130chi,chi,McMaSh99,tackles_assists,2,,,,,
player,201509130chi,chi,McMaSh99,tackles_loss,0,,,,,
player,201509130chi,chi,McMaSh99,qb_hits,0,,,,,
player,201509130chi,chi,McMaSh99,fumbles_rec,0,,,,,
player,201509130chi,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201509130chi,chi,McMaSh99,fumbles_forced,0,,,,,
player,201509130chi,chi,FullKy00,def_int,0,,,,,
player,201509130chi,chi,FullKy00,def_int_yds,0,,,,,
player,201509130chi,chi,FullKy00,def_int_td,0,,,,,
player,201509130chi,chi,FullKy00,def_int_long,0,,,,,
player,201509130chi,chi,FullKy00,pass_defended,0,,,,,
player,201509130chi,chi,FullKy00,sacks,0.0,,,,,
player,201509130chi,chi,FullKy00,tackles_combined,2,,,,,
player,201509130chi,chi,FullKy00,tackles_solo,1,,,,,
player,201509130chi,chi,FullKy00,tackles_assists,1,,,,,
player,201509130chi,chi,FullKy00,tackles_loss,0,,,,,
player,201509130chi,chi,FullKy00,qb_hits,0,,,,,
player,201509130chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201509130chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201509130chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201509130chi,chi,GoldEd00,def_int,0,,,,,
player,201509130chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201509130chi,chi,GoldEd00,def_int_td,0,,,,,
player,201509130chi,chi,GoldEd00,def_int_long,0,,,,,
player,201509130chi,chi,GoldEd00,pass_defended,0,,,,,
player,201509130chi,chi,GoldEd00,sacks,0.0,,,,,
player,201509130chi,chi,GoldEd00,tackles_combined,2,,,,,
player,201509130chi,chi,GoldEd00,tackles_solo,2,,,,,
player,201509130chi,chi,GoldEd00,tackles_assists,0,,,,,
player,201509130chi,chi,GoldEd00,tackles_loss,1,,,,,
player,201509130chi,chi,GoldEd00,qb_hits,0,,,,,
player,201509130chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201509130chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201509130chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201509130chi,chi,BarrLa00,def_int,0,,,,,
player,201509130chi,chi,BarrLa00,def_int_yds,0,,,,,
player,201509130chi,chi,BarrLa00,def_int_td,0,,,,,
player,201509130chi,chi,BarrLa00,def_int_long,0,,,,,
player,201509130chi,chi,BarrLa00,pass_defended,0,,,,,
player,201509130chi,chi,BarrLa00,sacks,0.0,,,,,
player,201509130chi,chi,BarrLa00,tackles_combined,1,,,,,
player,201509130chi,chi,BarrLa00,tackles_solo,1,,,,,
player,201509130chi,chi,BarrLa00,tackles_assists,0,,,,,
player,201509130chi,chi,BarrLa00,tackles_loss,0,,,,,
player,201509130chi,chi,BarrLa00,qb_hits,0,,,,,
player,201509130chi,chi,BarrLa00,fumbles_rec,0,,,,,
player,201509130chi,chi,BarrLa00,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,BarrLa00,fumbles_rec_td,0,,,,,
player,201509130chi,chi,BarrLa00,fumbles_forced,0,,,,,
player,201509130chi,chi,gouldrob01,def_int,0,,,,,
player,201509130chi,chi,gouldrob01,def_int_yds,0,,,,,
player,201509130chi,chi,gouldrob01,def_int_td,0,,,,,
player,201509130chi,chi,gouldrob01,def_int_long,0,,,,,
player,201509130chi,chi,gouldrob01,pass_defended,0,,,,,
player,201509130chi,chi,gouldrob01,sacks,0.0,,,,,
player,201509130chi,chi,gouldrob01,tackles_combined,1,,,,,
player,201509130chi,chi,gouldrob01,tackles_solo,1,,,,,
player,201509130chi,chi,gouldrob01,tackles_assists,0,,,,,
player,201509130chi,chi,gouldrob01,tackles_loss,0,,,,,
player,201509130chi,chi,gouldrob01,qb_hits,0,,,,,
player,201509130chi,chi,gouldrob01,fumbles_rec,0,,,,,
player,201509130chi,chi,gouldrob01,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,gouldrob01,fumbles_rec_td,0,,,,,
player,201509130chi,chi,gouldrob01,fumbles_forced,0,,,,,
player,201509130chi,chi,HursDe00,def_int,0,,,,,
player,201509130chi,chi,HursDe00,def_int_yds,0,,,,,
player,201509130chi,chi,HursDe00,def_int_td,0,,,,,
player,201509130chi,chi,HursDe00,def_int_long,0,,,,,
player,201509130chi,chi,HursDe00,pass_defended,0,,,,,
player,201509130chi,chi,HursDe00,sacks,0.0,,,,,
player,201509130chi,chi,HursDe00,tackles_combined,1,,,,,
player,201509130chi,chi,HursDe00,tackles_solo,1,,,,,
player,201509130chi,chi,HursDe00,tackles_assists,0,,,,,
player,201509130chi,chi,HursDe00,tackles_loss,0,,,,,
player,201509130chi,chi,HursDe00,qb_hits,0,,,,,
player,201509130chi,chi,HursDe00,fumbles_rec,0,,,,,
player,201509130chi,chi,HursDe00,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,HursDe00,fumbles_rec_td,0,,,,,
player,201509130chi,chi,HursDe00,fumbles_forced,0,,,,,
player,201509130chi,chi,JenkJa01,def_int,0,,,,,
player,201509130chi,chi,JenkJa01,def_int_yds,0,,,,,
player,201509130chi,chi,JenkJa01,def_int_td,0,,,,,
player,201509130chi,chi,JenkJa01,def_int_long,0,,,,,
player,201509130chi,chi,JenkJa01,pass_defended,1,,,,,
player,201509130chi,chi,JenkJa01,sacks,0.0,,,,,
player,201509130chi,chi,JenkJa01,tackles_combined,1,,,,,
player,201509130chi,chi,JenkJa01,tackles_solo,1,,,,,
player,201509130chi,chi,JenkJa01,tackles_assists,0,,,,,
player,201509130chi,chi,JenkJa01,tackles_loss,0,,,,,
player,201509130chi,chi,JenkJa01,qb_hits,0,,,,,
player,201509130chi,chi,JenkJa01,fumbles_rec,0,,,,,
player,201509130chi,chi,JenkJa01,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,JenkJa01,fumbles_rec_td,0,,,,,
player,201509130chi,chi,JenkJa01,fumbles_forced,0,,,,,
player,201509130chi,chi,JoneHa02,def_int,0,,,,,
player,201509130chi,chi,JoneHa02,def_int_yds,0,,,,,
player,201509130chi,chi,JoneHa02,def_int_td,0,,,,,
player,201509130chi,chi,JoneHa02,def_int_long,0,,,,,
player,201509130chi,chi,JoneHa02,pass_defended,0,,,,,
player,201509130chi,chi,JoneHa02,sacks,0.0,,,,,
player,201509130chi,chi,JoneHa02,tackles_combined,1,,,,,
player,201509130chi,chi,JoneHa02,tackles_solo,1,,,,,
player,201509130chi,chi,JoneHa02,tackles_assists,0,,,,,
player,201509130chi,chi,JoneHa02,tackles_loss,0,,,,,
player,201509130chi,chi,JoneHa02,qb_hits,0,,,,,
player,201509130chi,chi,JoneHa02,fumbles_rec,0,,,,,
player,201509130chi,chi,JoneHa02,fumbles_rec_yds,0,,,,,
player,201509130chi,chi,JoneHa02,fumbles_rec_td,0,,,,,
player,201509130chi,chi,JoneHa02,fumbles_forced,0,,,,,
player,201509130chi,chi,YounWi99,def_int,0,,,,,
player,201509130chi,chi,YounWi99,def_int_yds,0,,,,,
player,201509130chi,chi,YounWi99,def_int_td,0,,,,,
player,201509130chi,chi,YounWi99,def_int_long,0,,,,,
player,201509130chi,chi,YounWi99,pass_defended,0,,,,,
player,201509130chi,chi,YounWi99,sacks,0.0,,,,,
player,201509130chi,chi,YounWi99,tackles_combined,1,,,,,
player,201509130chi,chi,YounWi99,tackles_solo,0,,,,,
