game,2015,10,20151115,201511150ram,chi,"Chicago Bears",37,ram,"St. Louis Rams",13
player,201511150ram,ram,DaviCo02,def_int,0,,,,,
player,201511150ram,ram,DaviCo02,def_int_yds,0,,,,,
player,201511150ram,ram,DaviCo02,def_int_td,0,,,,,
player,201511150ram,ram,DaviCo02,def_int_long,0,,,,,
player,201511150ram,ram,DaviCo02,pass_defended,0,,,,,
player,201511150ram,ram,DaviCo02,sacks,0.0,,,,,
player,201511150ram,ram,DaviCo02,tackles_combined,3,,,,,
player,201511150ram,ram,DaviCo02,tackles_solo,2,,,,,
player,201511150ram,ram,DaviCo02,tackles_assists,1,,,,,
player,201511150ram,ram,DaviCo02,tackles_loss,0,,,,,
player,201511150ram,ram,DaviCo02,qb_hits,0,,,,,
player,201511150ram,ram,DaviCo02,fumbles_rec,0,,,,,
player,201511150ram,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201511150ram,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201511150ram,ram,DaviCo02,fumbles_forced,0,,,,,
player,201511150ram,ram,JenkJa03,def_int,0,,,,,
player,201511150ram,ram,JenkJa03,def_int_yds,0,,,,,
player,201511150ram,ram,JenkJa03,def_int_td,0,,,,,
player,201511150ram,ram,JenkJa03,def_int_long,0,,,,,
player,201511150ram,ram,JenkJa03,pass_defended,1,,,,,
player,201511150ram,ram,JenkJa03,sacks,0.0,,,,,
player,201511150ram,ram,JenkJa03,tackles_combined,3,,,,,
player,201511150ram,ram,JenkJa03,tackles_solo,3,,,,,
player,201511150ram,ram,JenkJa03,tackles_assists,0,,,,,
player,201511150ram,ram,JenkJa03,tackles_loss,0,,,,,
player,201511150ram,ram,JenkJa03,qb_hits,0,,,,,
player,201511150ram,ram,JenkJa03,fumbles_rec,0,,,,,
player,201511150ram,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201511150ram,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201511150ram,ram,JenkJa03,fumbles_forced,0,,,,,
player,201511150ram,ram,SimsEu99,def_int,0,,,,,
player,201511150ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201511150ram,ram,SimsEu99,def_int_td,0,,,,,
player,201511150ram,ram,SimsEu99,def_int_long,0,,,,,
player,201511150ram,ram,SimsEu99,pass_defended,0,,,,,
player,201511150ram,ram,SimsEu99,sacks,0.0,,,,,
player,201511150ram,ram,SimsEu99,tackles_combined,3,,,,,
player,201511150ram,ram,SimsEu99,tackles_solo,3,,,,,
player,201511150ram,ram,SimsEu99,tackles_assists,0,,,,,
player,201511150ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201511150ram,ram,SimsEu99,qb_hits,0,,,,,
player,201511150ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201511150ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201511150ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201511150ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201511150ram,ram,MarqBr00,def_int,0,,,,,
player,201511150ram,ram,MarqBr00,def_int_yds,0,,,,,
player,201511150ram,ram,MarqBr00,def_int_td,0,,,,,
player,201511150ram,ram,MarqBr00,def_int_long,0,,,,,
player,201511150ram,ram,MarqBr00,pass_defended,0,,,,,
player,201511150ram,ram,MarqBr00,sacks,0.0,,,,,
player,201511150ram,ram,MarqBr00,tackles_combined,2,,,,,
player,201511150ram,ram,MarqBr00,tackles_solo,1,,,,,
player,201511150ram,ram,MarqBr00,tackles_assists,1,,,,,
player,201511150ram,ram,MarqBr00,tackles_loss,0,,,,,
player,201511150ram,ram,MarqBr00,qb_hits,0,,,,,
player,201511150ram,ram,MarqBr00,fumbles_rec,0,,,,,
player,201511150ram,ram,MarqBr00,fumbles_rec_yds,0,,,,,
player,201511150ram,ram,MarqBr00,fumbles_rec_td,0,,,,,
player,201511150ram,ram,MarqBr00,fumbles_forced,1,,,,,
player,201511150ram,ram,AlexMa00,def_int,0,,,,,
player,201511150ram,ram,AlexMa00,def_int_yds,0,,,,,
player,201511150ram,ram,AlexMa00,def_int_td,0,,,,,
player,201511150ram,ram,AlexMa00,def_int_long,0,,,,,
player,201511150ram,ram,AlexMa00,pass_defended,0,,,,,
player,201511150ram,ram,AlexMa00,sacks,0.0,,,,,
player,201511150ram,ram,AlexMa00,tackles_combined,1,,,,,
player,201511150ram,ram,AlexMa00,tackles_solo,0,,,,,
player,201511150ram,ram,AlexMa00,tackles_assists,1,,,,,
player,201511150ram,ram,AlexMa00,tackles_loss,0,,,,,
player,201511150ram,ram,AlexMa00,qb_hits,0,,,,,
player,201511150ram,ram,AlexMa00,fumbles_rec,1,,,,,
player,201511150ram,ram,AlexMa00,fumbles_rec_yds,3,,,,,
player,201511150ram,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201511150ram,ram,AlexMa00,fumbles_forced,0,,,,,
player,201511150ram,ram,BateDa00,def_int,0,,,,,
player,201511150ram,ram,BateDa00,def_int_yds,0,,,,,
player,201511150ram,ram,BateDa00,def_int_td,0,,,,,
player,201511150ram,ram,BateDa00,def_int_long,0,,,,,
player,201511150ram,ram,BateDa00,pass_defended,0,,,,,
player,201511150ram,ram,BateDa00,sacks,0.0,,,,,
player,201511150ram,ram,BateDa00,tackles_combined,1,,,,,
player,201511150ram,ram,BateDa00,tackles_solo,0,,,,,
player,201511150ram,ram,BateDa00,tackles_assists,1,,,,,
player,201511150ram,ram,BateDa00,tackles_loss,0,,,,,
player,201511150ram,ram,BateDa00,qb_hits,0,,,,,
player,201511150ram,ram,BateDa00,fumbles_rec,0,,,,,
player,201511150ram,ram,BateDa00,fumbles_rec_yds,0,,,,,
player,201511150ram,ram,BateDa00,fumbles_rec_td,0,,,,,
player,201511150ram,ram,BateDa00,fumbles_forced,0,,,,,
player,201511150ram,ram,BrocMi00,def_int,0,,,,,
player,201511150ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201511150ram,ram,BrocMi00,def_int_td,0,,,,,
player,201511150ram,ram,BrocMi00,def_int_long,0,,,,,
player,201511150ram,ram,BrocMi00,pass_defended,0,,,,,
player,201511150ram,ram,BrocMi00,sacks,0.0,,,,,
player,201511150ram,ram,BrocMi00,tackles_combined,1,,,,,
player,201511150ram,ram,BrocMi00,tackles_solo,1,,,,,
player,201511150ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201511150ram,ram,BrocMi00,tackles_loss,1,,,,,
player,201511150ram,ram,BrocMi00,qb_hits,0,,,,,
player,201511150ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201511150ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201511150ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201511150ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201511150ram,ram,JohnTr05,def_int,0,,,,,
player,201511150ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201511150ram,ram,JohnTr05,def_int_td,0,,,,,
player,201511150ram,ram,JohnTr05,def_int_long,0,,,,,
player,201511150ram,ram,JohnTr05,pass_defended,1,,,,,
player,201511150ram,ram,JohnTr05,sacks,0.0,,,,,
player,201511150ram,ram,JohnTr05,tackles_combined,1,,,,,
player,201511150ram,ram,JohnTr05,tackles_solo,1,,,,,
player,201511150ram,ram,JohnTr05,tackles_assists,0,,,,,
player,201511150ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201511150ram,ram,JohnTr05,qb_hits,0,,,,,
player,201511150ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201511150ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201511150ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201511150ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201511150ram,ram,WestEt00,def_int,0,,,,,
player,201511150ram,ram,WestEt00,def_int_yds,0,,,,,
player,201511150ram,ram,WestEt00,def_int_td,0,,,,,
player,201511150ram,ram,WestEt00,def_int_long,0,,,,,
player,201511150ram,ram,WestEt00,pass_defended,0,,,,,
player,201511150ram,ram,WestEt00,sacks,0.0,,,,,
player,201511150ram,ram,WestEt00,tackles_combined,1,,,,,
player,201511150ram,ram,WestEt00,tackles_solo,1,,,,,
player,201511150ram,ram,WestEt00,tackles_assists,0,,,,,
player,201511150ram,ram,WestEt00,tackles_loss,1,,,,,
player,201511150ram,ram,WestEt00,qb_hits,0,,,,,
player,201511150ram,ram,WestEt00,fumbles_rec,0,,,,,
player,201511150ram,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201511150ram,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201511150ram,ram,WestEt00,fumbles_forced,0,,,,,
player,201511150ram,chi,MariMa00,kick_ret,2,,,,,
player,201511150ram,chi,MariMa00,kick_ret_yds,31,,,,,
player,201511150ram,chi,MariMa00,kick_ret_yds_per_ret,15.5,,,,,
player,201511150ram,chi,MariMa00,kick_ret_td,0,,,,,
player,201511150ram,chi,MariMa00,kick_ret_long,19,,,,,
player,201511150ram,chi,MariMa00,punt_ret,3,,,,,
player,201511150ram,chi,MariMa00,punt_ret_yds,9,,,,,
player,201511150ram,chi,MariMa00,punt_ret_yds_per_ret,3.0,,,,,
player,201511150ram,chi,MariMa00,punt_ret_td,0,,,,,
player,201511150ram,chi,MariMa00,punt_ret_long,6,,,,,
player,201511150ram,ram,AustTa00,kick_ret,0,,,,,
player,201511150ram,ram,AustTa00,kick_ret_yds,0,,,,,
player,201511150ram,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201511150ram,ram,AustTa00,kick_ret_td,0,,,,,
player,201511150ram,ram,AustTa00,kick_ret_long,0,,,,,
player,201511150ram,ram,AustTa00,punt_ret,3,,,,,
player,201511150ram,ram,AustTa00,punt_ret_yds,16,,,,,
player,201511150ram,ram,AustTa00,punt_ret_yds_per_ret,5.3,,,,,
player,201511150ram,ram,AustTa00,punt_ret_td,0,,,,,
player,201511150ram,ram,AustTa00,punt_ret_long,10,,,,,
player,201511150ram,ram,CunnBe01,kick_ret,1,,,,,
player,201511150ram,ram,CunnBe01,kick_ret_yds,27,,,,,
player,201511150ram,ram,CunnBe01,kick_ret_yds_per_ret,27.0,,,,,
player,201511150ram,ram,CunnBe01,kick_ret_td,0,,,,,
player,201511150ram,ram,CunnBe01,kick_ret_long,27,,,,,
player,201511150ram,ram,CunnBe01,punt_ret,0,,,,,
player,201511150ram,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201511150ram,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201511150ram,ram,CunnBe01,punt_ret_td,0,,,,,
player,201511150ram,ram,CunnBe01,punt_ret_long,0,,,,,
player,201511150ram,chi,gouldrob01,xpm,4,,,,,
player,201511150ram,chi,gouldrob01,xpa,4,,,,,
player,201511150ram,chi,gouldrob01,fgm,3,,,,,
player,201511150ram,chi,gouldrob01,fga,3,,,,,
player,201511150ram,chi,gouldrob01,punt,0,,,,,
player,201511150ram,chi,gouldrob01,punt_yds,0,,,,,
player,201511150ram,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201511150ram,chi,gouldrob01,punt_long,0,,,,,
player,201511150ram,chi,ODonPa00,xpm,,,,,,
player,201511150ram,chi,ODonPa00,xpa,,,,,,
player,201511150ram,chi,ODonPa00,fgm,,,,,,
player,201511150ram,chi,ODonPa00,fga,,,,,,
player,201511150ram,chi,ODonPa00,punt,4,,,,,
player,201511150ram,chi,ODonPa00,punt_yds,187,,,,,
player,201511150ram,chi,ODonPa00,punt_yds_per_punt,46.8,,,,,
player,201511150ram,chi,ODonPa00,punt_long,52,,,,,
player,201511150ram,ram,ZuerGr00,xpm,1,,,,,
player,201511150ram,ram,ZuerGr00,xpa,1,,,,,
player,201511150ram,ram,ZuerGr00,fgm,2,,,,,
player,201511150ram,ram,ZuerGr00,fga,2,,,,,
player,201511150ram,ram,ZuerGr00,punt,0,,,,,
player,201511150ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201511150ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201511150ram,ram,ZuerGr00,punt_long,0,,,,,
player,201511150ram,ram,HekkJo00,xpm,,,,,,
player,201511150ram,ram,HekkJo00,xpa,,,,,,
player,201511150ram,ram,HekkJo00,fgm,,,,,,
player,201511150ram,ram,HekkJo00,fga,,,,,,
player,201511150ram,ram,HekkJo00,punt,6,,,,,
player,201511150ram,ram,HekkJo00,punt_yds,296,,,,,
player,201511150ram,ram,HekkJo00,punt_yds_per_punt,49.3,,,,,
player,201511150ram,ram,HekkJo00,punt_long,60,,,,,
player,201511150ram,ram,RobiGr01,pos,T,,,,,
player,201511150ram,ram,RobiGr01,offense,63,,,,,
player,201511150ram,ram,RobiGr01,off_pct,100%,,,,,
player,201511150ram,ram,RobiGr01,defense,0,,,,,
player,201511150ram,ram,RobiGr01,def_pct,0%,,,,,
player,201511150ram,ram,RobiGr01,special_teams,3,,,,,
player,201511150ram,ram,RobiGr01,st_pct,9%,,,,,
player,201511150ram,ram,BarnTi01,pos,C,,,,,
player,201511150ram,ram,BarnTi01,offense,63,,,,,
player,201511150ram,ram,BarnTi01,off_pct,100%,,,,,
player,201511150ram,ram,BarnTi01,defense,0,,,,,
player,201511150ram,ram,BarnTi01,def_pct,0%,,,,,
player,201511150ram,ram,BarnTi01,special_teams,0,,,,,
player,201511150ram,ram,BarnTi01,st_pct,0%,,,,,
player,201511150ram,ram,ReynGa20,pos,G,,,,,
player,201511150ram,ram,ReynGa20,offense,59,,,,,
player,201511150ram,ram,ReynGa20,off_pct,94%,,,,,
player,201511150ram,ram,ReynGa20,defense,0,,,,,
player,201511150ram,ram,ReynGa20,def_pct,0%,,,,,
player,201511150ram,ram,ReynGa20,special_teams,3,,,,,
player,201511150ram,ram,ReynGa20,st_pct,9%,,,,,
player,201511150ram,ram,BrowJa04,pos,G,,,,,
player,201511150ram,ram,BrowJa04,offense,58,,,,,
player,201511150ram,ram,BrowJa04,off_pct,92%,,,,,
player,201511150ram,ram,BrowJa04,defense,0,,,,,
player,201511150ram,ram,BrowJa04,def_pct,0%,,,,,
player,201511150ram,ram,BrowJa04,special_teams,3,,,,,
player,201511150ram,ram,BrowJa04,st_pct,9%,,,,,
player,201511150ram,ram,FoleNi00,pos,QB,,,,,
player,201511150ram,ram,FoleNi00,offense,58,,,,,
player,201511150ram,ram,FoleNi00,off_pct,92%,,,,,
player,201511150ram,ram,FoleNi00,defense,0,,,,,
player,201511150ram,ram,FoleNi00,def_pct,0%,,,,,
player,201511150ram,ram,FoleNi00,special_teams,0,,,,,
player,201511150ram,ram,FoleNi00,st_pct,0%,,,,,
player,201511150ram,ram,HaveRo00,pos,T,,,,,
player,201511150ram,ram,HaveRo00,offense,47,,,,,
player,201511150ram,ram,HaveRo00,off_pct,75%,,,,,
player,201511150ram,ram,HaveRo00,defense,0,,,,,
player,201511150ram,ram,HaveRo00,def_pct,0%,,,,,
player,201511150ram,ram,HaveRo00,special_teams,3,,,,,
player,201511150ram,ram,HaveRo00,st_pct,9%,,,,,
player,201511150ram,ram,CookJa02,pos,TE,,,,,
player,201511150ram,ram,CookJa02,offense,47,,,,,
player,201511150ram,ram,CookJa02,off_pct,75%,,,,,
player,201511150ram,ram,CookJa02,defense,0,,,,,
player,201511150ram,ram,CookJa02,def_pct,0%,,,,,
player,201511150ram,ram,CookJa02,special_teams,0,,,,,
player,201511150ram,ram,CookJa02,st_pct,0%,,,,,
player,201511150ram,ram,AustTa00,pos,WR,,,,,
player,201511150ram,ram,AustTa00,offense,44,,,,,
player,201511150ram,ram,AustTa00,off_pct,70%,,,,,
player,201511150ram,ram,AustTa00,defense,0,,,,,
player,201511150ram,ram,AustTa00,def_pct,0%,,,,,
player,201511150ram,ram,AustTa00,special_teams,4,,,,,
player,201511150ram,ram,AustTa00,st_pct,12%,,,,,
player,201511150ram,ram,BritKe00,pos,WR,,,,,
player,201511150ram,ram,BritKe00,offense,41,,,,,
player,201511150ram,ram,BritKe00,off_pct,65%,,,,,
player,201511150ram,ram,BritKe00,defense,0,,,,,
player,201511150ram,ram,BritKe00,def_pct,0%,,,,,
player,201511150ram,ram,BritKe00,special_teams,0,,,,,
player,201511150ram,ram,BritKe00,st_pct,0%,,,,,
player,201511150ram,ram,KendLa00,pos,TE,,,,,
player,201511150ram,ram,KendLa00,offense,36,,,,,
player,201511150ram,ram,KendLa00,off_pct,57%,,,,,
player,201511150ram,ram,KendLa00,defense,0,,,,,
player,201511150ram,ram,KendLa00,def_pct,0%,,,,,
player,201511150ram,ram,KendLa00,special_teams,3,,,,,
player,201511150ram,ram,KendLa00,st_pct,9%,,,,,
player,201511150ram,ram,QuicBr00,pos,WR,,,,,
player,201511150ram,ram,QuicBr00,offense,33,,,,,
player,201511150ram,ram,QuicBr00,off_pct,52%,,,,,
player,201511150ram,ram,QuicBr00,defense,0,,,,,
player,201511150ram,ram,QuicBr00,def_pct,0%,,,,,
player,201511150ram,ram,QuicBr00,special_teams,0,,,,,
player,201511150ram,ram,QuicBr00,st_pct,0%,,,,,
player,201511150ram,ram,GurlTo01,pos,RB,,,,,
player,201511150ram,ram,GurlTo01,offense,31,,,,,
player,201511150ram,ram,GurlTo01,off_pct,49%,,,,,
player,201511150ram,ram,GurlTo01,defense,0,,,,,
player,201511150ram,ram,GurlTo01,def_pct,0%,,,,,
player,201511150ram,ram,GurlTo01,special_teams,0,,,,,
player,201511150ram,ram,GurlTo01,st_pct,0%,,,,,
player,201511150ram,ram,MarqBr00,pos,WR,,,,,
player,201511150ram,ram,MarqBr00,offense,28,,,,,
player,201511150ram,ram,MarqBr00,off_pct,44%,,,,,
player,201511150ram,ram,MarqBr00,defense,0,,,,,
player,201511150ram,ram,MarqBr00,def_pct,0%,,,,,
player,201511150ram,ram,MarqBr00,special_teams,20,,,,,
player,201511150ram,ram,MarqBr00,st_pct,61%,,,,,
player,201511150ram,ram,CunnBe01,pos,RB,,,,,
player,201511150ram,ram,CunnBe01,offense,19,,,,,
player,201511150ram,ram,CunnBe01,off_pct,30%,,,,,
player,201511150ram,ram,CunnBe01,defense,0,,,,,
player,201511150ram,ram,CunnBe01,def_pct,0%,,,,,
player,201511150ram,ram,CunnBe01,special_teams,20,,,,,
player,201511150ram,ram,CunnBe01,st_pct,61%,,,,,
player,201511150ram,ram,WillDa07,pos,T,,,,,
player,201511150ram,ram,WillDa07,offense,16,,,,,
player,201511150ram,ram,WillDa07,off_pct,25%,,,,,
player,201511150ram,ram,WillDa07,defense,0,,,,,
player,201511150ram,ram,WillDa07,def_pct,0%,,,,,
player,201511150ram,ram,WillDa07,special_teams,8,,,,,
player,201511150ram,ram,WillDa07,st_pct,24%,,,,,
player,201511150ram,ram,HarkCo00,pos,TE,,,,,
player,201511150ram,ram,HarkCo00,offense,14,,,,,
player,201511150ram,ram,HarkCo00,off_pct,22%,,,,,
player,201511150ram,ram,HarkCo00,defense,0,,,,,
player,201511150ram,ram,HarkCo00,def_pct,0%,,,,,
player,201511150ram,ram,HarkCo00,special_teams,18,,,,,
player,201511150ram,ram,HarkCo00,st_pct,55%,,,,,
player,201511150ram,ram,MasoTr00,pos,RB,,,,,
player,201511150ram,ram,MasoTr00,offense,11,,,,,
player,201511150ram,ram,MasoTr00,off_pct,17%,,,,,
player,201511150ram,ram,MasoTr00,defense,0,,,,,
player,201511150ram,ram,MasoTr00,def_pct,0%,,,,,
player,201511150ram,ram,MasoTr00,special_teams,0,,,,,
player,201511150ram,ram,MasoTr00,st_pct,0%,,,,,
player,201511150ram,ram,WelkWe00,pos,WR,,,,,
player,201511150ram,ram,WelkWe00,offense,11,,,,,
player,201511150ram,ram,WelkWe00,off_pct,17%,,,,,
player,201511150ram,ram,WelkWe00,defense,0,,,,,
player,201511150ram,ram,WelkWe00,def_pct,0%,,,,,
player,201511150ram,ram,WelkWe00,special_teams,0,,,,,
player,201511150ram,ram,WelkWe00,st_pct,0%,,,,,
player,201511150ram,ram,WichCo00,pos,G,,,,,
player,201511150ram,ram,WichCo00,offense,9,,,,,
player,201511150ram,ram,WichCo00,off_pct,14%,,,,,
player,201511150ram,ram,WichCo00,defense,0,,,,,
player,201511150ram,ram,WichCo00,def_pct,0%,,,,,
player,201511150ram,ram,WichCo00,special_teams,6,,,,,
player,201511150ram,ram,WichCo00,st_pct,18%,,,,,
player,201511150ram,ram,KeenCa00,pos,QB,,,,,
player,201511150ram,ram,KeenCa00,offense,5,,,,,
player,201511150ram,ram,KeenCa00,off_pct,8%,,,,,
player,201511150ram,ram,KeenCa00,defense,0,,,,,
player,201511150ram,ram,KeenCa00,def_pct,0%,,,,,
player,201511150ram,ram,KeenCa00,special_teams,0,,,,,
player,201511150ram,ram,KeenCa00,st_pct,0%,,,,,
player,201511150ram,ram,McDoTJ00,pos,SS,,,,,
player,201511150ram,ram,McDoTJ00,offense,0,,,,,
player,201511150ram,ram,McDoTJ00,off_pct,0%,,,,,
player,201511150ram,ram,McDoTJ00,defense,65,,,,,
player,201511150ram,ram,McDoTJ00,def_pct,100%,,,,,
player,201511150ram,ram,McDoTJ00,special_teams,8,,,,,
player,201511150ram,ram,McDoTJ00,st_pct,24%,,,,,
player,201511150ram,ram,BarrMa00,pos,SS,,,,,
player,201511150ram,ram,BarrMa00,offense,0,,,,,
player,201511150ram,ram,BarrMa00,off_pct,0%,,,,,
player,201511150ram,ram,BarrMa00,defense,65,,,,,
player,201511150ram,ram,BarrMa00,def_pct,100%,,,,,
player,201511150ram,ram,BarrMa00,special_teams,4,,,,,
player,201511150ram,ram,BarrMa00,st_pct,12%,,,,,
player,201511150ram,ram,LaurJa99,pos,LB,,,,,
player,201511150ram,ram,LaurJa99,offense,0,,,,,
player,201511150ram,ram,LaurJa99,off_pct,0%,,,,,
player,201511150ram,ram,LaurJa99,defense,65,,,,,
player,201511150ram,ram,LaurJa99,def_pct,100%,,,,,
player,201511150ram,ram,LaurJa99,special_teams,0,,,,,
player,201511150ram,ram,LaurJa99,st_pct,0%,,,,,
player,201511150ram,ram,McLeRo00,pos,FS,,,,,
player,201511150ram,ram,McLeRo00,offense,0,,,,,
player,201511150ram,ram,McLeRo00,off_pct,0%,,,,,
player,201511150ram,ram,McLeRo00,defense,64,,,,,
player,201511150ram,ram,McLeRo00,def_pct,98%,,,,,
player,201511150ram,ram,McLeRo00,special_teams,14,,,,,
player,201511150ram,ram,McLeRo00,st_pct,42%,,,,,
player,201511150ram,ram,JohnTr05,pos,CB,,,,,
player,201511150ram,ram,JohnTr05,offense,0,,,,,
player,201511150ram,ram,JohnTr05,off_pct,0%,,,,,
player,201511150ram,ram,JohnTr05,defense,64,,,,,
player,201511150ram,ram,JohnTr05,def_pct,98%,,,,,
player,201511150ram,ram,JohnTr05,special_teams,9,,,,,
player,201511150ram,ram,JohnTr05,st_pct,27%,,,,,
player,201511150ram,ram,JenkJa03,pos,CB,,,,,
player,201511150ram,ram,JenkJa03,offense,0,,,,,
player,201511150ram,ram,JenkJa03,off_pct,0%,,,,,
player,201511150ram,ram,JenkJa03,defense,64,,,,,
player,201511150ram,ram,JenkJa03,def_pct,98%,,,,,
player,201511150ram,ram,JenkJa03,special_teams,9,,,,,
player,201511150ram,ram,JenkJa03,st_pct,27%,,,,,
player,201511150ram,ram,DonaAa00,pos,DT,,,,,
player,201511150ram,ram,DonaAa00,offense,0,,,,,
player,201511150ram,ram,DonaAa00,off_pct,0%,,,,,
player,201511150ram,ram,DonaAa00,defense,52,,,,,
player,201511150ram,ram,DonaAa00,def_pct,80%,,,,,
player,201511150ram,ram,DonaAa00,special_teams,6,,,,,
player,201511150ram,ram,DonaAa00,st_pct,18%,,,,,
player,201511150ram,ram,SimsEu99,pos,DE,,,,,
player,201511150ram,ram,SimsEu99,offense,0,,,,,
player,201511150ram,ram,SimsEu99,off_pct,0%,,,,,
player,201511150ram,ram,SimsEu99,defense,51,,,,,
player,201511150ram,ram,SimsEu99,def_pct,78%,,,,,
player,201511150ram,ram,SimsEu99,special_teams,8,,,,,
player,201511150ram,ram,SimsEu99,st_pct,24%,,,,,
player,201511150ram,ram,AyerAk00,pos,LB,,,,,
player,201511150ram,ram,AyerAk00,offense,0,,,,,
player,201511150ram,ram,AyerAk00,off_pct,0%,,,,,
player,201511150ram,ram,AyerAk00,defense,42,,,,,
player,201511150ram,ram,AyerAk00,def_pct,65%,,,,,
player,201511150ram,ram,AyerAk00,special_teams,8,,,,,
player,201511150ram,ram,AyerAk00,st_pct,24%,,,,,
player,201511150ram,ram,FairNi00,pos,DT,,,,,
player,201511150ram,ram,FairNi00,offense,0,,,,,
player,201511150ram,ram,FairNi00,off_pct,0%,,,,,
player,201511150ram,ram,FairNi00,defense,40,,,,,
player,201511150ram,ram,FairNi00,def_pct,62%,,,,,
player,201511150ram,ram,FairNi00,special_teams,5,,,,,
player,201511150ram,ram,FairNi00,st_pct,15%,,,,,
player,201511150ram,ram,BrocMi00,pos,DT,,,,,
player,201511150ram,ram,BrocMi00,offense,0,,,,,
player,201511150ram,ram,BrocMi00,off_pct,0%,,,,,
player,201511150ram,ram,BrocMi00,defense,37,,,,,
player,201511150ram,ram,BrocMi00,def_pct,57%,,,,,
player,201511150ram,ram,BrocMi00,special_teams,5,,,,,
player,201511150ram,ram,BrocMi00,st_pct,15%,,,,,
player,201511150ram,ram,HayeWi99,pos,DE,,,,,
player,201511150ram,ram,HayeWi99,offense,0,,,,,
player,201511150ram,ram,HayeWi99,off_pct,0%,,,,,
player,201511150ram,ram,HayeWi99,defense,37,,,,,
player,201511150ram,ram,HayeWi99,def_pct,57%,,,,,
player,201511150ram,ram,HayeWi99,special_teams,0,,,,,
player,201511150ram,ram,HayeWi99,st_pct,0%,,,,,
player,201511150ram,ram,WestEt00,pos,DT,,,,,
player,201511150ram,ram,WestEt00,offense,0,,,,,
player,201511150ram,ram,WestEt00,off_pct,0%,,,,,
player,201511150ram,ram,WestEt00,defense,29,,,,,
player,201511150ram,ram,WestEt00,def_pct,45%,,,,,
player,201511150ram,ram,WestEt00,special_teams,8,,,,,
player,201511150ram,ram,WestEt00,st_pct,24%,,,,,
player,201511150ram,ram,JoynLa00,pos,CB,,,,,
player,201511150ram,ram,JoynLa00,offense,0,,,,,
player,201511150ram,ram,JoynLa00,off_pct,0%,,,,,
player,201511150ram,ram,JoynLa00,defense,23,,,,,
player,201511150ram,ram,JoynLa00,def_pct,35%,,,,,
player,201511150ram,ram,JoynLa00,special_teams,1,,,,,
player,201511150ram,ram,JoynLa00,st_pct,3%,,,,,
player,201511150ram,ram,QuinRo00,pos,DE,,,,,
player,201511150ram,ram,QuinRo00,offense,0,,,,,
player,201511150ram,ram,QuinRo00,off_pct,0%,,,,,
player,201511150ram,ram,QuinRo00,defense,14,,,,,
player,201511150ram,ram,QuinRo00,def_pct,22%,,,,,
player,201511150ram,ram,QuinRo00,special_teams,0,,,,,
player,201511150ram,ram,QuinRo00,st_pct,0%,,,,,
player,201511150ram,ram,AlexMa00,pos,SS,,,,,
player,201511150ram,ram,AlexMa00,offense,0,,,,,
player,201511150ram,ram,AlexMa00,off_pct,0%,,,,,
player,201511150ram,ram,AlexMa00,defense,2,,,,,
player,201511150ram,ram,AlexMa00,def_pct,3%,,,,,
player,201511150ram,ram,AlexMa00,special_teams,17,,,,,
player,201511150ram,ram,AlexMa00,st_pct,52%,,,,,
player,201511150ram,ram,BateDa00,pos,LB,,,,,
player,201511150ram,ram,BateDa00,offense,0,,,,,
player,201511150ram,ram,BateDa00,off_pct,0%,,,,,
player,201511150ram,ram,BateDa00,defense,1,,,,,
player,201511150ram,ram,BateDa00,def_pct,2%,,,,,
player,201511150ram,ram,BateDa00,special_teams,30,,,,,
player,201511150ram,ram,BateDa00,st_pct,91%,,,,,
player,201511150ram,ram,DaviCo02,pos,FS,,,,,
