game,2015,16,20151227,201512270oti,htx,"Houston Texans",34,oti,"Tennessee Titans",6
player,201512270oti,htx,FiedC.00,targets,1,,,,,
player,201512270oti,htx,FiedC.00,rec,1,,,,,
player,201512270oti,htx,FiedC.00,rec_yds,6,,,,,
player,201512270oti,htx,FiedC.00,rec_td,0,,,,,
player,201512270oti,htx,FiedC.00,rec_long,6,,,,,
player,201512270oti,htx,FiedC.00,fumbles,0,,,,,
player,201512270oti,htx,FiedC.00,fumbles_lost,0,,,,,
player,201512270oti,oti,MettZa00,pass_cmp,27,,,,,
player,201512270oti,oti,MettZa00,pass_att,51,,,,,
player,201512270oti,oti,MettZa00,pass_yds,234,,,,,
player,201512270oti,oti,MettZa00,pass_td,1,,,,,
player,201512270oti,oti,MettZa00,pass_int,1,,,,,
player,201512270oti,oti,MettZa00,pass_sacked,1,,,,,
player,201512270oti,oti,MettZa00,pass_sacked_yds,7,,,,,
player,201512270oti,oti,MettZa00,pass_long,31,,,,,
player,201512270oti,oti,MettZa00,pass_rating,63.7,,,,,
player,201512270oti,oti,MettZa00,rush_att,0,,,,,
player,201512270oti,oti,MettZa00,rush_yds,0,,,,,
player,201512270oti,oti,MettZa00,rush_td,0,,,,,
player,201512270oti,oti,MettZa00,rush_long,0,,,,,
player,201512270oti,oti,MettZa00,targets,0,,,,,
player,201512270oti,oti,MettZa00,rec,0,,,,,
player,201512270oti,oti,MettZa00,rec_yds,0,,,,,
player,201512270oti,oti,MettZa00,rec_td,0,,,,,
player,201512270oti,oti,MettZa00,rec_long,0,,,,,
player,201512270oti,oti,MettZa00,fumbles,1,,,,,
player,201512270oti,oti,MettZa00,fumbles_lost,1,,,,,
player,201512270oti,oti,CobbDa00,pass_cmp,0,,,,,
player,201512270oti,oti,CobbDa00,pass_att,0,,,,,
player,201512270oti,oti,CobbDa00,pass_yds,0,,,,,
player,201512270oti,oti,CobbDa00,pass_td,0,,,,,
player,201512270oti,oti,CobbDa00,pass_int,0,,,,,
player,201512270oti,oti,CobbDa00,pass_sacked,0,,,,,
player,201512270oti,oti,CobbDa00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,CobbDa00,pass_long,0,,,,,
player,201512270oti,oti,CobbDa00,pass_rating,,,,,,
player,201512270oti,oti,CobbDa00,rush_att,7,,,,,
player,201512270oti,oti,CobbDa00,rush_yds,18,,,,,
player,201512270oti,oti,CobbDa00,rush_td,0,,,,,
player,201512270oti,oti,CobbDa00,rush_long,9,,,,,
player,201512270oti,oti,CobbDa00,targets,1,,,,,
player,201512270oti,oti,CobbDa00,rec,1,,,,,
player,201512270oti,oti,CobbDa00,rec_yds,-2,,,,,
player,201512270oti,oti,CobbDa00,rec_td,0,,,,,
player,201512270oti,oti,CobbDa00,rec_long,-2,,,,,
player,201512270oti,oti,CobbDa00,fumbles,0,,,,,
player,201512270oti,oti,CobbDa00,fumbles_lost,0,,,,,
player,201512270oti,oti,SankBi00,pass_cmp,0,,,,,
player,201512270oti,oti,SankBi00,pass_att,0,,,,,
player,201512270oti,oti,SankBi00,pass_yds,0,,,,,
player,201512270oti,oti,SankBi00,pass_td,0,,,,,
player,201512270oti,oti,SankBi00,pass_int,0,,,,,
player,201512270oti,oti,SankBi00,pass_sacked,0,,,,,
player,201512270oti,oti,SankBi00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,SankBi00,pass_long,0,,,,,
player,201512270oti,oti,SankBi00,pass_rating,,,,,,
player,201512270oti,oti,SankBi00,rush_att,2,,,,,
player,201512270oti,oti,SankBi00,rush_yds,11,,,,,
player,201512270oti,oti,SankBi00,rush_td,0,,,,,
player,201512270oti,oti,SankBi00,rush_long,7,,,,,
player,201512270oti,oti,SankBi00,targets,4,,,,,
player,201512270oti,oti,SankBi00,rec,3,,,,,
player,201512270oti,oti,SankBi00,rec_yds,43,,,,,
player,201512270oti,oti,SankBi00,rec_td,0,,,,,
player,201512270oti,oti,SankBi00,rec_long,30,,,,,
player,201512270oti,oti,SankBi00,fumbles,0,,,,,
player,201512270oti,oti,SankBi00,fumbles_lost,0,,,,,
player,201512270oti,oti,AndrAn00,pass_cmp,0,,,,,
player,201512270oti,oti,AndrAn00,pass_att,0,,,,,
player,201512270oti,oti,AndrAn00,pass_yds,0,,,,,
player,201512270oti,oti,AndrAn00,pass_td,0,,,,,
player,201512270oti,oti,AndrAn00,pass_int,0,,,,,
player,201512270oti,oti,AndrAn00,pass_sacked,0,,,,,
player,201512270oti,oti,AndrAn00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,AndrAn00,pass_long,0,,,,,
player,201512270oti,oti,AndrAn00,pass_rating,,,,,,
player,201512270oti,oti,AndrAn00,rush_att,2,,,,,
player,201512270oti,oti,AndrAn00,rush_yds,1,,,,,
player,201512270oti,oti,AndrAn00,rush_td,0,,,,,
player,201512270oti,oti,AndrAn00,rush_long,1,,,,,
player,201512270oti,oti,AndrAn00,targets,2,,,,,
player,201512270oti,oti,AndrAn00,rec,0,,,,,
player,201512270oti,oti,AndrAn00,rec_yds,0,,,,,
player,201512270oti,oti,AndrAn00,rec_td,0,,,,,
player,201512270oti,oti,AndrAn00,rec_long,0,,,,,
player,201512270oti,oti,AndrAn00,fumbles,1,,,,,
player,201512270oti,oti,AndrAn00,fumbles_lost,1,,,,,
player,201512270oti,oti,DougHa00,pass_cmp,0,,,,,
player,201512270oti,oti,DougHa00,pass_att,0,,,,,
player,201512270oti,oti,DougHa00,pass_yds,0,,,,,
player,201512270oti,oti,DougHa00,pass_td,0,,,,,
player,201512270oti,oti,DougHa00,pass_int,0,,,,,
player,201512270oti,oti,DougHa00,pass_sacked,0,,,,,
player,201512270oti,oti,DougHa00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,DougHa00,pass_long,0,,,,,
player,201512270oti,oti,DougHa00,pass_rating,,,,,,
player,201512270oti,oti,DougHa00,rush_att,0,,,,,
player,201512270oti,oti,DougHa00,rush_yds,0,,,,,
player,201512270oti,oti,DougHa00,rush_td,0,,,,,
player,201512270oti,oti,DougHa00,rush_long,0,,,,,
player,201512270oti,oti,DougHa00,targets,12,,,,,
player,201512270oti,oti,DougHa00,rec,6,,,,,
player,201512270oti,oti,DougHa00,rec_yds,79,,,,,
player,201512270oti,oti,DougHa00,rec_td,0,,,,,
player,201512270oti,oti,DougHa00,rec_long,31,,,,,
player,201512270oti,oti,DougHa00,fumbles,1,,,,,
player,201512270oti,oti,DougHa00,fumbles_lost,1,,,,,
player,201512270oti,oti,WalkHu00,pass_cmp,0,,,,,
player,201512270oti,oti,WalkHu00,pass_att,0,,,,,
player,201512270oti,oti,WalkHu00,pass_yds,0,,,,,
player,201512270oti,oti,WalkHu00,pass_td,0,,,,,
player,201512270oti,oti,WalkHu00,pass_int,0,,,,,
player,201512270oti,oti,WalkHu00,pass_sacked,0,,,,,
player,201512270oti,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,WalkHu00,pass_long,0,,,,,
player,201512270oti,oti,WalkHu00,pass_rating,,,,,,
player,201512270oti,oti,WalkHu00,rush_att,0,,,,,
player,201512270oti,oti,WalkHu00,rush_yds,0,,,,,
player,201512270oti,oti,WalkHu00,rush_td,0,,,,,
player,201512270oti,oti,WalkHu00,rush_long,0,,,,,
player,201512270oti,oti,WalkHu00,targets,15,,,,,
player,201512270oti,oti,WalkHu00,rec,9,,,,,
player,201512270oti,oti,WalkHu00,rec_yds,59,,,,,
player,201512270oti,oti,WalkHu00,rec_td,0,,,,,
player,201512270oti,oti,WalkHu00,rec_long,21,,,,,
player,201512270oti,oti,WalkHu00,fumbles,0,,,,,
player,201512270oti,oti,WalkHu00,fumbles_lost,0,,,,,
player,201512270oti,oti,FasaAn00,pass_cmp,0,,,,,
player,201512270oti,oti,FasaAn00,pass_att,0,,,,,
player,201512270oti,oti,FasaAn00,pass_yds,0,,,,,
player,201512270oti,oti,FasaAn00,pass_td,0,,,,,
player,201512270oti,oti,FasaAn00,pass_int,0,,,,,
player,201512270oti,oti,FasaAn00,pass_sacked,0,,,,,
player,201512270oti,oti,FasaAn00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,FasaAn00,pass_long,0,,,,,
player,201512270oti,oti,FasaAn00,pass_rating,,,,,,
player,201512270oti,oti,FasaAn00,rush_att,0,,,,,
player,201512270oti,oti,FasaAn00,rush_yds,0,,,,,
player,201512270oti,oti,FasaAn00,rush_td,0,,,,,
player,201512270oti,oti,FasaAn00,rush_long,0,,,,,
player,201512270oti,oti,FasaAn00,targets,7,,,,,
player,201512270oti,oti,FasaAn00,rec,2,,,,,
player,201512270oti,oti,FasaAn00,rec_yds,21,,,,,
player,201512270oti,oti,FasaAn00,rec_td,0,,,,,
player,201512270oti,oti,FasaAn00,rec_long,12,,,,,
player,201512270oti,oti,FasaAn00,fumbles,0,,,,,
player,201512270oti,oti,FasaAn00,fumbles_lost,0,,,,,
player,201512270oti,oti,WrigKe01,pass_cmp,0,,,,,
player,201512270oti,oti,WrigKe01,pass_att,0,,,,,
player,201512270oti,oti,WrigKe01,pass_yds,0,,,,,
player,201512270oti,oti,WrigKe01,pass_td,0,,,,,
player,201512270oti,oti,WrigKe01,pass_int,0,,,,,
player,201512270oti,oti,WrigKe01,pass_sacked,0,,,,,
player,201512270oti,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201512270oti,oti,WrigKe01,pass_long,0,,,,,
player,201512270oti,oti,WrigKe01,pass_rating,,,,,,
player,201512270oti,oti,WrigKe01,rush_att,0,,,,,
player,201512270oti,oti,WrigKe01,rush_yds,0,,,,,
player,201512270oti,oti,WrigKe01,rush_td,0,,,,,
player,201512270oti,oti,WrigKe01,rush_long,0,,,,,
player,201512270oti,oti,WrigKe01,targets,3,,,,,
player,201512270oti,oti,WrigKe01,rec,3,,,,,
player,201512270oti,oti,WrigKe01,rec_yds,18,,,,,
player,201512270oti,oti,WrigKe01,rec_td,0,,,,,
player,201512270oti,oti,WrigKe01,rec_long,7,,,,,
player,201512270oti,oti,WrigKe01,fumbles,0,,,,,
player,201512270oti,oti,WrigKe01,fumbles_lost,0,,,,,
player,201512270oti,oti,McBrTr00,pass_cmp,0,,,,,
player,201512270oti,oti,McBrTr00,pass_att,0,,,,,
player,201512270oti,oti,McBrTr00,pass_yds,0,,,,,
player,201512270oti,oti,McBrTr00,pass_td,0,,,,,
player,201512270oti,oti,McBrTr00,pass_int,0,,,,,
player,201512270oti,oti,McBrTr00,pass_sacked,0,,,,,
player,201512270oti,oti,McBrTr00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,McBrTr00,pass_long,0,,,,,
player,201512270oti,oti,McBrTr00,pass_rating,,,,,,
player,201512270oti,oti,McBrTr00,rush_att,0,,,,,
player,201512270oti,oti,McBrTr00,rush_yds,0,,,,,
player,201512270oti,oti,McBrTr00,rush_td,0,,,,,
player,201512270oti,oti,McBrTr00,rush_long,0,,,,,
player,201512270oti,oti,McBrTr00,targets,3,,,,,
player,201512270oti,oti,McBrTr00,rec,2,,,,,
player,201512270oti,oti,McBrTr00,rec_yds,8,,,,,
player,201512270oti,oti,McBrTr00,rec_td,1,,,,,
player,201512270oti,oti,McBrTr00,rec_long,7,,,,,
player,201512270oti,oti,McBrTr00,fumbles,0,,,,,
player,201512270oti,oti,McBrTr00,fumbles_lost,0,,,,,
player,201512270oti,oti,StevCr00,pass_cmp,0,,,,,
player,201512270oti,oti,StevCr00,pass_att,0,,,,,
player,201512270oti,oti,StevCr00,pass_yds,0,,,,,
player,201512270oti,oti,StevCr00,pass_td,0,,,,,
player,201512270oti,oti,StevCr00,pass_int,0,,,,,
player,201512270oti,oti,StevCr00,pass_sacked,0,,,,,
player,201512270oti,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,StevCr00,pass_long,0,,,,,
player,201512270oti,oti,StevCr00,pass_rating,,,,,,
player,201512270oti,oti,StevCr00,rush_att,0,,,,,
player,201512270oti,oti,StevCr00,rush_yds,0,,,,,
player,201512270oti,oti,StevCr00,rush_td,0,,,,,
player,201512270oti,oti,StevCr00,rush_long,0,,,,,
player,201512270oti,oti,StevCr00,targets,1,,,,,
player,201512270oti,oti,StevCr00,rec,1,,,,,
player,201512270oti,oti,StevCr00,rec_yds,8,,,,,
player,201512270oti,oti,StevCr00,rec_td,0,,,,,
player,201512270oti,oti,StevCr00,rec_long,8,,,,,
player,201512270oti,oti,StevCr00,fumbles,0,,,,,
player,201512270oti,oti,StevCr00,fumbles_lost,0,,,,,
player,201512270oti,oti,GreeDo00,pass_cmp,0,,,,,
player,201512270oti,oti,GreeDo00,pass_att,0,,,,,
player,201512270oti,oti,GreeDo00,pass_yds,0,,,,,
player,201512270oti,oti,GreeDo00,pass_td,0,,,,,
player,201512270oti,oti,GreeDo00,pass_int,0,,,,,
player,201512270oti,oti,GreeDo00,pass_sacked,0,,,,,
player,201512270oti,oti,GreeDo00,pass_sacked_yds,0,,,,,
player,201512270oti,oti,GreeDo00,pass_long,0,,,,,
player,201512270oti,oti,GreeDo00,pass_rating,,,,,,
player,201512270oti,oti,GreeDo00,rush_att,0,,,,,
player,201512270oti,oti,GreeDo00,rush_yds,0,,,,,
player,201512270oti,oti,GreeDo00,rush_td,0,,,,,
player,201512270oti,oti,GreeDo00,rush_long,0,,,,,
player,201512270oti,oti,GreeDo00,targets,3,,,,,
player,201512270oti,oti,GreeDo00,rec,0,,,,,
