game,2015,3,20150927,201509270oti,clt,"Indianapolis Colts",35,oti,"Tennessee Titans",33
player,201509270oti,clt,McAfPa44,pass_int,0,,,,,
player,201509270oti,clt,McAfPa44,pass_sacked,0,,,,,
player,201509270oti,clt,McAfPa44,pass_sacked_yds,0,,,,,
player,201509270oti,clt,McAfPa44,pass_long,0,,,,,
player,201509270oti,clt,McAfPa44,pass_rating,,,,,,
player,201509270oti,clt,McAfPa44,rush_att,1,,,,,
player,201509270oti,clt,McAfPa44,rush_yds,18,,,,,
player,201509270oti,clt,McAfPa44,rush_td,0,,,,,
player,201509270oti,clt,McAfPa44,rush_long,18,,,,,
player,201509270oti,clt,McAfPa44,targets,0,,,,,
player,201509270oti,clt,McAfPa44,rec,0,,,,,
player,201509270oti,clt,McAfPa44,rec_yds,0,,,,,
player,201509270oti,clt,McAfPa44,rec_td,0,,,,,
player,201509270oti,clt,McAfPa44,rec_long,0,,,,,
player,201509270oti,clt,McAfPa44,fumbles,0,,,,,
player,201509270oti,clt,McAfPa44,fumbles_lost,0,,,,,
player,201509270oti,clt,RobiJo02,pass_cmp,0,,,,,
player,201509270oti,clt,RobiJo02,pass_att,0,,,,,
player,201509270oti,clt,RobiJo02,pass_yds,0,,,,,
player,201509270oti,clt,RobiJo02,pass_td,0,,,,,
player,201509270oti,clt,RobiJo02,pass_int,0,,,,,
player,201509270oti,clt,RobiJo02,pass_sacked,0,,,,,
player,201509270oti,clt,RobiJo02,pass_sacked_yds,0,,,,,
player,201509270oti,clt,RobiJo02,pass_long,0,,,,,
player,201509270oti,clt,RobiJo02,pass_rating,,,,,,
player,201509270oti,clt,RobiJo02,rush_att,2,,,,,
player,201509270oti,clt,RobiJo02,rush_yds,8,,,,,
player,201509270oti,clt,RobiJo02,rush_td,0,,,,,
player,201509270oti,clt,RobiJo02,rush_long,5,,,,,
player,201509270oti,clt,RobiJo02,targets,0,,,,,
player,201509270oti,clt,RobiJo02,rec,0,,,,,
player,201509270oti,clt,RobiJo02,rec_yds,0,,,,,
player,201509270oti,clt,RobiJo02,rec_td,0,,,,,
player,201509270oti,clt,RobiJo02,rec_long,0,,,,,
player,201509270oti,clt,RobiJo02,fumbles,0,,,,,
player,201509270oti,clt,RobiJo02,fumbles_lost,0,,,,,
player,201509270oti,clt,HiltT.00,pass_cmp,0,,,,,
player,201509270oti,clt,HiltT.00,pass_att,0,,,,,
player,201509270oti,clt,HiltT.00,pass_yds,0,,,,,
player,201509270oti,clt,HiltT.00,pass_td,0,,,,,
player,201509270oti,clt,HiltT.00,pass_int,0,,,,,
player,201509270oti,clt,HiltT.00,pass_sacked,0,,,,,
player,201509270oti,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201509270oti,clt,HiltT.00,pass_long,0,,,,,
player,201509270oti,clt,HiltT.00,pass_rating,,,,,,
player,201509270oti,clt,HiltT.00,rush_att,0,,,,,
player,201509270oti,clt,HiltT.00,rush_yds,0,,,,,
player,201509270oti,clt,HiltT.00,rush_td,0,,,,,
player,201509270oti,clt,HiltT.00,rush_long,0,,,,,
player,201509270oti,clt,HiltT.00,targets,7,,,,,
player,201509270oti,clt,HiltT.00,rec,4,,,,,
player,201509270oti,clt,HiltT.00,rec_yds,94,,,,,
player,201509270oti,clt,HiltT.00,rec_td,0,,,,,
player,201509270oti,clt,HiltT.00,rec_long,48,,,,,
player,201509270oti,clt,HiltT.00,fumbles,0,,,,,
player,201509270oti,clt,HiltT.00,fumbles_lost,0,,,,,
player,201509270oti,clt,FleeCo00,pass_cmp,0,,,,,
player,201509270oti,clt,FleeCo00,pass_att,0,,,,,
player,201509270oti,clt,FleeCo00,pass_yds,0,,,,,
player,201509270oti,clt,FleeCo00,pass_td,0,,,,,
player,201509270oti,clt,FleeCo00,pass_int,0,,,,,
player,201509270oti,clt,FleeCo00,pass_sacked,0,,,,,
player,201509270oti,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201509270oti,clt,FleeCo00,pass_long,0,,,,,
player,201509270oti,clt,FleeCo00,pass_rating,,,,,,
player,201509270oti,clt,FleeCo00,rush_att,0,,,,,
player,201509270oti,clt,FleeCo00,rush_yds,0,,,,,
player,201509270oti,clt,FleeCo00,rush_td,0,,,,,
player,201509270oti,clt,FleeCo00,rush_long,0,,,,,
player,201509270oti,clt,FleeCo00,targets,6,,,,,
player,201509270oti,clt,FleeCo00,rec,4,,,,,
player,201509270oti,clt,FleeCo00,rec_yds,51,,,,,
player,201509270oti,clt,FleeCo00,rec_td,0,,,,,
player,201509270oti,clt,FleeCo00,rec_long,19,,,,,
player,201509270oti,clt,FleeCo00,fumbles,0,,,,,
player,201509270oti,clt,FleeCo00,fumbles_lost,0,,,,,
player,201509270oti,clt,DorsPh00,pass_cmp,0,,,,,
player,201509270oti,clt,DorsPh00,pass_att,0,,,,,
player,201509270oti,clt,DorsPh00,pass_yds,0,,,,,
player,201509270oti,clt,DorsPh00,pass_td,0,,,,,
player,201509270oti,clt,DorsPh00,pass_int,0,,,,,
player,201509270oti,clt,DorsPh00,pass_sacked,0,,,,,
player,201509270oti,clt,DorsPh00,pass_sacked_yds,0,,,,,
player,201509270oti,clt,DorsPh00,pass_long,0,,,,,
player,201509270oti,clt,DorsPh00,pass_rating,,,,,,
player,201509270oti,clt,DorsPh00,rush_att,0,,,,,
player,201509270oti,clt,DorsPh00,rush_yds,0,,,,,
player,201509270oti,clt,DorsPh00,rush_td,0,,,,,
player,201509270oti,clt,DorsPh00,rush_long,0,,,,,
player,201509270oti,clt,DorsPh00,targets,3,,,,,
player,201509270oti,clt,DorsPh00,rec,2,,,,,
player,201509270oti,clt,DorsPh00,rec_yds,43,,,,,
player,201509270oti,clt,DorsPh00,rec_td,1,,,,,
player,201509270oti,clt,DorsPh00,rec_long,35,,,,,
player,201509270oti,clt,DorsPh00,fumbles,0,,,,,
player,201509270oti,clt,DorsPh00,fumbles_lost,0,,,,,
player,201509270oti,clt,MoncDo00,pass_cmp,0,,,,,
player,201509270oti,clt,MoncDo00,pass_att,0,,,,,
player,201509270oti,clt,MoncDo00,pass_yds,0,,,,,
player,201509270oti,clt,MoncDo00,pass_td,0,,,,,
player,201509270oti,clt,MoncDo00,pass_int,0,,,,,
player,201509270oti,clt,MoncDo00,pass_sacked,0,,,,,
player,201509270oti,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201509270oti,clt,MoncDo00,pass_long,0,,,,,
player,201509270oti,clt,MoncDo00,pass_rating,,,,,,
player,201509270oti,clt,MoncDo00,rush_att,0,,,,,
player,201509270oti,clt,MoncDo00,rush_yds,0,,,,,
player,201509270oti,clt,MoncDo00,rush_td,0,,,,,
player,201509270oti,clt,MoncDo00,rush_long,0,,,,,
player,201509270oti,clt,MoncDo00,targets,7,,,,,
player,201509270oti,clt,MoncDo00,rec,4,,,,,
player,201509270oti,clt,MoncDo00,rec_yds,32,,,,,
player,201509270oti,clt,MoncDo00,rec_td,1,,,,,
player,201509270oti,clt,MoncDo00,rec_long,11,,,,,
player,201509270oti,clt,MoncDo00,fumbles,0,,,,,
player,201509270oti,clt,MoncDo00,fumbles_lost,0,,,,,
player,201509270oti,clt,DoylJa00,pass_cmp,0,,,,,
player,201509270oti,clt,DoylJa00,pass_att,0,,,,,
player,201509270oti,clt,DoylJa00,pass_yds,0,,,,,
player,201509270oti,clt,DoylJa00,pass_td,0,,,,,
player,201509270oti,clt,DoylJa00,pass_int,0,,,,,
player,201509270oti,clt,DoylJa00,pass_sacked,0,,,,,
player,201509270oti,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201509270oti,clt,DoylJa00,pass_long,0,,,,,
player,201509270oti,clt,DoylJa00,pass_rating,,,,,,
player,201509270oti,clt,DoylJa00,rush_att,0,,,,,
player,201509270oti,clt,DoylJa00,rush_yds,0,,,,,
player,201509270oti,clt,DoylJa00,rush_td,0,,,,,
player,201509270oti,clt,DoylJa00,rush_long,0,,,,,
player,201509270oti,clt,DoylJa00,targets,3,,,,,
player,201509270oti,clt,DoylJa00,rec,3,,,,,
player,201509270oti,clt,DoylJa00,rec_yds,32,,,,,
player,201509270oti,clt,DoylJa00,rec_td,0,,,,,
player,201509270oti,clt,DoylJa00,rec_long,19,,,,,
player,201509270oti,clt,DoylJa00,fumbles,0,,,,,
player,201509270oti,clt,DoylJa00,fumbles_lost,0,,,,,
player,201509270oti,clt,VargTy00,pass_cmp,0,,,,,
player,201509270oti,clt,VargTy00,pass_att,0,,,,,
player,201509270oti,clt,VargTy00,pass_yds,0,,,,,
player,201509270oti,clt,VargTy00,pass_td,0,,,,,
player,201509270oti,clt,VargTy00,pass_int,0,,,,,
player,201509270oti,clt,VargTy00,pass_sacked,0,,,,,
player,201509270oti,clt,VargTy00,pass_sacked_yds,0,,,,,
player,201509270oti,clt,VargTy00,pass_long,0,,,,,
player,201509270oti,clt,VargTy00,pass_rating,,,,,,
player,201509270oti,clt,VargTy00,rush_att,0,,,,,
player,201509270oti,clt,VargTy00,rush_yds,0,,,,,
player,201509270oti,clt,VargTy00,rush_td,0,,,,,
player,201509270oti,clt,VargTy00,rush_long,0,,,,,
player,201509270oti,clt,VargTy00,targets,1,,,,,
player,201509270oti,clt,VargTy00,rec,0,,,,,
player,201509270oti,clt,VargTy00,rec_yds,0,,,,,
player,201509270oti,clt,VargTy00,rec_td,0,,,,,
player,201509270oti,clt,VargTy00,rec_long,0,,,,,
player,201509270oti,clt,VargTy00,fumbles,0,,,,,
player,201509270oti,clt,VargTy00,fumbles_lost,0,,,,,
player,201509270oti,clt,JohnAn02,pass_cmp,0,,,,,
player,201509270oti,clt,JohnAn02,pass_att,0,,,,,
player,201509270oti,clt,JohnAn02,pass_yds,0,,,,,
player,201509270oti,clt,JohnAn02,pass_td,0,,,,,
player,201509270oti,clt,JohnAn02,pass_int,0,,,,,
player,201509270oti,clt,JohnAn02,pass_sacked,0,,,,,
player,201509270oti,clt,JohnAn02,pass_sacked_yds,0,,,,,
player,201509270oti,clt,JohnAn02,pass_long,0,,,,,
player,201509270oti,clt,JohnAn02,pass_rating,,,,,,
player,201509270oti,clt,JohnAn02,rush_att,0,,,,,
player,201509270oti,clt,JohnAn02,rush_yds,0,,,,,
player,201509270oti,clt,JohnAn02,rush_td,0,,,,,
player,201509270oti,clt,JohnAn02,rush_long,0,,,,,
player,201509270oti,clt,JohnAn02,targets,1,,,,,
player,201509270oti,clt,JohnAn02,rec,0,,,,,
player,201509270oti,clt,JohnAn02,rec_yds,0,,,,,
player,201509270oti,clt,JohnAn02,rec_td,0,,,,,
player,201509270oti,clt,JohnAn02,rec_long,0,,,,,
player,201509270oti,clt,JohnAn02,fumbles,0,,,,,
player,201509270oti,clt,JohnAn02,fumbles_lost,0,,,,,
player,201509270oti,oti,MariMa01,pass_cmp,27,,,,,
player,201509270oti,oti,MariMa01,pass_att,44,,,,,
player,201509270oti,oti,MariMa01,pass_yds,367,,,,,
player,201509270oti,oti,MariMa01,pass_td,2,,,,,
player,201509270oti,oti,MariMa01,pass_int,2,,,,,
player,201509270oti,oti,MariMa01,pass_sacked,3,,,,,
player,201509270oti,oti,MariMa01,pass_sacked_yds,22,,,,,
player,201509270oti,oti,MariMa01,pass_long,35,,,,,
player,201509270oti,oti,MariMa01,pass_rating,84.2,,,,,
player,201509270oti,oti,MariMa01,rush_att,0,,,,,
player,201509270oti,oti,MariMa01,rush_yds,0,,,,,
player,201509270oti,oti,MariMa01,rush_td,0,,,,,
player,201509270oti,oti,MariMa01,rush_long,0,,,,,
player,201509270oti,oti,MariMa01,targets,0,,,,,
player,201509270oti,oti,MariMa01,rec,0,,,,,
player,201509270oti,oti,MariMa01,rec_yds,0,,,,,
player,201509270oti,oti,MariMa01,rec_td,0,,,,,
player,201509270oti,oti,MariMa01,rec_long,0,,,,,
player,201509270oti,oti,MariMa01,fumbles,0,,,,,
player,201509270oti,oti,MariMa01,fumbles_lost,0,,,,,
player,201509270oti,oti,AndrAn00,pass_cmp,0,,,,,
player,201509270oti,oti,AndrAn00,pass_att,0,,,,,
player,201509270oti,oti,AndrAn00,pass_yds,0,,,,,
player,201509270oti,oti,AndrAn00,pass_td,0,,,,,
player,201509270oti,oti,AndrAn00,pass_int,0,,,,,
player,201509270oti,oti,AndrAn00,pass_sacked,0,,,,,
player,201509270oti,oti,AndrAn00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,AndrAn00,pass_long,0,,,,,
player,201509270oti,oti,AndrAn00,pass_rating,,,,,,
player,201509270oti,oti,AndrAn00,rush_att,12,,,,,
player,201509270oti,oti,AndrAn00,rush_yds,49,,,,,
player,201509270oti,oti,AndrAn00,rush_td,1,,,,,
player,201509270oti,oti,AndrAn00,rush_long,13,,,,,
player,201509270oti,oti,AndrAn00,targets,2,,,,,
player,201509270oti,oti,AndrAn00,rec,1,,,,,
player,201509270oti,oti,AndrAn00,rec_yds,12,,,,,
player,201509270oti,oti,AndrAn00,rec_td,0,,,,,
player,201509270oti,oti,AndrAn00,rec_long,12,,,,,
player,201509270oti,oti,AndrAn00,fumbles,0,,,,,
player,201509270oti,oti,AndrAn00,fumbles_lost,0,,,,,
player,201509270oti,oti,WrigKe01,pass_cmp,0,,,,,
player,201509270oti,oti,WrigKe01,pass_att,0,,,,,
player,201509270oti,oti,WrigKe01,pass_yds,0,,,,,
player,201509270oti,oti,WrigKe01,pass_td,0,,,,,
player,201509270oti,oti,WrigKe01,pass_int,0,,,,,
player,201509270oti,oti,WrigKe01,pass_sacked,0,,,,,
player,201509270oti,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201509270oti,oti,WrigKe01,pass_long,0,,,,,
player,201509270oti,oti,WrigKe01,pass_rating,,,,,,
player,201509270oti,oti,WrigKe01,rush_att,1,,,,,
player,201509270oti,oti,WrigKe01,rush_yds,13,,,,,
player,201509270oti,oti,WrigKe01,rush_td,0,,,,,
player,201509270oti,oti,WrigKe01,rush_long,13,,,,,
player,201509270oti,oti,WrigKe01,targets,12,,,,,
player,201509270oti,oti,WrigKe01,rec,7,,,,,
player,201509270oti,oti,WrigKe01,rec_yds,95,,,,,
player,201509270oti,oti,WrigKe01,rec_td,1,,,,,
player,201509270oti,oti,WrigKe01,rec_long,24,,,,,
player,201509270oti,oti,WrigKe01,fumbles,0,,,,,
player,201509270oti,oti,WrigKe01,fumbles_lost,0,,,,,
player,201509270oti,oti,SankBi00,pass_cmp,0,,,,,
player,201509270oti,oti,SankBi00,pass_att,0,,,,,
player,201509270oti,oti,SankBi00,pass_yds,0,,,,,
player,201509270oti,oti,SankBi00,pass_td,0,,,,,
player,201509270oti,oti,SankBi00,pass_int,0,,,,,
player,201509270oti,oti,SankBi00,pass_sacked,0,,,,,
player,201509270oti,oti,SankBi00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,SankBi00,pass_long,0,,,,,
player,201509270oti,oti,SankBi00,pass_rating,,,,,,
player,201509270oti,oti,SankBi00,rush_att,5,,,,,
player,201509270oti,oti,SankBi00,rush_yds,10,,,,,
player,201509270oti,oti,SankBi00,rush_td,0,,,,,
player,201509270oti,oti,SankBi00,rush_long,8,,,,,
player,201509270oti,oti,SankBi00,targets,2,,,,,
player,201509270oti,oti,SankBi00,rec,2,,,,,
player,201509270oti,oti,SankBi00,rec_yds,31,,,,,
player,201509270oti,oti,SankBi00,rec_td,0,,,,,
player,201509270oti,oti,SankBi00,rec_long,20,,,,,
player,201509270oti,oti,SankBi00,fumbles,0,,,,,
player,201509270oti,oti,SankBi00,fumbles_lost,0,,,,,
player,201509270oti,oti,FowlJa00,pass_cmp,0,,,,,
player,201509270oti,oti,FowlJa00,pass_att,0,,,,,
player,201509270oti,oti,FowlJa00,pass_yds,0,,,,,
player,201509270oti,oti,FowlJa00,pass_td,0,,,,,
player,201509270oti,oti,FowlJa00,pass_int,0,,,,,
player,201509270oti,oti,FowlJa00,pass_sacked,0,,,,,
player,201509270oti,oti,FowlJa00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,FowlJa00,pass_long,0,,,,,
player,201509270oti,oti,FowlJa00,pass_rating,,,,,,
player,201509270oti,oti,FowlJa00,rush_att,4,,,,,
player,201509270oti,oti,FowlJa00,rush_yds,9,,,,,
player,201509270oti,oti,FowlJa00,rush_td,1,,,,,
player,201509270oti,oti,FowlJa00,rush_long,3,,,,,
player,201509270oti,oti,FowlJa00,targets,0,,,,,
player,201509270oti,oti,FowlJa00,rec,0,,,,,
player,201509270oti,oti,FowlJa00,rec_yds,0,,,,,
player,201509270oti,oti,FowlJa00,rec_td,0,,,,,
player,201509270oti,oti,FowlJa00,rec_long,0,,,,,
player,201509270oti,oti,FowlJa00,fumbles,0,,,,,
player,201509270oti,oti,FowlJa00,fumbles_lost,0,,,,,
player,201509270oti,oti,McClDe00,pass_cmp,0,,,,,
player,201509270oti,oti,McClDe00,pass_att,0,,,,,
player,201509270oti,oti,McClDe00,pass_yds,0,,,,,
player,201509270oti,oti,McClDe00,pass_td,0,,,,,
player,201509270oti,oti,McClDe00,pass_int,0,,,,,
player,201509270oti,oti,McClDe00,pass_sacked,0,,,,,
player,201509270oti,oti,McClDe00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,McClDe00,pass_long,0,,,,,
player,201509270oti,oti,McClDe00,pass_rating,,,,,,
player,201509270oti,oti,McClDe00,rush_att,5,,,,,
player,201509270oti,oti,McClDe00,rush_yds,7,,,,,
player,201509270oti,oti,McClDe00,rush_td,0,,,,,
player,201509270oti,oti,McClDe00,rush_long,10,,,,,
player,201509270oti,oti,McClDe00,targets,2,,,,,
player,201509270oti,oti,McClDe00,rec,1,,,,,
player,201509270oti,oti,McClDe00,rec_yds,35,,,,,
player,201509270oti,oti,McClDe00,rec_td,0,,,,,
player,201509270oti,oti,McClDe00,rec_long,35,,,,,
player,201509270oti,oti,McClDe00,fumbles,0,,,,,
player,201509270oti,oti,McClDe00,fumbles_lost,0,,,,,
player,201509270oti,oti,WalkHu00,pass_cmp,0,,,,,
player,201509270oti,oti,WalkHu00,pass_att,0,,,,,
player,201509270oti,oti,WalkHu00,pass_yds,0,,,,,
player,201509270oti,oti,WalkHu00,pass_td,0,,,,,
player,201509270oti,oti,WalkHu00,pass_int,0,,,,,
player,201509270oti,oti,WalkHu00,pass_sacked,0,,,,,
player,201509270oti,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,WalkHu00,pass_long,0,,,,,
player,201509270oti,oti,WalkHu00,pass_rating,,,,,,
player,201509270oti,oti,WalkHu00,rush_att,0,,,,,
player,201509270oti,oti,WalkHu00,rush_yds,0,,,,,
player,201509270oti,oti,WalkHu00,rush_td,0,,,,,
player,201509270oti,oti,WalkHu00,rush_long,0,,,,,
player,201509270oti,oti,WalkHu00,targets,10,,,,,
player,201509270oti,oti,WalkHu00,rec,7,,,,,
player,201509270oti,oti,WalkHu00,rec_yds,68,,,,,
player,201509270oti,oti,WalkHu00,rec_td,0,,,,,
player,201509270oti,oti,WalkHu00,rec_long,19,,,,,
player,201509270oti,oti,WalkHu00,fumbles,0,,,,,
player,201509270oti,oti,WalkHu00,fumbles_lost,0,,,,,
player,201509270oti,oti,HuntJu00,pass_cmp,0,,,,,
player,201509270oti,oti,HuntJu00,pass_att,0,,,,,
player,201509270oti,oti,HuntJu00,pass_yds,0,,,,,
player,201509270oti,oti,HuntJu00,pass_td,0,,,,,
player,201509270oti,oti,HuntJu00,pass_int,0,,,,,
player,201509270oti,oti,HuntJu00,pass_sacked,0,,,,,
player,201509270oti,oti,HuntJu00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,HuntJu00,pass_long,0,,,,,
player,201509270oti,oti,HuntJu00,pass_rating,,,,,,
player,201509270oti,oti,HuntJu00,rush_att,0,,,,,
player,201509270oti,oti,HuntJu00,rush_yds,0,,,,,
player,201509270oti,oti,HuntJu00,rush_td,0,,,,,
player,201509270oti,oti,HuntJu00,rush_long,0,,,,,
player,201509270oti,oti,HuntJu00,targets,2,,,,,
player,201509270oti,oti,HuntJu00,rec,1,,,,,
player,201509270oti,oti,HuntJu00,rec_yds,29,,,,,
player,201509270oti,oti,HuntJu00,rec_td,0,,,,,
player,201509270oti,oti,HuntJu00,rec_long,29,,,,,
player,201509270oti,oti,HuntJu00,fumbles,0,,,,,
player,201509270oti,oti,HuntJu00,fumbles_lost,0,,,,,
player,201509270oti,oti,StevCr00,pass_cmp,0,,,,,
player,201509270oti,oti,StevCr00,pass_att,0,,,,,
player,201509270oti,oti,StevCr00,pass_yds,0,,,,,
player,201509270oti,oti,StevCr00,pass_td,0,,,,,
player,201509270oti,oti,StevCr00,pass_int,0,,,,,
player,201509270oti,oti,StevCr00,pass_sacked,0,,,,,
player,201509270oti,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,StevCr00,pass_long,0,,,,,
player,201509270oti,oti,StevCr00,pass_rating,,,,,,
player,201509270oti,oti,StevCr00,rush_att,0,,,,,
player,201509270oti,oti,StevCr00,rush_yds,0,,,,,
player,201509270oti,oti,StevCr00,rush_td,0,,,,,
player,201509270oti,oti,StevCr00,rush_long,0,,,,,
player,201509270oti,oti,StevCr00,targets,2,,,,,
player,201509270oti,oti,StevCr00,rec,2,,,,,
player,201509270oti,oti,StevCr00,rec_yds,29,,,,,
player,201509270oti,oti,StevCr00,rec_td,0,,,,,
player,201509270oti,oti,StevCr00,rec_long,27,,,,,
player,201509270oti,oti,StevCr00,fumbles,0,,,,,
player,201509270oti,oti,StevCr00,fumbles_lost,0,,,,,
player,201509270oti,oti,FasaAn00,pass_cmp,0,,,,,
player,201509270oti,oti,FasaAn00,pass_att,0,,,,,
player,201509270oti,oti,FasaAn00,pass_yds,0,,,,,
player,201509270oti,oti,FasaAn00,pass_td,0,,,,,
player,201509270oti,oti,FasaAn00,pass_int,0,,,,,
player,201509270oti,oti,FasaAn00,pass_sacked,0,,,,,
player,201509270oti,oti,FasaAn00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,FasaAn00,pass_long,0,,,,,
player,201509270oti,oti,FasaAn00,pass_rating,,,,,,
player,201509270oti,oti,FasaAn00,rush_att,0,,,,,
player,201509270oti,oti,FasaAn00,rush_yds,0,,,,,
player,201509270oti,oti,FasaAn00,rush_td,0,,,,,
player,201509270oti,oti,FasaAn00,rush_long,0,,,,,
player,201509270oti,oti,FasaAn00,targets,2,,,,,
player,201509270oti,oti,FasaAn00,rec,1,,,,,
player,201509270oti,oti,FasaAn00,rec_yds,26,,,,,
player,201509270oti,oti,FasaAn00,rec_td,0,,,,,
player,201509270oti,oti,FasaAn00,rec_long,26,,,,,
player,201509270oti,oti,FasaAn00,fumbles,0,,,,,
player,201509270oti,oti,FasaAn00,fumbles_lost,0,,,,,
player,201509270oti,oti,GreeDo00,pass_cmp,0,,,,,
player,201509270oti,oti,GreeDo00,pass_att,0,,,,,
player,201509270oti,oti,GreeDo00,pass_yds,0,,,,,
player,201509270oti,oti,GreeDo00,pass_td,0,,,,,
player,201509270oti,oti,GreeDo00,pass_int,0,,,,,
player,201509270oti,oti,GreeDo00,pass_sacked,0,,,,,
player,201509270oti,oti,GreeDo00,pass_sacked_yds,0,,,,,
player,201509270oti,oti,GreeDo00,pass_long,0,,,,,
player,201509270oti,oti,GreeDo00,pass_rating,,,,,,
player,201509270oti,oti,GreeDo00,rush_att,0,,,,,
player,201509270oti,oti,GreeDo00,rush_yds,0,,,,,
player,201509270oti,oti,GreeDo00,rush_td,0,,,,,
player,201509270oti,oti,GreeDo00,rush_long,0,,,,,
player,201509270oti,oti,GreeDo00,targets,3,,,,,
