game,2015,3,20150927,201509270dal,atl,"Atlanta Falcons",39,dal,"Dallas Cowboys",28
player,201509270dal,atl,AlfoRo00,tackles_assists,0,,,,,
player,201509270dal,atl,AlfoRo00,tackles_loss,0,,,,,
player,201509270dal,atl,AlfoRo00,qb_hits,0,,,,,
player,201509270dal,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201509270dal,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201509270dal,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201509270dal,atl,SchoOB99,def_int,0,,,,,
player,201509270dal,atl,SchoOB99,def_int_yds,0,,,,,
player,201509270dal,atl,SchoOB99,def_int_td,0,,,,,
player,201509270dal,atl,SchoOB99,def_int_long,0,,,,,
player,201509270dal,atl,SchoOB99,pass_defended,0,,,,,
player,201509270dal,atl,SchoOB99,sacks,0.0,,,,,
player,201509270dal,atl,SchoOB99,tackles_combined,2,,,,,
player,201509270dal,atl,SchoOB99,tackles_solo,1,,,,,
player,201509270dal,atl,SchoOB99,tackles_assists,1,,,,,
player,201509270dal,atl,SchoOB99,tackles_loss,1,,,,,
player,201509270dal,atl,SchoOB99,qb_hits,0,,,,,
player,201509270dal,atl,SchoOB99,fumbles_rec,0,,,,,
player,201509270dal,atl,SchoOB99,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,SchoOB99,fumbles_rec_td,0,,,,,
player,201509270dal,atl,SchoOB99,fumbles_forced,0,,,,,
player,201509270dal,atl,TherRo00,def_int,0,,,,,
player,201509270dal,atl,TherRo00,def_int_yds,0,,,,,
player,201509270dal,atl,TherRo00,def_int_td,0,,,,,
player,201509270dal,atl,TherRo00,def_int_long,0,,,,,
player,201509270dal,atl,TherRo00,pass_defended,0,,,,,
player,201509270dal,atl,TherRo00,sacks,0.0,,,,,
player,201509270dal,atl,TherRo00,tackles_combined,2,,,,,
player,201509270dal,atl,TherRo00,tackles_solo,2,,,,,
player,201509270dal,atl,TherRo00,tackles_assists,0,,,,,
player,201509270dal,atl,TherRo00,tackles_loss,0,,,,,
player,201509270dal,atl,TherRo00,qb_hits,0,,,,,
player,201509270dal,atl,TherRo00,fumbles_rec,0,,,,,
player,201509270dal,atl,TherRo00,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,TherRo00,fumbles_rec_td,0,,,,,
player,201509270dal,atl,TherRo00,fumbles_forced,0,,,,,
player,201509270dal,atl,BabiJo20,def_int,0,,,,,
player,201509270dal,atl,BabiJo20,def_int_yds,0,,,,,
player,201509270dal,atl,BabiJo20,def_int_td,0,,,,,
player,201509270dal,atl,BabiJo20,def_int_long,0,,,,,
player,201509270dal,atl,BabiJo20,pass_defended,0,,,,,
player,201509270dal,atl,BabiJo20,sacks,0.0,,,,,
player,201509270dal,atl,BabiJo20,tackles_combined,1,,,,,
player,201509270dal,atl,BabiJo20,tackles_solo,0,,,,,
player,201509270dal,atl,BabiJo20,tackles_assists,1,,,,,
player,201509270dal,atl,BabiJo20,tackles_loss,0,,,,,
player,201509270dal,atl,BabiJo20,qb_hits,0,,,,,
player,201509270dal,atl,BabiJo20,fumbles_rec,0,,,,,
player,201509270dal,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201509270dal,atl,BabiJo20,fumbles_forced,0,,,,,
player,201509270dal,atl,CollJa02,def_int,0,,,,,
player,201509270dal,atl,CollJa02,def_int_yds,0,,,,,
player,201509270dal,atl,CollJa02,def_int_td,0,,,,,
player,201509270dal,atl,CollJa02,def_int_long,0,,,,,
player,201509270dal,atl,CollJa02,pass_defended,0,,,,,
player,201509270dal,atl,CollJa02,sacks,0.0,,,,,
player,201509270dal,atl,CollJa02,tackles_combined,1,,,,,
player,201509270dal,atl,CollJa02,tackles_solo,1,,,,,
player,201509270dal,atl,CollJa02,tackles_assists,0,,,,,
player,201509270dal,atl,CollJa02,tackles_loss,0,,,,,
player,201509270dal,atl,CollJa02,qb_hits,0,,,,,
player,201509270dal,atl,CollJa02,fumbles_rec,0,,,,,
player,201509270dal,atl,CollJa02,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,CollJa02,fumbles_rec_td,0,,,,,
player,201509270dal,atl,CollJa02,fumbles_forced,0,,,,,
player,201509270dal,atl,DiMaPa00,def_int,0,,,,,
player,201509270dal,atl,DiMaPa00,def_int_yds,0,,,,,
player,201509270dal,atl,DiMaPa00,def_int_td,0,,,,,
player,201509270dal,atl,DiMaPa00,def_int_long,0,,,,,
player,201509270dal,atl,DiMaPa00,pass_defended,0,,,,,
player,201509270dal,atl,DiMaPa00,sacks,0.0,,,,,
player,201509270dal,atl,DiMaPa00,tackles_combined,1,,,,,
player,201509270dal,atl,DiMaPa00,tackles_solo,0,,,,,
player,201509270dal,atl,DiMaPa00,tackles_assists,1,,,,,
player,201509270dal,atl,DiMaPa00,tackles_loss,0,,,,,
player,201509270dal,atl,DiMaPa00,qb_hits,0,,,,,
player,201509270dal,atl,DiMaPa00,fumbles_rec,0,,,,,
player,201509270dal,atl,DiMaPa00,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,DiMaPa00,fumbles_rec_td,0,,,,,
player,201509270dal,atl,DiMaPa00,fumbles_forced,0,,,,,
player,201509270dal,atl,IshmKe00,def_int,0,,,,,
player,201509270dal,atl,IshmKe00,def_int_yds,0,,,,,
player,201509270dal,atl,IshmKe00,def_int_td,0,,,,,
player,201509270dal,atl,IshmKe00,def_int_long,0,,,,,
player,201509270dal,atl,IshmKe00,pass_defended,0,,,,,
player,201509270dal,atl,IshmKe00,sacks,0.0,,,,,
player,201509270dal,atl,IshmKe00,tackles_combined,1,,,,,
player,201509270dal,atl,IshmKe00,tackles_solo,0,,,,,
player,201509270dal,atl,IshmKe00,tackles_assists,1,,,,,
player,201509270dal,atl,IshmKe00,tackles_loss,0,,,,,
player,201509270dal,atl,IshmKe00,qb_hits,0,,,,,
player,201509270dal,atl,IshmKe00,fumbles_rec,0,,,,,
player,201509270dal,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201509270dal,atl,IshmKe00,fumbles_forced,0,,,,,
player,201509270dal,atl,JackTy98,def_int,0,,,,,
player,201509270dal,atl,JackTy98,def_int_yds,0,,,,,
player,201509270dal,atl,JackTy98,def_int_td,0,,,,,
player,201509270dal,atl,JackTy98,def_int_long,0,,,,,
player,201509270dal,atl,JackTy98,pass_defended,0,,,,,
player,201509270dal,atl,JackTy98,sacks,0.0,,,,,
player,201509270dal,atl,JackTy98,tackles_combined,1,,,,,
player,201509270dal,atl,JackTy98,tackles_solo,1,,,,,
player,201509270dal,atl,JackTy98,tackles_assists,0,,,,,
player,201509270dal,atl,JackTy98,tackles_loss,0,,,,,
player,201509270dal,atl,JackTy98,qb_hits,0,,,,,
player,201509270dal,atl,JackTy98,fumbles_rec,0,,,,,
player,201509270dal,atl,JackTy98,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,JackTy98,fumbles_rec_td,0,,,,,
player,201509270dal,atl,JackTy98,fumbles_forced,0,,,,,
player,201509270dal,atl,SoliPa99,def_int,0,,,,,
player,201509270dal,atl,SoliPa99,def_int_yds,0,,,,,
player,201509270dal,atl,SoliPa99,def_int_td,0,,,,,
player,201509270dal,atl,SoliPa99,def_int_long,0,,,,,
player,201509270dal,atl,SoliPa99,pass_defended,0,,,,,
player,201509270dal,atl,SoliPa99,sacks,0.0,,,,,
player,201509270dal,atl,SoliPa99,tackles_combined,1,,,,,
player,201509270dal,atl,SoliPa99,tackles_solo,1,,,,,
player,201509270dal,atl,SoliPa99,tackles_assists,0,,,,,
player,201509270dal,atl,SoliPa99,tackles_loss,1,,,,,
player,201509270dal,atl,SoliPa99,qb_hits,0,,,,,
player,201509270dal,atl,SoliPa99,fumbles_rec,0,,,,,
player,201509270dal,atl,SoliPa99,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,SoliPa99,fumbles_rec_td,0,,,,,
player,201509270dal,atl,SoliPa99,fumbles_forced,0,,,,,
player,201509270dal,atl,StupNa01,def_int,0,,,,,
player,201509270dal,atl,StupNa01,def_int_yds,0,,,,,
player,201509270dal,atl,StupNa01,def_int_td,0,,,,,
player,201509270dal,atl,StupNa01,def_int_long,0,,,,,
player,201509270dal,atl,StupNa01,pass_defended,0,,,,,
player,201509270dal,atl,StupNa01,sacks,0.0,,,,,
player,201509270dal,atl,StupNa01,tackles_combined,1,,,,,
player,201509270dal,atl,StupNa01,tackles_solo,1,,,,,
player,201509270dal,atl,StupNa01,tackles_assists,0,,,,,
player,201509270dal,atl,StupNa01,tackles_loss,1,,,,,
player,201509270dal,atl,StupNa01,qb_hits,1,,,,,
player,201509270dal,atl,StupNa01,fumbles_rec,0,,,,,
player,201509270dal,atl,StupNa01,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,StupNa01,fumbles_rec_td,0,,,,,
player,201509270dal,atl,StupNa01,fumbles_forced,0,,,,,
player,201509270dal,atl,WeemEr00,def_int,0,,,,,
player,201509270dal,atl,WeemEr00,def_int_yds,0,,,,,
player,201509270dal,atl,WeemEr00,def_int_td,0,,,,,
player,201509270dal,atl,WeemEr00,def_int_long,0,,,,,
player,201509270dal,atl,WeemEr00,pass_defended,0,,,,,
player,201509270dal,atl,WeemEr00,sacks,0.0,,,,,
player,201509270dal,atl,WeemEr00,tackles_combined,1,,,,,
player,201509270dal,atl,WeemEr00,tackles_solo,1,,,,,
player,201509270dal,atl,WeemEr00,tackles_assists,0,,,,,
player,201509270dal,atl,WeemEr00,tackles_loss,0,,,,,
player,201509270dal,atl,WeemEr00,qb_hits,0,,,,,
player,201509270dal,atl,WeemEr00,fumbles_rec,0,,,,,
player,201509270dal,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201509270dal,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201509270dal,atl,WeemEr00,fumbles_forced,0,,,,,
player,201509270dal,dal,LeexSe99,def_int,0,,,,,
player,201509270dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201509270dal,dal,LeexSe99,def_int_td,0,,,,,
player,201509270dal,dal,LeexSe99,def_int_long,0,,,,,
player,201509270dal,dal,LeexSe99,pass_defended,0,,,,,
player,201509270dal,dal,LeexSe99,sacks,1.0,,,,,
player,201509270dal,dal,LeexSe99,tackles_combined,10,,,,,
player,201509270dal,dal,LeexSe99,tackles_solo,7,,,,,
player,201509270dal,dal,LeexSe99,tackles_assists,3,,,,,
player,201509270dal,dal,LeexSe99,tackles_loss,1,,,,,
player,201509270dal,dal,LeexSe99,qb_hits,2,,,,,
player,201509270dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201509270dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201509270dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201509270dal,dal,CarrBr99,def_int,0,,,,,
player,201509270dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201509270dal,dal,CarrBr99,def_int_td,0,,,,,
player,201509270dal,dal,CarrBr99,def_int_long,0,,,,,
player,201509270dal,dal,CarrBr99,pass_defended,0,,,,,
player,201509270dal,dal,CarrBr99,sacks,0.0,,,,,
player,201509270dal,dal,CarrBr99,tackles_combined,8,,,,,
player,201509270dal,dal,CarrBr99,tackles_solo,6,,,,,
player,201509270dal,dal,CarrBr99,tackles_assists,2,,,,,
player,201509270dal,dal,CarrBr99,tackles_loss,1,,,,,
player,201509270dal,dal,CarrBr99,qb_hits,0,,,,,
player,201509270dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201509270dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201509270dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201509270dal,dal,HitcAn00,def_int,0,,,,,
player,201509270dal,dal,HitcAn00,def_int_yds,0,,,,,
player,201509270dal,dal,HitcAn00,def_int_td,0,,,,,
player,201509270dal,dal,HitcAn00,def_int_long,0,,,,,
player,201509270dal,dal,HitcAn00,pass_defended,0,,,,,
player,201509270dal,dal,HitcAn00,sacks,0.0,,,,,
player,201509270dal,dal,HitcAn00,tackles_combined,7,,,,,
player,201509270dal,dal,HitcAn00,tackles_solo,5,,,,,
player,201509270dal,dal,HitcAn00,tackles_assists,2,,,,,
player,201509270dal,dal,HitcAn00,tackles_loss,0,,,,,
player,201509270dal,dal,HitcAn00,qb_hits,1,,,,,
player,201509270dal,dal,HitcAn00,fumbles_rec,0,,,,,
player,201509270dal,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,HitcAn00,fumbles_forced,0,,,,,
player,201509270dal,dal,ChurBa99,def_int,0,,,,,
player,201509270dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201509270dal,dal,ChurBa99,def_int_td,0,,,,,
player,201509270dal,dal,ChurBa99,def_int_long,0,,,,,
player,201509270dal,dal,ChurBa99,pass_defended,0,,,,,
player,201509270dal,dal,ChurBa99,sacks,0.0,,,,,
player,201509270dal,dal,ChurBa99,tackles_combined,6,,,,,
player,201509270dal,dal,ChurBa99,tackles_solo,4,,,,,
player,201509270dal,dal,ChurBa99,tackles_assists,2,,,,,
player,201509270dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201509270dal,dal,ChurBa99,qb_hits,0,,,,,
player,201509270dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201509270dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201509270dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201509270dal,dal,ClaiMo00,def_int,0,,,,,
player,201509270dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201509270dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201509270dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201509270dal,dal,ClaiMo00,pass_defended,1,,,,,
player,201509270dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201509270dal,dal,ClaiMo00,tackles_combined,5,,,,,
player,201509270dal,dal,ClaiMo00,tackles_solo,5,,,,,
player,201509270dal,dal,ClaiMo00,tackles_assists,0,,,,,
player,201509270dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201509270dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201509270dal,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201509270dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201509270dal,dal,HaydNi99,def_int,0,,,,,
player,201509270dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201509270dal,dal,HaydNi99,def_int_td,0,,,,,
player,201509270dal,dal,HaydNi99,def_int_long,0,,,,,
player,201509270dal,dal,HaydNi99,pass_defended,2,,,,,
player,201509270dal,dal,HaydNi99,sacks,0.0,,,,,
player,201509270dal,dal,HaydNi99,tackles_combined,5,,,,,
player,201509270dal,dal,HaydNi99,tackles_solo,5,,,,,
player,201509270dal,dal,HaydNi99,tackles_assists,0,,,,,
player,201509270dal,dal,HaydNi99,tackles_loss,1,,,,,
player,201509270dal,dal,HaydNi99,qb_hits,0,,,,,
player,201509270dal,dal,HaydNi99,fumbles_rec,0,,,,,
player,201509270dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201509270dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201509270dal,dal,WilbKy00,def_int,0,,,,,
player,201509270dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201509270dal,dal,WilbKy00,def_int_td,0,,,,,
player,201509270dal,dal,WilbKy00,def_int_long,0,,,,,
player,201509270dal,dal,WilbKy00,pass_defended,0,,,,,
player,201509270dal,dal,WilbKy00,sacks,0.0,,,,,
player,201509270dal,dal,WilbKy00,tackles_combined,5,,,,,
player,201509270dal,dal,WilbKy00,tackles_solo,3,,,,,
player,201509270dal,dal,WilbKy00,tackles_assists,2,,,,,
player,201509270dal,dal,WilbKy00,tackles_loss,0,,,,,
player,201509270dal,dal,WilbKy00,qb_hits,0,,,,,
player,201509270dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201509270dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201509270dal,dal,JoneBy00,def_int,0,,,,,
player,201509270dal,dal,JoneBy00,def_int_yds,0,,,,,
player,201509270dal,dal,JoneBy00,def_int_td,0,,,,,
player,201509270dal,dal,JoneBy00,def_int_long,0,,,,,
player,201509270dal,dal,JoneBy00,pass_defended,0,,,,,
player,201509270dal,dal,JoneBy00,sacks,0.0,,,,,
player,201509270dal,dal,JoneBy00,tackles_combined,4,,,,,
player,201509270dal,dal,JoneBy00,tackles_solo,3,,,,,
player,201509270dal,dal,JoneBy00,tackles_assists,1,,,,,
player,201509270dal,dal,JoneBy00,tackles_loss,0,,,,,
player,201509270dal,dal,JoneBy00,qb_hits,0,,,,,
player,201509270dal,dal,JoneBy00,fumbles_rec,0,,,,,
player,201509270dal,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,JoneBy00,fumbles_forced,0,,,,,
player,201509270dal,dal,WilcJ.00,def_int,0,,,,,
player,201509270dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201509270dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201509270dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201509270dal,dal,WilcJ.00,pass_defended,1,,,,,
player,201509270dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201509270dal,dal,WilcJ.00,tackles_combined,3,,,,,
player,201509270dal,dal,WilcJ.00,tackles_solo,3,,,,,
player,201509270dal,dal,WilcJ.00,tackles_assists,0,,,,,
player,201509270dal,dal,WilcJ.00,tackles_loss,0,,,,,
player,201509270dal,dal,WilcJ.00,qb_hits,0,,,,,
player,201509270dal,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201509270dal,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201509270dal,dal,LawrDe00,def_int,0,,,,,
player,201509270dal,dal,LawrDe00,def_int_yds,0,,,,,
player,201509270dal,dal,LawrDe00,def_int_td,0,,,,,
player,201509270dal,dal,LawrDe00,def_int_long,0,,,,,
player,201509270dal,dal,LawrDe00,pass_defended,0,,,,,
player,201509270dal,dal,LawrDe00,sacks,0.0,,,,,
player,201509270dal,dal,LawrDe00,tackles_combined,2,,,,,
player,201509270dal,dal,LawrDe00,tackles_solo,1,,,,,
player,201509270dal,dal,LawrDe00,tackles_assists,1,,,,,
player,201509270dal,dal,LawrDe00,tackles_loss,0,,,,,
player,201509270dal,dal,LawrDe00,qb_hits,0,,,,,
player,201509270dal,dal,LawrDe00,fumbles_rec,0,,,,,
player,201509270dal,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,LawrDe00,fumbles_forced,0,,,,,
player,201509270dal,dal,CrawJa00,def_int,0,,,,,
player,201509270dal,dal,CrawJa00,def_int_yds,0,,,,,
player,201509270dal,dal,CrawJa00,def_int_td,0,,,,,
player,201509270dal,dal,CrawJa00,def_int_long,0,,,,,
player,201509270dal,dal,CrawJa00,pass_defended,0,,,,,
player,201509270dal,dal,CrawJa00,sacks,0.0,,,,,
player,201509270dal,dal,CrawJa00,tackles_combined,1,,,,,
player,201509270dal,dal,CrawJa00,tackles_solo,0,,,,,
player,201509270dal,dal,CrawJa00,tackles_assists,1,,,,,
player,201509270dal,dal,CrawJa00,tackles_loss,0,,,,,
player,201509270dal,dal,CrawJa00,qb_hits,0,,,,,
player,201509270dal,dal,CrawJa00,fumbles_rec,0,,,,,
player,201509270dal,dal,CrawJa00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,CrawJa00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,CrawJa00,fumbles_forced,0,,,,,
player,201509270dal,dal,GachAn00,def_int,0,,,,,
player,201509270dal,dal,GachAn00,def_int_yds,0,,,,,
player,201509270dal,dal,GachAn00,def_int_td,0,,,,,
player,201509270dal,dal,GachAn00,def_int_long,0,,,,,
player,201509270dal,dal,GachAn00,pass_defended,0,,,,,
player,201509270dal,dal,GachAn00,sacks,0.0,,,,,
player,201509270dal,dal,GachAn00,tackles_combined,1,,,,,
player,201509270dal,dal,GachAn00,tackles_solo,0,,,,,
player,201509270dal,dal,GachAn00,tackles_assists,1,,,,,
player,201509270dal,dal,GachAn00,tackles_loss,0,,,,,
player,201509270dal,dal,GachAn00,qb_hits,0,,,,,
player,201509270dal,dal,GachAn00,fumbles_rec,0,,,,,
player,201509270dal,dal,GachAn00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,GachAn00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,GachAn00,fumbles_forced,0,,,,,
player,201509270dal,dal,PatmTy00,def_int,0,,,,,
player,201509270dal,dal,PatmTy00,def_int_yds,0,,,,,
player,201509270dal,dal,PatmTy00,def_int_td,0,,,,,
player,201509270dal,dal,PatmTy00,def_int_long,0,,,,,
player,201509270dal,dal,PatmTy00,pass_defended,1,,,,,
player,201509270dal,dal,PatmTy00,sacks,0.0,,,,,
player,201509270dal,dal,PatmTy00,tackles_combined,1,,,,,
player,201509270dal,dal,PatmTy00,tackles_solo,1,,,,,
player,201509270dal,dal,PatmTy00,tackles_assists,0,,,,,
player,201509270dal,dal,PatmTy00,tackles_loss,0,,,,,
player,201509270dal,dal,PatmTy00,qb_hits,0,,,,,
player,201509270dal,dal,PatmTy00,fumbles_rec,0,,,,,
player,201509270dal,dal,PatmTy00,fumbles_rec_yds,0,,,,,
player,201509270dal,dal,PatmTy00,fumbles_rec_td,0,,,,,
player,201509270dal,dal,PatmTy00,fumbles_forced,0,,,,,
player,201509270dal,atl,WeemEr00,kick_ret,1,,,,,
player,201509270dal,atl,WeemEr00,kick_ret_yds,23,,,,,
player,201509270dal,atl,WeemEr00,kick_ret_yds_per_ret,23.0,,,,,
player,201509270dal,atl,WeemEr00,kick_ret_td,0,,,,,
player,201509270dal,atl,WeemEr00,kick_ret_long,23,,,,,
player,201509270dal,atl,WeemEr00,punt_ret,0,,,,,
player,201509270dal,atl,WeemEr00,punt_ret_yds,0,,,,,
player,201509270dal,atl,WeemEr00,punt_ret_yds_per_ret,,,,,,
player,201509270dal,atl,WeemEr00,punt_ret_td,0,,,,,
player,201509270dal,atl,WeemEr00,punt_ret_long,0,,,,,
player,201509270dal,dal,BeasCo00,kick_ret,0,,,,,
player,201509270dal,dal,BeasCo00,kick_ret_yds,0,,,,,
player,201509270dal,dal,BeasCo00,kick_ret_yds_per_ret,,,,,,
player,201509270dal,dal,BeasCo00,kick_ret_td,0,,,,,
player,201509270dal,dal,BeasCo00,kick_ret_long,0,,,,,
player,201509270dal,dal,BeasCo00,punt_ret,2,,,,,
player,201509270dal,dal,BeasCo00,punt_ret_yds,20,,,,,
player,201509270dal,dal,BeasCo00,punt_ret_yds_per_ret,10.0,,,,,
player,201509270dal,dal,BeasCo00,punt_ret_td,0,,,,,
player,201509270dal,dal,BeasCo00,punt_ret_long,12,,,,,
player,201509270dal,dal,DunbLa00,kick_ret,1,,,,,
player,201509270dal,dal,DunbLa00,kick_ret_yds,28,,,,,
player,201509270dal,dal,DunbLa00,kick_ret_yds_per_ret,28.0,,,,,
player,201509270dal,dal,DunbLa00,kick_ret_td,0,,,,,
player,201509270dal,dal,DunbLa00,kick_ret_long,28,,,,,
player,201509270dal,dal,DunbLa00,punt_ret,1,,,,,
player,201509270dal,dal,DunbLa00,punt_ret_yds,4,,,,,
player,201509270dal,dal,DunbLa00,punt_ret_yds_per_ret,4.0,,,,,
player,201509270dal,dal,DunbLa00,punt_ret_td,0,,,,,
player,201509270dal,dal,DunbLa00,punt_ret_long,4,,,,,
player,201509270dal,atl,bryanmat01,xpm,4,,,,,
player,201509270dal,atl,bryanmat01,xpa,4,,,,,
player,201509270dal,atl,bryanmat01,fgm,1,,,,,
player,201509270dal,atl,bryanmat01,fga,1,,,,,
player,201509270dal,atl,bryanmat01,punt,0,,,,,
player,201509270dal,atl,bryanmat01,punt_yds,0,,,,,
player,201509270dal,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201509270dal,atl,bryanmat01,punt_long,0,,,,,
player,201509270dal,atl,BoshMa00,xpm,,,,,,
player,201509270dal,atl,BoshMa00,xpa,,,,,,
player,201509270dal,atl,BoshMa00,fgm,,,,,,
player,201509270dal,atl,BoshMa00,fga,,,,,,
player,201509270dal,atl,BoshMa00,punt,4,,,,,
player,201509270dal,atl,BoshMa00,punt_yds,205,,,,,
player,201509270dal,atl,BoshMa00,punt_yds_per_punt,51.3,,,,,
player,201509270dal,atl,BoshMa00,punt_long,60,,,,,
player,201509270dal,dal,BailDa00,xpm,4,,,,,
player,201509270dal,dal,BailDa00,xpa,4,,,,,
player,201509270dal,dal,BailDa00,fgm,,,,,,
player,201509270dal,dal,BailDa00,fga,,,,,,
player,201509270dal,dal,BailDa00,punt,0,,,,,
player,201509270dal,dal,BailDa00,punt_yds,0,,,,,
player,201509270dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201509270dal,dal,BailDa00,punt_long,0,,,,,
player,201509270dal,dal,JoneCh02,xpm,,,,,,
player,201509270dal,dal,JoneCh02,xpa,,,,,,
player,201509270dal,dal,JoneCh02,fgm,,,,,,
player,201509270dal,dal,JoneCh02,fga,,,,,,
player,201509270dal,dal,JoneCh02,punt,4,,,,,
player,201509270dal,dal,JoneCh02,punt_yds,159,,,,,
player,201509270dal,dal,JoneCh02,punt_yds_per_punt,39.8,,,,,
player,201509270dal,dal,JoneCh02,punt_long,45,,,,,
player,201509270dal,dal,MartZa00,pos,G,,,,,
player,201509270dal,dal,MartZa00,offense,53,,,,,
player,201509270dal,dal,MartZa00,off_pct,100%,,,,,
player,201509270dal,dal,MartZa00,defense,0,,,,,
player,201509270dal,dal,MartZa00,def_pct,0%,,,,,
player,201509270dal,dal,MartZa00,special_teams,4,,,,,
player,201509270dal,dal,MartZa00,st_pct,14%,,,,,
player,201509270dal,dal,FreeDo20,pos,T,,,,,
player,201509270dal,dal,FreeDo20,offense,53,,,,,
player,201509270dal,dal,FreeDo20,off_pct,100%,,,,,
player,201509270dal,dal,FreeDo20,defense,0,,,,,
player,201509270dal,dal,FreeDo20,def_pct,0%,,,,,
player,201509270dal,dal,FreeDo20,special_teams,4,,,,,
player,201509270dal,dal,FreeDo20,st_pct,14%,,,,,
player,201509270dal,dal,FredTr00,pos,C,,,,,
player,201509270dal,dal,FredTr00,offense,53,,,,,
player,201509270dal,dal,FredTr00,off_pct,100%,,,,,
player,201509270dal,dal,FredTr00,defense,0,,,,,
player,201509270dal,dal,FredTr00,def_pct,0%,,,,,
player,201509270dal,dal,FredTr00,special_teams,4,,,,,
player,201509270dal,dal,FredTr00,st_pct,14%,,,,,
player,201509270dal,dal,WittJa00,pos,TE,,,,,
player,201509270dal,dal,WittJa00,offense,53,,,,,
player,201509270dal,dal,WittJa00,off_pct,100%,,,,,
