game,2015,16,20151227,201512270mia,clt,"Indianapolis Colts",18,mia,"Miami Dolphins",12
player,201512270mia,clt,DaviVo99,fumbles_forced,0,,,,,
player,201512270mia,clt,LangKe98,def_int,0,,,,,
player,201512270mia,clt,LangKe98,def_int_yds,0,,,,,
player,201512270mia,clt,LangKe98,def_int_td,0,,,,,
player,201512270mia,clt,LangKe98,def_int_long,0,,,,,
player,201512270mia,clt,LangKe98,pass_defended,1,,,,,
player,201512270mia,clt,LangKe98,sacks,2.0,,,,,
player,201512270mia,clt,LangKe98,tackles_combined,5,,,,,
player,201512270mia,clt,LangKe98,tackles_solo,4,,,,,
player,201512270mia,clt,LangKe98,tackles_assists,1,,,,,
player,201512270mia,clt,LangKe98,tackles_loss,2,,,,,
player,201512270mia,clt,LangKe98,qb_hits,2,,,,,
player,201512270mia,clt,LangKe98,fumbles_rec,0,,,,,
player,201512270mia,clt,LangKe98,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,LangKe98,fumbles_rec_td,0,,,,,
player,201512270mia,clt,LangKe98,fumbles_forced,0,,,,,
player,201512270mia,clt,MathRo20,def_int,0,,,,,
player,201512270mia,clt,MathRo20,def_int_yds,0,,,,,
player,201512270mia,clt,MathRo20,def_int_td,0,,,,,
player,201512270mia,clt,MathRo20,def_int_long,0,,,,,
player,201512270mia,clt,MathRo20,pass_defended,0,,,,,
player,201512270mia,clt,MathRo20,sacks,2.0,,,,,
player,201512270mia,clt,MathRo20,tackles_combined,4,,,,,
player,201512270mia,clt,MathRo20,tackles_solo,3,,,,,
player,201512270mia,clt,MathRo20,tackles_assists,1,,,,,
player,201512270mia,clt,MathRo20,tackles_loss,2,,,,,
player,201512270mia,clt,MathRo20,qb_hits,2,,,,,
player,201512270mia,clt,MathRo20,fumbles_rec,0,,,,,
player,201512270mia,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201512270mia,clt,MathRo20,fumbles_forced,0,,,,,
player,201512270mia,clt,McGiT.00,def_int,0,,,,,
player,201512270mia,clt,McGiT.00,def_int_yds,0,,,,,
player,201512270mia,clt,McGiT.00,def_int_td,0,,,,,
player,201512270mia,clt,McGiT.00,def_int_long,0,,,,,
player,201512270mia,clt,McGiT.00,pass_defended,0,,,,,
player,201512270mia,clt,McGiT.00,sacks,2.0,,,,,
player,201512270mia,clt,McGiT.00,tackles_combined,2,,,,,
player,201512270mia,clt,McGiT.00,tackles_solo,2,,,,,
player,201512270mia,clt,McGiT.00,tackles_assists,0,,,,,
player,201512270mia,clt,McGiT.00,tackles_loss,2,,,,,
player,201512270mia,clt,McGiT.00,qb_hits,3,,,,,
player,201512270mia,clt,McGiT.00,fumbles_rec,0,,,,,
player,201512270mia,clt,McGiT.00,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,McGiT.00,fumbles_rec_td,0,,,,,
player,201512270mia,clt,McGiT.00,fumbles_forced,0,,,,,
player,201512270mia,clt,FreeJe00,def_int,0,,,,,
player,201512270mia,clt,FreeJe00,def_int_yds,0,,,,,
player,201512270mia,clt,FreeJe00,def_int_td,0,,,,,
player,201512270mia,clt,FreeJe00,def_int_long,0,,,,,
player,201512270mia,clt,FreeJe00,pass_defended,0,,,,,
player,201512270mia,clt,FreeJe00,sacks,0.0,,,,,
player,201512270mia,clt,FreeJe00,tackles_combined,10,,,,,
player,201512270mia,clt,FreeJe00,tackles_solo,7,,,,,
player,201512270mia,clt,FreeJe00,tackles_assists,3,,,,,
player,201512270mia,clt,FreeJe00,tackles_loss,1,,,,,
player,201512270mia,clt,FreeJe00,qb_hits,0,,,,,
player,201512270mia,clt,FreeJe00,fumbles_rec,0,,,,,
player,201512270mia,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201512270mia,clt,FreeJe00,fumbles_forced,0,,,,,
player,201512270mia,clt,JackDQ20,def_int,0,,,,,
player,201512270mia,clt,JackDQ20,def_int_yds,0,,,,,
player,201512270mia,clt,JackDQ20,def_int_td,0,,,,,
player,201512270mia,clt,JackDQ20,def_int_long,0,,,,,
player,201512270mia,clt,JackDQ20,pass_defended,1,,,,,
player,201512270mia,clt,JackDQ20,sacks,0.0,,,,,
player,201512270mia,clt,JackDQ20,tackles_combined,7,,,,,
player,201512270mia,clt,JackDQ20,tackles_solo,6,,,,,
player,201512270mia,clt,JackDQ20,tackles_assists,1,,,,,
player,201512270mia,clt,JackDQ20,tackles_loss,1,,,,,
player,201512270mia,clt,JackDQ20,qb_hits,0,,,,,
player,201512270mia,clt,JackDQ20,fumbles_rec,0,,,,,
player,201512270mia,clt,JackDQ20,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,JackDQ20,fumbles_rec_td,0,,,,,
player,201512270mia,clt,JackDQ20,fumbles_forced,0,,,,,
player,201512270mia,clt,AdamMi21,def_int,0,,,,,
player,201512270mia,clt,AdamMi21,def_int_yds,0,,,,,
player,201512270mia,clt,AdamMi21,def_int_td,0,,,,,
player,201512270mia,clt,AdamMi21,def_int_long,0,,,,,
player,201512270mia,clt,AdamMi21,pass_defended,0,,,,,
player,201512270mia,clt,AdamMi21,sacks,0.0,,,,,
player,201512270mia,clt,AdamMi21,tackles_combined,5,,,,,
player,201512270mia,clt,AdamMi21,tackles_solo,5,,,,,
player,201512270mia,clt,AdamMi21,tackles_assists,0,,,,,
player,201512270mia,clt,AdamMi21,tackles_loss,0,,,,,
player,201512270mia,clt,AdamMi21,qb_hits,0,,,,,
player,201512270mia,clt,AdamMi21,fumbles_rec,0,,,,,
player,201512270mia,clt,AdamMi21,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,AdamMi21,fumbles_rec_td,0,,,,,
player,201512270mia,clt,AdamMi21,fumbles_forced,0,,,,,
player,201512270mia,clt,KerrZa00,def_int,0,,,,,
player,201512270mia,clt,KerrZa00,def_int_yds,0,,,,,
player,201512270mia,clt,KerrZa00,def_int_td,0,,,,,
player,201512270mia,clt,KerrZa00,def_int_long,0,,,,,
player,201512270mia,clt,KerrZa00,pass_defended,1,,,,,
player,201512270mia,clt,KerrZa00,sacks,0.0,,,,,
player,201512270mia,clt,KerrZa00,tackles_combined,5,,,,,
player,201512270mia,clt,KerrZa00,tackles_solo,4,,,,,
player,201512270mia,clt,KerrZa00,tackles_assists,1,,,,,
player,201512270mia,clt,KerrZa00,tackles_loss,1,,,,,
player,201512270mia,clt,KerrZa00,qb_hits,0,,,,,
player,201512270mia,clt,KerrZa00,fumbles_rec,0,,,,,
player,201512270mia,clt,KerrZa00,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,KerrZa00,fumbles_rec_td,0,,,,,
player,201512270mia,clt,KerrZa00,fumbles_forced,0,,,,,
player,201512270mia,clt,LoweDw99,def_int,0,,,,,
player,201512270mia,clt,LoweDw99,def_int_yds,0,,,,,
player,201512270mia,clt,LoweDw99,def_int_td,0,,,,,
player,201512270mia,clt,LoweDw99,def_int_long,0,,,,,
player,201512270mia,clt,LoweDw99,pass_defended,0,,,,,
player,201512270mia,clt,LoweDw99,sacks,0.0,,,,,
player,201512270mia,clt,LoweDw99,tackles_combined,5,,,,,
player,201512270mia,clt,LoweDw99,tackles_solo,2,,,,,
player,201512270mia,clt,LoweDw99,tackles_assists,3,,,,,
player,201512270mia,clt,LoweDw99,tackles_loss,0,,,,,
player,201512270mia,clt,LoweDw99,qb_hits,0,,,,,
player,201512270mia,clt,LoweDw99,fumbles_rec,0,,,,,
player,201512270mia,clt,LoweDw99,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,LoweDw99,fumbles_rec_td,0,,,,,
player,201512270mia,clt,LoweDw99,fumbles_forced,0,,,,,
player,201512270mia,clt,ParrDa00,def_int,0,,,,,
player,201512270mia,clt,ParrDa00,def_int_yds,0,,,,,
player,201512270mia,clt,ParrDa00,def_int_td,0,,,,,
player,201512270mia,clt,ParrDa00,def_int_long,0,,,,,
player,201512270mia,clt,ParrDa00,pass_defended,0,,,,,
player,201512270mia,clt,ParrDa00,sacks,0.0,,,,,
player,201512270mia,clt,ParrDa00,tackles_combined,5,,,,,
player,201512270mia,clt,ParrDa00,tackles_solo,2,,,,,
player,201512270mia,clt,ParrDa00,tackles_assists,3,,,,,
player,201512270mia,clt,ParrDa00,tackles_loss,0,,,,,
player,201512270mia,clt,ParrDa00,qb_hits,0,,,,,
player,201512270mia,clt,ParrDa00,fumbles_rec,0,,,,,
player,201512270mia,clt,ParrDa00,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,ParrDa00,fumbles_rec_td,0,,,,,
player,201512270mia,clt,ParrDa00,fumbles_forced,0,,,,,
player,201512270mia,clt,ButlDa99,def_int,0,,,,,
player,201512270mia,clt,ButlDa99,def_int_yds,0,,,,,
player,201512270mia,clt,ButlDa99,def_int_td,0,,,,,
player,201512270mia,clt,ButlDa99,def_int_long,0,,,,,
player,201512270mia,clt,ButlDa99,pass_defended,1,,,,,
player,201512270mia,clt,ButlDa99,sacks,0.0,,,,,
player,201512270mia,clt,ButlDa99,tackles_combined,3,,,,,
player,201512270mia,clt,ButlDa99,tackles_solo,3,,,,,
player,201512270mia,clt,ButlDa99,tackles_assists,0,,,,,
player,201512270mia,clt,ButlDa99,tackles_loss,0,,,,,
player,201512270mia,clt,ButlDa99,qb_hits,0,,,,,
player,201512270mia,clt,ButlDa99,fumbles_rec,0,,,,,
player,201512270mia,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201512270mia,clt,ButlDa99,fumbles_forced,0,,,,,
player,201512270mia,clt,GeatCl00,def_int,0,,,,,
player,201512270mia,clt,GeatCl00,def_int_yds,0,,,,,
player,201512270mia,clt,GeatCl00,def_int_td,0,,,,,
player,201512270mia,clt,GeatCl00,def_int_long,0,,,,,
player,201512270mia,clt,GeatCl00,pass_defended,0,,,,,
player,201512270mia,clt,GeatCl00,sacks,0.0,,,,,
player,201512270mia,clt,GeatCl00,tackles_combined,3,,,,,
player,201512270mia,clt,GeatCl00,tackles_solo,3,,,,,
player,201512270mia,clt,GeatCl00,tackles_assists,0,,,,,
player,201512270mia,clt,GeatCl00,tackles_loss,0,,,,,
player,201512270mia,clt,GeatCl00,qb_hits,0,,,,,
player,201512270mia,clt,GeatCl00,fumbles_rec,0,,,,,
player,201512270mia,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201512270mia,clt,GeatCl00,fumbles_forced,0,,,,,
player,201512270mia,clt,ToleGr99,def_int,0,,,,,
player,201512270mia,clt,ToleGr99,def_int_yds,0,,,,,
player,201512270mia,clt,ToleGr99,def_int_td,0,,,,,
player,201512270mia,clt,ToleGr99,def_int_long,0,,,,,
player,201512270mia,clt,ToleGr99,pass_defended,0,,,,,
player,201512270mia,clt,ToleGr99,sacks,0.0,,,,,
player,201512270mia,clt,ToleGr99,tackles_combined,2,,,,,
player,201512270mia,clt,ToleGr99,tackles_solo,2,,,,,
player,201512270mia,clt,ToleGr99,tackles_assists,0,,,,,
player,201512270mia,clt,ToleGr99,tackles_loss,0,,,,,
player,201512270mia,clt,ToleGr99,qb_hits,0,,,,,
player,201512270mia,clt,ToleGr99,fumbles_rec,0,,,,,
player,201512270mia,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201512270mia,clt,ToleGr99,fumbles_forced,0,,,,,
player,201512270mia,clt,BrowJa00,def_int,0,,,,,
player,201512270mia,clt,BrowJa00,def_int_yds,0,,,,,
player,201512270mia,clt,BrowJa00,def_int_td,0,,,,,
player,201512270mia,clt,BrowJa00,def_int_long,0,,,,,
player,201512270mia,clt,BrowJa00,pass_defended,0,,,,,
player,201512270mia,clt,BrowJa00,sacks,0.0,,,,,
player,201512270mia,clt,BrowJa00,tackles_combined,1,,,,,
player,201512270mia,clt,BrowJa00,tackles_solo,1,,,,,
player,201512270mia,clt,BrowJa00,tackles_assists,0,,,,,
player,201512270mia,clt,BrowJa00,tackles_loss,0,,,,,
player,201512270mia,clt,BrowJa00,qb_hits,0,,,,,
player,201512270mia,clt,BrowJa00,fumbles_rec,0,,,,,
player,201512270mia,clt,BrowJa00,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,BrowJa00,fumbles_rec_td,0,,,,,
player,201512270mia,clt,BrowJa00,fumbles_forced,0,,,,,
player,201512270mia,clt,ColeTr20,def_int,0,,,,,
player,201512270mia,clt,ColeTr20,def_int_yds,0,,,,,
player,201512270mia,clt,ColeTr20,def_int_td,0,,,,,
player,201512270mia,clt,ColeTr20,def_int_long,0,,,,,
player,201512270mia,clt,ColeTr20,pass_defended,0,,,,,
player,201512270mia,clt,ColeTr20,sacks,0.0,,,,,
player,201512270mia,clt,ColeTr20,tackles_combined,1,,,,,
player,201512270mia,clt,ColeTr20,tackles_solo,1,,,,,
player,201512270mia,clt,ColeTr20,tackles_assists,0,,,,,
player,201512270mia,clt,ColeTr20,tackles_loss,0,,,,,
player,201512270mia,clt,ColeTr20,qb_hits,0,,,,,
player,201512270mia,clt,ColeTr20,fumbles_rec,0,,,,,
player,201512270mia,clt,ColeTr20,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,ColeTr20,fumbles_rec_td,0,,,,,
player,201512270mia,clt,ColeTr20,fumbles_forced,0,,,,,
player,201512270mia,clt,NewsJo00,def_int,0,,,,,
player,201512270mia,clt,NewsJo00,def_int_yds,0,,,,,
player,201512270mia,clt,NewsJo00,def_int_td,0,,,,,
player,201512270mia,clt,NewsJo00,def_int_long,0,,,,,
player,201512270mia,clt,NewsJo00,pass_defended,0,,,,,
player,201512270mia,clt,NewsJo00,sacks,0.0,,,,,
player,201512270mia,clt,NewsJo00,tackles_combined,1,,,,,
player,201512270mia,clt,NewsJo00,tackles_solo,1,,,,,
player,201512270mia,clt,NewsJo00,tackles_assists,0,,,,,
player,201512270mia,clt,NewsJo00,tackles_loss,0,,,,,
player,201512270mia,clt,NewsJo00,qb_hits,0,,,,,
player,201512270mia,clt,NewsJo00,fumbles_rec,0,,,,,
player,201512270mia,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201512270mia,clt,NewsJo00,fumbles_forced,0,,,,,
player,201512270mia,clt,OkinEa00,def_int,0,,,,,
player,201512270mia,clt,OkinEa00,def_int_yds,0,,,,,
player,201512270mia,clt,OkinEa00,def_int_td,0,,,,,
player,201512270mia,clt,OkinEa00,def_int_long,0,,,,,
player,201512270mia,clt,OkinEa00,pass_defended,0,,,,,
player,201512270mia,clt,OkinEa00,sacks,0.0,,,,,
player,201512270mia,clt,OkinEa00,tackles_combined,1,,,,,
player,201512270mia,clt,OkinEa00,tackles_solo,1,,,,,
player,201512270mia,clt,OkinEa00,tackles_assists,0,,,,,
player,201512270mia,clt,OkinEa00,tackles_loss,0,,,,,
player,201512270mia,clt,OkinEa00,qb_hits,0,,,,,
player,201512270mia,clt,OkinEa00,fumbles_rec,0,,,,,
player,201512270mia,clt,OkinEa00,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,OkinEa00,fumbles_rec_td,0,,,,,
player,201512270mia,clt,OkinEa00,fumbles_forced,0,,,,,
player,201512270mia,clt,WaldEr99,def_int,0,,,,,
player,201512270mia,clt,WaldEr99,def_int_yds,0,,,,,
player,201512270mia,clt,WaldEr99,def_int_td,0,,,,,
player,201512270mia,clt,WaldEr99,def_int_long,0,,,,,
player,201512270mia,clt,WaldEr99,pass_defended,0,,,,,
player,201512270mia,clt,WaldEr99,sacks,0.0,,,,,
player,201512270mia,clt,WaldEr99,tackles_combined,1,,,,,
player,201512270mia,clt,WaldEr99,tackles_solo,0,,,,,
player,201512270mia,clt,WaldEr99,tackles_assists,1,,,,,
player,201512270mia,clt,WaldEr99,tackles_loss,0,,,,,
player,201512270mia,clt,WaldEr99,qb_hits,0,,,,,
player,201512270mia,clt,WaldEr99,fumbles_rec,0,,,,,
player,201512270mia,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201512270mia,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201512270mia,clt,WaldEr99,fumbles_forced,0,,,,,
player,201512270mia,mia,SuhxNd99,def_int,0,,,,,
player,201512270mia,mia,SuhxNd99,def_int_yds,0,,,,,
player,201512270mia,mia,SuhxNd99,def_int_td,0,,,,,
player,201512270mia,mia,SuhxNd99,def_int_long,0,,,,,
player,201512270mia,mia,SuhxNd99,pass_defended,0,,,,,
player,201512270mia,mia,SuhxNd99,sacks,1.0,,,,,
player,201512270mia,mia,SuhxNd99,tackles_combined,3,,,,,
player,201512270mia,mia,SuhxNd99,tackles_solo,1,,,,,
player,201512270mia,mia,SuhxNd99,tackles_assists,2,,,,,
player,201512270mia,mia,SuhxNd99,tackles_loss,1,,,,,
player,201512270mia,mia,SuhxNd99,qb_hits,2,,,,,
player,201512270mia,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201512270mia,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201512270mia,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201512270mia,mia,MoorDa01,def_int,0,,,,,
player,201512270mia,mia,MoorDa01,def_int_yds,0,,,,,
player,201512270mia,mia,MoorDa01,def_int_td,0,,,,,
player,201512270mia,mia,MoorDa01,def_int_long,0,,,,,
player,201512270mia,mia,MoorDa01,pass_defended,0,,,,,
player,201512270mia,mia,MoorDa01,sacks,1.0,,,,,
player,201512270mia,mia,MoorDa01,tackles_combined,2,,,,,
player,201512270mia,mia,MoorDa01,tackles_solo,2,,,,,
player,201512270mia,mia,MoorDa01,tackles_assists,0,,,,,
player,201512270mia,mia,MoorDa01,tackles_loss,1,,,,,
player,201512270mia,mia,MoorDa01,qb_hits,1,,,,,
player,201512270mia,mia,MoorDa01,fumbles_rec,0,,,,,
player,201512270mia,mia,MoorDa01,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,MoorDa01,fumbles_rec_td,0,,,,,
player,201512270mia,mia,MoorDa01,fumbles_forced,0,,,,,
player,201512270mia,mia,JoneRe99,def_int,0,,,,,
player,201512270mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201512270mia,mia,JoneRe99,def_int_td,0,,,,,
player,201512270mia,mia,JoneRe99,def_int_long,0,,,,,
player,201512270mia,mia,JoneRe99,pass_defended,1,,,,,
player,201512270mia,mia,JoneRe99,sacks,0.0,,,,,
player,201512270mia,mia,JoneRe99,tackles_combined,6,,,,,
player,201512270mia,mia,JoneRe99,tackles_solo,3,,,,,
player,201512270mia,mia,JoneRe99,tackles_assists,3,,,,,
player,201512270mia,mia,JoneRe99,tackles_loss,1,,,,,
player,201512270mia,mia,JoneRe99,qb_hits,0,,,,,
player,201512270mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201512270mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201512270mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201512270mia,mia,ShepKe00,def_int,0,,,,,
player,201512270mia,mia,ShepKe00,def_int_yds,0,,,,,
player,201512270mia,mia,ShepKe00,def_int_td,0,,,,,
player,201512270mia,mia,ShepKe00,def_int_long,0,,,,,
player,201512270mia,mia,ShepKe00,pass_defended,0,,,,,
player,201512270mia,mia,ShepKe00,sacks,0.0,,,,,
player,201512270mia,mia,ShepKe00,tackles_combined,6,,,,,
player,201512270mia,mia,ShepKe00,tackles_solo,4,,,,,
player,201512270mia,mia,ShepKe00,tackles_assists,2,,,,,
player,201512270mia,mia,ShepKe00,tackles_loss,1,,,,,
player,201512270mia,mia,ShepKe00,qb_hits,0,,,,,
player,201512270mia,mia,ShepKe00,fumbles_rec,0,,,,,
player,201512270mia,mia,ShepKe00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,ShepKe00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,ShepKe00,fumbles_forced,0,,,,,
player,201512270mia,mia,LippTo00,def_int,0,,,,,
player,201512270mia,mia,LippTo00,def_int_yds,0,,,,,
player,201512270mia,mia,LippTo00,def_int_td,0,,,,,
player,201512270mia,mia,LippTo00,def_int_long,0,,,,,
player,201512270mia,mia,LippTo00,pass_defended,0,,,,,
player,201512270mia,mia,LippTo00,sacks,0.0,,,,,
player,201512270mia,mia,LippTo00,tackles_combined,5,,,,,
player,201512270mia,mia,LippTo00,tackles_solo,5,,,,,
player,201512270mia,mia,LippTo00,tackles_assists,0,,,,,
player,201512270mia,mia,LippTo00,tackles_loss,0,,,,,
player,201512270mia,mia,LippTo00,qb_hits,0,,,,,
player,201512270mia,mia,LippTo00,fumbles_rec,0,,,,,
player,201512270mia,mia,LippTo00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,LippTo00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,LippTo00,fumbles_forced,0,,,,,
player,201512270mia,mia,HewiNe00,def_int,0,,,,,
player,201512270mia,mia,HewiNe00,def_int_yds,0,,,,,
player,201512270mia,mia,HewiNe00,def_int_td,0,,,,,
player,201512270mia,mia,HewiNe00,def_int_long,0,,,,,
player,201512270mia,mia,HewiNe00,pass_defended,1,,,,,
player,201512270mia,mia,HewiNe00,sacks,0.0,,,,,
player,201512270mia,mia,HewiNe00,tackles_combined,4,,,,,
player,201512270mia,mia,HewiNe00,tackles_solo,3,,,,,
player,201512270mia,mia,HewiNe00,tackles_assists,1,,,,,
player,201512270mia,mia,HewiNe00,tackles_loss,0,,,,,
player,201512270mia,mia,HewiNe00,qb_hits,0,,,,,
player,201512270mia,mia,HewiNe00,fumbles_rec,0,,,,,
player,201512270mia,mia,HewiNe00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,HewiNe00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,HewiNe00,fumbles_forced,0,,,,,
player,201512270mia,mia,GarySh00,def_int,0,,,,,
player,201512270mia,mia,GarySh00,def_int_yds,0,,,,,
player,201512270mia,mia,GarySh00,def_int_td,0,,,,,
player,201512270mia,mia,GarySh00,def_int_long,0,,,,,
player,201512270mia,mia,GarySh00,pass_defended,0,,,,,
player,201512270mia,mia,GarySh00,sacks,0.0,,,,,
player,201512270mia,mia,GarySh00,tackles_combined,3,,,,,
player,201512270mia,mia,GarySh00,tackles_solo,3,,,,,
player,201512270mia,mia,GarySh00,tackles_assists,0,,,,,
player,201512270mia,mia,GarySh00,tackles_loss,0,,,,,
player,201512270mia,mia,GarySh00,qb_hits,0,,,,,
player,201512270mia,mia,GarySh00,fumbles_rec,0,,,,,
player,201512270mia,mia,GarySh00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,GarySh00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,GarySh00,fumbles_forced,0,,,,,
player,201512270mia,mia,McCaBr99,def_int,0,,,,,
player,201512270mia,mia,McCaBr99,def_int_yds,0,,,,,
player,201512270mia,mia,McCaBr99,def_int_td,0,,,,,
player,201512270mia,mia,McCaBr99,def_int_long,0,,,,,
player,201512270mia,mia,McCaBr99,pass_defended,2,,,,,
player,201512270mia,mia,McCaBr99,sacks,0.0,,,,,
player,201512270mia,mia,McCaBr99,tackles_combined,3,,,,,
player,201512270mia,mia,McCaBr99,tackles_solo,3,,,,,
player,201512270mia,mia,McCaBr99,tackles_assists,0,,,,,
player,201512270mia,mia,McCaBr99,tackles_loss,0,,,,,
player,201512270mia,mia,McCaBr99,qb_hits,0,,,,,
player,201512270mia,mia,McCaBr99,fumbles_rec,0,,,,,
player,201512270mia,mia,McCaBr99,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,McCaBr99,fumbles_rec_td,0,,,,,
player,201512270mia,mia,McCaBr99,fumbles_forced,0,,,,,
player,201512270mia,mia,PaysSp00,def_int,0,,,,,
player,201512270mia,mia,PaysSp00,def_int_yds,0,,,,,
player,201512270mia,mia,PaysSp00,def_int_td,0,,,,,
player,201512270mia,mia,PaysSp00,def_int_long,0,,,,,
player,201512270mia,mia,PaysSp00,pass_defended,0,,,,,
player,201512270mia,mia,PaysSp00,sacks,0.0,,,,,
player,201512270mia,mia,PaysSp00,tackles_combined,3,,,,,
player,201512270mia,mia,PaysSp00,tackles_solo,1,,,,,
player,201512270mia,mia,PaysSp00,tackles_assists,2,,,,,
player,201512270mia,mia,PaysSp00,tackles_loss,0,,,,,
player,201512270mia,mia,PaysSp00,qb_hits,0,,,,,
player,201512270mia,mia,PaysSp00,fumbles_rec,0,,,,,
player,201512270mia,mia,PaysSp00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,PaysSp00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,PaysSp00,fumbles_forced,0,,,,,
player,201512270mia,mia,VigiZa00,def_int,0,,,,,
player,201512270mia,mia,VigiZa00,def_int_yds,0,,,,,
player,201512270mia,mia,VigiZa00,def_int_td,0,,,,,
player,201512270mia,mia,VigiZa00,def_int_long,0,,,,,
player,201512270mia,mia,VigiZa00,pass_defended,0,,,,,
player,201512270mia,mia,VigiZa00,sacks,0.0,,,,,
player,201512270mia,mia,VigiZa00,tackles_combined,3,,,,,
player,201512270mia,mia,VigiZa00,tackles_solo,3,,,,,
player,201512270mia,mia,VigiZa00,tackles_assists,0,,,,,
player,201512270mia,mia,VigiZa00,tackles_loss,1,,,,,
player,201512270mia,mia,VigiZa00,qb_hits,0,,,,,
player,201512270mia,mia,VigiZa00,fumbles_rec,0,,,,,
player,201512270mia,mia,VigiZa00,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,VigiZa00,fumbles_rec_td,0,,,,,
player,201512270mia,mia,VigiZa00,fumbles_forced,0,,,,,
player,201512270mia,mia,GrimBr20,def_int,0,,,,,
player,201512270mia,mia,GrimBr20,def_int_yds,0,,,,,
player,201512270mia,mia,GrimBr20,def_int_td,0,,,,,
player,201512270mia,mia,GrimBr20,def_int_long,0,,,,,
player,201512270mia,mia,GrimBr20,pass_defended,0,,,,,
player,201512270mia,mia,GrimBr20,sacks,0.0,,,,,
player,201512270mia,mia,GrimBr20,tackles_combined,2,,,,,
player,201512270mia,mia,GrimBr20,tackles_solo,2,,,,,
player,201512270mia,mia,GrimBr20,tackles_assists,0,,,,,
player,201512270mia,mia,GrimBr20,tackles_loss,0,,,,,
player,201512270mia,mia,GrimBr20,qb_hits,0,,,,,
player,201512270mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201512270mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201512270mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201512270mia,mia,JohnJa04,def_int,0,,,,,
player,201512270mia,mia,JohnJa04,def_int_yds,0,,,,,
player,201512270mia,mia,JohnJa04,def_int_td,0,,,,,
player,201512270mia,mia,JohnJa04,def_int_long,0,,,,,
player,201512270mia,mia,JohnJa04,pass_defended,0,,,,,
player,201512270mia,mia,JohnJa04,sacks,0.0,,,,,
player,201512270mia,mia,JohnJa04,tackles_combined,2,,,,,
player,201512270mia,mia,JohnJa04,tackles_solo,1,,,,,
player,201512270mia,mia,JohnJa04,tackles_assists,1,,,,,
player,201512270mia,mia,JohnJa04,tackles_loss,0,,,,,
player,201512270mia,mia,JohnJa04,qb_hits,0,,,,,
player,201512270mia,mia,JohnJa04,fumbles_rec,0,,,,,
player,201512270mia,mia,JohnJa04,fumbles_rec_yds,0,,,,,
player,201512270mia,mia,JohnJa04,fumbles_rec_td,0,,,,,
player,201512270mia,mia,JohnJa04,fumbles_forced,0,,,,,
