game,2017,12,20171126,201711260nwe,mia,"Miami Dolphins",17,nwe,"New England Patriots",35
player,201711260nwe,mia,ThomJu00,pass_sacked,0,,,,,
player,201711260nwe,mia,ThomJu00,pass_sacked_yds,0,,,,,
player,201711260nwe,mia,ThomJu00,pass_long,0,,,,,
player,201711260nwe,mia,ThomJu00,pass_rating,,,,,,
player,201711260nwe,mia,ThomJu00,rush_att,0,,,,,
player,201711260nwe,mia,ThomJu00,rush_yds,0,,,,,
player,201711260nwe,mia,ThomJu00,rush_td,0,,,,,
player,201711260nwe,mia,ThomJu00,rush_long,0,,,,,
player,201711260nwe,mia,ThomJu00,targets,6,,,,,
player,201711260nwe,mia,ThomJu00,rec,5,,,,,
player,201711260nwe,mia,ThomJu00,rec_yds,52,,,,,
player,201711260nwe,mia,ThomJu00,rec_td,0,,,,,
player,201711260nwe,mia,ThomJu00,rec_long,17,,,,,
player,201711260nwe,mia,ThomJu00,fumbles,0,,,,,
player,201711260nwe,mia,ThomJu00,fumbles_lost,0,,,,,
player,201711260nwe,mia,StilKe00,pass_cmp,0,,,,,
player,201711260nwe,mia,StilKe00,pass_att,0,,,,,
player,201711260nwe,mia,StilKe00,pass_yds,0,,,,,
player,201711260nwe,mia,StilKe00,pass_td,0,,,,,
player,201711260nwe,mia,StilKe00,pass_int,0,,,,,
player,201711260nwe,mia,StilKe00,pass_sacked,0,,,,,
player,201711260nwe,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201711260nwe,mia,StilKe00,pass_long,0,,,,,
player,201711260nwe,mia,StilKe00,pass_rating,,,,,,
player,201711260nwe,mia,StilKe00,rush_att,0,,,,,
player,201711260nwe,mia,StilKe00,rush_yds,0,,,,,
player,201711260nwe,mia,StilKe00,rush_td,0,,,,,
player,201711260nwe,mia,StilKe00,rush_long,0,,,,,
player,201711260nwe,mia,StilKe00,targets,6,,,,,
player,201711260nwe,mia,StilKe00,rec,3,,,,,
player,201711260nwe,mia,StilKe00,rec_yds,47,,,,,
player,201711260nwe,mia,StilKe00,rec_td,0,,,,,
player,201711260nwe,mia,StilKe00,rec_long,28,,,,,
player,201711260nwe,mia,StilKe00,fumbles,0,,,,,
player,201711260nwe,mia,StilKe00,fumbles_lost,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_cmp,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_att,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_yds,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_td,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_int,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_sacked,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_long,0,,,,,
player,201711260nwe,mia,ParkDe01,pass_rating,,,,,,
player,201711260nwe,mia,ParkDe01,rush_att,0,,,,,
player,201711260nwe,mia,ParkDe01,rush_yds,0,,,,,
player,201711260nwe,mia,ParkDe01,rush_td,0,,,,,
player,201711260nwe,mia,ParkDe01,rush_long,0,,,,,
player,201711260nwe,mia,ParkDe01,targets,3,,,,,
player,201711260nwe,mia,ParkDe01,rec,1,,,,,
player,201711260nwe,mia,ParkDe01,rec_yds,5,,,,,
player,201711260nwe,mia,ParkDe01,rec_td,0,,,,,
player,201711260nwe,mia,ParkDe01,rec_long,5,,,,,
player,201711260nwe,mia,ParkDe01,fumbles,0,,,,,
player,201711260nwe,mia,ParkDe01,fumbles_lost,0,,,,,
player,201711260nwe,nwe,BradTo00,pass_cmp,18,,,,,
player,201711260nwe,nwe,BradTo00,pass_att,28,,,,,
player,201711260nwe,nwe,BradTo00,pass_yds,227,,,,,
player,201711260nwe,nwe,BradTo00,pass_td,4,,,,,
player,201711260nwe,nwe,BradTo00,pass_int,1,,,,,
player,201711260nwe,nwe,BradTo00,pass_sacked,1,,,,,
player,201711260nwe,nwe,BradTo00,pass_sacked_yds,6,,,,,
player,201711260nwe,nwe,BradTo00,pass_long,39,,,,,
player,201711260nwe,nwe,BradTo00,pass_rating,114.1,,,,,
player,201711260nwe,nwe,BradTo00,rush_att,5,,,,,
player,201711260nwe,nwe,BradTo00,rush_yds,-4,,,,,
player,201711260nwe,nwe,BradTo00,rush_td,0,,,,,
player,201711260nwe,nwe,BradTo00,rush_long,0,,,,,
player,201711260nwe,nwe,BradTo00,targets,0,,,,,
player,201711260nwe,nwe,BradTo00,rec,0,,,,,
player,201711260nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201711260nwe,nwe,BradTo00,rec_td,0,,,,,
player,201711260nwe,nwe,BradTo00,rec_long,0,,,,,
player,201711260nwe,nwe,BradTo00,fumbles,2,,,,,
player,201711260nwe,nwe,BradTo00,fumbles_lost,1,,,,,
player,201711260nwe,nwe,LewiDi00,pass_cmp,0,,,,,
player,201711260nwe,nwe,LewiDi00,pass_att,0,,,,,
player,201711260nwe,nwe,LewiDi00,pass_yds,0,,,,,
player,201711260nwe,nwe,LewiDi00,pass_td,0,,,,,
player,201711260nwe,nwe,LewiDi00,pass_int,0,,,,,
player,201711260nwe,nwe,LewiDi00,pass_sacked,0,,,,,
player,201711260nwe,nwe,LewiDi00,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,LewiDi00,pass_long,0,,,,,
player,201711260nwe,nwe,LewiDi00,pass_rating,,,,,,
player,201711260nwe,nwe,LewiDi00,rush_att,15,,,,,
player,201711260nwe,nwe,LewiDi00,rush_yds,112,,,,,
player,201711260nwe,nwe,LewiDi00,rush_td,0,,,,,
player,201711260nwe,nwe,LewiDi00,rush_long,25,,,,,
player,201711260nwe,nwe,LewiDi00,targets,2,,,,,
player,201711260nwe,nwe,LewiDi00,rec,1,,,,,
player,201711260nwe,nwe,LewiDi00,rec_yds,1,,,,,
player,201711260nwe,nwe,LewiDi00,rec_td,0,,,,,
player,201711260nwe,nwe,LewiDi00,rec_long,1,,,,,
player,201711260nwe,nwe,LewiDi00,fumbles,0,,,,,
player,201711260nwe,nwe,LewiDi00,fumbles_lost,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_cmp,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_att,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_yds,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_td,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_int,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_sacked,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_long,0,,,,,
player,201711260nwe,nwe,BurkRe00,pass_rating,,,,,,
player,201711260nwe,nwe,BurkRe00,rush_att,13,,,,,
player,201711260nwe,nwe,BurkRe00,rush_yds,50,,,,,
player,201711260nwe,nwe,BurkRe00,rush_td,1,,,,,
player,201711260nwe,nwe,BurkRe00,rush_long,22,,,,,
player,201711260nwe,nwe,BurkRe00,targets,2,,,,,
player,201711260nwe,nwe,BurkRe00,rec,2,,,,,
player,201711260nwe,nwe,BurkRe00,rec_yds,3,,,,,
player,201711260nwe,nwe,BurkRe00,rec_td,1,,,,,
player,201711260nwe,nwe,BurkRe00,rec_long,2,,,,,
player,201711260nwe,nwe,BurkRe00,fumbles,0,,,,,
player,201711260nwe,nwe,BurkRe00,fumbles_lost,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_cmp,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_att,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_yds,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_td,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_int,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_sacked,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_long,0,,,,,
player,201711260nwe,nwe,EbneNa00,pass_rating,,,,,,
player,201711260nwe,nwe,EbneNa00,rush_att,1,,,,,
player,201711260nwe,nwe,EbneNa00,rush_yds,14,,,,,
player,201711260nwe,nwe,EbneNa00,rush_td,0,,,,,
player,201711260nwe,nwe,EbneNa00,rush_long,14,,,,,
player,201711260nwe,nwe,EbneNa00,targets,0,,,,,
player,201711260nwe,nwe,EbneNa00,rec,0,,,,,
player,201711260nwe,nwe,EbneNa00,rec_yds,0,,,,,
player,201711260nwe,nwe,EbneNa00,rec_td,0,,,,,
player,201711260nwe,nwe,EbneNa00,rec_long,0,,,,,
player,201711260nwe,nwe,EbneNa00,fumbles,1,,,,,
player,201711260nwe,nwe,EbneNa00,fumbles_lost,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_cmp,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_att,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_yds,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_td,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_int,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_sacked,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_long,0,,,,,
player,201711260nwe,nwe,WhitJa02,pass_rating,,,,,,
player,201711260nwe,nwe,WhitJa02,rush_att,3,,,,,
player,201711260nwe,nwe,WhitJa02,rush_yds,13,,,,,
player,201711260nwe,nwe,WhitJa02,rush_td,0,,,,,
player,201711260nwe,nwe,WhitJa02,rush_long,8,,,,,
player,201711260nwe,nwe,WhitJa02,targets,2,,,,,
player,201711260nwe,nwe,WhitJa02,rec,1,,,,,
player,201711260nwe,nwe,WhitJa02,rec_yds,2,,,,,
player,201711260nwe,nwe,WhitJa02,rec_td,0,,,,,
player,201711260nwe,nwe,WhitJa02,rec_long,2,,,,,
player,201711260nwe,nwe,WhitJa02,fumbles,0,,,,,
player,201711260nwe,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_cmp,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_att,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_yds,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_td,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_int,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_sacked,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_long,0,,,,,
player,201711260nwe,nwe,CookBr00,pass_rating,,,,,,
player,201711260nwe,nwe,CookBr00,rush_att,1,,,,,
player,201711260nwe,nwe,CookBr00,rush_yds,11,,,,,
player,201711260nwe,nwe,CookBr00,rush_td,0,,,,,
player,201711260nwe,nwe,CookBr00,rush_long,11,,,,,
player,201711260nwe,nwe,CookBr00,targets,7,,,,,
player,201711260nwe,nwe,CookBr00,rec,6,,,,,
player,201711260nwe,nwe,CookBr00,rec_yds,83,,,,,
player,201711260nwe,nwe,CookBr00,rec_td,1,,,,,
player,201711260nwe,nwe,CookBr00,rec_long,37,,,,,
player,201711260nwe,nwe,CookBr00,fumbles,0,,,,,
player,201711260nwe,nwe,CookBr00,fumbles_lost,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_cmp,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_att,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_yds,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_td,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_int,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_sacked,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_long,0,,,,,
player,201711260nwe,nwe,GronRo00,pass_rating,,,,,,
player,201711260nwe,nwe,GronRo00,rush_att,0,,,,,
player,201711260nwe,nwe,GronRo00,rush_yds,0,,,,,
player,201711260nwe,nwe,GronRo00,rush_td,0,,,,,
player,201711260nwe,nwe,GronRo00,rush_long,0,,,,,
player,201711260nwe,nwe,GronRo00,targets,8,,,,,
player,201711260nwe,nwe,GronRo00,rec,5,,,,,
player,201711260nwe,nwe,GronRo00,rec_yds,82,,,,,
player,201711260nwe,nwe,GronRo00,rec_td,2,,,,,
player,201711260nwe,nwe,GronRo00,rec_long,21,,,,,
player,201711260nwe,nwe,GronRo00,fumbles,0,,,,,
player,201711260nwe,nwe,GronRo00,fumbles_lost,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_cmp,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_att,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_yds,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_td,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_int,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_sacked,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_long,0,,,,,
player,201711260nwe,nwe,DorsPh00,pass_rating,,,,,,
player,201711260nwe,nwe,DorsPh00,rush_att,0,,,,,
player,201711260nwe,nwe,DorsPh00,rush_yds,0,,,,,
player,201711260nwe,nwe,DorsPh00,rush_td,0,,,,,
player,201711260nwe,nwe,DorsPh00,rush_long,0,,,,,
player,201711260nwe,nwe,DorsPh00,targets,1,,,,,
player,201711260nwe,nwe,DorsPh00,rec,1,,,,,
player,201711260nwe,nwe,DorsPh00,rec_yds,39,,,,,
player,201711260nwe,nwe,DorsPh00,rec_td,0,,,,,
player,201711260nwe,nwe,DorsPh00,rec_long,39,,,,,
player,201711260nwe,nwe,DorsPh00,fumbles,0,,,,,
player,201711260nwe,nwe,DorsPh00,fumbles_lost,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_cmp,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_att,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_yds,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_td,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_int,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_sacked,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_long,0,,,,,
player,201711260nwe,nwe,AmenDa00,pass_rating,,,,,,
player,201711260nwe,nwe,AmenDa00,rush_att,0,,,,,
player,201711260nwe,nwe,AmenDa00,rush_yds,0,,,,,
player,201711260nwe,nwe,AmenDa00,rush_td,0,,,,,
player,201711260nwe,nwe,AmenDa00,rush_long,0,,,,,
player,201711260nwe,nwe,AmenDa00,targets,4,,,,,
player,201711260nwe,nwe,AmenDa00,rec,1,,,,,
player,201711260nwe,nwe,AmenDa00,rec_yds,15,,,,,
player,201711260nwe,nwe,AmenDa00,rec_td,0,,,,,
player,201711260nwe,nwe,AmenDa00,rec_long,15,,,,,
player,201711260nwe,nwe,AmenDa00,fumbles,1,,,,,
player,201711260nwe,nwe,AmenDa00,fumbles_lost,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_cmp,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_att,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_yds,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_td,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_int,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_sacked,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_sacked_yds,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_long,0,,,,,
player,201711260nwe,nwe,AlleDw00,pass_rating,,,,,,
player,201711260nwe,nwe,AlleDw00,rush_att,0,,,,,
player,201711260nwe,nwe,AlleDw00,rush_yds,0,,,,,
player,201711260nwe,nwe,AlleDw00,rush_td,0,,,,,
player,201711260nwe,nwe,AlleDw00,rush_long,0,,,,,
player,201711260nwe,nwe,AlleDw00,targets,2,,,,,
player,201711260nwe,nwe,AlleDw00,rec,1,,,,,
player,201711260nwe,nwe,AlleDw00,rec_yds,2,,,,,
player,201711260nwe,nwe,AlleDw00,rec_td,0,,,,,
player,201711260nwe,nwe,AlleDw00,rec_long,2,,,,,
player,201711260nwe,nwe,AlleDw00,fumbles,0,,,,,
player,201711260nwe,nwe,AlleDw00,fumbles_lost,0,,,,,
player,201711260nwe,mia,McCaBo01,def_int,1,,,,,
player,201711260nwe,mia,McCaBo01,def_int_yds,0,,,,,
player,201711260nwe,mia,McCaBo01,def_int_td,0,,,,,
player,201711260nwe,mia,McCaBo01,def_int_long,0,,,,,
player,201711260nwe,mia,McCaBo01,pass_defended,1,,,,,
player,201711260nwe,mia,McCaBo01,sacks,0.0,,,,,
player,201711260nwe,mia,McCaBo01,tackles_combined,2,,,,,
player,201711260nwe,mia,McCaBo01,tackles_solo,1,,,,,
player,201711260nwe,mia,McCaBo01,tackles_assists,1,,,,,
player,201711260nwe,mia,McCaBo01,tackles_loss,0,,,,,
player,201711260nwe,mia,McCaBo01,qb_hits,0,,,,,
player,201711260nwe,mia,McCaBo01,fumbles_rec,0,,,,,
player,201711260nwe,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201711260nwe,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201711260nwe,mia,McCaBo01,fumbles_forced,0,,,,,
player,201711260nwe,mia,WakeCa00,def_int,0,,,,,
player,201711260nwe,mia,WakeCa00,def_int_yds,0,,,,,
player,201711260nwe,mia,WakeCa00,def_int_td,0,,,,,
player,201711260nwe,mia,WakeCa00,def_int_long,0,,,,,
player,201711260nwe,mia,WakeCa00,pass_defended,0,,,,,
player,201711260nwe,mia,WakeCa00,sacks,1.0,,,,,
player,201711260nwe,mia,WakeCa00,tackles_combined,3,,,,,
player,201711260nwe,mia,WakeCa00,tackles_solo,3,,,,,
player,201711260nwe,mia,WakeCa00,tackles_assists,0,,,,,
player,201711260nwe,mia,WakeCa00,tackles_loss,1,,,,,
player,201711260nwe,mia,WakeCa00,qb_hits,5,,,,,
player,201711260nwe,mia,WakeCa00,fumbles_rec,0,,,,,
player,201711260nwe,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201711260nwe,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201711260nwe,mia,WakeCa00,fumbles_forced,0,,,,,
player,201711260nwe,mia,JoneRe99,def_int,0,,,,,
player,201711260nwe,mia,JoneRe99,def_int_yds,0,,,,,
player,201711260nwe,mia,JoneRe99,def_int_td,0,,,,,
player,201711260nwe,mia,JoneRe99,def_int_long,0,,,,,
player,201711260nwe,mia,JoneRe99,pass_defended,0,,,,,
player,201711260nwe,mia,JoneRe99,sacks,0.0,,,,,
player,201711260nwe,mia,JoneRe99,tackles_combined,13,,,,,
player,201711260nwe,mia,JoneRe99,tackles_solo,10,,,,,
player,201711260nwe,mia,JoneRe99,tackles_assists,3,,,,,
player,201711260nwe,mia,JoneRe99,tackles_loss,0,,,,,
player,201711260nwe,mia,JoneRe99,qb_hits,0,,,,,
player,201711260nwe,mia,JoneRe99,fumbles_rec,1,,,,,
player,201711260nwe,mia,JoneRe99,fumbles_rec_yds,14,,,,,
player,201711260nwe,mia,JoneRe99,fumbles_rec_td,1,,,,,
player,201711260nwe,mia,JoneRe99,fumbles_forced,0,,,,,
player,201711260nwe,mia,AlonKi00,def_int,0,,,,,
player,201711260nwe,mia,AlonKi00,def_int_yds,0,,,,,
player,201711260nwe,mia,AlonKi00,def_int_td,0,,,,,
player,201711260nwe,mia,AlonKi00,def_int_long,0,,,,,
player,201711260nwe,mia,AlonKi00,pass_defended,0,,,,,
player,201711260nwe,mia,AlonKi00,sacks,0.0,,,,,
player,201711260nwe,mia,AlonKi00,tackles_combined,9,,,,,
player,201711260nwe,mia,AlonKi00,tackles_solo,3,,,,,
player,201711260nwe,mia,AlonKi00,tackles_assists,6,,,,,
player,201711260nwe,mia,AlonKi00,tackles_loss,1,,,,,
player,201711260nwe,mia,AlonKi00,qb_hits,1,,,,,
player,201711260nwe,mia,AlonKi00,fumbles_rec,0,,,,,
player,201711260nwe,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201711260nwe,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201711260nwe,mia,AlonKi00,fumbles_forced,0,,,,,
player,201711260nwe,mia,ThomMi02,def_int,0,,,,,
player,201711260nwe,mia,ThomMi02,def_int_yds,0,,,,,
player,201711260nwe,mia,ThomMi02,def_int_td,0,,,,,
player,201711260nwe,mia,ThomMi02,def_int_long,0,,,,,
player,201711260nwe,mia,ThomMi02,pass_defended,0,,,,,
player,201711260nwe,mia,ThomMi02,sacks,0.0,,,,,
player,201711260nwe,mia,ThomMi02,tackles_combined,6,,,,,
player,201711260nwe,mia,ThomMi02,tackles_solo,4,,,,,
player,201711260nwe,mia,ThomMi02,tackles_assists,2,,,,,
player,201711260nwe,mia,ThomMi02,tackles_loss,0,,,,,
