game,2017,15,20171217,201712170sea,ram,"Los Angeles Rams",42,sea,"Seattle Seahawks",7
player,201712170sea,ram,WoodRo02,pass_att,0,,,,,
player,201712170sea,ram,WoodRo02,pass_yds,0,,,,,
player,201712170sea,ram,WoodRo02,pass_td,0,,,,,
player,201712170sea,ram,WoodRo02,pass_int,0,,,,,
player,201712170sea,ram,WoodRo02,pass_sacked,0,,,,,
player,201712170sea,ram,WoodRo02,pass_sacked_yds,0,,,,,
player,201712170sea,ram,WoodRo02,pass_long,0,,,,,
player,201712170sea,ram,WoodRo02,pass_rating,,,,,,
player,201712170sea,ram,WoodRo02,rush_att,0,,,,,
player,201712170sea,ram,WoodRo02,rush_yds,0,,,,,
player,201712170sea,ram,WoodRo02,rush_td,0,,,,,
player,201712170sea,ram,WoodRo02,rush_long,0,,,,,
player,201712170sea,ram,WoodRo02,targets,7,,,,,
player,201712170sea,ram,WoodRo02,rec,6,,,,,
player,201712170sea,ram,WoodRo02,rec_yds,45,,,,,
player,201712170sea,ram,WoodRo02,rec_td,1,,,,,
player,201712170sea,ram,WoodRo02,rec_long,14,,,,,
player,201712170sea,ram,WoodRo02,fumbles,0,,,,,
player,201712170sea,ram,WoodRo02,fumbles_lost,0,,,,,
player,201712170sea,ram,KuppCo00,pass_cmp,0,,,,,
player,201712170sea,ram,KuppCo00,pass_att,0,,,,,
player,201712170sea,ram,KuppCo00,pass_yds,0,,,,,
player,201712170sea,ram,KuppCo00,pass_td,0,,,,,
player,201712170sea,ram,KuppCo00,pass_int,0,,,,,
player,201712170sea,ram,KuppCo00,pass_sacked,0,,,,,
player,201712170sea,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201712170sea,ram,KuppCo00,pass_long,0,,,,,
player,201712170sea,ram,KuppCo00,pass_rating,,,,,,
player,201712170sea,ram,KuppCo00,rush_att,0,,,,,
player,201712170sea,ram,KuppCo00,rush_yds,0,,,,,
player,201712170sea,ram,KuppCo00,rush_td,0,,,,,
player,201712170sea,ram,KuppCo00,rush_long,0,,,,,
player,201712170sea,ram,KuppCo00,targets,3,,,,,
player,201712170sea,ram,KuppCo00,rec,2,,,,,
player,201712170sea,ram,KuppCo00,rec_yds,21,,,,,
player,201712170sea,ram,KuppCo00,rec_td,0,,,,,
player,201712170sea,ram,KuppCo00,rec_long,15,,,,,
player,201712170sea,ram,KuppCo00,fumbles,0,,,,,
player,201712170sea,ram,KuppCo00,fumbles_lost,0,,,,,
player,201712170sea,ram,WatkSa00,pass_cmp,0,,,,,
player,201712170sea,ram,WatkSa00,pass_att,0,,,,,
player,201712170sea,ram,WatkSa00,pass_yds,0,,,,,
player,201712170sea,ram,WatkSa00,pass_td,0,,,,,
player,201712170sea,ram,WatkSa00,pass_int,0,,,,,
player,201712170sea,ram,WatkSa00,pass_sacked,0,,,,,
player,201712170sea,ram,WatkSa00,pass_sacked_yds,0,,,,,
player,201712170sea,ram,WatkSa00,pass_long,0,,,,,
player,201712170sea,ram,WatkSa00,pass_rating,,,,,,
player,201712170sea,ram,WatkSa00,rush_att,0,,,,,
player,201712170sea,ram,WatkSa00,rush_yds,0,,,,,
player,201712170sea,ram,WatkSa00,rush_td,0,,,,,
player,201712170sea,ram,WatkSa00,rush_long,0,,,,,
player,201712170sea,ram,WatkSa00,targets,5,,,,,
player,201712170sea,ram,WatkSa00,rec,2,,,,,
player,201712170sea,ram,WatkSa00,rec_yds,14,,,,,
player,201712170sea,ram,WatkSa00,rec_td,0,,,,,
player,201712170sea,ram,WatkSa00,rec_long,7,,,,,
player,201712170sea,ram,WatkSa00,fumbles,0,,,,,
player,201712170sea,ram,WatkSa00,fumbles_lost,0,,,,,
player,201712170sea,ram,HigbTy00,pass_cmp,0,,,,,
player,201712170sea,ram,HigbTy00,pass_att,0,,,,,
player,201712170sea,ram,HigbTy00,pass_yds,0,,,,,
player,201712170sea,ram,HigbTy00,pass_td,0,,,,,
player,201712170sea,ram,HigbTy00,pass_int,0,,,,,
player,201712170sea,ram,HigbTy00,pass_sacked,0,,,,,
player,201712170sea,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201712170sea,ram,HigbTy00,pass_long,0,,,,,
player,201712170sea,ram,HigbTy00,pass_rating,,,,,,
player,201712170sea,ram,HigbTy00,rush_att,0,,,,,
player,201712170sea,ram,HigbTy00,rush_yds,0,,,,,
player,201712170sea,ram,HigbTy00,rush_td,0,,,,,
player,201712170sea,ram,HigbTy00,rush_long,0,,,,,
player,201712170sea,ram,HigbTy00,targets,1,,,,,
player,201712170sea,ram,HigbTy00,rec,1,,,,,
player,201712170sea,ram,HigbTy00,rec_yds,12,,,,,
player,201712170sea,ram,HigbTy00,rec_td,0,,,,,
player,201712170sea,ram,HigbTy00,rec_long,12,,,,,
player,201712170sea,ram,HigbTy00,fumbles,0,,,,,
player,201712170sea,ram,HigbTy00,fumbles_lost,0,,,,,
player,201712170sea,ram,CarrDe00,pass_cmp,0,,,,,
player,201712170sea,ram,CarrDe00,pass_att,0,,,,,
player,201712170sea,ram,CarrDe00,pass_yds,0,,,,,
player,201712170sea,ram,CarrDe00,pass_td,0,,,,,
player,201712170sea,ram,CarrDe00,pass_int,0,,,,,
player,201712170sea,ram,CarrDe00,pass_sacked,0,,,,,
player,201712170sea,ram,CarrDe00,pass_sacked_yds,0,,,,,
player,201712170sea,ram,CarrDe00,pass_long,0,,,,,
player,201712170sea,ram,CarrDe00,pass_rating,,,,,,
player,201712170sea,ram,CarrDe00,rush_att,0,,,,,
player,201712170sea,ram,CarrDe00,rush_yds,0,,,,,
player,201712170sea,ram,CarrDe00,rush_td,0,,,,,
player,201712170sea,ram,CarrDe00,rush_long,0,,,,,
player,201712170sea,ram,CarrDe00,targets,2,,,,,
player,201712170sea,ram,CarrDe00,rec,1,,,,,
player,201712170sea,ram,CarrDe00,rec_yds,4,,,,,
player,201712170sea,ram,CarrDe00,rec_td,0,,,,,
player,201712170sea,ram,CarrDe00,rec_long,4,,,,,
player,201712170sea,ram,CarrDe00,fumbles,0,,,,,
player,201712170sea,ram,CarrDe00,fumbles_lost,0,,,,,
player,201712170sea,ram,EverGe00,pass_cmp,0,,,,,
player,201712170sea,ram,EverGe00,pass_att,0,,,,,
player,201712170sea,ram,EverGe00,pass_yds,0,,,,,
player,201712170sea,ram,EverGe00,pass_td,0,,,,,
player,201712170sea,ram,EverGe00,pass_int,0,,,,,
player,201712170sea,ram,EverGe00,pass_sacked,0,,,,,
player,201712170sea,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201712170sea,ram,EverGe00,pass_long,0,,,,,
player,201712170sea,ram,EverGe00,pass_rating,,,,,,
player,201712170sea,ram,EverGe00,rush_att,0,,,,,
player,201712170sea,ram,EverGe00,rush_yds,0,,,,,
player,201712170sea,ram,EverGe00,rush_td,0,,,,,
player,201712170sea,ram,EverGe00,rush_long,0,,,,,
player,201712170sea,ram,EverGe00,targets,1,,,,,
player,201712170sea,ram,EverGe00,rec,0,,,,,
player,201712170sea,ram,EverGe00,rec_yds,0,,,,,
player,201712170sea,ram,EverGe00,rec_td,0,,,,,
player,201712170sea,ram,EverGe00,rec_long,0,,,,,
player,201712170sea,ram,EverGe00,fumbles,0,,,,,
player,201712170sea,ram,EverGe00,fumbles_lost,0,,,,,
player,201712170sea,sea,WilsRu00,pass_cmp,14,,,,,
player,201712170sea,sea,WilsRu00,pass_att,30,,,,,
player,201712170sea,sea,WilsRu00,pass_yds,142,,,,,
player,201712170sea,sea,WilsRu00,pass_td,1,,,,,
player,201712170sea,sea,WilsRu00,pass_int,0,,,,,
player,201712170sea,sea,WilsRu00,pass_sacked,7,,,,,
player,201712170sea,sea,WilsRu00,pass_sacked_yds,71,,,,,
player,201712170sea,sea,WilsRu00,pass_long,26,,,,,
player,201712170sea,sea,WilsRu00,pass_rating,71.8,,,,,
player,201712170sea,sea,WilsRu00,rush_att,5,,,,,
player,201712170sea,sea,WilsRu00,rush_yds,39,,,,,
player,201712170sea,sea,WilsRu00,rush_td,0,,,,,
player,201712170sea,sea,WilsRu00,rush_long,15,,,,,
player,201712170sea,sea,WilsRu00,targets,0,,,,,
player,201712170sea,sea,WilsRu00,rec,0,,,,,
player,201712170sea,sea,WilsRu00,rec_yds,0,,,,,
player,201712170sea,sea,WilsRu00,rec_td,0,,,,,
player,201712170sea,sea,WilsRu00,rec_long,0,,,,,
player,201712170sea,sea,WilsRu00,fumbles,2,,,,,
player,201712170sea,sea,WilsRu00,fumbles_lost,1,,,,,
player,201712170sea,sea,McKiJ.00,pass_cmp,0,,,,,
player,201712170sea,sea,McKiJ.00,pass_att,0,,,,,
player,201712170sea,sea,McKiJ.00,pass_yds,0,,,,,
player,201712170sea,sea,McKiJ.00,pass_td,0,,,,,
player,201712170sea,sea,McKiJ.00,pass_int,0,,,,,
player,201712170sea,sea,McKiJ.00,pass_sacked,0,,,,,
player,201712170sea,sea,McKiJ.00,pass_sacked_yds,0,,,,,
player,201712170sea,sea,McKiJ.00,pass_long,0,,,,,
player,201712170sea,sea,McKiJ.00,pass_rating,,,,,,
player,201712170sea,sea,McKiJ.00,rush_att,6,,,,,
player,201712170sea,sea,McKiJ.00,rush_yds,20,,,,,
player,201712170sea,sea,McKiJ.00,rush_td,0,,,,,
player,201712170sea,sea,McKiJ.00,rush_long,5,,,,,
player,201712170sea,sea,McKiJ.00,targets,4,,,,,
player,201712170sea,sea,McKiJ.00,rec,3,,,,,
player,201712170sea,sea,McKiJ.00,rec_yds,38,,,,,
player,201712170sea,sea,McKiJ.00,rec_td,0,,,,,
player,201712170sea,sea,McKiJ.00,rec_long,26,,,,,
player,201712170sea,sea,McKiJ.00,fumbles,0,,,,,
player,201712170sea,sea,McKiJ.00,fumbles_lost,0,,,,,
player,201712170sea,sea,DaviMi01,pass_cmp,0,,,,,
player,201712170sea,sea,DaviMi01,pass_att,0,,,,,
player,201712170sea,sea,DaviMi01,pass_yds,0,,,,,
player,201712170sea,sea,DaviMi01,pass_td,0,,,,,
player,201712170sea,sea,DaviMi01,pass_int,0,,,,,
player,201712170sea,sea,DaviMi01,pass_sacked,0,,,,,
player,201712170sea,sea,DaviMi01,pass_sacked_yds,0,,,,,
player,201712170sea,sea,DaviMi01,pass_long,0,,,,,
player,201712170sea,sea,DaviMi01,pass_rating,,,,,,
player,201712170sea,sea,DaviMi01,rush_att,6,,,,,
player,201712170sea,sea,DaviMi01,rush_yds,19,,,,,
player,201712170sea,sea,DaviMi01,rush_td,0,,,,,
player,201712170sea,sea,DaviMi01,rush_long,11,,,,,
player,201712170sea,sea,DaviMi01,targets,2,,,,,
player,201712170sea,sea,DaviMi01,rec,2,,,,,
player,201712170sea,sea,DaviMi01,rec_yds,20,,,,,
player,201712170sea,sea,DaviMi01,rec_td,0,,,,,
player,201712170sea,sea,DaviMi01,rec_long,11,,,,,
player,201712170sea,sea,DaviMi01,fumbles,0,,,,,
player,201712170sea,sea,DaviMi01,fumbles_lost,0,,,,,
player,201712170sea,sea,WillLu00,pass_cmp,0,,,,,
player,201712170sea,sea,WillLu00,pass_att,0,,,,,
player,201712170sea,sea,WillLu00,pass_yds,0,,,,,
player,201712170sea,sea,WillLu00,pass_td,0,,,,,
player,201712170sea,sea,WillLu00,pass_int,0,,,,,
player,201712170sea,sea,WillLu00,pass_sacked,0,,,,,
player,201712170sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201712170sea,sea,WillLu00,pass_long,0,,,,,
player,201712170sea,sea,WillLu00,pass_rating,,,,,,
player,201712170sea,sea,WillLu00,rush_att,0,,,,,
player,201712170sea,sea,WillLu00,rush_yds,0,,,,,
player,201712170sea,sea,WillLu00,rush_td,0,,,,,
player,201712170sea,sea,WillLu00,rush_long,0,,,,,
player,201712170sea,sea,WillLu00,targets,2,,,,,
player,201712170sea,sea,WillLu00,rec,1,,,,,
player,201712170sea,sea,WillLu00,rec_yds,26,,,,,
player,201712170sea,sea,WillLu00,rec_td,1,,,,,
player,201712170sea,sea,WillLu00,rec_long,26,,,,,
player,201712170sea,sea,WillLu00,fumbles,0,,,,,
player,201712170sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201712170sea,sea,McEvTa01,pass_cmp,0,,,,,
player,201712170sea,sea,McEvTa01,pass_att,0,,,,,
player,201712170sea,sea,McEvTa01,pass_yds,0,,,,,
player,201712170sea,sea,McEvTa01,pass_td,0,,,,,
player,201712170sea,sea,McEvTa01,pass_int,0,,,,,
player,201712170sea,sea,McEvTa01,pass_sacked,0,,,,,
player,201712170sea,sea,McEvTa01,pass_sacked_yds,0,,,,,
player,201712170sea,sea,McEvTa01,pass_long,0,,,,,
player,201712170sea,sea,McEvTa01,pass_rating,,,,,,
player,201712170sea,sea,McEvTa01,rush_att,0,,,,,
player,201712170sea,sea,McEvTa01,rush_yds,0,,,,,
player,201712170sea,sea,McEvTa01,rush_td,0,,,,,
player,201712170sea,sea,McEvTa01,rush_long,0,,,,,
player,201712170sea,sea,McEvTa01,targets,1,,,,,
player,201712170sea,sea,McEvTa01,rec,1,,,,,
player,201712170sea,sea,McEvTa01,rec_yds,19,,,,,
player,201712170sea,sea,McEvTa01,rec_td,0,,,,,
player,201712170sea,sea,McEvTa01,rec_long,19,,,,,
player,201712170sea,sea,McEvTa01,fumbles,1,,,,,
player,201712170sea,sea,McEvTa01,fumbles_lost,1,,,,,
player,201712170sea,sea,RichPa01,pass_cmp,0,,,,,
player,201712170sea,sea,RichPa01,pass_att,0,,,,,
player,201712170sea,sea,RichPa01,pass_yds,0,,,,,
player,201712170sea,sea,RichPa01,pass_td,0,,,,,
player,201712170sea,sea,RichPa01,pass_int,0,,,,,
player,201712170sea,sea,RichPa01,pass_sacked,0,,,,,
player,201712170sea,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201712170sea,sea,RichPa01,pass_long,0,,,,,
player,201712170sea,sea,RichPa01,pass_rating,,,,,,
player,201712170sea,sea,RichPa01,rush_att,0,,,,,
player,201712170sea,sea,RichPa01,rush_yds,0,,,,,
player,201712170sea,sea,RichPa01,rush_td,0,,,,,
player,201712170sea,sea,RichPa01,rush_long,0,,,,,
player,201712170sea,sea,RichPa01,targets,7,,,,,
player,201712170sea,sea,RichPa01,rec,2,,,,,
player,201712170sea,sea,RichPa01,rec_yds,18,,,,,
player,201712170sea,sea,RichPa01,rec_td,0,,,,,
player,201712170sea,sea,RichPa01,rec_long,11,,,,,
player,201712170sea,sea,RichPa01,fumbles,0,,,,,
player,201712170sea,sea,RichPa01,fumbles_lost,0,,,,,
player,201712170sea,sea,DarbAm00,pass_cmp,0,,,,,
player,201712170sea,sea,DarbAm00,pass_att,0,,,,,
player,201712170sea,sea,DarbAm00,pass_yds,0,,,,,
player,201712170sea,sea,DarbAm00,pass_td,0,,,,,
player,201712170sea,sea,DarbAm00,pass_int,0,,,,,
player,201712170sea,sea,DarbAm00,pass_sacked,0,,,,,
player,201712170sea,sea,DarbAm00,pass_sacked_yds,0,,,,,
player,201712170sea,sea,DarbAm00,pass_long,0,,,,,
player,201712170sea,sea,DarbAm00,pass_rating,,,,,,
player,201712170sea,sea,DarbAm00,rush_att,0,,,,,
player,201712170sea,sea,DarbAm00,rush_yds,0,,,,,
player,201712170sea,sea,DarbAm00,rush_td,0,,,,,
player,201712170sea,sea,DarbAm00,rush_long,0,,,,,
player,201712170sea,sea,DarbAm00,targets,1,,,,,
player,201712170sea,sea,DarbAm00,rec,1,,,,,
player,201712170sea,sea,DarbAm00,rec_yds,8,,,,,
player,201712170sea,sea,DarbAm00,rec_td,0,,,,,
player,201712170sea,sea,DarbAm00,rec_long,8,,,,,
player,201712170sea,sea,DarbAm00,fumbles,0,,,,,
player,201712170sea,sea,DarbAm00,fumbles_lost,0,,,,,
player,201712170sea,sea,LockTy00,pass_cmp,0,,,,,
player,201712170sea,sea,LockTy00,pass_att,0,,,,,
player,201712170sea,sea,LockTy00,pass_yds,0,,,,,
player,201712170sea,sea,LockTy00,pass_td,0,,,,,
player,201712170sea,sea,LockTy00,pass_int,0,,,,,
player,201712170sea,sea,LockTy00,pass_sacked,0,,,,,
player,201712170sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201712170sea,sea,LockTy00,pass_long,0,,,,,
player,201712170sea,sea,LockTy00,pass_rating,,,,,,
player,201712170sea,sea,LockTy00,rush_att,0,,,,,
player,201712170sea,sea,LockTy00,rush_yds,0,,,,,
player,201712170sea,sea,LockTy00,rush_td,0,,,,,
player,201712170sea,sea,LockTy00,rush_long,0,,,,,
player,201712170sea,sea,LockTy00,targets,3,,,,,
player,201712170sea,sea,LockTy00,rec,2,,,,,
player,201712170sea,sea,LockTy00,rec_yds,8,,,,,
player,201712170sea,sea,LockTy00,rec_td,0,,,,,
player,201712170sea,sea,LockTy00,rec_long,4,,,,,
player,201712170sea,sea,LockTy00,fumbles,0,,,,,
player,201712170sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201712170sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201712170sea,sea,BaldDo00,pass_att,0,,,,,
player,201712170sea,sea,BaldDo00,pass_yds,0,,,,,
player,201712170sea,sea,BaldDo00,pass_td,0,,,,,
player,201712170sea,sea,BaldDo00,pass_int,0,,,,,
player,201712170sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201712170sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201712170sea,sea,BaldDo00,pass_long,0,,,,,
player,201712170sea,sea,BaldDo00,pass_rating,,,,,,
player,201712170sea,sea,BaldDo00,rush_att,0,,,,,
player,201712170sea,sea,BaldDo00,rush_yds,0,,,,,
player,201712170sea,sea,BaldDo00,rush_td,0,,,,,
player,201712170sea,sea,BaldDo00,rush_long,0,,,,,
player,201712170sea,sea,BaldDo00,targets,4,,,,,
player,201712170sea,sea,BaldDo00,rec,1,,,,,
player,201712170sea,sea,BaldDo00,rec_yds,6,,,,,
player,201712170sea,sea,BaldDo00,rec_td,0,,,,,
player,201712170sea,sea,BaldDo00,rec_long,6,,,,,
player,201712170sea,sea,BaldDo00,fumbles,0,,,,,
player,201712170sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201712170sea,sea,GrahJi00,pass_cmp,0,,,,,
player,201712170sea,sea,GrahJi00,pass_att,0,,,,,
player,201712170sea,sea,GrahJi00,pass_yds,0,,,,,
player,201712170sea,sea,GrahJi00,pass_td,0,,,,,
player,201712170sea,sea,GrahJi00,pass_int,0,,,,,
player,201712170sea,sea,GrahJi00,pass_sacked,0,,,,,
player,201712170sea,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201712170sea,sea,GrahJi00,pass_long,0,,,,,
player,201712170sea,sea,GrahJi00,pass_rating,,,,,,
player,201712170sea,sea,GrahJi00,rush_att,0,,,,,
player,201712170sea,sea,GrahJi00,rush_yds,0,,,,,
player,201712170sea,sea,GrahJi00,rush_td,0,,,,,
player,201712170sea,sea,GrahJi00,rush_long,0,,,,,
player,201712170sea,sea,GrahJi00,targets,3,,,,,
player,201712170sea,sea,GrahJi00,rec,1,,,,,
player,201712170sea,sea,GrahJi00,rec_yds,-1,,,,,
player,201712170sea,sea,GrahJi00,rec_td,0,,,,,
player,201712170sea,sea,GrahJi00,rec_long,-1,,,,,
player,201712170sea,sea,GrahJi00,fumbles,0,,,,,
player,201712170sea,sea,GrahJi00,fumbles_lost,0,,,,,
player,201712170sea,ram,DonaAa00,def_int,0,,,,,
player,201712170sea,ram,DonaAa00,def_int_yds,0,,,,,
player,201712170sea,ram,DonaAa00,def_int_td,0,,,,,
player,201712170sea,ram,DonaAa00,def_int_long,0,,,,,
player,201712170sea,ram,DonaAa00,pass_defended,0,,,,,
player,201712170sea,ram,DonaAa00,sacks,3.0,,,,,
player,201712170sea,ram,DonaAa00,tackles_combined,5,,,,,
player,201712170sea,ram,DonaAa00,tackles_solo,4,,,,,
player,201712170sea,ram,DonaAa00,tackles_assists,1,,,,,
player,201712170sea,ram,DonaAa00,tackles_loss,2,,,,,
player,201712170sea,ram,DonaAa00,qb_hits,4,,,,,
player,201712170sea,ram,DonaAa00,fumbles_rec,0,,,,,
player,201712170sea,ram,DonaAa00,fumbles_rec_yds,0,,,,,
