game,2017,13,20171203,201712030mia,den,"Denver Broncos",9,mia,"Miami Dolphins",35
player,201712030mia,den,SiemTr00,targets,0,,,,,
player,201712030mia,den,SiemTr00,rec,0,,,,,
player,201712030mia,den,SiemTr00,rec_yds,0,,,,,
player,201712030mia,den,SiemTr00,rec_td,0,,,,,
player,201712030mia,den,SiemTr00,rec_long,0,,,,,
player,201712030mia,den,SiemTr00,fumbles,0,,,,,
player,201712030mia,den,SiemTr00,fumbles_lost,0,,,,,
player,201712030mia,den,AndeC.00,pass_cmp,0,,,,,
player,201712030mia,den,AndeC.00,pass_att,0,,,,,
player,201712030mia,den,AndeC.00,pass_yds,0,,,,,
player,201712030mia,den,AndeC.00,pass_td,0,,,,,
player,201712030mia,den,AndeC.00,pass_int,0,,,,,
player,201712030mia,den,AndeC.00,pass_sacked,0,,,,,
player,201712030mia,den,AndeC.00,pass_sacked_yds,0,,,,,
player,201712030mia,den,AndeC.00,pass_long,0,,,,,
player,201712030mia,den,AndeC.00,pass_rating,,,,,,
player,201712030mia,den,AndeC.00,rush_att,15,,,,,
player,201712030mia,den,AndeC.00,rush_yds,67,,,,,
player,201712030mia,den,AndeC.00,rush_td,0,,,,,
player,201712030mia,den,AndeC.00,rush_long,14,,,,,
player,201712030mia,den,AndeC.00,targets,7,,,,,
player,201712030mia,den,AndeC.00,rec,4,,,,,
player,201712030mia,den,AndeC.00,rec_yds,43,,,,,
player,201712030mia,den,AndeC.00,rec_td,0,,,,,
player,201712030mia,den,AndeC.00,rec_long,25,,,,,
player,201712030mia,den,AndeC.00,fumbles,0,,,,,
player,201712030mia,den,AndeC.00,fumbles_lost,0,,,,,
player,201712030mia,den,CharJa00,pass_cmp,0,,,,,
player,201712030mia,den,CharJa00,pass_att,0,,,,,
player,201712030mia,den,CharJa00,pass_yds,0,,,,,
player,201712030mia,den,CharJa00,pass_td,0,,,,,
player,201712030mia,den,CharJa00,pass_int,0,,,,,
player,201712030mia,den,CharJa00,pass_sacked,0,,,,,
player,201712030mia,den,CharJa00,pass_sacked_yds,0,,,,,
player,201712030mia,den,CharJa00,pass_long,0,,,,,
player,201712030mia,den,CharJa00,pass_rating,,,,,,
player,201712030mia,den,CharJa00,rush_att,3,,,,,
player,201712030mia,den,CharJa00,rush_yds,12,,,,,
player,201712030mia,den,CharJa00,rush_td,0,,,,,
player,201712030mia,den,CharJa00,rush_long,8,,,,,
player,201712030mia,den,CharJa00,targets,5,,,,,
player,201712030mia,den,CharJa00,rec,5,,,,,
player,201712030mia,den,CharJa00,rec_yds,39,,,,,
player,201712030mia,den,CharJa00,rec_td,0,,,,,
player,201712030mia,den,CharJa00,rec_long,20,,,,,
player,201712030mia,den,CharJa00,fumbles,0,,,,,
player,201712030mia,den,CharJa00,fumbles_lost,0,,,,,
player,201712030mia,den,BookDe00,pass_cmp,0,,,,,
player,201712030mia,den,BookDe00,pass_att,0,,,,,
player,201712030mia,den,BookDe00,pass_yds,0,,,,,
player,201712030mia,den,BookDe00,pass_td,0,,,,,
player,201712030mia,den,BookDe00,pass_int,0,,,,,
player,201712030mia,den,BookDe00,pass_sacked,0,,,,,
player,201712030mia,den,BookDe00,pass_sacked_yds,0,,,,,
player,201712030mia,den,BookDe00,pass_long,0,,,,,
player,201712030mia,den,BookDe00,pass_rating,,,,,,
player,201712030mia,den,BookDe00,rush_att,2,,,,,
player,201712030mia,den,BookDe00,rush_yds,8,,,,,
player,201712030mia,den,BookDe00,rush_td,0,,,,,
player,201712030mia,den,BookDe00,rush_long,5,,,,,
player,201712030mia,den,BookDe00,targets,1,,,,,
player,201712030mia,den,BookDe00,rec,1,,,,,
player,201712030mia,den,BookDe00,rec_yds,0,,,,,
player,201712030mia,den,BookDe00,rec_td,0,,,,,
player,201712030mia,den,BookDe00,rec_long,0,,,,,
player,201712030mia,den,BookDe00,fumbles,0,,,,,
player,201712030mia,den,BookDe00,fumbles_lost,0,,,,,
player,201712030mia,den,GreeVi00,pass_cmp,0,,,,,
player,201712030mia,den,GreeVi00,pass_att,0,,,,,
player,201712030mia,den,GreeVi00,pass_yds,0,,,,,
player,201712030mia,den,GreeVi00,pass_td,0,,,,,
player,201712030mia,den,GreeVi00,pass_int,0,,,,,
player,201712030mia,den,GreeVi00,pass_sacked,0,,,,,
player,201712030mia,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201712030mia,den,GreeVi00,pass_long,0,,,,,
player,201712030mia,den,GreeVi00,pass_rating,,,,,,
player,201712030mia,den,GreeVi00,rush_att,0,,,,,
player,201712030mia,den,GreeVi00,rush_yds,0,,,,,
player,201712030mia,den,GreeVi00,rush_td,0,,,,,
player,201712030mia,den,GreeVi00,rush_long,0,,,,,
player,201712030mia,den,GreeVi00,targets,1,,,,,
player,201712030mia,den,GreeVi00,rec,1,,,,,
player,201712030mia,den,GreeVi00,rec_yds,36,,,,,
player,201712030mia,den,GreeVi00,rec_td,0,,,,,
player,201712030mia,den,GreeVi00,rec_long,36,,,,,
player,201712030mia,den,GreeVi00,fumbles,0,,,,,
player,201712030mia,den,GreeVi00,fumbles_lost,0,,,,,
player,201712030mia,den,ThomDe03,pass_cmp,0,,,,,
player,201712030mia,den,ThomDe03,pass_att,0,,,,,
player,201712030mia,den,ThomDe03,pass_yds,0,,,,,
player,201712030mia,den,ThomDe03,pass_td,0,,,,,
player,201712030mia,den,ThomDe03,pass_int,0,,,,,
player,201712030mia,den,ThomDe03,pass_sacked,0,,,,,
player,201712030mia,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201712030mia,den,ThomDe03,pass_long,0,,,,,
player,201712030mia,den,ThomDe03,pass_rating,,,,,,
player,201712030mia,den,ThomDe03,rush_att,0,,,,,
player,201712030mia,den,ThomDe03,rush_yds,0,,,,,
player,201712030mia,den,ThomDe03,rush_td,0,,,,,
player,201712030mia,den,ThomDe03,rush_long,0,,,,,
player,201712030mia,den,ThomDe03,targets,10,,,,,
player,201712030mia,den,ThomDe03,rec,2,,,,,
player,201712030mia,den,ThomDe03,rec_yds,27,,,,,
player,201712030mia,den,ThomDe03,rec_td,0,,,,,
player,201712030mia,den,ThomDe03,rec_long,20,,,,,
player,201712030mia,den,ThomDe03,fumbles,0,,,,,
player,201712030mia,den,ThomDe03,fumbles_lost,0,,,,,
player,201712030mia,den,FowlBe00,pass_cmp,0,,,,,
player,201712030mia,den,FowlBe00,pass_att,0,,,,,
player,201712030mia,den,FowlBe00,pass_yds,0,,,,,
player,201712030mia,den,FowlBe00,pass_td,0,,,,,
player,201712030mia,den,FowlBe00,pass_int,0,,,,,
player,201712030mia,den,FowlBe00,pass_sacked,0,,,,,
player,201712030mia,den,FowlBe00,pass_sacked_yds,0,,,,,
player,201712030mia,den,FowlBe00,pass_long,0,,,,,
player,201712030mia,den,FowlBe00,pass_rating,,,,,,
player,201712030mia,den,FowlBe00,rush_att,0,,,,,
player,201712030mia,den,FowlBe00,rush_yds,0,,,,,
player,201712030mia,den,FowlBe00,rush_td,0,,,,,
player,201712030mia,den,FowlBe00,rush_long,0,,,,,
player,201712030mia,den,FowlBe00,targets,4,,,,,
player,201712030mia,den,FowlBe00,rec,1,,,,,
player,201712030mia,den,FowlBe00,rec_yds,23,,,,,
player,201712030mia,den,FowlBe00,rec_td,0,,,,,
player,201712030mia,den,FowlBe00,rec_long,23,,,,,
player,201712030mia,den,FowlBe00,fumbles,0,,,,,
player,201712030mia,den,FowlBe00,fumbles_lost,0,,,,,
player,201712030mia,den,TrayAu00,pass_cmp,0,,,,,
player,201712030mia,den,TrayAu00,pass_att,0,,,,,
player,201712030mia,den,TrayAu00,pass_yds,0,,,,,
player,201712030mia,den,TrayAu00,pass_td,0,,,,,
player,201712030mia,den,TrayAu00,pass_int,0,,,,,
player,201712030mia,den,TrayAu00,pass_sacked,0,,,,,
player,201712030mia,den,TrayAu00,pass_sacked_yds,0,,,,,
player,201712030mia,den,TrayAu00,pass_long,0,,,,,
player,201712030mia,den,TrayAu00,pass_rating,,,,,,
player,201712030mia,den,TrayAu00,rush_att,0,,,,,
player,201712030mia,den,TrayAu00,rush_yds,0,,,,,
player,201712030mia,den,TrayAu00,rush_td,0,,,,,
player,201712030mia,den,TrayAu00,rush_long,0,,,,,
player,201712030mia,den,TrayAu00,targets,2,,,,,
player,201712030mia,den,TrayAu00,rec,2,,,,,
player,201712030mia,den,TrayAu00,rec_yds,16,,,,,
player,201712030mia,den,TrayAu00,rec_td,0,,,,,
player,201712030mia,den,TrayAu00,rec_long,10,,,,,
player,201712030mia,den,TrayAu00,fumbles,0,,,,,
player,201712030mia,den,TrayAu00,fumbles_lost,0,,,,,
player,201712030mia,den,SandEm00,pass_cmp,0,,,,,
player,201712030mia,den,SandEm00,pass_att,0,,,,,
player,201712030mia,den,SandEm00,pass_yds,0,,,,,
player,201712030mia,den,SandEm00,pass_td,0,,,,,
player,201712030mia,den,SandEm00,pass_int,0,,,,,
player,201712030mia,den,SandEm00,pass_sacked,0,,,,,
player,201712030mia,den,SandEm00,pass_sacked_yds,0,,,,,
player,201712030mia,den,SandEm00,pass_long,0,,,,,
player,201712030mia,den,SandEm00,pass_rating,,,,,,
player,201712030mia,den,SandEm00,rush_att,0,,,,,
player,201712030mia,den,SandEm00,rush_yds,0,,,,,
player,201712030mia,den,SandEm00,rush_td,0,,,,,
player,201712030mia,den,SandEm00,rush_long,0,,,,,
player,201712030mia,den,SandEm00,targets,7,,,,,
player,201712030mia,den,SandEm00,rec,2,,,,,
player,201712030mia,den,SandEm00,rec_yds,11,,,,,
player,201712030mia,den,SandEm00,rec_td,0,,,,,
player,201712030mia,den,SandEm00,rec_long,6,,,,,
player,201712030mia,den,SandEm00,fumbles,0,,,,,
player,201712030mia,den,SandEm00,fumbles_lost,0,,,,,
player,201712030mia,den,LatiCo00,pass_cmp,0,,,,,
player,201712030mia,den,LatiCo00,pass_att,0,,,,,
player,201712030mia,den,LatiCo00,pass_yds,0,,,,,
player,201712030mia,den,LatiCo00,pass_td,0,,,,,
player,201712030mia,den,LatiCo00,pass_int,0,,,,,
player,201712030mia,den,LatiCo00,pass_sacked,0,,,,,
player,201712030mia,den,LatiCo00,pass_sacked_yds,0,,,,,
player,201712030mia,den,LatiCo00,pass_long,0,,,,,
player,201712030mia,den,LatiCo00,pass_rating,,,,,,
player,201712030mia,den,LatiCo00,rush_att,0,,,,,
player,201712030mia,den,LatiCo00,rush_yds,0,,,,,
player,201712030mia,den,LatiCo00,rush_td,0,,,,,
player,201712030mia,den,LatiCo00,rush_long,0,,,,,
player,201712030mia,den,LatiCo00,targets,3,,,,,
player,201712030mia,den,LatiCo00,rec,1,,,,,
player,201712030mia,den,LatiCo00,rec_yds,5,,,,,
player,201712030mia,den,LatiCo00,rec_td,0,,,,,
player,201712030mia,den,LatiCo00,rec_long,5,,,,,
player,201712030mia,den,LatiCo00,fumbles,0,,,,,
player,201712030mia,den,LatiCo00,fumbles_lost,0,,,,,
player,201712030mia,mia,CutlJa00,pass_cmp,18,,,,,
player,201712030mia,mia,CutlJa00,pass_att,31,,,,,
player,201712030mia,mia,CutlJa00,pass_yds,235,,,,,
player,201712030mia,mia,CutlJa00,pass_td,2,,,,,
player,201712030mia,mia,CutlJa00,pass_int,2,,,,,
player,201712030mia,mia,CutlJa00,pass_sacked,2,,,,,
player,201712030mia,mia,CutlJa00,pass_sacked_yds,13,,,,,
player,201712030mia,mia,CutlJa00,pass_long,29,,,,,
player,201712030mia,mia,CutlJa00,pass_rating,76.7,,,,,
player,201712030mia,mia,CutlJa00,rush_att,1,,,,,
player,201712030mia,mia,CutlJa00,rush_yds,1,,,,,
player,201712030mia,mia,CutlJa00,rush_td,0,,,,,
player,201712030mia,mia,CutlJa00,rush_long,1,,,,,
player,201712030mia,mia,CutlJa00,targets,0,,,,,
player,201712030mia,mia,CutlJa00,rec,0,,,,,
player,201712030mia,mia,CutlJa00,rec_yds,0,,,,,
player,201712030mia,mia,CutlJa00,rec_td,0,,,,,
player,201712030mia,mia,CutlJa00,rec_long,0,,,,,
player,201712030mia,mia,CutlJa00,fumbles,0,,,,,
player,201712030mia,mia,CutlJa00,fumbles_lost,0,,,,,
player,201712030mia,mia,FaleDa00,pass_cmp,0,,,,,
player,201712030mia,mia,FaleDa00,pass_att,1,,,,,
player,201712030mia,mia,FaleDa00,pass_yds,0,,,,,
player,201712030mia,mia,FaleDa00,pass_td,0,,,,,
player,201712030mia,mia,FaleDa00,pass_int,0,,,,,
player,201712030mia,mia,FaleDa00,pass_sacked,0,,,,,
player,201712030mia,mia,FaleDa00,pass_sacked_yds,0,,,,,
player,201712030mia,mia,FaleDa00,pass_long,0,,,,,
player,201712030mia,mia,FaleDa00,pass_rating,39.6,,,,,
player,201712030mia,mia,FaleDa00,rush_att,0,,,,,
player,201712030mia,mia,FaleDa00,rush_yds,0,,,,,
player,201712030mia,mia,FaleDa00,rush_td,0,,,,,
player,201712030mia,mia,FaleDa00,rush_long,0,,,,,
player,201712030mia,mia,FaleDa00,targets,0,,,,,
player,201712030mia,mia,FaleDa00,rec,0,,,,,
player,201712030mia,mia,FaleDa00,rec_yds,0,,,,,
player,201712030mia,mia,FaleDa00,rec_td,0,,,,,
player,201712030mia,mia,FaleDa00,rec_long,0,,,,,
player,201712030mia,mia,FaleDa00,fumbles,0,,,,,
player,201712030mia,mia,FaleDa00,fumbles_lost,0,,,,,
player,201712030mia,mia,DrakKe00,pass_cmp,0,,,,,
player,201712030mia,mia,DrakKe00,pass_att,0,,,,,
player,201712030mia,mia,DrakKe00,pass_yds,0,,,,,
player,201712030mia,mia,DrakKe00,pass_td,0,,,,,
player,201712030mia,mia,DrakKe00,pass_int,0,,,,,
player,201712030mia,mia,DrakKe00,pass_sacked,0,,,,,
player,201712030mia,mia,DrakKe00,pass_sacked_yds,0,,,,,
player,201712030mia,mia,DrakKe00,pass_long,0,,,,,
player,201712030mia,mia,DrakKe00,pass_rating,,,,,,
player,201712030mia,mia,DrakKe00,rush_att,23,,,,,
player,201712030mia,mia,DrakKe00,rush_yds,120,,,,,
player,201712030mia,mia,DrakKe00,rush_td,1,,,,,
player,201712030mia,mia,DrakKe00,rush_long,42,,,,,
player,201712030mia,mia,DrakKe00,targets,5,,,,,
player,201712030mia,mia,DrakKe00,rec,3,,,,,
player,201712030mia,mia,DrakKe00,rec_yds,21,,,,,
player,201712030mia,mia,DrakKe00,rec_td,0,,,,,
player,201712030mia,mia,DrakKe00,rec_long,13,,,,,
player,201712030mia,mia,DrakKe00,fumbles,0,,,,,
player,201712030mia,mia,DrakKe00,fumbles_lost,0,,,,,
player,201712030mia,mia,PerrSe00,pass_cmp,0,,,,,
player,201712030mia,mia,PerrSe00,pass_att,0,,,,,
player,201712030mia,mia,PerrSe00,pass_yds,0,,,,,
player,201712030mia,mia,PerrSe00,pass_td,0,,,,,
player,201712030mia,mia,PerrSe00,pass_int,0,,,,,
player,201712030mia,mia,PerrSe00,pass_sacked,0,,,,,
player,201712030mia,mia,PerrSe00,pass_sacked_yds,0,,,,,
player,201712030mia,mia,PerrSe00,pass_long,0,,,,,
player,201712030mia,mia,PerrSe00,pass_rating,,,,,,
player,201712030mia,mia,PerrSe00,rush_att,5,,,,,
player,201712030mia,mia,PerrSe00,rush_yds,22,,,,,
player,201712030mia,mia,PerrSe00,rush_td,0,,,,,
player,201712030mia,mia,PerrSe00,rush_long,12,,,,,
player,201712030mia,mia,PerrSe00,targets,0,,,,,
player,201712030mia,mia,PerrSe00,rec,0,,,,,
player,201712030mia,mia,PerrSe00,rec_yds,0,,,,,
player,201712030mia,mia,PerrSe00,rec_td,0,,,,,
player,201712030mia,mia,PerrSe00,rec_long,0,,,,,
player,201712030mia,mia,PerrSe00,fumbles,0,,,,,
player,201712030mia,mia,PerrSe00,fumbles_lost,0,,,,,
player,201712030mia,mia,GranJa00,pass_cmp,0,,,,,
player,201712030mia,mia,GranJa00,pass_att,0,,,,,
player,201712030mia,mia,GranJa00,pass_yds,0,,,,,
player,201712030mia,mia,GranJa00,pass_td,0,,,,,
player,201712030mia,mia,GranJa00,pass_int,0,,,,,
player,201712030mia,mia,GranJa00,pass_sacked,0,,,,,
player,201712030mia,mia,GranJa00,pass_sacked_yds,0,,,,,
player,201712030mia,mia,GranJa00,pass_long,0,,,,,
player,201712030mia,mia,GranJa00,pass_rating,,,,,,
player,201712030mia,mia,GranJa00,rush_att,1,,,,,
player,201712030mia,mia,GranJa00,rush_yds,2,,,,,
player,201712030mia,mia,GranJa00,rush_td,0,,,,,
player,201712030mia,mia,GranJa00,rush_long,2,,,,,
player,201712030mia,mia,GranJa00,targets,0,,,,,
player,201712030mia,mia,GranJa00,rec,0,,,,,
player,201712030mia,mia,GranJa00,rec_yds,0,,,,,
player,201712030mia,mia,GranJa00,rec_td,0,,,,,
player,201712030mia,mia,GranJa00,rec_long,0,,,,,
player,201712030mia,mia,GranJa00,fumbles,0,,,,,
player,201712030mia,mia,GranJa00,fumbles_lost,0,,,,,
player,201712030mia,mia,StilKe00,pass_cmp,0,,,,,
player,201712030mia,mia,StilKe00,pass_att,0,,,,,
player,201712030mia,mia,StilKe00,pass_yds,0,,,,,
player,201712030mia,mia,StilKe00,pass_td,0,,,,,
player,201712030mia,mia,StilKe00,pass_int,0,,,,,
player,201712030mia,mia,StilKe00,pass_sacked,0,,,,,
player,201712030mia,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201712030mia,mia,StilKe00,pass_long,0,,,,,
player,201712030mia,mia,StilKe00,pass_rating,,,,,,
player,201712030mia,mia,StilKe00,rush_att,0,,,,,
player,201712030mia,mia,StilKe00,rush_yds,0,,,,,
player,201712030mia,mia,StilKe00,rush_td,0,,,,,
player,201712030mia,mia,StilKe00,rush_long,0,,,,,
player,201712030mia,mia,StilKe00,targets,13,,,,,
player,201712030mia,mia,StilKe00,rec,5,,,,,
player,201712030mia,mia,StilKe00,rec_yds,98,,,,,
player,201712030mia,mia,StilKe00,rec_td,1,,,,,
player,201712030mia,mia,StilKe00,rec_long,23,,,,,
player,201712030mia,mia,StilKe00,fumbles,1,,,,,
player,201712030mia,mia,StilKe00,fumbles_lost,1,,,,,
player,201712030mia,mia,LandJa00,pass_cmp,0,,,,,
player,201712030mia,mia,LandJa00,pass_att,0,,,,,
player,201712030mia,mia,LandJa00,pass_yds,0,,,,,
player,201712030mia,mia,LandJa00,pass_td,0,,,,,
player,201712030mia,mia,LandJa00,pass_int,0,,,,,
player,201712030mia,mia,LandJa00,pass_sacked,0,,,,,
player,201712030mia,mia,LandJa00,pass_sacked_yds,0,,,,,
player,201712030mia,mia,LandJa00,pass_long,0,,,,,
player,201712030mia,mia,LandJa00,pass_rating,,,,,,
player,201712030mia,mia,LandJa00,rush_att,0,,,,,
player,201712030mia,mia,LandJa00,rush_yds,0,,,,,
player,201712030mia,mia,LandJa00,rush_td,0,,,,,
player,201712030mia,mia,LandJa00,rush_long,0,,,,,
player,201712030mia,mia,LandJa00,targets,6,,,,,
player,201712030mia,mia,LandJa00,rec,5,,,,,
player,201712030mia,mia,LandJa00,rec_yds,62,,,,,
player,201712030mia,mia,LandJa00,rec_td,0,,,,,
player,201712030mia,mia,LandJa00,rec_long,25,,,,,
player,201712030mia,mia,LandJa00,fumbles,0,,,,,
player,201712030mia,mia,LandJa00,fumbles_lost,0,,,,,
player,201712030mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201712030mia,mia,FasaAn00,pass_att,0,,,,,
player,201712030mia,mia,FasaAn00,pass_yds,0,,,,,
player,201712030mia,mia,FasaAn00,pass_td,0,,,,,
player,201712030mia,mia,FasaAn00,pass_int,0,,,,,
player,201712030mia,mia,FasaAn00,pass_sacked,0,,,,,
player,201712030mia,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201712030mia,mia,FasaAn00,pass_long,0,,,,,
player,201712030mia,mia,FasaAn00,pass_rating,,,,,,
player,201712030mia,mia,FasaAn00,rush_att,0,,,,,
player,201712030mia,mia,FasaAn00,rush_yds,0,,,,,
player,201712030mia,mia,FasaAn00,rush_td,0,,,,,
player,201712030mia,mia,FasaAn00,rush_long,0,,,,,
player,201712030mia,mia,FasaAn00,targets,1,,,,,
player,201712030mia,mia,FasaAn00,rec,1,,,,,
player,201712030mia,mia,FasaAn00,rec_yds,29,,,,,
player,201712030mia,mia,FasaAn00,rec_td,0,,,,,
player,201712030mia,mia,FasaAn00,rec_long,29,,,,,
player,201712030mia,mia,FasaAn00,fumbles,0,,,,,
player,201712030mia,mia,FasaAn00,fumbles_lost,0,,,,,
player,201712030mia,mia,ThomJu00,pass_cmp,0,,,,,
player,201712030mia,mia,ThomJu00,pass_att,0,,,,,
player,201712030mia,mia,ThomJu00,pass_yds,0,,,,,
player,201712030mia,mia,ThomJu00,pass_td,0,,,,,
player,201712030mia,mia,ThomJu00,pass_int,0,,,,,
player,201712030mia,mia,ThomJu00,pass_sacked,0,,,,,
player,201712030mia,mia,ThomJu00,pass_sacked_yds,0,,,,,
player,201712030mia,mia,ThomJu00,pass_long,0,,,,,
player,201712030mia,mia,ThomJu00,pass_rating,,,,,,
player,201712030mia,mia,ThomJu00,rush_att,0,,,,,
player,201712030mia,mia,ThomJu00,rush_yds,0,,,,,
player,201712030mia,mia,ThomJu00,rush_td,0,,,,,
player,201712030mia,mia,ThomJu00,rush_long,0,,,,,
player,201712030mia,mia,ThomJu00,targets,3,,,,,
player,201712030mia,mia,ThomJu00,rec,3,,,,,
player,201712030mia,mia,ThomJu00,rec_yds,20,,,,,
player,201712030mia,mia,ThomJu00,rec_td,1,,,,,
player,201712030mia,mia,ThomJu00,rec_long,9,,,,,
player,201712030mia,mia,ThomJu00,fumbles,0,,,,,
player,201712030mia,mia,ThomJu00,fumbles_lost,0,,,,,
player,201712030mia,mia,ParkDe01,pass_cmp,0,,,,,
player,201712030mia,mia,ParkDe01,pass_att,0,,,,,
player,201712030mia,mia,ParkDe01,pass_yds,0,,,,,
player,201712030mia,mia,ParkDe01,pass_td,0,,,,,
player,201712030mia,mia,ParkDe01,pass_int,0,,,,,
player,201712030mia,mia,ParkDe01,pass_sacked,0,,,,,
player,201712030mia,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201712030mia,mia,ParkDe01,pass_long,0,,,,,
player,201712030mia,mia,ParkDe01,pass_rating,,,,,,
player,201712030mia,mia,ParkDe01,rush_att,0,,,,,
player,201712030mia,mia,ParkDe01,rush_yds,0,,,,,
player,201712030mia,mia,ParkDe01,rush_td,0,,,,,
player,201712030mia,mia,ParkDe01,rush_long,0,,,,,
player,201712030mia,mia,ParkDe01,targets,4,,,,,
player,201712030mia,mia,ParkDe01,rec,1,,,,,
player,201712030mia,mia,ParkDe01,rec_yds,5,,,,,
player,201712030mia,mia,ParkDe01,rec_td,0,,,,,
player,201712030mia,mia,ParkDe01,rec_long,5,,,,,
player,201712030mia,mia,ParkDe01,fumbles,0,,,,,
player,201712030mia,mia,ParkDe01,fumbles_lost,0,,,,,
player,201712030mia,den,SimmJu00,def_int,1,,,,,
player,201712030mia,den,SimmJu00,def_int_yds,65,,,,,
player,201712030mia,den,SimmJu00,def_int_td,1,,,,,
player,201712030mia,den,SimmJu00,def_int_long,65,,,,,
player,201712030mia,den,SimmJu00,pass_defended,1,,,,,
player,201712030mia,den,SimmJu00,sacks,0.0,,,,,
player,201712030mia,den,SimmJu00,tackles_combined,7,,,,,
player,201712030mia,den,SimmJu00,tackles_solo,4,,,,,
player,201712030mia,den,SimmJu00,tackles_assists,3,,,,,
player,201712030mia,den,SimmJu00,tackles_loss,0,,,,,
player,201712030mia,den,SimmJu00,qb_hits,0,,,,,
player,201712030mia,den,SimmJu00,fumbles_rec,0,,,,,
player,201712030mia,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201712030mia,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201712030mia,den,SimmJu00,fumbles_forced,0,,,,,
player,201712030mia,den,HarrCh01,def_int,1,,,,,
player,201712030mia,den,HarrCh01,def_int_yds,13,,,,,
player,201712030mia,den,HarrCh01,def_int_td,0,,,,,
player,201712030mia,den,HarrCh01,def_int_long,13,,,,,
player,201712030mia,den,HarrCh01,pass_defended,1,,,,,
player,201712030mia,den,HarrCh01,sacks,0.0,,,,,
player,201712030mia,den,HarrCh01,tackles_combined,2,,,,,
player,201712030mia,den,HarrCh01,tackles_solo,1,,,,,
player,201712030mia,den,HarrCh01,tackles_assists,1,,,,,
player,201712030mia,den,HarrCh01,tackles_loss,0,,,,,
player,201712030mia,den,HarrCh01,qb_hits,0,,,,,
player,201712030mia,den,HarrCh01,fumbles_rec,0,,,,,
player,201712030mia,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201712030mia,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201712030mia,den,HarrCh01,fumbles_forced,0,,,,,
player,201712030mia,den,HarrSh00,def_int,0,,,,,
player,201712030mia,den,HarrSh00,def_int_yds,0,,,,,
player,201712030mia,den,HarrSh00,def_int_td,0,,,,,
player,201712030mia,den,HarrSh00,def_int_long,0,,,,,
player,201712030mia,den,HarrSh00,pass_defended,0,,,,,
player,201712030mia,den,HarrSh00,sacks,1.0,,,,,
player,201712030mia,den,HarrSh00,tackles_combined,4,,,,,
player,201712030mia,den,HarrSh00,tackles_solo,3,,,,,
player,201712030mia,den,HarrSh00,tackles_assists,1,,,,,
player,201712030mia,den,HarrSh00,tackles_loss,2,,,,,
player,201712030mia,den,HarrSh00,qb_hits,2,,,,,
