game,2017,13,20171203,201712030crd,ram,"Los Angeles Rams",32,crd,"Arizona Cardinals",16
player,201712030crd,ram,GoffJa00,targets,0,,,,,
player,201712030crd,ram,GoffJa00,rec,0,,,,,
player,201712030crd,ram,GoffJa00,rec_yds,0,,,,,
player,201712030crd,ram,GoffJa00,rec_td,0,,,,,
player,201712030crd,ram,GoffJa00,rec_long,0,,,,,
player,201712030crd,ram,GoffJa00,fumbles,1,,,,,
player,201712030crd,ram,GoffJa00,fumbles_lost,0,,,,,
player,201712030crd,ram,GurlTo01,pass_cmp,0,,,,,
player,201712030crd,ram,GurlTo01,pass_att,0,,,,,
player,201712030crd,ram,GurlTo01,pass_yds,0,,,,,
player,201712030crd,ram,GurlTo01,pass_td,0,,,,,
player,201712030crd,ram,GurlTo01,pass_int,0,,,,,
player,201712030crd,ram,GurlTo01,pass_sacked,0,,,,,
player,201712030crd,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201712030crd,ram,GurlTo01,pass_long,0,,,,,
player,201712030crd,ram,GurlTo01,pass_rating,,,,,,
player,201712030crd,ram,GurlTo01,rush_att,19,,,,,
player,201712030crd,ram,GurlTo01,rush_yds,74,,,,,
player,201712030crd,ram,GurlTo01,rush_td,0,,,,,
player,201712030crd,ram,GurlTo01,rush_long,14,,,,,
player,201712030crd,ram,GurlTo01,targets,7,,,,,
player,201712030crd,ram,GurlTo01,rec,6,,,,,
player,201712030crd,ram,GurlTo01,rec_yds,84,,,,,
player,201712030crd,ram,GurlTo01,rec_td,0,,,,,
player,201712030crd,ram,GurlTo01,rec_long,33,,,,,
player,201712030crd,ram,GurlTo01,fumbles,0,,,,,
player,201712030crd,ram,GurlTo01,fumbles_lost,0,,,,,
player,201712030crd,ram,AustTa00,pass_cmp,0,,,,,
player,201712030crd,ram,AustTa00,pass_att,0,,,,,
player,201712030crd,ram,AustTa00,pass_yds,0,,,,,
player,201712030crd,ram,AustTa00,pass_td,0,,,,,
player,201712030crd,ram,AustTa00,pass_int,0,,,,,
player,201712030crd,ram,AustTa00,pass_sacked,0,,,,,
player,201712030crd,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201712030crd,ram,AustTa00,pass_long,0,,,,,
player,201712030crd,ram,AustTa00,pass_rating,,,,,,
player,201712030crd,ram,AustTa00,rush_att,3,,,,,
player,201712030crd,ram,AustTa00,rush_yds,8,,,,,
player,201712030crd,ram,AustTa00,rush_td,0,,,,,
player,201712030crd,ram,AustTa00,rush_long,4,,,,,
player,201712030crd,ram,AustTa00,targets,1,,,,,
player,201712030crd,ram,AustTa00,rec,0,,,,,
player,201712030crd,ram,AustTa00,rec_yds,0,,,,,
player,201712030crd,ram,AustTa00,rec_td,0,,,,,
player,201712030crd,ram,AustTa00,rec_long,0,,,,,
player,201712030crd,ram,AustTa00,fumbles,0,,,,,
player,201712030crd,ram,AustTa00,fumbles_lost,0,,,,,
player,201712030crd,ram,CoopPh00,pass_cmp,0,,,,,
player,201712030crd,ram,CoopPh00,pass_att,0,,,,,
player,201712030crd,ram,CoopPh00,pass_yds,0,,,,,
player,201712030crd,ram,CoopPh00,pass_td,0,,,,,
player,201712030crd,ram,CoopPh00,pass_int,0,,,,,
player,201712030crd,ram,CoopPh00,pass_sacked,0,,,,,
player,201712030crd,ram,CoopPh00,pass_sacked_yds,0,,,,,
player,201712030crd,ram,CoopPh00,pass_long,0,,,,,
player,201712030crd,ram,CoopPh00,pass_rating,,,,,,
player,201712030crd,ram,CoopPh00,rush_att,1,,,,,
player,201712030crd,ram,CoopPh00,rush_yds,6,,,,,
player,201712030crd,ram,CoopPh00,rush_td,0,,,,,
player,201712030crd,ram,CoopPh00,rush_long,6,,,,,
player,201712030crd,ram,CoopPh00,targets,1,,,,,
player,201712030crd,ram,CoopPh00,rec,1,,,,,
player,201712030crd,ram,CoopPh00,rec_yds,-3,,,,,
player,201712030crd,ram,CoopPh00,rec_td,0,,,,,
player,201712030crd,ram,CoopPh00,rec_long,-3,,,,,
player,201712030crd,ram,CoopPh00,fumbles,0,,,,,
player,201712030crd,ram,CoopPh00,fumbles_lost,0,,,,,
player,201712030crd,ram,KuppCo00,pass_cmp,0,,,,,
player,201712030crd,ram,KuppCo00,pass_att,0,,,,,
player,201712030crd,ram,KuppCo00,pass_yds,0,,,,,
player,201712030crd,ram,KuppCo00,pass_td,0,,,,,
player,201712030crd,ram,KuppCo00,pass_int,0,,,,,
player,201712030crd,ram,KuppCo00,pass_sacked,0,,,,,
player,201712030crd,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201712030crd,ram,KuppCo00,pass_long,0,,,,,
player,201712030crd,ram,KuppCo00,pass_rating,,,,,,
player,201712030crd,ram,KuppCo00,rush_att,0,,,,,
player,201712030crd,ram,KuppCo00,rush_yds,0,,,,,
player,201712030crd,ram,KuppCo00,rush_td,0,,,,,
player,201712030crd,ram,KuppCo00,rush_long,0,,,,,
player,201712030crd,ram,KuppCo00,targets,6,,,,,
player,201712030crd,ram,KuppCo00,rec,5,,,,,
player,201712030crd,ram,KuppCo00,rec_yds,68,,,,,
player,201712030crd,ram,KuppCo00,rec_td,0,,,,,
player,201712030crd,ram,KuppCo00,rec_long,25,,,,,
player,201712030crd,ram,KuppCo00,fumbles,0,,,,,
player,201712030crd,ram,KuppCo00,fumbles_lost,0,,,,,
player,201712030crd,ram,WatkSa00,pass_cmp,0,,,,,
player,201712030crd,ram,WatkSa00,pass_att,0,,,,,
player,201712030crd,ram,WatkSa00,pass_yds,0,,,,,
player,201712030crd,ram,WatkSa00,pass_td,0,,,,,
player,201712030crd,ram,WatkSa00,pass_int,0,,,,,
player,201712030crd,ram,WatkSa00,pass_sacked,0,,,,,
player,201712030crd,ram,WatkSa00,pass_sacked_yds,0,,,,,
player,201712030crd,ram,WatkSa00,pass_long,0,,,,,
player,201712030crd,ram,WatkSa00,pass_rating,,,,,,
player,201712030crd,ram,WatkSa00,rush_att,0,,,,,
player,201712030crd,ram,WatkSa00,rush_yds,0,,,,,
player,201712030crd,ram,WatkSa00,rush_td,0,,,,,
player,201712030crd,ram,WatkSa00,rush_long,0,,,,,
player,201712030crd,ram,WatkSa00,targets,4,,,,,
player,201712030crd,ram,WatkSa00,rec,3,,,,,
player,201712030crd,ram,WatkSa00,rec_yds,38,,,,,
player,201712030crd,ram,WatkSa00,rec_td,1,,,,,
player,201712030crd,ram,WatkSa00,rec_long,14,,,,,
player,201712030crd,ram,WatkSa00,fumbles,0,,,,,
player,201712030crd,ram,WatkSa00,fumbles_lost,0,,,,,
player,201712030crd,ram,CarrDe00,pass_cmp,0,,,,,
player,201712030crd,ram,CarrDe00,pass_att,0,,,,,
player,201712030crd,ram,CarrDe00,pass_yds,0,,,,,
player,201712030crd,ram,CarrDe00,pass_td,0,,,,,
player,201712030crd,ram,CarrDe00,pass_int,0,,,,,
player,201712030crd,ram,CarrDe00,pass_sacked,0,,,,,
player,201712030crd,ram,CarrDe00,pass_sacked_yds,0,,,,,
player,201712030crd,ram,CarrDe00,pass_long,0,,,,,
player,201712030crd,ram,CarrDe00,pass_rating,,,,,,
player,201712030crd,ram,CarrDe00,rush_att,0,,,,,
player,201712030crd,ram,CarrDe00,rush_yds,0,,,,,
player,201712030crd,ram,CarrDe00,rush_td,0,,,,,
player,201712030crd,ram,CarrDe00,rush_long,0,,,,,
player,201712030crd,ram,CarrDe00,targets,1,,,,,
player,201712030crd,ram,CarrDe00,rec,1,,,,,
player,201712030crd,ram,CarrDe00,rec_yds,14,,,,,
player,201712030crd,ram,CarrDe00,rec_td,0,,,,,
player,201712030crd,ram,CarrDe00,rec_long,14,,,,,
player,201712030crd,ram,CarrDe00,fumbles,0,,,,,
player,201712030crd,ram,CarrDe00,fumbles_lost,0,,,,,
player,201712030crd,ram,EverGe00,pass_cmp,0,,,,,
player,201712030crd,ram,EverGe00,pass_att,0,,,,,
player,201712030crd,ram,EverGe00,pass_yds,0,,,,,
player,201712030crd,ram,EverGe00,pass_td,0,,,,,
player,201712030crd,ram,EverGe00,pass_int,0,,,,,
player,201712030crd,ram,EverGe00,pass_sacked,0,,,,,
player,201712030crd,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201712030crd,ram,EverGe00,pass_long,0,,,,,
player,201712030crd,ram,EverGe00,pass_rating,,,,,,
player,201712030crd,ram,EverGe00,rush_att,0,,,,,
player,201712030crd,ram,EverGe00,rush_yds,0,,,,,
player,201712030crd,ram,EverGe00,rush_td,0,,,,,
player,201712030crd,ram,EverGe00,rush_long,0,,,,,
player,201712030crd,ram,EverGe00,targets,4,,,,,
player,201712030crd,ram,EverGe00,rec,2,,,,,
player,201712030crd,ram,EverGe00,rec_yds,7,,,,,
player,201712030crd,ram,EverGe00,rec_td,1,,,,,
player,201712030crd,ram,EverGe00,rec_long,6,,,,,
player,201712030crd,ram,EverGe00,fumbles,0,,,,,
player,201712030crd,ram,EverGe00,fumbles_lost,0,,,,,
player,201712030crd,ram,HigbTy00,pass_cmp,0,,,,,
player,201712030crd,ram,HigbTy00,pass_att,0,,,,,
player,201712030crd,ram,HigbTy00,pass_yds,0,,,,,
player,201712030crd,ram,HigbTy00,pass_td,0,,,,,
player,201712030crd,ram,HigbTy00,pass_int,0,,,,,
player,201712030crd,ram,HigbTy00,pass_sacked,0,,,,,
player,201712030crd,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201712030crd,ram,HigbTy00,pass_long,0,,,,,
player,201712030crd,ram,HigbTy00,pass_rating,,,,,,
player,201712030crd,ram,HigbTy00,rush_att,0,,,,,
player,201712030crd,ram,HigbTy00,rush_yds,0,,,,,
player,201712030crd,ram,HigbTy00,rush_td,0,,,,,
player,201712030crd,ram,HigbTy00,rush_long,0,,,,,
player,201712030crd,ram,HigbTy00,targets,1,,,,,
player,201712030crd,ram,HigbTy00,rec,1,,,,,
player,201712030crd,ram,HigbTy00,rec_yds,6,,,,,
player,201712030crd,ram,HigbTy00,rec_td,0,,,,,
player,201712030crd,ram,HigbTy00,rec_long,6,,,,,
player,201712030crd,ram,HigbTy00,fumbles,0,,,,,
player,201712030crd,ram,HigbTy00,fumbles_lost,0,,,,,
player,201712030crd,ram,ReynJo00,pass_cmp,0,,,,,
player,201712030crd,ram,ReynJo00,pass_att,0,,,,,
player,201712030crd,ram,ReynJo00,pass_yds,0,,,,,
player,201712030crd,ram,ReynJo00,pass_td,0,,,,,
player,201712030crd,ram,ReynJo00,pass_int,0,,,,,
player,201712030crd,ram,ReynJo00,pass_sacked,0,,,,,
player,201712030crd,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201712030crd,ram,ReynJo00,pass_long,0,,,,,
player,201712030crd,ram,ReynJo00,pass_rating,,,,,,
player,201712030crd,ram,ReynJo00,rush_att,0,,,,,
player,201712030crd,ram,ReynJo00,rush_yds,0,,,,,
player,201712030crd,ram,ReynJo00,rush_td,0,,,,,
player,201712030crd,ram,ReynJo00,rush_long,0,,,,,
player,201712030crd,ram,ReynJo00,targets,6,,,,,
player,201712030crd,ram,ReynJo00,rec,2,,,,,
player,201712030crd,ram,ReynJo00,rec_yds,6,,,,,
player,201712030crd,ram,ReynJo00,rec_td,0,,,,,
player,201712030crd,ram,ReynJo00,rec_long,3,,,,,
player,201712030crd,ram,ReynJo00,fumbles,0,,,,,
player,201712030crd,ram,ReynJo00,fumbles_lost,0,,,,,
player,201712030crd,crd,GabbBl00,pass_cmp,18,,,,,
player,201712030crd,crd,GabbBl00,pass_att,32,,,,,
player,201712030crd,crd,GabbBl00,pass_yds,221,,,,,
player,201712030crd,crd,GabbBl00,pass_td,1,,,,,
player,201712030crd,crd,GabbBl00,pass_int,2,,,,,
player,201712030crd,crd,GabbBl00,pass_sacked,7,,,,,
player,201712030crd,crd,GabbBl00,pass_sacked_yds,34,,,,,
player,201712030crd,crd,GabbBl00,pass_long,27,,,,,
player,201712030crd,crd,GabbBl00,pass_rating,62.1,,,,,
player,201712030crd,crd,GabbBl00,rush_att,4,,,,,
player,201712030crd,crd,GabbBl00,rush_yds,12,,,,,
player,201712030crd,crd,GabbBl00,rush_td,0,,,,,
player,201712030crd,crd,GabbBl00,rush_long,5,,,,,
player,201712030crd,crd,GabbBl00,targets,0,,,,,
player,201712030crd,crd,GabbBl00,rec,0,,,,,
player,201712030crd,crd,GabbBl00,rec_yds,0,,,,,
player,201712030crd,crd,GabbBl00,rec_td,0,,,,,
player,201712030crd,crd,GabbBl00,rec_long,0,,,,,
player,201712030crd,crd,GabbBl00,fumbles,1,,,,,
player,201712030crd,crd,GabbBl00,fumbles_lost,0,,,,,
player,201712030crd,crd,WillKe05,pass_cmp,0,,,,,
player,201712030crd,crd,WillKe05,pass_att,0,,,,,
player,201712030crd,crd,WillKe05,pass_yds,0,,,,,
player,201712030crd,crd,WillKe05,pass_td,0,,,,,
player,201712030crd,crd,WillKe05,pass_int,0,,,,,
player,201712030crd,crd,WillKe05,pass_sacked,0,,,,,
player,201712030crd,crd,WillKe05,pass_sacked_yds,0,,,,,
player,201712030crd,crd,WillKe05,pass_long,0,,,,,
player,201712030crd,crd,WillKe05,pass_rating,,,,,,
player,201712030crd,crd,WillKe05,rush_att,16,,,,,
player,201712030crd,crd,WillKe05,rush_yds,97,,,,,
player,201712030crd,crd,WillKe05,rush_td,0,,,,,
player,201712030crd,crd,WillKe05,rush_long,25,,,,,
player,201712030crd,crd,WillKe05,targets,0,,,,,
player,201712030crd,crd,WillKe05,rec,0,,,,,
player,201712030crd,crd,WillKe05,rec_yds,0,,,,,
player,201712030crd,crd,WillKe05,rec_td,0,,,,,
player,201712030crd,crd,WillKe05,rec_long,0,,,,,
player,201712030crd,crd,WillKe05,fumbles,0,,,,,
player,201712030crd,crd,WillKe05,fumbles_lost,0,,,,,
player,201712030crd,crd,FostD.01,pass_cmp,0,,,,,
player,201712030crd,crd,FostD.01,pass_att,0,,,,,
player,201712030crd,crd,FostD.01,pass_yds,0,,,,,
player,201712030crd,crd,FostD.01,pass_td,0,,,,,
player,201712030crd,crd,FostD.01,pass_int,0,,,,,
player,201712030crd,crd,FostD.01,pass_sacked,0,,,,,
player,201712030crd,crd,FostD.01,pass_sacked_yds,0,,,,,
player,201712030crd,crd,FostD.01,pass_long,0,,,,,
player,201712030crd,crd,FostD.01,pass_rating,,,,,,
player,201712030crd,crd,FostD.01,rush_att,2,,,,,
player,201712030crd,crd,FostD.01,rush_yds,5,,,,,
player,201712030crd,crd,FostD.01,rush_td,0,,,,,
player,201712030crd,crd,FostD.01,rush_long,4,,,,,
player,201712030crd,crd,FostD.01,targets,5,,,,,
player,201712030crd,crd,FostD.01,rec,2,,,,,
player,201712030crd,crd,FostD.01,rec_yds,20,,,,,
player,201712030crd,crd,FostD.01,rec_td,0,,,,,
player,201712030crd,crd,FostD.01,rec_long,16,,,,,
player,201712030crd,crd,FostD.01,fumbles,0,,,,,
player,201712030crd,crd,FostD.01,fumbles_lost,0,,,,,
player,201712030crd,crd,PennEl00,pass_cmp,0,,,,,
player,201712030crd,crd,PennEl00,pass_att,0,,,,,
player,201712030crd,crd,PennEl00,pass_yds,0,,,,,
player,201712030crd,crd,PennEl00,pass_td,0,,,,,
player,201712030crd,crd,PennEl00,pass_int,0,,,,,
player,201712030crd,crd,PennEl00,pass_sacked,0,,,,,
player,201712030crd,crd,PennEl00,pass_sacked_yds,0,,,,,
player,201712030crd,crd,PennEl00,pass_long,0,,,,,
player,201712030crd,crd,PennEl00,pass_rating,,,,,,
player,201712030crd,crd,PennEl00,rush_att,2,,,,,
player,201712030crd,crd,PennEl00,rush_yds,4,,,,,
player,201712030crd,crd,PennEl00,rush_td,1,,,,,
player,201712030crd,crd,PennEl00,rush_long,3,,,,,
player,201712030crd,crd,PennEl00,targets,0,,,,,
player,201712030crd,crd,PennEl00,rec,0,,,,,
player,201712030crd,crd,PennEl00,rec_yds,0,,,,,
player,201712030crd,crd,PennEl00,rec_td,0,,,,,
player,201712030crd,crd,PennEl00,rec_long,0,,,,,
player,201712030crd,crd,PennEl00,fumbles,0,,,,,
player,201712030crd,crd,PennEl00,fumbles_lost,0,,,,,
player,201712030crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201712030crd,crd,FitzLa00,pass_att,0,,,,,
player,201712030crd,crd,FitzLa00,pass_yds,0,,,,,
player,201712030crd,crd,FitzLa00,pass_td,0,,,,,
player,201712030crd,crd,FitzLa00,pass_int,0,,,,,
player,201712030crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201712030crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201712030crd,crd,FitzLa00,pass_long,0,,,,,
player,201712030crd,crd,FitzLa00,pass_rating,,,,,,
player,201712030crd,crd,FitzLa00,rush_att,0,,,,,
player,201712030crd,crd,FitzLa00,rush_yds,0,,,,,
player,201712030crd,crd,FitzLa00,rush_td,0,,,,,
player,201712030crd,crd,FitzLa00,rush_long,0,,,,,
player,201712030crd,crd,FitzLa00,targets,10,,,,,
player,201712030crd,crd,FitzLa00,rec,10,,,,,
player,201712030crd,crd,FitzLa00,rec_yds,98,,,,,
player,201712030crd,crd,FitzLa00,rec_td,1,,,,,
player,201712030crd,crd,FitzLa00,rec_long,20,,,,,
player,201712030crd,crd,FitzLa00,fumbles,0,,,,,
player,201712030crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201712030crd,crd,SealRi00,pass_cmp,0,,,,,
player,201712030crd,crd,SealRi00,pass_att,0,,,,,
player,201712030crd,crd,SealRi00,pass_yds,0,,,,,
player,201712030crd,crd,SealRi00,pass_td,0,,,,,
player,201712030crd,crd,SealRi00,pass_int,0,,,,,
player,201712030crd,crd,SealRi00,pass_sacked,0,,,,,
player,201712030crd,crd,SealRi00,pass_sacked_yds,0,,,,,
player,201712030crd,crd,SealRi00,pass_long,0,,,,,
player,201712030crd,crd,SealRi00,pass_rating,,,,,,
player,201712030crd,crd,SealRi00,rush_att,0,,,,,
player,201712030crd,crd,SealRi00,rush_yds,0,,,,,
player,201712030crd,crd,SealRi00,rush_td,0,,,,,
player,201712030crd,crd,SealRi00,rush_long,0,,,,,
player,201712030crd,crd,SealRi00,targets,5,,,,,
player,201712030crd,crd,SealRi00,rec,2,,,,,
player,201712030crd,crd,SealRi00,rec_yds,44,,,,,
player,201712030crd,crd,SealRi00,rec_td,0,,,,,
player,201712030crd,crd,SealRi00,rec_long,27,,,,,
player,201712030crd,crd,SealRi00,fumbles,0,,,,,
player,201712030crd,crd,SealRi00,fumbles_lost,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_cmp,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_att,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_yds,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_td,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_int,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_sacked,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_long,0,,,,,
player,201712030crd,crd,NelsJJ00,pass_rating,,,,,,
player,201712030crd,crd,NelsJJ00,rush_att,0,,,,,
player,201712030crd,crd,NelsJJ00,rush_yds,0,,,,,
player,201712030crd,crd,NelsJJ00,rush_td,0,,,,,
player,201712030crd,crd,NelsJJ00,rush_long,0,,,,,
player,201712030crd,crd,NelsJJ00,targets,8,,,,,
player,201712030crd,crd,NelsJJ00,rec,2,,,,,
player,201712030crd,crd,NelsJJ00,rec_yds,42,,,,,
player,201712030crd,crd,NelsJJ00,rec_td,0,,,,,
player,201712030crd,crd,NelsJJ00,rec_long,26,,,,,
player,201712030crd,crd,NelsJJ00,fumbles,0,,,,,
player,201712030crd,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201712030crd,crd,GresJe00,pass_cmp,0,,,,,
player,201712030crd,crd,GresJe00,pass_att,0,,,,,
player,201712030crd,crd,GresJe00,pass_yds,0,,,,,
player,201712030crd,crd,GresJe00,pass_td,0,,,,,
player,201712030crd,crd,GresJe00,pass_int,0,,,,,
player,201712030crd,crd,GresJe00,pass_sacked,0,,,,,
player,201712030crd,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201712030crd,crd,GresJe00,pass_long,0,,,,,
player,201712030crd,crd,GresJe00,pass_rating,,,,,,
player,201712030crd,crd,GresJe00,rush_att,0,,,,,
player,201712030crd,crd,GresJe00,rush_yds,0,,,,,
player,201712030crd,crd,GresJe00,rush_td,0,,,,,
player,201712030crd,crd,GresJe00,rush_long,0,,,,,
player,201712030crd,crd,GresJe00,targets,3,,,,,
player,201712030crd,crd,GresJe00,rec,2,,,,,
player,201712030crd,crd,GresJe00,rec_yds,17,,,,,
player,201712030crd,crd,GresJe00,rec_td,0,,,,,
player,201712030crd,crd,GresJe00,rec_long,13,,,,,
player,201712030crd,crd,GresJe00,fumbles,0,,,,,
player,201712030crd,crd,GresJe00,fumbles_lost,0,,,,,
player,201712030crd,crd,WillCh05,pass_cmp,0,,,,,
player,201712030crd,crd,WillCh05,pass_att,0,,,,,
player,201712030crd,crd,WillCh05,pass_yds,0,,,,,
player,201712030crd,crd,WillCh05,pass_td,0,,,,,
player,201712030crd,crd,WillCh05,pass_int,0,,,,,
player,201712030crd,crd,WillCh05,pass_sacked,0,,,,,
player,201712030crd,crd,WillCh05,pass_sacked_yds,0,,,,,
player,201712030crd,crd,WillCh05,pass_long,0,,,,,
player,201712030crd,crd,WillCh05,pass_rating,,,,,,
player,201712030crd,crd,WillCh05,rush_att,0,,,,,
player,201712030crd,crd,WillCh05,rush_yds,0,,,,,
player,201712030crd,crd,WillCh05,rush_td,0,,,,,
player,201712030crd,crd,WillCh05,rush_long,0,,,,,
player,201712030crd,crd,WillCh05,targets,1,,,,,
player,201712030crd,crd,WillCh05,rec,0,,,,,
player,201712030crd,crd,WillCh05,rec_yds,0,,,,,
player,201712030crd,crd,WillCh05,rec_td,0,,,,,
player,201712030crd,crd,WillCh05,rec_long,0,,,,,
player,201712030crd,crd,WillCh05,fumbles,0,,,,,
player,201712030crd,crd,WillCh05,fumbles_lost,0,,,,,
player,201712030crd,ram,JoynLa00,def_int,1,,,,,
player,201712030crd,ram,JoynLa00,def_int_yds,46,,,,,
player,201712030crd,ram,JoynLa00,def_int_td,0,,,,,
player,201712030crd,ram,JoynLa00,def_int_long,46,,,,,
player,201712030crd,ram,JoynLa00,pass_defended,3,,,,,
player,201712030crd,ram,JoynLa00,sacks,0.0,,,,,
player,201712030crd,ram,JoynLa00,tackles_combined,5,,,,,
player,201712030crd,ram,JoynLa00,tackles_solo,4,,,,,
player,201712030crd,ram,JoynLa00,tackles_assists,1,,,,,
player,201712030crd,ram,JoynLa00,tackles_loss,0,,,,,
player,201712030crd,ram,JoynLa00,qb_hits,0,,,,,
player,201712030crd,ram,JoynLa00,fumbles_rec,0,,,,,
player,201712030crd,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,JoynLa00,fumbles_forced,0,,,,,
player,201712030crd,ram,OgleAl00,def_int,1,,,,,
player,201712030crd,ram,OgleAl00,def_int_yds,41,,,,,
player,201712030crd,ram,OgleAl00,def_int_td,1,,,,,
player,201712030crd,ram,OgleAl00,def_int_long,41,,,,,
player,201712030crd,ram,OgleAl00,pass_defended,1,,,,,
player,201712030crd,ram,OgleAl00,sacks,0.0,,,,,
player,201712030crd,ram,OgleAl00,tackles_combined,1,,,,,
player,201712030crd,ram,OgleAl00,tackles_solo,1,,,,,
player,201712030crd,ram,OgleAl00,tackles_assists,0,,,,,
player,201712030crd,ram,OgleAl00,tackles_loss,0,,,,,
player,201712030crd,ram,OgleAl00,qb_hits,0,,,,,
player,201712030crd,ram,OgleAl00,fumbles_rec,0,,,,,
player,201712030crd,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,OgleAl00,fumbles_forced,0,,,,,
player,201712030crd,ram,WestEt00,def_int,0,,,,,
player,201712030crd,ram,WestEt00,def_int_yds,0,,,,,
player,201712030crd,ram,WestEt00,def_int_td,0,,,,,
player,201712030crd,ram,WestEt00,def_int_long,0,,,,,
player,201712030crd,ram,WestEt00,pass_defended,0,,,,,
player,201712030crd,ram,WestEt00,sacks,2.0,,,,,
player,201712030crd,ram,WestEt00,tackles_combined,4,,,,,
player,201712030crd,ram,WestEt00,tackles_solo,3,,,,,
player,201712030crd,ram,WestEt00,tackles_assists,1,,,,,
player,201712030crd,ram,WestEt00,tackles_loss,2,,,,,
player,201712030crd,ram,WestEt00,qb_hits,2,,,,,
player,201712030crd,ram,WestEt00,fumbles_rec,0,,,,,
player,201712030crd,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201712030crd,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201712030crd,ram,WestEt00,fumbles_forced,0,,,,,
player,201712030crd,ram,DonaAa00,def_int,0,,,,,
player,201712030crd,ram,DonaAa00,def_int_yds,0,,,,,
player,201712030crd,ram,DonaAa00,def_int_td,0,,,,,
player,201712030crd,ram,DonaAa00,def_int_long,0,,,,,
player,201712030crd,ram,DonaAa00,pass_defended,0,,,,,
player,201712030crd,ram,DonaAa00,sacks,2.0,,,,,
player,201712030crd,ram,DonaAa00,tackles_combined,3,,,,,
player,201712030crd,ram,DonaAa00,tackles_solo,3,,,,,
