game,2017,8,20171026,201710260rav,mia,"Miami Dolphins",0,rav,"Baltimore Ravens",40
player,201710260rav,mia,MauaRe99,tackles_solo,5,,,,,
player,201710260rav,mia,MauaRe99,tackles_assists,0,,,,,
player,201710260rav,mia,MauaRe99,tackles_loss,1,,,,,
player,201710260rav,mia,MauaRe99,qb_hits,0,,,,,
player,201710260rav,mia,MauaRe99,fumbles_rec,0,,,,,
player,201710260rav,mia,MauaRe99,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,MauaRe99,fumbles_rec_td,0,,,,,
player,201710260rav,mia,MauaRe99,fumbles_forced,0,,,,,
player,201710260rav,mia,SuhxNd99,def_int,0,,,,,
player,201710260rav,mia,SuhxNd99,def_int_yds,0,,,,,
player,201710260rav,mia,SuhxNd99,def_int_td,0,,,,,
player,201710260rav,mia,SuhxNd99,def_int_long,0,,,,,
player,201710260rav,mia,SuhxNd99,pass_defended,0,,,,,
player,201710260rav,mia,SuhxNd99,sacks,0.0,,,,,
player,201710260rav,mia,SuhxNd99,tackles_combined,5,,,,,
player,201710260rav,mia,SuhxNd99,tackles_solo,3,,,,,
player,201710260rav,mia,SuhxNd99,tackles_assists,2,,,,,
player,201710260rav,mia,SuhxNd99,tackles_loss,1,,,,,
player,201710260rav,mia,SuhxNd99,qb_hits,0,,,,,
player,201710260rav,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201710260rav,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201710260rav,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201710260rav,mia,GodcDa00,def_int,0,,,,,
player,201710260rav,mia,GodcDa00,def_int_yds,0,,,,,
player,201710260rav,mia,GodcDa00,def_int_td,0,,,,,
player,201710260rav,mia,GodcDa00,def_int_long,0,,,,,
player,201710260rav,mia,GodcDa00,pass_defended,0,,,,,
player,201710260rav,mia,GodcDa00,sacks,0.0,,,,,
player,201710260rav,mia,GodcDa00,tackles_combined,4,,,,,
player,201710260rav,mia,GodcDa00,tackles_solo,1,,,,,
player,201710260rav,mia,GodcDa00,tackles_assists,3,,,,,
player,201710260rav,mia,GodcDa00,tackles_loss,0,,,,,
player,201710260rav,mia,GodcDa00,qb_hits,0,,,,,
player,201710260rav,mia,GodcDa00,fumbles_rec,0,,,,,
player,201710260rav,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201710260rav,mia,GodcDa00,fumbles_forced,0,,,,,
player,201710260rav,mia,ThomMi02,def_int,0,,,,,
player,201710260rav,mia,ThomMi02,def_int_yds,0,,,,,
player,201710260rav,mia,ThomMi02,def_int_td,0,,,,,
player,201710260rav,mia,ThomMi02,def_int_long,0,,,,,
player,201710260rav,mia,ThomMi02,pass_defended,1,,,,,
player,201710260rav,mia,ThomMi02,sacks,0.0,,,,,
player,201710260rav,mia,ThomMi02,tackles_combined,4,,,,,
player,201710260rav,mia,ThomMi02,tackles_solo,3,,,,,
player,201710260rav,mia,ThomMi02,tackles_assists,1,,,,,
player,201710260rav,mia,ThomMi02,tackles_loss,0,,,,,
player,201710260rav,mia,ThomMi02,qb_hits,0,,,,,
player,201710260rav,mia,ThomMi02,fumbles_rec,0,,,,,
player,201710260rav,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201710260rav,mia,ThomMi02,fumbles_forced,0,,,,,
player,201710260rav,mia,AlleCh02,def_int,0,,,,,
player,201710260rav,mia,AlleCh02,def_int_yds,0,,,,,
player,201710260rav,mia,AlleCh02,def_int_td,0,,,,,
player,201710260rav,mia,AlleCh02,def_int_long,0,,,,,
player,201710260rav,mia,AlleCh02,pass_defended,0,,,,,
player,201710260rav,mia,AlleCh02,sacks,0.0,,,,,
player,201710260rav,mia,AlleCh02,tackles_combined,3,,,,,
player,201710260rav,mia,AlleCh02,tackles_solo,3,,,,,
player,201710260rav,mia,AlleCh02,tackles_assists,0,,,,,
player,201710260rav,mia,AlleCh02,tackles_loss,0,,,,,
player,201710260rav,mia,AlleCh02,qb_hits,0,,,,,
player,201710260rav,mia,AlleCh02,fumbles_rec,0,,,,,
player,201710260rav,mia,AlleCh02,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,AlleCh02,fumbles_rec_td,0,,,,,
player,201710260rav,mia,AlleCh02,fumbles_forced,0,,,,,
player,201710260rav,mia,HowaXa00,def_int,0,,,,,
player,201710260rav,mia,HowaXa00,def_int_yds,0,,,,,
player,201710260rav,mia,HowaXa00,def_int_td,0,,,,,
player,201710260rav,mia,HowaXa00,def_int_long,0,,,,,
player,201710260rav,mia,HowaXa00,pass_defended,0,,,,,
player,201710260rav,mia,HowaXa00,sacks,0.0,,,,,
player,201710260rav,mia,HowaXa00,tackles_combined,2,,,,,
player,201710260rav,mia,HowaXa00,tackles_solo,1,,,,,
player,201710260rav,mia,HowaXa00,tackles_assists,1,,,,,
player,201710260rav,mia,HowaXa00,tackles_loss,0,,,,,
player,201710260rav,mia,HowaXa00,qb_hits,0,,,,,
player,201710260rav,mia,HowaXa00,fumbles_rec,0,,,,,
player,201710260rav,mia,HowaXa00,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,HowaXa00,fumbles_rec_td,0,,,,,
player,201710260rav,mia,HowaXa00,fumbles_forced,0,,,,,
player,201710260rav,mia,WakeCa00,def_int,0,,,,,
player,201710260rav,mia,WakeCa00,def_int_yds,0,,,,,
player,201710260rav,mia,WakeCa00,def_int_td,0,,,,,
player,201710260rav,mia,WakeCa00,def_int_long,0,,,,,
player,201710260rav,mia,WakeCa00,pass_defended,0,,,,,
player,201710260rav,mia,WakeCa00,sacks,0.0,,,,,
player,201710260rav,mia,WakeCa00,tackles_combined,2,,,,,
player,201710260rav,mia,WakeCa00,tackles_solo,0,,,,,
player,201710260rav,mia,WakeCa00,tackles_assists,2,,,,,
player,201710260rav,mia,WakeCa00,tackles_loss,0,,,,,
player,201710260rav,mia,WakeCa00,qb_hits,1,,,,,
player,201710260rav,mia,WakeCa00,fumbles_rec,0,,,,,
player,201710260rav,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201710260rav,mia,WakeCa00,fumbles_forced,0,,,,,
player,201710260rav,mia,FedeTe00,def_int,0,,,,,
player,201710260rav,mia,FedeTe00,def_int_yds,0,,,,,
player,201710260rav,mia,FedeTe00,def_int_td,0,,,,,
player,201710260rav,mia,FedeTe00,def_int_long,0,,,,,
player,201710260rav,mia,FedeTe00,pass_defended,0,,,,,
player,201710260rav,mia,FedeTe00,sacks,0.0,,,,,
player,201710260rav,mia,FedeTe00,tackles_combined,1,,,,,
player,201710260rav,mia,FedeTe00,tackles_solo,0,,,,,
player,201710260rav,mia,FedeTe00,tackles_assists,1,,,,,
player,201710260rav,mia,FedeTe00,tackles_loss,0,,,,,
player,201710260rav,mia,FedeTe00,qb_hits,0,,,,,
player,201710260rav,mia,FedeTe00,fumbles_rec,0,,,,,
player,201710260rav,mia,FedeTe00,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,FedeTe00,fumbles_rec_td,0,,,,,
player,201710260rav,mia,FedeTe00,fumbles_forced,0,,,,,
player,201710260rav,mia,HarrCh03,def_int,0,,,,,
player,201710260rav,mia,HarrCh03,def_int_yds,0,,,,,
player,201710260rav,mia,HarrCh03,def_int_td,0,,,,,
player,201710260rav,mia,HarrCh03,def_int_long,0,,,,,
player,201710260rav,mia,HarrCh03,pass_defended,0,,,,,
player,201710260rav,mia,HarrCh03,sacks,0.0,,,,,
player,201710260rav,mia,HarrCh03,tackles_combined,1,,,,,
player,201710260rav,mia,HarrCh03,tackles_solo,1,,,,,
player,201710260rav,mia,HarrCh03,tackles_assists,0,,,,,
player,201710260rav,mia,HarrCh03,tackles_loss,0,,,,,
player,201710260rav,mia,HarrCh03,qb_hits,1,,,,,
player,201710260rav,mia,HarrCh03,fumbles_rec,0,,,,,
player,201710260rav,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201710260rav,mia,HarrCh03,fumbles_forced,0,,,,,
player,201710260rav,mia,HayeWi99,def_int,0,,,,,
player,201710260rav,mia,HayeWi99,def_int_yds,0,,,,,
player,201710260rav,mia,HayeWi99,def_int_td,0,,,,,
player,201710260rav,mia,HayeWi99,def_int_long,0,,,,,
player,201710260rav,mia,HayeWi99,pass_defended,0,,,,,
player,201710260rav,mia,HayeWi99,sacks,0.0,,,,,
player,201710260rav,mia,HayeWi99,tackles_combined,1,,,,,
player,201710260rav,mia,HayeWi99,tackles_solo,1,,,,,
player,201710260rav,mia,HayeWi99,tackles_assists,0,,,,,
player,201710260rav,mia,HayeWi99,tackles_loss,1,,,,,
player,201710260rav,mia,HayeWi99,qb_hits,1,,,,,
player,201710260rav,mia,HayeWi99,fumbles_rec,0,,,,,
player,201710260rav,mia,HayeWi99,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,HayeWi99,fumbles_rec_td,0,,,,,
player,201710260rav,mia,HayeWi99,fumbles_forced,0,,,,,
player,201710260rav,mia,HullMi01,def_int,0,,,,,
player,201710260rav,mia,HullMi01,def_int_yds,0,,,,,
player,201710260rav,mia,HullMi01,def_int_td,0,,,,,
player,201710260rav,mia,HullMi01,def_int_long,0,,,,,
player,201710260rav,mia,HullMi01,pass_defended,0,,,,,
player,201710260rav,mia,HullMi01,sacks,0.0,,,,,
player,201710260rav,mia,HullMi01,tackles_combined,1,,,,,
player,201710260rav,mia,HullMi01,tackles_solo,1,,,,,
player,201710260rav,mia,HullMi01,tackles_assists,0,,,,,
player,201710260rav,mia,HullMi01,tackles_loss,0,,,,,
player,201710260rav,mia,HullMi01,qb_hits,0,,,,,
player,201710260rav,mia,HullMi01,fumbles_rec,0,,,,,
player,201710260rav,mia,HullMi01,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,HullMi01,fumbles_rec_td,0,,,,,
player,201710260rav,mia,HullMi01,fumbles_forced,0,,,,,
player,201710260rav,mia,PhilJo01,def_int,0,,,,,
player,201710260rav,mia,PhilJo01,def_int_yds,0,,,,,
player,201710260rav,mia,PhilJo01,def_int_td,0,,,,,
player,201710260rav,mia,PhilJo01,def_int_long,0,,,,,
player,201710260rav,mia,PhilJo01,pass_defended,0,,,,,
player,201710260rav,mia,PhilJo01,sacks,0.0,,,,,
player,201710260rav,mia,PhilJo01,tackles_combined,1,,,,,
player,201710260rav,mia,PhilJo01,tackles_solo,1,,,,,
player,201710260rav,mia,PhilJo01,tackles_assists,0,,,,,
player,201710260rav,mia,PhilJo01,tackles_loss,0,,,,,
player,201710260rav,mia,PhilJo01,qb_hits,0,,,,,
player,201710260rav,mia,PhilJo01,fumbles_rec,0,,,,,
player,201710260rav,mia,PhilJo01,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,PhilJo01,fumbles_rec_td,0,,,,,
player,201710260rav,mia,PhilJo01,fumbles_forced,0,,,,,
player,201710260rav,mia,TankCo00,def_int,0,,,,,
player,201710260rav,mia,TankCo00,def_int_yds,0,,,,,
player,201710260rav,mia,TankCo00,def_int_td,0,,,,,
player,201710260rav,mia,TankCo00,def_int_long,0,,,,,
player,201710260rav,mia,TankCo00,pass_defended,1,,,,,
player,201710260rav,mia,TankCo00,sacks,0.0,,,,,
player,201710260rav,mia,TankCo00,tackles_combined,1,,,,,
player,201710260rav,mia,TankCo00,tackles_solo,1,,,,,
player,201710260rav,mia,TankCo00,tackles_assists,0,,,,,
player,201710260rav,mia,TankCo00,tackles_loss,0,,,,,
player,201710260rav,mia,TankCo00,qb_hits,0,,,,,
player,201710260rav,mia,TankCo00,fumbles_rec,0,,,,,
player,201710260rav,mia,TankCo00,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,TankCo00,fumbles_rec_td,0,,,,,
player,201710260rav,mia,TankCo00,fumbles_forced,0,,,,,
player,201710260rav,mia,TaylVi00,def_int,0,,,,,
player,201710260rav,mia,TaylVi00,def_int_yds,0,,,,,
player,201710260rav,mia,TaylVi00,def_int_td,0,,,,,
player,201710260rav,mia,TaylVi00,def_int_long,0,,,,,
player,201710260rav,mia,TaylVi00,pass_defended,0,,,,,
player,201710260rav,mia,TaylVi00,sacks,0.0,,,,,
player,201710260rav,mia,TaylVi00,tackles_combined,1,,,,,
player,201710260rav,mia,TaylVi00,tackles_solo,0,,,,,
player,201710260rav,mia,TaylVi00,tackles_assists,1,,,,,
player,201710260rav,mia,TaylVi00,tackles_loss,0,,,,,
player,201710260rav,mia,TaylVi00,qb_hits,0,,,,,
player,201710260rav,mia,TaylVi00,fumbles_rec,0,,,,,
player,201710260rav,mia,TaylVi00,fumbles_rec_yds,0,,,,,
player,201710260rav,mia,TaylVi00,fumbles_rec_td,0,,,,,
player,201710260rav,mia,TaylVi00,fumbles_forced,0,,,,,
player,201710260rav,rav,MoslC.00,def_int,1,,,,,
player,201710260rav,rav,MoslC.00,def_int_yds,63,,,,,
player,201710260rav,rav,MoslC.00,def_int_td,1,,,,,
player,201710260rav,rav,MoslC.00,def_int_long,63,,,,,
player,201710260rav,rav,MoslC.00,pass_defended,1,,,,,
player,201710260rav,rav,MoslC.00,sacks,0.5,,,,,
player,201710260rav,rav,MoslC.00,tackles_combined,4,,,,,
player,201710260rav,rav,MoslC.00,tackles_solo,3,,,,,
player,201710260rav,rav,MoslC.00,tackles_assists,1,,,,,
player,201710260rav,rav,MoslC.00,tackles_loss,1,,,,,
player,201710260rav,rav,MoslC.00,qb_hits,2,,,,,
player,201710260rav,rav,MoslC.00,fumbles_rec,0,,,,,
player,201710260rav,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,MoslC.00,fumbles_forced,0,,,,,
player,201710260rav,rav,SmitJi03,def_int,1,,,,,
player,201710260rav,rav,SmitJi03,def_int_yds,50,,,,,
player,201710260rav,rav,SmitJi03,def_int_td,1,,,,,
player,201710260rav,rav,SmitJi03,def_int_long,50,,,,,
player,201710260rav,rav,SmitJi03,pass_defended,3,,,,,
player,201710260rav,rav,SmitJi03,sacks,0.0,,,,,
player,201710260rav,rav,SmitJi03,tackles_combined,4,,,,,
player,201710260rav,rav,SmitJi03,tackles_solo,4,,,,,
player,201710260rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201710260rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201710260rav,rav,SmitJi03,qb_hits,0,,,,,
player,201710260rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201710260rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201710260rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201710260rav,rav,BowsTy00,def_int,0,,,,,
player,201710260rav,rav,BowsTy00,def_int_yds,0,,,,,
player,201710260rav,rav,BowsTy00,def_int_td,0,,,,,
player,201710260rav,rav,BowsTy00,def_int_long,0,,,,,
player,201710260rav,rav,BowsTy00,pass_defended,1,,,,,
player,201710260rav,rav,BowsTy00,sacks,1.0,,,,,
player,201710260rav,rav,BowsTy00,tackles_combined,2,,,,,
player,201710260rav,rav,BowsTy00,tackles_solo,2,,,,,
player,201710260rav,rav,BowsTy00,tackles_assists,0,,,,,
player,201710260rav,rav,BowsTy00,tackles_loss,1,,,,,
player,201710260rav,rav,BowsTy00,qb_hits,1,,,,,
player,201710260rav,rav,BowsTy00,fumbles_rec,0,,,,,
player,201710260rav,rav,BowsTy00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,BowsTy00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,BowsTy00,fumbles_forced,0,,,,,
player,201710260rav,rav,LeviAn00,def_int,0,,,,,
player,201710260rav,rav,LeviAn00,def_int_yds,0,,,,,
player,201710260rav,rav,LeviAn00,def_int_td,0,,,,,
player,201710260rav,rav,LeviAn00,def_int_long,0,,,,,
player,201710260rav,rav,LeviAn00,pass_defended,0,,,,,
player,201710260rav,rav,LeviAn00,sacks,1.0,,,,,
player,201710260rav,rav,LeviAn00,tackles_combined,2,,,,,
player,201710260rav,rav,LeviAn00,tackles_solo,2,,,,,
player,201710260rav,rav,LeviAn00,tackles_assists,0,,,,,
player,201710260rav,rav,LeviAn00,tackles_loss,1,,,,,
player,201710260rav,rav,LeviAn00,qb_hits,1,,,,,
player,201710260rav,rav,LeviAn00,fumbles_rec,0,,,,,
player,201710260rav,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,LeviAn00,fumbles_forced,0,,,,,
player,201710260rav,rav,SmitZa00,def_int,0,,,,,
player,201710260rav,rav,SmitZa00,def_int_yds,0,,,,,
player,201710260rav,rav,SmitZa00,def_int_td,0,,,,,
player,201710260rav,rav,SmitZa00,def_int_long,0,,,,,
player,201710260rav,rav,SmitZa00,pass_defended,0,,,,,
player,201710260rav,rav,SmitZa00,sacks,0.5,,,,,
player,201710260rav,rav,SmitZa00,tackles_combined,1,,,,,
player,201710260rav,rav,SmitZa00,tackles_solo,0,,,,,
player,201710260rav,rav,SmitZa00,tackles_assists,1,,,,,
player,201710260rav,rav,SmitZa00,tackles_loss,0,,,,,
player,201710260rav,rav,SmitZa00,qb_hits,2,,,,,
player,201710260rav,rav,SmitZa00,fumbles_rec,0,,,,,
player,201710260rav,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,SmitZa00,fumbles_forced,0,,,,,
player,201710260rav,rav,CarrBr99,def_int,0,,,,,
player,201710260rav,rav,CarrBr99,def_int_yds,0,,,,,
player,201710260rav,rav,CarrBr99,def_int_td,0,,,,,
player,201710260rav,rav,CarrBr99,def_int_long,0,,,,,
player,201710260rav,rav,CarrBr99,pass_defended,0,,,,,
player,201710260rav,rav,CarrBr99,sacks,0.0,,,,,
player,201710260rav,rav,CarrBr99,tackles_combined,7,,,,,
player,201710260rav,rav,CarrBr99,tackles_solo,7,,,,,
player,201710260rav,rav,CarrBr99,tackles_assists,0,,,,,
player,201710260rav,rav,CarrBr99,tackles_loss,0,,,,,
player,201710260rav,rav,CarrBr99,qb_hits,0,,,,,
player,201710260rav,rav,CarrBr99,fumbles_rec,0,,,,,
player,201710260rav,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201710260rav,rav,CarrBr99,fumbles_forced,0,,,,,
player,201710260rav,rav,WebbLa99,def_int,0,,,,,
player,201710260rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201710260rav,rav,WebbLa99,def_int_td,0,,,,,
player,201710260rav,rav,WebbLa99,def_int_long,0,,,,,
player,201710260rav,rav,WebbLa99,pass_defended,0,,,,,
player,201710260rav,rav,WebbLa99,sacks,0.0,,,,,
player,201710260rav,rav,WebbLa99,tackles_combined,5,,,,,
player,201710260rav,rav,WebbLa99,tackles_solo,5,,,,,
player,201710260rav,rav,WebbLa99,tackles_assists,0,,,,,
player,201710260rav,rav,WebbLa99,tackles_loss,1,,,,,
player,201710260rav,rav,WebbLa99,qb_hits,0,,,,,
player,201710260rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201710260rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201710260rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201710260rav,rav,HumpMa00,def_int,0,,,,,
player,201710260rav,rav,HumpMa00,def_int_yds,0,,,,,
player,201710260rav,rav,HumpMa00,def_int_td,0,,,,,
player,201710260rav,rav,HumpMa00,def_int_long,0,,,,,
player,201710260rav,rav,HumpMa00,pass_defended,1,,,,,
player,201710260rav,rav,HumpMa00,sacks,0.0,,,,,
player,201710260rav,rav,HumpMa00,tackles_combined,4,,,,,
player,201710260rav,rav,HumpMa00,tackles_solo,4,,,,,
player,201710260rav,rav,HumpMa00,tackles_assists,0,,,,,
player,201710260rav,rav,HumpMa00,tackles_loss,0,,,,,
player,201710260rav,rav,HumpMa00,qb_hits,0,,,,,
player,201710260rav,rav,HumpMa00,fumbles_rec,0,,,,,
player,201710260rav,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,HumpMa00,fumbles_forced,0,,,,,
player,201710260rav,rav,WillBr02,def_int,0,,,,,
player,201710260rav,rav,WillBr02,def_int_yds,0,,,,,
player,201710260rav,rav,WillBr02,def_int_td,0,,,,,
player,201710260rav,rav,WillBr02,def_int_long,0,,,,,
player,201710260rav,rav,WillBr02,pass_defended,0,,,,,
player,201710260rav,rav,WillBr02,sacks,0.0,,,,,
player,201710260rav,rav,WillBr02,tackles_combined,4,,,,,
player,201710260rav,rav,WillBr02,tackles_solo,4,,,,,
player,201710260rav,rav,WillBr02,tackles_assists,0,,,,,
player,201710260rav,rav,WillBr02,tackles_loss,3,,,,,
player,201710260rav,rav,WillBr02,qb_hits,0,,,,,
player,201710260rav,rav,WillBr02,fumbles_rec,0,,,,,
player,201710260rav,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201710260rav,rav,WillBr02,fumbles_forced,0,,,,,
player,201710260rav,rav,JeffTo00,def_int,0,,,,,
player,201710260rav,rav,JeffTo00,def_int_yds,0,,,,,
player,201710260rav,rav,JeffTo00,def_int_td,0,,,,,
player,201710260rav,rav,JeffTo00,def_int_long,0,,,,,
player,201710260rav,rav,JeffTo00,pass_defended,0,,,,,
player,201710260rav,rav,JeffTo00,sacks,0.0,,,,,
player,201710260rav,rav,JeffTo00,tackles_combined,3,,,,,
player,201710260rav,rav,JeffTo00,tackles_solo,3,,,,,
player,201710260rav,rav,JeffTo00,tackles_assists,0,,,,,
player,201710260rav,rav,JeffTo00,tackles_loss,1,,,,,
player,201710260rav,rav,JeffTo00,qb_hits,1,,,,,
player,201710260rav,rav,JeffTo00,fumbles_rec,0,,,,,
player,201710260rav,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,JeffTo00,fumbles_forced,0,,,,,
player,201710260rav,rav,OnwuPa00,def_int,0,,,,,
player,201710260rav,rav,OnwuPa00,def_int_yds,0,,,,,
player,201710260rav,rav,OnwuPa00,def_int_td,0,,,,,
player,201710260rav,rav,OnwuPa00,def_int_long,0,,,,,
player,201710260rav,rav,OnwuPa00,pass_defended,0,,,,,
player,201710260rav,rav,OnwuPa00,sacks,0.0,,,,,
player,201710260rav,rav,OnwuPa00,tackles_combined,3,,,,,
player,201710260rav,rav,OnwuPa00,tackles_solo,3,,,,,
player,201710260rav,rav,OnwuPa00,tackles_assists,0,,,,,
player,201710260rav,rav,OnwuPa00,tackles_loss,0,,,,,
player,201710260rav,rav,OnwuPa00,qb_hits,0,,,,,
player,201710260rav,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201710260rav,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201710260rav,rav,WeddEr99,def_int,0,,,,,
player,201710260rav,rav,WeddEr99,def_int_yds,0,,,,,
player,201710260rav,rav,WeddEr99,def_int_td,0,,,,,
player,201710260rav,rav,WeddEr99,def_int_long,0,,,,,
player,201710260rav,rav,WeddEr99,pass_defended,0,,,,,
player,201710260rav,rav,WeddEr99,sacks,0.0,,,,,
player,201710260rav,rav,WeddEr99,tackles_combined,3,,,,,
player,201710260rav,rav,WeddEr99,tackles_solo,3,,,,,
player,201710260rav,rav,WeddEr99,tackles_assists,0,,,,,
player,201710260rav,rav,WeddEr99,tackles_loss,0,,,,,
player,201710260rav,rav,WeddEr99,qb_hits,0,,,,,
player,201710260rav,rav,WeddEr99,fumbles_rec,0,,,,,
player,201710260rav,rav,WeddEr99,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,WeddEr99,fumbles_rec_td,0,,,,,
player,201710260rav,rav,WeddEr99,fumbles_forced,0,,,,,
player,201710260rav,rav,JudoMa00,def_int,0,,,,,
player,201710260rav,rav,JudoMa00,def_int_yds,0,,,,,
player,201710260rav,rav,JudoMa00,def_int_td,0,,,,,
player,201710260rav,rav,JudoMa00,def_int_long,0,,,,,
player,201710260rav,rav,JudoMa00,pass_defended,0,,,,,
player,201710260rav,rav,JudoMa00,sacks,0.0,,,,,
player,201710260rav,rav,JudoMa00,tackles_combined,2,,,,,
player,201710260rav,rav,JudoMa00,tackles_solo,2,,,,,
player,201710260rav,rav,JudoMa00,tackles_assists,0,,,,,
player,201710260rav,rav,JudoMa00,tackles_loss,2,,,,,
player,201710260rav,rav,JudoMa00,qb_hits,0,,,,,
player,201710260rav,rav,JudoMa00,fumbles_rec,0,,,,,
player,201710260rav,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,JudoMa00,fumbles_forced,0,,,,,
player,201710260rav,rav,PierMi00,def_int,0,,,,,
player,201710260rav,rav,PierMi00,def_int_yds,0,,,,,
player,201710260rav,rav,PierMi00,def_int_td,0,,,,,
player,201710260rav,rav,PierMi00,def_int_long,0,,,,,
player,201710260rav,rav,PierMi00,pass_defended,0,,,,,
player,201710260rav,rav,PierMi00,sacks,0.0,,,,,
player,201710260rav,rav,PierMi00,tackles_combined,2,,,,,
player,201710260rav,rav,PierMi00,tackles_solo,2,,,,,
player,201710260rav,rav,PierMi00,tackles_assists,0,,,,,
player,201710260rav,rav,PierMi00,tackles_loss,0,,,,,
player,201710260rav,rav,PierMi00,qb_hits,0,,,,,
player,201710260rav,rav,PierMi00,fumbles_rec,0,,,,,
player,201710260rav,rav,PierMi00,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,PierMi00,fumbles_rec_td,0,,,,,
player,201710260rav,rav,PierMi00,fumbles_forced,0,,,,,
player,201710260rav,rav,AlleJa01,def_int,0,,,,,
player,201710260rav,rav,AlleJa01,def_int_yds,0,,,,,
player,201710260rav,rav,AlleJa01,def_int_td,0,,,,,
player,201710260rav,rav,AlleJa01,def_int_long,0,,,,,
player,201710260rav,rav,AlleJa01,pass_defended,0,,,,,
player,201710260rav,rav,AlleJa01,sacks,0.0,,,,,
player,201710260rav,rav,AlleJa01,tackles_combined,1,,,,,
player,201710260rav,rav,AlleJa01,tackles_solo,1,,,,,
player,201710260rav,rav,AlleJa01,tackles_assists,0,,,,,
player,201710260rav,rav,AlleJa01,tackles_loss,0,,,,,
player,201710260rav,rav,AlleJa01,qb_hits,0,,,,,
player,201710260rav,rav,AlleJa01,fumbles_rec,0,,,,,
player,201710260rav,rav,AlleJa01,fumbles_rec_yds,0,,,,,
player,201710260rav,rav,AlleJa01,fumbles_rec_td,0,,,,,
player,201710260rav,rav,AlleJa01,fumbles_forced,0,,,,,
player,201710260rav,rav,DaviCa01,def_int,0,,,,,
player,201710260rav,rav,DaviCa01,def_int_yds,0,,,,,
player,201710260rav,rav,DaviCa01,def_int_td,0,,,,,
player,201710260rav,rav,DaviCa01,def_int_long,0,,,,,
player,201710260rav,rav,DaviCa01,pass_defended,0,,,,,
player,201710260rav,rav,DaviCa01,sacks,0.0,,,,,
player,201710260rav,rav,DaviCa01,tackles_combined,1,,,,,
player,201710260rav,rav,DaviCa01,tackles_solo,1,,,,,
