game,2017,16,20171224,201712240kan,mia,"Miami Dolphins",13,kan,"Kansas City Chiefs",29
player,201712240kan,mia,GranJa00,fumbles_lost,0,,,,,
player,201712240kan,mia,ParkDe01,pass_cmp,0,,,,,
player,201712240kan,mia,ParkDe01,pass_att,0,,,,,
player,201712240kan,mia,ParkDe01,pass_yds,0,,,,,
player,201712240kan,mia,ParkDe01,pass_td,0,,,,,
player,201712240kan,mia,ParkDe01,pass_int,0,,,,,
player,201712240kan,mia,ParkDe01,pass_sacked,0,,,,,
player,201712240kan,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201712240kan,mia,ParkDe01,pass_long,0,,,,,
player,201712240kan,mia,ParkDe01,pass_rating,,,,,,
player,201712240kan,mia,ParkDe01,rush_att,0,,,,,
player,201712240kan,mia,ParkDe01,rush_yds,0,,,,,
player,201712240kan,mia,ParkDe01,rush_td,0,,,,,
player,201712240kan,mia,ParkDe01,rush_long,0,,,,,
player,201712240kan,mia,ParkDe01,targets,10,,,,,
player,201712240kan,mia,ParkDe01,rec,5,,,,,
player,201712240kan,mia,ParkDe01,rec_yds,63,,,,,
player,201712240kan,mia,ParkDe01,rec_td,0,,,,,
player,201712240kan,mia,ParkDe01,rec_long,34,,,,,
player,201712240kan,mia,ParkDe01,fumbles,0,,,,,
player,201712240kan,mia,ParkDe01,fumbles_lost,0,,,,,
player,201712240kan,mia,StilKe00,pass_cmp,0,,,,,
player,201712240kan,mia,StilKe00,pass_att,0,,,,,
player,201712240kan,mia,StilKe00,pass_yds,0,,,,,
player,201712240kan,mia,StilKe00,pass_td,0,,,,,
player,201712240kan,mia,StilKe00,pass_int,0,,,,,
player,201712240kan,mia,StilKe00,pass_sacked,0,,,,,
player,201712240kan,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201712240kan,mia,StilKe00,pass_long,0,,,,,
player,201712240kan,mia,StilKe00,pass_rating,,,,,,
player,201712240kan,mia,StilKe00,rush_att,0,,,,,
player,201712240kan,mia,StilKe00,rush_yds,0,,,,,
player,201712240kan,mia,StilKe00,rush_td,0,,,,,
player,201712240kan,mia,StilKe00,rush_long,0,,,,,
player,201712240kan,mia,StilKe00,targets,6,,,,,
player,201712240kan,mia,StilKe00,rec,4,,,,,
player,201712240kan,mia,StilKe00,rec_yds,54,,,,,
player,201712240kan,mia,StilKe00,rec_td,0,,,,,
player,201712240kan,mia,StilKe00,rec_long,16,,,,,
player,201712240kan,mia,StilKe00,fumbles,1,,,,,
player,201712240kan,mia,StilKe00,fumbles_lost,1,,,,,
player,201712240kan,mia,LandJa00,pass_cmp,0,,,,,
player,201712240kan,mia,LandJa00,pass_att,0,,,,,
player,201712240kan,mia,LandJa00,pass_yds,0,,,,,
player,201712240kan,mia,LandJa00,pass_td,0,,,,,
player,201712240kan,mia,LandJa00,pass_int,0,,,,,
player,201712240kan,mia,LandJa00,pass_sacked,0,,,,,
player,201712240kan,mia,LandJa00,pass_sacked_yds,0,,,,,
player,201712240kan,mia,LandJa00,pass_long,0,,,,,
player,201712240kan,mia,LandJa00,pass_rating,,,,,,
player,201712240kan,mia,LandJa00,rush_att,0,,,,,
player,201712240kan,mia,LandJa00,rush_yds,0,,,,,
player,201712240kan,mia,LandJa00,rush_td,0,,,,,
player,201712240kan,mia,LandJa00,rush_long,0,,,,,
player,201712240kan,mia,LandJa00,targets,7,,,,,
player,201712240kan,mia,LandJa00,rec,5,,,,,
player,201712240kan,mia,LandJa00,rec_yds,51,,,,,
player,201712240kan,mia,LandJa00,rec_td,0,,,,,
player,201712240kan,mia,LandJa00,rec_long,21,,,,,
player,201712240kan,mia,LandJa00,fumbles,1,,,,,
player,201712240kan,mia,LandJa00,fumbles_lost,1,,,,,
player,201712240kan,mia,DerbA.00,pass_cmp,0,,,,,
player,201712240kan,mia,DerbA.00,pass_att,0,,,,,
player,201712240kan,mia,DerbA.00,pass_yds,0,,,,,
player,201712240kan,mia,DerbA.00,pass_td,0,,,,,
player,201712240kan,mia,DerbA.00,pass_int,0,,,,,
player,201712240kan,mia,DerbA.00,pass_sacked,0,,,,,
player,201712240kan,mia,DerbA.00,pass_sacked_yds,0,,,,,
player,201712240kan,mia,DerbA.00,pass_long,0,,,,,
player,201712240kan,mia,DerbA.00,pass_rating,,,,,,
player,201712240kan,mia,DerbA.00,rush_att,0,,,,,
player,201712240kan,mia,DerbA.00,rush_yds,0,,,,,
player,201712240kan,mia,DerbA.00,rush_td,0,,,,,
player,201712240kan,mia,DerbA.00,rush_long,0,,,,,
player,201712240kan,mia,DerbA.00,targets,5,,,,,
player,201712240kan,mia,DerbA.00,rec,1,,,,,
player,201712240kan,mia,DerbA.00,rec_yds,11,,,,,
player,201712240kan,mia,DerbA.00,rec_td,0,,,,,
player,201712240kan,mia,DerbA.00,rec_long,11,,,,,
player,201712240kan,mia,DerbA.00,fumbles,0,,,,,
player,201712240kan,mia,DerbA.00,fumbles_lost,0,,,,,
player,201712240kan,kan,SmitAl03,pass_cmp,25,,,,,
player,201712240kan,kan,SmitAl03,pass_att,39,,,,,
player,201712240kan,kan,SmitAl03,pass_yds,304,,,,,
player,201712240kan,kan,SmitAl03,pass_td,1,,,,,
player,201712240kan,kan,SmitAl03,pass_int,0,,,,,
player,201712240kan,kan,SmitAl03,pass_sacked,1,,,,,
player,201712240kan,kan,SmitAl03,pass_sacked_yds,3,,,,,
player,201712240kan,kan,SmitAl03,pass_long,52,,,,,
player,201712240kan,kan,SmitAl03,pass_rating,96.5,,,,,
player,201712240kan,kan,SmitAl03,rush_att,4,,,,,
player,201712240kan,kan,SmitAl03,rush_yds,13,,,,,
player,201712240kan,kan,SmitAl03,rush_td,0,,,,,
player,201712240kan,kan,SmitAl03,rush_long,10,,,,,
player,201712240kan,kan,SmitAl03,targets,0,,,,,
player,201712240kan,kan,SmitAl03,rec,0,,,,,
player,201712240kan,kan,SmitAl03,rec_yds,0,,,,,
player,201712240kan,kan,SmitAl03,rec_td,0,,,,,
player,201712240kan,kan,SmitAl03,rec_long,0,,,,,
player,201712240kan,kan,SmitAl03,fumbles,0,,,,,
player,201712240kan,kan,SmitAl03,fumbles_lost,0,,,,,
player,201712240kan,kan,HuntKa00,pass_cmp,0,,,,,
player,201712240kan,kan,HuntKa00,pass_att,0,,,,,
player,201712240kan,kan,HuntKa00,pass_yds,0,,,,,
player,201712240kan,kan,HuntKa00,pass_td,0,,,,,
player,201712240kan,kan,HuntKa00,pass_int,0,,,,,
player,201712240kan,kan,HuntKa00,pass_sacked,0,,,,,
player,201712240kan,kan,HuntKa00,pass_sacked_yds,0,,,,,
player,201712240kan,kan,HuntKa00,pass_long,0,,,,,
player,201712240kan,kan,HuntKa00,pass_rating,,,,,,
player,201712240kan,kan,HuntKa00,rush_att,29,,,,,
player,201712240kan,kan,HuntKa00,rush_yds,91,,,,,
player,201712240kan,kan,HuntKa00,rush_td,1,,,,,
player,201712240kan,kan,HuntKa00,rush_long,24,,,,,
player,201712240kan,kan,HuntKa00,targets,4,,,,,
player,201712240kan,kan,HuntKa00,rec,4,,,,,
player,201712240kan,kan,HuntKa00,rec_yds,15,,,,,
player,201712240kan,kan,HuntKa00,rec_td,0,,,,,
player,201712240kan,kan,HuntKa00,rec_long,7,,,,,
player,201712240kan,kan,HuntKa00,fumbles,0,,,,,
player,201712240kan,kan,HuntKa00,fumbles_lost,0,,,,,
player,201712240kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201712240kan,kan,KelcTr00,pass_att,0,,,,,
player,201712240kan,kan,KelcTr00,pass_yds,0,,,,,
player,201712240kan,kan,KelcTr00,pass_td,0,,,,,
player,201712240kan,kan,KelcTr00,pass_int,0,,,,,
player,201712240kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201712240kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201712240kan,kan,KelcTr00,pass_long,0,,,,,
player,201712240kan,kan,KelcTr00,pass_rating,,,,,,
player,201712240kan,kan,KelcTr00,rush_att,0,,,,,
player,201712240kan,kan,KelcTr00,rush_yds,0,,,,,
player,201712240kan,kan,KelcTr00,rush_td,0,,,,,
player,201712240kan,kan,KelcTr00,rush_long,0,,,,,
player,201712240kan,kan,KelcTr00,targets,8,,,,,
player,201712240kan,kan,KelcTr00,rec,4,,,,,
player,201712240kan,kan,KelcTr00,rec_yds,47,,,,,
player,201712240kan,kan,KelcTr00,rec_td,1,,,,,
player,201712240kan,kan,KelcTr00,rec_long,18,,,,,
player,201712240kan,kan,KelcTr00,fumbles,0,,,,,
player,201712240kan,kan,KelcTr00,fumbles_lost,0,,,,,
player,201712240kan,kan,WilsAl02,pass_cmp,0,,,,,
player,201712240kan,kan,WilsAl02,pass_att,0,,,,,
player,201712240kan,kan,WilsAl02,pass_yds,0,,,,,
player,201712240kan,kan,WilsAl02,pass_td,0,,,,,
player,201712240kan,kan,WilsAl02,pass_int,0,,,,,
player,201712240kan,kan,WilsAl02,pass_sacked,0,,,,,
player,201712240kan,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201712240kan,kan,WilsAl02,pass_long,0,,,,,
player,201712240kan,kan,WilsAl02,pass_rating,,,,,,
player,201712240kan,kan,WilsAl02,rush_att,0,,,,,
player,201712240kan,kan,WilsAl02,rush_yds,0,,,,,
player,201712240kan,kan,WilsAl02,rush_td,0,,,,,
player,201712240kan,kan,WilsAl02,rush_long,0,,,,,
player,201712240kan,kan,WilsAl02,targets,8,,,,,
player,201712240kan,kan,WilsAl02,rec,3,,,,,
player,201712240kan,kan,WilsAl02,rec_yds,36,,,,,
player,201712240kan,kan,WilsAl02,rec_td,0,,,,,
player,201712240kan,kan,WilsAl02,rec_long,13,,,,,
player,201712240kan,kan,WilsAl02,fumbles,0,,,,,
player,201712240kan,kan,WilsAl02,fumbles_lost,0,,,,,
player,201712240kan,kan,CharOr00,pass_cmp,0,,,,,
player,201712240kan,kan,CharOr00,pass_att,0,,,,,
player,201712240kan,kan,CharOr00,pass_yds,0,,,,,
player,201712240kan,kan,CharOr00,pass_td,0,,,,,
player,201712240kan,kan,CharOr00,pass_int,0,,,,,
player,201712240kan,kan,CharOr00,pass_sacked,0,,,,,
player,201712240kan,kan,CharOr00,pass_sacked_yds,0,,,,,
player,201712240kan,kan,CharOr00,pass_long,0,,,,,
player,201712240kan,kan,CharOr00,pass_rating,,,,,,
player,201712240kan,kan,CharOr00,rush_att,0,,,,,
player,201712240kan,kan,CharOr00,rush_yds,0,,,,,
player,201712240kan,kan,CharOr00,rush_td,0,,,,,
player,201712240kan,kan,CharOr00,rush_long,0,,,,,
player,201712240kan,kan,CharOr00,targets,1,,,,,
player,201712240kan,kan,CharOr00,rec,1,,,,,
player,201712240kan,kan,CharOr00,rec_yds,35,,,,,
player,201712240kan,kan,CharOr00,rec_td,0,,,,,
player,201712240kan,kan,CharOr00,rec_long,35,,,,,
player,201712240kan,kan,CharOr00,fumbles,0,,,,,
player,201712240kan,kan,CharOr00,fumbles_lost,0,,,,,
player,201712240kan,kan,HarrDe03,pass_cmp,0,,,,,
player,201712240kan,kan,HarrDe03,pass_att,0,,,,,
player,201712240kan,kan,HarrDe03,pass_yds,0,,,,,
player,201712240kan,kan,HarrDe03,pass_td,0,,,,,
player,201712240kan,kan,HarrDe03,pass_int,0,,,,,
player,201712240kan,kan,HarrDe03,pass_sacked,0,,,,,
player,201712240kan,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201712240kan,kan,HarrDe03,pass_long,0,,,,,
player,201712240kan,kan,HarrDe03,pass_rating,,,,,,
player,201712240kan,kan,HarrDe03,rush_att,0,,,,,
player,201712240kan,kan,HarrDe03,rush_yds,0,,,,,
player,201712240kan,kan,HarrDe03,rush_td,0,,,,,
player,201712240kan,kan,HarrDe03,rush_long,0,,,,,
player,201712240kan,kan,HarrDe03,targets,7,,,,,
player,201712240kan,kan,HarrDe03,rec,4,,,,,
player,201712240kan,kan,HarrDe03,rec_yds,34,,,,,
player,201712240kan,kan,HarrDe03,rec_td,0,,,,,
player,201712240kan,kan,HarrDe03,rec_long,15,,,,,
player,201712240kan,kan,HarrDe03,fumbles,0,,,,,
player,201712240kan,kan,HarrDe03,fumbles_lost,0,,,,,
player,201712240kan,kan,WestCh01,pass_cmp,0,,,,,
player,201712240kan,kan,WestCh01,pass_att,0,,,,,
player,201712240kan,kan,WestCh01,pass_yds,0,,,,,
player,201712240kan,kan,WestCh01,pass_td,0,,,,,
player,201712240kan,kan,WestCh01,pass_int,0,,,,,
player,201712240kan,kan,WestCh01,pass_sacked,0,,,,,
player,201712240kan,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201712240kan,kan,WestCh01,pass_long,0,,,,,
player,201712240kan,kan,WestCh01,pass_rating,,,,,,
player,201712240kan,kan,WestCh01,rush_att,0,,,,,
player,201712240kan,kan,WestCh01,rush_yds,0,,,,,
player,201712240kan,kan,WestCh01,rush_td,0,,,,,
player,201712240kan,kan,WestCh01,rush_long,0,,,,,
player,201712240kan,kan,WestCh01,targets,4,,,,,
player,201712240kan,kan,WestCh01,rec,3,,,,,
player,201712240kan,kan,WestCh01,rec_yds,28,,,,,
player,201712240kan,kan,WestCh01,rec_td,0,,,,,
player,201712240kan,kan,WestCh01,rec_long,25,,,,,
player,201712240kan,kan,WestCh01,fumbles,0,,,,,
player,201712240kan,kan,WestCh01,fumbles_lost,0,,,,,
player,201712240kan,kan,HillTy00,pass_cmp,0,,,,,
player,201712240kan,kan,HillTy00,pass_att,0,,,,,
player,201712240kan,kan,HillTy00,pass_yds,0,,,,,
player,201712240kan,kan,HillTy00,pass_td,0,,,,,
player,201712240kan,kan,HillTy00,pass_int,0,,,,,
player,201712240kan,kan,HillTy00,pass_sacked,0,,,,,
player,201712240kan,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201712240kan,kan,HillTy00,pass_long,0,,,,,
player,201712240kan,kan,HillTy00,pass_rating,,,,,,
player,201712240kan,kan,HillTy00,rush_att,1,,,,,
player,201712240kan,kan,HillTy00,rush_yds,-1,,,,,
player,201712240kan,kan,HillTy00,rush_td,0,,,,,
player,201712240kan,kan,HillTy00,rush_long,-1,,,,,
player,201712240kan,kan,HillTy00,targets,7,,,,,
player,201712240kan,kan,HillTy00,rec,6,,,,,
player,201712240kan,kan,HillTy00,rec_yds,109,,,,,
player,201712240kan,kan,HillTy00,rec_td,0,,,,,
player,201712240kan,kan,HillTy00,rec_long,52,,,,,
player,201712240kan,kan,HillTy00,fumbles,0,,,,,
player,201712240kan,kan,HillTy00,fumbles_lost,0,,,,,
player,201712240kan,mia,HarrCh03,def_int,0,,,,,
player,201712240kan,mia,HarrCh03,def_int_yds,0,,,,,
player,201712240kan,mia,HarrCh03,def_int_td,0,,,,,
player,201712240kan,mia,HarrCh03,def_int_long,0,,,,,
player,201712240kan,mia,HarrCh03,pass_defended,0,,,,,
player,201712240kan,mia,HarrCh03,sacks,1.0,,,,,
player,201712240kan,mia,HarrCh03,tackles_combined,2,,,,,
player,201712240kan,mia,HarrCh03,tackles_solo,2,,,,,
player,201712240kan,mia,HarrCh03,tackles_assists,0,,,,,
player,201712240kan,mia,HarrCh03,tackles_loss,2,,,,,
player,201712240kan,mia,HarrCh03,qb_hits,2,,,,,
player,201712240kan,mia,HarrCh03,fumbles_rec,0,,,,,
player,201712240kan,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201712240kan,mia,HarrCh03,fumbles_forced,0,,,,,
player,201712240kan,mia,JoneRe99,def_int,0,,,,,
player,201712240kan,mia,JoneRe99,def_int_yds,0,,,,,
player,201712240kan,mia,JoneRe99,def_int_td,0,,,,,
player,201712240kan,mia,JoneRe99,def_int_long,0,,,,,
player,201712240kan,mia,JoneRe99,pass_defended,1,,,,,
player,201712240kan,mia,JoneRe99,sacks,0.0,,,,,
player,201712240kan,mia,JoneRe99,tackles_combined,15,,,,,
player,201712240kan,mia,JoneRe99,tackles_solo,10,,,,,
player,201712240kan,mia,JoneRe99,tackles_assists,5,,,,,
player,201712240kan,mia,JoneRe99,tackles_loss,2,,,,,
player,201712240kan,mia,JoneRe99,qb_hits,0,,,,,
player,201712240kan,mia,JoneRe99,fumbles_rec,0,,,,,
player,201712240kan,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201712240kan,mia,JoneRe99,fumbles_forced,0,,,,,
player,201712240kan,mia,AlonKi00,def_int,0,,,,,
player,201712240kan,mia,AlonKi00,def_int_yds,0,,,,,
player,201712240kan,mia,AlonKi00,def_int_td,0,,,,,
player,201712240kan,mia,AlonKi00,def_int_long,0,,,,,
player,201712240kan,mia,AlonKi00,pass_defended,0,,,,,
player,201712240kan,mia,AlonKi00,sacks,0.0,,,,,
player,201712240kan,mia,AlonKi00,tackles_combined,11,,,,,
player,201712240kan,mia,AlonKi00,tackles_solo,8,,,,,
player,201712240kan,mia,AlonKi00,tackles_assists,3,,,,,
player,201712240kan,mia,AlonKi00,tackles_loss,0,,,,,
player,201712240kan,mia,AlonKi00,qb_hits,0,,,,,
player,201712240kan,mia,AlonKi00,fumbles_rec,0,,,,,
player,201712240kan,mia,AlonKi00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,AlonKi00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,AlonKi00,fumbles_forced,0,,,,,
player,201712240kan,mia,McCaBo01,def_int,0,,,,,
player,201712240kan,mia,McCaBo01,def_int_yds,0,,,,,
player,201712240kan,mia,McCaBo01,def_int_td,0,,,,,
player,201712240kan,mia,McCaBo01,def_int_long,0,,,,,
player,201712240kan,mia,McCaBo01,pass_defended,1,,,,,
player,201712240kan,mia,McCaBo01,sacks,0.0,,,,,
player,201712240kan,mia,McCaBo01,tackles_combined,8,,,,,
player,201712240kan,mia,McCaBo01,tackles_solo,7,,,,,
player,201712240kan,mia,McCaBo01,tackles_assists,1,,,,,
player,201712240kan,mia,McCaBo01,tackles_loss,0,,,,,
player,201712240kan,mia,McCaBo01,qb_hits,0,,,,,
player,201712240kan,mia,McCaBo01,fumbles_rec,0,,,,,
player,201712240kan,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201712240kan,mia,McCaBo01,fumbles_forced,0,,,,,
player,201712240kan,mia,McDoTJ00,def_int,0,,,,,
player,201712240kan,mia,McDoTJ00,def_int_yds,0,,,,,
player,201712240kan,mia,McDoTJ00,def_int_td,0,,,,,
player,201712240kan,mia,McDoTJ00,def_int_long,0,,,,,
player,201712240kan,mia,McDoTJ00,pass_defended,0,,,,,
player,201712240kan,mia,McDoTJ00,sacks,0.0,,,,,
player,201712240kan,mia,McDoTJ00,tackles_combined,3,,,,,
player,201712240kan,mia,McDoTJ00,tackles_solo,3,,,,,
player,201712240kan,mia,McDoTJ00,tackles_assists,0,,,,,
player,201712240kan,mia,McDoTJ00,tackles_loss,0,,,,,
player,201712240kan,mia,McDoTJ00,qb_hits,0,,,,,
player,201712240kan,mia,McDoTJ00,fumbles_rec,0,,,,,
player,201712240kan,mia,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,McDoTJ00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,McDoTJ00,fumbles_forced,0,,,,,
player,201712240kan,mia,WakeCa00,def_int,0,,,,,
player,201712240kan,mia,WakeCa00,def_int_yds,0,,,,,
player,201712240kan,mia,WakeCa00,def_int_td,0,,,,,
player,201712240kan,mia,WakeCa00,def_int_long,0,,,,,
player,201712240kan,mia,WakeCa00,pass_defended,0,,,,,
player,201712240kan,mia,WakeCa00,sacks,0.0,,,,,
player,201712240kan,mia,WakeCa00,tackles_combined,3,,,,,
player,201712240kan,mia,WakeCa00,tackles_solo,2,,,,,
player,201712240kan,mia,WakeCa00,tackles_assists,1,,,,,
player,201712240kan,mia,WakeCa00,tackles_loss,0,,,,,
player,201712240kan,mia,WakeCa00,qb_hits,1,,,,,
player,201712240kan,mia,WakeCa00,fumbles_rec,0,,,,,
player,201712240kan,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,WakeCa00,fumbles_forced,0,,,,,
player,201712240kan,mia,AikeWa00,def_int,0,,,,,
player,201712240kan,mia,AikeWa00,def_int_yds,0,,,,,
player,201712240kan,mia,AikeWa00,def_int_td,0,,,,,
player,201712240kan,mia,AikeWa00,def_int_long,0,,,,,
player,201712240kan,mia,AikeWa00,pass_defended,0,,,,,
player,201712240kan,mia,AikeWa00,sacks,0.0,,,,,
player,201712240kan,mia,AikeWa00,tackles_combined,2,,,,,
player,201712240kan,mia,AikeWa00,tackles_solo,1,,,,,
player,201712240kan,mia,AikeWa00,tackles_assists,1,,,,,
player,201712240kan,mia,AikeWa00,tackles_loss,0,,,,,
player,201712240kan,mia,AikeWa00,qb_hits,0,,,,,
player,201712240kan,mia,AikeWa00,fumbles_rec,0,,,,,
player,201712240kan,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,AikeWa00,fumbles_forced,0,,,,,
player,201712240kan,mia,FedeTe00,def_int,0,,,,,
player,201712240kan,mia,FedeTe00,def_int_yds,0,,,,,
player,201712240kan,mia,FedeTe00,def_int_td,0,,,,,
player,201712240kan,mia,FedeTe00,def_int_long,0,,,,,
player,201712240kan,mia,FedeTe00,pass_defended,0,,,,,
player,201712240kan,mia,FedeTe00,sacks,0.0,,,,,
player,201712240kan,mia,FedeTe00,tackles_combined,2,,,,,
player,201712240kan,mia,FedeTe00,tackles_solo,2,,,,,
player,201712240kan,mia,FedeTe00,tackles_assists,0,,,,,
player,201712240kan,mia,FedeTe00,tackles_loss,0,,,,,
player,201712240kan,mia,FedeTe00,qb_hits,0,,,,,
player,201712240kan,mia,FedeTe00,fumbles_rec,0,,,,,
player,201712240kan,mia,FedeTe00,fumbles_rec_yds,0,,,,,
player,201712240kan,mia,FedeTe00,fumbles_rec_td,0,,,,,
player,201712240kan,mia,FedeTe00,fumbles_forced,0,,,,,
player,201712240kan,mia,GodcDa00,def_int,0,,,,,
player,201712240kan,mia,GodcDa00,def_int_yds,0,,,,,
player,201712240kan,mia,GodcDa00,def_int_td,0,,,,,
player,201712240kan,mia,GodcDa00,def_int_long,0,,,,,
player,201712240kan,mia,GodcDa00,pass_defended,0,,,,,
player,201712240kan,mia,GodcDa00,sacks,0.0,,,,,
player,201712240kan,mia,GodcDa00,tackles_combined,2,,,,,
player,201712240kan,mia,GodcDa00,tackles_solo,2,,,,,
