game,2017,15,20171218,201712180tam,atl,"Atlanta Falcons",24,tam,"Tampa Bay Buccaneers",21
player,201712180tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201712180tam,tam,BarbPe01,pass_att,0,,,,,
player,201712180tam,tam,BarbPe01,pass_yds,0,,,,,
player,201712180tam,tam,BarbPe01,pass_td,0,,,,,
player,201712180tam,tam,BarbPe01,pass_int,0,,,,,
player,201712180tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201712180tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201712180tam,tam,BarbPe01,pass_long,0,,,,,
player,201712180tam,tam,BarbPe01,pass_rating,,,,,,
player,201712180tam,tam,BarbPe01,rush_att,13,,,,,
player,201712180tam,tam,BarbPe01,rush_yds,53,,,,,
player,201712180tam,tam,BarbPe01,rush_td,0,,,,,
player,201712180tam,tam,BarbPe01,rush_long,9,,,,,
player,201712180tam,tam,BarbPe01,targets,3,,,,,
player,201712180tam,tam,BarbPe01,rec,3,,,,,
player,201712180tam,tam,BarbPe01,rec_yds,15,,,,,
player,201712180tam,tam,BarbPe01,rec_td,0,,,,,
player,201712180tam,tam,BarbPe01,rec_long,7,,,,,
player,201712180tam,tam,BarbPe01,fumbles,1,,,,,
player,201712180tam,tam,BarbPe01,fumbles_lost,1,,,,,
player,201712180tam,tam,JackDe00,pass_cmp,0,,,,,
player,201712180tam,tam,JackDe00,pass_att,0,,,,,
player,201712180tam,tam,JackDe00,pass_yds,0,,,,,
player,201712180tam,tam,JackDe00,pass_td,0,,,,,
player,201712180tam,tam,JackDe00,pass_int,0,,,,,
player,201712180tam,tam,JackDe00,pass_sacked,0,,,,,
player,201712180tam,tam,JackDe00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,JackDe00,pass_long,0,,,,,
player,201712180tam,tam,JackDe00,pass_rating,,,,,,
player,201712180tam,tam,JackDe00,rush_att,1,,,,,
player,201712180tam,tam,JackDe00,rush_yds,7,,,,,
player,201712180tam,tam,JackDe00,rush_td,0,,,,,
player,201712180tam,tam,JackDe00,rush_long,7,,,,,
player,201712180tam,tam,JackDe00,targets,1,,,,,
player,201712180tam,tam,JackDe00,rec,1,,,,,
player,201712180tam,tam,JackDe00,rec_yds,11,,,,,
player,201712180tam,tam,JackDe00,rec_td,0,,,,,
player,201712180tam,tam,JackDe00,rec_long,11,,,,,
player,201712180tam,tam,JackDe00,fumbles,0,,,,,
player,201712180tam,tam,JackDe00,fumbles_lost,0,,,,,
player,201712180tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201712180tam,tam,HumpAd00,pass_att,0,,,,,
player,201712180tam,tam,HumpAd00,pass_yds,0,,,,,
player,201712180tam,tam,HumpAd00,pass_td,0,,,,,
player,201712180tam,tam,HumpAd00,pass_int,0,,,,,
player,201712180tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201712180tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,HumpAd00,pass_long,0,,,,,
player,201712180tam,tam,HumpAd00,pass_rating,,,,,,
player,201712180tam,tam,HumpAd00,rush_att,1,,,,,
player,201712180tam,tam,HumpAd00,rush_yds,6,,,,,
player,201712180tam,tam,HumpAd00,rush_td,0,,,,,
player,201712180tam,tam,HumpAd00,rush_long,6,,,,,
player,201712180tam,tam,HumpAd00,targets,5,,,,,
player,201712180tam,tam,HumpAd00,rec,5,,,,,
player,201712180tam,tam,HumpAd00,rec_yds,43,,,,,
player,201712180tam,tam,HumpAd00,rec_td,1,,,,,
player,201712180tam,tam,HumpAd00,rec_long,16,,,,,
player,201712180tam,tam,HumpAd00,fumbles,0,,,,,
player,201712180tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201712180tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201712180tam,tam,EvanMi00,pass_att,0,,,,,
player,201712180tam,tam,EvanMi00,pass_yds,0,,,,,
player,201712180tam,tam,EvanMi00,pass_td,0,,,,,
player,201712180tam,tam,EvanMi00,pass_int,0,,,,,
player,201712180tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201712180tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,EvanMi00,pass_long,0,,,,,
player,201712180tam,tam,EvanMi00,pass_rating,,,,,,
player,201712180tam,tam,EvanMi00,rush_att,0,,,,,
player,201712180tam,tam,EvanMi00,rush_yds,0,,,,,
player,201712180tam,tam,EvanMi00,rush_td,0,,,,,
player,201712180tam,tam,EvanMi00,rush_long,0,,,,,
player,201712180tam,tam,EvanMi00,targets,8,,,,,
player,201712180tam,tam,EvanMi00,rec,5,,,,,
player,201712180tam,tam,EvanMi00,rec_yds,79,,,,,
player,201712180tam,tam,EvanMi00,rec_td,1,,,,,
player,201712180tam,tam,EvanMi00,rec_long,42,,,,,
player,201712180tam,tam,EvanMi00,fumbles,0,,,,,
player,201712180tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201712180tam,tam,BratCa00,pass_cmp,0,,,,,
player,201712180tam,tam,BratCa00,pass_att,0,,,,,
player,201712180tam,tam,BratCa00,pass_yds,0,,,,,
player,201712180tam,tam,BratCa00,pass_td,0,,,,,
player,201712180tam,tam,BratCa00,pass_int,0,,,,,
player,201712180tam,tam,BratCa00,pass_sacked,0,,,,,
player,201712180tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,BratCa00,pass_long,0,,,,,
player,201712180tam,tam,BratCa00,pass_rating,,,,,,
player,201712180tam,tam,BratCa00,rush_att,0,,,,,
player,201712180tam,tam,BratCa00,rush_yds,0,,,,,
player,201712180tam,tam,BratCa00,rush_td,0,,,,,
player,201712180tam,tam,BratCa00,rush_long,0,,,,,
player,201712180tam,tam,BratCa00,targets,5,,,,,
player,201712180tam,tam,BratCa00,rec,4,,,,,
player,201712180tam,tam,BratCa00,rec_yds,49,,,,,
player,201712180tam,tam,BratCa00,rec_td,0,,,,,
player,201712180tam,tam,BratCa00,rec_long,13,,,,,
player,201712180tam,tam,BratCa00,fumbles,0,,,,,
player,201712180tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201712180tam,tam,HowaO.00,pass_cmp,0,,,,,
player,201712180tam,tam,HowaO.00,pass_att,0,,,,,
player,201712180tam,tam,HowaO.00,pass_yds,0,,,,,
player,201712180tam,tam,HowaO.00,pass_td,0,,,,,
player,201712180tam,tam,HowaO.00,pass_int,0,,,,,
player,201712180tam,tam,HowaO.00,pass_sacked,0,,,,,
player,201712180tam,tam,HowaO.00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,HowaO.00,pass_long,0,,,,,
player,201712180tam,tam,HowaO.00,pass_rating,,,,,,
player,201712180tam,tam,HowaO.00,rush_att,0,,,,,
player,201712180tam,tam,HowaO.00,rush_yds,0,,,,,
player,201712180tam,tam,HowaO.00,rush_td,0,,,,,
player,201712180tam,tam,HowaO.00,rush_long,0,,,,,
player,201712180tam,tam,HowaO.00,targets,1,,,,,
player,201712180tam,tam,HowaO.00,rec,1,,,,,
player,201712180tam,tam,HowaO.00,rec_yds,30,,,,,
player,201712180tam,tam,HowaO.00,rec_td,1,,,,,
player,201712180tam,tam,HowaO.00,rec_long,30,,,,,
player,201712180tam,tam,HowaO.00,fumbles,0,,,,,
player,201712180tam,tam,HowaO.00,fumbles_lost,0,,,,,
player,201712180tam,tam,CrosAl00,pass_cmp,0,,,,,
player,201712180tam,tam,CrosAl00,pass_att,0,,,,,
player,201712180tam,tam,CrosAl00,pass_yds,0,,,,,
player,201712180tam,tam,CrosAl00,pass_td,0,,,,,
player,201712180tam,tam,CrosAl00,pass_int,0,,,,,
player,201712180tam,tam,CrosAl00,pass_sacked,0,,,,,
player,201712180tam,tam,CrosAl00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,CrosAl00,pass_long,0,,,,,
player,201712180tam,tam,CrosAl00,pass_rating,,,,,,
player,201712180tam,tam,CrosAl00,rush_att,0,,,,,
player,201712180tam,tam,CrosAl00,rush_yds,0,,,,,
player,201712180tam,tam,CrosAl00,rush_td,0,,,,,
player,201712180tam,tam,CrosAl00,rush_long,0,,,,,
player,201712180tam,tam,CrosAl00,targets,2,,,,,
player,201712180tam,tam,CrosAl00,rec,1,,,,,
player,201712180tam,tam,CrosAl00,rec_yds,23,,,,,
player,201712180tam,tam,CrosAl00,rec_td,0,,,,,
player,201712180tam,tam,CrosAl00,rec_long,23,,,,,
player,201712180tam,tam,CrosAl00,fumbles,0,,,,,
player,201712180tam,tam,CrosAl00,fumbles_lost,0,,,,,
player,201712180tam,tam,GodwCh00,pass_cmp,0,,,,,
player,201712180tam,tam,GodwCh00,pass_att,0,,,,,
player,201712180tam,tam,GodwCh00,pass_yds,0,,,,,
player,201712180tam,tam,GodwCh00,pass_td,0,,,,,
player,201712180tam,tam,GodwCh00,pass_int,0,,,,,
player,201712180tam,tam,GodwCh00,pass_sacked,0,,,,,
player,201712180tam,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,GodwCh00,pass_long,0,,,,,
player,201712180tam,tam,GodwCh00,pass_rating,,,,,,
player,201712180tam,tam,GodwCh00,rush_att,0,,,,,
player,201712180tam,tam,GodwCh00,rush_yds,0,,,,,
player,201712180tam,tam,GodwCh00,rush_td,0,,,,,
player,201712180tam,tam,GodwCh00,rush_long,0,,,,,
player,201712180tam,tam,GodwCh00,targets,2,,,,,
player,201712180tam,tam,GodwCh00,rec,1,,,,,
player,201712180tam,tam,GodwCh00,rec_yds,18,,,,,
player,201712180tam,tam,GodwCh00,rec_td,0,,,,,
player,201712180tam,tam,GodwCh00,rec_long,18,,,,,
player,201712180tam,tam,GodwCh00,fumbles,0,,,,,
player,201712180tam,tam,GodwCh00,fumbles_lost,0,,,,,
player,201712180tam,tam,AuclAn00,pass_cmp,0,,,,,
player,201712180tam,tam,AuclAn00,pass_att,0,,,,,
player,201712180tam,tam,AuclAn00,pass_yds,0,,,,,
player,201712180tam,tam,AuclAn00,pass_td,0,,,,,
player,201712180tam,tam,AuclAn00,pass_int,0,,,,,
player,201712180tam,tam,AuclAn00,pass_sacked,0,,,,,
player,201712180tam,tam,AuclAn00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,AuclAn00,pass_long,0,,,,,
player,201712180tam,tam,AuclAn00,pass_rating,,,,,,
player,201712180tam,tam,AuclAn00,rush_att,0,,,,,
player,201712180tam,tam,AuclAn00,rush_yds,0,,,,,
player,201712180tam,tam,AuclAn00,rush_td,0,,,,,
player,201712180tam,tam,AuclAn00,rush_long,0,,,,,
player,201712180tam,tam,AuclAn00,targets,1,,,,,
player,201712180tam,tam,AuclAn00,rec,1,,,,,
player,201712180tam,tam,AuclAn00,rec_yds,14,,,,,
player,201712180tam,tam,AuclAn00,rec_td,0,,,,,
player,201712180tam,tam,AuclAn00,rec_long,14,,,,,
player,201712180tam,tam,AuclAn00,fumbles,0,,,,,
player,201712180tam,tam,AuclAn00,fumbles_lost,0,,,,,
player,201712180tam,tam,MartFr00,pass_cmp,0,,,,,
player,201712180tam,tam,MartFr00,pass_att,0,,,,,
player,201712180tam,tam,MartFr00,pass_yds,0,,,,,
player,201712180tam,tam,MartFr00,pass_td,0,,,,,
player,201712180tam,tam,MartFr00,pass_int,0,,,,,
player,201712180tam,tam,MartFr00,pass_sacked,0,,,,,
player,201712180tam,tam,MartFr00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,MartFr00,pass_long,0,,,,,
player,201712180tam,tam,MartFr00,pass_rating,,,,,,
player,201712180tam,tam,MartFr00,rush_att,0,,,,,
player,201712180tam,tam,MartFr00,rush_yds,0,,,,,
player,201712180tam,tam,MartFr00,rush_td,0,,,,,
player,201712180tam,tam,MartFr00,rush_long,0,,,,,
player,201712180tam,tam,MartFr00,targets,1,,,,,
player,201712180tam,tam,MartFr00,rec,1,,,,,
player,201712180tam,tam,MartFr00,rec_yds,11,,,,,
player,201712180tam,tam,MartFr00,rec_td,0,,,,,
player,201712180tam,tam,MartFr00,rec_long,11,,,,,
player,201712180tam,tam,MartFr00,fumbles,0,,,,,
player,201712180tam,tam,MartFr00,fumbles_lost,0,,,,,
player,201712180tam,tam,SimsCh00,pass_cmp,0,,,,,
player,201712180tam,tam,SimsCh00,pass_att,0,,,,,
player,201712180tam,tam,SimsCh00,pass_yds,0,,,,,
player,201712180tam,tam,SimsCh00,pass_td,0,,,,,
player,201712180tam,tam,SimsCh00,pass_int,0,,,,,
player,201712180tam,tam,SimsCh00,pass_sacked,0,,,,,
player,201712180tam,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201712180tam,tam,SimsCh00,pass_long,0,,,,,
player,201712180tam,tam,SimsCh00,pass_rating,,,,,,
player,201712180tam,tam,SimsCh00,rush_att,0,,,,,
player,201712180tam,tam,SimsCh00,rush_yds,0,,,,,
player,201712180tam,tam,SimsCh00,rush_td,0,,,,,
player,201712180tam,tam,SimsCh00,rush_long,0,,,,,
player,201712180tam,tam,SimsCh00,targets,4,,,,,
player,201712180tam,tam,SimsCh00,rec,4,,,,,
player,201712180tam,tam,SimsCh00,rec_yds,6,,,,,
player,201712180tam,tam,SimsCh00,rec_td,0,,,,,
player,201712180tam,tam,SimsCh00,rec_long,6,,,,,
player,201712180tam,tam,SimsCh00,fumbles,0,,,,,
player,201712180tam,tam,SimsCh00,fumbles_lost,0,,,,,
player,201712180tam,atl,McKiTa00,def_int,0,,,,,
player,201712180tam,atl,McKiTa00,def_int_yds,0,,,,,
player,201712180tam,atl,McKiTa00,def_int_td,0,,,,,
player,201712180tam,atl,McKiTa00,def_int_long,0,,,,,
player,201712180tam,atl,McKiTa00,pass_defended,0,,,,,
player,201712180tam,atl,McKiTa00,sacks,1.0,,,,,
player,201712180tam,atl,McKiTa00,tackles_combined,1,,,,,
player,201712180tam,atl,McKiTa00,tackles_solo,1,,,,,
player,201712180tam,atl,McKiTa00,tackles_assists,0,,,,,
player,201712180tam,atl,McKiTa00,tackles_loss,0,,,,,
player,201712180tam,atl,McKiTa00,qb_hits,1,,,,,
player,201712180tam,atl,McKiTa00,fumbles_rec,0,,,,,
player,201712180tam,atl,McKiTa00,fumbles_rec_yds,0,,,,,
