game,2017,17,20171231,201712310tam,nor,"New Orleans Saints",24,tam,"Tampa Bay Buccaneers",31
team,201712310tam,nor,First Downs,18,,,,,,
team,201712310tam,tam,First Downs,28,,,,,,
team,201712310tam,nor,Rush-Yds-TDs,26-92-1,,,,,,
team,201712310tam,tam,Rush-Yds-TDs,28-110-2,,,,,,
team,201712310tam,nor,Cmp-Att-Yd-TD-INT,22-30-245-1-0,,,,,,
team,201712310tam,tam,Cmp-Att-Yd-TD-INT,28-51-363-1-3,,,,,,
team,201712310tam,nor,Sacked-Yards,2-14,,,,,,
team,201712310tam,tam,Sacked-Yards,2-18,,,,,,
team,201712310tam,nor,Net Pass Yards,231,,,,,,
team,201712310tam,tam,Net Pass Yards,345,,,,,,
team,201712310tam,nor,Total Yards,323,,,,,,
team,201712310tam,tam,Total Yards,455,,,,,,
team,201712310tam,nor,Fumbles-Lost,1-1,,,,,,
team,201712310tam,tam,Fumbles-Lost,1-0,,,,,,
team,201712310tam,nor,Turnovers,1,,,,,,
team,201712310tam,tam,Turnovers,3,,,,,,
team,201712310tam,nor,Penalties-Yards,7-38,,,,,,
team,201712310tam,tam,Penalties-Yards,2-15,,,,,,
team,201712310tam,nor,Third Down Conv.,6-12,,,,,,
team,201712310tam,tam,Third Down Conv.,13-18,,,,,,
team,201712310tam,nor,Fourth Down Conv.,0-1,,,,,,
team,201712310tam,tam,Fourth Down Conv.,1-1,,,,,,
team,201712310tam,nor,Time of Possession,28:27,,,,,,
team,201712310tam,tam,Time of Possession,31:33,,,,,,
player,201712310tam,nor,BreeDr00,pass_cmp,22,,,,,
player,201712310tam,nor,BreeDr00,pass_att,30,,,,,
player,201712310tam,nor,BreeDr00,pass_yds,245,,,,,
player,201712310tam,nor,BreeDr00,pass_td,1,,,,,
player,201712310tam,nor,BreeDr00,pass_int,0,,,,,
player,201712310tam,nor,BreeDr00,pass_sacked,2,,,,,
player,201712310tam,nor,BreeDr00,pass_sacked_yds,14,,,,,
player,201712310tam,nor,BreeDr00,pass_long,43,,,,,
player,201712310tam,nor,BreeDr00,pass_rating,108.3,,,,,
player,201712310tam,nor,BreeDr00,rush_att,1,,,,,
player,201712310tam,nor,BreeDr00,rush_yds,2,,,,,
player,201712310tam,nor,BreeDr00,rush_td,0,,,,,
player,201712310tam,nor,BreeDr00,rush_long,2,,,,,
player,201712310tam,nor,BreeDr00,targets,0,,,,,
player,201712310tam,nor,BreeDr00,rec,0,,,,,
player,201712310tam,nor,BreeDr00,rec_yds,0,,,,,
player,201712310tam,nor,BreeDr00,rec_td,0,,,,,
player,201712310tam,nor,BreeDr00,rec_long,0,,,,,
player,201712310tam,nor,BreeDr00,fumbles,0,,,,,
player,201712310tam,nor,BreeDr00,fumbles_lost,0,,,,,
player,201712310tam,nor,KamaAl00,pass_cmp,0,,,,,
player,201712310tam,nor,KamaAl00,pass_att,0,,,,,
player,201712310tam,nor,KamaAl00,pass_yds,0,,,,,
player,201712310tam,nor,KamaAl00,pass_td,0,,,,,
player,201712310tam,nor,KamaAl00,pass_int,0,,,,,
player,201712310tam,nor,KamaAl00,pass_sacked,0,,,,,
player,201712310tam,nor,KamaAl00,pass_sacked_yds,0,,,,,
player,201712310tam,nor,KamaAl00,pass_long,0,,,,,
player,201712310tam,nor,KamaAl00,pass_rating,,,,,,
player,201712310tam,nor,KamaAl00,rush_att,9,,,,,
player,201712310tam,nor,KamaAl00,rush_yds,44,,,,,
player,201712310tam,nor,KamaAl00,rush_td,1,,,,,
player,201712310tam,nor,KamaAl00,rush_long,19,,,,,
player,201712310tam,nor,KamaAl00,targets,7,,,,,
player,201712310tam,nor,KamaAl00,rec,6,,,,,
player,201712310tam,nor,KamaAl00,rec_yds,84,,,,,
player,201712310tam,nor,KamaAl00,rec_td,0,,,,,
player,201712310tam,nor,KamaAl00,rec_long,40,,,,,
player,201712310tam,nor,KamaAl00,fumbles,0,,,,,
player,201712310tam,nor,KamaAl00,fumbles_lost,0,,,,,
player,201712310tam,nor,IngrMa01,pass_cmp,0,,,,,
player,201712310tam,nor,IngrMa01,pass_att,0,,,,,
player,201712310tam,nor,IngrMa01,pass_yds,0,,,,,
player,201712310tam,nor,IngrMa01,pass_td,0,,,,,
player,201712310tam,nor,IngrMa01,pass_int,0,,,,,
player,201712310tam,nor,IngrMa01,pass_sacked,0,,,,,
player,201712310tam,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201712310tam,nor,IngrMa01,pass_long,0,,,,,
player,201712310tam,nor,IngrMa01,pass_rating,,,,,,
player,201712310tam,nor,IngrMa01,rush_att,13,,,,,
player,201712310tam,nor,IngrMa01,rush_yds,35,,,,,
player,201712310tam,nor,IngrMa01,rush_td,0,,,,,
player,201712310tam,nor,IngrMa01,rush_long,10,,,,,
player,201712310tam,nor,IngrMa01,targets,4,,,,,
player,201712310tam,nor,IngrMa01,rec,4,,,,,
player,201712310tam,nor,IngrMa01,rec_yds,19,,,,,
player,201712310tam,nor,IngrMa01,rec_td,0,,,,,
player,201712310tam,nor,IngrMa01,rec_long,13,,,,,
player,201712310tam,nor,IngrMa01,fumbles,0,,,,,
player,201712310tam,nor,IngrMa01,fumbles_lost,0,,,,,
player,201712310tam,nor,LineZa01,pass_cmp,0,,,,,
player,201712310tam,nor,LineZa01,pass_att,0,,,,,
player,201712310tam,nor,LineZa01,pass_yds,0,,,,,
player,201712310tam,nor,LineZa01,pass_td,0,,,,,
player,201712310tam,nor,LineZa01,pass_int,0,,,,,
player,201712310tam,nor,LineZa01,pass_sacked,0,,,,,
player,201712310tam,nor,LineZa01,pass_sacked_yds,0,,,,,
player,201712310tam,nor,LineZa01,pass_long,0,,,,,
player,201712310tam,nor,LineZa01,pass_rating,,,,,,
player,201712310tam,nor,LineZa01,rush_att,1,,,,,
player,201712310tam,nor,LineZa01,rush_yds,5,,,,,
player,201712310tam,nor,LineZa01,rush_td,0,,,,,
player,201712310tam,nor,LineZa01,rush_long,5,,,,,
player,201712310tam,nor,LineZa01,targets,1,,,,,
player,201712310tam,nor,LineZa01,rec,1,,,,,
player,201712310tam,nor,LineZa01,rec_yds,3,,,,,
player,201712310tam,nor,LineZa01,rec_td,1,,,,,
player,201712310tam,nor,LineZa01,rec_long,3,,,,,
player,201712310tam,nor,LineZa01,fumbles,0,,,,,
player,201712310tam,nor,LineZa01,fumbles_lost,0,,,,,
player,201712310tam,nor,LutzWi00,pass_cmp,0,,,,,
player,201712310tam,nor,LutzWi00,pass_att,0,,,,,
player,201712310tam,nor,LutzWi00,pass_yds,0,,,,,
player,201712310tam,nor,LutzWi00,pass_td,0,,,,,
player,201712310tam,nor,LutzWi00,pass_int,0,,,,,
player,201712310tam,nor,LutzWi00,pass_sacked,0,,,,,
player,201712310tam,nor,LutzWi00,pass_sacked_yds,0,,,,,
player,201712310tam,nor,LutzWi00,pass_long,0,,,,,
player,201712310tam,nor,LutzWi00,pass_rating,,,,,,
player,201712310tam,nor,LutzWi00,rush_att,1,,,,,
player,201712310tam,nor,LutzWi00,rush_yds,4,,,,,
player,201712310tam,nor,LutzWi00,rush_td,0,,,,,
player,201712310tam,nor,LutzWi00,rush_long,4,,,,,
player,201712310tam,nor,LutzWi00,targets,0,,,,,
player,201712310tam,nor,LutzWi00,rec,0,,,,,
player,201712310tam,nor,LutzWi00,rec_yds,0,,,,,
player,201712310tam,nor,LutzWi00,rec_td,0,,,,,
player,201712310tam,nor,LutzWi00,rec_long,0,,,,,
player,201712310tam,nor,LutzWi00,fumbles,0,,,,,
player,201712310tam,nor,LutzWi00,fumbles_lost,0,,,,,
player,201712310tam,nor,GinnTe00,pass_cmp,0,,,,,
player,201712310tam,nor,GinnTe00,pass_att,0,,,,,
player,201712310tam,nor,GinnTe00,pass_yds,0,,,,,
player,201712310tam,nor,GinnTe00,pass_td,0,,,,,
player,201712310tam,nor,GinnTe00,pass_int,0,,,,,
player,201712310tam,nor,GinnTe00,pass_sacked,0,,,,,
player,201712310tam,nor,GinnTe00,pass_sacked_yds,0,,,,,
player,201712310tam,nor,GinnTe00,pass_long,0,,,,,
player,201712310tam,nor,GinnTe00,pass_rating,,,,,,
player,201712310tam,nor,GinnTe00,rush_att,1,,,,,
player,201712310tam,nor,GinnTe00,rush_yds,2,,,,,
player,201712310tam,nor,GinnTe00,rush_td,0,,,,,
player,201712310tam,nor,GinnTe00,rush_long,2,,,,,
player,201712310tam,nor,GinnTe00,targets,6,,,,,
player,201712310tam,nor,GinnTe00,rec,3,,,,,
player,201712310tam,nor,GinnTe00,rec_yds,33,,,,,
player,201712310tam,nor,GinnTe00,rec_td,0,,,,,
player,201712310tam,nor,GinnTe00,rec_long,23,,,,,
player,201712310tam,nor,GinnTe00,fumbles,0,,,,,
player,201712310tam,nor,GinnTe00,fumbles_lost,0,,,,,
player,201712310tam,nor,ThomMi05,pass_cmp,0,,,,,
player,201712310tam,nor,ThomMi05,pass_att,0,,,,,
player,201712310tam,nor,ThomMi05,pass_yds,0,,,,,
player,201712310tam,nor,ThomMi05,pass_td,0,,,,,
player,201712310tam,nor,ThomMi05,pass_int,0,,,,,
player,201712310tam,nor,ThomMi05,pass_sacked,0,,,,,
player,201712310tam,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201712310tam,nor,ThomMi05,pass_long,0,,,,,
player,201712310tam,nor,ThomMi05,pass_rating,,,,,,
player,201712310tam,nor,ThomMi05,rush_att,0,,,,,
player,201712310tam,nor,ThomMi05,rush_yds,0,,,,,
player,201712310tam,nor,ThomMi05,rush_td,0,,,,,
player,201712310tam,nor,ThomMi05,rush_long,0,,,,,
player,201712310tam,nor,ThomMi05,targets,8,,,,,
player,201712310tam,nor,ThomMi05,rec,6,,,,,
player,201712310tam,nor,ThomMi05,rec_yds,94,,,,,
player,201712310tam,nor,ThomMi05,rec_td,0,,,,,
player,201712310tam,nor,ThomMi05,rec_long,43,,,,,
player,201712310tam,nor,ThomMi05,fumbles,0,,,,,
player,201712310tam,nor,ThomMi05,fumbles_lost,0,,,,,
player,201712310tam,nor,HillJo02,pass_cmp,0,,,,,
player,201712310tam,nor,HillJo02,pass_att,0,,,,,
player,201712310tam,nor,HillJo02,pass_yds,0,,,,,
player,201712310tam,nor,HillJo02,pass_td,0,,,,,
player,201712310tam,nor,HillJo02,pass_int,0,,,,,
player,201712310tam,nor,HillJo02,pass_sacked,0,,,,,
player,201712310tam,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201712310tam,nor,HillJo02,pass_long,0,,,,,
player,201712310tam,nor,HillJo02,pass_rating,,,,,,
player,201712310tam,nor,HillJo02,rush_att,0,,,,,
player,201712310tam,nor,HillJo02,rush_yds,0,,,,,
player,201712310tam,nor,HillJo02,rush_td,0,,,,,
player,201712310tam,nor,HillJo02,rush_long,0,,,,,
player,201712310tam,nor,HillJo02,targets,2,,,,,
player,201712310tam,nor,HillJo02,rec,1,,,,,
player,201712310tam,nor,HillJo02,rec_yds,8,,,,,
player,201712310tam,nor,HillJo02,rec_td,0,,,,,
player,201712310tam,nor,HillJo02,rec_long,8,,,,,
