game,2017,2,20170917,201709170ram,was,"Washington Redskins",27,ram,"Los Angeles Rams",20
player,201709170ram,ram,BrowMa03,fumbles_lost,0,,,,,
player,201709170ram,was,FostMa00,def_int,1,,,,,
player,201709170ram,was,FostMa00,def_int_yds,10,,,,,
player,201709170ram,was,FostMa00,def_int_td,0,,,,,
player,201709170ram,was,FostMa00,def_int_long,10,,,,,
player,201709170ram,was,FostMa00,pass_defended,1,,,,,
player,201709170ram,was,FostMa00,sacks,0.0,,,,,
player,201709170ram,was,FostMa00,tackles_combined,6,,,,,
player,201709170ram,was,FostMa00,tackles_solo,3,,,,,
player,201709170ram,was,FostMa00,tackles_assists,3,,,,,
player,201709170ram,was,FostMa00,tackles_loss,0,,,,,
player,201709170ram,was,FostMa00,qb_hits,0,,,,,
player,201709170ram,was,FostMa00,fumbles_rec,0,,,,,
player,201709170ram,was,FostMa00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,FostMa00,fumbles_rec_td,0,,,,,
player,201709170ram,was,FostMa00,fumbles_forced,0,,,,,
player,201709170ram,was,SmitPr00,def_int,0,,,,,
player,201709170ram,was,SmitPr00,def_int_yds,0,,,,,
player,201709170ram,was,SmitPr00,def_int_td,0,,,,,
player,201709170ram,was,SmitPr00,def_int_long,0,,,,,
player,201709170ram,was,SmitPr00,pass_defended,0,,,,,
player,201709170ram,was,SmitPr00,sacks,1.0,,,,,
player,201709170ram,was,SmitPr00,tackles_combined,3,,,,,
player,201709170ram,was,SmitPr00,tackles_solo,2,,,,,
player,201709170ram,was,SmitPr00,tackles_assists,1,,,,,
player,201709170ram,was,SmitPr00,tackles_loss,1,,,,,
player,201709170ram,was,SmitPr00,qb_hits,2,,,,,
player,201709170ram,was,SmitPr00,fumbles_rec,0,,,,,
player,201709170ram,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201709170ram,was,SmitPr00,fumbles_forced,0,,,,,
player,201709170ram,was,KerrRy00,def_int,0,,,,,
player,201709170ram,was,KerrRy00,def_int_yds,0,,,,,
player,201709170ram,was,KerrRy00,def_int_td,0,,,,,
player,201709170ram,was,KerrRy00,def_int_long,0,,,,,
player,201709170ram,was,KerrRy00,pass_defended,0,,,,,
player,201709170ram,was,KerrRy00,sacks,1.0,,,,,
player,201709170ram,was,KerrRy00,tackles_combined,1,,,,,
player,201709170ram,was,KerrRy00,tackles_solo,1,,,,,
player,201709170ram,was,KerrRy00,tackles_assists,0,,,,,
player,201709170ram,was,KerrRy00,tackles_loss,0,,,,,
player,201709170ram,was,KerrRy00,qb_hits,1,,,,,
player,201709170ram,was,KerrRy00,fumbles_rec,0,,,,,
player,201709170ram,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201709170ram,was,KerrRy00,fumbles_forced,1,,,,,
player,201709170ram,was,BrowZa00,def_int,0,,,,,
player,201709170ram,was,BrowZa00,def_int_yds,0,,,,,
player,201709170ram,was,BrowZa00,def_int_td,0,,,,,
player,201709170ram,was,BrowZa00,def_int_long,0,,,,,
player,201709170ram,was,BrowZa00,pass_defended,0,,,,,
player,201709170ram,was,BrowZa00,sacks,0.0,,,,,
player,201709170ram,was,BrowZa00,tackles_combined,10,,,,,
player,201709170ram,was,BrowZa00,tackles_solo,8,,,,,
player,201709170ram,was,BrowZa00,tackles_assists,2,,,,,
player,201709170ram,was,BrowZa00,tackles_loss,0,,,,,
player,201709170ram,was,BrowZa00,qb_hits,0,,,,,
player,201709170ram,was,BrowZa00,fumbles_rec,0,,,,,
player,201709170ram,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201709170ram,was,BrowZa00,fumbles_forced,0,,,,,
player,201709170ram,was,NormJo01,def_int,0,,,,,
player,201709170ram,was,NormJo01,def_int_yds,0,,,,,
player,201709170ram,was,NormJo01,def_int_td,0,,,,,
player,201709170ram,was,NormJo01,def_int_long,0,,,,,
player,201709170ram,was,NormJo01,pass_defended,0,,,,,
player,201709170ram,was,NormJo01,sacks,0.0,,,,,
player,201709170ram,was,NormJo01,tackles_combined,6,,,,,
player,201709170ram,was,NormJo01,tackles_solo,5,,,,,
player,201709170ram,was,NormJo01,tackles_assists,1,,,,,
player,201709170ram,was,NormJo01,tackles_loss,0,,,,,
player,201709170ram,was,NormJo01,qb_hits,0,,,,,
player,201709170ram,was,NormJo01,fumbles_rec,0,,,,,
player,201709170ram,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201709170ram,was,NormJo01,fumbles_rec_td,0,,,,,
player,201709170ram,was,NormJo01,fumbles_forced,2,,,,,
player,201709170ram,was,FullKe00,def_int,0,,,,,
player,201709170ram,was,FullKe00,def_int_yds,0,,,,,
player,201709170ram,was,FullKe00,def_int_td,0,,,,,
player,201709170ram,was,FullKe00,def_int_long,0,,,,,
player,201709170ram,was,FullKe00,pass_defended,0,,,,,
player,201709170ram,was,FullKe00,sacks,0.0,,,,,
player,201709170ram,was,FullKe00,tackles_combined,4,,,,,
player,201709170ram,was,FullKe00,tackles_solo,4,,,,,
player,201709170ram,was,FullKe00,tackles_assists,0,,,,,
player,201709170ram,was,FullKe00,tackles_loss,1,,,,,
player,201709170ram,was,FullKe00,qb_hits,0,,,,,
player,201709170ram,was,FullKe00,fumbles_rec,0,,,,,
player,201709170ram,was,FullKe00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,FullKe00,fumbles_rec_td,0,,,,,
player,201709170ram,was,FullKe00,fumbles_forced,0,,,,,
player,201709170ram,was,SweaDJ00,def_int,0,,,,,
player,201709170ram,was,SweaDJ00,def_int_yds,0,,,,,
player,201709170ram,was,SweaDJ00,def_int_td,0,,,,,
player,201709170ram,was,SweaDJ00,def_int_long,0,,,,,
player,201709170ram,was,SweaDJ00,pass_defended,0,,,,,
player,201709170ram,was,SweaDJ00,sacks,0.0,,,,,
player,201709170ram,was,SweaDJ00,tackles_combined,4,,,,,
player,201709170ram,was,SweaDJ00,tackles_solo,4,,,,,
player,201709170ram,was,SweaDJ00,tackles_assists,0,,,,,
player,201709170ram,was,SweaDJ00,tackles_loss,0,,,,,
player,201709170ram,was,SweaDJ00,qb_hits,0,,,,,
player,201709170ram,was,SweaDJ00,fumbles_rec,0,,,,,
player,201709170ram,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201709170ram,was,SweaDJ00,fumbles_forced,0,,,,,
player,201709170ram,was,EverDe01,def_int,0,,,,,
player,201709170ram,was,EverDe01,def_int_yds,0,,,,,
player,201709170ram,was,EverDe01,def_int_td,0,,,,,
player,201709170ram,was,EverDe01,def_int_long,0,,,,,
player,201709170ram,was,EverDe01,pass_defended,0,,,,,
player,201709170ram,was,EverDe01,sacks,0.0,,,,,
player,201709170ram,was,EverDe01,tackles_combined,3,,,,,
player,201709170ram,was,EverDe01,tackles_solo,3,,,,,
player,201709170ram,was,EverDe01,tackles_assists,0,,,,,
player,201709170ram,was,EverDe01,tackles_loss,0,,,,,
player,201709170ram,was,EverDe01,qb_hits,0,,,,,
player,201709170ram,was,EverDe01,fumbles_rec,0,,,,,
player,201709170ram,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201709170ram,was,EverDe01,fumbles_rec_td,0,,,,,
player,201709170ram,was,EverDe01,fumbles_forced,0,,,,,
player,201709170ram,was,BreeBa00,def_int,0,,,,,
player,201709170ram,was,BreeBa00,def_int_yds,0,,,,,
player,201709170ram,was,BreeBa00,def_int_td,0,,,,,
player,201709170ram,was,BreeBa00,def_int_long,0,,,,,
player,201709170ram,was,BreeBa00,pass_defended,0,,,,,
player,201709170ram,was,BreeBa00,sacks,0.0,,,,,
player,201709170ram,was,BreeBa00,tackles_combined,2,,,,,
player,201709170ram,was,BreeBa00,tackles_solo,2,,,,,
player,201709170ram,was,BreeBa00,tackles_assists,0,,,,,
player,201709170ram,was,BreeBa00,tackles_loss,0,,,,,
player,201709170ram,was,BreeBa00,qb_hits,0,,,,,
player,201709170ram,was,BreeBa00,fumbles_rec,0,,,,,
player,201709170ram,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201709170ram,was,BreeBa00,fumbles_forced,0,,,,,
player,201709170ram,was,GaleJu00,def_int,0,,,,,
player,201709170ram,was,GaleJu00,def_int_yds,0,,,,,
player,201709170ram,was,GaleJu00,def_int_td,0,,,,,
player,201709170ram,was,GaleJu00,def_int_long,0,,,,,
player,201709170ram,was,GaleJu00,pass_defended,0,,,,,
player,201709170ram,was,GaleJu00,sacks,0.0,,,,,
player,201709170ram,was,GaleJu00,tackles_combined,2,,,,,
player,201709170ram,was,GaleJu00,tackles_solo,2,,,,,
player,201709170ram,was,GaleJu00,tackles_assists,0,,,,,
player,201709170ram,was,GaleJu00,tackles_loss,1,,,,,
player,201709170ram,was,GaleJu00,qb_hits,0,,,,,
player,201709170ram,was,GaleJu00,fumbles_rec,0,,,,,
player,201709170ram,was,GaleJu00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,GaleJu00,fumbles_rec_td,0,,,,,
player,201709170ram,was,GaleJu00,fumbles_forced,0,,,,,
player,201709170ram,was,NichMo00,def_int,0,,,,,
player,201709170ram,was,NichMo00,def_int_yds,0,,,,,
player,201709170ram,was,NichMo00,def_int_td,0,,,,,
player,201709170ram,was,NichMo00,def_int_long,0,,,,,
player,201709170ram,was,NichMo00,pass_defended,0,,,,,
player,201709170ram,was,NichMo00,sacks,0.0,,,,,
player,201709170ram,was,NichMo00,tackles_combined,2,,,,,
player,201709170ram,was,NichMo00,tackles_solo,2,,,,,
player,201709170ram,was,NichMo00,tackles_assists,0,,,,,
player,201709170ram,was,NichMo00,tackles_loss,0,,,,,
player,201709170ram,was,NichMo00,qb_hits,0,,,,,
player,201709170ram,was,NichMo00,fumbles_rec,0,,,,,
player,201709170ram,was,NichMo00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,NichMo00,fumbles_rec_td,0,,,,,
player,201709170ram,was,NichMo00,fumbles_forced,0,,,,,
player,201709170ram,was,AlleJo01,def_int,0,,,,,
player,201709170ram,was,AlleJo01,def_int_yds,0,,,,,
player,201709170ram,was,AlleJo01,def_int_td,0,,,,,
player,201709170ram,was,AlleJo01,def_int_long,0,,,,,
player,201709170ram,was,AlleJo01,pass_defended,0,,,,,
player,201709170ram,was,AlleJo01,sacks,0.0,,,,,
player,201709170ram,was,AlleJo01,tackles_combined,1,,,,,
player,201709170ram,was,AlleJo01,tackles_solo,0,,,,,
player,201709170ram,was,AlleJo01,tackles_assists,1,,,,,
player,201709170ram,was,AlleJo01,tackles_loss,0,,,,,
player,201709170ram,was,AlleJo01,qb_hits,1,,,,,
player,201709170ram,was,AlleJo01,fumbles_rec,0,,,,,
player,201709170ram,was,AlleJo01,fumbles_rec_yds,0,,,,,
player,201709170ram,was,AlleJo01,fumbles_rec_td,0,,,,,
player,201709170ram,was,AlleJo01,fumbles_forced,0,,,,,
player,201709170ram,was,CartCh00,def_int,0,,,,,
player,201709170ram,was,CartCh00,def_int_yds,0,,,,,
player,201709170ram,was,CartCh00,def_int_td,0,,,,,
player,201709170ram,was,CartCh00,def_int_long,0,,,,,
player,201709170ram,was,CartCh00,pass_defended,0,,,,,
player,201709170ram,was,CartCh00,sacks,0.0,,,,,
player,201709170ram,was,CartCh00,tackles_combined,1,,,,,
player,201709170ram,was,CartCh00,tackles_solo,1,,,,,
player,201709170ram,was,CartCh00,tackles_assists,0,,,,,
player,201709170ram,was,CartCh00,tackles_loss,0,,,,,
player,201709170ram,was,CartCh00,qb_hits,0,,,,,
player,201709170ram,was,CartCh00,fumbles_rec,0,,,,,
player,201709170ram,was,CartCh00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,CartCh00,fumbles_rec_td,0,,,,,
player,201709170ram,was,CartCh00,fumbles_forced,0,,,,,
player,201709170ram,was,CrowJa00,def_int,0,,,,,
player,201709170ram,was,CrowJa00,def_int_yds,0,,,,,
player,201709170ram,was,CrowJa00,def_int_td,0,,,,,
player,201709170ram,was,CrowJa00,def_int_long,0,,,,,
player,201709170ram,was,CrowJa00,pass_defended,0,,,,,
player,201709170ram,was,CrowJa00,sacks,0.0,,,,,
player,201709170ram,was,CrowJa00,tackles_combined,1,,,,,
player,201709170ram,was,CrowJa00,tackles_solo,1,,,,,
player,201709170ram,was,CrowJa00,tackles_assists,0,,,,,
player,201709170ram,was,CrowJa00,tackles_loss,0,,,,,
player,201709170ram,was,CrowJa00,qb_hits,0,,,,,
player,201709170ram,was,CrowJa00,fumbles_rec,0,,,,,
player,201709170ram,was,CrowJa00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,CrowJa00,fumbles_rec_td,0,,,,,
player,201709170ram,was,CrowJa00,fumbles_forced,0,,,,,
player,201709170ram,was,IoanMa01,def_int,0,,,,,
player,201709170ram,was,IoanMa01,def_int_yds,0,,,,,
player,201709170ram,was,IoanMa01,def_int_td,0,,,,,
player,201709170ram,was,IoanMa01,def_int_long,0,,,,,
player,201709170ram,was,IoanMa01,pass_defended,0,,,,,
player,201709170ram,was,IoanMa01,sacks,0.0,,,,,
player,201709170ram,was,IoanMa01,tackles_combined,1,,,,,
player,201709170ram,was,IoanMa01,tackles_solo,1,,,,,
player,201709170ram,was,IoanMa01,tackles_assists,0,,,,,
player,201709170ram,was,IoanMa01,tackles_loss,0,,,,,
player,201709170ram,was,IoanMa01,qb_hits,1,,,,,
player,201709170ram,was,IoanMa01,fumbles_rec,0,,,,,
player,201709170ram,was,IoanMa01,fumbles_rec_yds,0,,,,,
player,201709170ram,was,IoanMa01,fumbles_rec_td,0,,,,,
player,201709170ram,was,IoanMa01,fumbles_forced,0,,,,,
player,201709170ram,was,McClTe00,def_int,0,,,,,
player,201709170ram,was,McClTe00,def_int_yds,0,,,,,
player,201709170ram,was,McClTe00,def_int_td,0,,,,,
player,201709170ram,was,McClTe00,def_int_long,0,,,,,
player,201709170ram,was,McClTe00,pass_defended,0,,,,,
player,201709170ram,was,McClTe00,sacks,0.0,,,,,
player,201709170ram,was,McClTe00,tackles_combined,1,,,,,
player,201709170ram,was,McClTe00,tackles_solo,1,,,,,
player,201709170ram,was,McClTe00,tackles_assists,0,,,,,
player,201709170ram,was,McClTe00,tackles_loss,0,,,,,
player,201709170ram,was,McClTe00,qb_hits,0,,,,,
player,201709170ram,was,McClTe00,fumbles_rec,1,,,,,
player,201709170ram,was,McClTe00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,McClTe00,fumbles_rec_td,0,,,,,
player,201709170ram,was,McClTe00,fumbles_forced,0,,,,,
player,201709170ram,was,MoreFa00,def_int,0,,,,,
player,201709170ram,was,MoreFa00,def_int_yds,0,,,,,
player,201709170ram,was,MoreFa00,def_int_td,0,,,,,
player,201709170ram,was,MoreFa00,def_int_long,0,,,,,
player,201709170ram,was,MoreFa00,pass_defended,0,,,,,
player,201709170ram,was,MoreFa00,sacks,0.0,,,,,
player,201709170ram,was,MoreFa00,tackles_combined,1,,,,,
player,201709170ram,was,MoreFa00,tackles_solo,1,,,,,
player,201709170ram,was,MoreFa00,tackles_assists,0,,,,,
player,201709170ram,was,MoreFa00,tackles_loss,0,,,,,
player,201709170ram,was,MoreFa00,qb_hits,0,,,,,
player,201709170ram,was,MoreFa00,fumbles_rec,0,,,,,
player,201709170ram,was,MoreFa00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,MoreFa00,fumbles_rec_td,0,,,,,
player,201709170ram,was,MoreFa00,fumbles_forced,0,,,,,
player,201709170ram,was,SundNi00,def_int,0,,,,,
player,201709170ram,was,SundNi00,def_int_yds,0,,,,,
player,201709170ram,was,SundNi00,def_int_td,0,,,,,
player,201709170ram,was,SundNi00,def_int_long,0,,,,,
player,201709170ram,was,SundNi00,pass_defended,0,,,,,
player,201709170ram,was,SundNi00,sacks,0.0,,,,,
player,201709170ram,was,SundNi00,tackles_combined,1,,,,,
player,201709170ram,was,SundNi00,tackles_solo,1,,,,,
player,201709170ram,was,SundNi00,tackles_assists,0,,,,,
player,201709170ram,was,SundNi00,tackles_loss,0,,,,,
player,201709170ram,was,SundNi00,qb_hits,0,,,,,
player,201709170ram,was,SundNi00,fumbles_rec,0,,,,,
player,201709170ram,was,SundNi00,fumbles_rec_yds,0,,,,,
player,201709170ram,was,SundNi00,fumbles_rec_td,0,,,,,
player,201709170ram,was,SundNi00,fumbles_forced,0,,,,,
player,201709170ram,was,HoodEv99,def_int,0,,,,,
player,201709170ram,was,HoodEv99,def_int_yds,0,,,,,
player,201709170ram,was,HoodEv99,def_int_td,0,,,,,
player,201709170ram,was,HoodEv99,def_int_long,0,,,,,
player,201709170ram,was,HoodEv99,pass_defended,0,,,,,
player,201709170ram,was,HoodEv99,sacks,0.0,,,,,
player,201709170ram,was,HoodEv99,tackles_combined,0,,,,,
player,201709170ram,was,HoodEv99,tackles_solo,0,,,,,
player,201709170ram,was,HoodEv99,tackles_assists,0,,,,,
player,201709170ram,was,HoodEv99,tackles_loss,0,,,,,
player,201709170ram,was,HoodEv99,qb_hits,1,,,,,
player,201709170ram,was,HoodEv99,fumbles_rec,0,,,,,
player,201709170ram,was,HoodEv99,fumbles_rec_yds,0,,,,,
player,201709170ram,was,HoodEv99,fumbles_rec_td,0,,,,,
player,201709170ram,was,HoodEv99,fumbles_forced,0,,,,,
player,201709170ram,ram,OgleAl00,def_int,0,,,,,
player,201709170ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201709170ram,ram,OgleAl00,def_int_td,0,,,,,
player,201709170ram,ram,OgleAl00,def_int_long,0,,,,,
player,201709170ram,ram,OgleAl00,pass_defended,0,,,,,
player,201709170ram,ram,OgleAl00,sacks,1.0,,,,,
player,201709170ram,ram,OgleAl00,tackles_combined,11,,,,,
player,201709170ram,ram,OgleAl00,tackles_solo,7,,,,,
player,201709170ram,ram,OgleAl00,tackles_assists,4,,,,,
player,201709170ram,ram,OgleAl00,tackles_loss,1,,,,,
player,201709170ram,ram,OgleAl00,qb_hits,1,,,,,
player,201709170ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201709170ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,OgleAl00,fumbles_forced,0,,,,,
player,201709170ram,ram,QuinRo00,def_int,0,,,,,
player,201709170ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201709170ram,ram,QuinRo00,def_int_td,0,,,,,
player,201709170ram,ram,QuinRo00,def_int_long,0,,,,,
player,201709170ram,ram,QuinRo00,pass_defended,0,,,,,
player,201709170ram,ram,QuinRo00,sacks,0.5,,,,,
player,201709170ram,ram,QuinRo00,tackles_combined,2,,,,,
player,201709170ram,ram,QuinRo00,tackles_solo,1,,,,,
player,201709170ram,ram,QuinRo00,tackles_assists,1,,,,,
player,201709170ram,ram,QuinRo00,tackles_loss,0,,,,,
player,201709170ram,ram,QuinRo00,qb_hits,1,,,,,
player,201709170ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201709170ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201709170ram,ram,FoxxMo00,def_int,0,,,,,
player,201709170ram,ram,FoxxMo00,def_int_yds,0,,,,,
player,201709170ram,ram,FoxxMo00,def_int_td,0,,,,,
player,201709170ram,ram,FoxxMo00,def_int_long,0,,,,,
player,201709170ram,ram,FoxxMo00,pass_defended,0,,,,,
player,201709170ram,ram,FoxxMo00,sacks,0.5,,,,,
player,201709170ram,ram,FoxxMo00,tackles_combined,1,,,,,
player,201709170ram,ram,FoxxMo00,tackles_solo,0,,,,,
player,201709170ram,ram,FoxxMo00,tackles_assists,1,,,,,
player,201709170ram,ram,FoxxMo00,tackles_loss,0,,,,,
player,201709170ram,ram,FoxxMo00,qb_hits,1,,,,,
player,201709170ram,ram,FoxxMo00,fumbles_rec,0,,,,,
player,201709170ram,ram,FoxxMo00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,FoxxMo00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,FoxxMo00,fumbles_forced,0,,,,,
player,201709170ram,ram,BarrMa00,def_int,0,,,,,
player,201709170ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201709170ram,ram,BarrMa00,def_int_td,0,,,,,
player,201709170ram,ram,BarrMa00,def_int_long,0,,,,,
player,201709170ram,ram,BarrMa00,pass_defended,0,,,,,
player,201709170ram,ram,BarrMa00,sacks,0.0,,,,,
player,201709170ram,ram,BarrMa00,tackles_combined,10,,,,,
player,201709170ram,ram,BarrMa00,tackles_solo,10,,,,,
player,201709170ram,ram,BarrMa00,tackles_assists,0,,,,,
player,201709170ram,ram,BarrMa00,tackles_loss,2,,,,,
player,201709170ram,ram,BarrMa00,qb_hits,0,,,,,
player,201709170ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201709170ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201709170ram,ram,AlexMa00,def_int,0,,,,,
player,201709170ram,ram,AlexMa00,def_int_yds,0,,,,,
player,201709170ram,ram,AlexMa00,def_int_td,0,,,,,
player,201709170ram,ram,AlexMa00,def_int_long,0,,,,,
player,201709170ram,ram,AlexMa00,pass_defended,0,,,,,
player,201709170ram,ram,AlexMa00,sacks,0.0,,,,,
player,201709170ram,ram,AlexMa00,tackles_combined,9,,,,,
player,201709170ram,ram,AlexMa00,tackles_solo,7,,,,,
player,201709170ram,ram,AlexMa00,tackles_assists,2,,,,,
player,201709170ram,ram,AlexMa00,tackles_loss,0,,,,,
player,201709170ram,ram,AlexMa00,qb_hits,0,,,,,
player,201709170ram,ram,AlexMa00,fumbles_rec,0,,,,,
player,201709170ram,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,AlexMa00,fumbles_forced,0,,,,,
player,201709170ram,ram,JoynLa00,def_int,0,,,,,
player,201709170ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201709170ram,ram,JoynLa00,def_int_td,0,,,,,
player,201709170ram,ram,JoynLa00,def_int_long,0,,,,,
player,201709170ram,ram,JoynLa00,pass_defended,0,,,,,
player,201709170ram,ram,JoynLa00,sacks,0.0,,,,,
player,201709170ram,ram,JoynLa00,tackles_combined,9,,,,,
player,201709170ram,ram,JoynLa00,tackles_solo,8,,,,,
player,201709170ram,ram,JoynLa00,tackles_assists,1,,,,,
player,201709170ram,ram,JoynLa00,tackles_loss,0,,,,,
player,201709170ram,ram,JoynLa00,qb_hits,0,,,,,
player,201709170ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201709170ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201709170ram,ram,RobeNi00,def_int,0,,,,,
player,201709170ram,ram,RobeNi00,def_int_yds,0,,,,,
player,201709170ram,ram,RobeNi00,def_int_td,0,,,,,
player,201709170ram,ram,RobeNi00,def_int_long,0,,,,,
player,201709170ram,ram,RobeNi00,pass_defended,0,,,,,
player,201709170ram,ram,RobeNi00,sacks,0.0,,,,,
player,201709170ram,ram,RobeNi00,tackles_combined,5,,,,,
player,201709170ram,ram,RobeNi00,tackles_solo,3,,,,,
player,201709170ram,ram,RobeNi00,tackles_assists,2,,,,,
player,201709170ram,ram,RobeNi00,tackles_loss,0,,,,,
player,201709170ram,ram,RobeNi00,qb_hits,0,,,,,
player,201709170ram,ram,RobeNi00,fumbles_rec,0,,,,,
player,201709170ram,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,RobeNi00,fumbles_forced,1,,,,,
player,201709170ram,ram,BrocMi00,def_int,0,,,,,
player,201709170ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201709170ram,ram,BrocMi00,def_int_td,0,,,,,
player,201709170ram,ram,BrocMi00,def_int_long,0,,,,,
player,201709170ram,ram,BrocMi00,pass_defended,0,,,,,
player,201709170ram,ram,BrocMi00,sacks,0.0,,,,,
player,201709170ram,ram,BrocMi00,tackles_combined,4,,,,,
player,201709170ram,ram,BrocMi00,tackles_solo,4,,,,,
player,201709170ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201709170ram,ram,BrocMi00,tackles_loss,1,,,,,
player,201709170ram,ram,BrocMi00,qb_hits,0,,,,,
player,201709170ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201709170ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201709170ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201709170ram,ram,DaviCo02,def_int,0,,,,,
player,201709170ram,ram,DaviCo02,def_int_yds,0,,,,,
player,201709170ram,ram,DaviCo02,def_int_td,0,,,,,
player,201709170ram,ram,DaviCo02,def_int_long,0,,,,,
player,201709170ram,ram,DaviCo02,pass_defended,0,,,,,
player,201709170ram,ram,DaviCo02,sacks,0.0,,,,,
player,201709170ram,ram,DaviCo02,tackles_combined,4,,,,,
player,201709170ram,ram,DaviCo02,tackles_solo,3,,,,,
player,201709170ram,ram,DaviCo02,tackles_assists,1,,,,,
player,201709170ram,ram,DaviCo02,tackles_loss,0,,,,,
player,201709170ram,ram,DaviCo02,qb_hits,0,,,,,
player,201709170ram,ram,DaviCo02,fumbles_rec,0,,,,,
player,201709170ram,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201709170ram,ram,DaviCo02,fumbles_forced,0,,,,,
player,201709170ram,ram,BarwCo99,def_int,0,,,,,
player,201709170ram,ram,BarwCo99,def_int_yds,0,,,,,
player,201709170ram,ram,BarwCo99,def_int_td,0,,,,,
player,201709170ram,ram,BarwCo99,def_int_long,0,,,,,
player,201709170ram,ram,BarwCo99,pass_defended,0,,,,,
player,201709170ram,ram,BarwCo99,sacks,0.0,,,,,
player,201709170ram,ram,BarwCo99,tackles_combined,3,,,,,
player,201709170ram,ram,BarwCo99,tackles_solo,3,,,,,
player,201709170ram,ram,BarwCo99,tackles_assists,0,,,,,
player,201709170ram,ram,BarwCo99,tackles_loss,0,,,,,
player,201709170ram,ram,BarwCo99,qb_hits,0,,,,,
player,201709170ram,ram,BarwCo99,fumbles_rec,0,,,,,
player,201709170ram,ram,BarwCo99,fumbles_rec_yds,0,,,,,
player,201709170ram,ram,BarwCo99,fumbles_rec_td,0,,,,,
player,201709170ram,ram,BarwCo99,fumbles_forced,0,,,,,
player,201709170ram,ram,CounBl00,def_int,0,,,,,
player,201709170ram,ram,CounBl00,def_int_yds,0,,,,,
player,201709170ram,ram,CounBl00,def_int_td,0,,,,,
player,201709170ram,ram,CounBl00,def_int_long,0,,,,,
player,201709170ram,ram,CounBl00,pass_defended,0,,,,,
player,201709170ram,ram,CounBl00,sacks,0.0,,,,,
player,201709170ram,ram,CounBl00,tackles_combined,2,,,,,
player,201709170ram,ram,CounBl00,tackles_solo,2,,,,,
player,201709170ram,ram,CounBl00,tackles_assists,0,,,,,
player,201709170ram,ram,CounBl00,tackles_loss,0,,,,,
player,201709170ram,ram,CounBl00,qb_hits,0,,,,,
