game,2017,11,20171119,201711190htx,crd,"Arizona Cardinals",21,htx,"Houston Texans",31
player,201711190htx,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,BucaDe00,fumbles_forced,1,,,,,
player,201711190htx,crd,DansKa20,def_int,0,,,,,
player,201711190htx,crd,DansKa20,def_int_yds,0,,,,,
player,201711190htx,crd,DansKa20,def_int_td,0,,,,,
player,201711190htx,crd,DansKa20,def_int_long,0,,,,,
player,201711190htx,crd,DansKa20,pass_defended,0,,,,,
player,201711190htx,crd,DansKa20,sacks,0.0,,,,,
player,201711190htx,crd,DansKa20,tackles_combined,9,,,,,
player,201711190htx,crd,DansKa20,tackles_solo,7,,,,,
player,201711190htx,crd,DansKa20,tackles_assists,2,,,,,
player,201711190htx,crd,DansKa20,tackles_loss,0,,,,,
player,201711190htx,crd,DansKa20,qb_hits,0,,,,,
player,201711190htx,crd,DansKa20,fumbles_rec,0,,,,,
player,201711190htx,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201711190htx,crd,DansKa20,fumbles_forced,0,,,,,
player,201711190htx,crd,MathTy00,def_int,0,,,,,
player,201711190htx,crd,MathTy00,def_int_yds,0,,,,,
player,201711190htx,crd,MathTy00,def_int_td,0,,,,,
player,201711190htx,crd,MathTy00,def_int_long,0,,,,,
player,201711190htx,crd,MathTy00,pass_defended,0,,,,,
player,201711190htx,crd,MathTy00,sacks,0.0,,,,,
player,201711190htx,crd,MathTy00,tackles_combined,7,,,,,
player,201711190htx,crd,MathTy00,tackles_solo,6,,,,,
player,201711190htx,crd,MathTy00,tackles_assists,1,,,,,
player,201711190htx,crd,MathTy00,tackles_loss,1,,,,,
player,201711190htx,crd,MathTy00,qb_hits,0,,,,,
player,201711190htx,crd,MathTy00,fumbles_rec,0,,,,,
player,201711190htx,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,MathTy00,fumbles_forced,0,,,,,
player,201711190htx,crd,BethAn20,def_int,0,,,,,
player,201711190htx,crd,BethAn20,def_int_yds,0,,,,,
player,201711190htx,crd,BethAn20,def_int_td,0,,,,,
player,201711190htx,crd,BethAn20,def_int_long,0,,,,,
player,201711190htx,crd,BethAn20,pass_defended,0,,,,,
player,201711190htx,crd,BethAn20,sacks,0.0,,,,,
player,201711190htx,crd,BethAn20,tackles_combined,5,,,,,
player,201711190htx,crd,BethAn20,tackles_solo,2,,,,,
player,201711190htx,crd,BethAn20,tackles_assists,3,,,,,
player,201711190htx,crd,BethAn20,tackles_loss,0,,,,,
player,201711190htx,crd,BethAn20,qb_hits,0,,,,,
player,201711190htx,crd,BethAn20,fumbles_rec,0,,,,,
player,201711190htx,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201711190htx,crd,BethAn20,fumbles_forced,0,,,,,
player,201711190htx,crd,NkemRo00,def_int,0,,,,,
player,201711190htx,crd,NkemRo00,def_int_yds,0,,,,,
player,201711190htx,crd,NkemRo00,def_int_td,0,,,,,
player,201711190htx,crd,NkemRo00,def_int_long,0,,,,,
player,201711190htx,crd,NkemRo00,pass_defended,0,,,,,
player,201711190htx,crd,NkemRo00,sacks,0.0,,,,,
player,201711190htx,crd,NkemRo00,tackles_combined,4,,,,,
player,201711190htx,crd,NkemRo00,tackles_solo,0,,,,,
player,201711190htx,crd,NkemRo00,tackles_assists,4,,,,,
player,201711190htx,crd,NkemRo00,tackles_loss,0,,,,,
player,201711190htx,crd,NkemRo00,qb_hits,0,,,,,
player,201711190htx,crd,NkemRo00,fumbles_rec,0,,,,,
player,201711190htx,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,NkemRo00,fumbles_forced,0,,,,,
player,201711190htx,crd,WillXa00,def_int,0,,,,,
player,201711190htx,crd,WillXa00,def_int_yds,0,,,,,
player,201711190htx,crd,WillXa00,def_int_td,0,,,,,
player,201711190htx,crd,WillXa00,def_int_long,0,,,,,
player,201711190htx,crd,WillXa00,pass_defended,0,,,,,
player,201711190htx,crd,WillXa00,sacks,0.0,,,,,
player,201711190htx,crd,WillXa00,tackles_combined,4,,,,,
player,201711190htx,crd,WillXa00,tackles_solo,3,,,,,
player,201711190htx,crd,WillXa00,tackles_assists,1,,,,,
player,201711190htx,crd,WillXa00,tackles_loss,0,,,,,
player,201711190htx,crd,WillXa00,qb_hits,0,,,,,
player,201711190htx,crd,WillXa00,fumbles_rec,0,,,,,
player,201711190htx,crd,WillXa00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,WillXa00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,WillXa00,fumbles_forced,1,,,,,
player,201711190htx,crd,WillTr99,def_int,0,,,,,
player,201711190htx,crd,WillTr99,def_int_yds,0,,,,,
player,201711190htx,crd,WillTr99,def_int_td,0,,,,,
player,201711190htx,crd,WillTr99,def_int_long,0,,,,,
player,201711190htx,crd,WillTr99,pass_defended,0,,,,,
player,201711190htx,crd,WillTr99,sacks,0.0,,,,,
player,201711190htx,crd,WillTr99,tackles_combined,4,,,,,
player,201711190htx,crd,WillTr99,tackles_solo,4,,,,,
player,201711190htx,crd,WillTr99,tackles_assists,0,,,,,
player,201711190htx,crd,WillTr99,tackles_loss,0,,,,,
player,201711190htx,crd,WillTr99,qb_hits,0,,,,,
player,201711190htx,crd,WillTr99,fumbles_rec,0,,,,,
player,201711190htx,crd,WillTr99,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,WillTr99,fumbles_rec_td,0,,,,,
player,201711190htx,crd,WillTr99,fumbles_forced,0,,,,,
player,201711190htx,crd,GuntRo00,def_int,0,,,,,
player,201711190htx,crd,GuntRo00,def_int_yds,0,,,,,
player,201711190htx,crd,GuntRo00,def_int_td,0,,,,,
player,201711190htx,crd,GuntRo00,def_int_long,0,,,,,
player,201711190htx,crd,GuntRo00,pass_defended,0,,,,,
player,201711190htx,crd,GuntRo00,sacks,0.0,,,,,
player,201711190htx,crd,GuntRo00,tackles_combined,3,,,,,
player,201711190htx,crd,GuntRo00,tackles_solo,1,,,,,
player,201711190htx,crd,GuntRo00,tackles_assists,2,,,,,
player,201711190htx,crd,GuntRo00,tackles_loss,1,,,,,
player,201711190htx,crd,GuntRo00,qb_hits,0,,,,,
player,201711190htx,crd,GuntRo00,fumbles_rec,0,,,,,
player,201711190htx,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,GuntRo00,fumbles_forced,0,,,,,
player,201711190htx,crd,PierOl00,def_int,0,,,,,
player,201711190htx,crd,PierOl00,def_int_yds,0,,,,,
player,201711190htx,crd,PierOl00,def_int_td,0,,,,,
player,201711190htx,crd,PierOl00,def_int_long,0,,,,,
player,201711190htx,crd,PierOl00,pass_defended,0,,,,,
player,201711190htx,crd,PierOl00,sacks,0.0,,,,,
player,201711190htx,crd,PierOl00,tackles_combined,3,,,,,
player,201711190htx,crd,PierOl00,tackles_solo,3,,,,,
player,201711190htx,crd,PierOl00,tackles_assists,0,,,,,
player,201711190htx,crd,PierOl00,tackles_loss,1,,,,,
player,201711190htx,crd,PierOl00,qb_hits,1,,,,,
player,201711190htx,crd,PierOl00,fumbles_rec,0,,,,,
player,201711190htx,crd,PierOl00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,PierOl00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,PierOl00,fumbles_forced,0,,,,,
player,201711190htx,crd,FordRu00,def_int,0,,,,,
player,201711190htx,crd,FordRu00,def_int_yds,0,,,,,
player,201711190htx,crd,FordRu00,def_int_td,0,,,,,
player,201711190htx,crd,FordRu00,def_int_long,0,,,,,
player,201711190htx,crd,FordRu00,pass_defended,0,,,,,
player,201711190htx,crd,FordRu00,sacks,0.0,,,,,
player,201711190htx,crd,FordRu00,tackles_combined,2,,,,,
player,201711190htx,crd,FordRu00,tackles_solo,2,,,,,
player,201711190htx,crd,FordRu00,tackles_assists,0,,,,,
player,201711190htx,crd,FordRu00,tackles_loss,0,,,,,
player,201711190htx,crd,FordRu00,qb_hits,0,,,,,
player,201711190htx,crd,FordRu00,fumbles_rec,0,,,,,
player,201711190htx,crd,FordRu00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,FordRu00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,FordRu00,fumbles_forced,0,,,,,
player,201711190htx,crd,MartKa00,def_int,0,,,,,
player,201711190htx,crd,MartKa00,def_int_yds,0,,,,,
player,201711190htx,crd,MartKa00,def_int_td,0,,,,,
player,201711190htx,crd,MartKa00,def_int_long,0,,,,,
player,201711190htx,crd,MartKa00,pass_defended,0,,,,,
player,201711190htx,crd,MartKa00,sacks,0.0,,,,,
player,201711190htx,crd,MartKa00,tackles_combined,2,,,,,
player,201711190htx,crd,MartKa00,tackles_solo,1,,,,,
player,201711190htx,crd,MartKa00,tackles_assists,1,,,,,
player,201711190htx,crd,MartKa00,tackles_loss,0,,,,,
player,201711190htx,crd,MartKa00,qb_hits,0,,,,,
player,201711190htx,crd,MartKa00,fumbles_rec,0,,,,,
player,201711190htx,crd,MartKa00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,MartKa00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,MartKa00,fumbles_forced,0,,,,,
player,201711190htx,crd,SealRi00,def_int,0,,,,,
player,201711190htx,crd,SealRi00,def_int_yds,0,,,,,
player,201711190htx,crd,SealRi00,def_int_td,0,,,,,
player,201711190htx,crd,SealRi00,def_int_long,0,,,,,
player,201711190htx,crd,SealRi00,pass_defended,0,,,,,
player,201711190htx,crd,SealRi00,sacks,0.0,,,,,
player,201711190htx,crd,SealRi00,tackles_combined,2,,,,,
player,201711190htx,crd,SealRi00,tackles_solo,1,,,,,
player,201711190htx,crd,SealRi00,tackles_assists,1,,,,,
player,201711190htx,crd,SealRi00,tackles_loss,0,,,,,
player,201711190htx,crd,SealRi00,qb_hits,0,,,,,
player,201711190htx,crd,SealRi00,fumbles_rec,0,,,,,
player,201711190htx,crd,SealRi00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,SealRi00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,SealRi00,fumbles_forced,0,,,,,
player,201711190htx,crd,GoldBr00,def_int,0,,,,,
player,201711190htx,crd,GoldBr00,def_int_yds,0,,,,,
player,201711190htx,crd,GoldBr00,def_int_td,0,,,,,
player,201711190htx,crd,GoldBr00,def_int_long,0,,,,,
player,201711190htx,crd,GoldBr00,pass_defended,0,,,,,
player,201711190htx,crd,GoldBr00,sacks,0.0,,,,,
player,201711190htx,crd,GoldBr00,tackles_combined,1,,,,,
player,201711190htx,crd,GoldBr00,tackles_solo,1,,,,,
player,201711190htx,crd,GoldBr00,tackles_assists,0,,,,,
player,201711190htx,crd,GoldBr00,tackles_loss,0,,,,,
player,201711190htx,crd,GoldBr00,qb_hits,0,,,,,
player,201711190htx,crd,GoldBr00,fumbles_rec,0,,,,,
player,201711190htx,crd,GoldBr00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,GoldBr00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,GoldBr00,fumbles_forced,0,,,,,
player,201711190htx,crd,ReddHa00,def_int,0,,,,,
player,201711190htx,crd,ReddHa00,def_int_yds,0,,,,,
player,201711190htx,crd,ReddHa00,def_int_td,0,,,,,
player,201711190htx,crd,ReddHa00,def_int_long,0,,,,,
player,201711190htx,crd,ReddHa00,pass_defended,0,,,,,
player,201711190htx,crd,ReddHa00,sacks,0.0,,,,,
player,201711190htx,crd,ReddHa00,tackles_combined,1,,,,,
player,201711190htx,crd,ReddHa00,tackles_solo,0,,,,,
player,201711190htx,crd,ReddHa00,tackles_assists,1,,,,,
player,201711190htx,crd,ReddHa00,tackles_loss,0,,,,,
player,201711190htx,crd,ReddHa00,qb_hits,1,,,,,
player,201711190htx,crd,ReddHa00,fumbles_rec,0,,,,,
player,201711190htx,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,ReddHa00,fumbles_forced,0,,,,,
player,201711190htx,crd,RuckFr99,def_int,0,,,,,
player,201711190htx,crd,RuckFr99,def_int_yds,0,,,,,
player,201711190htx,crd,RuckFr99,def_int_td,0,,,,,
player,201711190htx,crd,RuckFr99,def_int_long,0,,,,,
player,201711190htx,crd,RuckFr99,pass_defended,0,,,,,
player,201711190htx,crd,RuckFr99,sacks,0.0,,,,,
player,201711190htx,crd,RuckFr99,tackles_combined,1,,,,,
player,201711190htx,crd,RuckFr99,tackles_solo,1,,,,,
player,201711190htx,crd,RuckFr99,tackles_assists,0,,,,,
player,201711190htx,crd,RuckFr99,tackles_loss,0,,,,,
player,201711190htx,crd,RuckFr99,qb_hits,1,,,,,
player,201711190htx,crd,RuckFr99,fumbles_rec,0,,,,,
player,201711190htx,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201711190htx,crd,RuckFr99,fumbles_forced,0,,,,,
player,201711190htx,crd,GabbBl00,def_int,0,,,,,
player,201711190htx,crd,GabbBl00,def_int_yds,0,,,,,
player,201711190htx,crd,GabbBl00,def_int_td,0,,,,,
player,201711190htx,crd,GabbBl00,def_int_long,0,,,,,
player,201711190htx,crd,GabbBl00,pass_defended,0,,,,,
player,201711190htx,crd,GabbBl00,sacks,0.0,,,,,
player,201711190htx,crd,GabbBl00,tackles_combined,0,,,,,
player,201711190htx,crd,GabbBl00,tackles_solo,0,,,,,
player,201711190htx,crd,GabbBl00,tackles_assists,0,,,,,
player,201711190htx,crd,GabbBl00,tackles_loss,,,,,,
player,201711190htx,crd,GabbBl00,qb_hits,,,,,,
player,201711190htx,crd,GabbBl00,fumbles_rec,1,,,,,
player,201711190htx,crd,GabbBl00,fumbles_rec_yds,-1,,,,,
player,201711190htx,crd,GabbBl00,fumbles_rec_td,0,,,,,
player,201711190htx,crd,GabbBl00,fumbles_forced,0,,,,,
player,201711190htx,crd,JoneCh03,def_int,0,,,,,
player,201711190htx,crd,JoneCh03,def_int_yds,0,,,,,
player,201711190htx,crd,JoneCh03,def_int_td,0,,,,,
player,201711190htx,crd,JoneCh03,def_int_long,0,,,,,
player,201711190htx,crd,JoneCh03,pass_defended,0,,,,,
player,201711190htx,crd,JoneCh03,sacks,0.0,,,,,
player,201711190htx,crd,JoneCh03,tackles_combined,0,,,,,
player,201711190htx,crd,JoneCh03,tackles_solo,0,,,,,
player,201711190htx,crd,JoneCh03,tackles_assists,0,,,,,
player,201711190htx,crd,JoneCh03,tackles_loss,0,,,,,
player,201711190htx,crd,JoneCh03,qb_hits,3,,,,,
player,201711190htx,crd,JoneCh03,fumbles_rec,0,,,,,
player,201711190htx,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201711190htx,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201711190htx,crd,JoneCh03,fumbles_forced,0,,,,,
player,201711190htx,htx,HalxAn00,def_int,1,,,,,
player,201711190htx,htx,HalxAn00,def_int_yds,7,,,,,
player,201711190htx,htx,HalxAn00,def_int_td,0,,,,,
player,201711190htx,htx,HalxAn00,def_int_long,7,,,,,
player,201711190htx,htx,HalxAn00,pass_defended,1,,,,,
player,201711190htx,htx,HalxAn00,sacks,0.0,,,,,
player,201711190htx,htx,HalxAn00,tackles_combined,4,,,,,
player,201711190htx,htx,HalxAn00,tackles_solo,3,,,,,
player,201711190htx,htx,HalxAn00,tackles_assists,1,,,,,
player,201711190htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201711190htx,htx,HalxAn00,qb_hits,0,,,,,
player,201711190htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201711190htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201711190htx,htx,PleaEd00,def_int,1,,,,,
player,201711190htx,htx,PleaEd00,def_int_yds,0,,,,,
player,201711190htx,htx,PleaEd00,def_int_td,0,,,,,
player,201711190htx,htx,PleaEd00,def_int_long,0,,,,,
player,201711190htx,htx,PleaEd00,pass_defended,2,,,,,
player,201711190htx,htx,PleaEd00,sacks,0.0,,,,,
player,201711190htx,htx,PleaEd00,tackles_combined,4,,,,,
player,201711190htx,htx,PleaEd00,tackles_solo,3,,,,,
player,201711190htx,htx,PleaEd00,tackles_assists,1,,,,,
player,201711190htx,htx,PleaEd00,tackles_loss,0,,,,,
player,201711190htx,htx,PleaEd00,qb_hits,0,,,,,
player,201711190htx,htx,PleaEd00,fumbles_rec,0,,,,,
player,201711190htx,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,PleaEd00,fumbles_forced,0,,,,,
player,201711190htx,htx,ClowJa00,def_int,0,,,,,
player,201711190htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201711190htx,htx,ClowJa00,def_int_td,0,,,,,
player,201711190htx,htx,ClowJa00,def_int_long,0,,,,,
player,201711190htx,htx,ClowJa00,pass_defended,0,,,,,
player,201711190htx,htx,ClowJa00,sacks,2.0,,,,,
player,201711190htx,htx,ClowJa00,tackles_combined,5,,,,,
player,201711190htx,htx,ClowJa00,tackles_solo,3,,,,,
player,201711190htx,htx,ClowJa00,tackles_assists,2,,,,,
player,201711190htx,htx,ClowJa00,tackles_loss,3,,,,,
player,201711190htx,htx,ClowJa00,qb_hits,3,,,,,
player,201711190htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201711190htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,ClowJa00,fumbles_forced,0,,,,,
player,201711190htx,htx,McKiBe00,def_int,0,,,,,
player,201711190htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201711190htx,htx,McKiBe00,def_int_td,0,,,,,
player,201711190htx,htx,McKiBe00,def_int_long,0,,,,,
player,201711190htx,htx,McKiBe00,pass_defended,0,,,,,
player,201711190htx,htx,McKiBe00,sacks,0.0,,,,,
player,201711190htx,htx,McKiBe00,tackles_combined,9,,,,,
player,201711190htx,htx,McKiBe00,tackles_solo,7,,,,,
player,201711190htx,htx,McKiBe00,tackles_assists,2,,,,,
player,201711190htx,htx,McKiBe00,tackles_loss,2,,,,,
player,201711190htx,htx,McKiBe00,qb_hits,0,,,,,
player,201711190htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201711190htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201711190htx,htx,JackKa99,def_int,0,,,,,
player,201711190htx,htx,JackKa99,def_int_yds,0,,,,,
player,201711190htx,htx,JackKa99,def_int_td,0,,,,,
player,201711190htx,htx,JackKa99,def_int_long,0,,,,,
player,201711190htx,htx,JackKa99,pass_defended,1,,,,,
player,201711190htx,htx,JackKa99,sacks,0.0,,,,,
player,201711190htx,htx,JackKa99,tackles_combined,7,,,,,
player,201711190htx,htx,JackKa99,tackles_solo,6,,,,,
player,201711190htx,htx,JackKa99,tackles_assists,1,,,,,
player,201711190htx,htx,JackKa99,tackles_loss,0,,,,,
player,201711190htx,htx,JackKa99,qb_hits,0,,,,,
player,201711190htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201711190htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201711190htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201711190htx,htx,CunnZa00,def_int,0,,,,,
player,201711190htx,htx,CunnZa00,def_int_yds,0,,,,,
player,201711190htx,htx,CunnZa00,def_int_td,0,,,,,
player,201711190htx,htx,CunnZa00,def_int_long,0,,,,,
player,201711190htx,htx,CunnZa00,pass_defended,0,,,,,
player,201711190htx,htx,CunnZa00,sacks,0.0,,,,,
player,201711190htx,htx,CunnZa00,tackles_combined,5,,,,,
player,201711190htx,htx,CunnZa00,tackles_solo,2,,,,,
player,201711190htx,htx,CunnZa00,tackles_assists,3,,,,,
player,201711190htx,htx,CunnZa00,tackles_loss,0,,,,,
player,201711190htx,htx,CunnZa00,qb_hits,0,,,,,
player,201711190htx,htx,CunnZa00,fumbles_rec,0,,,,,
player,201711190htx,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,CunnZa00,fumbles_forced,0,,,,,
player,201711190htx,htx,JenkJe00,def_int,0,,,,,
player,201711190htx,htx,JenkJe00,def_int_yds,0,,,,,
player,201711190htx,htx,JenkJe00,def_int_td,0,,,,,
player,201711190htx,htx,JenkJe00,def_int_long,0,,,,,
player,201711190htx,htx,JenkJe00,pass_defended,0,,,,,
player,201711190htx,htx,JenkJe00,sacks,0.0,,,,,
player,201711190htx,htx,JenkJe00,tackles_combined,4,,,,,
player,201711190htx,htx,JenkJe00,tackles_solo,3,,,,,
player,201711190htx,htx,JenkJe00,tackles_assists,1,,,,,
player,201711190htx,htx,JenkJe00,tackles_loss,1,,,,,
player,201711190htx,htx,JenkJe00,qb_hits,0,,,,,
player,201711190htx,htx,JenkJe00,fumbles_rec,0,,,,,
player,201711190htx,htx,JenkJe00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,JenkJe00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,JenkJe00,fumbles_forced,0,,,,,
player,201711190htx,htx,JoseJo20,def_int,0,,,,,
player,201711190htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201711190htx,htx,JoseJo20,def_int_td,0,,,,,
player,201711190htx,htx,JoseJo20,def_int_long,0,,,,,
player,201711190htx,htx,JoseJo20,pass_defended,0,,,,,
player,201711190htx,htx,JoseJo20,sacks,0.0,,,,,
player,201711190htx,htx,JoseJo20,tackles_combined,4,,,,,
player,201711190htx,htx,JoseJo20,tackles_solo,2,,,,,
player,201711190htx,htx,JoseJo20,tackles_assists,2,,,,,
player,201711190htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201711190htx,htx,JoseJo20,qb_hits,0,,,,,
player,201711190htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201711190htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201711190htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201711190htx,htx,DrumKu01,def_int,0,,,,,
player,201711190htx,htx,DrumKu01,def_int_yds,0,,,,,
player,201711190htx,htx,DrumKu01,def_int_td,0,,,,,
player,201711190htx,htx,DrumKu01,def_int_long,0,,,,,
player,201711190htx,htx,DrumKu01,pass_defended,0,,,,,
player,201711190htx,htx,DrumKu01,sacks,0.0,,,,,
player,201711190htx,htx,DrumKu01,tackles_combined,2,,,,,
player,201711190htx,htx,DrumKu01,tackles_solo,2,,,,,
player,201711190htx,htx,DrumKu01,tackles_assists,0,,,,,
player,201711190htx,htx,DrumKu01,tackles_loss,0,,,,,
player,201711190htx,htx,DrumKu01,qb_hits,0,,,,,
player,201711190htx,htx,DrumKu01,fumbles_rec,0,,,,,
player,201711190htx,htx,DrumKu01,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,DrumKu01,fumbles_rec_td,0,,,,,
player,201711190htx,htx,DrumKu01,fumbles_forced,0,,,,,
player,201711190htx,htx,GilcMa00,def_int,0,,,,,
player,201711190htx,htx,GilcMa00,def_int_yds,0,,,,,
player,201711190htx,htx,GilcMa00,def_int_td,0,,,,,
player,201711190htx,htx,GilcMa00,def_int_long,0,,,,,
player,201711190htx,htx,GilcMa00,pass_defended,0,,,,,
player,201711190htx,htx,GilcMa00,sacks,0.0,,,,,
player,201711190htx,htx,GilcMa00,tackles_combined,2,,,,,
player,201711190htx,htx,GilcMa00,tackles_solo,2,,,,,
player,201711190htx,htx,GilcMa00,tackles_assists,0,,,,,
player,201711190htx,htx,GilcMa00,tackles_loss,0,,,,,
player,201711190htx,htx,GilcMa00,qb_hits,0,,,,,
player,201711190htx,htx,GilcMa00,fumbles_rec,0,,,,,
player,201711190htx,htx,GilcMa00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,GilcMa00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,GilcMa00,fumbles_forced,0,,,,,
player,201711190htx,htx,HeatJo00,def_int,0,,,,,
player,201711190htx,htx,HeatJo00,def_int_yds,0,,,,,
player,201711190htx,htx,HeatJo00,def_int_td,0,,,,,
player,201711190htx,htx,HeatJo00,def_int_long,0,,,,,
player,201711190htx,htx,HeatJo00,pass_defended,0,,,,,
player,201711190htx,htx,HeatJo00,sacks,0.0,,,,,
player,201711190htx,htx,HeatJo00,tackles_combined,2,,,,,
player,201711190htx,htx,HeatJo00,tackles_solo,1,,,,,
player,201711190htx,htx,HeatJo00,tackles_assists,1,,,,,
player,201711190htx,htx,HeatJo00,tackles_loss,0,,,,,
player,201711190htx,htx,HeatJo00,qb_hits,0,,,,,
player,201711190htx,htx,HeatJo00,fumbles_rec,0,,,,,
player,201711190htx,htx,HeatJo00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,HeatJo00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,HeatJo00,fumbles_forced,0,,,,,
player,201711190htx,htx,ScarBr00,def_int,0,,,,,
player,201711190htx,htx,ScarBr00,def_int_yds,0,,,,,
player,201711190htx,htx,ScarBr00,def_int_td,0,,,,,
player,201711190htx,htx,ScarBr00,def_int_long,0,,,,,
player,201711190htx,htx,ScarBr00,pass_defended,0,,,,,
player,201711190htx,htx,ScarBr00,sacks,0.0,,,,,
player,201711190htx,htx,ScarBr00,tackles_combined,2,,,,,
player,201711190htx,htx,ScarBr00,tackles_solo,0,,,,,
player,201711190htx,htx,ScarBr00,tackles_assists,2,,,,,
player,201711190htx,htx,ScarBr00,tackles_loss,0,,,,,
player,201711190htx,htx,ScarBr00,qb_hits,0,,,,,
player,201711190htx,htx,ScarBr00,fumbles_rec,0,,,,,
player,201711190htx,htx,ScarBr00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,ScarBr00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,ScarBr00,fumbles_forced,0,,,,,
player,201711190htx,htx,DunnBr00,def_int,0,,,,,
player,201711190htx,htx,DunnBr00,def_int_yds,0,,,,,
player,201711190htx,htx,DunnBr00,def_int_td,0,,,,,
player,201711190htx,htx,DunnBr00,def_int_long,0,,,,,
player,201711190htx,htx,DunnBr00,pass_defended,0,,,,,
player,201711190htx,htx,DunnBr00,sacks,0.0,,,,,
player,201711190htx,htx,DunnBr00,tackles_combined,1,,,,,
player,201711190htx,htx,DunnBr00,tackles_solo,1,,,,,
player,201711190htx,htx,DunnBr00,tackles_assists,0,,,,,
player,201711190htx,htx,DunnBr00,tackles_loss,0,,,,,
player,201711190htx,htx,DunnBr00,qb_hits,0,,,,,
player,201711190htx,htx,DunnBr00,fumbles_rec,0,,,,,
player,201711190htx,htx,DunnBr00,fumbles_rec_yds,0,,,,,
player,201711190htx,htx,DunnBr00,fumbles_rec_td,0,,,,,
player,201711190htx,htx,DunnBr00,fumbles_forced,0,,,,,
player,201711190htx,htx,HeenBe00,def_int,0,,,,,
player,201711190htx,htx,HeenBe00,def_int_yds,0,,,,,
