game,2017,9,20171105,201711050htx,clt,"Indianapolis Colts",20,htx,"Houston Texans",14
player,201711050htx,clt,GoreFr00,pass_att,0,,,,,
player,201711050htx,clt,GoreFr00,pass_yds,0,,,,,
player,201711050htx,clt,GoreFr00,pass_td,0,,,,,
player,201711050htx,clt,GoreFr00,pass_int,0,,,,,
player,201711050htx,clt,GoreFr00,pass_sacked,0,,,,,
player,201711050htx,clt,GoreFr00,pass_sacked_yds,0,,,,,
player,201711050htx,clt,GoreFr00,pass_long,0,,,,,
player,201711050htx,clt,GoreFr00,pass_rating,,,,,,
player,201711050htx,clt,GoreFr00,rush_att,17,,,,,
player,201711050htx,clt,GoreFr00,rush_yds,51,,,,,
player,201711050htx,clt,GoreFr00,rush_td,0,,,,,
player,201711050htx,clt,GoreFr00,rush_long,16,,,,,
player,201711050htx,clt,GoreFr00,targets,4,,,,,
player,201711050htx,clt,GoreFr00,rec,3,,,,,
player,201711050htx,clt,GoreFr00,rec_yds,26,,,,,
player,201711050htx,clt,GoreFr00,rec_td,0,,,,,
player,201711050htx,clt,GoreFr00,rec_long,11,,,,,
player,201711050htx,clt,GoreFr00,fumbles,0,,,,,
player,201711050htx,clt,GoreFr00,fumbles_lost,0,,,,,
player,201711050htx,clt,MackMa00,pass_cmp,0,,,,,
player,201711050htx,clt,MackMa00,pass_att,0,,,,,
player,201711050htx,clt,MackMa00,pass_yds,0,,,,,
player,201711050htx,clt,MackMa00,pass_td,0,,,,,
player,201711050htx,clt,MackMa00,pass_int,0,,,,,
player,201711050htx,clt,MackMa00,pass_sacked,0,,,,,
player,201711050htx,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201711050htx,clt,MackMa00,pass_long,0,,,,,
player,201711050htx,clt,MackMa00,pass_rating,,,,,,
player,201711050htx,clt,MackMa00,rush_att,9,,,,,
player,201711050htx,clt,MackMa00,rush_yds,29,,,,,
player,201711050htx,clt,MackMa00,rush_td,0,,,,,
player,201711050htx,clt,MackMa00,rush_long,11,,,,,
player,201711050htx,clt,MackMa00,targets,0,,,,,
player,201711050htx,clt,MackMa00,rec,0,,,,,
player,201711050htx,clt,MackMa00,rec_yds,0,,,,,
player,201711050htx,clt,MackMa00,rec_td,0,,,,,
player,201711050htx,clt,MackMa00,rec_long,0,,,,,
player,201711050htx,clt,MackMa00,fumbles,0,,,,,
player,201711050htx,clt,MackMa00,fumbles_lost,0,,,,,
player,201711050htx,clt,HiltT.00,pass_cmp,0,,,,,
player,201711050htx,clt,HiltT.00,pass_att,0,,,,,
player,201711050htx,clt,HiltT.00,pass_yds,0,,,,,
player,201711050htx,clt,HiltT.00,pass_td,0,,,,,
player,201711050htx,clt,HiltT.00,pass_int,0,,,,,
player,201711050htx,clt,HiltT.00,pass_sacked,0,,,,,
player,201711050htx,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201711050htx,clt,HiltT.00,pass_long,0,,,,,
player,201711050htx,clt,HiltT.00,pass_rating,,,,,,
player,201711050htx,clt,HiltT.00,rush_att,0,,,,,
player,201711050htx,clt,HiltT.00,rush_yds,0,,,,,
player,201711050htx,clt,HiltT.00,rush_td,0,,,,,
player,201711050htx,clt,HiltT.00,rush_long,0,,,,,
player,201711050htx,clt,HiltT.00,targets,9,,,,,
player,201711050htx,clt,HiltT.00,rec,5,,,,,
player,201711050htx,clt,HiltT.00,rec_yds,175,,,,,
player,201711050htx,clt,HiltT.00,rec_td,2,,,,,
player,201711050htx,clt,HiltT.00,rec_long,80,,,,,
player,201711050htx,clt,HiltT.00,fumbles,0,,,,,
player,201711050htx,clt,HiltT.00,fumbles_lost,0,,,,,
player,201711050htx,clt,DoylJa00,pass_cmp,0,,,,,
player,201711050htx,clt,DoylJa00,pass_att,0,,,,,
player,201711050htx,clt,DoylJa00,pass_yds,0,,,,,
player,201711050htx,clt,DoylJa00,pass_td,0,,,,,
player,201711050htx,clt,DoylJa00,pass_int,0,,,,,
player,201711050htx,clt,DoylJa00,pass_sacked,0,,,,,
player,201711050htx,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201711050htx,clt,DoylJa00,pass_long,0,,,,,
player,201711050htx,clt,DoylJa00,pass_rating,,,,,,
player,201711050htx,clt,DoylJa00,rush_att,0,,,,,
player,201711050htx,clt,DoylJa00,rush_yds,0,,,,,
player,201711050htx,clt,DoylJa00,rush_td,0,,,,,
player,201711050htx,clt,DoylJa00,rush_long,0,,,,,
player,201711050htx,clt,DoylJa00,targets,9,,,,,
player,201711050htx,clt,DoylJa00,rec,8,,,,,
player,201711050htx,clt,DoylJa00,rec_yds,63,,,,,
player,201711050htx,clt,DoylJa00,rec_td,0,,,,,
player,201711050htx,clt,DoylJa00,rec_long,11,,,,,
player,201711050htx,clt,DoylJa00,fumbles,0,,,,,
player,201711050htx,clt,DoylJa00,fumbles_lost,0,,,,,
player,201711050htx,clt,WillBr04,pass_cmp,0,,,,,
player,201711050htx,clt,WillBr04,pass_att,0,,,,,
player,201711050htx,clt,WillBr04,pass_yds,0,,,,,
player,201711050htx,clt,WillBr04,pass_td,0,,,,,
player,201711050htx,clt,WillBr04,pass_int,0,,,,,
player,201711050htx,clt,WillBr04,pass_sacked,0,,,,,
player,201711050htx,clt,WillBr04,pass_sacked_yds,0,,,,,
player,201711050htx,clt,WillBr04,pass_long,0,,,,,
player,201711050htx,clt,WillBr04,pass_rating,,,,,,
player,201711050htx,clt,WillBr04,rush_att,0,,,,,
player,201711050htx,clt,WillBr04,rush_yds,0,,,,,
player,201711050htx,clt,WillBr04,rush_td,0,,,,,
player,201711050htx,clt,WillBr04,rush_long,0,,,,,
player,201711050htx,clt,WillBr04,targets,2,,,,,
player,201711050htx,clt,WillBr04,rec,2,,,,,
player,201711050htx,clt,WillBr04,rec_yds,20,,,,,
player,201711050htx,clt,WillBr04,rec_td,0,,,,,
player,201711050htx,clt,WillBr04,rec_long,15,,,,,
player,201711050htx,clt,WillBr04,fumbles,0,,,,,
player,201711050htx,clt,WillBr04,fumbles_lost,0,,,,,
player,201711050htx,clt,RogeCh02,pass_cmp,0,,,,,
player,201711050htx,clt,RogeCh02,pass_att,0,,,,,
player,201711050htx,clt,RogeCh02,pass_yds,0,,,,,
player,201711050htx,clt,RogeCh02,pass_td,0,,,,,
player,201711050htx,clt,RogeCh02,pass_int,0,,,,,
player,201711050htx,clt,RogeCh02,pass_sacked,0,,,,,
player,201711050htx,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201711050htx,clt,RogeCh02,pass_long,0,,,,,
player,201711050htx,clt,RogeCh02,pass_rating,,,,,,
player,201711050htx,clt,RogeCh02,rush_att,0,,,,,
player,201711050htx,clt,RogeCh02,rush_yds,0,,,,,
player,201711050htx,clt,RogeCh02,rush_td,0,,,,,
player,201711050htx,clt,RogeCh02,rush_long,0,,,,,
player,201711050htx,clt,RogeCh02,targets,2,,,,,
player,201711050htx,clt,RogeCh02,rec,1,,,,,
player,201711050htx,clt,RogeCh02,rec_yds,17,,,,,
player,201711050htx,clt,RogeCh02,rec_td,0,,,,,
player,201711050htx,clt,RogeCh02,rec_long,17,,,,,
player,201711050htx,clt,RogeCh02,fumbles,0,,,,,
player,201711050htx,clt,RogeCh02,fumbles_lost,0,,,,,
player,201711050htx,clt,MoncDo00,pass_cmp,0,,,,,
player,201711050htx,clt,MoncDo00,pass_att,0,,,,,
player,201711050htx,clt,MoncDo00,pass_yds,0,,,,,
player,201711050htx,clt,MoncDo00,pass_td,0,,,,,
player,201711050htx,clt,MoncDo00,pass_int,0,,,,,
player,201711050htx,clt,MoncDo00,pass_sacked,0,,,,,
player,201711050htx,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201711050htx,clt,MoncDo00,pass_long,0,,,,,
player,201711050htx,clt,MoncDo00,pass_rating,,,,,,
player,201711050htx,clt,MoncDo00,rush_att,0,,,,,
player,201711050htx,clt,MoncDo00,rush_yds,0,,,,,
player,201711050htx,clt,MoncDo00,rush_td,0,,,,,
player,201711050htx,clt,MoncDo00,rush_long,0,,,,,
player,201711050htx,clt,MoncDo00,targets,2,,,,,
player,201711050htx,clt,MoncDo00,rec,1,,,,,
player,201711050htx,clt,MoncDo00,rec_yds,7,,,,,
player,201711050htx,clt,MoncDo00,rec_td,0,,,,,
player,201711050htx,clt,MoncDo00,rec_long,7,,,,,
player,201711050htx,clt,MoncDo00,fumbles,0,,,,,
player,201711050htx,clt,MoncDo00,fumbles_lost,0,,,,,
player,201711050htx,clt,AikeKa00,pass_cmp,0,,,,,
player,201711050htx,clt,AikeKa00,pass_att,0,,,,,
player,201711050htx,clt,AikeKa00,pass_yds,0,,,,,
player,201711050htx,clt,AikeKa00,pass_td,0,,,,,
player,201711050htx,clt,AikeKa00,pass_int,0,,,,,
player,201711050htx,clt,AikeKa00,pass_sacked,0,,,,,
player,201711050htx,clt,AikeKa00,pass_sacked_yds,0,,,,,
player,201711050htx,clt,AikeKa00,pass_long,0,,,,,
player,201711050htx,clt,AikeKa00,pass_rating,,,,,,
player,201711050htx,clt,AikeKa00,rush_att,0,,,,,
player,201711050htx,clt,AikeKa00,rush_yds,0,,,,,
player,201711050htx,clt,AikeKa00,rush_td,0,,,,,
player,201711050htx,clt,AikeKa00,rush_long,0,,,,,
player,201711050htx,clt,AikeKa00,targets,2,,,,,
player,201711050htx,clt,AikeKa00,rec,0,,,,,
player,201711050htx,clt,AikeKa00,rec_yds,0,,,,,
player,201711050htx,clt,AikeKa00,rec_td,0,,,,,
player,201711050htx,clt,AikeKa00,rec_long,0,,,,,
player,201711050htx,clt,AikeKa00,fumbles,0,,,,,
player,201711050htx,clt,AikeKa00,fumbles_lost,0,,,,,
player,201711050htx,htx,SavaTo00,pass_cmp,19,,,,,
player,201711050htx,htx,SavaTo00,pass_att,44,,,,,
player,201711050htx,htx,SavaTo00,pass_yds,219,,,,,
player,201711050htx,htx,SavaTo00,pass_td,1,,,,,
player,201711050htx,htx,SavaTo00,pass_int,0,,,,,
player,201711050htx,htx,SavaTo00,pass_sacked,2,,,,,
player,201711050htx,htx,SavaTo00,pass_sacked_yds,25,,,,,
player,201711050htx,htx,SavaTo00,pass_long,34,,,,,
player,201711050htx,htx,SavaTo00,pass_rating,66.4,,,,,
player,201711050htx,htx,SavaTo00,rush_att,0,,,,,
player,201711050htx,htx,SavaTo00,rush_yds,0,,,,,
player,201711050htx,htx,SavaTo00,rush_td,0,,,,,
player,201711050htx,htx,SavaTo00,rush_long,0,,,,,
player,201711050htx,htx,SavaTo00,targets,0,,,,,
player,201711050htx,htx,SavaTo00,rec,0,,,,,
player,201711050htx,htx,SavaTo00,rec_yds,0,,,,,
player,201711050htx,htx,SavaTo00,rec_td,0,,,,,
player,201711050htx,htx,SavaTo00,rec_long,0,,,,,
player,201711050htx,htx,SavaTo00,fumbles,2,,,,,
player,201711050htx,htx,SavaTo00,fumbles_lost,1,,,,,
player,201711050htx,htx,MillLa01,pass_cmp,0,,,,,
player,201711050htx,htx,MillLa01,pass_att,0,,,,,
player,201711050htx,htx,MillLa01,pass_yds,0,,,,,
player,201711050htx,htx,MillLa01,pass_td,0,,,,,
player,201711050htx,htx,MillLa01,pass_int,0,,,,,
player,201711050htx,htx,MillLa01,pass_sacked,0,,,,,
player,201711050htx,htx,MillLa01,pass_sacked_yds,0,,,,,
player,201711050htx,htx,MillLa01,pass_long,0,,,,,
player,201711050htx,htx,MillLa01,pass_rating,,,,,,
player,201711050htx,htx,MillLa01,rush_att,10,,,,,
player,201711050htx,htx,MillLa01,rush_yds,57,,,,,
player,201711050htx,htx,MillLa01,rush_td,0,,,,,
player,201711050htx,htx,MillLa01,rush_long,14,,,,,
player,201711050htx,htx,MillLa01,targets,4,,,,,
player,201711050htx,htx,MillLa01,rec,3,,,,,
player,201711050htx,htx,MillLa01,rec_yds,34,,,,,
player,201711050htx,htx,MillLa01,rec_td,0,,,,,
player,201711050htx,htx,MillLa01,rec_long,19,,,,,
player,201711050htx,htx,MillLa01,fumbles,0,,,,,
player,201711050htx,htx,MillLa01,fumbles_lost,0,,,,,
player,201711050htx,htx,ForeDO00,pass_cmp,0,,,,,
player,201711050htx,htx,ForeDO00,pass_att,0,,,,,
player,201711050htx,htx,ForeDO00,pass_yds,0,,,,,
player,201711050htx,htx,ForeDO00,pass_td,0,,,,,
player,201711050htx,htx,ForeDO00,pass_int,0,,,,,
player,201711050htx,htx,ForeDO00,pass_sacked,0,,,,,
player,201711050htx,htx,ForeDO00,pass_sacked_yds,0,,,,,
player,201711050htx,htx,ForeDO00,pass_long,0,,,,,
player,201711050htx,htx,ForeDO00,pass_rating,,,,,,
player,201711050htx,htx,ForeDO00,rush_att,11,,,,,
player,201711050htx,htx,ForeDO00,rush_yds,37,,,,,
player,201711050htx,htx,ForeDO00,rush_td,0,,,,,
player,201711050htx,htx,ForeDO00,rush_long,8,,,,,
player,201711050htx,htx,ForeDO00,targets,1,,,,,
player,201711050htx,htx,ForeDO00,rec,0,,,,,
player,201711050htx,htx,ForeDO00,rec_yds,0,,,,,
player,201711050htx,htx,ForeDO00,rec_td,0,,,,,
player,201711050htx,htx,ForeDO00,rec_long,0,,,,,
player,201711050htx,htx,ForeDO00,fumbles,0,,,,,
player,201711050htx,htx,ForeDO00,fumbles_lost,0,,,,,
player,201711050htx,htx,HopkDe00,pass_cmp,0,,,,,
player,201711050htx,htx,HopkDe00,pass_att,0,,,,,
player,201711050htx,htx,HopkDe00,pass_yds,0,,,,,
player,201711050htx,htx,HopkDe00,pass_td,0,,,,,
player,201711050htx,htx,HopkDe00,pass_int,0,,,,,
player,201711050htx,htx,HopkDe00,pass_sacked,0,,,,,
player,201711050htx,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201711050htx,htx,HopkDe00,pass_long,0,,,,,
player,201711050htx,htx,HopkDe00,pass_rating,,,,,,
player,201711050htx,htx,HopkDe00,rush_att,0,,,,,
player,201711050htx,htx,HopkDe00,rush_yds,0,,,,,
player,201711050htx,htx,HopkDe00,rush_td,0,,,,,
player,201711050htx,htx,HopkDe00,rush_long,0,,,,,
player,201711050htx,htx,HopkDe00,targets,16,,,,,
player,201711050htx,htx,HopkDe00,rec,6,,,,,
player,201711050htx,htx,HopkDe00,rec_yds,86,,,,,
player,201711050htx,htx,HopkDe00,rec_td,1,,,,,
player,201711050htx,htx,HopkDe00,rec_long,34,,,,,
player,201711050htx,htx,HopkDe00,fumbles,0,,,,,
player,201711050htx,htx,HopkDe00,fumbles_lost,0,,,,,
player,201711050htx,htx,AndeSt01,pass_cmp,0,,,,,
player,201711050htx,htx,AndeSt01,pass_att,0,,,,,
player,201711050htx,htx,AndeSt01,pass_yds,0,,,,,
player,201711050htx,htx,AndeSt01,pass_td,0,,,,,
player,201711050htx,htx,AndeSt01,pass_int,0,,,,,
player,201711050htx,htx,AndeSt01,pass_sacked,0,,,,,
player,201711050htx,htx,AndeSt01,pass_sacked_yds,0,,,,,
player,201711050htx,htx,AndeSt01,pass_long,0,,,,,
player,201711050htx,htx,AndeSt01,pass_rating,,,,,,
player,201711050htx,htx,AndeSt01,rush_att,0,,,,,
player,201711050htx,htx,AndeSt01,rush_yds,0,,,,,
player,201711050htx,htx,AndeSt01,rush_td,0,,,,,
player,201711050htx,htx,AndeSt01,rush_long,0,,,,,
player,201711050htx,htx,AndeSt01,targets,6,,,,,
player,201711050htx,htx,AndeSt01,rec,4,,,,,
player,201711050htx,htx,AndeSt01,rec_yds,44,,,,,
player,201711050htx,htx,AndeSt01,rec_td,0,,,,,
player,201711050htx,htx,AndeSt01,rec_long,16,,,,,
player,201711050htx,htx,AndeSt01,fumbles,0,,,,,
player,201711050htx,htx,AndeSt01,fumbles_lost,0,,,,,
player,201711050htx,htx,FullWi01,pass_cmp,0,,,,,
player,201711050htx,htx,FullWi01,pass_att,0,,,,,
player,201711050htx,htx,FullWi01,pass_yds,0,,,,,
player,201711050htx,htx,FullWi01,pass_td,0,,,,,
player,201711050htx,htx,FullWi01,pass_int,0,,,,,
player,201711050htx,htx,FullWi01,pass_sacked,0,,,,,
player,201711050htx,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201711050htx,htx,FullWi01,pass_long,0,,,,,
player,201711050htx,htx,FullWi01,pass_rating,,,,,,
player,201711050htx,htx,FullWi01,rush_att,0,,,,,
player,201711050htx,htx,FullWi01,rush_yds,0,,,,,
player,201711050htx,htx,FullWi01,rush_td,0,,,,,
player,201711050htx,htx,FullWi01,rush_long,0,,,,,
player,201711050htx,htx,FullWi01,targets,8,,,,,
player,201711050htx,htx,FullWi01,rec,2,,,,,
player,201711050htx,htx,FullWi01,rec_yds,32,,,,,
player,201711050htx,htx,FullWi01,rec_td,0,,,,,
player,201711050htx,htx,FullWi01,rec_long,29,,,,,
player,201711050htx,htx,FullWi01,fumbles,0,,,,,
player,201711050htx,htx,FullWi01,fumbles_lost,0,,,,,
player,201711050htx,htx,ElliBr00,pass_cmp,0,,,,,
player,201711050htx,htx,ElliBr00,pass_att,0,,,,,
player,201711050htx,htx,ElliBr00,pass_yds,0,,,,,
player,201711050htx,htx,ElliBr00,pass_td,0,,,,,
player,201711050htx,htx,ElliBr00,pass_int,0,,,,,
player,201711050htx,htx,ElliBr00,pass_sacked,0,,,,,
player,201711050htx,htx,ElliBr00,pass_sacked_yds,0,,,,,
player,201711050htx,htx,ElliBr00,pass_long,0,,,,,
player,201711050htx,htx,ElliBr00,pass_rating,,,,,,
player,201711050htx,htx,ElliBr00,rush_att,0,,,,,
player,201711050htx,htx,ElliBr00,rush_yds,0,,,,,
player,201711050htx,htx,ElliBr00,rush_td,0,,,,,
player,201711050htx,htx,ElliBr00,rush_long,0,,,,,
player,201711050htx,htx,ElliBr00,targets,8,,,,,
player,201711050htx,htx,ElliBr00,rec,3,,,,,
player,201711050htx,htx,ElliBr00,rec_yds,22,,,,,
player,201711050htx,htx,ElliBr00,rec_td,0,,,,,
player,201711050htx,htx,ElliBr00,rec_long,13,,,,,
player,201711050htx,htx,ElliBr00,fumbles,0,,,,,
player,201711050htx,htx,ElliBr00,fumbles_lost,0,,,,,
player,201711050htx,htx,ProsJa00,pass_cmp,0,,,,,
player,201711050htx,htx,ProsJa00,pass_att,0,,,,,
player,201711050htx,htx,ProsJa00,pass_yds,0,,,,,
player,201711050htx,htx,ProsJa00,pass_td,0,,,,,
player,201711050htx,htx,ProsJa00,pass_int,0,,,,,
player,201711050htx,htx,ProsJa00,pass_sacked,0,,,,,
player,201711050htx,htx,ProsJa00,pass_sacked_yds,0,,,,,
player,201711050htx,htx,ProsJa00,pass_long,0,,,,,
player,201711050htx,htx,ProsJa00,pass_rating,,,,,,
player,201711050htx,htx,ProsJa00,rush_att,0,,,,,
player,201711050htx,htx,ProsJa00,rush_yds,0,,,,,
player,201711050htx,htx,ProsJa00,rush_td,0,,,,,
player,201711050htx,htx,ProsJa00,rush_long,0,,,,,
player,201711050htx,htx,ProsJa00,targets,1,,,,,
player,201711050htx,htx,ProsJa00,rec,1,,,,,
player,201711050htx,htx,ProsJa00,rec_yds,1,,,,,
player,201711050htx,htx,ProsJa00,rec_td,0,,,,,
player,201711050htx,htx,ProsJa00,rec_long,1,,,,,
player,201711050htx,htx,ProsJa00,fumbles,0,,,,,
player,201711050htx,htx,ProsJa00,fumbles_lost,0,,,,,
player,201711050htx,clt,SheaJa00,def_int,0,,,,,
player,201711050htx,clt,SheaJa00,def_int_yds,0,,,,,
player,201711050htx,clt,SheaJa00,def_int_td,0,,,,,
player,201711050htx,clt,SheaJa00,def_int_long,0,,,,,
player,201711050htx,clt,SheaJa00,pass_defended,0,,,,,
player,201711050htx,clt,SheaJa00,sacks,2.0,,,,,
player,201711050htx,clt,SheaJa00,tackles_combined,4,,,,,
player,201711050htx,clt,SheaJa00,tackles_solo,3,,,,,
player,201711050htx,clt,SheaJa00,tackles_assists,1,,,,,
player,201711050htx,clt,SheaJa00,tackles_loss,0,,,,,
player,201711050htx,clt,SheaJa00,qb_hits,4,,,,,
player,201711050htx,clt,SheaJa00,fumbles_rec,0,,,,,
player,201711050htx,clt,SheaJa00,fumbles_rec_yds,0,,,,,
player,201711050htx,clt,SheaJa00,fumbles_rec_td,0,,,,,
player,201711050htx,clt,SheaJa00,fumbles_forced,2,,,,,
player,201711050htx,clt,FarlMa00,def_int,0,,,,,
player,201711050htx,clt,FarlMa00,def_int_yds,0,,,,,
player,201711050htx,clt,FarlMa00,def_int_td,0,,,,,
player,201711050htx,clt,FarlMa00,def_int_long,0,,,,,
player,201711050htx,clt,FarlMa00,pass_defended,1,,,,,
player,201711050htx,clt,FarlMa00,sacks,0.0,,,,,
player,201711050htx,clt,FarlMa00,tackles_combined,8,,,,,
player,201711050htx,clt,FarlMa00,tackles_solo,6,,,,,
player,201711050htx,clt,FarlMa00,tackles_assists,2,,,,,
player,201711050htx,clt,FarlMa00,tackles_loss,0,,,,,
player,201711050htx,clt,FarlMa00,qb_hits,0,,,,,
player,201711050htx,clt,FarlMa00,fumbles_rec,0,,,,,
player,201711050htx,clt,FarlMa00,fumbles_rec_yds,0,,,,,
player,201711050htx,clt,FarlMa00,fumbles_rec_td,0,,,,,
player,201711050htx,clt,FarlMa00,fumbles_forced,0,,,,,
player,201711050htx,clt,MingBa00,def_int,0,,,,,
player,201711050htx,clt,MingBa00,def_int_yds,0,,,,,
player,201711050htx,clt,MingBa00,def_int_td,0,,,,,
player,201711050htx,clt,MingBa00,def_int_long,0,,,,,
player,201711050htx,clt,MingBa00,pass_defended,0,,,,,
player,201711050htx,clt,MingBa00,sacks,0.0,,,,,
player,201711050htx,clt,MingBa00,tackles_combined,7,,,,,
player,201711050htx,clt,MingBa00,tackles_solo,5,,,,,
player,201711050htx,clt,MingBa00,tackles_assists,2,,,,,
player,201711050htx,clt,MingBa00,tackles_loss,0,,,,,
player,201711050htx,clt,MingBa00,qb_hits,0,,,,,
player,201711050htx,clt,MingBa00,fumbles_rec,1,,,,,
player,201711050htx,clt,MingBa00,fumbles_rec_yds,0,,,,,
player,201711050htx,clt,MingBa00,fumbles_rec_td,0,,,,,
player,201711050htx,clt,MingBa00,fumbles_forced,0,,,,,
player,201711050htx,clt,BostJo00,def_int,0,,,,,
player,201711050htx,clt,BostJo00,def_int_yds,0,,,,,
player,201711050htx,clt,BostJo00,def_int_td,0,,,,,
player,201711050htx,clt,BostJo00,def_int_long,0,,,,,
player,201711050htx,clt,BostJo00,pass_defended,2,,,,,
player,201711050htx,clt,BostJo00,sacks,0.0,,,,,
player,201711050htx,clt,BostJo00,tackles_combined,6,,,,,
player,201711050htx,clt,BostJo00,tackles_solo,5,,,,,
player,201711050htx,clt,BostJo00,tackles_assists,1,,,,,
player,201711050htx,clt,BostJo00,tackles_loss,0,,,,,
player,201711050htx,clt,BostJo00,qb_hits,2,,,,,
player,201711050htx,clt,BostJo00,fumbles_rec,0,,,,,
player,201711050htx,clt,BostJo00,fumbles_rec_yds,0,,,,,
player,201711050htx,clt,BostJo00,fumbles_rec_td,0,,,,,
player,201711050htx,clt,BostJo00,fumbles_forced,0,,,,,
player,201711050htx,clt,WoodAl99,def_int,0,,,,,
player,201711050htx,clt,WoodAl99,def_int_yds,0,,,,,
player,201711050htx,clt,WoodAl99,def_int_td,0,,,,,
player,201711050htx,clt,WoodAl99,def_int_long,0,,,,,
player,201711050htx,clt,WoodAl99,pass_defended,0,,,,,
player,201711050htx,clt,WoodAl99,sacks,0.0,,,,,
player,201711050htx,clt,WoodAl99,tackles_combined,4,,,,,
player,201711050htx,clt,WoodAl99,tackles_solo,3,,,,,
player,201711050htx,clt,WoodAl99,tackles_assists,1,,,,,
player,201711050htx,clt,WoodAl99,tackles_loss,0,,,,,
player,201711050htx,clt,WoodAl99,qb_hits,0,,,,,
player,201711050htx,clt,WoodAl99,fumbles_rec,0,,,,,
player,201711050htx,clt,WoodAl99,fumbles_rec_yds,0,,,,,
player,201711050htx,clt,WoodAl99,fumbles_rec_td,0,,,,,
player,201711050htx,clt,WoodAl99,fumbles_forced,0,,,,,
player,201711050htx,clt,AndeHe00,def_int,0,,,,,
player,201711050htx,clt,AndeHe00,def_int_yds,0,,,,,
player,201711050htx,clt,AndeHe00,def_int_td,0,,,,,
player,201711050htx,clt,AndeHe00,def_int_long,0,,,,,
player,201711050htx,clt,AndeHe00,pass_defended,0,,,,,
player,201711050htx,clt,AndeHe00,sacks,0.0,,,,,
player,201711050htx,clt,AndeHe00,tackles_combined,3,,,,,
player,201711050htx,clt,AndeHe00,tackles_solo,3,,,,,
player,201711050htx,clt,AndeHe00,tackles_assists,0,,,,,
player,201711050htx,clt,AndeHe00,tackles_loss,1,,,,,
player,201711050htx,clt,AndeHe00,qb_hits,1,,,,,
player,201711050htx,clt,AndeHe00,fumbles_rec,0,,,,,
player,201711050htx,clt,AndeHe00,fumbles_rec_yds,0,,,,,
player,201711050htx,clt,AndeHe00,fumbles_rec_td,0,,,,,
player,201711050htx,clt,AndeHe00,fumbles_forced,0,,,,,
