game,2017,4,20171001,201710010rav,pit,"Pittsburgh Steelers",26,rav,"Baltimore Ravens",9
player,201710010rav,pit,BellLe00,rec,4,,,,,
player,201710010rav,pit,BellLe00,rec_yds,42,,,,,
player,201710010rav,pit,BellLe00,rec_td,0,,,,,
player,201710010rav,pit,BellLe00,rec_long,18,,,,,
player,201710010rav,pit,BellLe00,fumbles,1,,,,,
player,201710010rav,pit,BellLe00,fumbles_lost,0,,,,,
player,201710010rav,pit,ConnJa00,pass_cmp,0,,,,,
player,201710010rav,pit,ConnJa00,pass_att,0,,,,,
player,201710010rav,pit,ConnJa00,pass_yds,0,,,,,
player,201710010rav,pit,ConnJa00,pass_td,0,,,,,
player,201710010rav,pit,ConnJa00,pass_int,0,,,,,
player,201710010rav,pit,ConnJa00,pass_sacked,0,,,,,
player,201710010rav,pit,ConnJa00,pass_sacked_yds,0,,,,,
player,201710010rav,pit,ConnJa00,pass_long,0,,,,,
player,201710010rav,pit,ConnJa00,pass_rating,,,,,,
player,201710010rav,pit,ConnJa00,rush_att,4,,,,,
player,201710010rav,pit,ConnJa00,rush_yds,26,,,,,
player,201710010rav,pit,ConnJa00,rush_td,0,,,,,
player,201710010rav,pit,ConnJa00,rush_long,23,,,,,
player,201710010rav,pit,ConnJa00,targets,0,,,,,
player,201710010rav,pit,ConnJa00,rec,0,,,,,
player,201710010rav,pit,ConnJa00,rec_yds,0,,,,,
player,201710010rav,pit,ConnJa00,rec_td,0,,,,,
player,201710010rav,pit,ConnJa00,rec_long,0,,,,,
player,201710010rav,pit,ConnJa00,fumbles,0,,,,,
player,201710010rav,pit,ConnJa00,fumbles_lost,0,,,,,
player,201710010rav,pit,HeywDa00,pass_cmp,0,,,,,
player,201710010rav,pit,HeywDa00,pass_att,0,,,,,
player,201710010rav,pit,HeywDa00,pass_yds,0,,,,,
player,201710010rav,pit,HeywDa00,pass_td,0,,,,,
player,201710010rav,pit,HeywDa00,pass_int,0,,,,,
player,201710010rav,pit,HeywDa00,pass_sacked,0,,,,,
player,201710010rav,pit,HeywDa00,pass_sacked_yds,0,,,,,
player,201710010rav,pit,HeywDa00,pass_long,0,,,,,
player,201710010rav,pit,HeywDa00,pass_rating,,,,,,
player,201710010rav,pit,HeywDa00,rush_att,1,,,,,
player,201710010rav,pit,HeywDa00,rush_yds,3,,,,,
player,201710010rav,pit,HeywDa00,rush_td,0,,,,,
player,201710010rav,pit,HeywDa00,rush_long,3,,,,,
player,201710010rav,pit,HeywDa00,targets,0,,,,,
player,201710010rav,pit,HeywDa00,rec,0,,,,,
player,201710010rav,pit,HeywDa00,rec_yds,0,,,,,
player,201710010rav,pit,HeywDa00,rec_td,0,,,,,
player,201710010rav,pit,HeywDa00,rec_long,0,,,,,
player,201710010rav,pit,HeywDa00,fumbles,0,,,,,
player,201710010rav,pit,HeywDa00,fumbles_lost,0,,,,,
player,201710010rav,pit,WatsTe00,pass_cmp,0,,,,,
player,201710010rav,pit,WatsTe00,pass_att,0,,,,,
player,201710010rav,pit,WatsTe00,pass_yds,0,,,,,
player,201710010rav,pit,WatsTe00,pass_td,0,,,,,
player,201710010rav,pit,WatsTe00,pass_int,0,,,,,
player,201710010rav,pit,WatsTe00,pass_sacked,0,,,,,
player,201710010rav,pit,WatsTe00,pass_sacked_yds,0,,,,,
player,201710010rav,pit,WatsTe00,pass_long,0,,,,,
player,201710010rav,pit,WatsTe00,pass_rating,,,,,,
player,201710010rav,pit,WatsTe00,rush_att,1,,,,,
player,201710010rav,pit,WatsTe00,rush_yds,1,,,,,
player,201710010rav,pit,WatsTe00,rush_td,0,,,,,
player,201710010rav,pit,WatsTe00,rush_long,1,,,,,
player,201710010rav,pit,WatsTe00,targets,0,,,,,
player,201710010rav,pit,WatsTe00,rec,0,,,,,
player,201710010rav,pit,WatsTe00,rec_yds,0,,,,,
player,201710010rav,pit,WatsTe00,rec_td,0,,,,,
player,201710010rav,pit,WatsTe00,rec_long,0,,,,,
player,201710010rav,pit,WatsTe00,fumbles,0,,,,,
player,201710010rav,pit,WatsTe00,fumbles_lost,0,,,,,
player,201710010rav,pit,BryaMa00,pass_cmp,0,,,,,
player,201710010rav,pit,BryaMa00,pass_att,0,,,,,
player,201710010rav,pit,BryaMa00,pass_yds,0,,,,,
player,201710010rav,pit,BryaMa00,pass_td,0,,,,,
player,201710010rav,pit,BryaMa00,pass_int,0,,,,,
player,201710010rav,pit,BryaMa00,pass_sacked,0,,,,,
player,201710010rav,pit,BryaMa00,pass_sacked_yds,0,,,,,
player,201710010rav,pit,BryaMa00,pass_long,0,,,,,
player,201710010rav,pit,BryaMa00,pass_rating,,,,,,
player,201710010rav,pit,BryaMa00,rush_att,0,,,,,
player,201710010rav,pit,BryaMa00,rush_yds,0,,,,,
player,201710010rav,pit,BryaMa00,rush_td,0,,,,,
player,201710010rav,pit,BryaMa00,rush_long,0,,,,,
player,201710010rav,pit,BryaMa00,targets,5,,,,,
player,201710010rav,pit,BryaMa00,rec,3,,,,,
player,201710010rav,pit,BryaMa00,rec_yds,48,,,,,
player,201710010rav,pit,BryaMa00,rec_td,0,,,,,
player,201710010rav,pit,BryaMa00,rec_long,24,,,,,
player,201710010rav,pit,BryaMa00,fumbles,0,,,,,
player,201710010rav,pit,BryaMa00,fumbles_lost,0,,,,,
player,201710010rav,pit,SmitJu00,pass_cmp,0,,,,,
player,201710010rav,pit,SmitJu00,pass_att,0,,,,,
player,201710010rav,pit,SmitJu00,pass_yds,0,,,,,
player,201710010rav,pit,SmitJu00,pass_td,0,,,,,
player,201710010rav,pit,SmitJu00,pass_int,0,,,,,
player,201710010rav,pit,SmitJu00,pass_sacked,0,,,,,
player,201710010rav,pit,SmitJu00,pass_sacked_yds,0,,,,,
player,201710010rav,pit,SmitJu00,pass_long,0,,,,,
player,201710010rav,pit,SmitJu00,pass_rating,,,,,,
player,201710010rav,pit,SmitJu00,rush_att,0,,,,,
player,201710010rav,pit,SmitJu00,rush_yds,0,,,,,
player,201710010rav,pit,SmitJu00,rush_td,0,,,,,
player,201710010rav,pit,SmitJu00,rush_long,0,,,,,
player,201710010rav,pit,SmitJu00,targets,4,,,,,
player,201710010rav,pit,SmitJu00,rec,3,,,,,
player,201710010rav,pit,SmitJu00,rec_yds,47,,,,,
player,201710010rav,pit,SmitJu00,rec_td,1,,,,,
player,201710010rav,pit,SmitJu00,rec_long,19,,,,,
player,201710010rav,pit,SmitJu00,fumbles,0,,,,,
player,201710010rav,pit,SmitJu00,fumbles_lost,0,,,,,
player,201710010rav,pit,JameJe00,pass_cmp,0,,,,,
player,201710010rav,pit,JameJe00,pass_att,0,,,,,
player,201710010rav,pit,JameJe00,pass_yds,0,,,,,
player,201710010rav,pit,JameJe00,pass_td,0,,,,,
player,201710010rav,pit,JameJe00,pass_int,0,,,,,
player,201710010rav,pit,JameJe00,pass_sacked,0,,,,,
player,201710010rav,pit,JameJe00,pass_sacked_yds,0,,,,,
player,201710010rav,pit,JameJe00,pass_long,0,,,,,
player,201710010rav,pit,JameJe00,pass_rating,,,,,,
player,201710010rav,pit,JameJe00,rush_att,0,,,,,
player,201710010rav,pit,JameJe00,rush_yds,0,,,,,
player,201710010rav,pit,JameJe00,rush_td,0,,,,,
player,201710010rav,pit,JameJe00,rush_long,0,,,,,
player,201710010rav,pit,JameJe00,targets,3,,,,,
player,201710010rav,pit,JameJe00,rec,3,,,,,
player,201710010rav,pit,JameJe00,rec_yds,40,,,,,
player,201710010rav,pit,JameJe00,rec_td,0,,,,,
player,201710010rav,pit,JameJe00,rec_long,18,,,,,
player,201710010rav,pit,JameJe00,fumbles,0,,,,,
player,201710010rav,pit,JameJe00,fumbles_lost,0,,,,,
player,201710010rav,pit,BrowAn04,pass_cmp,0,,,,,
player,201710010rav,pit,BrowAn04,pass_att,0,,,,,
player,201710010rav,pit,BrowAn04,pass_yds,0,,,,,
player,201710010rav,pit,BrowAn04,pass_td,0,,,,,
player,201710010rav,pit,BrowAn04,pass_int,0,,,,,
player,201710010rav,pit,BrowAn04,pass_sacked,0,,,,,
player,201710010rav,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201710010rav,pit,BrowAn04,pass_long,0,,,,,
player,201710010rav,pit,BrowAn04,pass_rating,,,,,,
player,201710010rav,pit,BrowAn04,rush_att,0,,,,,
player,201710010rav,pit,BrowAn04,rush_yds,0,,,,,
player,201710010rav,pit,BrowAn04,rush_td,0,,,,,
player,201710010rav,pit,BrowAn04,rush_long,0,,,,,
player,201710010rav,pit,BrowAn04,targets,9,,,,,
player,201710010rav,pit,BrowAn04,rec,4,,,,,
player,201710010rav,pit,BrowAn04,rec_yds,34,,,,,
player,201710010rav,pit,BrowAn04,rec_td,0,,,,,
player,201710010rav,pit,BrowAn04,rec_long,14,,,,,
player,201710010rav,pit,BrowAn04,fumbles,0,,,,,
player,201710010rav,pit,BrowAn04,fumbles_lost,0,,,,,
player,201710010rav,pit,HuntJu00,pass_cmp,0,,,,,
player,201710010rav,pit,HuntJu00,pass_att,0,,,,,
player,201710010rav,pit,HuntJu00,pass_yds,0,,,,,
player,201710010rav,pit,HuntJu00,pass_td,0,,,,,
player,201710010rav,pit,HuntJu00,pass_int,0,,,,,
player,201710010rav,pit,HuntJu00,pass_sacked,0,,,,,
player,201710010rav,pit,HuntJu00,pass_sacked_yds,0,,,,,
player,201710010rav,pit,HuntJu00,pass_long,0,,,,,
player,201710010rav,pit,HuntJu00,pass_rating,,,,,,
player,201710010rav,pit,HuntJu00,rush_att,0,,,,,
player,201710010rav,pit,HuntJu00,rush_yds,0,,,,,
player,201710010rav,pit,HuntJu00,rush_td,0,,,,,
player,201710010rav,pit,HuntJu00,rush_long,0,,,,,
player,201710010rav,pit,HuntJu00,targets,2,,,,,
player,201710010rav,pit,HuntJu00,rec,1,,,,,
player,201710010rav,pit,HuntJu00,rec_yds,5,,,,,
player,201710010rav,pit,HuntJu00,rec_td,0,,,,,
player,201710010rav,pit,HuntJu00,rec_long,5,,,,,
player,201710010rav,pit,HuntJu00,fumbles,0,,,,,
player,201710010rav,pit,HuntJu00,fumbles_lost,0,,,,,
player,201710010rav,pit,McDoVa00,pass_cmp,0,,,,,
player,201710010rav,pit,McDoVa00,pass_att,0,,,,,
player,201710010rav,pit,McDoVa00,pass_yds,0,,,,,
player,201710010rav,pit,McDoVa00,pass_td,0,,,,,
player,201710010rav,pit,McDoVa00,pass_int,0,,,,,
player,201710010rav,pit,McDoVa00,pass_sacked,0,,,,,
player,201710010rav,pit,McDoVa00,pass_sacked_yds,0,,,,,
player,201710010rav,pit,McDoVa00,pass_long,0,,,,,
player,201710010rav,pit,McDoVa00,pass_rating,,,,,,
player,201710010rav,pit,McDoVa00,rush_att,0,,,,,
player,201710010rav,pit,McDoVa00,rush_yds,0,,,,,
player,201710010rav,pit,McDoVa00,rush_td,0,,,,,
player,201710010rav,pit,McDoVa00,rush_long,0,,,,,
player,201710010rav,pit,McDoVa00,targets,1,,,,,
player,201710010rav,pit,McDoVa00,rec,0,,,,,
player,201710010rav,pit,McDoVa00,rec_yds,0,,,,,
player,201710010rav,pit,McDoVa00,rec_td,0,,,,,
player,201710010rav,pit,McDoVa00,rec_long,0,,,,,
player,201710010rav,pit,McDoVa00,fumbles,0,,,,,
player,201710010rav,pit,McDoVa00,fumbles_lost,0,,,,,
player,201710010rav,rav,FlacJo00,pass_cmp,31,,,,,
player,201710010rav,rav,FlacJo00,pass_att,49,,,,,
player,201710010rav,rav,FlacJo00,pass_yds,235,,,,,
player,201710010rav,rav,FlacJo00,pass_td,1,,,,,
player,201710010rav,rav,FlacJo00,pass_int,2,,,,,
player,201710010rav,rav,FlacJo00,pass_sacked,4,,,,,
player,201710010rav,rav,FlacJo00,pass_sacked_yds,29,,,,,
player,201710010rav,rav,FlacJo00,pass_long,16,,,,,
player,201710010rav,rav,FlacJo00,pass_rating,64.6,,,,,
player,201710010rav,rav,FlacJo00,rush_att,0,,,,,
player,201710010rav,rav,FlacJo00,rush_yds,0,,,,,
player,201710010rav,rav,FlacJo00,rush_td,0,,,,,
player,201710010rav,rav,FlacJo00,rush_long,0,,,,,
player,201710010rav,rav,FlacJo00,targets,0,,,,,
player,201710010rav,rav,FlacJo00,rec,0,,,,,
player,201710010rav,rav,FlacJo00,rec_yds,0,,,,,
player,201710010rav,rav,FlacJo00,rec_td,0,,,,,
player,201710010rav,rav,FlacJo00,rec_long,0,,,,,
player,201710010rav,rav,FlacJo00,fumbles,1,,,,,
player,201710010rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201710010rav,rav,CollAl00,pass_cmp,0,,,,,
player,201710010rav,rav,CollAl00,pass_att,0,,,,,
player,201710010rav,rav,CollAl00,pass_yds,0,,,,,
player,201710010rav,rav,CollAl00,pass_td,0,,,,,
player,201710010rav,rav,CollAl00,pass_int,0,,,,,
player,201710010rav,rav,CollAl00,pass_sacked,0,,,,,
player,201710010rav,rav,CollAl00,pass_sacked_yds,0,,,,,
player,201710010rav,rav,CollAl00,pass_long,0,,,,,
player,201710010rav,rav,CollAl00,pass_rating,,,,,,
player,201710010rav,rav,CollAl00,rush_att,9,,,,,
player,201710010rav,rav,CollAl00,rush_yds,82,,,,,
player,201710010rav,rav,CollAl00,rush_td,0,,,,,
player,201710010rav,rav,CollAl00,rush_long,50,,,,,
player,201710010rav,rav,CollAl00,targets,2,,,,,
player,201710010rav,rav,CollAl00,rec,0,,,,,
player,201710010rav,rav,CollAl00,rec_yds,0,,,,,
player,201710010rav,rav,CollAl00,rec_td,0,,,,,
player,201710010rav,rav,CollAl00,rec_long,0,,,,,
player,201710010rav,rav,CollAl00,fumbles,1,,,,,
player,201710010rav,rav,CollAl00,fumbles_lost,1,,,,,
player,201710010rav,rav,AlleJa01,pass_cmp,0,,,,,
player,201710010rav,rav,AlleJa01,pass_att,0,,,,,
player,201710010rav,rav,AlleJa01,pass_yds,0,,,,,
player,201710010rav,rav,AlleJa01,pass_td,0,,,,,
player,201710010rav,rav,AlleJa01,pass_int,0,,,,,
player,201710010rav,rav,AlleJa01,pass_sacked,0,,,,,
player,201710010rav,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201710010rav,rav,AlleJa01,pass_long,0,,,,,
player,201710010rav,rav,AlleJa01,pass_rating,,,,,,
player,201710010rav,rav,AlleJa01,rush_att,2,,,,,
player,201710010rav,rav,AlleJa01,rush_yds,7,,,,,
player,201710010rav,rav,AlleJa01,rush_td,0,,,,,
player,201710010rav,rav,AlleJa01,rush_long,4,,,,,
player,201710010rav,rav,AlleJa01,targets,6,,,,,
player,201710010rav,rav,AlleJa01,rec,6,,,,,
player,201710010rav,rav,AlleJa01,rec_yds,37,,,,,
player,201710010rav,rav,AlleJa01,rec_td,0,,,,,
player,201710010rav,rav,AlleJa01,rec_long,11,,,,,
player,201710010rav,rav,AlleJa01,fumbles,0,,,,,
player,201710010rav,rav,AlleJa01,fumbles_lost,0,,,,,
player,201710010rav,rav,WallMi00,pass_cmp,0,,,,,
player,201710010rav,rav,WallMi00,pass_att,0,,,,,
player,201710010rav,rav,WallMi00,pass_yds,0,,,,,
player,201710010rav,rav,WallMi00,pass_td,0,,,,,
player,201710010rav,rav,WallMi00,pass_int,0,,,,,
player,201710010rav,rav,WallMi00,pass_sacked,0,,,,,
player,201710010rav,rav,WallMi00,pass_sacked_yds,0,,,,,
player,201710010rav,rav,WallMi00,pass_long,0,,,,,
player,201710010rav,rav,WallMi00,pass_rating,,,,,,
player,201710010rav,rav,WallMi00,rush_att,0,,,,,
player,201710010rav,rav,WallMi00,rush_yds,0,,,,,
player,201710010rav,rav,WallMi00,rush_td,0,,,,,
player,201710010rav,rav,WallMi00,rush_long,0,,,,,
player,201710010rav,rav,WallMi00,targets,10,,,,,
player,201710010rav,rav,WallMi00,rec,6,,,,,
player,201710010rav,rav,WallMi00,rec_yds,55,,,,,
player,201710010rav,rav,WallMi00,rec_td,1,,,,,
player,201710010rav,rav,WallMi00,rec_long,16,,,,,
player,201710010rav,rav,WallMi00,fumbles,0,,,,,
player,201710010rav,rav,WallMi00,fumbles_lost,0,,,,,
player,201710010rav,rav,WatsBe00,pass_cmp,0,,,,,
player,201710010rav,rav,WatsBe00,pass_att,0,,,,,
player,201710010rav,rav,WatsBe00,pass_yds,0,,,,,
player,201710010rav,rav,WatsBe00,pass_td,0,,,,,
player,201710010rav,rav,WatsBe00,pass_int,0,,,,,
player,201710010rav,rav,WatsBe00,pass_sacked,0,,,,,
player,201710010rav,rav,WatsBe00,pass_sacked_yds,0,,,,,
player,201710010rav,rav,WatsBe00,pass_long,0,,,,,
player,201710010rav,rav,WatsBe00,pass_rating,,,,,,
player,201710010rav,rav,WatsBe00,rush_att,0,,,,,
player,201710010rav,rav,WatsBe00,rush_yds,0,,,,,
player,201710010rav,rav,WatsBe00,rush_td,0,,,,,
player,201710010rav,rav,WatsBe00,rush_long,0,,,,,
player,201710010rav,rav,WatsBe00,targets,6,,,,,
player,201710010rav,rav,WatsBe00,rec,5,,,,,
player,201710010rav,rav,WatsBe00,rec_yds,43,,,,,
player,201710010rav,rav,WatsBe00,rec_td,0,,,,,
player,201710010rav,rav,WatsBe00,rec_long,11,,,,,
player,201710010rav,rav,WatsBe00,fumbles,0,,,,,
player,201710010rav,rav,WatsBe00,fumbles_lost,0,,,,,
player,201710010rav,rav,BoylNi00,pass_cmp,0,,,,,
player,201710010rav,rav,BoylNi00,pass_att,0,,,,,
player,201710010rav,rav,BoylNi00,pass_yds,0,,,,,
player,201710010rav,rav,BoylNi00,pass_td,0,,,,,
player,201710010rav,rav,BoylNi00,pass_int,0,,,,,
player,201710010rav,rav,BoylNi00,pass_sacked,0,,,,,
player,201710010rav,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201710010rav,rav,BoylNi00,pass_long,0,,,,,
player,201710010rav,rav,BoylNi00,pass_rating,,,,,,
player,201710010rav,rav,BoylNi00,rush_att,0,,,,,
player,201710010rav,rav,BoylNi00,rush_yds,0,,,,,
player,201710010rav,rav,BoylNi00,rush_td,0,,,,,
player,201710010rav,rav,BoylNi00,rush_long,0,,,,,
player,201710010rav,rav,BoylNi00,targets,5,,,,,
player,201710010rav,rav,BoylNi00,rec,5,,,,,
player,201710010rav,rav,BoylNi00,rec_yds,36,,,,,
player,201710010rav,rav,BoylNi00,rec_td,0,,,,,
player,201710010rav,rav,BoylNi00,rec_long,14,,,,,
player,201710010rav,rav,BoylNi00,fumbles,0,,,,,
player,201710010rav,rav,BoylNi00,fumbles_lost,0,,,,,
player,201710010rav,rav,CampMi02,pass_cmp,0,,,,,
player,201710010rav,rav,CampMi02,pass_att,0,,,,,
player,201710010rav,rav,CampMi02,pass_yds,0,,,,,
player,201710010rav,rav,CampMi02,pass_td,0,,,,,
player,201710010rav,rav,CampMi02,pass_int,0,,,,,
player,201710010rav,rav,CampMi02,pass_sacked,0,,,,,
player,201710010rav,rav,CampMi02,pass_sacked_yds,0,,,,,
player,201710010rav,rav,CampMi02,pass_long,0,,,,,
player,201710010rav,rav,CampMi02,pass_rating,,,,,,
player,201710010rav,rav,CampMi02,rush_att,0,,,,,
player,201710010rav,rav,CampMi02,rush_yds,0,,,,,
player,201710010rav,rav,CampMi02,rush_td,0,,,,,
player,201710010rav,rav,CampMi02,rush_long,0,,,,,
player,201710010rav,rav,CampMi02,targets,6,,,,,
player,201710010rav,rav,CampMi02,rec,4,,,,,
player,201710010rav,rav,CampMi02,rec_yds,25,,,,,
player,201710010rav,rav,CampMi02,rec_td,0,,,,,
player,201710010rav,rav,CampMi02,rec_long,11,,,,,
player,201710010rav,rav,CampMi02,fumbles,1,,,,,
player,201710010rav,rav,CampMi02,fumbles_lost,0,,,,,
player,201710010rav,rav,MaclJe00,pass_cmp,0,,,,,
player,201710010rav,rav,MaclJe00,pass_att,0,,,,,
player,201710010rav,rav,MaclJe00,pass_yds,0,,,,,
player,201710010rav,rav,MaclJe00,pass_td,0,,,,,
player,201710010rav,rav,MaclJe00,pass_int,0,,,,,
player,201710010rav,rav,MaclJe00,pass_sacked,0,,,,,
player,201710010rav,rav,MaclJe00,pass_sacked_yds,0,,,,,
player,201710010rav,rav,MaclJe00,pass_long,0,,,,,
player,201710010rav,rav,MaclJe00,pass_rating,,,,,,
player,201710010rav,rav,MaclJe00,rush_att,0,,,,,
player,201710010rav,rav,MaclJe00,rush_yds,0,,,,,
player,201710010rav,rav,MaclJe00,rush_td,0,,,,,
player,201710010rav,rav,MaclJe00,rush_long,0,,,,,
player,201710010rav,rav,MaclJe00,targets,6,,,,,
player,201710010rav,rav,MaclJe00,rec,3,,,,,
player,201710010rav,rav,MaclJe00,rec_yds,21,,,,,
player,201710010rav,rav,MaclJe00,rec_td,0,,,,,
player,201710010rav,rav,MaclJe00,rec_long,11,,,,,
player,201710010rav,rav,MaclJe00,fumbles,0,,,,,
player,201710010rav,rav,MaclJe00,fumbles_lost,0,,,,,
player,201710010rav,rav,MattCh00,pass_cmp,0,,,,,
player,201710010rav,rav,MattCh00,pass_att,0,,,,,
player,201710010rav,rav,MattCh00,pass_yds,0,,,,,
player,201710010rav,rav,MattCh00,pass_td,0,,,,,
player,201710010rav,rav,MattCh00,pass_int,0,,,,,
player,201710010rav,rav,MattCh00,pass_sacked,0,,,,,
player,201710010rav,rav,MattCh00,pass_sacked_yds,0,,,,,
player,201710010rav,rav,MattCh00,pass_long,0,,,,,
player,201710010rav,rav,MattCh00,pass_rating,,,,,,
player,201710010rav,rav,MattCh00,rush_att,0,,,,,
player,201710010rav,rav,MattCh00,rush_yds,0,,,,,
player,201710010rav,rav,MattCh00,rush_td,0,,,,,
player,201710010rav,rav,MattCh00,rush_long,0,,,,,
player,201710010rav,rav,MattCh00,targets,2,,,,,
player,201710010rav,rav,MattCh00,rec,1,,,,,
player,201710010rav,rav,MattCh00,rec_yds,12,,,,,
player,201710010rav,rav,MattCh00,rec_td,0,,,,,
player,201710010rav,rav,MattCh00,rec_long,12,,,,,
player,201710010rav,rav,MattCh00,fumbles,0,,,,,
player,201710010rav,rav,MattCh00,fumbles_lost,0,,,,,
player,201710010rav,rav,PerrBr02,pass_cmp,0,,,,,
player,201710010rav,rav,PerrBr02,pass_att,0,,,,,
player,201710010rav,rav,PerrBr02,pass_yds,0,,,,,
player,201710010rav,rav,PerrBr02,pass_td,0,,,,,
player,201710010rav,rav,PerrBr02,pass_int,0,,,,,
player,201710010rav,rav,PerrBr02,pass_sacked,0,,,,,
player,201710010rav,rav,PerrBr02,pass_sacked_yds,0,,,,,
player,201710010rav,rav,PerrBr02,pass_long,0,,,,,
player,201710010rav,rav,PerrBr02,pass_rating,,,,,,
player,201710010rav,rav,PerrBr02,rush_att,0,,,,,
player,201710010rav,rav,PerrBr02,rush_yds,0,,,,,
player,201710010rav,rav,PerrBr02,rush_td,0,,,,,
player,201710010rav,rav,PerrBr02,rush_long,0,,,,,
player,201710010rav,rav,PerrBr02,targets,4,,,,,
player,201710010rav,rav,PerrBr02,rec,1,,,,,
player,201710010rav,rav,PerrBr02,rec_yds,6,,,,,
player,201710010rav,rav,PerrBr02,rec_td,0,,,,,
player,201710010rav,rav,PerrBr02,rec_long,6,,,,,
player,201710010rav,rav,PerrBr02,fumbles,0,,,,,
player,201710010rav,rav,PerrBr02,fumbles_lost,0,,,,,
player,201710010rav,rav,WestTe00,pass_cmp,0,,,,,
player,201710010rav,rav,WestTe00,pass_att,0,,,,,
player,201710010rav,rav,WestTe00,pass_yds,0,,,,,
player,201710010rav,rav,WestTe00,pass_td,0,,,,,
player,201710010rav,rav,WestTe00,pass_int,0,,,,,
player,201710010rav,rav,WestTe00,pass_sacked,0,,,,,
player,201710010rav,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201710010rav,rav,WestTe00,pass_long,0,,,,,
player,201710010rav,rav,WestTe00,pass_rating,,,,,,
player,201710010rav,rav,WestTe00,rush_att,4,,,,,
player,201710010rav,rav,WestTe00,rush_yds,-7,,,,,
player,201710010rav,rav,WestTe00,rush_td,0,,,,,
player,201710010rav,rav,WestTe00,rush_long,5,,,,,
player,201710010rav,rav,WestTe00,targets,0,,,,,
player,201710010rav,rav,WestTe00,rec,0,,,,,
