game,2017,5,20171008,201710080clt,sfo,"San Francisco 49ers",23,clt,"Indianapolis Colts",26
player,201710080clt,sfo,KittGe00,pass_cmp,0,,,,,
player,201710080clt,sfo,KittGe00,pass_att,0,,,,,
player,201710080clt,sfo,KittGe00,pass_yds,0,,,,,
player,201710080clt,sfo,KittGe00,pass_td,0,,,,,
player,201710080clt,sfo,KittGe00,pass_int,0,,,,,
player,201710080clt,sfo,KittGe00,pass_sacked,0,,,,,
player,201710080clt,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201710080clt,sfo,KittGe00,pass_long,0,,,,,
player,201710080clt,sfo,KittGe00,pass_rating,,,,,,
player,201710080clt,sfo,KittGe00,rush_att,0,,,,,
player,201710080clt,sfo,KittGe00,rush_yds,0,,,,,
player,201710080clt,sfo,KittGe00,rush_td,0,,,,,
player,201710080clt,sfo,KittGe00,rush_long,0,,,,,
player,201710080clt,sfo,KittGe00,targets,9,,,,,
player,201710080clt,sfo,KittGe00,rec,7,,,,,
player,201710080clt,sfo,KittGe00,rec_yds,83,,,,,
player,201710080clt,sfo,KittGe00,rec_td,1,,,,,
player,201710080clt,sfo,KittGe00,rec_long,27,,,,,
player,201710080clt,sfo,KittGe00,fumbles,0,,,,,
player,201710080clt,sfo,KittGe00,fumbles_lost,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_cmp,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_att,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_yds,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_td,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_int,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_sacked,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_long,0,,,,,
player,201710080clt,sfo,CeleGa00,pass_rating,,,,,,
player,201710080clt,sfo,CeleGa00,rush_att,0,,,,,
player,201710080clt,sfo,CeleGa00,rush_yds,0,,,,,
player,201710080clt,sfo,CeleGa00,rush_td,0,,,,,
player,201710080clt,sfo,CeleGa00,rush_long,0,,,,,
player,201710080clt,sfo,CeleGa00,targets,1,,,,,
player,201710080clt,sfo,CeleGa00,rec,1,,,,,
player,201710080clt,sfo,CeleGa00,rec_yds,6,,,,,
player,201710080clt,sfo,CeleGa00,rec_td,0,,,,,
player,201710080clt,sfo,CeleGa00,rec_long,6,,,,,
player,201710080clt,sfo,CeleGa00,fumbles,0,,,,,
player,201710080clt,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_cmp,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_att,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_yds,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_td,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_int,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_sacked,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_long,0,,,,,
player,201710080clt,sfo,TaylTr02,pass_rating,,,,,,
player,201710080clt,sfo,TaylTr02,rush_att,0,,,,,
player,201710080clt,sfo,TaylTr02,rush_yds,0,,,,,
player,201710080clt,sfo,TaylTr02,rush_td,0,,,,,
player,201710080clt,sfo,TaylTr02,rush_long,0,,,,,
player,201710080clt,sfo,TaylTr02,targets,2,,,,,
player,201710080clt,sfo,TaylTr02,rec,1,,,,,
player,201710080clt,sfo,TaylTr02,rec_yds,6,,,,,
player,201710080clt,sfo,TaylTr02,rec_td,0,,,,,
player,201710080clt,sfo,TaylTr02,rec_long,6,,,,,
player,201710080clt,sfo,TaylTr02,fumbles,0,,,,,
player,201710080clt,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_cmp,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_att,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_yds,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_td,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_int,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_sacked,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_sacked_yds,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_long,0,,,,,
player,201710080clt,sfo,RobiAl00,pass_rating,,,,,,
player,201710080clt,sfo,RobiAl00,rush_att,0,,,,,
player,201710080clt,sfo,RobiAl00,rush_yds,0,,,,,
player,201710080clt,sfo,RobiAl00,rush_td,0,,,,,
player,201710080clt,sfo,RobiAl00,rush_long,0,,,,,
player,201710080clt,sfo,RobiAl00,targets,1,,,,,
player,201710080clt,sfo,RobiAl00,rec,1,,,,,
player,201710080clt,sfo,RobiAl00,rec_yds,5,,,,,
player,201710080clt,sfo,RobiAl00,rec_td,0,,,,,
player,201710080clt,sfo,RobiAl00,rec_long,5,,,,,
player,201710080clt,sfo,RobiAl00,fumbles,0,,,,,
player,201710080clt,sfo,RobiAl00,fumbles_lost,0,,,,,
player,201710080clt,clt,BrisJa00,pass_cmp,22,,,,,
player,201710080clt,clt,BrisJa00,pass_att,34,,,,,
player,201710080clt,clt,BrisJa00,pass_yds,314,,,,,
player,201710080clt,clt,BrisJa00,pass_td,0,,,,,
player,201710080clt,clt,BrisJa00,pass_int,1,,,,,
player,201710080clt,clt,BrisJa00,pass_sacked,4,,,,,
player,201710080clt,clt,BrisJa00,pass_sacked_yds,26,,,,,
player,201710080clt,clt,BrisJa00,pass_long,63,,,,,
player,201710080clt,clt,BrisJa00,pass_rating,82.2,,,,,
player,201710080clt,clt,BrisJa00,rush_att,8,,,,,
player,201710080clt,clt,BrisJa00,rush_yds,14,,,,,
player,201710080clt,clt,BrisJa00,rush_td,1,,,,,
player,201710080clt,clt,BrisJa00,rush_long,5,,,,,
player,201710080clt,clt,BrisJa00,targets,0,,,,,
player,201710080clt,clt,BrisJa00,rec,0,,,,,
player,201710080clt,clt,BrisJa00,rec_yds,0,,,,,
player,201710080clt,clt,BrisJa00,rec_td,0,,,,,
player,201710080clt,clt,BrisJa00,rec_long,0,,,,,
player,201710080clt,clt,BrisJa00,fumbles,0,,,,,
player,201710080clt,clt,BrisJa00,fumbles_lost,0,,,,,
player,201710080clt,clt,MackMa00,pass_cmp,0,,,,,
player,201710080clt,clt,MackMa00,pass_att,0,,,,,
player,201710080clt,clt,MackMa00,pass_yds,0,,,,,
player,201710080clt,clt,MackMa00,pass_td,0,,,,,
player,201710080clt,clt,MackMa00,pass_int,0,,,,,
player,201710080clt,clt,MackMa00,pass_sacked,0,,,,,
player,201710080clt,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201710080clt,clt,MackMa00,pass_long,0,,,,,
player,201710080clt,clt,MackMa00,pass_rating,,,,,,
player,201710080clt,clt,MackMa00,rush_att,9,,,,,
player,201710080clt,clt,MackMa00,rush_yds,91,,,,,
player,201710080clt,clt,MackMa00,rush_td,1,,,,,
player,201710080clt,clt,MackMa00,rush_long,35,,,,,
player,201710080clt,clt,MackMa00,targets,1,,,,,
player,201710080clt,clt,MackMa00,rec,1,,,,,
player,201710080clt,clt,MackMa00,rec_yds,2,,,,,
player,201710080clt,clt,MackMa00,rec_td,0,,,,,
player,201710080clt,clt,MackMa00,rec_long,2,,,,,
player,201710080clt,clt,MackMa00,fumbles,0,,,,,
player,201710080clt,clt,MackMa00,fumbles_lost,0,,,,,
player,201710080clt,clt,GoreFr00,pass_cmp,0,,,,,
player,201710080clt,clt,GoreFr00,pass_att,0,,,,,
player,201710080clt,clt,GoreFr00,pass_yds,0,,,,,
player,201710080clt,clt,GoreFr00,pass_td,0,,,,,
player,201710080clt,clt,GoreFr00,pass_int,0,,,,,
player,201710080clt,clt,GoreFr00,pass_sacked,0,,,,,
player,201710080clt,clt,GoreFr00,pass_sacked_yds,0,,,,,
player,201710080clt,clt,GoreFr00,pass_long,0,,,,,
player,201710080clt,clt,GoreFr00,pass_rating,,,,,,
player,201710080clt,clt,GoreFr00,rush_att,14,,,,,
player,201710080clt,clt,GoreFr00,rush_yds,48,,,,,
player,201710080clt,clt,GoreFr00,rush_td,0,,,,,
player,201710080clt,clt,GoreFr00,rush_long,16,,,,,
player,201710080clt,clt,GoreFr00,targets,4,,,,,
player,201710080clt,clt,GoreFr00,rec,3,,,,,
player,201710080clt,clt,GoreFr00,rec_yds,38,,,,,
player,201710080clt,clt,GoreFr00,rec_td,0,,,,,
player,201710080clt,clt,GoreFr00,rec_long,26,,,,,
player,201710080clt,clt,GoreFr00,fumbles,2,,,,,
player,201710080clt,clt,GoreFr00,fumbles_lost,0,,,,,
player,201710080clt,clt,TurbRo00,pass_cmp,0,,,,,
player,201710080clt,clt,TurbRo00,pass_att,0,,,,,
player,201710080clt,clt,TurbRo00,pass_yds,0,,,,,
player,201710080clt,clt,TurbRo00,pass_td,0,,,,,
player,201710080clt,clt,TurbRo00,pass_int,0,,,,,
player,201710080clt,clt,TurbRo00,pass_sacked,0,,,,,
player,201710080clt,clt,TurbRo00,pass_sacked_yds,0,,,,,
player,201710080clt,clt,TurbRo00,pass_long,0,,,,,
player,201710080clt,clt,TurbRo00,pass_rating,,,,,,
player,201710080clt,clt,TurbRo00,rush_att,4,,,,,
player,201710080clt,clt,TurbRo00,rush_yds,6,,,,,
player,201710080clt,clt,TurbRo00,rush_td,0,,,,,
player,201710080clt,clt,TurbRo00,rush_long,4,,,,,
player,201710080clt,clt,TurbRo00,targets,2,,,,,
player,201710080clt,clt,TurbRo00,rec,2,,,,,
player,201710080clt,clt,TurbRo00,rec_yds,13,,,,,
player,201710080clt,clt,TurbRo00,rec_td,0,,,,,
player,201710080clt,clt,TurbRo00,rec_long,11,,,,,
player,201710080clt,clt,TurbRo00,fumbles,0,,,,,
player,201710080clt,clt,TurbRo00,fumbles_lost,0,,,,,
player,201710080clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201710080clt,clt,HiltT.00,pass_att,0,,,,,
player,201710080clt,clt,HiltT.00,pass_yds,0,,,,,
player,201710080clt,clt,HiltT.00,pass_td,0,,,,,
player,201710080clt,clt,HiltT.00,pass_int,0,,,,,
player,201710080clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201710080clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201710080clt,clt,HiltT.00,pass_long,0,,,,,
player,201710080clt,clt,HiltT.00,pass_rating,,,,,,
player,201710080clt,clt,HiltT.00,rush_att,0,,,,,
player,201710080clt,clt,HiltT.00,rush_yds,0,,,,,
player,201710080clt,clt,HiltT.00,rush_td,0,,,,,
player,201710080clt,clt,HiltT.00,rush_long,0,,,,,
player,201710080clt,clt,HiltT.00,targets,9,,,,,
player,201710080clt,clt,HiltT.00,rec,7,,,,,
player,201710080clt,clt,HiltT.00,rec_yds,177,,,,,
player,201710080clt,clt,HiltT.00,rec_td,0,,,,,
player,201710080clt,clt,HiltT.00,rec_long,63,,,,,
player,201710080clt,clt,HiltT.00,fumbles,0,,,,,
player,201710080clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201710080clt,clt,MoncDo00,pass_cmp,0,,,,,
player,201710080clt,clt,MoncDo00,pass_att,0,,,,,
player,201710080clt,clt,MoncDo00,pass_yds,0,,,,,
player,201710080clt,clt,MoncDo00,pass_td,0,,,,,
player,201710080clt,clt,MoncDo00,pass_int,0,,,,,
player,201710080clt,clt,MoncDo00,pass_sacked,0,,,,,
player,201710080clt,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201710080clt,clt,MoncDo00,pass_long,0,,,,,
player,201710080clt,clt,MoncDo00,pass_rating,,,,,,
player,201710080clt,clt,MoncDo00,rush_att,0,,,,,
player,201710080clt,clt,MoncDo00,rush_yds,0,,,,,
player,201710080clt,clt,MoncDo00,rush_td,0,,,,,
player,201710080clt,clt,MoncDo00,rush_long,0,,,,,
player,201710080clt,clt,MoncDo00,targets,3,,,,,
player,201710080clt,clt,MoncDo00,rec,3,,,,,
player,201710080clt,clt,MoncDo00,rec_yds,32,,,,,
player,201710080clt,clt,MoncDo00,rec_td,0,,,,,
player,201710080clt,clt,MoncDo00,rec_long,15,,,,,
player,201710080clt,clt,MoncDo00,fumbles,0,,,,,
player,201710080clt,clt,MoncDo00,fumbles_lost,0,,,,,
player,201710080clt,clt,AikeKa00,pass_cmp,0,,,,,
player,201710080clt,clt,AikeKa00,pass_att,0,,,,,
player,201710080clt,clt,AikeKa00,pass_yds,0,,,,,
player,201710080clt,clt,AikeKa00,pass_td,0,,,,,
player,201710080clt,clt,AikeKa00,pass_int,0,,,,,
player,201710080clt,clt,AikeKa00,pass_sacked,0,,,,,
player,201710080clt,clt,AikeKa00,pass_sacked_yds,0,,,,,
player,201710080clt,clt,AikeKa00,pass_long,0,,,,,
player,201710080clt,clt,AikeKa00,pass_rating,,,,,,
player,201710080clt,clt,AikeKa00,rush_att,0,,,,,
player,201710080clt,clt,AikeKa00,rush_yds,0,,,,,
player,201710080clt,clt,AikeKa00,rush_td,0,,,,,
player,201710080clt,clt,AikeKa00,rush_long,0,,,,,
player,201710080clt,clt,AikeKa00,targets,7,,,,,
player,201710080clt,clt,AikeKa00,rec,2,,,,,
player,201710080clt,clt,AikeKa00,rec_yds,22,,,,,
player,201710080clt,clt,AikeKa00,rec_td,0,,,,,
player,201710080clt,clt,AikeKa00,rec_long,13,,,,,
player,201710080clt,clt,AikeKa00,fumbles,0,,,,,
player,201710080clt,clt,AikeKa00,fumbles_lost,0,,,,,
player,201710080clt,clt,WillBr04,pass_cmp,0,,,,,
player,201710080clt,clt,WillBr04,pass_att,0,,,,,
player,201710080clt,clt,WillBr04,pass_yds,0,,,,,
player,201710080clt,clt,WillBr04,pass_td,0,,,,,
player,201710080clt,clt,WillBr04,pass_int,0,,,,,
player,201710080clt,clt,WillBr04,pass_sacked,0,,,,,
player,201710080clt,clt,WillBr04,pass_sacked_yds,0,,,,,
player,201710080clt,clt,WillBr04,pass_long,0,,,,,
player,201710080clt,clt,WillBr04,pass_rating,,,,,,
player,201710080clt,clt,WillBr04,rush_att,0,,,,,
player,201710080clt,clt,WillBr04,rush_yds,0,,,,,
player,201710080clt,clt,WillBr04,rush_td,0,,,,,
player,201710080clt,clt,WillBr04,rush_long,0,,,,,
player,201710080clt,clt,WillBr04,targets,3,,,,,
player,201710080clt,clt,WillBr04,rec,3,,,,,
player,201710080clt,clt,WillBr04,rec_yds,17,,,,,
player,201710080clt,clt,WillBr04,rec_td,0,,,,,
player,201710080clt,clt,WillBr04,rec_long,6,,,,,
player,201710080clt,clt,WillBr04,fumbles,0,,,,,
player,201710080clt,clt,WillBr04,fumbles_lost,0,,,,,
player,201710080clt,clt,DaniDa02,pass_cmp,0,,,,,
player,201710080clt,clt,DaniDa02,pass_att,0,,,,,
player,201710080clt,clt,DaniDa02,pass_yds,0,,,,,
player,201710080clt,clt,DaniDa02,pass_td,0,,,,,
player,201710080clt,clt,DaniDa02,pass_int,0,,,,,
player,201710080clt,clt,DaniDa02,pass_sacked,0,,,,,
player,201710080clt,clt,DaniDa02,pass_sacked_yds,0,,,,,
player,201710080clt,clt,DaniDa02,pass_long,0,,,,,
player,201710080clt,clt,DaniDa02,pass_rating,,,,,,
player,201710080clt,clt,DaniDa02,rush_att,0,,,,,
player,201710080clt,clt,DaniDa02,rush_yds,0,,,,,
player,201710080clt,clt,DaniDa02,rush_td,0,,,,,
player,201710080clt,clt,DaniDa02,rush_long,0,,,,,
player,201710080clt,clt,DaniDa02,targets,4,,,,,
player,201710080clt,clt,DaniDa02,rec,1,,,,,
player,201710080clt,clt,DaniDa02,rec_yds,13,,,,,
player,201710080clt,clt,DaniDa02,rec_td,0,,,,,
player,201710080clt,clt,DaniDa02,rec_long,13,,,,,
player,201710080clt,clt,DaniDa02,fumbles,0,,,,,
player,201710080clt,clt,DaniDa02,fumbles_lost,0,,,,,
player,201710080clt,sfo,ArmsRa01,def_int,1,,,,,
player,201710080clt,sfo,ArmsRa01,def_int_yds,29,,,,,
player,201710080clt,sfo,ArmsRa01,def_int_td,0,,,,,
player,201710080clt,sfo,ArmsRa01,def_int_long,29,,,,,
player,201710080clt,sfo,ArmsRa01,pass_defended,1,,,,,
player,201710080clt,sfo,ArmsRa01,sacks,0.0,,,,,
player,201710080clt,sfo,ArmsRa01,tackles_combined,7,,,,,
player,201710080clt,sfo,ArmsRa01,tackles_solo,6,,,,,
player,201710080clt,sfo,ArmsRa01,tackles_assists,1,,,,,
player,201710080clt,sfo,ArmsRa01,tackles_loss,0,,,,,
player,201710080clt,sfo,ArmsRa01,qb_hits,0,,,,,
player,201710080clt,sfo,ArmsRa01,fumbles_rec,0,,,,,
player,201710080clt,sfo,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201710080clt,sfo,ArmsRa01,fumbles_rec_td,0,,,,,
player,201710080clt,sfo,ArmsRa01,fumbles_forced,0,,,,,
player,201710080clt,sfo,DumeEl20,def_int,0,,,,,
player,201710080clt,sfo,DumeEl20,def_int_yds,0,,,,,
player,201710080clt,sfo,DumeEl20,def_int_td,0,,,,,
player,201710080clt,sfo,DumeEl20,def_int_long,0,,,,,
player,201710080clt,sfo,DumeEl20,pass_defended,0,,,,,
player,201710080clt,sfo,DumeEl20,sacks,1.5,,,,,
player,201710080clt,sfo,DumeEl20,tackles_combined,3,,,,,
player,201710080clt,sfo,DumeEl20,tackles_solo,1,,,,,
