game,2017,1,20170907,201709070nwe,kan,"Kansas City Chiefs",42,nwe,"New England Patriots",27
player,201709070nwe,nwe,AlleDw00,targets,2,,,,,
player,201709070nwe,nwe,AlleDw00,rec,0,,,,,
player,201709070nwe,nwe,AlleDw00,rec_yds,0,,,,,
player,201709070nwe,nwe,AlleDw00,rec_td,0,,,,,
player,201709070nwe,nwe,AlleDw00,rec_long,0,,,,,
player,201709070nwe,nwe,AlleDw00,fumbles,0,,,,,
player,201709070nwe,nwe,AlleDw00,fumbles_lost,0,,,,,
player,201709070nwe,kan,HousJu00,def_int,0,,,,,
player,201709070nwe,kan,HousJu00,def_int_yds,0,,,,,
player,201709070nwe,kan,HousJu00,def_int_td,0,,,,,
player,201709070nwe,kan,HousJu00,def_int_long,0,,,,,
player,201709070nwe,kan,HousJu00,pass_defended,0,,,,,
player,201709070nwe,kan,HousJu00,sacks,2.0,,,,,
player,201709070nwe,kan,HousJu00,tackles_combined,5,,,,,
player,201709070nwe,kan,HousJu00,tackles_solo,4,,,,,
player,201709070nwe,kan,HousJu00,tackles_assists,1,,,,,
player,201709070nwe,kan,HousJu00,tackles_loss,2,,,,,
player,201709070nwe,kan,HousJu00,qb_hits,4,,,,,
player,201709070nwe,kan,HousJu00,fumbles_rec,0,,,,,
player,201709070nwe,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,HousJu00,fumbles_forced,0,,,,,
player,201709070nwe,kan,BailAl00,def_int,0,,,,,
player,201709070nwe,kan,BailAl00,def_int_yds,0,,,,,
player,201709070nwe,kan,BailAl00,def_int_td,0,,,,,
player,201709070nwe,kan,BailAl00,def_int_long,0,,,,,
player,201709070nwe,kan,BailAl00,pass_defended,0,,,,,
player,201709070nwe,kan,BailAl00,sacks,1.0,,,,,
player,201709070nwe,kan,BailAl00,tackles_combined,6,,,,,
player,201709070nwe,kan,BailAl00,tackles_solo,5,,,,,
player,201709070nwe,kan,BailAl00,tackles_assists,1,,,,,
player,201709070nwe,kan,BailAl00,tackles_loss,1,,,,,
player,201709070nwe,kan,BailAl00,qb_hits,1,,,,,
player,201709070nwe,kan,BailAl00,fumbles_rec,0,,,,,
player,201709070nwe,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,BailAl00,fumbles_forced,0,,,,,
player,201709070nwe,kan,ParkRo01,def_int,0,,,,,
player,201709070nwe,kan,ParkRo01,def_int_yds,0,,,,,
player,201709070nwe,kan,ParkRo01,def_int_td,0,,,,,
player,201709070nwe,kan,ParkRo01,def_int_long,0,,,,,
player,201709070nwe,kan,ParkRo01,pass_defended,0,,,,,
player,201709070nwe,kan,ParkRo01,sacks,0.0,,,,,
player,201709070nwe,kan,ParkRo01,tackles_combined,11,,,,,
player,201709070nwe,kan,ParkRo01,tackles_solo,10,,,,,
player,201709070nwe,kan,ParkRo01,tackles_assists,1,,,,,
player,201709070nwe,kan,ParkRo01,tackles_loss,0,,,,,
player,201709070nwe,kan,ParkRo01,qb_hits,0,,,,,
player,201709070nwe,kan,ParkRo01,fumbles_rec,0,,,,,
player,201709070nwe,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,ParkRo01,fumbles_forced,0,,,,,
player,201709070nwe,kan,JohnDe25,def_int,0,,,,,
player,201709070nwe,kan,JohnDe25,def_int_yds,0,,,,,
player,201709070nwe,kan,JohnDe25,def_int_td,0,,,,,
player,201709070nwe,kan,JohnDe25,def_int_long,0,,,,,
player,201709070nwe,kan,JohnDe25,pass_defended,1,,,,,
player,201709070nwe,kan,JohnDe25,sacks,0.0,,,,,
player,201709070nwe,kan,JohnDe25,tackles_combined,8,,,,,
player,201709070nwe,kan,JohnDe25,tackles_solo,4,,,,,
player,201709070nwe,kan,JohnDe25,tackles_assists,4,,,,,
player,201709070nwe,kan,JohnDe25,tackles_loss,2,,,,,
player,201709070nwe,kan,JohnDe25,qb_hits,0,,,,,
player,201709070nwe,kan,JohnDe25,fumbles_rec,0,,,,,
player,201709070nwe,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,JohnDe25,fumbles_forced,0,,,,,
player,201709070nwe,kan,BerrEr99,def_int,0,,,,,
player,201709070nwe,kan,BerrEr99,def_int_yds,0,,,,,
player,201709070nwe,kan,BerrEr99,def_int_td,0,,,,,
player,201709070nwe,kan,BerrEr99,def_int_long,0,,,,,
player,201709070nwe,kan,BerrEr99,pass_defended,0,,,,,
player,201709070nwe,kan,BerrEr99,sacks,0.0,,,,,
player,201709070nwe,kan,BerrEr99,tackles_combined,7,,,,,
player,201709070nwe,kan,BerrEr99,tackles_solo,4,,,,,
player,201709070nwe,kan,BerrEr99,tackles_assists,3,,,,,
player,201709070nwe,kan,BerrEr99,tackles_loss,1,,,,,
player,201709070nwe,kan,BerrEr99,qb_hits,0,,,,,
player,201709070nwe,kan,BerrEr99,fumbles_rec,0,,,,,
player,201709070nwe,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,BerrEr99,fumbles_forced,0,,,,,
player,201709070nwe,kan,LogaBe00,def_int,0,,,,,
player,201709070nwe,kan,LogaBe00,def_int_yds,0,,,,,
player,201709070nwe,kan,LogaBe00,def_int_td,0,,,,,
player,201709070nwe,kan,LogaBe00,def_int_long,0,,,,,
player,201709070nwe,kan,LogaBe00,pass_defended,0,,,,,
player,201709070nwe,kan,LogaBe00,sacks,0.0,,,,,
player,201709070nwe,kan,LogaBe00,tackles_combined,5,,,,,
player,201709070nwe,kan,LogaBe00,tackles_solo,2,,,,,
player,201709070nwe,kan,LogaBe00,tackles_assists,3,,,,,
player,201709070nwe,kan,LogaBe00,tackles_loss,0,,,,,
player,201709070nwe,kan,LogaBe00,qb_hits,0,,,,,
player,201709070nwe,kan,LogaBe00,fumbles_rec,0,,,,,
player,201709070nwe,kan,LogaBe00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,LogaBe00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,LogaBe00,fumbles_forced,0,,,,,
player,201709070nwe,kan,MitcTe00,def_int,0,,,,,
player,201709070nwe,kan,MitcTe00,def_int_yds,0,,,,,
player,201709070nwe,kan,MitcTe00,def_int_td,0,,,,,
player,201709070nwe,kan,MitcTe00,def_int_long,0,,,,,
player,201709070nwe,kan,MitcTe00,pass_defended,1,,,,,
player,201709070nwe,kan,MitcTe00,sacks,0.0,,,,,
player,201709070nwe,kan,MitcTe00,tackles_combined,5,,,,,
player,201709070nwe,kan,MitcTe00,tackles_solo,4,,,,,
player,201709070nwe,kan,MitcTe00,tackles_assists,1,,,,,
player,201709070nwe,kan,MitcTe00,tackles_loss,0,,,,,
player,201709070nwe,kan,MitcTe00,qb_hits,0,,,,,
player,201709070nwe,kan,MitcTe00,fumbles_rec,0,,,,,
player,201709070nwe,kan,MitcTe00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,MitcTe00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,MitcTe00,fumbles_forced,0,,,,,
player,201709070nwe,kan,FordDe00,def_int,0,,,,,
player,201709070nwe,kan,FordDe00,def_int_yds,0,,,,,
player,201709070nwe,kan,FordDe00,def_int_td,0,,,,,
player,201709070nwe,kan,FordDe00,def_int_long,0,,,,,
player,201709070nwe,kan,FordDe00,pass_defended,0,,,,,
player,201709070nwe,kan,FordDe00,sacks,0.0,,,,,
player,201709070nwe,kan,FordDe00,tackles_combined,4,,,,,
player,201709070nwe,kan,FordDe00,tackles_solo,4,,,,,
player,201709070nwe,kan,FordDe00,tackles_assists,0,,,,,
player,201709070nwe,kan,FordDe00,tackles_loss,0,,,,,
player,201709070nwe,kan,FordDe00,qb_hits,1,,,,,
player,201709070nwe,kan,FordDe00,fumbles_rec,0,,,,,
player,201709070nwe,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,FordDe00,fumbles_forced,1,,,,,
player,201709070nwe,kan,GainPh00,def_int,0,,,,,
player,201709070nwe,kan,GainPh00,def_int_yds,0,,,,,
player,201709070nwe,kan,GainPh00,def_int_td,0,,,,,
player,201709070nwe,kan,GainPh00,def_int_long,0,,,,,
player,201709070nwe,kan,GainPh00,pass_defended,0,,,,,
player,201709070nwe,kan,GainPh00,sacks,0.0,,,,,
player,201709070nwe,kan,GainPh00,tackles_combined,4,,,,,
player,201709070nwe,kan,GainPh00,tackles_solo,4,,,,,
player,201709070nwe,kan,GainPh00,tackles_assists,0,,,,,
player,201709070nwe,kan,GainPh00,tackles_loss,0,,,,,
player,201709070nwe,kan,GainPh00,qb_hits,0,,,,,
player,201709070nwe,kan,GainPh00,fumbles_rec,0,,,,,
player,201709070nwe,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,GainPh00,fumbles_forced,0,,,,,
player,201709070nwe,kan,SoreDa01,def_int,0,,,,,
player,201709070nwe,kan,SoreDa01,def_int_yds,0,,,,,
player,201709070nwe,kan,SoreDa01,def_int_td,0,,,,,
player,201709070nwe,kan,SoreDa01,def_int_long,0,,,,,
player,201709070nwe,kan,SoreDa01,pass_defended,0,,,,,
player,201709070nwe,kan,SoreDa01,sacks,0.0,,,,,
player,201709070nwe,kan,SoreDa01,tackles_combined,3,,,,,
player,201709070nwe,kan,SoreDa01,tackles_solo,3,,,,,
player,201709070nwe,kan,SoreDa01,tackles_assists,0,,,,,
player,201709070nwe,kan,SoreDa01,tackles_loss,0,,,,,
player,201709070nwe,kan,SoreDa01,qb_hits,0,,,,,
player,201709070nwe,kan,SoreDa01,fumbles_rec,0,,,,,
player,201709070nwe,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,SoreDa01,fumbles_forced,0,,,,,
player,201709070nwe,kan,MillRo99,def_int,0,,,,,
player,201709070nwe,kan,MillRo99,def_int_yds,0,,,,,
player,201709070nwe,kan,MillRo99,def_int_td,0,,,,,
player,201709070nwe,kan,MillRo99,def_int_long,0,,,,,
player,201709070nwe,kan,MillRo99,pass_defended,0,,,,,
player,201709070nwe,kan,MillRo99,sacks,0.0,,,,,
player,201709070nwe,kan,MillRo99,tackles_combined,2,,,,,
player,201709070nwe,kan,MillRo99,tackles_solo,0,,,,,
player,201709070nwe,kan,MillRo99,tackles_assists,2,,,,,
player,201709070nwe,kan,MillRo99,tackles_loss,0,,,,,
player,201709070nwe,kan,MillRo99,qb_hits,0,,,,,
player,201709070nwe,kan,MillRo99,fumbles_rec,0,,,,,
player,201709070nwe,kan,MillRo99,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,MillRo99,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,MillRo99,fumbles_forced,0,,,,,
player,201709070nwe,kan,PeteMa00,def_int,0,,,,,
player,201709070nwe,kan,PeteMa00,def_int_yds,0,,,,,
player,201709070nwe,kan,PeteMa00,def_int_td,0,,,,,
player,201709070nwe,kan,PeteMa00,def_int_long,0,,,,,
player,201709070nwe,kan,PeteMa00,pass_defended,0,,,,,
player,201709070nwe,kan,PeteMa00,sacks,0.0,,,,,
player,201709070nwe,kan,PeteMa00,tackles_combined,2,,,,,
player,201709070nwe,kan,PeteMa00,tackles_solo,1,,,,,
player,201709070nwe,kan,PeteMa00,tackles_assists,1,,,,,
player,201709070nwe,kan,PeteMa00,tackles_loss,0,,,,,
player,201709070nwe,kan,PeteMa00,qb_hits,0,,,,,
player,201709070nwe,kan,PeteMa00,fumbles_rec,0,,,,,
player,201709070nwe,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,PeteMa00,fumbles_forced,0,,,,,
player,201709070nwe,kan,EligUk00,def_int,0,,,,,
player,201709070nwe,kan,EligUk00,def_int_yds,0,,,,,
player,201709070nwe,kan,EligUk00,def_int_td,0,,,,,
player,201709070nwe,kan,EligUk00,def_int_long,0,,,,,
player,201709070nwe,kan,EligUk00,pass_defended,0,,,,,
player,201709070nwe,kan,EligUk00,sacks,0.0,,,,,
player,201709070nwe,kan,EligUk00,tackles_combined,1,,,,,
player,201709070nwe,kan,EligUk00,tackles_solo,1,,,,,
player,201709070nwe,kan,EligUk00,tackles_assists,0,,,,,
player,201709070nwe,kan,EligUk00,tackles_loss,0,,,,,
player,201709070nwe,kan,EligUk00,qb_hits,0,,,,,
player,201709070nwe,kan,EligUk00,fumbles_rec,0,,,,,
player,201709070nwe,kan,EligUk00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,EligUk00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,EligUk00,fumbles_forced,0,,,,,
player,201709070nwe,kan,HarrDe03,def_int,0,,,,,
player,201709070nwe,kan,HarrDe03,def_int_yds,0,,,,,
player,201709070nwe,kan,HarrDe03,def_int_td,0,,,,,
player,201709070nwe,kan,HarrDe03,def_int_long,0,,,,,
player,201709070nwe,kan,HarrDe03,pass_defended,0,,,,,
player,201709070nwe,kan,HarrDe03,sacks,0.0,,,,,
player,201709070nwe,kan,HarrDe03,tackles_combined,1,,,,,
player,201709070nwe,kan,HarrDe03,tackles_solo,0,,,,,
player,201709070nwe,kan,HarrDe03,tackles_assists,1,,,,,
player,201709070nwe,kan,HarrDe03,tackles_loss,0,,,,,
player,201709070nwe,kan,HarrDe03,qb_hits,0,,,,,
player,201709070nwe,kan,HarrDe03,fumbles_rec,0,,,,,
player,201709070nwe,kan,HarrDe03,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,HarrDe03,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,HarrDe03,fumbles_forced,0,,,,,
player,201709070nwe,kan,MurrEr00,def_int,0,,,,,
player,201709070nwe,kan,MurrEr00,def_int_yds,0,,,,,
player,201709070nwe,kan,MurrEr00,def_int_td,0,,,,,
player,201709070nwe,kan,MurrEr00,def_int_long,0,,,,,
player,201709070nwe,kan,MurrEr00,pass_defended,0,,,,,
player,201709070nwe,kan,MurrEr00,sacks,0.0,,,,,
player,201709070nwe,kan,MurrEr00,tackles_combined,1,,,,,
player,201709070nwe,kan,MurrEr00,tackles_solo,0,,,,,
player,201709070nwe,kan,MurrEr00,tackles_assists,1,,,,,
player,201709070nwe,kan,MurrEr00,tackles_loss,0,,,,,
player,201709070nwe,kan,MurrEr00,qb_hits,0,,,,,
player,201709070nwe,kan,MurrEr00,fumbles_rec,0,,,,,
player,201709070nwe,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,MurrEr00,fumbles_forced,0,,,,,
player,201709070nwe,kan,PierKe00,def_int,0,,,,,
player,201709070nwe,kan,PierKe00,def_int_yds,0,,,,,
player,201709070nwe,kan,PierKe00,def_int_td,0,,,,,
player,201709070nwe,kan,PierKe00,def_int_long,0,,,,,
player,201709070nwe,kan,PierKe00,pass_defended,0,,,,,
player,201709070nwe,kan,PierKe00,sacks,0.0,,,,,
player,201709070nwe,kan,PierKe00,tackles_combined,1,,,,,
player,201709070nwe,kan,PierKe00,tackles_solo,1,,,,,
player,201709070nwe,kan,PierKe00,tackles_assists,0,,,,,
player,201709070nwe,kan,PierKe00,tackles_loss,0,,,,,
player,201709070nwe,kan,PierKe00,qb_hits,0,,,,,
player,201709070nwe,kan,PierKe00,fumbles_rec,0,,,,,
player,201709070nwe,kan,PierKe00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,PierKe00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,PierKe00,fumbles_forced,0,,,,,
player,201709070nwe,kan,ZombFr00,def_int,0,,,,,
player,201709070nwe,kan,ZombFr00,def_int_yds,0,,,,,
player,201709070nwe,kan,ZombFr00,def_int_td,0,,,,,
player,201709070nwe,kan,ZombFr00,def_int_long,0,,,,,
player,201709070nwe,kan,ZombFr00,pass_defended,0,,,,,
player,201709070nwe,kan,ZombFr00,sacks,0.0,,,,,
player,201709070nwe,kan,ZombFr00,tackles_combined,1,,,,,
player,201709070nwe,kan,ZombFr00,tackles_solo,0,,,,,
player,201709070nwe,kan,ZombFr00,tackles_assists,1,,,,,
player,201709070nwe,kan,ZombFr00,tackles_loss,0,,,,,
player,201709070nwe,kan,ZombFr00,qb_hits,0,,,,,
player,201709070nwe,kan,ZombFr00,fumbles_rec,0,,,,,
player,201709070nwe,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,ZombFr00,fumbles_forced,0,,,,,
player,201709070nwe,kan,HillTy00,def_int,0,,,,,
player,201709070nwe,kan,HillTy00,def_int_yds,0,,,,,
player,201709070nwe,kan,HillTy00,def_int_td,0,,,,,
player,201709070nwe,kan,HillTy00,def_int_long,0,,,,,
player,201709070nwe,kan,HillTy00,pass_defended,0,,,,,
player,201709070nwe,kan,HillTy00,sacks,0.0,,,,,
player,201709070nwe,kan,HillTy00,tackles_combined,0,,,,,
player,201709070nwe,kan,HillTy00,tackles_solo,0,,,,,
player,201709070nwe,kan,HillTy00,tackles_assists,0,,,,,
player,201709070nwe,kan,HillTy00,tackles_loss,0,,,,,
player,201709070nwe,kan,HillTy00,qb_hits,0,,,,,
player,201709070nwe,kan,HillTy00,fumbles_rec,1,,,,,
player,201709070nwe,kan,HillTy00,fumbles_rec_yds,0,,,,,
player,201709070nwe,kan,HillTy00,fumbles_rec_td,0,,,,,
player,201709070nwe,kan,HillTy00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,FlowTr00,def_int,0,,,,,
player,201709070nwe,nwe,FlowTr00,def_int_yds,0,,,,,
player,201709070nwe,nwe,FlowTr00,def_int_td,0,,,,,
player,201709070nwe,nwe,FlowTr00,def_int_long,0,,,,,
player,201709070nwe,nwe,FlowTr00,pass_defended,0,,,,,
player,201709070nwe,nwe,FlowTr00,sacks,2.0,,,,,
player,201709070nwe,nwe,FlowTr00,tackles_combined,5,,,,,
player,201709070nwe,nwe,FlowTr00,tackles_solo,4,,,,,
player,201709070nwe,nwe,FlowTr00,tackles_assists,1,,,,,
player,201709070nwe,nwe,FlowTr00,tackles_loss,2,,,,,
player,201709070nwe,nwe,FlowTr00,qb_hits,2,,,,,
player,201709070nwe,nwe,FlowTr00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,FlowTr00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,FlowTr00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,FlowTr00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,WiseDe00,def_int,0,,,,,
player,201709070nwe,nwe,WiseDe00,def_int_yds,0,,,,,
player,201709070nwe,nwe,WiseDe00,def_int_td,0,,,,,
player,201709070nwe,nwe,WiseDe00,def_int_long,0,,,,,
player,201709070nwe,nwe,WiseDe00,pass_defended,0,,,,,
player,201709070nwe,nwe,WiseDe00,sacks,1.0,,,,,
player,201709070nwe,nwe,WiseDe00,tackles_combined,1,,,,,
player,201709070nwe,nwe,WiseDe00,tackles_solo,1,,,,,
player,201709070nwe,nwe,WiseDe00,tackles_assists,0,,,,,
player,201709070nwe,nwe,WiseDe00,tackles_loss,1,,,,,
player,201709070nwe,nwe,WiseDe00,qb_hits,2,,,,,
player,201709070nwe,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,McCoDe99,def_int,0,,,,,
player,201709070nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201709070nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201709070nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201709070nwe,nwe,McCoDe99,pass_defended,2,,,,,
player,201709070nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201709070nwe,nwe,McCoDe99,tackles_combined,10,,,,,
player,201709070nwe,nwe,McCoDe99,tackles_solo,9,,,,,
player,201709070nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201709070nwe,nwe,McCoDe99,tackles_loss,1,,,,,
player,201709070nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201709070nwe,nwe,McCoDe99,fumbles_rec,1,,,,,
player,201709070nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201709070nwe,nwe,BrowMa01,def_int,0,,,,,
player,201709070nwe,nwe,BrowMa01,def_int_yds,0,,,,,
player,201709070nwe,nwe,BrowMa01,def_int_td,0,,,,,
player,201709070nwe,nwe,BrowMa01,def_int_long,0,,,,,
player,201709070nwe,nwe,BrowMa01,pass_defended,0,,,,,
player,201709070nwe,nwe,BrowMa01,sacks,0.0,,,,,
player,201709070nwe,nwe,BrowMa01,tackles_combined,6,,,,,
player,201709070nwe,nwe,BrowMa01,tackles_solo,4,,,,,
player,201709070nwe,nwe,BrowMa01,tackles_assists,2,,,,,
player,201709070nwe,nwe,BrowMa01,tackles_loss,0,,,,,
player,201709070nwe,nwe,BrowMa01,qb_hits,0,,,,,
player,201709070nwe,nwe,BrowMa01,fumbles_rec,0,,,,,
player,201709070nwe,nwe,BrowMa01,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,BrowMa01,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,BrowMa01,fumbles_forced,0,,,,,
player,201709070nwe,nwe,RichJo00,def_int,0,,,,,
player,201709070nwe,nwe,RichJo00,def_int_yds,0,,,,,
player,201709070nwe,nwe,RichJo00,def_int_td,0,,,,,
player,201709070nwe,nwe,RichJo00,def_int_long,0,,,,,
player,201709070nwe,nwe,RichJo00,pass_defended,0,,,,,
player,201709070nwe,nwe,RichJo00,sacks,0.0,,,,,
player,201709070nwe,nwe,RichJo00,tackles_combined,6,,,,,
player,201709070nwe,nwe,RichJo00,tackles_solo,5,,,,,
player,201709070nwe,nwe,RichJo00,tackles_assists,1,,,,,
player,201709070nwe,nwe,RichJo00,tackles_loss,0,,,,,
player,201709070nwe,nwe,RichJo00,qb_hits,0,,,,,
player,201709070nwe,nwe,RichJo00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,RichJo00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,RichJo00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,RichJo00,fumbles_forced,1,,,,,
player,201709070nwe,nwe,VanNKy00,def_int,0,,,,,
player,201709070nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201709070nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201709070nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201709070nwe,nwe,VanNKy00,pass_defended,0,,,,,
player,201709070nwe,nwe,VanNKy00,sacks,0.0,,,,,
player,201709070nwe,nwe,VanNKy00,tackles_combined,6,,,,,
player,201709070nwe,nwe,VanNKy00,tackles_solo,5,,,,,
player,201709070nwe,nwe,VanNKy00,tackles_assists,1,,,,,
player,201709070nwe,nwe,VanNKy00,tackles_loss,0,,,,,
player,201709070nwe,nwe,VanNKy00,qb_hits,0,,,,,
player,201709070nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,ButlMa01,def_int,0,,,,,
player,201709070nwe,nwe,ButlMa01,def_int_yds,0,,,,,
player,201709070nwe,nwe,ButlMa01,def_int_td,0,,,,,
player,201709070nwe,nwe,ButlMa01,def_int_long,0,,,,,
player,201709070nwe,nwe,ButlMa01,pass_defended,0,,,,,
player,201709070nwe,nwe,ButlMa01,sacks,0.0,,,,,
player,201709070nwe,nwe,ButlMa01,tackles_combined,4,,,,,
player,201709070nwe,nwe,ButlMa01,tackles_solo,4,,,,,
player,201709070nwe,nwe,ButlMa01,tackles_assists,0,,,,,
player,201709070nwe,nwe,ButlMa01,tackles_loss,0,,,,,
player,201709070nwe,nwe,ButlMa01,qb_hits,0,,,,,
player,201709070nwe,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201709070nwe,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201709070nwe,nwe,GilmSt00,def_int,0,,,,,
player,201709070nwe,nwe,GilmSt00,def_int_yds,0,,,,,
player,201709070nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201709070nwe,nwe,GilmSt00,def_int_long,0,,,,,
player,201709070nwe,nwe,GilmSt00,pass_defended,1,,,,,
player,201709070nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201709070nwe,nwe,GilmSt00,tackles_combined,4,,,,,
player,201709070nwe,nwe,GilmSt00,tackles_solo,3,,,,,
player,201709070nwe,nwe,GilmSt00,tackles_assists,1,,,,,
player,201709070nwe,nwe,GilmSt00,tackles_loss,0,,,,,
player,201709070nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201709070nwe,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,GuyxLa00,def_int,0,,,,,
player,201709070nwe,nwe,GuyxLa00,def_int_yds,0,,,,,
player,201709070nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201709070nwe,nwe,GuyxLa00,def_int_long,0,,,,,
player,201709070nwe,nwe,GuyxLa00,pass_defended,0,,,,,
player,201709070nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201709070nwe,nwe,GuyxLa00,tackles_combined,4,,,,,
player,201709070nwe,nwe,GuyxLa00,tackles_solo,3,,,,,
player,201709070nwe,nwe,GuyxLa00,tackles_assists,1,,,,,
player,201709070nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201709070nwe,nwe,GuyxLa00,qb_hits,0,,,,,
player,201709070nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201709070nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201709070nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201709070nwe,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201709070nwe,nwe,ChunPa99,def_int,0,,,,,
player,201709070nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201709070nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201709070nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201709070nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201709070nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201709070nwe,nwe,ChunPa99,tackles_combined,3,,,,,
player,201709070nwe,nwe,ChunPa99,tackles_solo,3,,,,,
player,201709070nwe,nwe,ChunPa99,tackles_assists,0,,,,,
