game,2017,12,20171126,201711260sfo,sea,"Seattle Seahawks",24,sfo,"San Francisco 49ers",13
player,201711260sfo,sea,LockTy00,pass_att,0,,,,,
player,201711260sfo,sea,LockTy00,pass_yds,0,,,,,
player,201711260sfo,sea,LockTy00,pass_td,0,,,,,
player,201711260sfo,sea,LockTy00,pass_int,0,,,,,
player,201711260sfo,sea,LockTy00,pass_sacked,0,,,,,
player,201711260sfo,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201711260sfo,sea,LockTy00,pass_long,0,,,,,
player,201711260sfo,sea,LockTy00,pass_rating,,,,,,
player,201711260sfo,sea,LockTy00,rush_att,1,,,,,
player,201711260sfo,sea,LockTy00,rush_yds,2,,,,,
player,201711260sfo,sea,LockTy00,rush_td,0,,,,,
player,201711260sfo,sea,LockTy00,rush_long,2,,,,,
player,201711260sfo,sea,LockTy00,targets,1,,,,,
player,201711260sfo,sea,LockTy00,rec,0,,,,,
player,201711260sfo,sea,LockTy00,rec_yds,0,,,,,
player,201711260sfo,sea,LockTy00,rec_td,0,,,,,
player,201711260sfo,sea,LockTy00,rec_long,0,,,,,
player,201711260sfo,sea,LockTy00,fumbles,0,,,,,
player,201711260sfo,sea,LockTy00,fumbles_lost,0,,,,,
player,201711260sfo,sea,RichPa01,pass_cmp,0,,,,,
player,201711260sfo,sea,RichPa01,pass_att,0,,,,,
player,201711260sfo,sea,RichPa01,pass_yds,0,,,,,
player,201711260sfo,sea,RichPa01,pass_td,0,,,,,
player,201711260sfo,sea,RichPa01,pass_int,0,,,,,
player,201711260sfo,sea,RichPa01,pass_sacked,0,,,,,
player,201711260sfo,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201711260sfo,sea,RichPa01,pass_long,0,,,,,
player,201711260sfo,sea,RichPa01,pass_rating,,,,,,
player,201711260sfo,sea,RichPa01,rush_att,0,,,,,
player,201711260sfo,sea,RichPa01,rush_yds,0,,,,,
player,201711260sfo,sea,RichPa01,rush_td,0,,,,,
player,201711260sfo,sea,RichPa01,rush_long,0,,,,,
player,201711260sfo,sea,RichPa01,targets,7,,,,,
player,201711260sfo,sea,RichPa01,rec,4,,,,,
player,201711260sfo,sea,RichPa01,rec_yds,70,,,,,
player,201711260sfo,sea,RichPa01,rec_td,0,,,,,
player,201711260sfo,sea,RichPa01,rec_long,26,,,,,
player,201711260sfo,sea,RichPa01,fumbles,0,,,,,
player,201711260sfo,sea,RichPa01,fumbles_lost,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_cmp,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_att,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_yds,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_td,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_int,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_sacked,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_long,0,,,,,
player,201711260sfo,sea,GrahJi00,pass_rating,,,,,,
player,201711260sfo,sea,GrahJi00,rush_att,0,,,,,
player,201711260sfo,sea,GrahJi00,rush_yds,0,,,,,
player,201711260sfo,sea,GrahJi00,rush_td,0,,,,,
player,201711260sfo,sea,GrahJi00,rush_long,0,,,,,
player,201711260sfo,sea,GrahJi00,targets,6,,,,,
player,201711260sfo,sea,GrahJi00,rec,3,,,,,
player,201711260sfo,sea,GrahJi00,rec_yds,34,,,,,
player,201711260sfo,sea,GrahJi00,rec_td,1,,,,,
player,201711260sfo,sea,GrahJi00,rec_long,25,,,,,
player,201711260sfo,sea,GrahJi00,fumbles,0,,,,,
player,201711260sfo,sea,GrahJi00,fumbles_lost,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_cmp,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_att,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_yds,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_td,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_int,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_sacked,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_sacked_yds,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_long,0,,,,,
player,201711260sfo,sea,McEvTa01,pass_rating,,,,,,
player,201711260sfo,sea,McEvTa01,rush_att,0,,,,,
player,201711260sfo,sea,McEvTa01,rush_yds,0,,,,,
player,201711260sfo,sea,McEvTa01,rush_td,0,,,,,
player,201711260sfo,sea,McEvTa01,rush_long,0,,,,,
player,201711260sfo,sea,McEvTa01,targets,2,,,,,
player,201711260sfo,sea,McEvTa01,rec,2,,,,,
player,201711260sfo,sea,McEvTa01,rec_yds,31,,,,,
player,201711260sfo,sea,McEvTa01,rec_td,0,,,,,
player,201711260sfo,sea,McEvTa01,rec_long,24,,,,,
player,201711260sfo,sea,McEvTa01,fumbles,0,,,,,
player,201711260sfo,sea,McEvTa01,fumbles_lost,0,,,,,
player,201711260sfo,sea,VannNi00,pass_cmp,0,,,,,
player,201711260sfo,sea,VannNi00,pass_att,0,,,,,
player,201711260sfo,sea,VannNi00,pass_yds,0,,,,,
player,201711260sfo,sea,VannNi00,pass_td,0,,,,,
player,201711260sfo,sea,VannNi00,pass_int,0,,,,,
player,201711260sfo,sea,VannNi00,pass_sacked,0,,,,,
player,201711260sfo,sea,VannNi00,pass_sacked_yds,0,,,,,
player,201711260sfo,sea,VannNi00,pass_long,0,,,,,
player,201711260sfo,sea,VannNi00,pass_rating,,,,,,
player,201711260sfo,sea,VannNi00,rush_att,0,,,,,
player,201711260sfo,sea,VannNi00,rush_yds,0,,,,,
player,201711260sfo,sea,VannNi00,rush_td,0,,,,,
player,201711260sfo,sea,VannNi00,rush_long,0,,,,,
player,201711260sfo,sea,VannNi00,targets,4,,,,,
player,201711260sfo,sea,VannNi00,rec,2,,,,,
player,201711260sfo,sea,VannNi00,rec_yds,29,,,,,
player,201711260sfo,sea,VannNi00,rec_td,1,,,,,
player,201711260sfo,sea,VannNi00,rec_long,17,,,,,
player,201711260sfo,sea,VannNi00,fumbles,0,,,,,
player,201711260sfo,sea,VannNi00,fumbles_lost,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_cmp,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_att,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_yds,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_td,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_int,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_sacked,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_long,0,,,,,
player,201711260sfo,sea,BaldDo00,pass_rating,,,,,,
player,201711260sfo,sea,BaldDo00,rush_att,1,,,,,
player,201711260sfo,sea,BaldDo00,rush_yds,-5,,,,,
player,201711260sfo,sea,BaldDo00,rush_td,0,,,,,
player,201711260sfo,sea,BaldDo00,rush_long,-5,,,,,
player,201711260sfo,sea,BaldDo00,targets,3,,,,,
player,201711260sfo,sea,BaldDo00,rec,2,,,,,
player,201711260sfo,sea,BaldDo00,rec_yds,25,,,,,
player,201711260sfo,sea,BaldDo00,rec_td,0,,,,,
player,201711260sfo,sea,BaldDo00,rec_long,23,,,,,
player,201711260sfo,sea,BaldDo00,fumbles,0,,,,,
player,201711260sfo,sea,BaldDo00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,BeatC.00,pass_cmp,22,,,,,
player,201711260sfo,sfo,BeatC.00,pass_att,38,,,,,
player,201711260sfo,sfo,BeatC.00,pass_yds,201,,,,,
player,201711260sfo,sfo,BeatC.00,pass_td,0,,,,,
player,201711260sfo,sfo,BeatC.00,pass_int,1,,,,,
player,201711260sfo,sfo,BeatC.00,pass_sacked,3,,,,,
player,201711260sfo,sfo,BeatC.00,pass_sacked_yds,23,,,,,
player,201711260sfo,sfo,BeatC.00,pass_long,34,,,,,
player,201711260sfo,sfo,BeatC.00,pass_rating,61.4,,,,,
player,201711260sfo,sfo,BeatC.00,rush_att,6,,,,,
player,201711260sfo,sfo,BeatC.00,rush_yds,21,,,,,
player,201711260sfo,sfo,BeatC.00,rush_td,0,,,,,
player,201711260sfo,sfo,BeatC.00,rush_long,7,,,,,
player,201711260sfo,sfo,BeatC.00,targets,0,,,,,
player,201711260sfo,sfo,BeatC.00,rec,0,,,,,
player,201711260sfo,sfo,BeatC.00,rec_yds,0,,,,,
player,201711260sfo,sfo,BeatC.00,rec_td,0,,,,,
player,201711260sfo,sfo,BeatC.00,rec_long,0,,,,,
player,201711260sfo,sfo,BeatC.00,fumbles,1,,,,,
player,201711260sfo,sfo,BeatC.00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,GaroJi00,pass_cmp,2,,,,,
player,201711260sfo,sfo,GaroJi00,pass_att,2,,,,,
player,201711260sfo,sfo,GaroJi00,pass_yds,18,,,,,
player,201711260sfo,sfo,GaroJi00,pass_td,1,,,,,
player,201711260sfo,sfo,GaroJi00,pass_int,0,,,,,
player,201711260sfo,sfo,GaroJi00,pass_sacked,0,,,,,
player,201711260sfo,sfo,GaroJi00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,GaroJi00,pass_long,10,,,,,
player,201711260sfo,sfo,GaroJi00,pass_rating,143.7,,,,,
player,201711260sfo,sfo,GaroJi00,rush_att,1,,,,,
player,201711260sfo,sfo,GaroJi00,rush_yds,4,,,,,
player,201711260sfo,sfo,GaroJi00,rush_td,0,,,,,
player,201711260sfo,sfo,GaroJi00,rush_long,4,,,,,
player,201711260sfo,sfo,GaroJi00,targets,0,,,,,
player,201711260sfo,sfo,GaroJi00,rec,0,,,,,
player,201711260sfo,sfo,GaroJi00,rec_yds,0,,,,,
player,201711260sfo,sfo,GaroJi00,rec_td,0,,,,,
player,201711260sfo,sfo,GaroJi00,rec_long,0,,,,,
player,201711260sfo,sfo,GaroJi00,fumbles,0,,,,,
player,201711260sfo,sfo,GaroJi00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_cmp,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_att,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_yds,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_td,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_int,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_sacked,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_long,0,,,,,
player,201711260sfo,sfo,HydeCa00,pass_rating,,,,,,
player,201711260sfo,sfo,HydeCa00,rush_att,16,,,,,
player,201711260sfo,sfo,HydeCa00,rush_yds,47,,,,,
player,201711260sfo,sfo,HydeCa00,rush_td,0,,,,,
player,201711260sfo,sfo,HydeCa00,rush_long,14,,,,,
player,201711260sfo,sfo,HydeCa00,targets,13,,,,,
player,201711260sfo,sfo,HydeCa00,rec,7,,,,,
player,201711260sfo,sfo,HydeCa00,rec_yds,21,,,,,
player,201711260sfo,sfo,HydeCa00,rec_td,0,,,,,
player,201711260sfo,sfo,HydeCa00,rec_long,7,,,,,
player,201711260sfo,sfo,HydeCa00,fumbles,0,,,,,
player,201711260sfo,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_cmp,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_att,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_yds,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_td,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_int,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_sacked,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_long,0,,,,,
player,201711260sfo,sfo,BreiMa00,pass_rating,,,,,,
player,201711260sfo,sfo,BreiMa00,rush_att,1,,,,,
player,201711260sfo,sfo,BreiMa00,rush_yds,12,,,,,
player,201711260sfo,sfo,BreiMa00,rush_td,0,,,,,
player,201711260sfo,sfo,BreiMa00,rush_long,12,,,,,
player,201711260sfo,sfo,BreiMa00,targets,1,,,,,
player,201711260sfo,sfo,BreiMa00,rec,1,,,,,
player,201711260sfo,sfo,BreiMa00,rec_yds,12,,,,,
player,201711260sfo,sfo,BreiMa00,rec_td,0,,,,,
player,201711260sfo,sfo,BreiMa00,rec_long,12,,,,,
player,201711260sfo,sfo,BreiMa00,fumbles,0,,,,,
player,201711260sfo,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_cmp,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_att,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_yds,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_td,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_int,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_sacked,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_long,0,,,,,
player,201711260sfo,sfo,GoodMa00,pass_rating,,,,,,
player,201711260sfo,sfo,GoodMa00,rush_att,0,,,,,
player,201711260sfo,sfo,GoodMa00,rush_yds,0,,,,,
player,201711260sfo,sfo,GoodMa00,rush_td,0,,,,,
player,201711260sfo,sfo,GoodMa00,rush_long,0,,,,,
player,201711260sfo,sfo,GoodMa00,targets,6,,,,,
player,201711260sfo,sfo,GoodMa00,rec,4,,,,,
player,201711260sfo,sfo,GoodMa00,rec_yds,78,,,,,
player,201711260sfo,sfo,GoodMa00,rec_td,0,,,,,
player,201711260sfo,sfo,GoodMa00,rec_long,34,,,,,
player,201711260sfo,sfo,GoodMa00,fumbles,0,,,,,
player,201711260sfo,sfo,GoodMa00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_cmp,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_att,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_yds,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_td,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_int,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_sacked,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_long,0,,,,,
player,201711260sfo,sfo,TaylTr02,pass_rating,,,,,,
player,201711260sfo,sfo,TaylTr02,rush_att,0,,,,,
player,201711260sfo,sfo,TaylTr02,rush_yds,0,,,,,
player,201711260sfo,sfo,TaylTr02,rush_td,0,,,,,
player,201711260sfo,sfo,TaylTr02,rush_long,0,,,,,
player,201711260sfo,sfo,TaylTr02,targets,3,,,,,
player,201711260sfo,sfo,TaylTr02,rec,2,,,,,
player,201711260sfo,sfo,TaylTr02,rec_yds,35,,,,,
player,201711260sfo,sfo,TaylTr02,rec_td,0,,,,,
player,201711260sfo,sfo,TaylTr02,rec_long,29,,,,,
player,201711260sfo,sfo,TaylTr02,fumbles,0,,,,,
player,201711260sfo,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_att,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_td,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_int,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_long,0,,,,,
player,201711260sfo,sfo,BourKe00,pass_rating,,,,,,
player,201711260sfo,sfo,BourKe00,rush_att,0,,,,,
player,201711260sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201711260sfo,sfo,BourKe00,rush_td,0,,,,,
player,201711260sfo,sfo,BourKe00,rush_long,0,,,,,
player,201711260sfo,sfo,BourKe00,targets,2,,,,,
player,201711260sfo,sfo,BourKe00,rec,2,,,,,
player,201711260sfo,sfo,BourKe00,rec_yds,22,,,,,
player,201711260sfo,sfo,BourKe00,rec_td,0,,,,,
player,201711260sfo,sfo,BourKe00,rec_long,15,,,,,
player,201711260sfo,sfo,BourKe00,fumbles,0,,,,,
player,201711260sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_cmp,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_att,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_yds,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_td,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_int,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_sacked,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_long,0,,,,,
player,201711260sfo,sfo,KittGe00,pass_rating,,,,,,
player,201711260sfo,sfo,KittGe00,rush_att,0,,,,,
player,201711260sfo,sfo,KittGe00,rush_yds,0,,,,,
player,201711260sfo,sfo,KittGe00,rush_td,0,,,,,
player,201711260sfo,sfo,KittGe00,rush_long,0,,,,,
player,201711260sfo,sfo,KittGe00,targets,2,,,,,
player,201711260sfo,sfo,KittGe00,rec,1,,,,,
player,201711260sfo,sfo,KittGe00,rec_yds,14,,,,,
player,201711260sfo,sfo,KittGe00,rec_td,0,,,,,
player,201711260sfo,sfo,KittGe00,rec_long,14,,,,,
player,201711260sfo,sfo,KittGe00,fumbles,0,,,,,
player,201711260sfo,sfo,KittGe00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_cmp,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_att,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_yds,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_td,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_int,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_sacked,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_long,0,,,,,
player,201711260sfo,sfo,MurpLo00,pass_rating,,,,,,
player,201711260sfo,sfo,MurpLo00,rush_att,0,,,,,
player,201711260sfo,sfo,MurpLo00,rush_yds,0,,,,,
player,201711260sfo,sfo,MurpLo00,rush_td,0,,,,,
player,201711260sfo,sfo,MurpLo00,rush_long,0,,,,,
player,201711260sfo,sfo,MurpLo00,targets,4,,,,,
player,201711260sfo,sfo,MurpLo00,rec,2,,,,,
player,201711260sfo,sfo,MurpLo00,rec_yds,14,,,,,
player,201711260sfo,sfo,MurpLo00,rec_td,1,,,,,
player,201711260sfo,sfo,MurpLo00,rec_long,10,,,,,
player,201711260sfo,sfo,MurpLo00,fumbles,0,,,,,
player,201711260sfo,sfo,MurpLo00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_cmp,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_att,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_yds,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_td,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_int,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_sacked,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_long,0,,,,,
player,201711260sfo,sfo,RobiAl00,pass_rating,,,,,,
player,201711260sfo,sfo,RobiAl00,rush_att,0,,,,,
player,201711260sfo,sfo,RobiAl00,rush_yds,0,,,,,
player,201711260sfo,sfo,RobiAl00,rush_td,0,,,,,
player,201711260sfo,sfo,RobiAl00,rush_long,0,,,,,
player,201711260sfo,sfo,RobiAl00,targets,3,,,,,
player,201711260sfo,sfo,RobiAl00,rec,1,,,,,
player,201711260sfo,sfo,RobiAl00,rec_yds,8,,,,,
player,201711260sfo,sfo,RobiAl00,rec_td,0,,,,,
player,201711260sfo,sfo,RobiAl00,rec_long,8,,,,,
player,201711260sfo,sfo,RobiAl00,fumbles,0,,,,,
player,201711260sfo,sfo,RobiAl00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201711260sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201711260sfo,sfo,JuszKy00,rush_att,0,,,,,
player,201711260sfo,sfo,JuszKy00,rush_yds,0,,,,,
player,201711260sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201711260sfo,sfo,JuszKy00,rush_long,0,,,,,
player,201711260sfo,sfo,JuszKy00,targets,2,,,,,
player,201711260sfo,sfo,JuszKy00,rec,2,,,,,
player,201711260sfo,sfo,JuszKy00,rec_yds,8,,,,,
player,201711260sfo,sfo,JuszKy00,rec_td,0,,,,,
player,201711260sfo,sfo,JuszKy00,rec_long,4,,,,,
player,201711260sfo,sfo,JuszKy00,fumbles,0,,,,,
player,201711260sfo,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_cmp,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_att,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_yds,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_td,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_int,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_sacked,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_long,0,,,,,
player,201711260sfo,sfo,CeleGa00,pass_rating,,,,,,
player,201711260sfo,sfo,CeleGa00,rush_att,0,,,,,
player,201711260sfo,sfo,CeleGa00,rush_yds,0,,,,,
