game,2017,12,20171126,201711260clt,oti,"Tennessee Titans",20,clt,"Indianapolis Colts",16
player,201711260clt,oti,MariMa01,rush_long,6,,,,,
player,201711260clt,oti,MariMa01,targets,0,,,,,
player,201711260clt,oti,MariMa01,rec,0,,,,,
player,201711260clt,oti,MariMa01,rec_yds,0,,,,,
player,201711260clt,oti,MariMa01,rec_td,0,,,,,
player,201711260clt,oti,MariMa01,rec_long,0,,,,,
player,201711260clt,oti,MariMa01,fumbles,0,,,,,
player,201711260clt,oti,MariMa01,fumbles_lost,0,,,,,
player,201711260clt,oti,HenrDe00,pass_cmp,0,,,,,
player,201711260clt,oti,HenrDe00,pass_att,0,,,,,
player,201711260clt,oti,HenrDe00,pass_yds,0,,,,,
player,201711260clt,oti,HenrDe00,pass_td,0,,,,,
player,201711260clt,oti,HenrDe00,pass_int,0,,,,,
player,201711260clt,oti,HenrDe00,pass_sacked,0,,,,,
player,201711260clt,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201711260clt,oti,HenrDe00,pass_long,0,,,,,
player,201711260clt,oti,HenrDe00,pass_rating,,,,,,
player,201711260clt,oti,HenrDe00,rush_att,13,,,,,
player,201711260clt,oti,HenrDe00,rush_yds,79,,,,,
player,201711260clt,oti,HenrDe00,rush_td,0,,,,,
player,201711260clt,oti,HenrDe00,rush_long,16,,,,,
player,201711260clt,oti,HenrDe00,targets,2,,,,,
player,201711260clt,oti,HenrDe00,rec,1,,,,,
player,201711260clt,oti,HenrDe00,rec_yds,10,,,,,
player,201711260clt,oti,HenrDe00,rec_td,0,,,,,
player,201711260clt,oti,HenrDe00,rec_long,10,,,,,
player,201711260clt,oti,HenrDe00,fumbles,0,,,,,
player,201711260clt,oti,HenrDe00,fumbles_lost,0,,,,,
player,201711260clt,oti,MurrDe00,pass_cmp,0,,,,,
player,201711260clt,oti,MurrDe00,pass_att,0,,,,,
player,201711260clt,oti,MurrDe00,pass_yds,0,,,,,
player,201711260clt,oti,MurrDe00,pass_td,0,,,,,
player,201711260clt,oti,MurrDe00,pass_int,0,,,,,
player,201711260clt,oti,MurrDe00,pass_sacked,0,,,,,
player,201711260clt,oti,MurrDe00,pass_sacked_yds,0,,,,,
player,201711260clt,oti,MurrDe00,pass_long,0,,,,,
player,201711260clt,oti,MurrDe00,pass_rating,,,,,,
player,201711260clt,oti,MurrDe00,rush_att,12,,,,,
player,201711260clt,oti,MurrDe00,rush_yds,9,,,,,
player,201711260clt,oti,MurrDe00,rush_td,1,,,,,
player,201711260clt,oti,MurrDe00,rush_long,12,,,,,
player,201711260clt,oti,MurrDe00,targets,4,,,,,
player,201711260clt,oti,MurrDe00,rec,3,,,,,
player,201711260clt,oti,MurrDe00,rec_yds,33,,,,,
player,201711260clt,oti,MurrDe00,rec_td,0,,,,,
player,201711260clt,oti,MurrDe00,rec_long,16,,,,,
player,201711260clt,oti,MurrDe00,fumbles,0,,,,,
player,201711260clt,oti,MurrDe00,fumbles_lost,0,,,,,
player,201711260clt,oti,WalkHu00,pass_cmp,0,,,,,
player,201711260clt,oti,WalkHu00,pass_att,0,,,,,
player,201711260clt,oti,WalkHu00,pass_yds,0,,,,,
player,201711260clt,oti,WalkHu00,pass_td,0,,,,,
player,201711260clt,oti,WalkHu00,pass_int,0,,,,,
player,201711260clt,oti,WalkHu00,pass_sacked,0,,,,,
player,201711260clt,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201711260clt,oti,WalkHu00,pass_long,0,,,,,
player,201711260clt,oti,WalkHu00,pass_rating,,,,,,
player,201711260clt,oti,WalkHu00,rush_att,0,,,,,
player,201711260clt,oti,WalkHu00,rush_yds,0,,,,,
player,201711260clt,oti,WalkHu00,rush_td,0,,,,,
player,201711260clt,oti,WalkHu00,rush_long,0,,,,,
player,201711260clt,oti,WalkHu00,targets,5,,,,,
player,201711260clt,oti,WalkHu00,rec,4,,,,,
player,201711260clt,oti,WalkHu00,rec_yds,63,,,,,
player,201711260clt,oti,WalkHu00,rec_td,1,,,,,
player,201711260clt,oti,WalkHu00,rec_long,37,,,,,
player,201711260clt,oti,WalkHu00,fumbles,0,,,,,
player,201711260clt,oti,WalkHu00,fumbles_lost,0,,,,,
player,201711260clt,oti,DaviCo03,pass_cmp,0,,,,,
player,201711260clt,oti,DaviCo03,pass_att,0,,,,,
player,201711260clt,oti,DaviCo03,pass_yds,0,,,,,
player,201711260clt,oti,DaviCo03,pass_td,0,,,,,
player,201711260clt,oti,DaviCo03,pass_int,0,,,,,
player,201711260clt,oti,DaviCo03,pass_sacked,0,,,,,
player,201711260clt,oti,DaviCo03,pass_sacked_yds,0,,,,,
player,201711260clt,oti,DaviCo03,pass_long,0,,,,,
player,201711260clt,oti,DaviCo03,pass_rating,,,,,,
player,201711260clt,oti,DaviCo03,rush_att,0,,,,,
player,201711260clt,oti,DaviCo03,rush_yds,0,,,,,
player,201711260clt,oti,DaviCo03,rush_td,0,,,,,
player,201711260clt,oti,DaviCo03,rush_long,0,,,,,
player,201711260clt,oti,DaviCo03,targets,4,,,,,
player,201711260clt,oti,DaviCo03,rec,4,,,,,
player,201711260clt,oti,DaviCo03,rec_yds,39,,,,,
player,201711260clt,oti,DaviCo03,rec_td,0,,,,,
player,201711260clt,oti,DaviCo03,rec_long,19,,,,,
player,201711260clt,oti,DaviCo03,fumbles,0,,,,,
player,201711260clt,oti,DaviCo03,fumbles_lost,0,,,,,
player,201711260clt,oti,DeckEr00,pass_cmp,0,,,,,
player,201711260clt,oti,DeckEr00,pass_att,0,,,,,
player,201711260clt,oti,DeckEr00,pass_yds,0,,,,,
player,201711260clt,oti,DeckEr00,pass_td,0,,,,,
player,201711260clt,oti,DeckEr00,pass_int,0,,,,,
player,201711260clt,oti,DeckEr00,pass_sacked,0,,,,,
player,201711260clt,oti,DeckEr00,pass_sacked_yds,0,,,,,
player,201711260clt,oti,DeckEr00,pass_long,0,,,,,
player,201711260clt,oti,DeckEr00,pass_rating,,,,,,
player,201711260clt,oti,DeckEr00,rush_att,0,,,,,
player,201711260clt,oti,DeckEr00,rush_yds,0,,,,,
player,201711260clt,oti,DeckEr00,rush_td,0,,,,,
player,201711260clt,oti,DeckEr00,rush_long,0,,,,,
player,201711260clt,oti,DeckEr00,targets,4,,,,,
player,201711260clt,oti,DeckEr00,rec,3,,,,,
player,201711260clt,oti,DeckEr00,rec_yds,23,,,,,
player,201711260clt,oti,DeckEr00,rec_td,0,,,,,
player,201711260clt,oti,DeckEr00,rec_long,17,,,,,
player,201711260clt,oti,DeckEr00,fumbles,0,,,,,
player,201711260clt,oti,DeckEr00,fumbles_lost,0,,,,,
player,201711260clt,oti,DougHa00,pass_cmp,0,,,,,
player,201711260clt,oti,DougHa00,pass_att,0,,,,,
player,201711260clt,oti,DougHa00,pass_yds,0,,,,,
player,201711260clt,oti,DougHa00,pass_td,0,,,,,
player,201711260clt,oti,DougHa00,pass_int,0,,,,,
player,201711260clt,oti,DougHa00,pass_sacked,0,,,,,
player,201711260clt,oti,DougHa00,pass_sacked_yds,0,,,,,
player,201711260clt,oti,DougHa00,pass_long,0,,,,,
player,201711260clt,oti,DougHa00,pass_rating,,,,,,
player,201711260clt,oti,DougHa00,rush_att,0,,,,,
player,201711260clt,oti,DougHa00,rush_yds,0,,,,,
player,201711260clt,oti,DougHa00,rush_td,0,,,,,
player,201711260clt,oti,DougHa00,rush_long,0,,,,,
player,201711260clt,oti,DougHa00,targets,3,,,,,
player,201711260clt,oti,DougHa00,rec,1,,,,,
player,201711260clt,oti,DougHa00,rec_yds,8,,,,,
player,201711260clt,oti,DougHa00,rec_td,0,,,,,
player,201711260clt,oti,DougHa00,rec_long,8,,,,,
player,201711260clt,oti,DougHa00,fumbles,0,,,,,
player,201711260clt,oti,DougHa00,fumbles_lost,0,,,,,
player,201711260clt,oti,TaylTa00,pass_cmp,0,,,,,
player,201711260clt,oti,TaylTa00,pass_att,0,,,,,
player,201711260clt,oti,TaylTa00,pass_yds,0,,,,,
player,201711260clt,oti,TaylTa00,pass_td,0,,,,,
player,201711260clt,oti,TaylTa00,pass_int,0,,,,,
player,201711260clt,oti,TaylTa00,pass_sacked,0,,,,,
player,201711260clt,oti,TaylTa00,pass_sacked_yds,0,,,,,
player,201711260clt,oti,TaylTa00,pass_long,0,,,,,
player,201711260clt,oti,TaylTa00,pass_rating,,,,,,
player,201711260clt,oti,TaylTa00,rush_att,0,,,,,
player,201711260clt,oti,TaylTa00,rush_yds,0,,,,,
player,201711260clt,oti,TaylTa00,rush_td,0,,,,,
player,201711260clt,oti,TaylTa00,rush_long,0,,,,,
player,201711260clt,oti,TaylTa00,targets,2,,,,,
player,201711260clt,oti,TaylTa00,rec,1,,,,,
player,201711260clt,oti,TaylTa00,rec_yds,8,,,,,
player,201711260clt,oti,TaylTa00,rec_td,0,,,,,
player,201711260clt,oti,TaylTa00,rec_long,8,,,,,
player,201711260clt,oti,TaylTa00,fumbles,0,,,,,
player,201711260clt,oti,TaylTa00,fumbles_lost,0,,,,,
player,201711260clt,clt,BrisJa00,pass_cmp,17,,,,,
player,201711260clt,clt,BrisJa00,pass_att,29,,,,,
player,201711260clt,clt,BrisJa00,pass_yds,196,,,,,
player,201711260clt,clt,BrisJa00,pass_td,0,,,,,
player,201711260clt,clt,BrisJa00,pass_int,0,,,,,
player,201711260clt,clt,BrisJa00,pass_sacked,8,,,,,
player,201711260clt,clt,BrisJa00,pass_sacked_yds,31,,,,,
player,201711260clt,clt,BrisJa00,pass_long,26,,,,,
player,201711260clt,clt,BrisJa00,pass_rating,79.1,,,,,
player,201711260clt,clt,BrisJa00,rush_att,3,,,,,
player,201711260clt,clt,BrisJa00,rush_yds,16,,,,,
player,201711260clt,clt,BrisJa00,rush_td,0,,,,,
player,201711260clt,clt,BrisJa00,rush_long,12,,,,,
player,201711260clt,clt,BrisJa00,targets,0,,,,,
player,201711260clt,clt,BrisJa00,rec,0,,,,,
player,201711260clt,clt,BrisJa00,rec_yds,0,,,,,
player,201711260clt,clt,BrisJa00,rec_td,0,,,,,
player,201711260clt,clt,BrisJa00,rec_long,0,,,,,
player,201711260clt,clt,BrisJa00,fumbles,2,,,,,
player,201711260clt,clt,BrisJa00,fumbles_lost,1,,,,,
player,201711260clt,clt,GoreFr00,pass_cmp,0,,,,,
player,201711260clt,clt,GoreFr00,pass_att,0,,,,,
player,201711260clt,clt,GoreFr00,pass_yds,0,,,,,
player,201711260clt,clt,GoreFr00,pass_td,0,,,,,
player,201711260clt,clt,GoreFr00,pass_int,0,,,,,
player,201711260clt,clt,GoreFr00,pass_sacked,0,,,,,
player,201711260clt,clt,GoreFr00,pass_sacked_yds,0,,,,,
player,201711260clt,clt,GoreFr00,pass_long,0,,,,,
player,201711260clt,clt,GoreFr00,pass_rating,,,,,,
player,201711260clt,clt,GoreFr00,rush_att,17,,,,,
player,201711260clt,clt,GoreFr00,rush_yds,62,,,,,
player,201711260clt,clt,GoreFr00,rush_td,1,,,,,
player,201711260clt,clt,GoreFr00,rush_long,14,,,,,
player,201711260clt,clt,GoreFr00,targets,5,,,,,
player,201711260clt,clt,GoreFr00,rec,2,,,,,
player,201711260clt,clt,GoreFr00,rec_yds,17,,,,,
player,201711260clt,clt,GoreFr00,rec_td,0,,,,,
player,201711260clt,clt,GoreFr00,rec_long,11,,,,,
player,201711260clt,clt,GoreFr00,fumbles,0,,,,,
player,201711260clt,clt,GoreFr00,fumbles_lost,0,,,,,
player,201711260clt,clt,MackMa00,pass_cmp,0,,,,,
player,201711260clt,clt,MackMa00,pass_att,0,,,,,
player,201711260clt,clt,MackMa00,pass_yds,0,,,,,
player,201711260clt,clt,MackMa00,pass_td,0,,,,,
player,201711260clt,clt,MackMa00,pass_int,0,,,,,
player,201711260clt,clt,MackMa00,pass_sacked,0,,,,,
player,201711260clt,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201711260clt,clt,MackMa00,pass_long,0,,,,,
player,201711260clt,clt,MackMa00,pass_rating,,,,,,
player,201711260clt,clt,MackMa00,rush_att,4,,,,,
player,201711260clt,clt,MackMa00,rush_yds,11,,,,,
player,201711260clt,clt,MackMa00,rush_td,0,,,,,
player,201711260clt,clt,MackMa00,rush_long,5,,,,,
player,201711260clt,clt,MackMa00,targets,2,,,,,
player,201711260clt,clt,MackMa00,rec,2,,,,,
player,201711260clt,clt,MackMa00,rec_yds,20,,,,,
player,201711260clt,clt,MackMa00,rec_td,0,,,,,
player,201711260clt,clt,MackMa00,rec_long,16,,,,,
player,201711260clt,clt,MackMa00,fumbles,0,,,,,
player,201711260clt,clt,MackMa00,fumbles_lost,0,,,,,
player,201711260clt,clt,DoylJa00,pass_cmp,0,,,,,
player,201711260clt,clt,DoylJa00,pass_att,0,,,,,
player,201711260clt,clt,DoylJa00,pass_yds,0,,,,,
player,201711260clt,clt,DoylJa00,pass_td,0,,,,,
player,201711260clt,clt,DoylJa00,pass_int,0,,,,,
player,201711260clt,clt,DoylJa00,pass_sacked,0,,,,,
player,201711260clt,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201711260clt,clt,DoylJa00,pass_long,0,,,,,
player,201711260clt,clt,DoylJa00,pass_rating,,,,,,
player,201711260clt,clt,DoylJa00,rush_att,0,,,,,
player,201711260clt,clt,DoylJa00,rush_yds,0,,,,,
player,201711260clt,clt,DoylJa00,rush_td,0,,,,,
player,201711260clt,clt,DoylJa00,rush_long,0,,,,,
player,201711260clt,clt,DoylJa00,targets,8,,,,,
player,201711260clt,clt,DoylJa00,rec,7,,,,,
player,201711260clt,clt,DoylJa00,rec_yds,94,,,,,
player,201711260clt,clt,DoylJa00,rec_td,0,,,,,
player,201711260clt,clt,DoylJa00,rec_long,26,,,,,
player,201711260clt,clt,DoylJa00,fumbles,0,,,,,
player,201711260clt,clt,DoylJa00,fumbles_lost,0,,,,,
player,201711260clt,clt,RogeCh02,pass_cmp,0,,,,,
player,201711260clt,clt,RogeCh02,pass_att,0,,,,,
player,201711260clt,clt,RogeCh02,pass_yds,0,,,,,
player,201711260clt,clt,RogeCh02,pass_td,0,,,,,
player,201711260clt,clt,RogeCh02,pass_int,0,,,,,
player,201711260clt,clt,RogeCh02,pass_sacked,0,,,,,
player,201711260clt,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201711260clt,clt,RogeCh02,pass_long,0,,,,,
player,201711260clt,clt,RogeCh02,pass_rating,,,,,,
player,201711260clt,clt,RogeCh02,rush_att,0,,,,,
player,201711260clt,clt,RogeCh02,rush_yds,0,,,,,
player,201711260clt,clt,RogeCh02,rush_td,0,,,,,
player,201711260clt,clt,RogeCh02,rush_long,0,,,,,
player,201711260clt,clt,RogeCh02,targets,4,,,,,
player,201711260clt,clt,RogeCh02,rec,3,,,,,
player,201711260clt,clt,RogeCh02,rec_yds,34,,,,,
player,201711260clt,clt,RogeCh02,rec_td,0,,,,,
player,201711260clt,clt,RogeCh02,rec_long,19,,,,,
player,201711260clt,clt,RogeCh02,fumbles,0,,,,,
player,201711260clt,clt,RogeCh02,fumbles_lost,0,,,,,
player,201711260clt,clt,MoncDo00,pass_cmp,0,,,,,
player,201711260clt,clt,MoncDo00,pass_att,0,,,,,
player,201711260clt,clt,MoncDo00,pass_yds,0,,,,,
player,201711260clt,clt,MoncDo00,pass_td,0,,,,,
player,201711260clt,clt,MoncDo00,pass_int,0,,,,,
player,201711260clt,clt,MoncDo00,pass_sacked,0,,,,,
player,201711260clt,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201711260clt,clt,MoncDo00,pass_long,0,,,,,
player,201711260clt,clt,MoncDo00,pass_rating,,,,,,
player,201711260clt,clt,MoncDo00,rush_att,0,,,,,
player,201711260clt,clt,MoncDo00,rush_yds,0,,,,,
player,201711260clt,clt,MoncDo00,rush_td,0,,,,,
player,201711260clt,clt,MoncDo00,rush_long,0,,,,,
player,201711260clt,clt,MoncDo00,targets,3,,,,,
player,201711260clt,clt,MoncDo00,rec,1,,,,,
player,201711260clt,clt,MoncDo00,rec_yds,16,,,,,
player,201711260clt,clt,MoncDo00,rec_td,0,,,,,
player,201711260clt,clt,MoncDo00,rec_long,16,,,,,
player,201711260clt,clt,MoncDo00,fumbles,0,,,,,
player,201711260clt,clt,MoncDo00,fumbles_lost,0,,,,,
player,201711260clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201711260clt,clt,HiltT.00,pass_att,0,,,,,
player,201711260clt,clt,HiltT.00,pass_yds,0,,,,,
player,201711260clt,clt,HiltT.00,pass_td,0,,,,,
player,201711260clt,clt,HiltT.00,pass_int,0,,,,,
player,201711260clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201711260clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201711260clt,clt,HiltT.00,pass_long,0,,,,,
player,201711260clt,clt,HiltT.00,pass_rating,,,,,,
player,201711260clt,clt,HiltT.00,rush_att,0,,,,,
player,201711260clt,clt,HiltT.00,rush_yds,0,,,,,
player,201711260clt,clt,HiltT.00,rush_td,0,,,,,
player,201711260clt,clt,HiltT.00,rush_long,0,,,,,
player,201711260clt,clt,HiltT.00,targets,5,,,,,
player,201711260clt,clt,HiltT.00,rec,2,,,,,
player,201711260clt,clt,HiltT.00,rec_yds,15,,,,,
player,201711260clt,clt,HiltT.00,rec_td,0,,,,,
player,201711260clt,clt,HiltT.00,rec_long,9,,,,,
player,201711260clt,clt,HiltT.00,fumbles,0,,,,,
player,201711260clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201711260clt,oti,JoneDa04,def_int,0,,,,,
player,201711260clt,oti,JoneDa04,def_int_yds,0,,,,,
player,201711260clt,oti,JoneDa04,def_int_td,0,,,,,
player,201711260clt,oti,JoneDa04,def_int_long,0,,,,,
player,201711260clt,oti,JoneDa04,pass_defended,0,,,,,
player,201711260clt,oti,JoneDa04,sacks,2.0,,,,,
player,201711260clt,oti,JoneDa04,tackles_combined,4,,,,,
player,201711260clt,oti,JoneDa04,tackles_solo,3,,,,,
player,201711260clt,oti,JoneDa04,tackles_assists,1,,,,,
player,201711260clt,oti,JoneDa04,tackles_loss,3,,,,,
player,201711260clt,oti,JoneDa04,qb_hits,3,,,,,
player,201711260clt,oti,JoneDa04,fumbles_rec,0,,,,,
player,201711260clt,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201711260clt,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201711260clt,oti,JoneDa04,fumbles_forced,0,,,,,
player,201711260clt,oti,OrakBr99,def_int,0,,,,,
player,201711260clt,oti,OrakBr99,def_int_yds,0,,,,,
player,201711260clt,oti,OrakBr99,def_int_td,0,,,,,
player,201711260clt,oti,OrakBr99,def_int_long,0,,,,,
player,201711260clt,oti,OrakBr99,pass_defended,0,,,,,
player,201711260clt,oti,OrakBr99,sacks,1.5,,,,,
player,201711260clt,oti,OrakBr99,tackles_combined,4,,,,,
player,201711260clt,oti,OrakBr99,tackles_solo,2,,,,,
player,201711260clt,oti,OrakBr99,tackles_assists,2,,,,,
player,201711260clt,oti,OrakBr99,tackles_loss,1,,,,,
player,201711260clt,oti,OrakBr99,qb_hits,2,,,,,
player,201711260clt,oti,OrakBr99,fumbles_rec,0,,,,,
player,201711260clt,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201711260clt,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201711260clt,oti,OrakBr99,fumbles_forced,0,,,,,
player,201711260clt,oti,WillAv00,def_int,0,,,,,
player,201711260clt,oti,WillAv00,def_int_yds,0,,,,,
player,201711260clt,oti,WillAv00,def_int_td,0,,,,,
player,201711260clt,oti,WillAv00,def_int_long,0,,,,,
player,201711260clt,oti,WillAv00,pass_defended,0,,,,,
player,201711260clt,oti,WillAv00,sacks,1.0,,,,,
player,201711260clt,oti,WillAv00,tackles_combined,9,,,,,
player,201711260clt,oti,WillAv00,tackles_solo,2,,,,,
player,201711260clt,oti,WillAv00,tackles_assists,7,,,,,
player,201711260clt,oti,WillAv00,tackles_loss,0,,,,,
player,201711260clt,oti,WillAv00,qb_hits,1,,,,,
player,201711260clt,oti,WillAv00,fumbles_rec,0,,,,,
player,201711260clt,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201711260clt,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201711260clt,oti,WillAv00,fumbles_forced,0,,,,,
player,201711260clt,oti,WoodWe20,def_int,0,,,,,
player,201711260clt,oti,WoodWe20,def_int_yds,0,,,,,
player,201711260clt,oti,WoodWe20,def_int_td,0,,,,,
player,201711260clt,oti,WoodWe20,def_int_long,0,,,,,
player,201711260clt,oti,WoodWe20,pass_defended,0,,,,,
player,201711260clt,oti,WoodWe20,sacks,1.0,,,,,
player,201711260clt,oti,WoodWe20,tackles_combined,8,,,,,
player,201711260clt,oti,WoodWe20,tackles_solo,5,,,,,
player,201711260clt,oti,WoodWe20,tackles_assists,3,,,,,
player,201711260clt,oti,WoodWe20,tackles_loss,0,,,,,
player,201711260clt,oti,WoodWe20,qb_hits,1,,,,,
player,201711260clt,oti,WoodWe20,fumbles_rec,0,,,,,
player,201711260clt,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201711260clt,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201711260clt,oti,WoodWe20,fumbles_forced,0,,,,,
player,201711260clt,oti,MorgDe99,def_int,0,,,,,
player,201711260clt,oti,MorgDe99,def_int_yds,0,,,,,
player,201711260clt,oti,MorgDe99,def_int_td,0,,,,,
player,201711260clt,oti,MorgDe99,def_int_long,0,,,,,
player,201711260clt,oti,MorgDe99,pass_defended,0,,,,,
player,201711260clt,oti,MorgDe99,sacks,1.0,,,,,
player,201711260clt,oti,MorgDe99,tackles_combined,4,,,,,
player,201711260clt,oti,MorgDe99,tackles_solo,1,,,,,
player,201711260clt,oti,MorgDe99,tackles_assists,3,,,,,
player,201711260clt,oti,MorgDe99,tackles_loss,0,,,,,
player,201711260clt,oti,MorgDe99,qb_hits,2,,,,,
player,201711260clt,oti,MorgDe99,fumbles_rec,0,,,,,
player,201711260clt,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201711260clt,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201711260clt,oti,MorgDe99,fumbles_forced,0,,,,,
player,201711260clt,oti,WaldEr99,def_int,0,,,,,
player,201711260clt,oti,WaldEr99,def_int_yds,0,,,,,
player,201711260clt,oti,WaldEr99,def_int_td,0,,,,,
player,201711260clt,oti,WaldEr99,def_int_long,0,,,,,
player,201711260clt,oti,WaldEr99,pass_defended,0,,,,,
player,201711260clt,oti,WaldEr99,sacks,1.0,,,,,
player,201711260clt,oti,WaldEr99,tackles_combined,3,,,,,
player,201711260clt,oti,WaldEr99,tackles_solo,2,,,,,
player,201711260clt,oti,WaldEr99,tackles_assists,1,,,,,
player,201711260clt,oti,WaldEr99,tackles_loss,1,,,,,
player,201711260clt,oti,WaldEr99,qb_hits,1,,,,,
player,201711260clt,oti,WaldEr99,fumbles_rec,0,,,,,
player,201711260clt,oti,WaldEr99,fumbles_rec_yds,0,,,,,
player,201711260clt,oti,WaldEr99,fumbles_rec_td,0,,,,,
player,201711260clt,oti,WaldEr99,fumbles_forced,0,,,,,
player,201711260clt,oti,BrowJa06,def_int,0,,,,,
player,201711260clt,oti,BrowJa06,def_int_yds,0,,,,,
player,201711260clt,oti,BrowJa06,def_int_td,0,,,,,
player,201711260clt,oti,BrowJa06,def_int_long,0,,,,,
player,201711260clt,oti,BrowJa06,pass_defended,0,,,,,
player,201711260clt,oti,BrowJa06,sacks,0.5,,,,,
player,201711260clt,oti,BrowJa06,tackles_combined,2,,,,,
player,201711260clt,oti,BrowJa06,tackles_solo,1,,,,,
player,201711260clt,oti,BrowJa06,tackles_assists,1,,,,,
player,201711260clt,oti,BrowJa06,tackles_loss,0,,,,,
player,201711260clt,oti,BrowJa06,qb_hits,1,,,,,
player,201711260clt,oti,BrowJa06,fumbles_rec,0,,,,,
player,201711260clt,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201711260clt,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201711260clt,oti,BrowJa06,fumbles_forced,0,,,,,
player,201711260clt,oti,ByarKe01,def_int,0,,,,,
player,201711260clt,oti,ByarKe01,def_int_yds,0,,,,,
player,201711260clt,oti,ByarKe01,def_int_td,0,,,,,
player,201711260clt,oti,ByarKe01,def_int_long,0,,,,,
player,201711260clt,oti,ByarKe01,pass_defended,0,,,,,
player,201711260clt,oti,ByarKe01,sacks,0.0,,,,,
player,201711260clt,oti,ByarKe01,tackles_combined,5,,,,,
player,201711260clt,oti,ByarKe01,tackles_solo,3,,,,,
player,201711260clt,oti,ByarKe01,tackles_assists,2,,,,,
player,201711260clt,oti,ByarKe01,tackles_loss,0,,,,,
player,201711260clt,oti,ByarKe01,qb_hits,0,,,,,
player,201711260clt,oti,ByarKe01,fumbles_rec,1,,,,,
player,201711260clt,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201711260clt,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201711260clt,oti,ByarKe01,fumbles_forced,0,,,,,
player,201711260clt,oti,CyprJo00,def_int,0,,,,,
player,201711260clt,oti,CyprJo00,def_int_yds,0,,,,,
player,201711260clt,oti,CyprJo00,def_int_td,0,,,,,
player,201711260clt,oti,CyprJo00,def_int_long,0,,,,,
player,201711260clt,oti,CyprJo00,pass_defended,0,,,,,
player,201711260clt,oti,CyprJo00,sacks,0.0,,,,,
player,201711260clt,oti,CyprJo00,tackles_combined,5,,,,,
