game,2017,16,20171224,201712240dal,sea,"Seattle Seahawks",21,dal,"Dallas Cowboys",12
player,201712240dal,sea,VannNi00,special_teams,10,,,,,
player,201712240dal,sea,VannNi00,st_pct,37%,,,,,
player,201712240dal,sea,RawlTh00,pos,RB,,,,,
player,201712240dal,sea,RawlTh00,offense,10,,,,,
player,201712240dal,sea,RawlTh00,off_pct,18%,,,,,
player,201712240dal,sea,RawlTh00,defense,0,,,,,
player,201712240dal,sea,RawlTh00,def_pct,0%,,,,,
player,201712240dal,sea,RawlTh00,special_teams,0,,,,,
player,201712240dal,sea,RawlTh00,st_pct,0%,,,,,
player,201712240dal,sea,DarbAm00,pos,WR,,,,,
player,201712240dal,sea,DarbAm00,offense,7,,,,,
player,201712240dal,sea,DarbAm00,off_pct,12%,,,,,
player,201712240dal,sea,DarbAm00,defense,0,,,,,
player,201712240dal,sea,DarbAm00,def_pct,0%,,,,,
player,201712240dal,sea,DarbAm00,special_teams,10,,,,,
player,201712240dal,sea,DarbAm00,st_pct,37%,,,,,
player,201712240dal,sea,McEvTa01,pos,WR,,,,,
player,201712240dal,sea,McEvTa01,offense,6,,,,,
player,201712240dal,sea,McEvTa01,off_pct,11%,,,,,
player,201712240dal,sea,McEvTa01,defense,0,,,,,
player,201712240dal,sea,McEvTa01,def_pct,0%,,,,,
player,201712240dal,sea,McEvTa01,special_teams,5,,,,,
player,201712240dal,sea,McEvTa01,st_pct,19%,,,,,
player,201712240dal,sea,McKiJ.00,pos,WR,,,,,
player,201712240dal,sea,McKiJ.00,offense,2,,,,,
player,201712240dal,sea,McKiJ.00,off_pct,4%,,,,,
player,201712240dal,sea,McKiJ.00,defense,0,,,,,
player,201712240dal,sea,McKiJ.00,def_pct,0%,,,,,
player,201712240dal,sea,McKiJ.00,special_teams,5,,,,,
player,201712240dal,sea,McKiJ.00,st_pct,19%,,,,,
player,201712240dal,sea,TobiMa00,pos,T,,,,,
player,201712240dal,sea,TobiMa00,offense,1,,,,,
player,201712240dal,sea,TobiMa00,off_pct,2%,,,,,
player,201712240dal,sea,TobiMa00,defense,0,,,,,
player,201712240dal,sea,TobiMa00,def_pct,0%,,,,,
player,201712240dal,sea,TobiMa00,special_teams,8,,,,,
player,201712240dal,sea,TobiMa00,st_pct,30%,,,,,
player,201712240dal,sea,WrigK.00,pos,LB,,,,,
player,201712240dal,sea,WrigK.00,offense,0,,,,,
player,201712240dal,sea,WrigK.00,off_pct,0%,,,,,
player,201712240dal,sea,WrigK.00,defense,74,,,,,
player,201712240dal,sea,WrigK.00,def_pct,100%,,,,,
player,201712240dal,sea,WrigK.00,special_teams,7,,,,,
player,201712240dal,sea,WrigK.00,st_pct,26%,,,,,
player,201712240dal,sea,McDoBr01,pos,FS,,,,,
player,201712240dal,sea,McDoBr01,offense,0,,,,,
player,201712240dal,sea,McDoBr01,off_pct,0%,,,,,
player,201712240dal,sea,McDoBr01,defense,74,,,,,
player,201712240dal,sea,McDoBr01,def_pct,100%,,,,,
player,201712240dal,sea,McDoBr01,special_teams,7,,,,,
player,201712240dal,sea,McDoBr01,st_pct,26%,,,,,
player,201712240dal,sea,WagnBo00,pos,LB,,,,,
player,201712240dal,sea,WagnBo00,offense,0,,,,,
player,201712240dal,sea,WagnBo00,off_pct,0%,,,,,
player,201712240dal,sea,WagnBo00,defense,74,,,,,
player,201712240dal,sea,WagnBo00,def_pct,100%,,,,,
player,201712240dal,sea,WagnBo00,special_teams,7,,,,,
player,201712240dal,sea,WagnBo00,st_pct,26%,,,,,
player,201712240dal,sea,GrifSh00,pos,CB,,,,,
player,201712240dal,sea,GrifSh00,offense,0,,,,,
player,201712240dal,sea,GrifSh00,off_pct,0%,,,,,
player,201712240dal,sea,GrifSh00,defense,74,,,,,
player,201712240dal,sea,GrifSh00,def_pct,100%,,,,,
player,201712240dal,sea,GrifSh00,special_teams,1,,,,,
player,201712240dal,sea,GrifSh00,st_pct,4%,,,,,
player,201712240dal,sea,MaxwBy00,pos,CB,,,,,
player,201712240dal,sea,MaxwBy00,offense,0,,,,,
player,201712240dal,sea,MaxwBy00,off_pct,0%,,,,,
player,201712240dal,sea,MaxwBy00,defense,72,,,,,
player,201712240dal,sea,MaxwBy00,def_pct,97%,,,,,
player,201712240dal,sea,MaxwBy00,special_teams,1,,,,,
player,201712240dal,sea,MaxwBy00,st_pct,4%,,,,,
player,201712240dal,sea,ThomEa99,pos,FS,,,,,
player,201712240dal,sea,ThomEa99,offense,0,,,,,
player,201712240dal,sea,ThomEa99,off_pct,0%,,,,,
player,201712240dal,sea,ThomEa99,defense,69,,,,,
player,201712240dal,sea,ThomEa99,def_pct,93%,,,,,
player,201712240dal,sea,ThomEa99,special_teams,0,,,,,
player,201712240dal,sea,ThomEa99,st_pct,0%,,,,,
player,201712240dal,sea,BennMi99,pos,DE,,,,,
player,201712240dal,sea,BennMi99,offense,0,,,,,
player,201712240dal,sea,BennMi99,off_pct,0%,,,,,
player,201712240dal,sea,BennMi99,defense,68,,,,,
player,201712240dal,sea,BennMi99,def_pct,92%,,,,,
player,201712240dal,sea,BennMi99,special_teams,1,,,,,
player,201712240dal,sea,BennMi99,st_pct,4%,,,,,
player,201712240dal,sea,ClarFr01,pos,DE,,,,,
player,201712240dal,sea,ClarFr01,offense,0,,,,,
player,201712240dal,sea,ClarFr01,off_pct,0%,,,,,
player,201712240dal,sea,ClarFr01,defense,49,,,,,
player,201712240dal,sea,ClarFr01,def_pct,66%,,,,,
player,201712240dal,sea,ClarFr01,special_teams,1,,,,,
player,201712240dal,sea,ClarFr01,st_pct,4%,,,,,
player,201712240dal,sea,ColeJu01,pos,CB,,,,,
player,201712240dal,sea,ColeJu01,offense,0,,,,,
player,201712240dal,sea,ColeJu01,off_pct,0%,,,,,
player,201712240dal,sea,ColeJu01,defense,47,,,,,
player,201712240dal,sea,ColeJu01,def_pct,64%,,,,,
player,201712240dal,sea,ColeJu01,special_teams,4,,,,,
player,201712240dal,sea,ColeJu01,st_pct,15%,,,,,
player,201712240dal,sea,ReedJa02,pos,DT,,,,,
player,201712240dal,sea,ReedJa02,offense,0,,,,,
player,201712240dal,sea,ReedJa02,off_pct,0%,,,,,
player,201712240dal,sea,ReedJa02,defense,44,,,,,
player,201712240dal,sea,ReedJa02,def_pct,59%,,,,,
player,201712240dal,sea,ReedJa02,special_teams,6,,,,,
player,201712240dal,sea,ReedJa02,st_pct,22%,,,,,
player,201712240dal,sea,JackBr04,pos,DE,,,,,
player,201712240dal,sea,JackBr04,offense,0,,,,,
player,201712240dal,sea,JackBr04,off_pct,0%,,,,,
player,201712240dal,sea,JackBr04,defense,44,,,,,
player,201712240dal,sea,JackBr04,def_pct,59%,,,,,
player,201712240dal,sea,JackBr04,special_teams,6,,,,,
player,201712240dal,sea,JackBr04,st_pct,22%,,,,,
player,201712240dal,sea,RichSh00,pos,DT,,,,,
player,201712240dal,sea,RichSh00,offense,0,,,,,
player,201712240dal,sea,RichSh00,off_pct,0%,,,,,
player,201712240dal,sea,RichSh00,defense,40,,,,,
player,201712240dal,sea,RichSh00,def_pct,54%,,,,,
player,201712240dal,sea,RichSh00,special_teams,6,,,,,
player,201712240dal,sea,RichSh00,st_pct,22%,,,,,
player,201712240dal,sea,JordDi00,pos,DE,,,,,
player,201712240dal,sea,JordDi00,offense,0,,,,,
player,201712240dal,sea,JordDi00,off_pct,0%,,,,,
player,201712240dal,sea,JordDi00,defense,32,,,,,
player,201712240dal,sea,JordDi00,def_pct,43%,,,,,
player,201712240dal,sea,JordDi00,special_teams,6,,,,,
player,201712240dal,sea,JordDi00,st_pct,22%,,,,,
player,201712240dal,sea,WilhMi00,pos,LB,,,,,
player,201712240dal,sea,WilhMi00,offense,0,,,,,
player,201712240dal,sea,WilhMi00,off_pct,0%,,,,,
player,201712240dal,sea,WilhMi00,defense,27,,,,,
player,201712240dal,sea,WilhMi00,def_pct,36%,,,,,
player,201712240dal,sea,WilhMi00,special_teams,13,,,,,
player,201712240dal,sea,WilhMi00,st_pct,48%,,,,,
player,201712240dal,sea,SmitGa01,pos,DT,,,,,
player,201712240dal,sea,SmitGa01,offense,0,,,,,
player,201712240dal,sea,SmitGa01,off_pct,0%,,,,,
player,201712240dal,sea,SmitGa01,defense,11,,,,,
player,201712240dal,sea,SmitGa01,def_pct,15%,,,,,
player,201712240dal,sea,SmitGa01,special_teams,1,,,,,
player,201712240dal,sea,SmitGa01,st_pct,4%,,,,,
player,201712240dal,sea,SmitMa03,pos,DE,,,,,
player,201712240dal,sea,SmitMa03,offense,0,,,,,
player,201712240dal,sea,SmitMa03,off_pct,0%,,,,,
player,201712240dal,sea,SmitMa03,defense,8,,,,,
player,201712240dal,sea,SmitMa03,def_pct,11%,,,,,
player,201712240dal,sea,SmitMa03,special_teams,7,,,,,
player,201712240dal,sea,SmitMa03,st_pct,26%,,,,,
player,201712240dal,sea,ThomTe00,pos,SS,,,,,
player,201712240dal,sea,ThomTe00,offense,0,,,,,
player,201712240dal,sea,ThomTe00,off_pct,0%,,,,,
player,201712240dal,sea,ThomTe00,defense,5,,,,,
player,201712240dal,sea,ThomTe00,def_pct,7%,,,,,
player,201712240dal,sea,ThomTe00,special_teams,5,,,,,
player,201712240dal,sea,ThomTe00,st_pct,19%,,,,,
player,201712240dal,sea,LaneJe00,pos,CB,,,,,
player,201712240dal,sea,LaneJe00,offense,0,,,,,
player,201712240dal,sea,LaneJe00,off_pct,0%,,,,,
player,201712240dal,sea,LaneJe00,defense,2,,,,,
player,201712240dal,sea,LaneJe00,def_pct,3%,,,,,
player,201712240dal,sea,LaneJe00,special_teams,15,,,,,
player,201712240dal,sea,LaneJe00,st_pct,56%,,,,,
player,201712240dal,sea,HillDe02,pos,SS,,,,,
player,201712240dal,sea,HillDe02,offense,0,,,,,
player,201712240dal,sea,HillDe02,off_pct,0%,,,,,
player,201712240dal,sea,HillDe02,defense,0,,,,,
player,201712240dal,sea,HillDe02,def_pct,0%,,,,,
player,201712240dal,sea,HillDe02,special_teams,23,,,,,
player,201712240dal,sea,HillDe02,st_pct,85%,,,,,
player,201712240dal,sea,ThorNe00,pos,CB,,,,,
player,201712240dal,sea,ThorNe00,offense,0,,,,,
player,201712240dal,sea,ThorNe00,off_pct,0%,,,,,
player,201712240dal,sea,ThorNe00,defense,0,,,,,
player,201712240dal,sea,ThorNe00,def_pct,0%,,,,,
player,201712240dal,sea,ThorNe00,special_teams,22,,,,,
player,201712240dal,sea,ThorNe00,st_pct,81%,,,,,
player,201712240dal,sea,GarvTe00,pos,LB,,,,,
player,201712240dal,sea,GarvTe00,offense,0,,,,,
player,201712240dal,sea,GarvTe00,off_pct,0%,,,,,
player,201712240dal,sea,GarvTe00,defense,0,,,,,
player,201712240dal,sea,GarvTe00,def_pct,0%,,,,,
player,201712240dal,sea,GarvTe00,special_teams,19,,,,,
player,201712240dal,sea,GarvTe00,st_pct,70%,,,,,
player,201712240dal,sea,DawsPa00,pos,LB,,,,,
player,201712240dal,sea,DawsPa00,offense,0,,,,,
player,201712240dal,sea,DawsPa00,off_pct,0%,,,,,
player,201712240dal,sea,DawsPa00,defense,0,,,,,
player,201712240dal,sea,DawsPa00,def_pct,0%,,,,,
player,201712240dal,sea,DawsPa00,special_teams,17,,,,,
player,201712240dal,sea,DawsPa00,st_pct,63%,,,,,
player,201712240dal,sea,SheaDe00,pos,CB,,,,,
player,201712240dal,sea,SheaDe00,offense,0,,,,,
player,201712240dal,sea,SheaDe00,off_pct,0%,,,,,
player,201712240dal,sea,SheaDe00,defense,0,,,,,
player,201712240dal,sea,SheaDe00,def_pct,0%,,,,,
player,201712240dal,sea,SheaDe00,special_teams,13,,,,,
player,201712240dal,sea,SheaDe00,st_pct,48%,,,,,
player,201712240dal,sea,OttxTy00,pos,LS,,,,,
player,201712240dal,sea,OttxTy00,offense,0,,,,,
player,201712240dal,sea,OttxTy00,off_pct,0%,,,,,
player,201712240dal,sea,OttxTy00,defense,0,,,,,
player,201712240dal,sea,OttxTy00,def_pct,0%,,,,,
player,201712240dal,sea,OttxTy00,special_teams,10,,,,,
player,201712240dal,sea,OttxTy00,st_pct,37%,,,,,
player,201712240dal,sea,RyanJo21,pos,P,,,,,
player,201712240dal,sea,RyanJo21,offense,0,,,,,
player,201712240dal,sea,RyanJo21,off_pct,0%,,,,,
player,201712240dal,sea,RyanJo21,defense,0,,,,,
player,201712240dal,sea,RyanJo21,def_pct,0%,,,,,
player,201712240dal,sea,RyanJo21,special_teams,10,,,,,
player,201712240dal,sea,RyanJo21,st_pct,37%,,,,,
player,201712240dal,sea,RoosJo00,pos,G,,,,,
player,201712240dal,sea,RoosJo00,offense,0,,,,,
player,201712240dal,sea,RoosJo00,off_pct,0%,,,,,
player,201712240dal,sea,RoosJo00,defense,0,,,,,
player,201712240dal,sea,RoosJo00,def_pct,0%,,,,,
player,201712240dal,sea,RoosJo00,special_teams,8,,,,,
player,201712240dal,sea,RoosJo00,st_pct,30%,,,,,
player,201712240dal,sea,WalsBl00,pos,K,,,,,
player,201712240dal,sea,WalsBl00,offense,0,,,,,
player,201712240dal,sea,WalsBl00,off_pct,0%,,,,,
player,201712240dal,sea,WalsBl00,defense,0,,,,,
player,201712240dal,sea,WalsBl00,def_pct,0%,,,,,
player,201712240dal,sea,WalsBl00,special_teams,7,,,,,
player,201712240dal,sea,WalsBl00,st_pct,26%,,,,,
