game,2017,3,20170924,201709240sdg,kan,"Kansas City Chiefs",24,sdg,"Los Angeles Chargers",10
player,201709240sdg,kan,ThomDe05,pass_yds,0,,,,,
player,201709240sdg,kan,ThomDe05,pass_td,0,,,,,
player,201709240sdg,kan,ThomDe05,pass_int,0,,,,,
player,201709240sdg,kan,ThomDe05,pass_sacked,0,,,,,
player,201709240sdg,kan,ThomDe05,pass_sacked_yds,0,,,,,
player,201709240sdg,kan,ThomDe05,pass_long,0,,,,,
player,201709240sdg,kan,ThomDe05,pass_rating,,,,,,
player,201709240sdg,kan,ThomDe05,rush_att,0,,,,,
player,201709240sdg,kan,ThomDe05,rush_yds,0,,,,,
player,201709240sdg,kan,ThomDe05,rush_td,0,,,,,
player,201709240sdg,kan,ThomDe05,rush_long,0,,,,,
player,201709240sdg,kan,ThomDe05,targets,1,,,,,
player,201709240sdg,kan,ThomDe05,rec,1,,,,,
player,201709240sdg,kan,ThomDe05,rec_yds,14,,,,,
player,201709240sdg,kan,ThomDe05,rec_td,0,,,,,
player,201709240sdg,kan,ThomDe05,rec_long,14,,,,,
player,201709240sdg,kan,ThomDe05,fumbles,0,,,,,
player,201709240sdg,kan,ThomDe05,fumbles_lost,0,,,,,
player,201709240sdg,kan,SherAn00,pass_cmp,0,,,,,
player,201709240sdg,kan,SherAn00,pass_att,0,,,,,
player,201709240sdg,kan,SherAn00,pass_yds,0,,,,,
player,201709240sdg,kan,SherAn00,pass_td,0,,,,,
player,201709240sdg,kan,SherAn00,pass_int,0,,,,,
player,201709240sdg,kan,SherAn00,pass_sacked,0,,,,,
player,201709240sdg,kan,SherAn00,pass_sacked_yds,0,,,,,
player,201709240sdg,kan,SherAn00,pass_long,0,,,,,
player,201709240sdg,kan,SherAn00,pass_rating,,,,,,
player,201709240sdg,kan,SherAn00,rush_att,0,,,,,
player,201709240sdg,kan,SherAn00,rush_yds,0,,,,,
player,201709240sdg,kan,SherAn00,rush_td,0,,,,,
player,201709240sdg,kan,SherAn00,rush_long,0,,,,,
player,201709240sdg,kan,SherAn00,targets,1,,,,,
player,201709240sdg,kan,SherAn00,rec,1,,,,,
player,201709240sdg,kan,SherAn00,rec_yds,11,,,,,
player,201709240sdg,kan,SherAn00,rec_td,0,,,,,
player,201709240sdg,kan,SherAn00,rec_long,11,,,,,
player,201709240sdg,kan,SherAn00,fumbles,0,,,,,
player,201709240sdg,kan,SherAn00,fumbles_lost,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_cmp,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_att,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_yds,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_td,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_int,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_sacked,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_sacked_yds,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_long,0,,,,,
player,201709240sdg,kan,RobiDe01,pass_rating,,,,,,
player,201709240sdg,kan,RobiDe01,rush_att,0,,,,,
player,201709240sdg,kan,RobiDe01,rush_yds,0,,,,,
player,201709240sdg,kan,RobiDe01,rush_td,0,,,,,
player,201709240sdg,kan,RobiDe01,rush_long,0,,,,,
player,201709240sdg,kan,RobiDe01,targets,2,,,,,
player,201709240sdg,kan,RobiDe01,rec,2,,,,,
player,201709240sdg,kan,RobiDe01,rec_yds,9,,,,,
player,201709240sdg,kan,RobiDe01,rec_td,0,,,,,
player,201709240sdg,kan,RobiDe01,rec_long,7,,,,,
player,201709240sdg,kan,RobiDe01,fumbles,0,,,,,
player,201709240sdg,kan,RobiDe01,fumbles_lost,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_cmp,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_att,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_yds,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_td,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_int,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_sacked,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_long,0,,,,,
player,201709240sdg,kan,KelcTr00,pass_rating,,,,,,
player,201709240sdg,kan,KelcTr00,rush_att,0,,,,,
player,201709240sdg,kan,KelcTr00,rush_yds,0,,,,,
player,201709240sdg,kan,KelcTr00,rush_td,0,,,,,
player,201709240sdg,kan,KelcTr00,rush_long,0,,,,,
player,201709240sdg,kan,KelcTr00,targets,1,,,,,
player,201709240sdg,kan,KelcTr00,rec,1,,,,,
player,201709240sdg,kan,KelcTr00,rec_yds,1,,,,,
player,201709240sdg,kan,KelcTr00,rec_td,0,,,,,
player,201709240sdg,kan,KelcTr00,rec_long,1,,,,,
player,201709240sdg,kan,KelcTr00,fumbles,0,,,,,
player,201709240sdg,kan,KelcTr00,fumbles_lost,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_cmp,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_att,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_yds,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_td,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_int,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_sacked,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_long,0,,,,,
player,201709240sdg,kan,ConlCh00,pass_rating,,,,,,
player,201709240sdg,kan,ConlCh00,rush_att,0,,,,,
player,201709240sdg,kan,ConlCh00,rush_yds,0,,,,,
player,201709240sdg,kan,ConlCh00,rush_td,0,,,,,
player,201709240sdg,kan,ConlCh00,rush_long,0,,,,,
player,201709240sdg,kan,ConlCh00,targets,1,,,,,
player,201709240sdg,kan,ConlCh00,rec,0,,,,,
player,201709240sdg,kan,ConlCh00,rec_yds,0,,,,,
player,201709240sdg,kan,ConlCh00,rec_td,0,,,,,
player,201709240sdg,kan,ConlCh00,rec_long,0,,,,,
player,201709240sdg,kan,ConlCh00,fumbles,0,,,,,
player,201709240sdg,kan,ConlCh00,fumbles_lost,0,,,,,
player,201709240sdg,kan,WestCh01,pass_cmp,0,,,,,
player,201709240sdg,kan,WestCh01,pass_att,0,,,,,
player,201709240sdg,kan,WestCh01,pass_yds,0,,,,,
player,201709240sdg,kan,WestCh01,pass_td,0,,,,,
player,201709240sdg,kan,WestCh01,pass_int,0,,,,,
player,201709240sdg,kan,WestCh01,pass_sacked,0,,,,,
player,201709240sdg,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201709240sdg,kan,WestCh01,pass_long,0,,,,,
player,201709240sdg,kan,WestCh01,pass_rating,,,,,,
player,201709240sdg,kan,WestCh01,rush_att,2,,,,,
player,201709240sdg,kan,WestCh01,rush_yds,-1,,,,,
player,201709240sdg,kan,WestCh01,rush_td,0,,,,,
player,201709240sdg,kan,WestCh01,rush_long,1,,,,,
player,201709240sdg,kan,WestCh01,targets,2,,,,,
player,201709240sdg,kan,WestCh01,rec,2,,,,,
player,201709240sdg,kan,WestCh01,rec_yds,14,,,,,
player,201709240sdg,kan,WestCh01,rec_td,0,,,,,
player,201709240sdg,kan,WestCh01,rec_long,11,,,,,
player,201709240sdg,kan,WestCh01,fumbles,1,,,,,
player,201709240sdg,kan,WestCh01,fumbles_lost,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_cmp,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_att,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_yds,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_td,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_int,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_sacked,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_long,0,,,,,
player,201709240sdg,kan,WilsAl02,pass_rating,,,,,,
player,201709240sdg,kan,WilsAl02,rush_att,1,,,,,
player,201709240sdg,kan,WilsAl02,rush_yds,-4,,,,,
player,201709240sdg,kan,WilsAl02,rush_td,0,,,,,
player,201709240sdg,kan,WilsAl02,rush_long,-4,,,,,
player,201709240sdg,kan,WilsAl02,targets,4,,,,,
player,201709240sdg,kan,WilsAl02,rec,3,,,,,
player,201709240sdg,kan,WilsAl02,rec_yds,18,,,,,
player,201709240sdg,kan,WilsAl02,rec_td,1,,,,,
player,201709240sdg,kan,WilsAl02,rec_long,11,,,,,
player,201709240sdg,kan,WilsAl02,fumbles,0,,,,,
player,201709240sdg,kan,WilsAl02,fumbles_lost,0,,,,,
player,201709240sdg,sdg,RivePh00,pass_cmp,20,,,,,
player,201709240sdg,sdg,RivePh00,pass_att,40,,,,,
player,201709240sdg,sdg,RivePh00,pass_yds,237,,,,,
player,201709240sdg,sdg,RivePh00,pass_td,0,,,,,
player,201709240sdg,sdg,RivePh00,pass_int,3,,,,,
player,201709240sdg,sdg,RivePh00,pass_sacked,2,,,,,
player,201709240sdg,sdg,RivePh00,pass_sacked_yds,11,,,,,
player,201709240sdg,sdg,RivePh00,pass_long,44,,,,,
player,201709240sdg,sdg,RivePh00,pass_rating,37.2,,,,,
player,201709240sdg,sdg,RivePh00,rush_att,0,,,,,
player,201709240sdg,sdg,RivePh00,rush_yds,0,,,,,
player,201709240sdg,sdg,RivePh00,rush_td,0,,,,,
player,201709240sdg,sdg,RivePh00,rush_long,0,,,,,
player,201709240sdg,sdg,RivePh00,targets,0,,,,,
player,201709240sdg,sdg,RivePh00,rec,0,,,,,
player,201709240sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201709240sdg,sdg,RivePh00,rec_td,0,,,,,
player,201709240sdg,sdg,RivePh00,rec_long,0,,,,,
player,201709240sdg,sdg,RivePh00,fumbles,0,,,,,
player,201709240sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_cmp,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_att,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_yds,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_td,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_int,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_sacked,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_sacked_yds,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_long,0,,,,,
player,201709240sdg,sdg,GordMe00,pass_rating,,,,,,
player,201709240sdg,sdg,GordMe00,rush_att,17,,,,,
player,201709240sdg,sdg,GordMe00,rush_yds,79,,,,,
player,201709240sdg,sdg,GordMe00,rush_td,1,,,,,
player,201709240sdg,sdg,GordMe00,rush_long,14,,,,,
player,201709240sdg,sdg,GordMe00,targets,2,,,,,
player,201709240sdg,sdg,GordMe00,rec,0,,,,,
player,201709240sdg,sdg,GordMe00,rec_yds,0,,,,,
player,201709240sdg,sdg,GordMe00,rec_td,0,,,,,
player,201709240sdg,sdg,GordMe00,rec_long,0,,,,,
player,201709240sdg,sdg,GordMe00,fumbles,0,,,,,
player,201709240sdg,sdg,GordMe00,fumbles_lost,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_cmp,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_att,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_yds,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_td,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_int,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_sacked,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_sacked_yds,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_long,0,,,,,
player,201709240sdg,sdg,OlivBr01,pass_rating,,,,,,
player,201709240sdg,sdg,OlivBr01,rush_att,8,,,,,
player,201709240sdg,sdg,OlivBr01,rush_yds,16,,,,,
player,201709240sdg,sdg,OlivBr01,rush_td,0,,,,,
player,201709240sdg,sdg,OlivBr01,rush_long,6,,,,,
player,201709240sdg,sdg,OlivBr01,targets,6,,,,,
player,201709240sdg,sdg,OlivBr01,rec,4,,,,,
player,201709240sdg,sdg,OlivBr01,rec_yds,18,,,,,
player,201709240sdg,sdg,OlivBr01,rec_td,0,,,,,
player,201709240sdg,sdg,OlivBr01,rec_long,11,,,,,
player,201709240sdg,sdg,OlivBr01,fumbles,0,,,,,
player,201709240sdg,sdg,OlivBr01,fumbles_lost,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_cmp,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_att,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_yds,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_td,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_int,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_sacked,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_sacked_yds,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_long,0,,,,,
player,201709240sdg,sdg,BenjTr00,pass_rating,,,,,,
player,201709240sdg,sdg,BenjTr00,rush_att,1,,,,,
player,201709240sdg,sdg,BenjTr00,rush_yds,9,,,,,
player,201709240sdg,sdg,BenjTr00,rush_td,0,,,,,
player,201709240sdg,sdg,BenjTr00,rush_long,9,,,,,
player,201709240sdg,sdg,BenjTr00,targets,8,,,,,
player,201709240sdg,sdg,BenjTr00,rec,5,,,,,
player,201709240sdg,sdg,BenjTr00,rec_yds,105,,,,,
player,201709240sdg,sdg,BenjTr00,rec_td,0,,,,,
player,201709240sdg,sdg,BenjTr00,rec_long,44,,,,,
player,201709240sdg,sdg,BenjTr00,fumbles,0,,,,,
player,201709240sdg,sdg,BenjTr00,fumbles_lost,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_cmp,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_att,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_yds,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_td,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_int,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_sacked,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_long,0,,,,,
player,201709240sdg,sdg,AlleKe00,pass_rating,,,,,,
player,201709240sdg,sdg,AlleKe00,rush_att,0,,,,,
player,201709240sdg,sdg,AlleKe00,rush_yds,0,,,,,
player,201709240sdg,sdg,AlleKe00,rush_td,0,,,,,
player,201709240sdg,sdg,AlleKe00,rush_long,0,,,,,
player,201709240sdg,sdg,AlleKe00,targets,9,,,,,
player,201709240sdg,sdg,AlleKe00,rec,5,,,,,
player,201709240sdg,sdg,AlleKe00,rec_yds,61,,,,,
player,201709240sdg,sdg,AlleKe00,rec_td,0,,,,,
player,201709240sdg,sdg,AlleKe00,rec_long,17,,,,,
player,201709240sdg,sdg,AlleKe00,fumbles,0,,,,,
player,201709240sdg,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_att,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_td,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_int,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_long,0,,,,,
player,201709240sdg,sdg,GateAn00,pass_rating,,,,,,
player,201709240sdg,sdg,GateAn00,rush_att,0,,,,,
player,201709240sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201709240sdg,sdg,GateAn00,rush_td,0,,,,,
player,201709240sdg,sdg,GateAn00,rush_long,0,,,,,
player,201709240sdg,sdg,GateAn00,targets,5,,,,,
player,201709240sdg,sdg,GateAn00,rec,2,,,,,
player,201709240sdg,sdg,GateAn00,rec_yds,30,,,,,
player,201709240sdg,sdg,GateAn00,rec_td,0,,,,,
player,201709240sdg,sdg,GateAn00,rec_long,16,,,,,
player,201709240sdg,sdg,GateAn00,fumbles,0,,,,,
player,201709240sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_cmp,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_att,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_yds,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_td,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_int,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_sacked,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_sacked_yds,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_long,0,,,,,
player,201709240sdg,sdg,WillTy00,pass_rating,,,,,,
player,201709240sdg,sdg,WillTy00,rush_att,0,,,,,
player,201709240sdg,sdg,WillTy00,rush_yds,0,,,,,
player,201709240sdg,sdg,WillTy00,rush_td,0,,,,,
player,201709240sdg,sdg,WillTy00,rush_long,0,,,,,
player,201709240sdg,sdg,WillTy00,targets,7,,,,,
player,201709240sdg,sdg,WillTy00,rec,2,,,,,
player,201709240sdg,sdg,WillTy00,rec_yds,15,,,,,
player,201709240sdg,sdg,WillTy00,rec_td,0,,,,,
player,201709240sdg,sdg,WillTy00,rec_long,14,,,,,
player,201709240sdg,sdg,WillTy00,fumbles,0,,,,,
player,201709240sdg,sdg,WillTy00,fumbles_lost,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_cmp,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_att,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_yds,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_td,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_int,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_sacked,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_sacked_yds,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_long,0,,,,,
player,201709240sdg,sdg,EkelAu00,pass_rating,,,,,,
player,201709240sdg,sdg,EkelAu00,rush_att,0,,,,,
player,201709240sdg,sdg,EkelAu00,rush_yds,0,,,,,
player,201709240sdg,sdg,EkelAu00,rush_td,0,,,,,
player,201709240sdg,sdg,EkelAu00,rush_long,0,,,,,
player,201709240sdg,sdg,EkelAu00,targets,1,,,,,
player,201709240sdg,sdg,EkelAu00,rec,1,,,,,
player,201709240sdg,sdg,EkelAu00,rec_yds,6,,,,,
player,201709240sdg,sdg,EkelAu00,rec_td,0,,,,,
player,201709240sdg,sdg,EkelAu00,rec_long,6,,,,,
player,201709240sdg,sdg,EkelAu00,fumbles,0,,,,,
player,201709240sdg,sdg,EkelAu00,fumbles_lost,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_cmp,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_att,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_yds,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_td,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_int,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_sacked,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_sacked_yds,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_long,0,,,,,
player,201709240sdg,sdg,InmaDo00,pass_rating,,,,,,
player,201709240sdg,sdg,InmaDo00,rush_att,0,,,,,
player,201709240sdg,sdg,InmaDo00,rush_yds,0,,,,,
player,201709240sdg,sdg,InmaDo00,rush_td,0,,,,,
player,201709240sdg,sdg,InmaDo00,rush_long,0,,,,,
player,201709240sdg,sdg,InmaDo00,targets,1,,,,,
player,201709240sdg,sdg,InmaDo00,rec,1,,,,,
player,201709240sdg,sdg,InmaDo00,rec_yds,2,,,,,
player,201709240sdg,sdg,InmaDo00,rec_td,0,,,,,
player,201709240sdg,sdg,InmaDo00,rec_long,2,,,,,
player,201709240sdg,sdg,InmaDo00,fumbles,0,,,,,
player,201709240sdg,sdg,InmaDo00,fumbles_lost,0,,,,,
player,201709240sdg,kan,MitcTe00,def_int,2,,,,,
player,201709240sdg,kan,MitcTe00,def_int_yds,0,,,,,
player,201709240sdg,kan,MitcTe00,def_int_td,0,,,,,
player,201709240sdg,kan,MitcTe00,def_int_long,0,,,,,
player,201709240sdg,kan,MitcTe00,pass_defended,4,,,,,
player,201709240sdg,kan,MitcTe00,sacks,0.0,,,,,
player,201709240sdg,kan,MitcTe00,tackles_combined,9,,,,,
player,201709240sdg,kan,MitcTe00,tackles_solo,9,,,,,
player,201709240sdg,kan,MitcTe00,tackles_assists,0,,,,,
player,201709240sdg,kan,MitcTe00,tackles_loss,0,,,,,
player,201709240sdg,kan,MitcTe00,qb_hits,0,,,,,
player,201709240sdg,kan,MitcTe00,fumbles_rec,0,,,,,
player,201709240sdg,kan,MitcTe00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,MitcTe00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,MitcTe00,fumbles_forced,0,,,,,
player,201709240sdg,kan,PeteMa00,def_int,1,,,,,
player,201709240sdg,kan,PeteMa00,def_int_yds,38,,,,,
player,201709240sdg,kan,PeteMa00,def_int_td,0,,,,,
player,201709240sdg,kan,PeteMa00,def_int_long,38,,,,,
player,201709240sdg,kan,PeteMa00,pass_defended,2,,,,,
player,201709240sdg,kan,PeteMa00,sacks,0.0,,,,,
player,201709240sdg,kan,PeteMa00,tackles_combined,3,,,,,
player,201709240sdg,kan,PeteMa00,tackles_solo,3,,,,,
player,201709240sdg,kan,PeteMa00,tackles_assists,0,,,,,
player,201709240sdg,kan,PeteMa00,tackles_loss,1,,,,,
player,201709240sdg,kan,PeteMa00,qb_hits,0,,,,,
player,201709240sdg,kan,PeteMa00,fumbles_rec,0,,,,,
player,201709240sdg,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201709240sdg,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201709240sdg,kan,PeteMa00,fumbles_forced,0,,,,,
player,201709240sdg,kan,HousJu00,def_int,0,,,,,
player,201709240sdg,kan,HousJu00,def_int_yds,0,,,,,
player,201709240sdg,kan,HousJu00,def_int_td,0,,,,,
