game,2017,8,20171029,201710290nor,chi,"Chicago Bears",12,nor,"New Orleans Saints",20
player,201710290nor,chi,JoneCh05,tackles_combined,7,,,,,
player,201710290nor,chi,JoneCh05,tackles_solo,5,,,,,
player,201710290nor,chi,JoneCh05,tackles_assists,2,,,,,
player,201710290nor,chi,JoneCh05,tackles_loss,0,,,,,
player,201710290nor,chi,JoneCh05,qb_hits,0,,,,,
player,201710290nor,chi,JoneCh05,fumbles_rec,1,,,,,
player,201710290nor,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201710290nor,chi,JoneCh05,fumbles_forced,0,,,,,
player,201710290nor,chi,AmosAd00,def_int,0,,,,,
player,201710290nor,chi,AmosAd00,def_int_yds,0,,,,,
player,201710290nor,chi,AmosAd00,def_int_td,0,,,,,
player,201710290nor,chi,AmosAd00,def_int_long,0,,,,,
player,201710290nor,chi,AmosAd00,pass_defended,0,,,,,
player,201710290nor,chi,AmosAd00,sacks,0.0,,,,,
player,201710290nor,chi,AmosAd00,tackles_combined,6,,,,,
player,201710290nor,chi,AmosAd00,tackles_solo,6,,,,,
player,201710290nor,chi,AmosAd00,tackles_assists,0,,,,,
player,201710290nor,chi,AmosAd00,tackles_loss,2,,,,,
player,201710290nor,chi,AmosAd00,qb_hits,0,,,,,
player,201710290nor,chi,AmosAd00,fumbles_rec,1,,,,,
player,201710290nor,chi,AmosAd00,fumbles_rec_yds,4,,,,,
player,201710290nor,chi,AmosAd00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,AmosAd00,fumbles_forced,1,,,,,
player,201710290nor,chi,FullKy00,def_int,0,,,,,
player,201710290nor,chi,FullKy00,def_int_yds,0,,,,,
player,201710290nor,chi,FullKy00,def_int_td,0,,,,,
player,201710290nor,chi,FullKy00,def_int_long,0,,,,,
player,201710290nor,chi,FullKy00,pass_defended,0,,,,,
player,201710290nor,chi,FullKy00,sacks,0.0,,,,,
player,201710290nor,chi,FullKy00,tackles_combined,5,,,,,
player,201710290nor,chi,FullKy00,tackles_solo,4,,,,,
player,201710290nor,chi,FullKy00,tackles_assists,1,,,,,
player,201710290nor,chi,FullKy00,tackles_loss,0,,,,,
player,201710290nor,chi,FullKy00,qb_hits,0,,,,,
player,201710290nor,chi,FullKy00,fumbles_rec,0,,,,,
player,201710290nor,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,FullKy00,fumbles_forced,0,,,,,
player,201710290nor,chi,AchoSa00,def_int,0,,,,,
player,201710290nor,chi,AchoSa00,def_int_yds,0,,,,,
player,201710290nor,chi,AchoSa00,def_int_td,0,,,,,
player,201710290nor,chi,AchoSa00,def_int_long,0,,,,,
player,201710290nor,chi,AchoSa00,pass_defended,0,,,,,
player,201710290nor,chi,AchoSa00,sacks,0.0,,,,,
player,201710290nor,chi,AchoSa00,tackles_combined,4,,,,,
player,201710290nor,chi,AchoSa00,tackles_solo,3,,,,,
player,201710290nor,chi,AchoSa00,tackles_assists,1,,,,,
player,201710290nor,chi,AchoSa00,tackles_loss,0,,,,,
player,201710290nor,chi,AchoSa00,qb_hits,0,,,,,
player,201710290nor,chi,AchoSa00,fumbles_rec,0,,,,,
player,201710290nor,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,AchoSa00,fumbles_forced,0,,,,,
player,201710290nor,chi,GoldEd00,def_int,0,,,,,
player,201710290nor,chi,GoldEd00,def_int_yds,0,,,,,
player,201710290nor,chi,GoldEd00,def_int_td,0,,,,,
player,201710290nor,chi,GoldEd00,def_int_long,0,,,,,
player,201710290nor,chi,GoldEd00,pass_defended,0,,,,,
player,201710290nor,chi,GoldEd00,sacks,0.0,,,,,
player,201710290nor,chi,GoldEd00,tackles_combined,4,,,,,
player,201710290nor,chi,GoldEd00,tackles_solo,0,,,,,
player,201710290nor,chi,GoldEd00,tackles_assists,4,,,,,
player,201710290nor,chi,GoldEd00,tackles_loss,0,,,,,
player,201710290nor,chi,GoldEd00,qb_hits,0,,,,,
player,201710290nor,chi,GoldEd00,fumbles_rec,0,,,,,
player,201710290nor,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,GoldEd00,fumbles_forced,0,,,,,
player,201710290nor,chi,BullJo00,def_int,0,,,,,
player,201710290nor,chi,BullJo00,def_int_yds,0,,,,,
player,201710290nor,chi,BullJo00,def_int_td,0,,,,,
player,201710290nor,chi,BullJo00,def_int_long,0,,,,,
player,201710290nor,chi,BullJo00,pass_defended,0,,,,,
player,201710290nor,chi,BullJo00,sacks,0.0,,,,,
player,201710290nor,chi,BullJo00,tackles_combined,3,,,,,
player,201710290nor,chi,BullJo00,tackles_solo,3,,,,,
player,201710290nor,chi,BullJo00,tackles_assists,0,,,,,
player,201710290nor,chi,BullJo00,tackles_loss,0,,,,,
player,201710290nor,chi,BullJo00,qb_hits,0,,,,,
player,201710290nor,chi,BullJo00,fumbles_rec,0,,,,,
player,201710290nor,chi,BullJo00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,BullJo00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,BullJo00,fumbles_forced,1,,,,,
player,201710290nor,chi,HousDe00,def_int,0,,,,,
player,201710290nor,chi,HousDe00,def_int_yds,0,,,,,
player,201710290nor,chi,HousDe00,def_int_td,0,,,,,
player,201710290nor,chi,HousDe00,def_int_long,0,,,,,
player,201710290nor,chi,HousDe00,pass_defended,0,,,,,
player,201710290nor,chi,HousDe00,sacks,0.0,,,,,
player,201710290nor,chi,HousDe00,tackles_combined,3,,,,,
player,201710290nor,chi,HousDe00,tackles_solo,3,,,,,
player,201710290nor,chi,HousDe00,tackles_assists,0,,,,,
player,201710290nor,chi,HousDe00,tackles_loss,0,,,,,
player,201710290nor,chi,HousDe00,qb_hits,0,,,,,
player,201710290nor,chi,HousDe00,fumbles_rec,0,,,,,
player,201710290nor,chi,HousDe00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,HousDe00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,HousDe00,fumbles_forced,0,,,,,
player,201710290nor,chi,AmukPr00,def_int,0,,,,,
player,201710290nor,chi,AmukPr00,def_int_yds,0,,,,,
player,201710290nor,chi,AmukPr00,def_int_td,0,,,,,
player,201710290nor,chi,AmukPr00,def_int_long,0,,,,,
player,201710290nor,chi,AmukPr00,pass_defended,0,,,,,
player,201710290nor,chi,AmukPr00,sacks,0.0,,,,,
player,201710290nor,chi,AmukPr00,tackles_combined,2,,,,,
player,201710290nor,chi,AmukPr00,tackles_solo,2,,,,,
player,201710290nor,chi,AmukPr00,tackles_assists,0,,,,,
player,201710290nor,chi,AmukPr00,tackles_loss,0,,,,,
player,201710290nor,chi,AmukPr00,qb_hits,0,,,,,
player,201710290nor,chi,AmukPr00,fumbles_rec,0,,,,,
player,201710290nor,chi,AmukPr00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,AmukPr00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,AmukPr00,fumbles_forced,0,,,,,
player,201710290nor,chi,FloyLe00,def_int,0,,,,,
player,201710290nor,chi,FloyLe00,def_int_yds,0,,,,,
player,201710290nor,chi,FloyLe00,def_int_td,0,,,,,
player,201710290nor,chi,FloyLe00,def_int_long,0,,,,,
player,201710290nor,chi,FloyLe00,pass_defended,1,,,,,
player,201710290nor,chi,FloyLe00,sacks,0.0,,,,,
player,201710290nor,chi,FloyLe00,tackles_combined,2,,,,,
player,201710290nor,chi,FloyLe00,tackles_solo,1,,,,,
player,201710290nor,chi,FloyLe00,tackles_assists,1,,,,,
player,201710290nor,chi,FloyLe00,tackles_loss,0,,,,,
player,201710290nor,chi,FloyLe00,qb_hits,0,,,,,
player,201710290nor,chi,FloyLe00,fumbles_rec,0,,,,,
player,201710290nor,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,FloyLe00,fumbles_forced,0,,,,,
player,201710290nor,chi,McPhPe00,def_int,0,,,,,
player,201710290nor,chi,McPhPe00,def_int_yds,0,,,,,
player,201710290nor,chi,McPhPe00,def_int_td,0,,,,,
player,201710290nor,chi,McPhPe00,def_int_long,0,,,,,
player,201710290nor,chi,McPhPe00,pass_defended,1,,,,,
player,201710290nor,chi,McPhPe00,sacks,0.0,,,,,
player,201710290nor,chi,McPhPe00,tackles_combined,2,,,,,
player,201710290nor,chi,McPhPe00,tackles_solo,2,,,,,
player,201710290nor,chi,McPhPe00,tackles_assists,0,,,,,
player,201710290nor,chi,McPhPe00,tackles_loss,0,,,,,
player,201710290nor,chi,McPhPe00,qb_hits,0,,,,,
player,201710290nor,chi,McPhPe00,fumbles_rec,0,,,,,
player,201710290nor,chi,McPhPe00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,McPhPe00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,McPhPe00,fumbles_forced,0,,,,,
player,201710290nor,chi,BellJo02,def_int,0,,,,,
player,201710290nor,chi,BellJo02,def_int_yds,0,,,,,
player,201710290nor,chi,BellJo02,def_int_td,0,,,,,
player,201710290nor,chi,BellJo02,def_int_long,0,,,,,
player,201710290nor,chi,BellJo02,pass_defended,0,,,,,
player,201710290nor,chi,BellJo02,sacks,0.0,,,,,
player,201710290nor,chi,BellJo02,tackles_combined,1,,,,,
player,201710290nor,chi,BellJo02,tackles_solo,1,,,,,
player,201710290nor,chi,BellJo02,tackles_assists,0,,,,,
player,201710290nor,chi,BellJo02,tackles_loss,0,,,,,
player,201710290nor,chi,BellJo02,qb_hits,0,,,,,
player,201710290nor,chi,BellJo02,fumbles_rec,0,,,,,
player,201710290nor,chi,BellJo02,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,BellJo02,fumbles_rec_td,0,,,,,
player,201710290nor,chi,BellJo02,fumbles_forced,0,,,,,
player,201710290nor,chi,CallBr00,def_int,0,,,,,
player,201710290nor,chi,CallBr00,def_int_yds,0,,,,,
player,201710290nor,chi,CallBr00,def_int_td,0,,,,,
player,201710290nor,chi,CallBr00,def_int_long,0,,,,,
player,201710290nor,chi,CallBr00,pass_defended,1,,,,,
player,201710290nor,chi,CallBr00,sacks,0.0,,,,,
player,201710290nor,chi,CallBr00,tackles_combined,1,,,,,
player,201710290nor,chi,CallBr00,tackles_solo,0,,,,,
player,201710290nor,chi,CallBr00,tackles_assists,1,,,,,
player,201710290nor,chi,CallBr00,tackles_loss,0,,,,,
player,201710290nor,chi,CallBr00,qb_hits,0,,,,,
player,201710290nor,chi,CallBr00,fumbles_rec,0,,,,,
player,201710290nor,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201710290nor,chi,CallBr00,fumbles_forced,0,,,,,
player,201710290nor,chi,JackEd01,def_int,0,,,,,
player,201710290nor,chi,JackEd01,def_int_yds,0,,,,,
player,201710290nor,chi,JackEd01,def_int_td,0,,,,,
player,201710290nor,chi,JackEd01,def_int_long,0,,,,,
player,201710290nor,chi,JackEd01,pass_defended,0,,,,,
player,201710290nor,chi,JackEd01,sacks,0.0,,,,,
player,201710290nor,chi,JackEd01,tackles_combined,1,,,,,
player,201710290nor,chi,JackEd01,tackles_solo,1,,,,,
player,201710290nor,chi,JackEd01,tackles_assists,0,,,,,
player,201710290nor,chi,JackEd01,tackles_loss,0,,,,,
player,201710290nor,chi,JackEd01,qb_hits,0,,,,,
player,201710290nor,chi,JackEd01,fumbles_rec,0,,,,,
player,201710290nor,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201710290nor,chi,JackEd01,fumbles_forced,0,,,,,
player,201710290nor,chi,LeBlCr01,def_int,0,,,,,
player,201710290nor,chi,LeBlCr01,def_int_yds,0,,,,,
player,201710290nor,chi,LeBlCr01,def_int_td,0,,,,,
player,201710290nor,chi,LeBlCr01,def_int_long,0,,,,,
player,201710290nor,chi,LeBlCr01,pass_defended,0,,,,,
player,201710290nor,chi,LeBlCr01,sacks,0.0,,,,,
player,201710290nor,chi,LeBlCr01,tackles_combined,1,,,,,
player,201710290nor,chi,LeBlCr01,tackles_solo,1,,,,,
player,201710290nor,chi,LeBlCr01,tackles_assists,0,,,,,
player,201710290nor,chi,LeBlCr01,tackles_loss,0,,,,,
player,201710290nor,chi,LeBlCr01,qb_hits,0,,,,,
player,201710290nor,chi,LeBlCr01,fumbles_rec,0,,,,,
player,201710290nor,chi,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201710290nor,chi,LeBlCr01,fumbles_rec_td,0,,,,,
player,201710290nor,chi,LeBlCr01,fumbles_forced,0,,,,,
player,201710290nor,nor,LattMa01,def_int,1,,,,,
player,201710290nor,nor,LattMa01,def_int_yds,25,,,,,
player,201710290nor,nor,LattMa01,def_int_td,0,,,,,
player,201710290nor,nor,LattMa01,def_int_long,25,,,,,
player,201710290nor,nor,LattMa01,pass_defended,2,,,,,
player,201710290nor,nor,LattMa01,sacks,0.0,,,,,
player,201710290nor,nor,LattMa01,tackles_combined,3,,,,,
player,201710290nor,nor,LattMa01,tackles_solo,3,,,,,
player,201710290nor,nor,LattMa01,tackles_assists,0,,,,,
player,201710290nor,nor,LattMa01,tackles_loss,0,,,,,
player,201710290nor,nor,LattMa01,qb_hits,0,,,,,
player,201710290nor,nor,LattMa01,fumbles_rec,0,,,,,
player,201710290nor,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201710290nor,nor,LattMa01,fumbles_forced,0,,,,,
player,201710290nor,nor,HendTr00,def_int,0,,,,,
player,201710290nor,nor,HendTr00,def_int_yds,0,,,,,
player,201710290nor,nor,HendTr00,def_int_td,0,,,,,
player,201710290nor,nor,HendTr00,def_int_long,0,,,,,
player,201710290nor,nor,HendTr00,pass_defended,0,,,,,
player,201710290nor,nor,HendTr00,sacks,1.0,,,,,
player,201710290nor,nor,HendTr00,tackles_combined,2,,,,,
player,201710290nor,nor,HendTr00,tackles_solo,1,,,,,
player,201710290nor,nor,HendTr00,tackles_assists,1,,,,,
player,201710290nor,nor,HendTr00,tackles_loss,1,,,,,
player,201710290nor,nor,HendTr00,qb_hits,1,,,,,
player,201710290nor,nor,HendTr00,fumbles_rec,0,,,,,
player,201710290nor,nor,HendTr00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,HendTr00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,HendTr00,fumbles_forced,0,,,,,
player,201710290nor,nor,VaccKe00,def_int,0,,,,,
player,201710290nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201710290nor,nor,VaccKe00,def_int_td,0,,,,,
player,201710290nor,nor,VaccKe00,def_int_long,0,,,,,
player,201710290nor,nor,VaccKe00,pass_defended,1,,,,,
player,201710290nor,nor,VaccKe00,sacks,0.5,,,,,
player,201710290nor,nor,VaccKe00,tackles_combined,9,,,,,
player,201710290nor,nor,VaccKe00,tackles_solo,6,,,,,
player,201710290nor,nor,VaccKe00,tackles_assists,3,,,,,
player,201710290nor,nor,VaccKe00,tackles_loss,2,,,,,
player,201710290nor,nor,VaccKe00,qb_hits,1,,,,,
player,201710290nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201710290nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201710290nor,nor,JordCa00,def_int,0,,,,,
player,201710290nor,nor,JordCa00,def_int_yds,0,,,,,
player,201710290nor,nor,JordCa00,def_int_td,0,,,,,
player,201710290nor,nor,JordCa00,def_int_long,0,,,,,
player,201710290nor,nor,JordCa00,pass_defended,0,,,,,
player,201710290nor,nor,JordCa00,sacks,0.5,,,,,
player,201710290nor,nor,JordCa00,tackles_combined,4,,,,,
player,201710290nor,nor,JordCa00,tackles_solo,2,,,,,
player,201710290nor,nor,JordCa00,tackles_assists,2,,,,,
player,201710290nor,nor,JordCa00,tackles_loss,0,,,,,
player,201710290nor,nor,JordCa00,qb_hits,2,,,,,
player,201710290nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201710290nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201710290nor,nor,BellVo00,def_int,0,,,,,
player,201710290nor,nor,BellVo00,def_int_yds,0,,,,,
player,201710290nor,nor,BellVo00,def_int_td,0,,,,,
player,201710290nor,nor,BellVo00,def_int_long,0,,,,,
player,201710290nor,nor,BellVo00,pass_defended,0,,,,,
player,201710290nor,nor,BellVo00,sacks,0.0,,,,,
player,201710290nor,nor,BellVo00,tackles_combined,5,,,,,
player,201710290nor,nor,BellVo00,tackles_solo,2,,,,,
player,201710290nor,nor,BellVo00,tackles_assists,3,,,,,
player,201710290nor,nor,BellVo00,tackles_loss,0,,,,,
player,201710290nor,nor,BellVo00,qb_hits,0,,,,,
player,201710290nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201710290nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201710290nor,nor,OnyeDa00,def_int,0,,,,,
player,201710290nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201710290nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201710290nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201710290nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201710290nor,nor,OnyeDa00,sacks,0.0,,,,,
player,201710290nor,nor,OnyeDa00,tackles_combined,5,,,,,
player,201710290nor,nor,OnyeDa00,tackles_solo,2,,,,,
player,201710290nor,nor,OnyeDa00,tackles_assists,3,,,,,
player,201710290nor,nor,OnyeDa00,tackles_loss,1,,,,,
player,201710290nor,nor,OnyeDa00,qb_hits,1,,,,,
player,201710290nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201710290nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201710290nor,nor,RobeCr00,def_int,0,,,,,
player,201710290nor,nor,RobeCr00,def_int_yds,0,,,,,
player,201710290nor,nor,RobeCr00,def_int_td,0,,,,,
player,201710290nor,nor,RobeCr00,def_int_long,0,,,,,
player,201710290nor,nor,RobeCr00,pass_defended,0,,,,,
player,201710290nor,nor,RobeCr00,sacks,0.0,,,,,
player,201710290nor,nor,RobeCr00,tackles_combined,5,,,,,
player,201710290nor,nor,RobeCr00,tackles_solo,4,,,,,
player,201710290nor,nor,RobeCr00,tackles_assists,1,,,,,
player,201710290nor,nor,RobeCr00,tackles_loss,2,,,,,
player,201710290nor,nor,RobeCr00,qb_hits,0,,,,,
player,201710290nor,nor,RobeCr00,fumbles_rec,0,,,,,
player,201710290nor,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,RobeCr00,fumbles_forced,0,,,,,
player,201710290nor,nor,KleiAJ00,def_int,0,,,,,
player,201710290nor,nor,KleiAJ00,def_int_yds,0,,,,,
player,201710290nor,nor,KleiAJ00,def_int_td,0,,,,,
player,201710290nor,nor,KleiAJ00,def_int_long,0,,,,,
player,201710290nor,nor,KleiAJ00,pass_defended,1,,,,,
player,201710290nor,nor,KleiAJ00,sacks,0.0,,,,,
player,201710290nor,nor,KleiAJ00,tackles_combined,4,,,,,
player,201710290nor,nor,KleiAJ00,tackles_solo,3,,,,,
player,201710290nor,nor,KleiAJ00,tackles_assists,1,,,,,
player,201710290nor,nor,KleiAJ00,tackles_loss,0,,,,,
player,201710290nor,nor,KleiAJ00,qb_hits,0,,,,,
player,201710290nor,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201710290nor,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201710290nor,nor,OkafAl00,def_int,0,,,,,
player,201710290nor,nor,OkafAl00,def_int_yds,0,,,,,
player,201710290nor,nor,OkafAl00,def_int_td,0,,,,,
player,201710290nor,nor,OkafAl00,def_int_long,0,,,,,
player,201710290nor,nor,OkafAl00,pass_defended,1,,,,,
player,201710290nor,nor,OkafAl00,sacks,0.0,,,,,
player,201710290nor,nor,OkafAl00,tackles_combined,4,,,,,
player,201710290nor,nor,OkafAl00,tackles_solo,1,,,,,
player,201710290nor,nor,OkafAl00,tackles_assists,3,,,,,
player,201710290nor,nor,OkafAl00,tackles_loss,0,,,,,
player,201710290nor,nor,OkafAl00,qb_hits,0,,,,,
player,201710290nor,nor,OkafAl00,fumbles_rec,0,,,,,
player,201710290nor,nor,OkafAl00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,OkafAl00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,OkafAl00,fumbles_forced,0,,,,,
player,201710290nor,nor,TeoxMa00,def_int,0,,,,,
player,201710290nor,nor,TeoxMa00,def_int_yds,0,,,,,
player,201710290nor,nor,TeoxMa00,def_int_td,0,,,,,
player,201710290nor,nor,TeoxMa00,def_int_long,0,,,,,
player,201710290nor,nor,TeoxMa00,pass_defended,0,,,,,
player,201710290nor,nor,TeoxMa00,sacks,0.0,,,,,
player,201710290nor,nor,TeoxMa00,tackles_combined,4,,,,,
player,201710290nor,nor,TeoxMa00,tackles_solo,4,,,,,
player,201710290nor,nor,TeoxMa00,tackles_assists,0,,,,,
player,201710290nor,nor,TeoxMa00,tackles_loss,0,,,,,
player,201710290nor,nor,TeoxMa00,qb_hits,0,,,,,
player,201710290nor,nor,TeoxMa00,fumbles_rec,0,,,,,
player,201710290nor,nor,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,TeoxMa00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,TeoxMa00,fumbles_forced,0,,,,,
player,201710290nor,nor,WillMa06,def_int,0,,,,,
player,201710290nor,nor,WillMa06,def_int_yds,0,,,,,
player,201710290nor,nor,WillMa06,def_int_td,0,,,,,
player,201710290nor,nor,WillMa06,def_int_long,0,,,,,
player,201710290nor,nor,WillMa06,pass_defended,0,,,,,
player,201710290nor,nor,WillMa06,sacks,0.0,,,,,
player,201710290nor,nor,WillMa06,tackles_combined,4,,,,,
player,201710290nor,nor,WillMa06,tackles_solo,4,,,,,
player,201710290nor,nor,WillMa06,tackles_assists,0,,,,,
player,201710290nor,nor,WillMa06,tackles_loss,0,,,,,
player,201710290nor,nor,WillMa06,qb_hits,0,,,,,
player,201710290nor,nor,WillMa06,fumbles_rec,0,,,,,
player,201710290nor,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201710290nor,nor,WillMa06,fumbles_forced,0,,,,,
player,201710290nor,nor,CrawKe02,def_int,0,,,,,
player,201710290nor,nor,CrawKe02,def_int_yds,0,,,,,
player,201710290nor,nor,CrawKe02,def_int_td,0,,,,,
player,201710290nor,nor,CrawKe02,def_int_long,0,,,,,
player,201710290nor,nor,CrawKe02,pass_defended,2,,,,,
player,201710290nor,nor,CrawKe02,sacks,0.0,,,,,
player,201710290nor,nor,CrawKe02,tackles_combined,3,,,,,
player,201710290nor,nor,CrawKe02,tackles_solo,3,,,,,
player,201710290nor,nor,CrawKe02,tackles_assists,0,,,,,
player,201710290nor,nor,CrawKe02,tackles_loss,0,,,,,
player,201710290nor,nor,CrawKe02,qb_hits,0,,,,,
player,201710290nor,nor,CrawKe02,fumbles_rec,0,,,,,
player,201710290nor,nor,CrawKe02,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,CrawKe02,fumbles_rec_td,0,,,,,
player,201710290nor,nor,CrawKe02,fumbles_forced,0,,,,,
player,201710290nor,nor,DaviTy01,def_int,0,,,,,
player,201710290nor,nor,DaviTy01,def_int_yds,0,,,,,
player,201710290nor,nor,DaviTy01,def_int_td,0,,,,,
player,201710290nor,nor,DaviTy01,def_int_long,0,,,,,
player,201710290nor,nor,DaviTy01,pass_defended,0,,,,,
player,201710290nor,nor,DaviTy01,sacks,0.0,,,,,
player,201710290nor,nor,DaviTy01,tackles_combined,2,,,,,
player,201710290nor,nor,DaviTy01,tackles_solo,1,,,,,
player,201710290nor,nor,DaviTy01,tackles_assists,1,,,,,
player,201710290nor,nor,DaviTy01,tackles_loss,1,,,,,
player,201710290nor,nor,DaviTy01,qb_hits,1,,,,,
player,201710290nor,nor,DaviTy01,fumbles_rec,0,,,,,
player,201710290nor,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201710290nor,nor,DaviTy01,fumbles_forced,0,,,,,
player,201710290nor,nor,HardJu01,def_int,0,,,,,
player,201710290nor,nor,HardJu01,def_int_yds,0,,,,,
player,201710290nor,nor,HardJu01,def_int_td,0,,,,,
player,201710290nor,nor,HardJu01,def_int_long,0,,,,,
player,201710290nor,nor,HardJu01,pass_defended,0,,,,,
player,201710290nor,nor,HardJu01,sacks,0.0,,,,,
player,201710290nor,nor,HardJu01,tackles_combined,1,,,,,
player,201710290nor,nor,HardJu01,tackles_solo,1,,,,,
player,201710290nor,nor,HardJu01,tackles_assists,0,,,,,
player,201710290nor,nor,HardJu01,tackles_loss,0,,,,,
player,201710290nor,nor,HardJu01,qb_hits,0,,,,,
player,201710290nor,nor,HardJu01,fumbles_rec,0,,,,,
player,201710290nor,nor,HardJu01,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,HardJu01,fumbles_rec_td,0,,,,,
player,201710290nor,nor,HardJu01,fumbles_forced,0,,,,,
player,201710290nor,nor,HughJo00,def_int,0,,,,,
player,201710290nor,nor,HughJo00,def_int_yds,0,,,,,
player,201710290nor,nor,HughJo00,def_int_td,0,,,,,
player,201710290nor,nor,HughJo00,def_int_long,0,,,,,
player,201710290nor,nor,HughJo00,pass_defended,0,,,,,
player,201710290nor,nor,HughJo00,sacks,0.0,,,,,
player,201710290nor,nor,HughJo00,tackles_combined,1,,,,,
player,201710290nor,nor,HughJo00,tackles_solo,0,,,,,
player,201710290nor,nor,HughJo00,tackles_assists,1,,,,,
player,201710290nor,nor,HughJo00,tackles_loss,0,,,,,
player,201710290nor,nor,HughJo00,qb_hits,0,,,,,
player,201710290nor,nor,HughJo00,fumbles_rec,0,,,,,
player,201710290nor,nor,HughJo00,fumbles_rec_yds,0,,,,,
player,201710290nor,nor,HughJo00,fumbles_rec_td,0,,,,,
player,201710290nor,nor,HughJo00,fumbles_forced,0,,,,,
player,201710290nor,nor,LutzWi00,def_int,0,,,,,
player,201710290nor,nor,LutzWi00,def_int_yds,0,,,,,
player,201710290nor,nor,LutzWi00,def_int_td,0,,,,,
player,201710290nor,nor,LutzWi00,def_int_long,0,,,,,
player,201710290nor,nor,LutzWi00,pass_defended,0,,,,,
player,201710290nor,nor,LutzWi00,sacks,0.0,,,,,
player,201710290nor,nor,LutzWi00,tackles_combined,1,,,,,
player,201710290nor,nor,LutzWi00,tackles_solo,1,,,,,
player,201710290nor,nor,LutzWi00,tackles_assists,0,,,,,
player,201710290nor,nor,LutzWi00,tackles_loss,0,,,,,
