game,2017,17,20171231,201712310nyg,was,"Washington Redskins",10,nyg,"New York Giants",18
player,201712310nyg,was,PeriSa00,pass_att,0,,,,,
player,201712310nyg,was,PeriSa00,pass_yds,0,,,,,
player,201712310nyg,was,PeriSa00,pass_td,0,,,,,
player,201712310nyg,was,PeriSa00,pass_int,0,,,,,
player,201712310nyg,was,PeriSa00,pass_sacked,0,,,,,
player,201712310nyg,was,PeriSa00,pass_sacked_yds,0,,,,,
player,201712310nyg,was,PeriSa00,pass_long,0,,,,,
player,201712310nyg,was,PeriSa00,pass_rating,,,,,,
player,201712310nyg,was,PeriSa00,rush_att,2,,,,,
player,201712310nyg,was,PeriSa00,rush_yds,3,,,,,
player,201712310nyg,was,PeriSa00,rush_td,0,,,,,
player,201712310nyg,was,PeriSa00,rush_long,4,,,,,
player,201712310nyg,was,PeriSa00,targets,0,,,,,
player,201712310nyg,was,PeriSa00,rec,0,,,,,
player,201712310nyg,was,PeriSa00,rec_yds,0,,,,,
player,201712310nyg,was,PeriSa00,rec_td,0,,,,,
player,201712310nyg,was,PeriSa00,rec_long,0,,,,,
player,201712310nyg,was,PeriSa00,fumbles,0,,,,,
player,201712310nyg,was,PeriSa00,fumbles_lost,0,,,,,
player,201712310nyg,was,DoctJo00,pass_cmp,0,,,,,
player,201712310nyg,was,DoctJo00,pass_att,0,,,,,
player,201712310nyg,was,DoctJo00,pass_yds,0,,,,,
player,201712310nyg,was,DoctJo00,pass_td,0,,,,,
player,201712310nyg,was,DoctJo00,pass_int,0,,,,,
player,201712310nyg,was,DoctJo00,pass_sacked,0,,,,,
player,201712310nyg,was,DoctJo00,pass_sacked_yds,0,,,,,
player,201712310nyg,was,DoctJo00,pass_long,0,,,,,
player,201712310nyg,was,DoctJo00,pass_rating,,,,,,
player,201712310nyg,was,DoctJo00,rush_att,0,,,,,
player,201712310nyg,was,DoctJo00,rush_yds,0,,,,,
player,201712310nyg,was,DoctJo00,rush_td,0,,,,,
player,201712310nyg,was,DoctJo00,rush_long,0,,,,,
player,201712310nyg,was,DoctJo00,targets,10,,,,,
player,201712310nyg,was,DoctJo00,rec,4,,,,,
player,201712310nyg,was,DoctJo00,rec_yds,37,,,,,
player,201712310nyg,was,DoctJo00,rec_td,0,,,,,
player,201712310nyg,was,DoctJo00,rec_long,12,,,,,
player,201712310nyg,was,DoctJo00,fumbles,0,,,,,
player,201712310nyg,was,DoctJo00,fumbles_lost,0,,,,,
player,201712310nyg,was,GranRy01,pass_cmp,0,,,,,
player,201712310nyg,was,GranRy01,pass_att,0,,,,,
player,201712310nyg,was,GranRy01,pass_yds,0,,,,,
player,201712310nyg,was,GranRy01,pass_td,0,,,,,
player,201712310nyg,was,GranRy01,pass_int,0,,,,,
player,201712310nyg,was,GranRy01,pass_sacked,0,,,,,
player,201712310nyg,was,GranRy01,pass_sacked_yds,0,,,,,
player,201712310nyg,was,GranRy01,pass_long,0,,,,,
player,201712310nyg,was,GranRy01,pass_rating,,,,,,
player,201712310nyg,was,GranRy01,rush_att,0,,,,,
player,201712310nyg,was,GranRy01,rush_yds,0,,,,,
player,201712310nyg,was,GranRy01,rush_td,0,,,,,
player,201712310nyg,was,GranRy01,rush_long,0,,,,,
player,201712310nyg,was,GranRy01,targets,5,,,,,
player,201712310nyg,was,GranRy01,rec,2,,,,,
player,201712310nyg,was,GranRy01,rec_yds,23,,,,,
player,201712310nyg,was,GranRy01,rec_td,0,,,,,
player,201712310nyg,was,GranRy01,rec_long,20,,,,,
player,201712310nyg,was,GranRy01,fumbles,0,,,,,
player,201712310nyg,was,GranRy01,fumbles_lost,0,,,,,
player,201712310nyg,was,DaviVe00,pass_cmp,0,,,,,
player,201712310nyg,was,DaviVe00,pass_att,0,,,,,
player,201712310nyg,was,DaviVe00,pass_yds,0,,,,,
player,201712310nyg,was,DaviVe00,pass_td,0,,,,,
player,201712310nyg,was,DaviVe00,pass_int,0,,,,,
player,201712310nyg,was,DaviVe00,pass_sacked,0,,,,,
player,201712310nyg,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201712310nyg,was,DaviVe00,pass_long,0,,,,,
player,201712310nyg,was,DaviVe00,pass_rating,,,,,,
player,201712310nyg,was,DaviVe00,rush_att,0,,,,,
player,201712310nyg,was,DaviVe00,rush_yds,0,,,,,
player,201712310nyg,was,DaviVe00,rush_td,0,,,,,
player,201712310nyg,was,DaviVe00,rush_long,0,,,,,
player,201712310nyg,was,DaviVe00,targets,3,,,,,
player,201712310nyg,was,DaviVe00,rec,2,,,,,
player,201712310nyg,was,DaviVe00,rec_yds,20,,,,,
player,201712310nyg,was,DaviVe00,rec_td,0,,,,,
player,201712310nyg,was,DaviVe00,rec_long,19,,,,,
player,201712310nyg,was,DaviVe00,fumbles,0,,,,,
player,201712310nyg,was,DaviVe00,fumbles_lost,0,,,,,
player,201712310nyg,was,QuicBr00,pass_cmp,0,,,,,
player,201712310nyg,was,QuicBr00,pass_att,0,,,,,
player,201712310nyg,was,QuicBr00,pass_yds,0,,,,,
player,201712310nyg,was,QuicBr00,pass_td,0,,,,,
player,201712310nyg,was,QuicBr00,pass_int,0,,,,,
player,201712310nyg,was,QuicBr00,pass_sacked,0,,,,,
player,201712310nyg,was,QuicBr00,pass_sacked_yds,0,,,,,
player,201712310nyg,was,QuicBr00,pass_long,0,,,,,
player,201712310nyg,was,QuicBr00,pass_rating,,,,,,
player,201712310nyg,was,QuicBr00,rush_att,0,,,,,
player,201712310nyg,was,QuicBr00,rush_yds,0,,,,,
player,201712310nyg,was,QuicBr00,rush_td,0,,,,,
player,201712310nyg,was,QuicBr00,rush_long,0,,,,,
player,201712310nyg,was,QuicBr00,targets,1,,,,,
player,201712310nyg,was,QuicBr00,rec,0,,,,,
player,201712310nyg,was,QuicBr00,rec_yds,0,,,,,
player,201712310nyg,was,QuicBr00,rec_td,0,,,,,
player,201712310nyg,was,QuicBr00,rec_long,0,,,,,
player,201712310nyg,was,QuicBr00,fumbles,0,,,,,
player,201712310nyg,was,QuicBr00,fumbles_lost,0,,,,,
player,201712310nyg,was,PaulNi00,pass_cmp,0,,,,,
player,201712310nyg,was,PaulNi00,pass_att,0,,,,,
player,201712310nyg,was,PaulNi00,pass_yds,0,,,,,
player,201712310nyg,was,PaulNi00,pass_td,0,,,,,
player,201712310nyg,was,PaulNi00,pass_int,0,,,,,
player,201712310nyg,was,PaulNi00,pass_sacked,0,,,,,
player,201712310nyg,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201712310nyg,was,PaulNi00,pass_long,0,,,,,
player,201712310nyg,was,PaulNi00,pass_rating,,,,,,
player,201712310nyg,was,PaulNi00,rush_att,0,,,,,
player,201712310nyg,was,PaulNi00,rush_yds,0,,,,,
player,201712310nyg,was,PaulNi00,rush_td,0,,,,,
player,201712310nyg,was,PaulNi00,rush_long,0,,,,,
player,201712310nyg,was,PaulNi00,targets,2,,,,,
player,201712310nyg,was,PaulNi00,rec,1,,,,,
player,201712310nyg,was,PaulNi00,rec_yds,0,,,,,
player,201712310nyg,was,PaulNi00,rec_td,0,,,,,
player,201712310nyg,was,PaulNi00,rec_long,0,,,,,
player,201712310nyg,was,PaulNi00,fumbles,0,,,,,
player,201712310nyg,was,PaulNi00,fumbles_lost,0,,,,,
player,201712310nyg,was,CrowJa00,pass_cmp,0,,,,,
player,201712310nyg,was,CrowJa00,pass_att,0,,,,,
player,201712310nyg,was,CrowJa00,pass_yds,0,,,,,
player,201712310nyg,was,CrowJa00,pass_td,0,,,,,
player,201712310nyg,was,CrowJa00,pass_int,0,,,,,
player,201712310nyg,was,CrowJa00,pass_sacked,0,,,,,
player,201712310nyg,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201712310nyg,was,CrowJa00,pass_long,0,,,,,
player,201712310nyg,was,CrowJa00,pass_rating,,,,,,
player,201712310nyg,was,CrowJa00,rush_att,1,,,,,
player,201712310nyg,was,CrowJa00,rush_yds,-1,,,,,
player,201712310nyg,was,CrowJa00,rush_td,0,,,,,
player,201712310nyg,was,CrowJa00,rush_long,-1,,,,,
player,201712310nyg,was,CrowJa00,targets,7,,,,,
player,201712310nyg,was,CrowJa00,rec,3,,,,,
player,201712310nyg,was,CrowJa00,rec_yds,25,,,,,
player,201712310nyg,was,CrowJa00,rec_td,0,,,,,
player,201712310nyg,was,CrowJa00,rec_long,11,,,,,
player,201712310nyg,was,CrowJa00,fumbles,0,,,,,
player,201712310nyg,was,CrowJa00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,MannEl00,pass_cmp,10,,,,,
player,201712310nyg,nyg,MannEl00,pass_att,28,,,,,
player,201712310nyg,nyg,MannEl00,pass_yds,132,,,,,
player,201712310nyg,nyg,MannEl00,pass_td,1,,,,,
player,201712310nyg,nyg,MannEl00,pass_int,1,,,,,
player,201712310nyg,nyg,MannEl00,pass_sacked,2,,,,,
player,201712310nyg,nyg,MannEl00,pass_sacked_yds,11,,,,,
player,201712310nyg,nyg,MannEl00,pass_long,29,,,,,
player,201712310nyg,nyg,MannEl00,pass_rating,48.5,,,,,
player,201712310nyg,nyg,MannEl00,rush_att,3,,,,,
player,201712310nyg,nyg,MannEl00,rush_yds,-4,,,,,
player,201712310nyg,nyg,MannEl00,rush_td,0,,,,,
player,201712310nyg,nyg,MannEl00,rush_long,-1,,,,,
player,201712310nyg,nyg,MannEl00,targets,0,,,,,
player,201712310nyg,nyg,MannEl00,rec,0,,,,,
player,201712310nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201712310nyg,nyg,MannEl00,rec_td,0,,,,,
player,201712310nyg,nyg,MannEl00,rec_long,0,,,,,
player,201712310nyg,nyg,MannEl00,fumbles,1,,,,,
player,201712310nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_cmp,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_att,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_yds,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_td,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_int,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_sacked,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_long,0,,,,,
player,201712310nyg,nyg,DarkOr00,pass_rating,,,,,,
player,201712310nyg,nyg,DarkOr00,rush_att,20,,,,,
player,201712310nyg,nyg,DarkOr00,rush_yds,154,,,,,
player,201712310nyg,nyg,DarkOr00,rush_td,1,,,,,
player,201712310nyg,nyg,DarkOr00,rush_long,75,,,,,
player,201712310nyg,nyg,DarkOr00,targets,1,,,,,
player,201712310nyg,nyg,DarkOr00,rec,0,,,,,
player,201712310nyg,nyg,DarkOr00,rec_yds,0,,,,,
player,201712310nyg,nyg,DarkOr00,rec_td,0,,,,,
player,201712310nyg,nyg,DarkOr00,rec_long,0,,,,,
player,201712310nyg,nyg,DarkOr00,fumbles,0,,,,,
player,201712310nyg,nyg,DarkOr00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_cmp,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_att,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_yds,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_td,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_int,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_sacked,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_long,0,,,,,
player,201712310nyg,nyg,GallWa00,pass_rating,,,,,,
player,201712310nyg,nyg,GallWa00,rush_att,15,,,,,
player,201712310nyg,nyg,GallWa00,rush_yds,89,,,,,
player,201712310nyg,nyg,GallWa00,rush_td,0,,,,,
player,201712310nyg,nyg,GallWa00,rush_long,24,,,,,
player,201712310nyg,nyg,GallWa00,targets,2,,,,,
player,201712310nyg,nyg,GallWa00,rec,0,,,,,
player,201712310nyg,nyg,GallWa00,rec_yds,0,,,,,
player,201712310nyg,nyg,GallWa00,rec_td,0,,,,,
player,201712310nyg,nyg,GallWa00,rec_long,0,,,,,
player,201712310nyg,nyg,GallWa00,fumbles,1,,,,,
player,201712310nyg,nyg,GallWa00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_cmp,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_att,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_yds,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_td,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_int,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_sacked,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_long,0,,,,,
player,201712310nyg,nyg,VereSh00,pass_rating,,,,,,
player,201712310nyg,nyg,VereSh00,rush_att,3,,,,,
player,201712310nyg,nyg,VereSh00,rush_yds,14,,,,,
player,201712310nyg,nyg,VereSh00,rush_td,0,,,,,
player,201712310nyg,nyg,VereSh00,rush_long,8,,,,,
player,201712310nyg,nyg,VereSh00,targets,2,,,,,
player,201712310nyg,nyg,VereSh00,rec,0,,,,,
player,201712310nyg,nyg,VereSh00,rec_yds,0,,,,,
player,201712310nyg,nyg,VereSh00,rec_td,0,,,,,
player,201712310nyg,nyg,VereSh00,rec_long,0,,,,,
player,201712310nyg,nyg,VereSh00,fumbles,0,,,,,
player,201712310nyg,nyg,VereSh00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_cmp,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_att,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_yds,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_td,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_int,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_sacked,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_long,0,,,,,
player,201712310nyg,nyg,PerkPa00,pass_rating,,,,,,
player,201712310nyg,nyg,PerkPa00,rush_att,3,,,,,
player,201712310nyg,nyg,PerkPa00,rush_yds,7,,,,,
player,201712310nyg,nyg,PerkPa00,rush_td,0,,,,,
player,201712310nyg,nyg,PerkPa00,rush_long,4,,,,,
player,201712310nyg,nyg,PerkPa00,targets,1,,,,,
player,201712310nyg,nyg,PerkPa00,rec,1,,,,,
player,201712310nyg,nyg,PerkPa00,rec_yds,11,,,,,
player,201712310nyg,nyg,PerkPa00,rec_td,0,,,,,
player,201712310nyg,nyg,PerkPa00,rec_long,11,,,,,
player,201712310nyg,nyg,PerkPa00,fumbles,0,,,,,
player,201712310nyg,nyg,PerkPa00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_cmp,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_att,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_yds,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_td,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_int,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_sacked,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_long,0,,,,,
player,201712310nyg,nyg,ElliRh00,pass_rating,,,,,,
player,201712310nyg,nyg,ElliRh00,rush_att,0,,,,,
player,201712310nyg,nyg,ElliRh00,rush_yds,0,,,,,
player,201712310nyg,nyg,ElliRh00,rush_td,0,,,,,
player,201712310nyg,nyg,ElliRh00,rush_long,0,,,,,
player,201712310nyg,nyg,ElliRh00,targets,6,,,,,
player,201712310nyg,nyg,ElliRh00,rec,5,,,,,
player,201712310nyg,nyg,ElliRh00,rec_yds,63,,,,,
player,201712310nyg,nyg,ElliRh00,rec_td,0,,,,,
player,201712310nyg,nyg,ElliRh00,rec_long,17,,,,,
player,201712310nyg,nyg,ElliRh00,fumbles,0,,,,,
player,201712310nyg,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_cmp,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_att,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_yds,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_td,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_int,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_sacked,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_long,0,,,,,
player,201712310nyg,nyg,RudoTr00,pass_rating,,,,,,
player,201712310nyg,nyg,RudoTr00,rush_att,0,,,,,
player,201712310nyg,nyg,RudoTr00,rush_yds,0,,,,,
player,201712310nyg,nyg,RudoTr00,rush_td,0,,,,,
player,201712310nyg,nyg,RudoTr00,rush_long,0,,,,,
player,201712310nyg,nyg,RudoTr00,targets,4,,,,,
player,201712310nyg,nyg,RudoTr00,rec,1,,,,,
player,201712310nyg,nyg,RudoTr00,rec_yds,29,,,,,
player,201712310nyg,nyg,RudoTr00,rec_td,0,,,,,
player,201712310nyg,nyg,RudoTr00,rec_long,29,,,,,
player,201712310nyg,nyg,RudoTr00,fumbles,0,,,,,
player,201712310nyg,nyg,RudoTr00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_cmp,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_att,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_yds,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_td,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_int,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_sacked,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_long,0,,,,,
player,201712310nyg,nyg,SharHu01,pass_rating,,,,,,
player,201712310nyg,nyg,SharHu01,rush_att,0,,,,,
player,201712310nyg,nyg,SharHu01,rush_yds,0,,,,,
player,201712310nyg,nyg,SharHu01,rush_td,0,,,,,
player,201712310nyg,nyg,SharHu01,rush_long,0,,,,,
player,201712310nyg,nyg,SharHu01,targets,6,,,,,
player,201712310nyg,nyg,SharHu01,rec,3,,,,,
player,201712310nyg,nyg,SharHu01,rec_yds,29,,,,,
player,201712310nyg,nyg,SharHu01,rec_td,1,,,,,
player,201712310nyg,nyg,SharHu01,rec_long,16,,,,,
player,201712310nyg,nyg,SharHu01,fumbles,0,,,,,
player,201712310nyg,nyg,SharHu01,fumbles_lost,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_cmp,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_att,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_yds,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_td,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_int,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_sacked,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_long,0,,,,,
player,201712310nyg,nyg,BundMa00,pass_rating,,,,,,
player,201712310nyg,nyg,BundMa00,rush_att,0,,,,,
player,201712310nyg,nyg,BundMa00,rush_yds,0,,,,,
player,201712310nyg,nyg,BundMa00,rush_td,0,,,,,
player,201712310nyg,nyg,BundMa00,rush_long,0,,,,,
player,201712310nyg,nyg,BundMa00,targets,3,,,,,
player,201712310nyg,nyg,BundMa00,rec,0,,,,,
player,201712310nyg,nyg,BundMa00,rec_yds,0,,,,,
player,201712310nyg,nyg,BundMa00,rec_td,0,,,,,
player,201712310nyg,nyg,BundMa00,rec_long,0,,,,,
player,201712310nyg,nyg,BundMa00,fumbles,0,,,,,
player,201712310nyg,nyg,BundMa00,fumbles_lost,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_cmp,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_att,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_yds,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_td,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_int,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_sacked,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_sacked_yds,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_long,0,,,,,
player,201712310nyg,nyg,AdamJe01,pass_rating,,,,,,
player,201712310nyg,nyg,AdamJe01,rush_att,0,,,,,
player,201712310nyg,nyg,AdamJe01,rush_yds,0,,,,,
player,201712310nyg,nyg,AdamJe01,rush_td,0,,,,,
player,201712310nyg,nyg,AdamJe01,rush_long,0,,,,,
player,201712310nyg,nyg,AdamJe01,targets,3,,,,,
player,201712310nyg,nyg,AdamJe01,rec,0,,,,,
player,201712310nyg,nyg,AdamJe01,rec_yds,0,,,,,
player,201712310nyg,nyg,AdamJe01,rec_td,0,,,,,
player,201712310nyg,nyg,AdamJe01,rec_long,0,,,,,
player,201712310nyg,nyg,AdamJe01,fumbles,0,,,,,
player,201712310nyg,nyg,AdamJe01,fumbles_lost,0,,,,,
player,201712310nyg,was,SmitPr00,def_int,1,,,,,
player,201712310nyg,was,SmitPr00,def_int_yds,8,,,,,
player,201712310nyg,was,SmitPr00,def_int_td,0,,,,,
player,201712310nyg,was,SmitPr00,def_int_long,8,,,,,
player,201712310nyg,was,SmitPr00,pass_defended,1,,,,,
player,201712310nyg,was,SmitPr00,sacks,0.0,,,,,
player,201712310nyg,was,SmitPr00,tackles_combined,3,,,,,
player,201712310nyg,was,SmitPr00,tackles_solo,2,,,,,
player,201712310nyg,was,SmitPr00,tackles_assists,1,,,,,
player,201712310nyg,was,SmitPr00,tackles_loss,0,,,,,
player,201712310nyg,was,SmitPr00,qb_hits,0,,,,,
player,201712310nyg,was,SmitPr00,fumbles_rec,0,,,,,
player,201712310nyg,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201712310nyg,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201712310nyg,was,SmitPr00,fumbles_forced,0,,,,,
player,201712310nyg,was,KerrRy00,def_int,0,,,,,
player,201712310nyg,was,KerrRy00,def_int_yds,0,,,,,
player,201712310nyg,was,KerrRy00,def_int_td,0,,,,,
player,201712310nyg,was,KerrRy00,def_int_long,0,,,,,
player,201712310nyg,was,KerrRy00,pass_defended,0,,,,,
player,201712310nyg,was,KerrRy00,sacks,2.0,,,,,
player,201712310nyg,was,KerrRy00,tackles_combined,2,,,,,
player,201712310nyg,was,KerrRy00,tackles_solo,2,,,,,
player,201712310nyg,was,KerrRy00,tackles_assists,0,,,,,
player,201712310nyg,was,KerrRy00,tackles_loss,1,,,,,
player,201712310nyg,was,KerrRy00,qb_hits,1,,,,,
player,201712310nyg,was,KerrRy00,fumbles_rec,0,,,,,
player,201712310nyg,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201712310nyg,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201712310nyg,was,KerrRy00,fumbles_forced,1,,,,,
player,201712310nyg,was,VigiZa00,def_int,0,,,,,
player,201712310nyg,was,VigiZa00,def_int_yds,0,,,,,
player,201712310nyg,was,VigiZa00,def_int_td,0,,,,,
player,201712310nyg,was,VigiZa00,def_int_long,0,,,,,
player,201712310nyg,was,VigiZa00,pass_defended,1,,,,,
player,201712310nyg,was,VigiZa00,sacks,0.0,,,,,
player,201712310nyg,was,VigiZa00,tackles_combined,16,,,,,
player,201712310nyg,was,VigiZa00,tackles_solo,8,,,,,
player,201712310nyg,was,VigiZa00,tackles_assists,8,,,,,
player,201712310nyg,was,VigiZa00,tackles_loss,0,,,,,
