game,2017,13,20171130,201711300dal,was,"Washington Redskins",14,dal,"Dallas Cowboys",38
player,201711300dal,was,MarsBy01,pass_rating,,,,,,
player,201711300dal,was,MarsBy01,rush_att,4,,,,,
player,201711300dal,was,MarsBy01,rush_yds,12,,,,,
player,201711300dal,was,MarsBy01,rush_td,0,,,,,
player,201711300dal,was,MarsBy01,rush_long,6,,,,,
player,201711300dal,was,MarsBy01,targets,6,,,,,
player,201711300dal,was,MarsBy01,rec,5,,,,,
player,201711300dal,was,MarsBy01,rec_yds,24,,,,,
player,201711300dal,was,MarsBy01,rec_td,0,,,,,
player,201711300dal,was,MarsBy01,rec_long,10,,,,,
player,201711300dal,was,MarsBy01,fumbles,0,,,,,
player,201711300dal,was,MarsBy01,fumbles_lost,0,,,,,
player,201711300dal,was,GranRy01,pass_cmp,0,,,,,
player,201711300dal,was,GranRy01,pass_att,0,,,,,
player,201711300dal,was,GranRy01,pass_yds,0,,,,,
player,201711300dal,was,GranRy01,pass_td,0,,,,,
player,201711300dal,was,GranRy01,pass_int,0,,,,,
player,201711300dal,was,GranRy01,pass_sacked,0,,,,,
player,201711300dal,was,GranRy01,pass_sacked_yds,0,,,,,
player,201711300dal,was,GranRy01,pass_long,0,,,,,
player,201711300dal,was,GranRy01,pass_rating,,,,,,
player,201711300dal,was,GranRy01,rush_att,0,,,,,
player,201711300dal,was,GranRy01,rush_yds,0,,,,,
player,201711300dal,was,GranRy01,rush_td,0,,,,,
player,201711300dal,was,GranRy01,rush_long,0,,,,,
player,201711300dal,was,GranRy01,targets,9,,,,,
player,201711300dal,was,GranRy01,rec,5,,,,,
player,201711300dal,was,GranRy01,rec_yds,76,,,,,
player,201711300dal,was,GranRy01,rec_td,1,,,,,
player,201711300dal,was,GranRy01,rec_long,24,,,,,
player,201711300dal,was,GranRy01,fumbles,0,,,,,
player,201711300dal,was,GranRy01,fumbles_lost,0,,,,,
player,201711300dal,was,CrowJa00,pass_cmp,0,,,,,
player,201711300dal,was,CrowJa00,pass_att,0,,,,,
player,201711300dal,was,CrowJa00,pass_yds,0,,,,,
player,201711300dal,was,CrowJa00,pass_td,0,,,,,
player,201711300dal,was,CrowJa00,pass_int,0,,,,,
player,201711300dal,was,CrowJa00,pass_sacked,0,,,,,
player,201711300dal,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201711300dal,was,CrowJa00,pass_long,0,,,,,
player,201711300dal,was,CrowJa00,pass_rating,,,,,,
player,201711300dal,was,CrowJa00,rush_att,0,,,,,
player,201711300dal,was,CrowJa00,rush_yds,0,,,,,
player,201711300dal,was,CrowJa00,rush_td,0,,,,,
player,201711300dal,was,CrowJa00,rush_long,0,,,,,
player,201711300dal,was,CrowJa00,targets,7,,,,,
player,201711300dal,was,CrowJa00,rec,5,,,,,
player,201711300dal,was,CrowJa00,rec_yds,67,,,,,
player,201711300dal,was,CrowJa00,rec_td,0,,,,,
player,201711300dal,was,CrowJa00,rec_long,33,,,,,
player,201711300dal,was,CrowJa00,fumbles,1,,,,,
player,201711300dal,was,CrowJa00,fumbles_lost,1,,,,,
player,201711300dal,was,DoctJo00,pass_cmp,0,,,,,
player,201711300dal,was,DoctJo00,pass_att,0,,,,,
player,201711300dal,was,DoctJo00,pass_yds,0,,,,,
player,201711300dal,was,DoctJo00,pass_td,0,,,,,
player,201711300dal,was,DoctJo00,pass_int,0,,,,,
player,201711300dal,was,DoctJo00,pass_sacked,0,,,,,
player,201711300dal,was,DoctJo00,pass_sacked_yds,0,,,,,
player,201711300dal,was,DoctJo00,pass_long,0,,,,,
player,201711300dal,was,DoctJo00,pass_rating,,,,,,
player,201711300dal,was,DoctJo00,rush_att,0,,,,,
player,201711300dal,was,DoctJo00,rush_yds,0,,,,,
player,201711300dal,was,DoctJo00,rush_td,0,,,,,
player,201711300dal,was,DoctJo00,rush_long,0,,,,,
player,201711300dal,was,DoctJo00,targets,5,,,,,
player,201711300dal,was,DoctJo00,rec,3,,,,,
player,201711300dal,was,DoctJo00,rec_yds,26,,,,,
player,201711300dal,was,DoctJo00,rec_td,1,,,,,
player,201711300dal,was,DoctJo00,rec_long,14,,,,,
player,201711300dal,was,DoctJo00,fumbles,0,,,,,
player,201711300dal,was,DoctJo00,fumbles_lost,0,,,,,
player,201711300dal,was,DaviVe00,pass_cmp,0,,,,,
player,201711300dal,was,DaviVe00,pass_att,0,,,,,
player,201711300dal,was,DaviVe00,pass_yds,0,,,,,
player,201711300dal,was,DaviVe00,pass_td,0,,,,,
player,201711300dal,was,DaviVe00,pass_int,0,,,,,
player,201711300dal,was,DaviVe00,pass_sacked,0,,,,,
player,201711300dal,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201711300dal,was,DaviVe00,pass_long,0,,,,,
player,201711300dal,was,DaviVe00,pass_rating,,,,,,
player,201711300dal,was,DaviVe00,rush_att,0,,,,,
player,201711300dal,was,DaviVe00,rush_yds,0,,,,,
player,201711300dal,was,DaviVe00,rush_td,0,,,,,
player,201711300dal,was,DaviVe00,rush_long,0,,,,,
player,201711300dal,was,DaviVe00,targets,2,,,,,
player,201711300dal,was,DaviVe00,rec,2,,,,,
player,201711300dal,was,DaviVe00,rec_yds,15,,,,,
player,201711300dal,was,DaviVe00,rec_td,0,,,,,
player,201711300dal,was,DaviVe00,rec_long,9,,,,,
player,201711300dal,was,DaviVe00,fumbles,0,,,,,
player,201711300dal,was,DaviVe00,fumbles_lost,0,,,,,
player,201711300dal,was,PaulNi00,pass_cmp,0,,,,,
player,201711300dal,was,PaulNi00,pass_att,0,,,,,
player,201711300dal,was,PaulNi00,pass_yds,0,,,,,
player,201711300dal,was,PaulNi00,pass_td,0,,,,,
player,201711300dal,was,PaulNi00,pass_int,0,,,,,
player,201711300dal,was,PaulNi00,pass_sacked,0,,,,,
player,201711300dal,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201711300dal,was,PaulNi00,pass_long,0,,,,,
player,201711300dal,was,PaulNi00,pass_rating,,,,,,
player,201711300dal,was,PaulNi00,rush_att,0,,,,,
player,201711300dal,was,PaulNi00,rush_yds,0,,,,,
player,201711300dal,was,PaulNi00,rush_td,0,,,,,
player,201711300dal,was,PaulNi00,rush_long,0,,,,,
player,201711300dal,was,PaulNi00,targets,3,,,,,
player,201711300dal,was,PaulNi00,rec,3,,,,,
player,201711300dal,was,PaulNi00,rec_yds,12,,,,,
player,201711300dal,was,PaulNi00,rec_td,0,,,,,
player,201711300dal,was,PaulNi00,rec_long,5,,,,,
player,201711300dal,was,PaulNi00,fumbles,0,,,,,
player,201711300dal,was,PaulNi00,fumbles_lost,0,,,,,
player,201711300dal,was,HarrMa05,pass_cmp,0,,,,,
player,201711300dal,was,HarrMa05,pass_att,0,,,,,
player,201711300dal,was,HarrMa05,pass_yds,0,,,,,
player,201711300dal,was,HarrMa05,pass_td,0,,,,,
player,201711300dal,was,HarrMa05,pass_int,0,,,,,
player,201711300dal,was,HarrMa05,pass_sacked,0,,,,,
player,201711300dal,was,HarrMa05,pass_sacked_yds,0,,,,,
player,201711300dal,was,HarrMa05,pass_long,0,,,,,
player,201711300dal,was,HarrMa05,pass_rating,,,,,,
player,201711300dal,was,HarrMa05,rush_att,0,,,,,
player,201711300dal,was,HarrMa05,rush_yds,0,,,,,
player,201711300dal,was,HarrMa05,rush_td,0,,,,,
player,201711300dal,was,HarrMa05,rush_long,0,,,,,
player,201711300dal,was,HarrMa05,targets,1,,,,,
player,201711300dal,was,HarrMa05,rec,0,,,,,
player,201711300dal,was,HarrMa05,rec_yds,0,,,,,
player,201711300dal,was,HarrMa05,rec_td,0,,,,,
player,201711300dal,was,HarrMa05,rec_long,0,,,,,
player,201711300dal,was,HarrMa05,fumbles,0,,,,,
player,201711300dal,was,HarrMa05,fumbles_lost,0,,,,,
player,201711300dal,dal,PresDa01,pass_cmp,11,,,,,
player,201711300dal,dal,PresDa01,pass_att,22,,,,,
player,201711300dal,dal,PresDa01,pass_yds,102,,,,,
player,201711300dal,dal,PresDa01,pass_td,2,,,,,
player,201711300dal,dal,PresDa01,pass_int,0,,,,,
player,201711300dal,dal,PresDa01,pass_sacked,1,,,,,
player,201711300dal,dal,PresDa01,pass_sacked_yds,9,,,,,
player,201711300dal,dal,PresDa01,pass_long,24,,,,,
player,201711300dal,dal,PresDa01,pass_rating,93.4,,,,,
player,201711300dal,dal,PresDa01,rush_att,5,,,,,
player,201711300dal,dal,PresDa01,rush_yds,28,,,,,
player,201711300dal,dal,PresDa01,rush_td,0,,,,,
player,201711300dal,dal,PresDa01,rush_long,13,,,,,
player,201711300dal,dal,PresDa01,targets,0,,,,,
player,201711300dal,dal,PresDa01,rec,0,,,,,
player,201711300dal,dal,PresDa01,rec_yds,0,,,,,
player,201711300dal,dal,PresDa01,rec_td,0,,,,,
player,201711300dal,dal,PresDa01,rec_long,0,,,,,
player,201711300dal,dal,PresDa01,fumbles,0,,,,,
player,201711300dal,dal,PresDa01,fumbles_lost,0,,,,,
player,201711300dal,dal,MorrAl00,pass_cmp,0,,,,,
player,201711300dal,dal,MorrAl00,pass_att,0,,,,,
player,201711300dal,dal,MorrAl00,pass_yds,0,,,,,
player,201711300dal,dal,MorrAl00,pass_td,0,,,,,
player,201711300dal,dal,MorrAl00,pass_int,0,,,,,
player,201711300dal,dal,MorrAl00,pass_sacked,0,,,,,
player,201711300dal,dal,MorrAl00,pass_sacked_yds,0,,,,,
player,201711300dal,dal,MorrAl00,pass_long,0,,,,,
player,201711300dal,dal,MorrAl00,pass_rating,,,,,,
player,201711300dal,dal,MorrAl00,rush_att,27,,,,,
player,201711300dal,dal,MorrAl00,rush_yds,127,,,,,
player,201711300dal,dal,MorrAl00,rush_td,1,,,,,
player,201711300dal,dal,MorrAl00,rush_long,15,,,,,
player,201711300dal,dal,MorrAl00,targets,1,,,,,
player,201711300dal,dal,MorrAl00,rec,0,,,,,
player,201711300dal,dal,MorrAl00,rec_yds,0,,,,,
player,201711300dal,dal,MorrAl00,rec_td,0,,,,,
player,201711300dal,dal,MorrAl00,rec_long,0,,,,,
player,201711300dal,dal,MorrAl00,fumbles,0,,,,,
player,201711300dal,dal,MorrAl00,fumbles_lost,0,,,,,
player,201711300dal,dal,SmitRo06,pass_cmp,0,,,,,
player,201711300dal,dal,SmitRo06,pass_att,0,,,,,
player,201711300dal,dal,SmitRo06,pass_yds,0,,,,,
player,201711300dal,dal,SmitRo06,pass_td,0,,,,,
player,201711300dal,dal,SmitRo06,pass_int,0,,,,,
player,201711300dal,dal,SmitRo06,pass_sacked,0,,,,,
player,201711300dal,dal,SmitRo06,pass_sacked_yds,0,,,,,
player,201711300dal,dal,SmitRo06,pass_long,0,,,,,
player,201711300dal,dal,SmitRo06,pass_rating,,,,,,
player,201711300dal,dal,SmitRo06,rush_att,10,,,,,
player,201711300dal,dal,SmitRo06,rush_yds,27,,,,,
player,201711300dal,dal,SmitRo06,rush_td,1,,,,,
player,201711300dal,dal,SmitRo06,rush_long,10,,,,,
player,201711300dal,dal,SmitRo06,targets,1,,,,,
player,201711300dal,dal,SmitRo06,rec,0,,,,,
player,201711300dal,dal,SmitRo06,rec_yds,0,,,,,
player,201711300dal,dal,SmitRo06,rec_td,0,,,,,
player,201711300dal,dal,SmitRo06,rec_long,0,,,,,
player,201711300dal,dal,SmitRo06,fumbles,0,,,,,
player,201711300dal,dal,SmitRo06,fumbles_lost,0,,,,,
player,201711300dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201711300dal,dal,BryaDe01,pass_att,0,,,,,
player,201711300dal,dal,BryaDe01,pass_yds,0,,,,,
player,201711300dal,dal,BryaDe01,pass_td,0,,,,,
player,201711300dal,dal,BryaDe01,pass_int,0,,,,,
player,201711300dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201711300dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201711300dal,dal,BryaDe01,pass_long,0,,,,,
player,201711300dal,dal,BryaDe01,pass_rating,,,,,,
player,201711300dal,dal,BryaDe01,rush_att,0,,,,,
player,201711300dal,dal,BryaDe01,rush_yds,0,,,,,
player,201711300dal,dal,BryaDe01,rush_td,0,,,,,
player,201711300dal,dal,BryaDe01,rush_long,0,,,,,
player,201711300dal,dal,BryaDe01,targets,7,,,,,
player,201711300dal,dal,BryaDe01,rec,5,,,,,
player,201711300dal,dal,BryaDe01,rec_yds,61,,,,,
player,201711300dal,dal,BryaDe01,rec_td,1,,,,,
player,201711300dal,dal,BryaDe01,rec_long,24,,,,,
player,201711300dal,dal,BryaDe01,fumbles,0,,,,,
player,201711300dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201711300dal,dal,WillTe01,pass_cmp,0,,,,,
player,201711300dal,dal,WillTe01,pass_att,0,,,,,
player,201711300dal,dal,WillTe01,pass_yds,0,,,,,
player,201711300dal,dal,WillTe01,pass_td,0,,,,,
player,201711300dal,dal,WillTe01,pass_int,0,,,,,
player,201711300dal,dal,WillTe01,pass_sacked,0,,,,,
player,201711300dal,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201711300dal,dal,WillTe01,pass_long,0,,,,,
player,201711300dal,dal,WillTe01,pass_rating,,,,,,
player,201711300dal,dal,WillTe01,rush_att,0,,,,,
player,201711300dal,dal,WillTe01,rush_yds,0,,,,,
player,201711300dal,dal,WillTe01,rush_td,0,,,,,
player,201711300dal,dal,WillTe01,rush_long,0,,,,,
player,201711300dal,dal,WillTe01,targets,3,,,,,
player,201711300dal,dal,WillTe01,rec,2,,,,,
player,201711300dal,dal,WillTe01,rec_yds,21,,,,,
player,201711300dal,dal,WillTe01,rec_td,0,,,,,
player,201711300dal,dal,WillTe01,rec_long,11,,,,,
player,201711300dal,dal,WillTe01,fumbles,0,,,,,
player,201711300dal,dal,WillTe01,fumbles_lost,0,,,,,
player,201711300dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201711300dal,dal,BeasCo00,pass_att,0,,,,,
player,201711300dal,dal,BeasCo00,pass_yds,0,,,,,
player,201711300dal,dal,BeasCo00,pass_td,0,,,,,
player,201711300dal,dal,BeasCo00,pass_int,0,,,,,
player,201711300dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201711300dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201711300dal,dal,BeasCo00,pass_long,0,,,,,
player,201711300dal,dal,BeasCo00,pass_rating,,,,,,
player,201711300dal,dal,BeasCo00,rush_att,0,,,,,
player,201711300dal,dal,BeasCo00,rush_yds,0,,,,,
player,201711300dal,dal,BeasCo00,rush_td,0,,,,,
player,201711300dal,dal,BeasCo00,rush_long,0,,,,,
player,201711300dal,dal,BeasCo00,targets,3,,,,,
player,201711300dal,dal,BeasCo00,rec,2,,,,,
player,201711300dal,dal,BeasCo00,rec_yds,14,,,,,
player,201711300dal,dal,BeasCo00,rec_td,0,,,,,
player,201711300dal,dal,BeasCo00,rec_long,8,,,,,
player,201711300dal,dal,BeasCo00,fumbles,0,,,,,
player,201711300dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201711300dal,dal,WittJa00,pass_cmp,0,,,,,
player,201711300dal,dal,WittJa00,pass_att,0,,,,,
player,201711300dal,dal,WittJa00,pass_yds,0,,,,,
player,201711300dal,dal,WittJa00,pass_td,0,,,,,
player,201711300dal,dal,WittJa00,pass_int,0,,,,,
player,201711300dal,dal,WittJa00,pass_sacked,0,,,,,
player,201711300dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201711300dal,dal,WittJa00,pass_long,0,,,,,
player,201711300dal,dal,WittJa00,pass_rating,,,,,,
player,201711300dal,dal,WittJa00,rush_att,0,,,,,
player,201711300dal,dal,WittJa00,rush_yds,0,,,,,
player,201711300dal,dal,WittJa00,rush_td,0,,,,,
player,201711300dal,dal,WittJa00,rush_long,0,,,,,
player,201711300dal,dal,WittJa00,targets,5,,,,,
player,201711300dal,dal,WittJa00,rec,1,,,,,
player,201711300dal,dal,WittJa00,rec_yds,8,,,,,
player,201711300dal,dal,WittJa00,rec_td,1,,,,,
player,201711300dal,dal,WittJa00,rec_long,8,,,,,
player,201711300dal,dal,WittJa00,fumbles,0,,,,,
player,201711300dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201711300dal,dal,ButlBr00,pass_cmp,0,,,,,
player,201711300dal,dal,ButlBr00,pass_att,0,,,,,
player,201711300dal,dal,ButlBr00,pass_yds,0,,,,,
player,201711300dal,dal,ButlBr00,pass_td,0,,,,,
player,201711300dal,dal,ButlBr00,pass_int,0,,,,,
player,201711300dal,dal,ButlBr00,pass_sacked,0,,,,,
player,201711300dal,dal,ButlBr00,pass_sacked_yds,0,,,,,
player,201711300dal,dal,ButlBr00,pass_long,0,,,,,
player,201711300dal,dal,ButlBr00,pass_rating,,,,,,
player,201711300dal,dal,ButlBr00,rush_att,0,,,,,
player,201711300dal,dal,ButlBr00,rush_yds,0,,,,,
player,201711300dal,dal,ButlBr00,rush_td,0,,,,,
player,201711300dal,dal,ButlBr00,rush_long,0,,,,,
player,201711300dal,dal,ButlBr00,targets,1,,,,,
player,201711300dal,dal,ButlBr00,rec,0,,,,,
player,201711300dal,dal,ButlBr00,rec_yds,0,,,,,
player,201711300dal,dal,ButlBr00,rec_td,0,,,,,
player,201711300dal,dal,ButlBr00,rec_long,0,,,,,
player,201711300dal,dal,ButlBr00,fumbles,0,,,,,
player,201711300dal,dal,ButlBr00,fumbles_lost,0,,,,,
player,201711300dal,dal,BrowNo00,pass_cmp,0,,,,,
player,201711300dal,dal,BrowNo00,pass_att,0,,,,,
player,201711300dal,dal,BrowNo00,pass_yds,0,,,,,
player,201711300dal,dal,BrowNo00,pass_td,0,,,,,
player,201711300dal,dal,BrowNo00,pass_int,0,,,,,
player,201711300dal,dal,BrowNo00,pass_sacked,0,,,,,
player,201711300dal,dal,BrowNo00,pass_sacked_yds,0,,,,,
player,201711300dal,dal,BrowNo00,pass_long,0,,,,,
player,201711300dal,dal,BrowNo00,pass_rating,,,,,,
player,201711300dal,dal,BrowNo00,rush_att,0,,,,,
player,201711300dal,dal,BrowNo00,rush_yds,0,,,,,
player,201711300dal,dal,BrowNo00,rush_td,0,,,,,
player,201711300dal,dal,BrowNo00,rush_long,0,,,,,
player,201711300dal,dal,BrowNo00,targets,1,,,,,
player,201711300dal,dal,BrowNo00,rec,1,,,,,
player,201711300dal,dal,BrowNo00,rec_yds,-2,,,,,
player,201711300dal,dal,BrowNo00,rec_td,0,,,,,
player,201711300dal,dal,BrowNo00,rec_long,-2,,,,,
player,201711300dal,dal,BrowNo00,fumbles,0,,,,,
player,201711300dal,dal,BrowNo00,fumbles_lost,0,,,,,
player,201711300dal,was,SmitPr00,def_int,0,,,,,
player,201711300dal,was,SmitPr00,def_int_yds,0,,,,,
player,201711300dal,was,SmitPr00,def_int_td,0,,,,,
player,201711300dal,was,SmitPr00,def_int_long,0,,,,,
player,201711300dal,was,SmitPr00,pass_defended,0,,,,,
player,201711300dal,was,SmitPr00,sacks,0.5,,,,,
player,201711300dal,was,SmitPr00,tackles_combined,5,,,,,
player,201711300dal,was,SmitPr00,tackles_solo,1,,,,,
player,201711300dal,was,SmitPr00,tackles_assists,4,,,,,
player,201711300dal,was,SmitPr00,tackles_loss,0,,,,,
player,201711300dal,was,SmitPr00,qb_hits,1,,,,,
player,201711300dal,was,SmitPr00,fumbles_rec,0,,,,,
player,201711300dal,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201711300dal,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201711300dal,was,SmitPr00,fumbles_forced,0,,,,,
player,201711300dal,was,HarvJo01,def_int,0,,,,,
player,201711300dal,was,HarvJo01,def_int_yds,0,,,,,
player,201711300dal,was,HarvJo01,def_int_td,0,,,,,
player,201711300dal,was,HarvJo01,def_int_long,0,,,,,
player,201711300dal,was,HarvJo01,pass_defended,0,,,,,
player,201711300dal,was,HarvJo01,sacks,0.5,,,,,
player,201711300dal,was,HarvJo01,tackles_combined,1,,,,,
player,201711300dal,was,HarvJo01,tackles_solo,0,,,,,
player,201711300dal,was,HarvJo01,tackles_assists,1,,,,,
player,201711300dal,was,HarvJo01,tackles_loss,0,,,,,
player,201711300dal,was,HarvJo01,qb_hits,1,,,,,
player,201711300dal,was,HarvJo01,fumbles_rec,0,,,,,
player,201711300dal,was,HarvJo01,fumbles_rec_yds,0,,,,,
player,201711300dal,was,HarvJo01,fumbles_rec_td,0,,,,,
player,201711300dal,was,HarvJo01,fumbles_forced,0,,,,,
player,201711300dal,was,BrowZa00,def_int,0,,,,,
player,201711300dal,was,BrowZa00,def_int_yds,0,,,,,
player,201711300dal,was,BrowZa00,def_int_td,0,,,,,
player,201711300dal,was,BrowZa00,def_int_long,0,,,,,
player,201711300dal,was,BrowZa00,pass_defended,0,,,,,
player,201711300dal,was,BrowZa00,sacks,0.0,,,,,
player,201711300dal,was,BrowZa00,tackles_combined,7,,,,,
player,201711300dal,was,BrowZa00,tackles_solo,6,,,,,
player,201711300dal,was,BrowZa00,tackles_assists,1,,,,,
player,201711300dal,was,BrowZa00,tackles_loss,1,,,,,
player,201711300dal,was,BrowZa00,qb_hits,0,,,,,
player,201711300dal,was,BrowZa00,fumbles_rec,0,,,,,
player,201711300dal,was,BrowZa00,fumbles_rec_yds,0,,,,,
player,201711300dal,was,BrowZa00,fumbles_rec_td,0,,,,,
player,201711300dal,was,BrowZa00,fumbles_forced,0,,,,,
player,201711300dal,was,EverDe01,def_int,0,,,,,
player,201711300dal,was,EverDe01,def_int_yds,0,,,,,
player,201711300dal,was,EverDe01,def_int_td,0,,,,,
player,201711300dal,was,EverDe01,def_int_long,0,,,,,
player,201711300dal,was,EverDe01,pass_defended,1,,,,,
player,201711300dal,was,EverDe01,sacks,0.0,,,,,
player,201711300dal,was,EverDe01,tackles_combined,6,,,,,
player,201711300dal,was,EverDe01,tackles_solo,3,,,,,
player,201711300dal,was,EverDe01,tackles_assists,3,,,,,
player,201711300dal,was,EverDe01,tackles_loss,0,,,,,
player,201711300dal,was,EverDe01,qb_hits,0,,,,,
player,201711300dal,was,EverDe01,fumbles_rec,0,,,,,
player,201711300dal,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201711300dal,was,EverDe01,fumbles_rec_td,0,,,,,
player,201711300dal,was,EverDe01,fumbles_forced,0,,,,,
player,201711300dal,was,SweaDJ00,def_int,0,,,,,
player,201711300dal,was,SweaDJ00,def_int_yds,0,,,,,
player,201711300dal,was,SweaDJ00,def_int_td,0,,,,,
player,201711300dal,was,SweaDJ00,def_int_long,0,,,,,
player,201711300dal,was,SweaDJ00,pass_defended,0,,,,,
player,201711300dal,was,SweaDJ00,sacks,0.0,,,,,
player,201711300dal,was,SweaDJ00,tackles_combined,6,,,,,
player,201711300dal,was,SweaDJ00,tackles_solo,5,,,,,
player,201711300dal,was,SweaDJ00,tackles_assists,1,,,,,
player,201711300dal,was,SweaDJ00,tackles_loss,0,,,,,
player,201711300dal,was,SweaDJ00,qb_hits,0,,,,,
player,201711300dal,was,SweaDJ00,fumbles_rec,0,,,,,
player,201711300dal,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201711300dal,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201711300dal,was,SweaDJ00,fumbles_forced,0,,,,,
player,201711300dal,was,VigiZa00,def_int,0,,,,,
player,201711300dal,was,VigiZa00,def_int_yds,0,,,,,
player,201711300dal,was,VigiZa00,def_int_td,0,,,,,
player,201711300dal,was,VigiZa00,def_int_long,0,,,,,
