game,2017,1,20170910,201709100sfo,car,"Carolina Panthers",23,sfo,"San Francisco 49ers",3
player,201709100sfo,car,HortWe00,tackles_solo,1,,,,,
player,201709100sfo,car,HortWe00,tackles_assists,1,,,,,
player,201709100sfo,car,HortWe00,tackles_loss,0,,,,,
player,201709100sfo,car,HortWe00,qb_hits,1,,,,,
player,201709100sfo,car,HortWe00,fumbles_rec,0,,,,,
player,201709100sfo,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,HortWe00,fumbles_rec_td,0,,,,,
player,201709100sfo,car,HortWe00,fumbles_forced,1,,,,,
player,201709100sfo,car,ThomSh01,def_int,0,,,,,
player,201709100sfo,car,ThomSh01,def_int_yds,0,,,,,
player,201709100sfo,car,ThomSh01,def_int_td,0,,,,,
player,201709100sfo,car,ThomSh01,def_int_long,0,,,,,
player,201709100sfo,car,ThomSh01,pass_defended,0,,,,,
player,201709100sfo,car,ThomSh01,sacks,1.0,,,,,
player,201709100sfo,car,ThomSh01,tackles_combined,2,,,,,
player,201709100sfo,car,ThomSh01,tackles_solo,2,,,,,
player,201709100sfo,car,ThomSh01,tackles_assists,0,,,,,
player,201709100sfo,car,ThomSh01,tackles_loss,1,,,,,
player,201709100sfo,car,ThomSh01,qb_hits,2,,,,,
player,201709100sfo,car,ThomSh01,fumbles_rec,0,,,,,
player,201709100sfo,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201709100sfo,car,ThomSh01,fumbles_forced,0,,,,,
player,201709100sfo,car,LotuSt00,def_int,0,,,,,
player,201709100sfo,car,LotuSt00,def_int_yds,0,,,,,
player,201709100sfo,car,LotuSt00,def_int_td,0,,,,,
player,201709100sfo,car,LotuSt00,def_int_long,0,,,,,
player,201709100sfo,car,LotuSt00,pass_defended,0,,,,,
player,201709100sfo,car,LotuSt00,sacks,0.5,,,,,
player,201709100sfo,car,LotuSt00,tackles_combined,3,,,,,
player,201709100sfo,car,LotuSt00,tackles_solo,1,,,,,
player,201709100sfo,car,LotuSt00,tackles_assists,2,,,,,
player,201709100sfo,car,LotuSt00,tackles_loss,0,,,,,
player,201709100sfo,car,LotuSt00,qb_hits,1,,,,,
player,201709100sfo,car,LotuSt00,fumbles_rec,1,,,,,
player,201709100sfo,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201709100sfo,car,LotuSt00,fumbles_forced,0,,,,,
player,201709100sfo,car,PeppJu99,def_int,0,,,,,
player,201709100sfo,car,PeppJu99,def_int_yds,0,,,,,
player,201709100sfo,car,PeppJu99,def_int_td,0,,,,,
player,201709100sfo,car,PeppJu99,def_int_long,0,,,,,
player,201709100sfo,car,PeppJu99,pass_defended,0,,,,,
player,201709100sfo,car,PeppJu99,sacks,0.5,,,,,
player,201709100sfo,car,PeppJu99,tackles_combined,1,,,,,
player,201709100sfo,car,PeppJu99,tackles_solo,0,,,,,
player,201709100sfo,car,PeppJu99,tackles_assists,1,,,,,
player,201709100sfo,car,PeppJu99,tackles_loss,0,,,,,
player,201709100sfo,car,PeppJu99,qb_hits,2,,,,,
player,201709100sfo,car,PeppJu99,fumbles_rec,0,,,,,
player,201709100sfo,car,PeppJu99,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,PeppJu99,fumbles_rec_td,0,,,,,
player,201709100sfo,car,PeppJu99,fumbles_forced,0,,,,,
player,201709100sfo,car,BradJa00,def_int,0,,,,,
player,201709100sfo,car,BradJa00,def_int_yds,0,,,,,
player,201709100sfo,car,BradJa00,def_int_td,0,,,,,
player,201709100sfo,car,BradJa00,def_int_long,0,,,,,
player,201709100sfo,car,BradJa00,pass_defended,0,,,,,
player,201709100sfo,car,BradJa00,sacks,0.0,,,,,
player,201709100sfo,car,BradJa00,tackles_combined,6,,,,,
player,201709100sfo,car,BradJa00,tackles_solo,5,,,,,
player,201709100sfo,car,BradJa00,tackles_assists,1,,,,,
player,201709100sfo,car,BradJa00,tackles_loss,0,,,,,
player,201709100sfo,car,BradJa00,qb_hits,0,,,,,
player,201709100sfo,car,BradJa00,fumbles_rec,0,,,,,
player,201709100sfo,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,BradJa00,fumbles_rec_td,0,,,,,
player,201709100sfo,car,BradJa00,fumbles_forced,0,,,,,
player,201709100sfo,car,ColeKu99,def_int,0,,,,,
player,201709100sfo,car,ColeKu99,def_int_yds,0,,,,,
player,201709100sfo,car,ColeKu99,def_int_td,0,,,,,
player,201709100sfo,car,ColeKu99,def_int_long,0,,,,,
player,201709100sfo,car,ColeKu99,pass_defended,0,,,,,
player,201709100sfo,car,ColeKu99,sacks,0.0,,,,,
player,201709100sfo,car,ColeKu99,tackles_combined,6,,,,,
player,201709100sfo,car,ColeKu99,tackles_solo,6,,,,,
player,201709100sfo,car,ColeKu99,tackles_assists,0,,,,,
player,201709100sfo,car,ColeKu99,tackles_loss,0,,,,,
player,201709100sfo,car,ColeKu99,qb_hits,0,,,,,
player,201709100sfo,car,ColeKu99,fumbles_rec,0,,,,,
player,201709100sfo,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201709100sfo,car,ColeKu99,fumbles_forced,0,,,,,
player,201709100sfo,car,AdamMi21,def_int,0,,,,,
player,201709100sfo,car,AdamMi21,def_int_yds,0,,,,,
player,201709100sfo,car,AdamMi21,def_int_td,0,,,,,
player,201709100sfo,car,AdamMi21,def_int_long,0,,,,,
player,201709100sfo,car,AdamMi21,pass_defended,0,,,,,
player,201709100sfo,car,AdamMi21,sacks,0.0,,,,,
player,201709100sfo,car,AdamMi21,tackles_combined,4,,,,,
player,201709100sfo,car,AdamMi21,tackles_solo,4,,,,,
player,201709100sfo,car,AdamMi21,tackles_assists,0,,,,,
player,201709100sfo,car,AdamMi21,tackles_loss,1,,,,,
player,201709100sfo,car,AdamMi21,qb_hits,0,,,,,
player,201709100sfo,car,AdamMi21,fumbles_rec,0,,,,,
player,201709100sfo,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201709100sfo,car,AdamMi21,fumbles_forced,0,,,,,
player,201709100sfo,car,WorlDa00,def_int,0,,,,,
player,201709100sfo,car,WorlDa00,def_int_yds,0,,,,,
player,201709100sfo,car,WorlDa00,def_int_td,0,,,,,
player,201709100sfo,car,WorlDa00,def_int_long,0,,,,,
player,201709100sfo,car,WorlDa00,pass_defended,2,,,,,
player,201709100sfo,car,WorlDa00,sacks,0.0,,,,,
player,201709100sfo,car,WorlDa00,tackles_combined,4,,,,,
player,201709100sfo,car,WorlDa00,tackles_solo,4,,,,,
player,201709100sfo,car,WorlDa00,tackles_assists,0,,,,,
player,201709100sfo,car,WorlDa00,tackles_loss,0,,,,,
player,201709100sfo,car,WorlDa00,qb_hits,0,,,,,
player,201709100sfo,car,WorlDa00,fumbles_rec,0,,,,,
player,201709100sfo,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,WorlDa00,fumbles_rec_td,0,,,,,
player,201709100sfo,car,WorlDa00,fumbles_forced,0,,,,,
player,201709100sfo,car,AddiMa00,def_int,0,,,,,
player,201709100sfo,car,AddiMa00,def_int_yds,0,,,,,
player,201709100sfo,car,AddiMa00,def_int_td,0,,,,,
player,201709100sfo,car,AddiMa00,def_int_long,0,,,,,
player,201709100sfo,car,AddiMa00,pass_defended,0,,,,,
player,201709100sfo,car,AddiMa00,sacks,0.0,,,,,
player,201709100sfo,car,AddiMa00,tackles_combined,2,,,,,
player,201709100sfo,car,AddiMa00,tackles_solo,2,,,,,
player,201709100sfo,car,AddiMa00,tackles_assists,0,,,,,
player,201709100sfo,car,AddiMa00,tackles_loss,0,,,,,
player,201709100sfo,car,AddiMa00,qb_hits,1,,,,,
player,201709100sfo,car,AddiMa00,fumbles_rec,0,,,,,
player,201709100sfo,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201709100sfo,car,AddiMa00,fumbles_forced,0,,,,,
player,201709100sfo,car,ShorKa00,def_int,0,,,,,
player,201709100sfo,car,ShorKa00,def_int_yds,0,,,,,
player,201709100sfo,car,ShorKa00,def_int_td,0,,,,,
player,201709100sfo,car,ShorKa00,def_int_long,0,,,,,
player,201709100sfo,car,ShorKa00,pass_defended,0,,,,,
player,201709100sfo,car,ShorKa00,sacks,0.0,,,,,
player,201709100sfo,car,ShorKa00,tackles_combined,2,,,,,
player,201709100sfo,car,ShorKa00,tackles_solo,2,,,,,
player,201709100sfo,car,ShorKa00,tackles_assists,0,,,,,
player,201709100sfo,car,ShorKa00,tackles_loss,0,,,,,
player,201709100sfo,car,ShorKa00,qb_hits,0,,,,,
player,201709100sfo,car,ShorKa00,fumbles_rec,0,,,,,
player,201709100sfo,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201709100sfo,car,ShorKa00,fumbles_forced,0,,,,,
player,201709100sfo,car,LoveKy00,def_int,0,,,,,
player,201709100sfo,car,LoveKy00,def_int_yds,0,,,,,
player,201709100sfo,car,LoveKy00,def_int_td,0,,,,,
player,201709100sfo,car,LoveKy00,def_int_long,0,,,,,
player,201709100sfo,car,LoveKy00,pass_defended,0,,,,,
player,201709100sfo,car,LoveKy00,sacks,0.0,,,,,
player,201709100sfo,car,LoveKy00,tackles_combined,1,,,,,
player,201709100sfo,car,LoveKy00,tackles_solo,1,,,,,
player,201709100sfo,car,LoveKy00,tackles_assists,0,,,,,
player,201709100sfo,car,LoveKy00,tackles_loss,0,,,,,
player,201709100sfo,car,LoveKy00,qb_hits,0,,,,,
player,201709100sfo,car,LoveKy00,fumbles_rec,0,,,,,
player,201709100sfo,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201709100sfo,car,LoveKy00,fumbles_forced,0,,,,,
player,201709100sfo,car,WhitFo00,def_int,0,,,,,
player,201709100sfo,car,WhitFo00,def_int_yds,0,,,,,
player,201709100sfo,car,WhitFo00,def_int_td,0,,,,,
player,201709100sfo,car,WhitFo00,def_int_long,0,,,,,
player,201709100sfo,car,WhitFo00,pass_defended,0,,,,,
player,201709100sfo,car,WhitFo00,sacks,0.0,,,,,
player,201709100sfo,car,WhitFo00,tackles_combined,1,,,,,
player,201709100sfo,car,WhitFo00,tackles_solo,1,,,,,
player,201709100sfo,car,WhitFo00,tackles_assists,0,,,,,
player,201709100sfo,car,WhitFo00,tackles_loss,0,,,,,
player,201709100sfo,car,WhitFo00,qb_hits,0,,,,,
player,201709100sfo,car,WhitFo00,fumbles_rec,0,,,,,
player,201709100sfo,car,WhitFo00,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,WhitFo00,fumbles_rec_td,0,,,,,
player,201709100sfo,car,WhitFo00,fumbles_forced,0,,,,,
player,201709100sfo,car,MunnCa99,def_int,0,,,,,
player,201709100sfo,car,MunnCa99,def_int_yds,0,,,,,
player,201709100sfo,car,MunnCa99,def_int_td,0,,,,,
player,201709100sfo,car,MunnCa99,def_int_long,0,,,,,
player,201709100sfo,car,MunnCa99,pass_defended,0,,,,,
player,201709100sfo,car,MunnCa99,sacks,0.0,,,,,
player,201709100sfo,car,MunnCa99,tackles_combined,0,,,,,
player,201709100sfo,car,MunnCa99,tackles_solo,0,,,,,
player,201709100sfo,car,MunnCa99,tackles_assists,0,,,,,
player,201709100sfo,car,MunnCa99,tackles_loss,0,,,,,
player,201709100sfo,car,MunnCa99,qb_hits,1,,,,,
player,201709100sfo,car,MunnCa99,fumbles_rec,0,,,,,
player,201709100sfo,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201709100sfo,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201709100sfo,car,MunnCa99,fumbles_forced,0,,,,,
player,201709100sfo,sfo,TartJa00,def_int,1,,,,,
player,201709100sfo,sfo,TartJa00,def_int_yds,37,,,,,
player,201709100sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201709100sfo,sfo,TartJa00,def_int_long,37,,,,,
player,201709100sfo,sfo,TartJa00,pass_defended,1,,,,,
player,201709100sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201709100sfo,sfo,TartJa00,tackles_combined,7,,,,,
player,201709100sfo,sfo,TartJa00,tackles_solo,7,,,,,
player,201709100sfo,sfo,TartJa00,tackles_assists,0,,,,,
player,201709100sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201709100sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201709100sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,ArmsRa01,def_int,0,,,,,
player,201709100sfo,sfo,ArmsRa01,def_int_yds,0,,,,,
player,201709100sfo,sfo,ArmsRa01,def_int_td,0,,,,,
player,201709100sfo,sfo,ArmsRa01,def_int_long,0,,,,,
player,201709100sfo,sfo,ArmsRa01,pass_defended,0,,,,,
player,201709100sfo,sfo,ArmsRa01,sacks,0.0,,,,,
player,201709100sfo,sfo,ArmsRa01,tackles_combined,6,,,,,
player,201709100sfo,sfo,ArmsRa01,tackles_solo,5,,,,,
player,201709100sfo,sfo,ArmsRa01,tackles_assists,1,,,,,
player,201709100sfo,sfo,ArmsRa01,tackles_loss,0,,,,,
player,201709100sfo,sfo,ArmsRa01,qb_hits,0,,,,,
player,201709100sfo,sfo,ArmsRa01,fumbles_rec,0,,,,,
player,201709100sfo,sfo,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,ArmsRa01,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,ArmsRa01,fumbles_forced,0,,,,,
player,201709100sfo,sfo,BuckDe00,def_int,0,,,,,
player,201709100sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201709100sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201709100sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201709100sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201709100sfo,sfo,BuckDe00,sacks,0.0,,,,,
player,201709100sfo,sfo,BuckDe00,tackles_combined,6,,,,,
player,201709100sfo,sfo,BuckDe00,tackles_solo,5,,,,,
player,201709100sfo,sfo,BuckDe00,tackles_assists,1,,,,,
player,201709100sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201709100sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201709100sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,BowmNa99,def_int,0,,,,,
player,201709100sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201709100sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201709100sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201709100sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201709100sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201709100sfo,sfo,BowmNa99,tackles_combined,5,,,,,
player,201709100sfo,sfo,BowmNa99,tackles_solo,3,,,,,
player,201709100sfo,sfo,BowmNa99,tackles_assists,2,,,,,
player,201709100sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201709100sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201709100sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201709100sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201709100sfo,sfo,ReidEr00,def_int,0,,,,,
player,201709100sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201709100sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201709100sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201709100sfo,sfo,ReidEr00,pass_defended,0,,,,,
player,201709100sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201709100sfo,sfo,ReidEr00,tackles_combined,5,,,,,
player,201709100sfo,sfo,ReidEr00,tackles_solo,3,,,,,
player,201709100sfo,sfo,ReidEr00,tackles_assists,2,,,,,
player,201709100sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201709100sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201709100sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,RobiRa00,def_int,0,,,,,
player,201709100sfo,sfo,RobiRa00,def_int_yds,0,,,,,
player,201709100sfo,sfo,RobiRa00,def_int_td,0,,,,,
player,201709100sfo,sfo,RobiRa00,def_int_long,0,,,,,
player,201709100sfo,sfo,RobiRa00,pass_defended,0,,,,,
player,201709100sfo,sfo,RobiRa00,sacks,0.0,,,,,
player,201709100sfo,sfo,RobiRa00,tackles_combined,4,,,,,
player,201709100sfo,sfo,RobiRa00,tackles_solo,2,,,,,
player,201709100sfo,sfo,RobiRa00,tackles_assists,2,,,,,
player,201709100sfo,sfo,RobiRa00,tackles_loss,0,,,,,
player,201709100sfo,sfo,RobiRa00,qb_hits,0,,,,,
player,201709100sfo,sfo,RobiRa00,fumbles_rec,1,,,,,
player,201709100sfo,sfo,RobiRa00,fumbles_rec_yds,2,,,,,
player,201709100sfo,sfo,RobiRa00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,RobiRa00,fumbles_forced,1,,,,,
player,201709100sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201709100sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201709100sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201709100sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201709100sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201709100sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201709100sfo,sfo,ArmsAr01,tackles_combined,3,,,,,
player,201709100sfo,sfo,ArmsAr01,tackles_solo,3,,,,,
player,201709100sfo,sfo,ArmsAr01,tackles_assists,0,,,,,
player,201709100sfo,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201709100sfo,sfo,ArmsAr01,qb_hits,0,,,,,
player,201709100sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201709100sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201709100sfo,sfo,FostRe00,def_int,0,,,,,
player,201709100sfo,sfo,FostRe00,def_int_yds,0,,,,,
player,201709100sfo,sfo,FostRe00,def_int_td,0,,,,,
player,201709100sfo,sfo,FostRe00,def_int_long,0,,,,,
player,201709100sfo,sfo,FostRe00,pass_defended,1,,,,,
player,201709100sfo,sfo,FostRe00,sacks,0.0,,,,,
player,201709100sfo,sfo,FostRe00,tackles_combined,3,,,,,
player,201709100sfo,sfo,FostRe00,tackles_solo,3,,,,,
player,201709100sfo,sfo,FostRe00,tackles_assists,0,,,,,
player,201709100sfo,sfo,FostRe00,tackles_loss,1,,,,,
player,201709100sfo,sfo,FostRe00,qb_hits,0,,,,,
player,201709100sfo,sfo,FostRe00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,FostRe00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,FostRe00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,FostRe00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,CarrCo00,def_int,0,,,,,
player,201709100sfo,sfo,CarrCo00,def_int_yds,0,,,,,
player,201709100sfo,sfo,CarrCo00,def_int_td,0,,,,,
player,201709100sfo,sfo,CarrCo00,def_int_long,0,,,,,
player,201709100sfo,sfo,CarrCo00,pass_defended,0,,,,,
player,201709100sfo,sfo,CarrCo00,sacks,0.0,,,,,
player,201709100sfo,sfo,CarrCo00,tackles_combined,2,,,,,
player,201709100sfo,sfo,CarrCo00,tackles_solo,1,,,,,
player,201709100sfo,sfo,CarrCo00,tackles_assists,1,,,,,
player,201709100sfo,sfo,CarrCo00,tackles_loss,,,,,,
player,201709100sfo,sfo,CarrCo00,qb_hits,,,,,,
player,201709100sfo,sfo,CarrCo00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,CarrCo00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,CarrCo00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,CarrCo00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,HaroEl00,def_int,0,,,,,
player,201709100sfo,sfo,HaroEl00,def_int_yds,0,,,,,
player,201709100sfo,sfo,HaroEl00,def_int_td,0,,,,,
player,201709100sfo,sfo,HaroEl00,def_int_long,0,,,,,
player,201709100sfo,sfo,HaroEl00,pass_defended,0,,,,,
player,201709100sfo,sfo,HaroEl00,sacks,0.0,,,,,
player,201709100sfo,sfo,HaroEl00,tackles_combined,2,,,,,
player,201709100sfo,sfo,HaroEl00,tackles_solo,2,,,,,
player,201709100sfo,sfo,HaroEl00,tackles_assists,0,,,,,
player,201709100sfo,sfo,HaroEl00,tackles_loss,0,,,,,
player,201709100sfo,sfo,HaroEl00,qb_hits,0,,,,,
player,201709100sfo,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,JohnDo02,def_int,0,,,,,
player,201709100sfo,sfo,JohnDo02,def_int_yds,0,,,,,
player,201709100sfo,sfo,JohnDo02,def_int_td,0,,,,,
player,201709100sfo,sfo,JohnDo02,def_int_long,0,,,,,
player,201709100sfo,sfo,JohnDo02,pass_defended,0,,,,,
player,201709100sfo,sfo,JohnDo02,sacks,0.0,,,,,
player,201709100sfo,sfo,JohnDo02,tackles_combined,2,,,,,
player,201709100sfo,sfo,JohnDo02,tackles_solo,2,,,,,
player,201709100sfo,sfo,JohnDo02,tackles_assists,0,,,,,
player,201709100sfo,sfo,JohnDo02,tackles_loss,0,,,,,
player,201709100sfo,sfo,JohnDo02,qb_hits,0,,,,,
player,201709100sfo,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201709100sfo,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201709100sfo,sfo,MitcEa99,def_int,0,,,,,
player,201709100sfo,sfo,MitcEa99,def_int_yds,0,,,,,
player,201709100sfo,sfo,MitcEa99,def_int_td,0,,,,,
player,201709100sfo,sfo,MitcEa99,def_int_long,0,,,,,
player,201709100sfo,sfo,MitcEa99,pass_defended,1,,,,,
player,201709100sfo,sfo,MitcEa99,sacks,0.0,,,,,
player,201709100sfo,sfo,MitcEa99,tackles_combined,2,,,,,
player,201709100sfo,sfo,MitcEa99,tackles_solo,1,,,,,
player,201709100sfo,sfo,MitcEa99,tackles_assists,1,,,,,
player,201709100sfo,sfo,MitcEa99,tackles_loss,0,,,,,
player,201709100sfo,sfo,MitcEa99,qb_hits,0,,,,,
player,201709100sfo,sfo,MitcEa99,fumbles_rec,0,,,,,
player,201709100sfo,sfo,MitcEa99,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,MitcEa99,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,MitcEa99,fumbles_forced,0,,,,,
player,201709100sfo,sfo,ThomSo00,def_int,0,,,,,
player,201709100sfo,sfo,ThomSo00,def_int_yds,0,,,,,
player,201709100sfo,sfo,ThomSo00,def_int_td,0,,,,,
player,201709100sfo,sfo,ThomSo00,def_int_long,0,,,,,
player,201709100sfo,sfo,ThomSo00,pass_defended,0,,,,,
player,201709100sfo,sfo,ThomSo00,sacks,0.0,,,,,
player,201709100sfo,sfo,ThomSo00,tackles_combined,2,,,,,
player,201709100sfo,sfo,ThomSo00,tackles_solo,2,,,,,
player,201709100sfo,sfo,ThomSo00,tackles_assists,0,,,,,
player,201709100sfo,sfo,ThomSo00,tackles_loss,1,,,,,
player,201709100sfo,sfo,ThomSo00,qb_hits,0,,,,,
player,201709100sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,ColbAd00,def_int,0,,,,,
player,201709100sfo,sfo,ColbAd00,def_int_yds,0,,,,,
player,201709100sfo,sfo,ColbAd00,def_int_td,0,,,,,
player,201709100sfo,sfo,ColbAd00,def_int_long,0,,,,,
player,201709100sfo,sfo,ColbAd00,pass_defended,0,,,,,
player,201709100sfo,sfo,ColbAd00,sacks,0.0,,,,,
player,201709100sfo,sfo,ColbAd00,tackles_combined,1,,,,,
player,201709100sfo,sfo,ColbAd00,tackles_solo,1,,,,,
player,201709100sfo,sfo,ColbAd00,tackles_assists,0,,,,,
player,201709100sfo,sfo,ColbAd00,tackles_loss,0,,,,,
player,201709100sfo,sfo,ColbAd00,qb_hits,0,,,,,
player,201709100sfo,sfo,ColbAd00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,ColbAd00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,ColbAd00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,ColbAd00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,CoopXa00,def_int,0,,,,,
player,201709100sfo,sfo,CoopXa00,def_int_yds,0,,,,,
player,201709100sfo,sfo,CoopXa00,def_int_td,0,,,,,
player,201709100sfo,sfo,CoopXa00,def_int_long,0,,,,,
player,201709100sfo,sfo,CoopXa00,pass_defended,0,,,,,
player,201709100sfo,sfo,CoopXa00,sacks,0.0,,,,,
player,201709100sfo,sfo,CoopXa00,tackles_combined,1,,,,,
player,201709100sfo,sfo,CoopXa00,tackles_solo,1,,,,,
player,201709100sfo,sfo,CoopXa00,tackles_assists,0,,,,,
player,201709100sfo,sfo,CoopXa00,tackles_loss,0,,,,,
player,201709100sfo,sfo,CoopXa00,qb_hits,0,,,,,
player,201709100sfo,sfo,CoopXa00,fumbles_rec,0,,,,,
player,201709100sfo,sfo,CoopXa00,fumbles_rec_yds,0,,,,,
player,201709100sfo,sfo,CoopXa00,fumbles_rec_td,0,,,,,
player,201709100sfo,sfo,CoopXa00,fumbles_forced,0,,,,,
player,201709100sfo,sfo,CoylBr00,def_int,0,,,,,
player,201709100sfo,sfo,CoylBr00,def_int_yds,0,,,,,
player,201709100sfo,sfo,CoylBr00,def_int_td,0,,,,,
player,201709100sfo,sfo,CoylBr00,def_int_long,0,,,,,
player,201709100sfo,sfo,CoylBr00,pass_defended,0,,,,,
player,201709100sfo,sfo,CoylBr00,sacks,0.0,,,,,
player,201709100sfo,sfo,CoylBr00,tackles_combined,1,,,,,
player,201709100sfo,sfo,CoylBr00,tackles_solo,1,,,,,
