game,2017,5,20171008,201710080rai,rav,"Baltimore Ravens",30,rai,"Oakland Raiders",17
player,201710080rai,rav,CollAl00,rush_yds,55,,,,,
player,201710080rai,rav,CollAl00,rush_td,0,,,,,
player,201710080rai,rav,CollAl00,rush_long,25,,,,,
player,201710080rai,rav,CollAl00,targets,0,,,,,
player,201710080rai,rav,CollAl00,rec,0,,,,,
player,201710080rai,rav,CollAl00,rec_yds,0,,,,,
player,201710080rai,rav,CollAl00,rec_td,0,,,,,
player,201710080rai,rav,CollAl00,rec_long,0,,,,,
player,201710080rai,rav,CollAl00,fumbles,0,,,,,
player,201710080rai,rav,CollAl00,fumbles_lost,0,,,,,
player,201710080rai,rav,WestTe00,pass_cmp,0,,,,,
player,201710080rai,rav,WestTe00,pass_att,0,,,,,
player,201710080rai,rav,WestTe00,pass_yds,0,,,,,
player,201710080rai,rav,WestTe00,pass_td,0,,,,,
player,201710080rai,rav,WestTe00,pass_int,0,,,,,
player,201710080rai,rav,WestTe00,pass_sacked,0,,,,,
player,201710080rai,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201710080rai,rav,WestTe00,pass_long,0,,,,,
player,201710080rai,rav,WestTe00,pass_rating,,,,,,
player,201710080rai,rav,WestTe00,rush_att,2,,,,,
player,201710080rai,rav,WestTe00,rush_yds,17,,,,,
player,201710080rai,rav,WestTe00,rush_td,0,,,,,
player,201710080rai,rav,WestTe00,rush_long,13,,,,,
player,201710080rai,rav,WestTe00,targets,0,,,,,
player,201710080rai,rav,WestTe00,rec,0,,,,,
player,201710080rai,rav,WestTe00,rec_yds,0,,,,,
player,201710080rai,rav,WestTe00,rec_td,0,,,,,
player,201710080rai,rav,WestTe00,rec_long,0,,,,,
player,201710080rai,rav,WestTe00,fumbles,0,,,,,
player,201710080rai,rav,WestTe00,fumbles_lost,0,,,,,
player,201710080rai,rav,MaylVi00,pass_cmp,0,,,,,
player,201710080rai,rav,MaylVi00,pass_att,0,,,,,
player,201710080rai,rav,MaylVi00,pass_yds,0,,,,,
player,201710080rai,rav,MaylVi00,pass_td,0,,,,,
player,201710080rai,rav,MaylVi00,pass_int,0,,,,,
player,201710080rai,rav,MaylVi00,pass_sacked,0,,,,,
player,201710080rai,rav,MaylVi00,pass_sacked_yds,0,,,,,
player,201710080rai,rav,MaylVi00,pass_long,0,,,,,
player,201710080rai,rav,MaylVi00,pass_rating,,,,,,
player,201710080rai,rav,MaylVi00,rush_att,1,,,,,
player,201710080rai,rav,MaylVi00,rush_yds,2,,,,,
player,201710080rai,rav,MaylVi00,rush_td,1,,,,,
player,201710080rai,rav,MaylVi00,rush_long,2,,,,,
player,201710080rai,rav,MaylVi00,targets,0,,,,,
player,201710080rai,rav,MaylVi00,rec,0,,,,,
player,201710080rai,rav,MaylVi00,rec_yds,0,,,,,
player,201710080rai,rav,MaylVi00,rec_td,0,,,,,
player,201710080rai,rav,MaylVi00,rec_long,0,,,,,
player,201710080rai,rav,MaylVi00,fumbles,0,,,,,
player,201710080rai,rav,MaylVi00,fumbles_lost,0,,,,,
player,201710080rai,rav,WallMi00,pass_cmp,0,,,,,
player,201710080rai,rav,WallMi00,pass_att,0,,,,,
player,201710080rai,rav,WallMi00,pass_yds,0,,,,,
player,201710080rai,rav,WallMi00,pass_td,0,,,,,
player,201710080rai,rav,WallMi00,pass_int,0,,,,,
player,201710080rai,rav,WallMi00,pass_sacked,0,,,,,
player,201710080rai,rav,WallMi00,pass_sacked_yds,0,,,,,
player,201710080rai,rav,WallMi00,pass_long,0,,,,,
player,201710080rai,rav,WallMi00,pass_rating,,,,,,
player,201710080rai,rav,WallMi00,rush_att,0,,,,,
player,201710080rai,rav,WallMi00,rush_yds,0,,,,,
player,201710080rai,rav,WallMi00,rush_td,0,,,,,
player,201710080rai,rav,WallMi00,rush_long,0,,,,,
player,201710080rai,rav,WallMi00,targets,3,,,,,
player,201710080rai,rav,WallMi00,rec,3,,,,,
player,201710080rai,rav,WallMi00,rec_yds,133,,,,,
player,201710080rai,rav,WallMi00,rec_td,0,,,,,
player,201710080rai,rav,WallMi00,rec_long,54,,,,,
player,201710080rai,rav,WallMi00,fumbles,0,,,,,
player,201710080rai,rav,WallMi00,fumbles_lost,0,,,,,
player,201710080rai,rav,MaclJe00,pass_cmp,0,,,,,
player,201710080rai,rav,MaclJe00,pass_att,0,,,,,
player,201710080rai,rav,MaclJe00,pass_yds,0,,,,,
player,201710080rai,rav,MaclJe00,pass_td,0,,,,,
player,201710080rai,rav,MaclJe00,pass_int,0,,,,,
player,201710080rai,rav,MaclJe00,pass_sacked,0,,,,,
player,201710080rai,rav,MaclJe00,pass_sacked_yds,0,,,,,
player,201710080rai,rav,MaclJe00,pass_long,0,,,,,
player,201710080rai,rav,MaclJe00,pass_rating,,,,,,
player,201710080rai,rav,MaclJe00,rush_att,0,,,,,
player,201710080rai,rav,MaclJe00,rush_yds,0,,,,,
player,201710080rai,rav,MaclJe00,rush_td,0,,,,,
player,201710080rai,rav,MaclJe00,rush_long,0,,,,,
player,201710080rai,rav,MaclJe00,targets,8,,,,,
player,201710080rai,rav,MaclJe00,rec,6,,,,,
player,201710080rai,rav,MaclJe00,rec_yds,43,,,,,
player,201710080rai,rav,MaclJe00,rec_td,0,,,,,
player,201710080rai,rav,MaclJe00,rec_long,14,,,,,
player,201710080rai,rav,MaclJe00,fumbles,0,,,,,
player,201710080rai,rav,MaclJe00,fumbles_lost,0,,,,,
player,201710080rai,rav,PerrBr02,pass_cmp,0,,,,,
player,201710080rai,rav,PerrBr02,pass_att,0,,,,,
player,201710080rai,rav,PerrBr02,pass_yds,0,,,,,
player,201710080rai,rav,PerrBr02,pass_td,0,,,,,
player,201710080rai,rav,PerrBr02,pass_int,0,,,,,
player,201710080rai,rav,PerrBr02,pass_sacked,0,,,,,
player,201710080rai,rav,PerrBr02,pass_sacked_yds,0,,,,,
player,201710080rai,rav,PerrBr02,pass_long,0,,,,,
player,201710080rai,rav,PerrBr02,pass_rating,,,,,,
player,201710080rai,rav,PerrBr02,rush_att,0,,,,,
player,201710080rai,rav,PerrBr02,rush_yds,0,,,,,
player,201710080rai,rav,PerrBr02,rush_td,0,,,,,
player,201710080rai,rav,PerrBr02,rush_long,0,,,,,
player,201710080rai,rav,PerrBr02,targets,3,,,,,
player,201710080rai,rav,PerrBr02,rec,2,,,,,
player,201710080rai,rav,PerrBr02,rec_yds,15,,,,,
player,201710080rai,rav,PerrBr02,rec_td,0,,,,,
player,201710080rai,rav,PerrBr02,rec_long,13,,,,,
player,201710080rai,rav,PerrBr02,fumbles,0,,,,,
player,201710080rai,rav,PerrBr02,fumbles_lost,0,,,,,
player,201710080rai,rav,BoylNi00,pass_cmp,0,,,,,
player,201710080rai,rav,BoylNi00,pass_att,0,,,,,
player,201710080rai,rav,BoylNi00,pass_yds,0,,,,,
player,201710080rai,rav,BoylNi00,pass_td,0,,,,,
player,201710080rai,rav,BoylNi00,pass_int,0,,,,,
player,201710080rai,rav,BoylNi00,pass_sacked,0,,,,,
player,201710080rai,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201710080rai,rav,BoylNi00,pass_long,0,,,,,
player,201710080rai,rav,BoylNi00,pass_rating,,,,,,
player,201710080rai,rav,BoylNi00,rush_att,0,,,,,
player,201710080rai,rav,BoylNi00,rush_yds,0,,,,,
player,201710080rai,rav,BoylNi00,rush_td,0,,,,,
player,201710080rai,rav,BoylNi00,rush_long,0,,,,,
player,201710080rai,rav,BoylNi00,targets,2,,,,,
player,201710080rai,rav,BoylNi00,rec,1,,,,,
player,201710080rai,rav,BoylNi00,rec_yds,9,,,,,
player,201710080rai,rav,BoylNi00,rec_td,0,,,,,
player,201710080rai,rav,BoylNi00,rec_long,9,,,,,
player,201710080rai,rav,BoylNi00,fumbles,0,,,,,
player,201710080rai,rav,BoylNi00,fumbles_lost,0,,,,,
player,201710080rai,rav,CampMi02,pass_cmp,0,,,,,
player,201710080rai,rav,CampMi02,pass_att,0,,,,,
player,201710080rai,rav,CampMi02,pass_yds,0,,,,,
player,201710080rai,rav,CampMi02,pass_td,0,,,,,
player,201710080rai,rav,CampMi02,pass_int,0,,,,,
player,201710080rai,rav,CampMi02,pass_sacked,0,,,,,
player,201710080rai,rav,CampMi02,pass_sacked_yds,0,,,,,
player,201710080rai,rav,CampMi02,pass_long,0,,,,,
player,201710080rai,rav,CampMi02,pass_rating,,,,,,
player,201710080rai,rav,CampMi02,rush_att,0,,,,,
player,201710080rai,rav,CampMi02,rush_yds,0,,,,,
player,201710080rai,rav,CampMi02,rush_td,0,,,,,
player,201710080rai,rav,CampMi02,rush_long,0,,,,,
player,201710080rai,rav,CampMi02,targets,1,,,,,
player,201710080rai,rav,CampMi02,rec,1,,,,,
player,201710080rai,rav,CampMi02,rec_yds,8,,,,,
player,201710080rai,rav,CampMi02,rec_td,0,,,,,
player,201710080rai,rav,CampMi02,rec_long,8,,,,,
player,201710080rai,rav,CampMi02,fumbles,0,,,,,
player,201710080rai,rav,CampMi02,fumbles_lost,0,,,,,
player,201710080rai,rav,WatsBe00,pass_cmp,0,,,,,
player,201710080rai,rav,WatsBe00,pass_att,0,,,,,
player,201710080rai,rav,WatsBe00,pass_yds,0,,,,,
player,201710080rai,rav,WatsBe00,pass_td,0,,,,,
player,201710080rai,rav,WatsBe00,pass_int,0,,,,,
player,201710080rai,rav,WatsBe00,pass_sacked,0,,,,,
player,201710080rai,rav,WatsBe00,pass_sacked_yds,0,,,,,
player,201710080rai,rav,WatsBe00,pass_long,0,,,,,
player,201710080rai,rav,WatsBe00,pass_rating,,,,,,
player,201710080rai,rav,WatsBe00,rush_att,0,,,,,
player,201710080rai,rav,WatsBe00,rush_yds,0,,,,,
player,201710080rai,rav,WatsBe00,rush_td,0,,,,,
player,201710080rai,rav,WatsBe00,rush_long,0,,,,,
player,201710080rai,rav,WatsBe00,targets,4,,,,,
player,201710080rai,rav,WatsBe00,rec,2,,,,,
player,201710080rai,rav,WatsBe00,rec_yds,2,,,,,
player,201710080rai,rav,WatsBe00,rec_td,0,,,,,
player,201710080rai,rav,WatsBe00,rec_long,4,,,,,
player,201710080rai,rav,WatsBe00,fumbles,1,,,,,
player,201710080rai,rav,WatsBe00,fumbles_lost,0,,,,,
player,201710080rai,rai,ManuEJ00,pass_cmp,13,,,,,
player,201710080rai,rai,ManuEJ00,pass_att,26,,,,,
player,201710080rai,rai,ManuEJ00,pass_yds,159,,,,,
player,201710080rai,rai,ManuEJ00,pass_td,1,,,,,
player,201710080rai,rai,ManuEJ00,pass_int,0,,,,,
player,201710080rai,rai,ManuEJ00,pass_sacked,3,,,,,
player,201710080rai,rai,ManuEJ00,pass_sacked_yds,22,,,,,
player,201710080rai,rai,ManuEJ00,pass_long,41,,,,,
player,201710080rai,rai,ManuEJ00,pass_rating,82.1,,,,,
player,201710080rai,rai,ManuEJ00,rush_att,2,,,,,
player,201710080rai,rai,ManuEJ00,rush_yds,15,,,,,
player,201710080rai,rai,ManuEJ00,rush_td,0,,,,,
player,201710080rai,rai,ManuEJ00,rush_long,10,,,,,
player,201710080rai,rai,ManuEJ00,targets,0,,,,,
player,201710080rai,rai,ManuEJ00,rec,0,,,,,
player,201710080rai,rai,ManuEJ00,rec_yds,0,,,,,
player,201710080rai,rai,ManuEJ00,rec_td,0,,,,,
player,201710080rai,rai,ManuEJ00,rec_long,0,,,,,
player,201710080rai,rai,ManuEJ00,fumbles,0,,,,,
player,201710080rai,rai,ManuEJ00,fumbles_lost,0,,,,,
player,201710080rai,rai,LyncMa00,pass_cmp,0,,,,,
player,201710080rai,rai,LyncMa00,pass_att,0,,,,,
player,201710080rai,rai,LyncMa00,pass_yds,0,,,,,
player,201710080rai,rai,LyncMa00,pass_td,0,,,,,
player,201710080rai,rai,LyncMa00,pass_int,0,,,,,
player,201710080rai,rai,LyncMa00,pass_sacked,0,,,,,
player,201710080rai,rai,LyncMa00,pass_sacked_yds,0,,,,,
player,201710080rai,rai,LyncMa00,pass_long,0,,,,,
player,201710080rai,rai,LyncMa00,pass_rating,,,,,,
player,201710080rai,rai,LyncMa00,rush_att,12,,,,,
player,201710080rai,rai,LyncMa00,rush_yds,43,,,,,
player,201710080rai,rai,LyncMa00,rush_td,1,,,,,
player,201710080rai,rai,LyncMa00,rush_long,9,,,,,
player,201710080rai,rai,LyncMa00,targets,2,,,,,
player,201710080rai,rai,LyncMa00,rec,1,,,,,
player,201710080rai,rai,LyncMa00,rec_yds,10,,,,,
player,201710080rai,rai,LyncMa00,rec_td,0,,,,,
player,201710080rai,rai,LyncMa00,rec_long,10,,,,,
player,201710080rai,rai,LyncMa00,fumbles,0,,,,,
player,201710080rai,rai,LyncMa00,fumbles_lost,0,,,,,
player,201710080rai,rai,RichJa01,pass_cmp,0,,,,,
player,201710080rai,rai,RichJa01,pass_att,0,,,,,
player,201710080rai,rai,RichJa01,pass_yds,0,,,,,
player,201710080rai,rai,RichJa01,pass_td,0,,,,,
player,201710080rai,rai,RichJa01,pass_int,0,,,,,
player,201710080rai,rai,RichJa01,pass_sacked,0,,,,,
player,201710080rai,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201710080rai,rai,RichJa01,pass_long,0,,,,,
player,201710080rai,rai,RichJa01,pass_rating,,,,,,
player,201710080rai,rai,RichJa01,rush_att,9,,,,,
player,201710080rai,rai,RichJa01,rush_yds,37,,,,,
player,201710080rai,rai,RichJa01,rush_td,0,,,,,
player,201710080rai,rai,RichJa01,rush_long,14,,,,,
player,201710080rai,rai,RichJa01,targets,2,,,,,
player,201710080rai,rai,RichJa01,rec,0,,,,,
player,201710080rai,rai,RichJa01,rec_yds,0,,,,,
player,201710080rai,rai,RichJa01,rec_td,0,,,,,
player,201710080rai,rai,RichJa01,rec_long,0,,,,,
player,201710080rai,rai,RichJa01,fumbles,0,,,,,
player,201710080rai,rai,RichJa01,fumbles_lost,0,,,,,
player,201710080rai,rai,OlawJa00,pass_cmp,0,,,,,
player,201710080rai,rai,OlawJa00,pass_att,0,,,,,
player,201710080rai,rai,OlawJa00,pass_yds,0,,,,,
player,201710080rai,rai,OlawJa00,pass_td,0,,,,,
player,201710080rai,rai,OlawJa00,pass_int,0,,,,,
player,201710080rai,rai,OlawJa00,pass_sacked,0,,,,,
player,201710080rai,rai,OlawJa00,pass_sacked_yds,0,,,,,
player,201710080rai,rai,OlawJa00,pass_long,0,,,,,
player,201710080rai,rai,OlawJa00,pass_rating,,,,,,
player,201710080rai,rai,OlawJa00,rush_att,2,,,,,
player,201710080rai,rai,OlawJa00,rush_yds,13,,,,,
player,201710080rai,rai,OlawJa00,rush_td,0,,,,,
player,201710080rai,rai,OlawJa00,rush_long,11,,,,,
player,201710080rai,rai,OlawJa00,targets,0,,,,,
player,201710080rai,rai,OlawJa00,rec,0,,,,,
player,201710080rai,rai,OlawJa00,rec_yds,0,,,,,
player,201710080rai,rai,OlawJa00,rec_td,0,,,,,
player,201710080rai,rai,OlawJa00,rec_long,0,,,,,
player,201710080rai,rai,OlawJa00,fumbles,0,,,,,
player,201710080rai,rai,OlawJa00,fumbles_lost,0,,,,,
player,201710080rai,rai,CrabMi00,pass_cmp,0,,,,,
player,201710080rai,rai,CrabMi00,pass_att,0,,,,,
player,201710080rai,rai,CrabMi00,pass_yds,0,,,,,
player,201710080rai,rai,CrabMi00,pass_td,0,,,,,
player,201710080rai,rai,CrabMi00,pass_int,0,,,,,
player,201710080rai,rai,CrabMi00,pass_sacked,0,,,,,
player,201710080rai,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201710080rai,rai,CrabMi00,pass_long,0,,,,,
player,201710080rai,rai,CrabMi00,pass_rating,,,,,,
player,201710080rai,rai,CrabMi00,rush_att,0,,,,,
player,201710080rai,rai,CrabMi00,rush_yds,0,,,,,
player,201710080rai,rai,CrabMi00,rush_td,0,,,,,
player,201710080rai,rai,CrabMi00,rush_long,0,,,,,
player,201710080rai,rai,CrabMi00,targets,8,,,,,
player,201710080rai,rai,CrabMi00,rec,6,,,,,
player,201710080rai,rai,CrabMi00,rec_yds,82,,,,,
player,201710080rai,rai,CrabMi00,rec_td,1,,,,,
player,201710080rai,rai,CrabMi00,rec_long,41,,,,,
player,201710080rai,rai,CrabMi00,fumbles,0,,,,,
player,201710080rai,rai,CrabMi00,fumbles_lost,0,,,,,
player,201710080rai,rai,RobeSe00,pass_cmp,0,,,,,
player,201710080rai,rai,RobeSe00,pass_att,0,,,,,
player,201710080rai,rai,RobeSe00,pass_yds,0,,,,,
player,201710080rai,rai,RobeSe00,pass_td,0,,,,,
player,201710080rai,rai,RobeSe00,pass_int,0,,,,,
player,201710080rai,rai,RobeSe00,pass_sacked,0,,,,,
player,201710080rai,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201710080rai,rai,RobeSe00,pass_long,0,,,,,
player,201710080rai,rai,RobeSe00,pass_rating,,,,,,
player,201710080rai,rai,RobeSe00,rush_att,0,,,,,
player,201710080rai,rai,RobeSe00,rush_yds,0,,,,,
player,201710080rai,rai,RobeSe00,rush_td,0,,,,,
player,201710080rai,rai,RobeSe00,rush_long,0,,,,,
player,201710080rai,rai,RobeSe00,targets,4,,,,,
player,201710080rai,rai,RobeSe00,rec,2,,,,,
player,201710080rai,rai,RobeSe00,rec_yds,34,,,,,
player,201710080rai,rai,RobeSe00,rec_td,0,,,,,
player,201710080rai,rai,RobeSe00,rec_long,22,,,,,
player,201710080rai,rai,RobeSe00,fumbles,0,,,,,
player,201710080rai,rai,RobeSe00,fumbles_lost,0,,,,,
player,201710080rai,rai,CookJa02,pass_cmp,0,,,,,
player,201710080rai,rai,CookJa02,pass_att,0,,,,,
player,201710080rai,rai,CookJa02,pass_yds,0,,,,,
player,201710080rai,rai,CookJa02,pass_td,0,,,,,
player,201710080rai,rai,CookJa02,pass_int,0,,,,,
player,201710080rai,rai,CookJa02,pass_sacked,0,,,,,
player,201710080rai,rai,CookJa02,pass_sacked_yds,0,,,,,
player,201710080rai,rai,CookJa02,pass_long,0,,,,,
player,201710080rai,rai,CookJa02,pass_rating,,,,,,
player,201710080rai,rai,CookJa02,rush_att,0,,,,,
player,201710080rai,rai,CookJa02,rush_yds,0,,,,,
player,201710080rai,rai,CookJa02,rush_td,0,,,,,
player,201710080rai,rai,CookJa02,rush_long,0,,,,,
player,201710080rai,rai,CookJa02,targets,6,,,,,
player,201710080rai,rai,CookJa02,rec,3,,,,,
player,201710080rai,rai,CookJa02,rec_yds,25,,,,,
player,201710080rai,rai,CookJa02,rec_td,0,,,,,
player,201710080rai,rai,CookJa02,rec_long,17,,,,,
player,201710080rai,rai,CookJa02,fumbles,1,,,,,
player,201710080rai,rai,CookJa02,fumbles_lost,1,,,,,
player,201710080rai,rai,CoopAm00,pass_cmp,0,,,,,
player,201710080rai,rai,CoopAm00,pass_att,0,,,,,
player,201710080rai,rai,CoopAm00,pass_yds,0,,,,,
player,201710080rai,rai,CoopAm00,pass_td,0,,,,,
player,201710080rai,rai,CoopAm00,pass_int,0,,,,,
player,201710080rai,rai,CoopAm00,pass_sacked,0,,,,,
player,201710080rai,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201710080rai,rai,CoopAm00,pass_long,0,,,,,
player,201710080rai,rai,CoopAm00,pass_rating,,,,,,
player,201710080rai,rai,CoopAm00,rush_att,0,,,,,
player,201710080rai,rai,CoopAm00,rush_yds,0,,,,,
player,201710080rai,rai,CoopAm00,rush_td,0,,,,,
player,201710080rai,rai,CoopAm00,rush_long,0,,,,,
player,201710080rai,rai,CoopAm00,targets,2,,,,,
player,201710080rai,rai,CoopAm00,rec,1,,,,,
player,201710080rai,rai,CoopAm00,rec_yds,8,,,,,
player,201710080rai,rai,CoopAm00,rec_td,0,,,,,
player,201710080rai,rai,CoopAm00,rec_long,8,,,,,
player,201710080rai,rai,CoopAm00,fumbles,0,,,,,
player,201710080rai,rai,CoopAm00,fumbles_lost,0,,,,,
player,201710080rai,rai,PattCo00,pass_cmp,0,,,,,
player,201710080rai,rai,PattCo00,pass_att,0,,,,,
player,201710080rai,rai,PattCo00,pass_yds,0,,,,,
player,201710080rai,rai,PattCo00,pass_td,0,,,,,
player,201710080rai,rai,PattCo00,pass_int,0,,,,,
player,201710080rai,rai,PattCo00,pass_sacked,0,,,,,
player,201710080rai,rai,PattCo00,pass_sacked_yds,0,,,,,
player,201710080rai,rai,PattCo00,pass_long,0,,,,,
player,201710080rai,rai,PattCo00,pass_rating,,,,,,
player,201710080rai,rai,PattCo00,rush_att,0,,,,,
player,201710080rai,rai,PattCo00,rush_yds,0,,,,,
player,201710080rai,rai,PattCo00,rush_td,0,,,,,
player,201710080rai,rai,PattCo00,rush_long,0,,,,,
player,201710080rai,rai,PattCo00,targets,1,,,,,
player,201710080rai,rai,PattCo00,rec,0,,,,,
player,201710080rai,rai,PattCo00,rec_yds,0,,,,,
player,201710080rai,rai,PattCo00,rec_td,0,,,,,
player,201710080rai,rai,PattCo00,rec_long,0,,,,,
player,201710080rai,rai,PattCo00,fumbles,0,,,,,
player,201710080rai,rai,PattCo00,fumbles_lost,0,,,,,
player,201710080rai,rav,JeffTo00,def_int,0,,,,,
player,201710080rai,rav,JeffTo00,def_int_yds,0,,,,,
player,201710080rai,rav,JeffTo00,def_int_td,0,,,,,
player,201710080rai,rav,JeffTo00,def_int_long,0,,,,,
player,201710080rai,rav,JeffTo00,pass_defended,0,,,,,
player,201710080rai,rav,JeffTo00,sacks,1.0,,,,,
player,201710080rai,rav,JeffTo00,tackles_combined,4,,,,,
player,201710080rai,rav,JeffTo00,tackles_solo,3,,,,,
player,201710080rai,rav,JeffTo00,tackles_assists,1,,,,,
player,201710080rai,rav,JeffTo00,tackles_loss,1,,,,,
player,201710080rai,rav,JeffTo00,qb_hits,1,,,,,
player,201710080rai,rav,JeffTo00,fumbles_rec,0,,,,,
player,201710080rai,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201710080rai,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201710080rai,rav,JeffTo00,fumbles_forced,0,,,,,
player,201710080rai,rav,SuggTe99,def_int,0,,,,,
player,201710080rai,rav,SuggTe99,def_int_yds,0,,,,,
player,201710080rai,rav,SuggTe99,def_int_td,0,,,,,
player,201710080rai,rav,SuggTe99,def_int_long,0,,,,,
player,201710080rai,rav,SuggTe99,pass_defended,0,,,,,
player,201710080rai,rav,SuggTe99,sacks,1.0,,,,,
player,201710080rai,rav,SuggTe99,tackles_combined,4,,,,,
player,201710080rai,rav,SuggTe99,tackles_solo,3,,,,,
player,201710080rai,rav,SuggTe99,tackles_assists,1,,,,,
player,201710080rai,rav,SuggTe99,tackles_loss,1,,,,,
player,201710080rai,rav,SuggTe99,qb_hits,2,,,,,
player,201710080rai,rav,SuggTe99,fumbles_rec,0,,,,,
player,201710080rai,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201710080rai,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201710080rai,rav,SuggTe99,fumbles_forced,0,,,,,
player,201710080rai,rav,LeviAn00,def_int,0,,,,,
player,201710080rai,rav,LeviAn00,def_int_yds,0,,,,,
player,201710080rai,rav,LeviAn00,def_int_td,0,,,,,
