game,2017,12,20171126,201711260ram,nor,"New Orleans Saints",20,ram,"Los Angeles Rams",26
player,201711260ram,nor,KamaAl00,fumbles_lost,0,,,,,
player,201711260ram,nor,IngrMa01,pass_cmp,0,,,,,
player,201711260ram,nor,IngrMa01,pass_att,0,,,,,
player,201711260ram,nor,IngrMa01,pass_yds,0,,,,,
player,201711260ram,nor,IngrMa01,pass_td,0,,,,,
player,201711260ram,nor,IngrMa01,pass_int,0,,,,,
player,201711260ram,nor,IngrMa01,pass_sacked,0,,,,,
player,201711260ram,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201711260ram,nor,IngrMa01,pass_long,0,,,,,
player,201711260ram,nor,IngrMa01,pass_rating,,,,,,
player,201711260ram,nor,IngrMa01,rush_att,11,,,,,
player,201711260ram,nor,IngrMa01,rush_yds,31,,,,,
player,201711260ram,nor,IngrMa01,rush_td,0,,,,,
player,201711260ram,nor,IngrMa01,rush_long,7,,,,,
player,201711260ram,nor,IngrMa01,targets,3,,,,,
player,201711260ram,nor,IngrMa01,rec,2,,,,,
player,201711260ram,nor,IngrMa01,rec_yds,5,,,,,
player,201711260ram,nor,IngrMa01,rec_td,0,,,,,
player,201711260ram,nor,IngrMa01,rec_long,5,,,,,
player,201711260ram,nor,IngrMa01,fumbles,0,,,,,
player,201711260ram,nor,IngrMa01,fumbles_lost,0,,,,,
player,201711260ram,nor,GinnTe00,pass_cmp,0,,,,,
player,201711260ram,nor,GinnTe00,pass_att,0,,,,,
player,201711260ram,nor,GinnTe00,pass_yds,0,,,,,
player,201711260ram,nor,GinnTe00,pass_td,0,,,,,
player,201711260ram,nor,GinnTe00,pass_int,0,,,,,
player,201711260ram,nor,GinnTe00,pass_sacked,0,,,,,
player,201711260ram,nor,GinnTe00,pass_sacked_yds,0,,,,,
player,201711260ram,nor,GinnTe00,pass_long,0,,,,,
player,201711260ram,nor,GinnTe00,pass_rating,,,,,,
player,201711260ram,nor,GinnTe00,rush_att,0,,,,,
player,201711260ram,nor,GinnTe00,rush_yds,0,,,,,
player,201711260ram,nor,GinnTe00,rush_td,0,,,,,
player,201711260ram,nor,GinnTe00,rush_long,0,,,,,
player,201711260ram,nor,GinnTe00,targets,11,,,,,
player,201711260ram,nor,GinnTe00,rec,7,,,,,
player,201711260ram,nor,GinnTe00,rec_yds,71,,,,,
player,201711260ram,nor,GinnTe00,rec_td,0,,,,,
player,201711260ram,nor,GinnTe00,rec_long,25,,,,,
player,201711260ram,nor,GinnTe00,fumbles,0,,,,,
player,201711260ram,nor,GinnTe00,fumbles_lost,0,,,,,
player,201711260ram,nor,ThomMi05,pass_cmp,0,,,,,
player,201711260ram,nor,ThomMi05,pass_att,0,,,,,
player,201711260ram,nor,ThomMi05,pass_yds,0,,,,,
player,201711260ram,nor,ThomMi05,pass_td,0,,,,,
player,201711260ram,nor,ThomMi05,pass_int,0,,,,,
player,201711260ram,nor,ThomMi05,pass_sacked,0,,,,,
player,201711260ram,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201711260ram,nor,ThomMi05,pass_long,0,,,,,
player,201711260ram,nor,ThomMi05,pass_rating,,,,,,
player,201711260ram,nor,ThomMi05,rush_att,0,,,,,
player,201711260ram,nor,ThomMi05,rush_yds,0,,,,,
player,201711260ram,nor,ThomMi05,rush_td,0,,,,,
player,201711260ram,nor,ThomMi05,rush_long,0,,,,,
player,201711260ram,nor,ThomMi05,targets,8,,,,,
player,201711260ram,nor,ThomMi05,rec,5,,,,,
player,201711260ram,nor,ThomMi05,rec_yds,52,,,,,
player,201711260ram,nor,ThomMi05,rec_td,0,,,,,
player,201711260ram,nor,ThomMi05,rec_long,24,,,,,
player,201711260ram,nor,ThomMi05,fumbles,0,,,,,
player,201711260ram,nor,ThomMi05,fumbles_lost,0,,,,,
player,201711260ram,nor,SneaWi00,pass_cmp,0,,,,,
player,201711260ram,nor,SneaWi00,pass_att,0,,,,,
player,201711260ram,nor,SneaWi00,pass_yds,0,,,,,
player,201711260ram,nor,SneaWi00,pass_td,0,,,,,
player,201711260ram,nor,SneaWi00,pass_int,0,,,,,
player,201711260ram,nor,SneaWi00,pass_sacked,0,,,,,
player,201711260ram,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201711260ram,nor,SneaWi00,pass_long,0,,,,,
player,201711260ram,nor,SneaWi00,pass_rating,,,,,,
player,201711260ram,nor,SneaWi00,rush_att,0,,,,,
player,201711260ram,nor,SneaWi00,rush_yds,0,,,,,
player,201711260ram,nor,SneaWi00,rush_td,0,,,,,
player,201711260ram,nor,SneaWi00,rush_long,0,,,,,
player,201711260ram,nor,SneaWi00,targets,1,,,,,
player,201711260ram,nor,SneaWi00,rec,1,,,,,
player,201711260ram,nor,SneaWi00,rec_yds,9,,,,,
player,201711260ram,nor,SneaWi00,rec_td,0,,,,,
player,201711260ram,nor,SneaWi00,rec_long,9,,,,,
player,201711260ram,nor,SneaWi00,fumbles,0,,,,,
player,201711260ram,nor,SneaWi00,fumbles_lost,0,,,,,
player,201711260ram,nor,FleeCo00,pass_cmp,0,,,,,
player,201711260ram,nor,FleeCo00,pass_att,0,,,,,
player,201711260ram,nor,FleeCo00,pass_yds,0,,,,,
player,201711260ram,nor,FleeCo00,pass_td,0,,,,,
player,201711260ram,nor,FleeCo00,pass_int,0,,,,,
player,201711260ram,nor,FleeCo00,pass_sacked,0,,,,,
player,201711260ram,nor,FleeCo00,pass_sacked_yds,0,,,,,
player,201711260ram,nor,FleeCo00,pass_long,0,,,,,
player,201711260ram,nor,FleeCo00,pass_rating,,,,,,
player,201711260ram,nor,FleeCo00,rush_att,0,,,,,
player,201711260ram,nor,FleeCo00,rush_yds,0,,,,,
player,201711260ram,nor,FleeCo00,rush_td,0,,,,,
player,201711260ram,nor,FleeCo00,rush_long,0,,,,,
player,201711260ram,nor,FleeCo00,targets,2,,,,,
player,201711260ram,nor,FleeCo00,rec,1,,,,,
player,201711260ram,nor,FleeCo00,rec_yds,8,,,,,
player,201711260ram,nor,FleeCo00,rec_td,0,,,,,
player,201711260ram,nor,FleeCo00,rec_long,8,,,,,
player,201711260ram,nor,FleeCo00,fumbles,0,,,,,
player,201711260ram,nor,FleeCo00,fumbles_lost,0,,,,,
player,201711260ram,ram,GoffJa00,pass_cmp,28,,,,,
player,201711260ram,ram,GoffJa00,pass_att,43,,,,,
player,201711260ram,ram,GoffJa00,pass_yds,354,,,,,
player,201711260ram,ram,GoffJa00,pass_td,2,,,,,
player,201711260ram,ram,GoffJa00,pass_int,1,,,,,
player,201711260ram,ram,GoffJa00,pass_sacked,4,,,,,
player,201711260ram,ram,GoffJa00,pass_sacked_yds,27,,,,,
player,201711260ram,ram,GoffJa00,pass_long,53,,,,,
player,201711260ram,ram,GoffJa00,pass_rating,96.5,,,,,
player,201711260ram,ram,GoffJa00,rush_att,3,,,,,
player,201711260ram,ram,GoffJa00,rush_yds,-3,,,,,
player,201711260ram,ram,GoffJa00,rush_td,0,,,,,
player,201711260ram,ram,GoffJa00,rush_long,-1,,,,,
player,201711260ram,ram,GoffJa00,targets,0,,,,,
player,201711260ram,ram,GoffJa00,rec,0,,,,,
player,201711260ram,ram,GoffJa00,rec_yds,0,,,,,
player,201711260ram,ram,GoffJa00,rec_td,0,,,,,
player,201711260ram,ram,GoffJa00,rec_long,0,,,,,
player,201711260ram,ram,GoffJa00,fumbles,0,,,,,
player,201711260ram,ram,GoffJa00,fumbles_lost,0,,,,,
player,201711260ram,ram,KuppCo00,pass_cmp,0,,,,,
player,201711260ram,ram,KuppCo00,pass_att,1,,,,,
player,201711260ram,ram,KuppCo00,pass_yds,0,,,,,
player,201711260ram,ram,KuppCo00,pass_td,0,,,,,
player,201711260ram,ram,KuppCo00,pass_int,0,,,,,
player,201711260ram,ram,KuppCo00,pass_sacked,0,,,,,
player,201711260ram,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201711260ram,ram,KuppCo00,pass_long,0,,,,,
player,201711260ram,ram,KuppCo00,pass_rating,39.6,,,,,
player,201711260ram,ram,KuppCo00,rush_att,0,,,,,
player,201711260ram,ram,KuppCo00,rush_yds,0,,,,,
player,201711260ram,ram,KuppCo00,rush_td,0,,,,,
player,201711260ram,ram,KuppCo00,rush_long,0,,,,,
player,201711260ram,ram,KuppCo00,targets,11,,,,,
player,201711260ram,ram,KuppCo00,rec,8,,,,,
player,201711260ram,ram,KuppCo00,rec_yds,116,,,,,
player,201711260ram,ram,KuppCo00,rec_td,0,,,,,
player,201711260ram,ram,KuppCo00,rec_long,53,,,,,
player,201711260ram,ram,KuppCo00,fumbles,0,,,,,
player,201711260ram,ram,KuppCo00,fumbles_lost,0,,,,,
player,201711260ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201711260ram,ram,GurlTo01,pass_att,0,,,,,
player,201711260ram,ram,GurlTo01,pass_yds,0,,,,,
player,201711260ram,ram,GurlTo01,pass_td,0,,,,,
player,201711260ram,ram,GurlTo01,pass_int,0,,,,,
player,201711260ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201711260ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201711260ram,ram,GurlTo01,pass_long,0,,,,,
player,201711260ram,ram,GurlTo01,pass_rating,,,,,,
player,201711260ram,ram,GurlTo01,rush_att,17,,,,,
player,201711260ram,ram,GurlTo01,rush_yds,74,,,,,
player,201711260ram,ram,GurlTo01,rush_td,0,,,,,
player,201711260ram,ram,GurlTo01,rush_long,14,,,,,
player,201711260ram,ram,GurlTo01,targets,7,,,,,
player,201711260ram,ram,GurlTo01,rec,4,,,,,
player,201711260ram,ram,GurlTo01,rec_yds,54,,,,,
player,201711260ram,ram,GurlTo01,rec_td,0,,,,,
player,201711260ram,ram,GurlTo01,rec_long,31,,,,,
player,201711260ram,ram,GurlTo01,fumbles,0,,,,,
player,201711260ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201711260ram,ram,AustTa00,pass_cmp,0,,,,,
player,201711260ram,ram,AustTa00,pass_att,0,,,,,
player,201711260ram,ram,AustTa00,pass_yds,0,,,,,
player,201711260ram,ram,AustTa00,pass_td,0,,,,,
player,201711260ram,ram,AustTa00,pass_int,0,,,,,
player,201711260ram,ram,AustTa00,pass_sacked,0,,,,,
player,201711260ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201711260ram,ram,AustTa00,pass_long,0,,,,,
player,201711260ram,ram,AustTa00,pass_rating,,,,,,
player,201711260ram,ram,AustTa00,rush_att,5,,,,,
player,201711260ram,ram,AustTa00,rush_yds,17,,,,,
player,201711260ram,ram,AustTa00,rush_td,0,,,,,
player,201711260ram,ram,AustTa00,rush_long,10,,,,,
player,201711260ram,ram,AustTa00,targets,4,,,,,
player,201711260ram,ram,AustTa00,rec,3,,,,,
player,201711260ram,ram,AustTa00,rec_yds,-1,,,,,
player,201711260ram,ram,AustTa00,rec_td,0,,,,,
player,201711260ram,ram,AustTa00,rec_long,4,,,,,
player,201711260ram,ram,AustTa00,fumbles,0,,,,,
player,201711260ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201711260ram,ram,WatkSa00,pass_cmp,0,,,,,
player,201711260ram,ram,WatkSa00,pass_att,0,,,,,
player,201711260ram,ram,WatkSa00,pass_yds,0,,,,,
player,201711260ram,ram,WatkSa00,pass_td,0,,,,,
player,201711260ram,ram,WatkSa00,pass_int,0,,,,,
player,201711260ram,ram,WatkSa00,pass_sacked,0,,,,,
player,201711260ram,ram,WatkSa00,pass_sacked_yds,0,,,,,
player,201711260ram,ram,WatkSa00,pass_long,0,,,,,
player,201711260ram,ram,WatkSa00,pass_rating,,,,,,
player,201711260ram,ram,WatkSa00,rush_att,0,,,,,
player,201711260ram,ram,WatkSa00,rush_yds,0,,,,,
player,201711260ram,ram,WatkSa00,rush_td,0,,,,,
player,201711260ram,ram,WatkSa00,rush_long,0,,,,,
player,201711260ram,ram,WatkSa00,targets,9,,,,,
player,201711260ram,ram,WatkSa00,rec,4,,,,,
player,201711260ram,ram,WatkSa00,rec_yds,82,,,,,
player,201711260ram,ram,WatkSa00,rec_td,1,,,,,
player,201711260ram,ram,WatkSa00,rec_long,31,,,,,
player,201711260ram,ram,WatkSa00,fumbles,0,,,,,
player,201711260ram,ram,WatkSa00,fumbles_lost,0,,,,,
player,201711260ram,ram,HigbTy00,pass_cmp,0,,,,,
player,201711260ram,ram,HigbTy00,pass_att,0,,,,,
player,201711260ram,ram,HigbTy00,pass_yds,0,,,,,
player,201711260ram,ram,HigbTy00,pass_td,0,,,,,
player,201711260ram,ram,HigbTy00,pass_int,0,,,,,
player,201711260ram,ram,HigbTy00,pass_sacked,0,,,,,
player,201711260ram,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201711260ram,ram,HigbTy00,pass_long,0,,,,,
player,201711260ram,ram,HigbTy00,pass_rating,,,,,,
player,201711260ram,ram,HigbTy00,rush_att,0,,,,,
player,201711260ram,ram,HigbTy00,rush_yds,0,,,,,
player,201711260ram,ram,HigbTy00,rush_td,0,,,,,
player,201711260ram,ram,HigbTy00,rush_long,0,,,,,
player,201711260ram,ram,HigbTy00,targets,3,,,,,
player,201711260ram,ram,HigbTy00,rec,3,,,,,
player,201711260ram,ram,HigbTy00,rec_yds,48,,,,,
player,201711260ram,ram,HigbTy00,rec_td,0,,,,,
player,201711260ram,ram,HigbTy00,rec_long,38,,,,,
player,201711260ram,ram,HigbTy00,fumbles,0,,,,,
player,201711260ram,ram,HigbTy00,fumbles_lost,0,,,,,
player,201711260ram,ram,ReynJo00,pass_cmp,0,,,,,
player,201711260ram,ram,ReynJo00,pass_att,0,,,,,
player,201711260ram,ram,ReynJo00,pass_yds,0,,,,,
player,201711260ram,ram,ReynJo00,pass_td,0,,,,,
player,201711260ram,ram,ReynJo00,pass_int,0,,,,,
player,201711260ram,ram,ReynJo00,pass_sacked,0,,,,,
player,201711260ram,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201711260ram,ram,ReynJo00,pass_long,0,,,,,
player,201711260ram,ram,ReynJo00,pass_rating,,,,,,
player,201711260ram,ram,ReynJo00,rush_att,0,,,,,
player,201711260ram,ram,ReynJo00,rush_yds,0,,,,,
player,201711260ram,ram,ReynJo00,rush_td,0,,,,,
player,201711260ram,ram,ReynJo00,rush_long,0,,,,,
player,201711260ram,ram,ReynJo00,targets,6,,,,,
player,201711260ram,ram,ReynJo00,rec,4,,,,,
player,201711260ram,ram,ReynJo00,rec_yds,37,,,,,
player,201711260ram,ram,ReynJo00,rec_td,1,,,,,
player,201711260ram,ram,ReynJo00,rec_long,14,,,,,
player,201711260ram,ram,ReynJo00,fumbles,0,,,,,
player,201711260ram,ram,ReynJo00,fumbles_lost,0,,,,,
player,201711260ram,ram,EverGe00,pass_cmp,0,,,,,
player,201711260ram,ram,EverGe00,pass_att,0,,,,,
player,201711260ram,ram,EverGe00,pass_yds,0,,,,,
player,201711260ram,ram,EverGe00,pass_td,0,,,,,
player,201711260ram,ram,EverGe00,pass_int,0,,,,,
player,201711260ram,ram,EverGe00,pass_sacked,0,,,,,
player,201711260ram,ram,EverGe00,pass_sacked_yds,0,,,,,
player,201711260ram,ram,EverGe00,pass_long,0,,,,,
player,201711260ram,ram,EverGe00,pass_rating,,,,,,
player,201711260ram,ram,EverGe00,rush_att,0,,,,,
player,201711260ram,ram,EverGe00,rush_yds,0,,,,,
player,201711260ram,ram,EverGe00,rush_td,0,,,,,
player,201711260ram,ram,EverGe00,rush_long,0,,,,,
player,201711260ram,ram,EverGe00,targets,1,,,,,
player,201711260ram,ram,EverGe00,rec,1,,,,,
player,201711260ram,ram,EverGe00,rec_yds,9,,,,,
player,201711260ram,ram,EverGe00,rec_td,0,,,,,
player,201711260ram,ram,EverGe00,rec_long,9,,,,,
player,201711260ram,ram,EverGe00,fumbles,0,,,,,
player,201711260ram,ram,EverGe00,fumbles_lost,0,,,,,
player,201711260ram,ram,CoopPh00,pass_cmp,0,,,,,
player,201711260ram,ram,CoopPh00,pass_att,0,,,,,
player,201711260ram,ram,CoopPh00,pass_yds,0,,,,,
player,201711260ram,ram,CoopPh00,pass_td,0,,,,,
player,201711260ram,ram,CoopPh00,pass_int,0,,,,,
player,201711260ram,ram,CoopPh00,pass_sacked,0,,,,,
player,201711260ram,ram,CoopPh00,pass_sacked_yds,0,,,,,
player,201711260ram,ram,CoopPh00,pass_long,0,,,,,
player,201711260ram,ram,CoopPh00,pass_rating,,,,,,
player,201711260ram,ram,CoopPh00,rush_att,0,,,,,
player,201711260ram,ram,CoopPh00,rush_yds,0,,,,,
player,201711260ram,ram,CoopPh00,rush_td,0,,,,,
player,201711260ram,ram,CoopPh00,rush_long,0,,,,,
player,201711260ram,ram,CoopPh00,targets,2,,,,,
player,201711260ram,ram,CoopPh00,rec,1,,,,,
player,201711260ram,ram,CoopPh00,rec_yds,9,,,,,
player,201711260ram,ram,CoopPh00,rec_td,0,,,,,
player,201711260ram,ram,CoopPh00,rec_long,9,,,,,
player,201711260ram,ram,CoopPh00,fumbles,1,,,,,
player,201711260ram,ram,CoopPh00,fumbles_lost,0,,,,,
player,201711260ram,nor,WillP.00,def_int,1,,,,,
player,201711260ram,nor,WillP.00,def_int_yds,0,,,,,
player,201711260ram,nor,WillP.00,def_int_td,0,,,,,
player,201711260ram,nor,WillP.00,def_int_long,0,,,,,
player,201711260ram,nor,WillP.00,pass_defended,3,,,,,
player,201711260ram,nor,WillP.00,sacks,0.0,,,,,
player,201711260ram,nor,WillP.00,tackles_combined,3,,,,,
player,201711260ram,nor,WillP.00,tackles_solo,3,,,,,
player,201711260ram,nor,WillP.00,tackles_assists,0,,,,,
player,201711260ram,nor,WillP.00,tackles_loss,0,,,,,
player,201711260ram,nor,WillP.00,qb_hits,0,,,,,
player,201711260ram,nor,WillP.00,fumbles_rec,0,,,,,
player,201711260ram,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,WillP.00,fumbles_forced,0,,,,,
player,201711260ram,nor,JordCa00,def_int,0,,,,,
player,201711260ram,nor,JordCa00,def_int_yds,0,,,,,
player,201711260ram,nor,JordCa00,def_int_td,0,,,,,
player,201711260ram,nor,JordCa00,def_int_long,0,,,,,
player,201711260ram,nor,JordCa00,pass_defended,2,,,,,
player,201711260ram,nor,JordCa00,sacks,2.0,,,,,
player,201711260ram,nor,JordCa00,tackles_combined,4,,,,,
player,201711260ram,nor,JordCa00,tackles_solo,4,,,,,
player,201711260ram,nor,JordCa00,tackles_assists,0,,,,,
player,201711260ram,nor,JordCa00,tackles_loss,2,,,,,
player,201711260ram,nor,JordCa00,qb_hits,2,,,,,
player,201711260ram,nor,JordCa00,fumbles_rec,0,,,,,
player,201711260ram,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,JordCa00,fumbles_forced,0,,,,,
player,201711260ram,nor,BellVo00,def_int,0,,,,,
player,201711260ram,nor,BellVo00,def_int_yds,0,,,,,
player,201711260ram,nor,BellVo00,def_int_td,0,,,,,
player,201711260ram,nor,BellVo00,def_int_long,0,,,,,
player,201711260ram,nor,BellVo00,pass_defended,0,,,,,
player,201711260ram,nor,BellVo00,sacks,1.0,,,,,
player,201711260ram,nor,BellVo00,tackles_combined,11,,,,,
player,201711260ram,nor,BellVo00,tackles_solo,9,,,,,
player,201711260ram,nor,BellVo00,tackles_assists,2,,,,,
player,201711260ram,nor,BellVo00,tackles_loss,0,,,,,
player,201711260ram,nor,BellVo00,qb_hits,0,,,,,
player,201711260ram,nor,BellVo00,fumbles_rec,0,,,,,
player,201711260ram,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,BellVo00,fumbles_forced,0,,,,,
player,201711260ram,nor,RobeCr00,def_int,0,,,,,
player,201711260ram,nor,RobeCr00,def_int_yds,0,,,,,
player,201711260ram,nor,RobeCr00,def_int_td,0,,,,,
player,201711260ram,nor,RobeCr00,def_int_long,0,,,,,
player,201711260ram,nor,RobeCr00,pass_defended,0,,,,,
player,201711260ram,nor,RobeCr00,sacks,1.0,,,,,
player,201711260ram,nor,RobeCr00,tackles_combined,7,,,,,
player,201711260ram,nor,RobeCr00,tackles_solo,6,,,,,
player,201711260ram,nor,RobeCr00,tackles_assists,1,,,,,
player,201711260ram,nor,RobeCr00,tackles_loss,1,,,,,
player,201711260ram,nor,RobeCr00,qb_hits,1,,,,,
player,201711260ram,nor,RobeCr00,fumbles_rec,0,,,,,
player,201711260ram,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,RobeCr00,fumbles_forced,0,,,,,
player,201711260ram,nor,KleiAJ00,def_int,0,,,,,
player,201711260ram,nor,KleiAJ00,def_int_yds,0,,,,,
player,201711260ram,nor,KleiAJ00,def_int_td,0,,,,,
player,201711260ram,nor,KleiAJ00,def_int_long,0,,,,,
player,201711260ram,nor,KleiAJ00,pass_defended,0,,,,,
player,201711260ram,nor,KleiAJ00,sacks,0.0,,,,,
player,201711260ram,nor,KleiAJ00,tackles_combined,8,,,,,
player,201711260ram,nor,KleiAJ00,tackles_solo,5,,,,,
player,201711260ram,nor,KleiAJ00,tackles_assists,3,,,,,
player,201711260ram,nor,KleiAJ00,tackles_loss,1,,,,,
player,201711260ram,nor,KleiAJ00,qb_hits,1,,,,,
player,201711260ram,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201711260ram,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201711260ram,nor,WillMa06,def_int,0,,,,,
player,201711260ram,nor,WillMa06,def_int_yds,0,,,,,
player,201711260ram,nor,WillMa06,def_int_td,0,,,,,
player,201711260ram,nor,WillMa06,def_int_long,0,,,,,
player,201711260ram,nor,WillMa06,pass_defended,0,,,,,
player,201711260ram,nor,WillMa06,sacks,0.0,,,,,
player,201711260ram,nor,WillMa06,tackles_combined,6,,,,,
player,201711260ram,nor,WillMa06,tackles_solo,5,,,,,
player,201711260ram,nor,WillMa06,tackles_assists,1,,,,,
player,201711260ram,nor,WillMa06,tackles_loss,0,,,,,
player,201711260ram,nor,WillMa06,qb_hits,0,,,,,
player,201711260ram,nor,WillMa06,fumbles_rec,0,,,,,
player,201711260ram,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201711260ram,nor,WillMa06,fumbles_forced,0,,,,,
player,201711260ram,nor,VaccKe00,def_int,0,,,,,
player,201711260ram,nor,VaccKe00,def_int_yds,0,,,,,
player,201711260ram,nor,VaccKe00,def_int_td,0,,,,,
player,201711260ram,nor,VaccKe00,def_int_long,0,,,,,
player,201711260ram,nor,VaccKe00,pass_defended,0,,,,,
player,201711260ram,nor,VaccKe00,sacks,0.0,,,,,
player,201711260ram,nor,VaccKe00,tackles_combined,5,,,,,
player,201711260ram,nor,VaccKe00,tackles_solo,4,,,,,
player,201711260ram,nor,VaccKe00,tackles_assists,1,,,,,
player,201711260ram,nor,VaccKe00,tackles_loss,0,,,,,
player,201711260ram,nor,VaccKe00,qb_hits,0,,,,,
player,201711260ram,nor,VaccKe00,fumbles_rec,0,,,,,
player,201711260ram,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201711260ram,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201711260ram,nor,VaccKe00,fumbles_forced,0,,,,,
player,201711260ram,nor,BushRa00,def_int,0,,,,,
player,201711260ram,nor,BushRa00,def_int_yds,0,,,,,
player,201711260ram,nor,BushRa00,def_int_td,0,,,,,
