game,2017,9,20171105,201711050oti,rav,"Baltimore Ravens",20,oti,"Tennessee Titans",23
player,201711050oti,rav,JudoMa00,def_int,0,,,,,
player,201711050oti,rav,JudoMa00,def_int_yds,0,,,,,
player,201711050oti,rav,JudoMa00,def_int_td,0,,,,,
player,201711050oti,rav,JudoMa00,def_int_long,0,,,,,
player,201711050oti,rav,JudoMa00,pass_defended,0,,,,,
player,201711050oti,rav,JudoMa00,sacks,1.0,,,,,
player,201711050oti,rav,JudoMa00,tackles_combined,5,,,,,
player,201711050oti,rav,JudoMa00,tackles_solo,4,,,,,
player,201711050oti,rav,JudoMa00,tackles_assists,1,,,,,
player,201711050oti,rav,JudoMa00,tackles_loss,1,,,,,
player,201711050oti,rav,JudoMa00,qb_hits,2,,,,,
player,201711050oti,rav,JudoMa00,fumbles_rec,0,,,,,
player,201711050oti,rav,JudoMa00,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,JudoMa00,fumbles_rec_td,0,,,,,
player,201711050oti,rav,JudoMa00,fumbles_forced,0,,,,,
player,201711050oti,rav,SuggTe99,def_int,0,,,,,
player,201711050oti,rav,SuggTe99,def_int_yds,0,,,,,
player,201711050oti,rav,SuggTe99,def_int_td,0,,,,,
player,201711050oti,rav,SuggTe99,def_int_long,0,,,,,
player,201711050oti,rav,SuggTe99,pass_defended,0,,,,,
player,201711050oti,rav,SuggTe99,sacks,1.0,,,,,
player,201711050oti,rav,SuggTe99,tackles_combined,1,,,,,
player,201711050oti,rav,SuggTe99,tackles_solo,1,,,,,
player,201711050oti,rav,SuggTe99,tackles_assists,0,,,,,
player,201711050oti,rav,SuggTe99,tackles_loss,1,,,,,
player,201711050oti,rav,SuggTe99,qb_hits,2,,,,,
player,201711050oti,rav,SuggTe99,fumbles_rec,0,,,,,
player,201711050oti,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201711050oti,rav,SuggTe99,fumbles_forced,0,,,,,
player,201711050oti,rav,MoslC.00,def_int,0,,,,,
player,201711050oti,rav,MoslC.00,def_int_yds,0,,,,,
player,201711050oti,rav,MoslC.00,def_int_td,0,,,,,
player,201711050oti,rav,MoslC.00,def_int_long,0,,,,,
player,201711050oti,rav,MoslC.00,pass_defended,0,,,,,
player,201711050oti,rav,MoslC.00,sacks,0.5,,,,,
player,201711050oti,rav,MoslC.00,tackles_combined,8,,,,,
player,201711050oti,rav,MoslC.00,tackles_solo,6,,,,,
player,201711050oti,rav,MoslC.00,tackles_assists,2,,,,,
player,201711050oti,rav,MoslC.00,tackles_loss,1,,,,,
player,201711050oti,rav,MoslC.00,qb_hits,1,,,,,
player,201711050oti,rav,MoslC.00,fumbles_rec,0,,,,,
player,201711050oti,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201711050oti,rav,MoslC.00,fumbles_forced,0,,,,,
player,201711050oti,rav,DaviCa01,def_int,0,,,,,
player,201711050oti,rav,DaviCa01,def_int_yds,0,,,,,
player,201711050oti,rav,DaviCa01,def_int_td,0,,,,,
player,201711050oti,rav,DaviCa01,def_int_long,0,,,,,
player,201711050oti,rav,DaviCa01,pass_defended,0,,,,,
player,201711050oti,rav,DaviCa01,sacks,0.5,,,,,
player,201711050oti,rav,DaviCa01,tackles_combined,1,,,,,
player,201711050oti,rav,DaviCa01,tackles_solo,0,,,,,
player,201711050oti,rav,DaviCa01,tackles_assists,1,,,,,
player,201711050oti,rav,DaviCa01,tackles_loss,0,,,,,
player,201711050oti,rav,DaviCa01,qb_hits,1,,,,,
player,201711050oti,rav,DaviCa01,fumbles_rec,0,,,,,
player,201711050oti,rav,DaviCa01,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,DaviCa01,fumbles_rec_td,0,,,,,
player,201711050oti,rav,DaviCa01,fumbles_forced,0,,,,,
player,201711050oti,rav,OnwuPa00,def_int,0,,,,,
player,201711050oti,rav,OnwuPa00,def_int_yds,0,,,,,
player,201711050oti,rav,OnwuPa00,def_int_td,0,,,,,
player,201711050oti,rav,OnwuPa00,def_int_long,0,,,,,
player,201711050oti,rav,OnwuPa00,pass_defended,0,,,,,
player,201711050oti,rav,OnwuPa00,sacks,0.0,,,,,
player,201711050oti,rav,OnwuPa00,tackles_combined,7,,,,,
player,201711050oti,rav,OnwuPa00,tackles_solo,3,,,,,
player,201711050oti,rav,OnwuPa00,tackles_assists,4,,,,,
player,201711050oti,rav,OnwuPa00,tackles_loss,0,,,,,
player,201711050oti,rav,OnwuPa00,qb_hits,0,,,,,
player,201711050oti,rav,OnwuPa00,fumbles_rec,0,,,,,
player,201711050oti,rav,OnwuPa00,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,OnwuPa00,fumbles_rec_td,0,,,,,
player,201711050oti,rav,OnwuPa00,fumbles_forced,0,,,,,
player,201711050oti,rav,JeffTo00,def_int,0,,,,,
player,201711050oti,rav,JeffTo00,def_int_yds,0,,,,,
player,201711050oti,rav,JeffTo00,def_int_td,0,,,,,
player,201711050oti,rav,JeffTo00,def_int_long,0,,,,,
player,201711050oti,rav,JeffTo00,pass_defended,0,,,,,
player,201711050oti,rav,JeffTo00,sacks,0.0,,,,,
player,201711050oti,rav,JeffTo00,tackles_combined,5,,,,,
player,201711050oti,rav,JeffTo00,tackles_solo,3,,,,,
player,201711050oti,rav,JeffTo00,tackles_assists,2,,,,,
player,201711050oti,rav,JeffTo00,tackles_loss,0,,,,,
player,201711050oti,rav,JeffTo00,qb_hits,0,,,,,
player,201711050oti,rav,JeffTo00,fumbles_rec,0,,,,,
player,201711050oti,rav,JeffTo00,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,JeffTo00,fumbles_rec_td,0,,,,,
player,201711050oti,rav,JeffTo00,fumbles_forced,0,,,,,
player,201711050oti,rav,CarrBr99,def_int,0,,,,,
player,201711050oti,rav,CarrBr99,def_int_yds,0,,,,,
player,201711050oti,rav,CarrBr99,def_int_td,0,,,,,
player,201711050oti,rav,CarrBr99,def_int_long,0,,,,,
player,201711050oti,rav,CarrBr99,pass_defended,0,,,,,
player,201711050oti,rav,CarrBr99,sacks,0.0,,,,,
player,201711050oti,rav,CarrBr99,tackles_combined,4,,,,,
player,201711050oti,rav,CarrBr99,tackles_solo,3,,,,,
player,201711050oti,rav,CarrBr99,tackles_assists,1,,,,,
player,201711050oti,rav,CarrBr99,tackles_loss,1,,,,,
player,201711050oti,rav,CarrBr99,qb_hits,0,,,,,
player,201711050oti,rav,CarrBr99,fumbles_rec,0,,,,,
player,201711050oti,rav,CarrBr99,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,CarrBr99,fumbles_rec_td,0,,,,,
player,201711050oti,rav,CarrBr99,fumbles_forced,0,,,,,
player,201711050oti,rav,HenrWi00,def_int,0,,,,,
player,201711050oti,rav,HenrWi00,def_int_yds,0,,,,,
player,201711050oti,rav,HenrWi00,def_int_td,0,,,,,
player,201711050oti,rav,HenrWi00,def_int_long,0,,,,,
player,201711050oti,rav,HenrWi00,pass_defended,0,,,,,
player,201711050oti,rav,HenrWi00,sacks,0.0,,,,,
player,201711050oti,rav,HenrWi00,tackles_combined,3,,,,,
player,201711050oti,rav,HenrWi00,tackles_solo,1,,,,,
player,201711050oti,rav,HenrWi00,tackles_assists,2,,,,,
player,201711050oti,rav,HenrWi00,tackles_loss,0,,,,,
player,201711050oti,rav,HenrWi00,qb_hits,0,,,,,
player,201711050oti,rav,HenrWi00,fumbles_rec,0,,,,,
player,201711050oti,rav,HenrWi00,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,HenrWi00,fumbles_rec_td,0,,,,,
player,201711050oti,rav,HenrWi00,fumbles_forced,0,,,,,
player,201711050oti,rav,WillBr02,def_int,0,,,,,
player,201711050oti,rav,WillBr02,def_int_yds,0,,,,,
player,201711050oti,rav,WillBr02,def_int_td,0,,,,,
player,201711050oti,rav,WillBr02,def_int_long,0,,,,,
player,201711050oti,rav,WillBr02,pass_defended,0,,,,,
player,201711050oti,rav,WillBr02,sacks,0.0,,,,,
player,201711050oti,rav,WillBr02,tackles_combined,3,,,,,
player,201711050oti,rav,WillBr02,tackles_solo,3,,,,,
player,201711050oti,rav,WillBr02,tackles_assists,0,,,,,
player,201711050oti,rav,WillBr02,tackles_loss,0,,,,,
player,201711050oti,rav,WillBr02,qb_hits,0,,,,,
player,201711050oti,rav,WillBr02,fumbles_rec,0,,,,,
player,201711050oti,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201711050oti,rav,WillBr02,fumbles_forced,0,,,,,
player,201711050oti,rav,SmitJi03,def_int,0,,,,,
player,201711050oti,rav,SmitJi03,def_int_yds,0,,,,,
player,201711050oti,rav,SmitJi03,def_int_td,0,,,,,
player,201711050oti,rav,SmitJi03,def_int_long,0,,,,,
player,201711050oti,rav,SmitJi03,pass_defended,1,,,,,
player,201711050oti,rav,SmitJi03,sacks,0.0,,,,,
player,201711050oti,rav,SmitJi03,tackles_combined,2,,,,,
player,201711050oti,rav,SmitJi03,tackles_solo,1,,,,,
player,201711050oti,rav,SmitJi03,tackles_assists,1,,,,,
player,201711050oti,rav,SmitJi03,tackles_loss,0,,,,,
player,201711050oti,rav,SmitJi03,qb_hits,0,,,,,
player,201711050oti,rav,SmitJi03,fumbles_rec,0,,,,,
player,201711050oti,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201711050oti,rav,SmitJi03,fumbles_forced,0,,,,,
player,201711050oti,rav,SmitZa00,def_int,0,,,,,
player,201711050oti,rav,SmitZa00,def_int_yds,0,,,,,
player,201711050oti,rav,SmitZa00,def_int_td,0,,,,,
player,201711050oti,rav,SmitZa00,def_int_long,0,,,,,
player,201711050oti,rav,SmitZa00,pass_defended,0,,,,,
player,201711050oti,rav,SmitZa00,sacks,0.0,,,,,
player,201711050oti,rav,SmitZa00,tackles_combined,2,,,,,
player,201711050oti,rav,SmitZa00,tackles_solo,2,,,,,
player,201711050oti,rav,SmitZa00,tackles_assists,0,,,,,
player,201711050oti,rav,SmitZa00,tackles_loss,1,,,,,
player,201711050oti,rav,SmitZa00,qb_hits,1,,,,,
player,201711050oti,rav,SmitZa00,fumbles_rec,0,,,,,
player,201711050oti,rav,SmitZa00,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,SmitZa00,fumbles_rec_td,0,,,,,
player,201711050oti,rav,SmitZa00,fumbles_forced,0,,,,,
player,201711050oti,rav,JohnSt02,def_int,0,,,,,
player,201711050oti,rav,JohnSt02,def_int_yds,0,,,,,
player,201711050oti,rav,JohnSt02,def_int_td,0,,,,,
player,201711050oti,rav,JohnSt02,def_int_long,0,,,,,
player,201711050oti,rav,JohnSt02,pass_defended,0,,,,,
player,201711050oti,rav,JohnSt02,sacks,0.0,,,,,
player,201711050oti,rav,JohnSt02,tackles_combined,1,,,,,
player,201711050oti,rav,JohnSt02,tackles_solo,1,,,,,
player,201711050oti,rav,JohnSt02,tackles_assists,0,,,,,
player,201711050oti,rav,JohnSt02,tackles_loss,0,,,,,
player,201711050oti,rav,JohnSt02,qb_hits,0,,,,,
player,201711050oti,rav,JohnSt02,fumbles_rec,0,,,,,
player,201711050oti,rav,JohnSt02,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,JohnSt02,fumbles_rec_td,0,,,,,
player,201711050oti,rav,JohnSt02,fumbles_forced,0,,,,,
player,201711050oti,rav,MoorCh00,def_int,0,,,,,
player,201711050oti,rav,MoorCh00,def_int_yds,0,,,,,
player,201711050oti,rav,MoorCh00,def_int_td,0,,,,,
player,201711050oti,rav,MoorCh00,def_int_long,0,,,,,
player,201711050oti,rav,MoorCh00,pass_defended,0,,,,,
player,201711050oti,rav,MoorCh00,sacks,0.0,,,,,
player,201711050oti,rav,MoorCh00,tackles_combined,1,,,,,
player,201711050oti,rav,MoorCh00,tackles_solo,1,,,,,
player,201711050oti,rav,MoorCh00,tackles_assists,0,,,,,
player,201711050oti,rav,MoorCh00,tackles_loss,0,,,,,
player,201711050oti,rav,MoorCh00,qb_hits,0,,,,,
player,201711050oti,rav,MoorCh00,fumbles_rec,0,,,,,
player,201711050oti,rav,MoorCh00,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,MoorCh00,fumbles_rec_td,0,,,,,
player,201711050oti,rav,MoorCh00,fumbles_forced,0,,,,,
player,201711050oti,rav,HumpMa00,def_int,0,,,,,
player,201711050oti,rav,HumpMa00,def_int_yds,0,,,,,
player,201711050oti,rav,HumpMa00,def_int_td,0,,,,,
player,201711050oti,rav,HumpMa00,def_int_long,0,,,,,
player,201711050oti,rav,HumpMa00,pass_defended,1,,,,,
player,201711050oti,rav,HumpMa00,sacks,0.0,,,,,
player,201711050oti,rav,HumpMa00,tackles_combined,0,,,,,
player,201711050oti,rav,HumpMa00,tackles_solo,0,,,,,
player,201711050oti,rav,HumpMa00,tackles_assists,0,,,,,
player,201711050oti,rav,HumpMa00,tackles_loss,0,,,,,
player,201711050oti,rav,HumpMa00,qb_hits,0,,,,,
player,201711050oti,rav,HumpMa00,fumbles_rec,0,,,,,
player,201711050oti,rav,HumpMa00,fumbles_rec_yds,0,,,,,
player,201711050oti,rav,HumpMa00,fumbles_rec_td,0,,,,,
player,201711050oti,rav,HumpMa00,fumbles_forced,0,,,,,
player,201711050oti,oti,ByarKe01,def_int,2,,,,,
player,201711050oti,oti,ByarKe01,def_int_yds,33,,,,,
player,201711050oti,oti,ByarKe01,def_int_td,0,,,,,
player,201711050oti,oti,ByarKe01,def_int_long,33,,,,,
player,201711050oti,oti,ByarKe01,pass_defended,3,,,,,
player,201711050oti,oti,ByarKe01,sacks,0.0,,,,,
player,201711050oti,oti,ByarKe01,tackles_combined,4,,,,,
player,201711050oti,oti,ByarKe01,tackles_solo,4,,,,,
player,201711050oti,oti,ByarKe01,tackles_assists,0,,,,,
player,201711050oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201711050oti,oti,ByarKe01,qb_hits,0,,,,,
player,201711050oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201711050oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201711050oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201711050oti,oti,CaseJu00,def_int,0,,,,,
player,201711050oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201711050oti,oti,CaseJu00,def_int_td,0,,,,,
player,201711050oti,oti,CaseJu00,def_int_long,0,,,,,
player,201711050oti,oti,CaseJu00,pass_defended,0,,,,,
player,201711050oti,oti,CaseJu00,sacks,1.0,,,,,
player,201711050oti,oti,CaseJu00,tackles_combined,5,,,,,
player,201711050oti,oti,CaseJu00,tackles_solo,4,,,,,
player,201711050oti,oti,CaseJu00,tackles_assists,1,,,,,
player,201711050oti,oti,CaseJu00,tackles_loss,2,,,,,
player,201711050oti,oti,CaseJu00,qb_hits,1,,,,,
player,201711050oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201711050oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201711050oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201711050oti,oti,MorgDe99,def_int,0,,,,,
player,201711050oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201711050oti,oti,MorgDe99,def_int_td,0,,,,,
player,201711050oti,oti,MorgDe99,def_int_long,0,,,,,
player,201711050oti,oti,MorgDe99,pass_defended,0,,,,,
player,201711050oti,oti,MorgDe99,sacks,0.5,,,,,
player,201711050oti,oti,MorgDe99,tackles_combined,3,,,,,
player,201711050oti,oti,MorgDe99,tackles_solo,2,,,,,
player,201711050oti,oti,MorgDe99,tackles_assists,1,,,,,
player,201711050oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201711050oti,oti,MorgDe99,qb_hits,1,,,,,
player,201711050oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201711050oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201711050oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201711050oti,oti,KlugKa00,def_int,0,,,,,
player,201711050oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201711050oti,oti,KlugKa00,def_int_td,0,,,,,
player,201711050oti,oti,KlugKa00,def_int_long,0,,,,,
player,201711050oti,oti,KlugKa00,pass_defended,0,,,,,
player,201711050oti,oti,KlugKa00,sacks,0.5,,,,,
player,201711050oti,oti,KlugKa00,tackles_combined,2,,,,,
player,201711050oti,oti,KlugKa00,tackles_solo,1,,,,,
player,201711050oti,oti,KlugKa00,tackles_assists,1,,,,,
player,201711050oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201711050oti,oti,KlugKa00,qb_hits,1,,,,,
player,201711050oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201711050oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201711050oti,oti,KlugKa00,fumbles_forced,0,,,,,
player,201711050oti,oti,WoodWe20,def_int,0,,,,,
player,201711050oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201711050oti,oti,WoodWe20,def_int_td,0,,,,,
player,201711050oti,oti,WoodWe20,def_int_long,0,,,,,
player,201711050oti,oti,WoodWe20,pass_defended,1,,,,,
player,201711050oti,oti,WoodWe20,sacks,0.0,,,,,
player,201711050oti,oti,WoodWe20,tackles_combined,14,,,,,
player,201711050oti,oti,WoodWe20,tackles_solo,9,,,,,
player,201711050oti,oti,WoodWe20,tackles_assists,5,,,,,
player,201711050oti,oti,WoodWe20,tackles_loss,1,,,,,
player,201711050oti,oti,WoodWe20,qb_hits,0,,,,,
player,201711050oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201711050oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201711050oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201711050oti,oti,JackAd00,def_int,0,,,,,
player,201711050oti,oti,JackAd00,def_int_yds,0,,,,,
player,201711050oti,oti,JackAd00,def_int_td,0,,,,,
player,201711050oti,oti,JackAd00,def_int_long,0,,,,,
player,201711050oti,oti,JackAd00,pass_defended,1,,,,,
player,201711050oti,oti,JackAd00,sacks,0.0,,,,,
player,201711050oti,oti,JackAd00,tackles_combined,8,,,,,
player,201711050oti,oti,JackAd00,tackles_solo,6,,,,,
player,201711050oti,oti,JackAd00,tackles_assists,2,,,,,
player,201711050oti,oti,JackAd00,tackles_loss,0,,,,,
player,201711050oti,oti,JackAd00,qb_hits,0,,,,,
player,201711050oti,oti,JackAd00,fumbles_rec,0,,,,,
player,201711050oti,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201711050oti,oti,JackAd00,fumbles_forced,0,,,,,
player,201711050oti,oti,BrowJa06,def_int,0,,,,,
player,201711050oti,oti,BrowJa06,def_int_yds,0,,,,,
player,201711050oti,oti,BrowJa06,def_int_td,0,,,,,
player,201711050oti,oti,BrowJa06,def_int_long,0,,,,,
player,201711050oti,oti,BrowJa06,pass_defended,0,,,,,
player,201711050oti,oti,BrowJa06,sacks,0.0,,,,,
player,201711050oti,oti,BrowJa06,tackles_combined,6,,,,,
player,201711050oti,oti,BrowJa06,tackles_solo,5,,,,,
player,201711050oti,oti,BrowJa06,tackles_assists,1,,,,,
player,201711050oti,oti,BrowJa06,tackles_loss,0,,,,,
player,201711050oti,oti,BrowJa06,qb_hits,0,,,,,
player,201711050oti,oti,BrowJa06,fumbles_rec,0,,,,,
player,201711050oti,oti,BrowJa06,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,BrowJa06,fumbles_rec_td,0,,,,,
player,201711050oti,oti,BrowJa06,fumbles_forced,0,,,,,
player,201711050oti,oti,RyanLo00,def_int,0,,,,,
player,201711050oti,oti,RyanLo00,def_int_yds,0,,,,,
player,201711050oti,oti,RyanLo00,def_int_td,0,,,,,
player,201711050oti,oti,RyanLo00,def_int_long,0,,,,,
player,201711050oti,oti,RyanLo00,pass_defended,2,,,,,
player,201711050oti,oti,RyanLo00,sacks,0.0,,,,,
player,201711050oti,oti,RyanLo00,tackles_combined,6,,,,,
player,201711050oti,oti,RyanLo00,tackles_solo,4,,,,,
player,201711050oti,oti,RyanLo00,tackles_assists,2,,,,,
player,201711050oti,oti,RyanLo00,tackles_loss,0,,,,,
player,201711050oti,oti,RyanLo00,qb_hits,0,,,,,
player,201711050oti,oti,RyanLo00,fumbles_rec,0,,,,,
player,201711050oti,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201711050oti,oti,RyanLo00,fumbles_forced,0,,,,,
player,201711050oti,oti,OrakBr99,def_int,0,,,,,
player,201711050oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201711050oti,oti,OrakBr99,def_int_td,0,,,,,
player,201711050oti,oti,OrakBr99,def_int_long,0,,,,,
player,201711050oti,oti,OrakBr99,pass_defended,0,,,,,
player,201711050oti,oti,OrakBr99,sacks,0.0,,,,,
player,201711050oti,oti,OrakBr99,tackles_combined,4,,,,,
player,201711050oti,oti,OrakBr99,tackles_solo,1,,,,,
player,201711050oti,oti,OrakBr99,tackles_assists,3,,,,,
player,201711050oti,oti,OrakBr99,tackles_loss,0,,,,,
player,201711050oti,oti,OrakBr99,qb_hits,0,,,,,
player,201711050oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201711050oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201711050oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201711050oti,oti,SimsLe00,def_int,0,,,,,
player,201711050oti,oti,SimsLe00,def_int_yds,0,,,,,
player,201711050oti,oti,SimsLe00,def_int_td,0,,,,,
player,201711050oti,oti,SimsLe00,def_int_long,0,,,,,
player,201711050oti,oti,SimsLe00,pass_defended,0,,,,,
player,201711050oti,oti,SimsLe00,sacks,0.0,,,,,
player,201711050oti,oti,SimsLe00,tackles_combined,4,,,,,
player,201711050oti,oti,SimsLe00,tackles_solo,4,,,,,
player,201711050oti,oti,SimsLe00,tackles_assists,0,,,,,
player,201711050oti,oti,SimsLe00,tackles_loss,0,,,,,
player,201711050oti,oti,SimsLe00,qb_hits,0,,,,,
player,201711050oti,oti,SimsLe00,fumbles_rec,0,,,,,
player,201711050oti,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201711050oti,oti,SimsLe00,fumbles_forced,0,,,,,
player,201711050oti,oti,CyprJo00,def_int,0,,,,,
player,201711050oti,oti,CyprJo00,def_int_yds,0,,,,,
player,201711050oti,oti,CyprJo00,def_int_td,0,,,,,
player,201711050oti,oti,CyprJo00,def_int_long,0,,,,,
player,201711050oti,oti,CyprJo00,pass_defended,0,,,,,
player,201711050oti,oti,CyprJo00,sacks,0.0,,,,,
player,201711050oti,oti,CyprJo00,tackles_combined,2,,,,,
player,201711050oti,oti,CyprJo00,tackles_solo,1,,,,,
player,201711050oti,oti,CyprJo00,tackles_assists,1,,,,,
player,201711050oti,oti,CyprJo00,tackles_loss,0,,,,,
player,201711050oti,oti,CyprJo00,qb_hits,0,,,,,
player,201711050oti,oti,CyprJo00,fumbles_rec,0,,,,,
player,201711050oti,oti,CyprJo00,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,CyprJo00,fumbles_rec_td,0,,,,,
player,201711050oti,oti,CyprJo00,fumbles_forced,0,,,,,
player,201711050oti,oti,FlueDa00,def_int,0,,,,,
player,201711050oti,oti,FlueDa00,def_int_yds,0,,,,,
player,201711050oti,oti,FlueDa00,def_int_td,0,,,,,
player,201711050oti,oti,FlueDa00,def_int_long,0,,,,,
player,201711050oti,oti,FlueDa00,pass_defended,0,,,,,
player,201711050oti,oti,FlueDa00,sacks,0.0,,,,,
player,201711050oti,oti,FlueDa00,tackles_combined,2,,,,,
player,201711050oti,oti,FlueDa00,tackles_solo,0,,,,,
player,201711050oti,oti,FlueDa00,tackles_assists,2,,,,,
player,201711050oti,oti,FlueDa00,tackles_loss,0,,,,,
player,201711050oti,oti,FlueDa00,qb_hits,0,,,,,
player,201711050oti,oti,FlueDa00,fumbles_rec,0,,,,,
player,201711050oti,oti,FlueDa00,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,FlueDa00,fumbles_rec_td,0,,,,,
player,201711050oti,oti,FlueDa00,fumbles_forced,0,,,,,
player,201711050oti,oti,JohnAu01,def_int,0,,,,,
player,201711050oti,oti,JohnAu01,def_int_yds,0,,,,,
player,201711050oti,oti,JohnAu01,def_int_td,0,,,,,
player,201711050oti,oti,JohnAu01,def_int_long,0,,,,,
player,201711050oti,oti,JohnAu01,pass_defended,0,,,,,
player,201711050oti,oti,JohnAu01,sacks,0.0,,,,,
player,201711050oti,oti,JohnAu01,tackles_combined,2,,,,,
player,201711050oti,oti,JohnAu01,tackles_solo,2,,,,,
player,201711050oti,oti,JohnAu01,tackles_assists,0,,,,,
player,201711050oti,oti,JohnAu01,tackles_loss,0,,,,,
player,201711050oti,oti,JohnAu01,qb_hits,0,,,,,
player,201711050oti,oti,JohnAu01,fumbles_rec,0,,,,,
player,201711050oti,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201711050oti,oti,JohnAu01,fumbles_forced,0,,,,,
player,201711050oti,oti,JoneDa04,def_int,0,,,,,
player,201711050oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201711050oti,oti,JoneDa04,def_int_td,0,,,,,
player,201711050oti,oti,JoneDa04,def_int_long,0,,,,,
player,201711050oti,oti,JoneDa04,pass_defended,0,,,,,
player,201711050oti,oti,JoneDa04,sacks,0.0,,,,,
player,201711050oti,oti,JoneDa04,tackles_combined,2,,,,,
player,201711050oti,oti,JoneDa04,tackles_solo,2,,,,,
player,201711050oti,oti,JoneDa04,tackles_assists,0,,,,,
player,201711050oti,oti,JoneDa04,tackles_loss,0,,,,,
player,201711050oti,oti,JoneDa04,qb_hits,0,,,,,
player,201711050oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201711050oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201711050oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201711050oti,oti,WaldEr99,def_int,0,,,,,
player,201711050oti,oti,WaldEr99,def_int_yds,0,,,,,
player,201711050oti,oti,WaldEr99,def_int_td,0,,,,,
player,201711050oti,oti,WaldEr99,def_int_long,0,,,,,
player,201711050oti,oti,WaldEr99,pass_defended,0,,,,,
player,201711050oti,oti,WaldEr99,sacks,0.0,,,,,
player,201711050oti,oti,WaldEr99,tackles_combined,2,,,,,
player,201711050oti,oti,WaldEr99,tackles_solo,1,,,,,
player,201711050oti,oti,WaldEr99,tackles_assists,1,,,,,
player,201711050oti,oti,WaldEr99,tackles_loss,0,,,,,
player,201711050oti,oti,WaldEr99,qb_hits,0,,,,,
player,201711050oti,oti,WaldEr99,fumbles_rec,0,,,,,
player,201711050oti,oti,WaldEr99,fumbles_rec_yds,0,,,,,
player,201711050oti,oti,WaldEr99,fumbles_rec_td,0,,,,,
player,201711050oti,oti,WaldEr99,fumbles_forced,0,,,,,
