game,2017,15,20171216,201712160det,chi,"Chicago Bears",10,det,"Detroit Lions",20
player,201712160det,chi,BellJo02,pass_td,0,,,,,
player,201712160det,chi,BellJo02,pass_int,0,,,,,
player,201712160det,chi,BellJo02,pass_sacked,0,,,,,
player,201712160det,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201712160det,chi,BellJo02,pass_long,0,,,,,
player,201712160det,chi,BellJo02,pass_rating,,,,,,
player,201712160det,chi,BellJo02,rush_att,0,,,,,
player,201712160det,chi,BellJo02,rush_yds,0,,,,,
player,201712160det,chi,BellJo02,rush_td,0,,,,,
player,201712160det,chi,BellJo02,rush_long,0,,,,,
player,201712160det,chi,BellJo02,targets,7,,,,,
player,201712160det,chi,BellJo02,rec,5,,,,,
player,201712160det,chi,BellJo02,rec_yds,70,,,,,
player,201712160det,chi,BellJo02,rec_td,0,,,,,
player,201712160det,chi,BellJo02,rec_long,19,,,,,
player,201712160det,chi,BellJo02,fumbles,0,,,,,
player,201712160det,chi,BellJo02,fumbles_lost,0,,,,,
player,201712160det,chi,WheaMa00,pass_cmp,0,,,,,
player,201712160det,chi,WheaMa00,pass_att,0,,,,,
player,201712160det,chi,WheaMa00,pass_yds,0,,,,,
player,201712160det,chi,WheaMa00,pass_td,0,,,,,
player,201712160det,chi,WheaMa00,pass_int,0,,,,,
player,201712160det,chi,WheaMa00,pass_sacked,0,,,,,
player,201712160det,chi,WheaMa00,pass_sacked_yds,0,,,,,
player,201712160det,chi,WheaMa00,pass_long,0,,,,,
player,201712160det,chi,WheaMa00,pass_rating,,,,,,
player,201712160det,chi,WheaMa00,rush_att,0,,,,,
player,201712160det,chi,WheaMa00,rush_yds,0,,,,,
player,201712160det,chi,WheaMa00,rush_td,0,,,,,
player,201712160det,chi,WheaMa00,rush_long,0,,,,,
player,201712160det,chi,WheaMa00,targets,4,,,,,
player,201712160det,chi,WheaMa00,rec,2,,,,,
player,201712160det,chi,WheaMa00,rec_yds,42,,,,,
player,201712160det,chi,WheaMa00,rec_td,0,,,,,
player,201712160det,chi,WheaMa00,rec_long,22,,,,,
player,201712160det,chi,WheaMa00,fumbles,0,,,,,
player,201712160det,chi,WheaMa00,fumbles_lost,0,,,,,
player,201712160det,chi,CunnBe01,pass_cmp,0,,,,,
player,201712160det,chi,CunnBe01,pass_att,0,,,,,
player,201712160det,chi,CunnBe01,pass_yds,0,,,,,
player,201712160det,chi,CunnBe01,pass_td,0,,,,,
player,201712160det,chi,CunnBe01,pass_int,0,,,,,
player,201712160det,chi,CunnBe01,pass_sacked,0,,,,,
player,201712160det,chi,CunnBe01,pass_sacked_yds,0,,,,,
player,201712160det,chi,CunnBe01,pass_long,0,,,,,
player,201712160det,chi,CunnBe01,pass_rating,,,,,,
player,201712160det,chi,CunnBe01,rush_att,0,,,,,
player,201712160det,chi,CunnBe01,rush_yds,0,,,,,
player,201712160det,chi,CunnBe01,rush_td,0,,,,,
player,201712160det,chi,CunnBe01,rush_long,0,,,,,
player,201712160det,chi,CunnBe01,targets,5,,,,,
player,201712160det,chi,CunnBe01,rec,4,,,,,
player,201712160det,chi,CunnBe01,rec_yds,33,,,,,
player,201712160det,chi,CunnBe01,rec_td,1,,,,,
player,201712160det,chi,CunnBe01,rec_long,12,,,,,
player,201712160det,chi,CunnBe01,fumbles,0,,,,,
player,201712160det,chi,CunnBe01,fumbles_lost,0,,,,,
player,201712160det,chi,BrowDa04,pass_cmp,0,,,,,
player,201712160det,chi,BrowDa04,pass_att,0,,,,,
player,201712160det,chi,BrowDa04,pass_yds,0,,,,,
player,201712160det,chi,BrowDa04,pass_td,0,,,,,
player,201712160det,chi,BrowDa04,pass_int,0,,,,,
player,201712160det,chi,BrowDa04,pass_sacked,0,,,,,
player,201712160det,chi,BrowDa04,pass_sacked_yds,0,,,,,
player,201712160det,chi,BrowDa04,pass_long,0,,,,,
player,201712160det,chi,BrowDa04,pass_rating,,,,,,
player,201712160det,chi,BrowDa04,rush_att,0,,,,,
player,201712160det,chi,BrowDa04,rush_yds,0,,,,,
player,201712160det,chi,BrowDa04,rush_td,0,,,,,
player,201712160det,chi,BrowDa04,rush_long,0,,,,,
player,201712160det,chi,BrowDa04,targets,4,,,,,
player,201712160det,chi,BrowDa04,rec,3,,,,,
player,201712160det,chi,BrowDa04,rec_yds,32,,,,,
player,201712160det,chi,BrowDa04,rec_td,0,,,,,
player,201712160det,chi,BrowDa04,rec_long,17,,,,,
player,201712160det,chi,BrowDa04,fumbles,0,,,,,
player,201712160det,chi,BrowDa04,fumbles_lost,0,,,,,
player,201712160det,chi,SimsDi00,pass_cmp,0,,,,,
player,201712160det,chi,SimsDi00,pass_att,0,,,,,
player,201712160det,chi,SimsDi00,pass_yds,0,,,,,
player,201712160det,chi,SimsDi00,pass_td,0,,,,,
player,201712160det,chi,SimsDi00,pass_int,0,,,,,
player,201712160det,chi,SimsDi00,pass_sacked,0,,,,,
player,201712160det,chi,SimsDi00,pass_sacked_yds,0,,,,,
player,201712160det,chi,SimsDi00,pass_long,0,,,,,
player,201712160det,chi,SimsDi00,pass_rating,,,,,,
player,201712160det,chi,SimsDi00,rush_att,0,,,,,
player,201712160det,chi,SimsDi00,rush_yds,0,,,,,
player,201712160det,chi,SimsDi00,rush_td,0,,,,,
player,201712160det,chi,SimsDi00,rush_long,0,,,,,
player,201712160det,chi,SimsDi00,targets,1,,,,,
player,201712160det,chi,SimsDi00,rec,1,,,,,
player,201712160det,chi,SimsDi00,rec_yds,9,,,,,
player,201712160det,chi,SimsDi00,rec_td,0,,,,,
player,201712160det,chi,SimsDi00,rec_long,9,,,,,
player,201712160det,chi,SimsDi00,fumbles,0,,,,,
player,201712160det,chi,SimsDi00,fumbles_lost,0,,,,,
player,201712160det,chi,InmaDo00,pass_cmp,0,,,,,
player,201712160det,chi,InmaDo00,pass_att,0,,,,,
player,201712160det,chi,InmaDo00,pass_yds,0,,,,,
player,201712160det,chi,InmaDo00,pass_td,0,,,,,
player,201712160det,chi,InmaDo00,pass_int,0,,,,,
player,201712160det,chi,InmaDo00,pass_sacked,0,,,,,
player,201712160det,chi,InmaDo00,pass_sacked_yds,0,,,,,
player,201712160det,chi,InmaDo00,pass_long,0,,,,,
player,201712160det,chi,InmaDo00,pass_rating,,,,,,
player,201712160det,chi,InmaDo00,rush_att,0,,,,,
player,201712160det,chi,InmaDo00,rush_yds,0,,,,,
player,201712160det,chi,InmaDo00,rush_td,0,,,,,
player,201712160det,chi,InmaDo00,rush_long,0,,,,,
player,201712160det,chi,InmaDo00,targets,2,,,,,
player,201712160det,chi,InmaDo00,rec,1,,,,,
player,201712160det,chi,InmaDo00,rec_yds,5,,,,,
player,201712160det,chi,InmaDo00,rec_td,0,,,,,
player,201712160det,chi,InmaDo00,rec_long,5,,,,,
player,201712160det,chi,InmaDo00,fumbles,0,,,,,
player,201712160det,chi,InmaDo00,fumbles_lost,0,,,,,
player,201712160det,det,StafMa00,pass_cmp,25,,,,,
player,201712160det,det,StafMa00,pass_att,33,,,,,
player,201712160det,det,StafMa00,pass_yds,237,,,,,
player,201712160det,det,StafMa00,pass_td,2,,,,,
player,201712160det,det,StafMa00,pass_int,0,,,,,
player,201712160det,det,StafMa00,pass_sacked,4,,,,,
player,201712160det,det,StafMa00,pass_sacked_yds,35,,,,,
player,201712160det,det,StafMa00,pass_long,58,,,,,
player,201712160det,det,StafMa00,pass_rating,115.3,,,,,
player,201712160det,det,StafMa00,rush_att,1,,,,,
player,201712160det,det,StafMa00,rush_yds,-1,,,,,
player,201712160det,det,StafMa00,rush_td,0,,,,,
player,201712160det,det,StafMa00,rush_long,-1,,,,,
player,201712160det,det,StafMa00,targets,0,,,,,
player,201712160det,det,StafMa00,rec,0,,,,,
player,201712160det,det,StafMa00,rec_yds,0,,,,,
player,201712160det,det,StafMa00,rec_td,0,,,,,
player,201712160det,det,StafMa00,rec_long,0,,,,,
player,201712160det,det,StafMa00,fumbles,0,,,,,
player,201712160det,det,StafMa00,fumbles_lost,0,,,,,
player,201712160det,det,RiddTh00,pass_cmp,0,,,,,
player,201712160det,det,RiddTh00,pass_att,0,,,,,
player,201712160det,det,RiddTh00,pass_yds,0,,,,,
player,201712160det,det,RiddTh00,pass_td,0,,,,,
player,201712160det,det,RiddTh00,pass_int,0,,,,,
player,201712160det,det,RiddTh00,pass_sacked,0,,,,,
player,201712160det,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201712160det,det,RiddTh00,pass_long,0,,,,,
player,201712160det,det,RiddTh00,pass_rating,,,,,,
player,201712160det,det,RiddTh00,rush_att,8,,,,,
player,201712160det,det,RiddTh00,rush_yds,49,,,,,
player,201712160det,det,RiddTh00,rush_td,0,,,,,
player,201712160det,det,RiddTh00,rush_long,12,,,,,
player,201712160det,det,RiddTh00,targets,3,,,,,
player,201712160det,det,RiddTh00,rec,3,,,,,
player,201712160det,det,RiddTh00,rec_yds,12,,,,,
player,201712160det,det,RiddTh00,rec_td,0,,,,,
player,201712160det,det,RiddTh00,rec_long,8,,,,,
player,201712160det,det,RiddTh00,fumbles,1,,,,,
player,201712160det,det,RiddTh00,fumbles_lost,1,,,,,
player,201712160det,det,GreeTi00,pass_cmp,0,,,,,
player,201712160det,det,GreeTi00,pass_att,0,,,,,
player,201712160det,det,GreeTi00,pass_yds,0,,,,,
player,201712160det,det,GreeTi00,pass_td,0,,,,,
player,201712160det,det,GreeTi00,pass_int,0,,,,,
player,201712160det,det,GreeTi00,pass_sacked,0,,,,,
player,201712160det,det,GreeTi00,pass_sacked_yds,0,,,,,
player,201712160det,det,GreeTi00,pass_long,0,,,,,
player,201712160det,det,GreeTi00,pass_rating,,,,,,
player,201712160det,det,GreeTi00,rush_att,10,,,,,
player,201712160det,det,GreeTi00,rush_yds,35,,,,,
player,201712160det,det,GreeTi00,rush_td,0,,,,,
player,201712160det,det,GreeTi00,rush_long,7,,,,,
player,201712160det,det,GreeTi00,targets,0,,,,,
player,201712160det,det,GreeTi00,rec,0,,,,,
player,201712160det,det,GreeTi00,rec_yds,0,,,,,
player,201712160det,det,GreeTi00,rec_td,0,,,,,
player,201712160det,det,GreeTi00,rec_long,0,,,,,
player,201712160det,det,GreeTi00,fumbles,0,,,,,
player,201712160det,det,GreeTi00,fumbles_lost,0,,,,,
player,201712160det,det,AbduAm00,pass_cmp,0,,,,,
player,201712160det,det,AbduAm00,pass_att,0,,,,,
player,201712160det,det,AbduAm00,pass_yds,0,,,,,
player,201712160det,det,AbduAm00,pass_td,0,,,,,
player,201712160det,det,AbduAm00,pass_int,0,,,,,
player,201712160det,det,AbduAm00,pass_sacked,0,,,,,
player,201712160det,det,AbduAm00,pass_sacked_yds,0,,,,,
player,201712160det,det,AbduAm00,pass_long,0,,,,,
player,201712160det,det,AbduAm00,pass_rating,,,,,,
player,201712160det,det,AbduAm00,rush_att,1,,,,,
player,201712160det,det,AbduAm00,rush_yds,8,,,,,
player,201712160det,det,AbduAm00,rush_td,0,,,,,
player,201712160det,det,AbduAm00,rush_long,8,,,,,
player,201712160det,det,AbduAm00,targets,4,,,,,
player,201712160det,det,AbduAm00,rec,3,,,,,
player,201712160det,det,AbduAm00,rec_yds,13,,,,,
player,201712160det,det,AbduAm00,rec_td,0,,,,,
player,201712160det,det,AbduAm00,rec_long,11,,,,,
player,201712160det,det,AbduAm00,fumbles,0,,,,,
player,201712160det,det,AbduAm00,fumbles_lost,0,,,,,
player,201712160det,det,JoneMa02,pass_cmp,0,,,,,
player,201712160det,det,JoneMa02,pass_att,0,,,,,
player,201712160det,det,JoneMa02,pass_yds,0,,,,,
player,201712160det,det,JoneMa02,pass_td,0,,,,,
player,201712160det,det,JoneMa02,pass_int,0,,,,,
player,201712160det,det,JoneMa02,pass_sacked,0,,,,,
player,201712160det,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201712160det,det,JoneMa02,pass_long,0,,,,,
player,201712160det,det,JoneMa02,pass_rating,,,,,,
player,201712160det,det,JoneMa02,rush_att,0,,,,,
player,201712160det,det,JoneMa02,rush_yds,0,,,,,
player,201712160det,det,JoneMa02,rush_td,0,,,,,
player,201712160det,det,JoneMa02,rush_long,0,,,,,
player,201712160det,det,JoneMa02,targets,5,,,,,
player,201712160det,det,JoneMa02,rec,3,,,,,
player,201712160det,det,JoneMa02,rec_yds,85,,,,,
player,201712160det,det,JoneMa02,rec_td,0,,,,,
player,201712160det,det,JoneMa02,rec_long,58,,,,,
player,201712160det,det,JoneMa02,fumbles,0,,,,,
player,201712160det,det,JoneMa02,fumbles_lost,0,,,,,
player,201712160det,det,TateGo00,pass_cmp,0,,,,,
player,201712160det,det,TateGo00,pass_att,0,,,,,
player,201712160det,det,TateGo00,pass_yds,0,,,,,
player,201712160det,det,TateGo00,pass_td,0,,,,,
player,201712160det,det,TateGo00,pass_int,0,,,,,
player,201712160det,det,TateGo00,pass_sacked,0,,,,,
player,201712160det,det,TateGo00,pass_sacked_yds,0,,,,,
player,201712160det,det,TateGo00,pass_long,0,,,,,
player,201712160det,det,TateGo00,pass_rating,,,,,,
player,201712160det,det,TateGo00,rush_att,0,,,,,
player,201712160det,det,TateGo00,rush_yds,0,,,,,
player,201712160det,det,TateGo00,rush_td,0,,,,,
player,201712160det,det,TateGo00,rush_long,0,,,,,
player,201712160det,det,TateGo00,targets,5,,,,,
player,201712160det,det,TateGo00,rec,3,,,,,
player,201712160det,det,TateGo00,rec_yds,33,,,,,
player,201712160det,det,TateGo00,rec_td,0,,,,,
player,201712160det,det,TateGo00,rec_long,19,,,,,
player,201712160det,det,TateGo00,fumbles,0,,,,,
player,201712160det,det,TateGo00,fumbles_lost,0,,,,,
player,201712160det,det,EbroEr00,pass_cmp,0,,,,,
player,201712160det,det,EbroEr00,pass_att,0,,,,,
player,201712160det,det,EbroEr00,pass_yds,0,,,,,
player,201712160det,det,EbroEr00,pass_td,0,,,,,
player,201712160det,det,EbroEr00,pass_int,0,,,,,
player,201712160det,det,EbroEr00,pass_sacked,0,,,,,
player,201712160det,det,EbroEr00,pass_sacked_yds,0,,,,,
player,201712160det,det,EbroEr00,pass_long,0,,,,,
player,201712160det,det,EbroEr00,pass_rating,,,,,,
player,201712160det,det,EbroEr00,rush_att,0,,,,,
player,201712160det,det,EbroEr00,rush_yds,0,,,,,
player,201712160det,det,EbroEr00,rush_td,0,,,,,
player,201712160det,det,EbroEr00,rush_long,0,,,,,
player,201712160det,det,EbroEr00,targets,7,,,,,
player,201712160det,det,EbroEr00,rec,5,,,,,
player,201712160det,det,EbroEr00,rec_yds,33,,,,,
player,201712160det,det,EbroEr00,rec_td,1,,,,,
player,201712160det,det,EbroEr00,rec_long,19,,,,,
player,201712160det,det,EbroEr00,fumbles,0,,,,,
player,201712160det,det,EbroEr00,fumbles_lost,0,,,,,
player,201712160det,det,GollKe00,pass_cmp,0,,,,,
player,201712160det,det,GollKe00,pass_att,0,,,,,
player,201712160det,det,GollKe00,pass_yds,0,,,,,
player,201712160det,det,GollKe00,pass_td,0,,,,,
player,201712160det,det,GollKe00,pass_int,0,,,,,
player,201712160det,det,GollKe00,pass_sacked,0,,,,,
player,201712160det,det,GollKe00,pass_sacked_yds,0,,,,,
player,201712160det,det,GollKe00,pass_long,0,,,,,
player,201712160det,det,GollKe00,pass_rating,,,,,,
player,201712160det,det,GollKe00,rush_att,0,,,,,
player,201712160det,det,GollKe00,rush_yds,0,,,,,
player,201712160det,det,GollKe00,rush_td,0,,,,,
player,201712160det,det,GollKe00,rush_long,0,,,,,
player,201712160det,det,GollKe00,targets,5,,,,,
player,201712160det,det,GollKe00,rec,4,,,,,
player,201712160det,det,GollKe00,rec_yds,29,,,,,
player,201712160det,det,GollKe00,rec_td,0,,,,,
player,201712160det,det,GollKe00,rec_long,14,,,,,
player,201712160det,det,GollKe00,fumbles,0,,,,,
player,201712160det,det,GollKe00,fumbles_lost,0,,,,,
player,201712160det,det,JoneT.00,pass_cmp,0,,,,,
player,201712160det,det,JoneT.00,pass_att,0,,,,,
player,201712160det,det,JoneT.00,pass_yds,0,,,,,
player,201712160det,det,JoneT.00,pass_td,0,,,,,
player,201712160det,det,JoneT.00,pass_int,0,,,,,
player,201712160det,det,JoneT.00,pass_sacked,0,,,,,
player,201712160det,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201712160det,det,JoneT.00,pass_long,0,,,,,
player,201712160det,det,JoneT.00,pass_rating,,,,,,
player,201712160det,det,JoneT.00,rush_att,0,,,,,
player,201712160det,det,JoneT.00,rush_yds,0,,,,,
player,201712160det,det,JoneT.00,rush_td,0,,,,,
player,201712160det,det,JoneT.00,rush_long,0,,,,,
player,201712160det,det,JoneT.00,targets,3,,,,,
player,201712160det,det,JoneT.00,rec,3,,,,,
player,201712160det,det,JoneT.00,rec_yds,26,,,,,
player,201712160det,det,JoneT.00,rec_td,1,,,,,
player,201712160det,det,JoneT.00,rec_long,12,,,,,
player,201712160det,det,JoneT.00,fumbles,0,,,,,
player,201712160det,det,JoneT.00,fumbles_lost,0,,,,,
player,201712160det,det,AgneJa00,pass_cmp,0,,,,,
player,201712160det,det,AgneJa00,pass_att,0,,,,,
player,201712160det,det,AgneJa00,pass_yds,0,,,,,
player,201712160det,det,AgneJa00,pass_td,0,,,,,
player,201712160det,det,AgneJa00,pass_int,0,,,,,
player,201712160det,det,AgneJa00,pass_sacked,0,,,,,
player,201712160det,det,AgneJa00,pass_sacked_yds,0,,,,,
player,201712160det,det,AgneJa00,pass_long,0,,,,,
player,201712160det,det,AgneJa00,pass_rating,,,,,,
player,201712160det,det,AgneJa00,rush_att,0,,,,,
player,201712160det,det,AgneJa00,rush_yds,0,,,,,
player,201712160det,det,AgneJa00,rush_td,0,,,,,
player,201712160det,det,AgneJa00,rush_long,0,,,,,
player,201712160det,det,AgneJa00,targets,1,,,,,
player,201712160det,det,AgneJa00,rec,1,,,,,
player,201712160det,det,AgneJa00,rec_yds,6,,,,,
player,201712160det,det,AgneJa00,rec_td,0,,,,,
player,201712160det,det,AgneJa00,rec_long,6,,,,,
player,201712160det,det,AgneJa00,fumbles,0,,,,,
player,201712160det,det,AgneJa00,fumbles_lost,0,,,,,
player,201712160det,chi,HousLa99,def_int,0,,,,,
player,201712160det,chi,HousLa99,def_int_yds,0,,,,,
player,201712160det,chi,HousLa99,def_int_td,0,,,,,
player,201712160det,chi,HousLa99,def_int_long,0,,,,,
player,201712160det,chi,HousLa99,pass_defended,0,,,,,
player,201712160det,chi,HousLa99,sacks,2.0,,,,,
player,201712160det,chi,HousLa99,tackles_combined,3,,,,,
player,201712160det,chi,HousLa99,tackles_solo,3,,,,,
player,201712160det,chi,HousLa99,tackles_assists,0,,,,,
player,201712160det,chi,HousLa99,tackles_loss,2,,,,,
player,201712160det,chi,HousLa99,qb_hits,2,,,,,
player,201712160det,chi,HousLa99,fumbles_rec,0,,,,,
player,201712160det,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201712160det,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201712160det,chi,HousLa99,fumbles_forced,0,,,,,
player,201712160det,chi,AchoSa00,def_int,0,,,,,
player,201712160det,chi,AchoSa00,def_int_yds,0,,,,,
player,201712160det,chi,AchoSa00,def_int_td,0,,,,,
player,201712160det,chi,AchoSa00,def_int_long,0,,,,,
player,201712160det,chi,AchoSa00,pass_defended,0,,,,,
player,201712160det,chi,AchoSa00,sacks,1.0,,,,,
player,201712160det,chi,AchoSa00,tackles_combined,4,,,,,
player,201712160det,chi,AchoSa00,tackles_solo,3,,,,,
player,201712160det,chi,AchoSa00,tackles_assists,1,,,,,
player,201712160det,chi,AchoSa00,tackles_loss,1,,,,,
player,201712160det,chi,AchoSa00,qb_hits,1,,,,,
player,201712160det,chi,AchoSa00,fumbles_rec,0,,,,,
player,201712160det,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201712160det,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201712160det,chi,AchoSa00,fumbles_forced,1,,,,,
player,201712160det,chi,HickAk00,def_int,0,,,,,
player,201712160det,chi,HickAk00,def_int_yds,0,,,,,
player,201712160det,chi,HickAk00,def_int_td,0,,,,,
player,201712160det,chi,HickAk00,def_int_long,0,,,,,
player,201712160det,chi,HickAk00,pass_defended,0,,,,,
