game,2017,11,20171120,201711200sea,atl,"Atlanta Falcons",34,sea,"Seattle Seahawks",31
player,201711200sea,atl,ClayAd00,def_int_td,0,,,,,
player,201711200sea,atl,ClayAd00,def_int_long,0,,,,,
player,201711200sea,atl,ClayAd00,pass_defended,0,,,,,
player,201711200sea,atl,ClayAd00,sacks,0.0,,,,,
player,201711200sea,atl,ClayAd00,tackles_combined,1,,,,,
player,201711200sea,atl,ClayAd00,tackles_solo,1,,,,,
player,201711200sea,atl,ClayAd00,tackles_assists,0,,,,,
player,201711200sea,atl,ClayAd00,tackles_loss,0,,,,,
player,201711200sea,atl,ClayAd00,qb_hits,1,,,,,
player,201711200sea,atl,ClayAd00,fumbles_rec,1,,,,,
player,201711200sea,atl,ClayAd00,fumbles_rec_yds,10,,,,,
player,201711200sea,atl,ClayAd00,fumbles_rec_td,1,,,,,
player,201711200sea,atl,ClayAd00,fumbles_forced,0,,,,,
player,201711200sea,atl,HallMa02,def_int,0,,,,,
player,201711200sea,atl,HallMa02,def_int_yds,0,,,,,
player,201711200sea,atl,HallMa02,def_int_td,0,,,,,
player,201711200sea,atl,HallMa02,def_int_long,0,,,,,
player,201711200sea,atl,HallMa02,pass_defended,0,,,,,
player,201711200sea,atl,HallMa02,sacks,0.0,,,,,
player,201711200sea,atl,HallMa02,tackles_combined,1,,,,,
player,201711200sea,atl,HallMa02,tackles_solo,1,,,,,
player,201711200sea,atl,HallMa02,tackles_assists,0,,,,,
player,201711200sea,atl,HallMa02,tackles_loss,0,,,,,
player,201711200sea,atl,HallMa02,qb_hits,0,,,,,
player,201711200sea,atl,HallMa02,fumbles_rec,0,,,,,
player,201711200sea,atl,HallMa02,fumbles_rec_yds,0,,,,,
player,201711200sea,atl,HallMa02,fumbles_rec_td,0,,,,,
player,201711200sea,atl,HallMa02,fumbles_forced,0,,,,,
player,201711200sea,sea,RichSh00,def_int,0,,,,,
player,201711200sea,sea,RichSh00,def_int_yds,0,,,,,
player,201711200sea,sea,RichSh00,def_int_td,0,,,,,
player,201711200sea,sea,RichSh00,def_int_long,0,,,,,
player,201711200sea,sea,RichSh00,pass_defended,0,,,,,
player,201711200sea,sea,RichSh00,sacks,1.0,,,,,
player,201711200sea,sea,RichSh00,tackles_combined,6,,,,,
player,201711200sea,sea,RichSh00,tackles_solo,4,,,,,
player,201711200sea,sea,RichSh00,tackles_assists,2,,,,,
player,201711200sea,sea,RichSh00,tackles_loss,2,,,,,
player,201711200sea,sea,RichSh00,qb_hits,1,,,,,
player,201711200sea,sea,RichSh00,fumbles_rec,0,,,,,
player,201711200sea,sea,RichSh00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,RichSh00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,RichSh00,fumbles_forced,0,,,,,
player,201711200sea,sea,WagnBo00,def_int,0,,,,,
player,201711200sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201711200sea,sea,WagnBo00,def_int_td,0,,,,,
player,201711200sea,sea,WagnBo00,def_int_long,0,,,,,
player,201711200sea,sea,WagnBo00,pass_defended,0,,,,,
player,201711200sea,sea,WagnBo00,sacks,0.0,,,,,
player,201711200sea,sea,WagnBo00,tackles_combined,8,,,,,
player,201711200sea,sea,WagnBo00,tackles_solo,6,,,,,
player,201711200sea,sea,WagnBo00,tackles_assists,2,,,,,
player,201711200sea,sea,WagnBo00,tackles_loss,1,,,,,
player,201711200sea,sea,WagnBo00,qb_hits,0,,,,,
player,201711200sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201711200sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201711200sea,sea,LaneJe00,def_int,0,,,,,
player,201711200sea,sea,LaneJe00,def_int_yds,0,,,,,
player,201711200sea,sea,LaneJe00,def_int_td,0,,,,,
player,201711200sea,sea,LaneJe00,def_int_long,0,,,,,
player,201711200sea,sea,LaneJe00,pass_defended,0,,,,,
player,201711200sea,sea,LaneJe00,sacks,0.0,,,,,
player,201711200sea,sea,LaneJe00,tackles_combined,7,,,,,
player,201711200sea,sea,LaneJe00,tackles_solo,2,,,,,
player,201711200sea,sea,LaneJe00,tackles_assists,5,,,,,
player,201711200sea,sea,LaneJe00,tackles_loss,0,,,,,
player,201711200sea,sea,LaneJe00,qb_hits,0,,,,,
player,201711200sea,sea,LaneJe00,fumbles_rec,0,,,,,
player,201711200sea,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,LaneJe00,fumbles_forced,0,,,,,
player,201711200sea,sea,ThomEa99,def_int,0,,,,,
player,201711200sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201711200sea,sea,ThomEa99,def_int_td,0,,,,,
player,201711200sea,sea,ThomEa99,def_int_long,0,,,,,
player,201711200sea,sea,ThomEa99,pass_defended,0,,,,,
player,201711200sea,sea,ThomEa99,sacks,0.0,,,,,
player,201711200sea,sea,ThomEa99,tackles_combined,6,,,,,
player,201711200sea,sea,ThomEa99,tackles_solo,3,,,,,
player,201711200sea,sea,ThomEa99,tackles_assists,3,,,,,
player,201711200sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201711200sea,sea,ThomEa99,qb_hits,0,,,,,
player,201711200sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201711200sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201711200sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201711200sea,sea,WrigK.00,def_int,0,,,,,
player,201711200sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201711200sea,sea,WrigK.00,def_int_td,0,,,,,
player,201711200sea,sea,WrigK.00,def_int_long,0,,,,,
player,201711200sea,sea,WrigK.00,pass_defended,0,,,,,
player,201711200sea,sea,WrigK.00,sacks,0.0,,,,,
player,201711200sea,sea,WrigK.00,tackles_combined,6,,,,,
player,201711200sea,sea,WrigK.00,tackles_solo,5,,,,,
player,201711200sea,sea,WrigK.00,tackles_assists,1,,,,,
player,201711200sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201711200sea,sea,WrigK.00,qb_hits,0,,,,,
player,201711200sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201711200sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201711200sea,sea,McDoBr01,def_int,0,,,,,
player,201711200sea,sea,McDoBr01,def_int_yds,0,,,,,
player,201711200sea,sea,McDoBr01,def_int_td,0,,,,,
player,201711200sea,sea,McDoBr01,def_int_long,0,,,,,
player,201711200sea,sea,McDoBr01,pass_defended,0,,,,,
player,201711200sea,sea,McDoBr01,sacks,0.0,,,,,
player,201711200sea,sea,McDoBr01,tackles_combined,5,,,,,
player,201711200sea,sea,McDoBr01,tackles_solo,4,,,,,
player,201711200sea,sea,McDoBr01,tackles_assists,1,,,,,
player,201711200sea,sea,McDoBr01,tackles_loss,0,,,,,
player,201711200sea,sea,McDoBr01,qb_hits,0,,,,,
player,201711200sea,sea,McDoBr01,fumbles_rec,0,,,,,
player,201711200sea,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201711200sea,sea,McDoBr01,fumbles_forced,0,,,,,
player,201711200sea,sea,JoneNa00,def_int,0,,,,,
player,201711200sea,sea,JoneNa00,def_int_yds,0,,,,,
player,201711200sea,sea,JoneNa00,def_int_td,0,,,,,
player,201711200sea,sea,JoneNa00,def_int_long,0,,,,,
player,201711200sea,sea,JoneNa00,pass_defended,0,,,,,
player,201711200sea,sea,JoneNa00,sacks,0.0,,,,,
player,201711200sea,sea,JoneNa00,tackles_combined,4,,,,,
player,201711200sea,sea,JoneNa00,tackles_solo,2,,,,,
player,201711200sea,sea,JoneNa00,tackles_assists,2,,,,,
player,201711200sea,sea,JoneNa00,tackles_loss,0,,,,,
player,201711200sea,sea,JoneNa00,qb_hits,0,,,,,
player,201711200sea,sea,JoneNa00,fumbles_rec,0,,,,,
player,201711200sea,sea,JoneNa00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,JoneNa00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,JoneNa00,fumbles_forced,0,,,,,
player,201711200sea,sea,JordDi00,def_int,0,,,,,
player,201711200sea,sea,JordDi00,def_int_yds,0,,,,,
player,201711200sea,sea,JordDi00,def_int_td,0,,,,,
player,201711200sea,sea,JordDi00,def_int_long,0,,,,,
player,201711200sea,sea,JordDi00,pass_defended,0,,,,,
player,201711200sea,sea,JordDi00,sacks,0.0,,,,,
player,201711200sea,sea,JordDi00,tackles_combined,4,,,,,
player,201711200sea,sea,JordDi00,tackles_solo,2,,,,,
player,201711200sea,sea,JordDi00,tackles_assists,2,,,,,
player,201711200sea,sea,JordDi00,tackles_loss,1,,,,,
player,201711200sea,sea,JordDi00,qb_hits,0,,,,,
player,201711200sea,sea,JordDi00,fumbles_rec,0,,,,,
player,201711200sea,sea,JordDi00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,JordDi00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,JordDi00,fumbles_forced,0,,,,,
player,201711200sea,sea,GarvTe00,def_int,0,,,,,
player,201711200sea,sea,GarvTe00,def_int_yds,0,,,,,
player,201711200sea,sea,GarvTe00,def_int_td,0,,,,,
player,201711200sea,sea,GarvTe00,def_int_long,0,,,,,
player,201711200sea,sea,GarvTe00,pass_defended,0,,,,,
player,201711200sea,sea,GarvTe00,sacks,0.0,,,,,
player,201711200sea,sea,GarvTe00,tackles_combined,3,,,,,
player,201711200sea,sea,GarvTe00,tackles_solo,1,,,,,
player,201711200sea,sea,GarvTe00,tackles_assists,2,,,,,
player,201711200sea,sea,GarvTe00,tackles_loss,0,,,,,
player,201711200sea,sea,GarvTe00,qb_hits,1,,,,,
player,201711200sea,sea,GarvTe00,fumbles_rec,0,,,,,
player,201711200sea,sea,GarvTe00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,GarvTe00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,GarvTe00,fumbles_forced,0,,,,,
player,201711200sea,sea,MaxwBy00,def_int,0,,,,,
player,201711200sea,sea,MaxwBy00,def_int_yds,0,,,,,
player,201711200sea,sea,MaxwBy00,def_int_td,0,,,,,
player,201711200sea,sea,MaxwBy00,def_int_long,0,,,,,
player,201711200sea,sea,MaxwBy00,pass_defended,1,,,,,
player,201711200sea,sea,MaxwBy00,sacks,0.0,,,,,
player,201711200sea,sea,MaxwBy00,tackles_combined,3,,,,,
player,201711200sea,sea,MaxwBy00,tackles_solo,3,,,,,
player,201711200sea,sea,MaxwBy00,tackles_assists,0,,,,,
player,201711200sea,sea,MaxwBy00,tackles_loss,0,,,,,
player,201711200sea,sea,MaxwBy00,qb_hits,0,,,,,
player,201711200sea,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201711200sea,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201711200sea,sea,AlexD.00,def_int,0,,,,,
player,201711200sea,sea,AlexD.00,def_int_yds,0,,,,,
player,201711200sea,sea,AlexD.00,def_int_td,0,,,,,
player,201711200sea,sea,AlexD.00,def_int_long,0,,,,,
player,201711200sea,sea,AlexD.00,pass_defended,0,,,,,
player,201711200sea,sea,AlexD.00,sacks,0.0,,,,,
player,201711200sea,sea,AlexD.00,tackles_combined,2,,,,,
player,201711200sea,sea,AlexD.00,tackles_solo,2,,,,,
player,201711200sea,sea,AlexD.00,tackles_assists,0,,,,,
player,201711200sea,sea,AlexD.00,tackles_loss,0,,,,,
player,201711200sea,sea,AlexD.00,qb_hits,0,,,,,
player,201711200sea,sea,AlexD.00,fumbles_rec,0,,,,,
player,201711200sea,sea,AlexD.00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,AlexD.00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,AlexD.00,fumbles_forced,0,,,,,
player,201711200sea,sea,BennMi99,def_int,0,,,,,
player,201711200sea,sea,BennMi99,def_int_yds,0,,,,,
player,201711200sea,sea,BennMi99,def_int_td,0,,,,,
player,201711200sea,sea,BennMi99,def_int_long,0,,,,,
player,201711200sea,sea,BennMi99,pass_defended,0,,,,,
player,201711200sea,sea,BennMi99,sacks,0.0,,,,,
player,201711200sea,sea,BennMi99,tackles_combined,2,,,,,
player,201711200sea,sea,BennMi99,tackles_solo,2,,,,,
player,201711200sea,sea,BennMi99,tackles_assists,0,,,,,
player,201711200sea,sea,BennMi99,tackles_loss,1,,,,,
player,201711200sea,sea,BennMi99,qb_hits,2,,,,,
player,201711200sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201711200sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201711200sea,sea,BennMi99,fumbles_forced,0,,,,,
player,201711200sea,sea,ColeJu01,def_int,0,,,,,
player,201711200sea,sea,ColeJu01,def_int_yds,0,,,,,
player,201711200sea,sea,ColeJu01,def_int_td,0,,,,,
player,201711200sea,sea,ColeJu01,def_int_long,0,,,,,
player,201711200sea,sea,ColeJu01,pass_defended,0,,,,,
player,201711200sea,sea,ColeJu01,sacks,0.0,,,,,
player,201711200sea,sea,ColeJu01,tackles_combined,1,,,,,
player,201711200sea,sea,ColeJu01,tackles_solo,1,,,,,
player,201711200sea,sea,ColeJu01,tackles_assists,0,,,,,
player,201711200sea,sea,ColeJu01,tackles_loss,0,,,,,
player,201711200sea,sea,ColeJu01,qb_hits,0,,,,,
player,201711200sea,sea,ColeJu01,fumbles_rec,0,,,,,
player,201711200sea,sea,ColeJu01,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,ColeJu01,fumbles_rec_td,0,,,,,
player,201711200sea,sea,ColeJu01,fumbles_forced,0,,,,,
player,201711200sea,sea,GrifSh00,def_int,0,,,,,
player,201711200sea,sea,GrifSh00,def_int_yds,0,,,,,
player,201711200sea,sea,GrifSh00,def_int_td,0,,,,,
player,201711200sea,sea,GrifSh00,def_int_long,0,,,,,
player,201711200sea,sea,GrifSh00,pass_defended,0,,,,,
player,201711200sea,sea,GrifSh00,sacks,0.0,,,,,
player,201711200sea,sea,GrifSh00,tackles_combined,1,,,,,
player,201711200sea,sea,GrifSh00,tackles_solo,1,,,,,
player,201711200sea,sea,GrifSh00,tackles_assists,0,,,,,
player,201711200sea,sea,GrifSh00,tackles_loss,0,,,,,
player,201711200sea,sea,GrifSh00,qb_hits,0,,,,,
player,201711200sea,sea,GrifSh00,fumbles_rec,0,,,,,
player,201711200sea,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,GrifSh00,fumbles_forced,0,,,,,
player,201711200sea,sea,ThomTe00,def_int,0,,,,,
player,201711200sea,sea,ThomTe00,def_int_yds,0,,,,,
player,201711200sea,sea,ThomTe00,def_int_td,0,,,,,
player,201711200sea,sea,ThomTe00,def_int_long,0,,,,,
player,201711200sea,sea,ThomTe00,pass_defended,0,,,,,
player,201711200sea,sea,ThomTe00,sacks,0.0,,,,,
player,201711200sea,sea,ThomTe00,tackles_combined,1,,,,,
player,201711200sea,sea,ThomTe00,tackles_solo,1,,,,,
player,201711200sea,sea,ThomTe00,tackles_assists,0,,,,,
player,201711200sea,sea,ThomTe00,tackles_loss,0,,,,,
player,201711200sea,sea,ThomTe00,qb_hits,0,,,,,
player,201711200sea,sea,ThomTe00,fumbles_rec,1,,,,,
player,201711200sea,sea,ThomTe00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,ThomTe00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,ThomTe00,fumbles_forced,0,,,,,
player,201711200sea,sea,ThorNe00,def_int,0,,,,,
player,201711200sea,sea,ThorNe00,def_int_yds,0,,,,,
player,201711200sea,sea,ThorNe00,def_int_td,0,,,,,
player,201711200sea,sea,ThorNe00,def_int_long,0,,,,,
player,201711200sea,sea,ThorNe00,pass_defended,1,,,,,
player,201711200sea,sea,ThorNe00,sacks,0.0,,,,,
player,201711200sea,sea,ThorNe00,tackles_combined,0,,,,,
player,201711200sea,sea,ThorNe00,tackles_solo,0,,,,,
player,201711200sea,sea,ThorNe00,tackles_assists,0,,,,,
player,201711200sea,sea,ThorNe00,tackles_loss,0,,,,,
player,201711200sea,sea,ThorNe00,qb_hits,0,,,,,
player,201711200sea,sea,ThorNe00,fumbles_rec,0,,,,,
player,201711200sea,sea,ThorNe00,fumbles_rec_yds,0,,,,,
player,201711200sea,sea,ThorNe00,fumbles_rec_td,0,,,,,
player,201711200sea,sea,ThorNe00,fumbles_forced,0,,,,,
player,201711200sea,atl,RobeAn00,kick_ret,5,,,,,
player,201711200sea,atl,RobeAn00,kick_ret_yds,107,,,,,
player,201711200sea,atl,RobeAn00,kick_ret_yds_per_ret,21.4,,,,,
player,201711200sea,atl,RobeAn00,kick_ret_td,0,,,,,
player,201711200sea,atl,RobeAn00,kick_ret_long,50,,,,,
player,201711200sea,atl,RobeAn00,punt_ret,0,,,,,
player,201711200sea,atl,RobeAn00,punt_ret_yds,0,,,,,
player,201711200sea,atl,RobeAn00,punt_ret_yds_per_ret,,,,,,
player,201711200sea,atl,RobeAn00,punt_ret_td,0,,,,,
player,201711200sea,atl,RobeAn00,punt_ret_long,0,,,,,
player,201711200sea,atl,GarlBe00,kick_ret,1,,,,,
player,201711200sea,atl,GarlBe00,kick_ret_yds,11,,,,,
player,201711200sea,atl,GarlBe00,kick_ret_yds_per_ret,11.0,,,,,
player,201711200sea,atl,GarlBe00,kick_ret_td,0,,,,,
player,201711200sea,atl,GarlBe00,kick_ret_long,11,,,,,
player,201711200sea,atl,GarlBe00,punt_ret,0,,,,,
player,201711200sea,atl,GarlBe00,punt_ret_yds,0,,,,,
player,201711200sea,atl,GarlBe00,punt_ret_yds_per_ret,,,,,,
player,201711200sea,atl,GarlBe00,punt_ret_td,0,,,,,
player,201711200sea,atl,GarlBe00,punt_ret_long,0,,,,,
player,201711200sea,sea,LockTy00,kick_ret,5,,,,,
player,201711200sea,sea,LockTy00,kick_ret_yds,197,,,,,
player,201711200sea,sea,LockTy00,kick_ret_yds_per_ret,39.4,,,,,
player,201711200sea,sea,LockTy00,kick_ret_td,0,,,,,
player,201711200sea,sea,LockTy00,kick_ret_long,57,,,,,
player,201711200sea,sea,LockTy00,punt_ret,1,,,,,
player,201711200sea,sea,LockTy00,punt_ret_yds,0,,,,,
player,201711200sea,sea,LockTy00,punt_ret_yds_per_ret,0.0,,,,,
player,201711200sea,sea,LockTy00,punt_ret_td,0,,,,,
player,201711200sea,sea,LockTy00,punt_ret_long,0,,,,,
player,201711200sea,atl,bryanmat01,xpm,4,,,,,
player,201711200sea,atl,bryanmat01,xpa,4,,,,,
player,201711200sea,atl,bryanmat01,fgm,2,,,,,
player,201711200sea,atl,bryanmat01,fga,2,,,,,
player,201711200sea,atl,bryanmat01,punt,0,,,,,
player,201711200sea,atl,bryanmat01,punt_yds,0,,,,,
player,201711200sea,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201711200sea,atl,bryanmat01,punt_long,0,,,,,
player,201711200sea,atl,BoshMa00,xpm,,,,,,
player,201711200sea,atl,BoshMa00,xpa,,,,,,
player,201711200sea,atl,BoshMa00,fgm,,,,,,
player,201711200sea,atl,BoshMa00,fga,,,,,,
player,201711200sea,atl,BoshMa00,punt,3,,,,,
player,201711200sea,atl,BoshMa00,punt_yds,116,,,,,
player,201711200sea,atl,BoshMa00,punt_yds_per_punt,38.7,,,,,
player,201711200sea,atl,BoshMa00,punt_long,48,,,,,
player,201711200sea,sea,WalsBl00,xpm,2,,,,,
player,201711200sea,sea,WalsBl00,xpa,2,,,,,
player,201711200sea,sea,WalsBl00,fgm,3,,,,,
player,201711200sea,sea,WalsBl00,fga,4,,,,,
player,201711200sea,sea,WalsBl00,punt,0,,,,,
player,201711200sea,sea,WalsBl00,punt_yds,0,,,,,
player,201711200sea,sea,WalsBl00,punt_yds_per_punt,,,,,,
player,201711200sea,sea,WalsBl00,punt_long,0,,,,,
player,201711200sea,sea,RyanJo21,xpm,,,,,,
player,201711200sea,sea,RyanJo21,xpa,,,,,,
player,201711200sea,sea,RyanJo21,fgm,,,,,,
player,201711200sea,sea,RyanJo21,fga,,,,,,
player,201711200sea,sea,RyanJo21,punt,1,,,,,
player,201711200sea,sea,RyanJo21,punt_yds,43,,,,,
player,201711200sea,sea,RyanJo21,punt_yds_per_punt,43.0,,,,,
player,201711200sea,sea,RyanJo21,punt_long,43,,,,,
player,201711200sea,sea,BritJu00,pos,C,,,,,
player,201711200sea,sea,BritJu00,offense,74,,,,,
player,201711200sea,sea,BritJu00,off_pct,100%,,,,,
player,201711200sea,sea,BritJu00,defense,0,,,,,
player,201711200sea,sea,BritJu00,def_pct,0%,,,,,
player,201711200sea,sea,BritJu00,special_teams,7,,,,,
player,201711200sea,sea,BritJu00,st_pct,23%,,,,,
player,201711200sea,sea,PociEt00,pos,C,,,,,
player,201711200sea,sea,PociEt00,offense,74,,,,,
player,201711200sea,sea,PociEt00,off_pct,100%,,,,,
player,201711200sea,sea,PociEt00,defense,0,,,,,
player,201711200sea,sea,PociEt00,def_pct,0%,,,,,
player,201711200sea,sea,PociEt00,special_teams,7,,,,,
player,201711200sea,sea,PociEt00,st_pct,23%,,,,,
player,201711200sea,sea,IfedGe00,pos,T,,,,,
player,201711200sea,sea,IfedGe00,offense,74,,,,,
player,201711200sea,sea,IfedGe00,off_pct,100%,,,,,
player,201711200sea,sea,IfedGe00,defense,0,,,,,
player,201711200sea,sea,IfedGe00,def_pct,0%,,,,,
player,201711200sea,sea,IfedGe00,special_teams,7,,,,,
player,201711200sea,sea,IfedGe00,st_pct,23%,,,,,
player,201711200sea,sea,BrowDu20,pos,T,,,,,
player,201711200sea,sea,BrowDu20,offense,74,,,,,
player,201711200sea,sea,BrowDu20,off_pct,100%,,,,,
player,201711200sea,sea,BrowDu20,defense,0,,,,,
player,201711200sea,sea,BrowDu20,def_pct,0%,,,,,
player,201711200sea,sea,BrowDu20,special_teams,0,,,,,
player,201711200sea,sea,BrowDu20,st_pct,0%,,,,,
player,201711200sea,sea,WilsRu00,pos,QB,,,,,
player,201711200sea,sea,WilsRu00,offense,74,,,,,
player,201711200sea,sea,WilsRu00,off_pct,100%,,,,,
player,201711200sea,sea,WilsRu00,defense,0,,,,,
player,201711200sea,sea,WilsRu00,def_pct,0%,,,,,
player,201711200sea,sea,WilsRu00,special_teams,0,,,,,
player,201711200sea,sea,WilsRu00,st_pct,0%,,,,,
player,201711200sea,sea,BaldDo00,pos,WR,,,,,
player,201711200sea,sea,BaldDo00,offense,62,,,,,
player,201711200sea,sea,BaldDo00,off_pct,84%,,,,,
player,201711200sea,sea,BaldDo00,defense,0,,,,,
player,201711200sea,sea,BaldDo00,def_pct,0%,,,,,
player,201711200sea,sea,BaldDo00,special_teams,0,,,,,
player,201711200sea,sea,BaldDo00,st_pct,0%,,,,,
player,201711200sea,sea,RichPa01,pos,WR,,,,,
player,201711200sea,sea,RichPa01,offense,61,,,,,
player,201711200sea,sea,RichPa01,off_pct,82%,,,,,
player,201711200sea,sea,RichPa01,defense,0,,,,,
player,201711200sea,sea,RichPa01,def_pct,0%,,,,,
player,201711200sea,sea,RichPa01,special_teams,0,,,,,
player,201711200sea,sea,RichPa01,st_pct,0%,,,,,
player,201711200sea,sea,AbouOd00,pos,G,,,,,
player,201711200sea,sea,AbouOd00,offense,57,,,,,
player,201711200sea,sea,AbouOd00,off_pct,77%,,,,,
player,201711200sea,sea,AbouOd00,defense,0,,,,,
player,201711200sea,sea,AbouOd00,def_pct,0%,,,,,
player,201711200sea,sea,AbouOd00,special_teams,6,,,,,
player,201711200sea,sea,AbouOd00,st_pct,19%,,,,,
player,201711200sea,sea,McKiJ.00,pos,WR,,,,,
player,201711200sea,sea,McKiJ.00,offense,50,,,,,
player,201711200sea,sea,McKiJ.00,off_pct,68%,,,,,
player,201711200sea,sea,McKiJ.00,defense,0,,,,,
player,201711200sea,sea,McKiJ.00,def_pct,0%,,,,,
player,201711200sea,sea,McKiJ.00,special_teams,9,,,,,
player,201711200sea,sea,McKiJ.00,st_pct,29%,,,,,
player,201711200sea,sea,GrahJi00,pos,TE,,,,,
player,201711200sea,sea,GrahJi00,offense,48,,,,,
player,201711200sea,sea,GrahJi00,off_pct,65%,,,,,
player,201711200sea,sea,GrahJi00,defense,0,,,,,
player,201711200sea,sea,GrahJi00,def_pct,0%,,,,,
player,201711200sea,sea,GrahJi00,special_teams,0,,,,,
player,201711200sea,sea,GrahJi00,st_pct,0%,,,,,
player,201711200sea,sea,LockTy00,pos,WR,,,,,
player,201711200sea,sea,LockTy00,offense,47,,,,,
player,201711200sea,sea,LockTy00,off_pct,64%,,,,,
player,201711200sea,sea,LockTy00,defense,0,,,,,
player,201711200sea,sea,LockTy00,def_pct,0%,,,,,
player,201711200sea,sea,LockTy00,special_teams,10,,,,,
player,201711200sea,sea,LockTy00,st_pct,32%,,,,,
player,201711200sea,sea,WillLu00,pos,TE,,,,,
player,201711200sea,sea,WillLu00,offense,33,,,,,
player,201711200sea,sea,WillLu00,off_pct,45%,,,,,
player,201711200sea,sea,WillLu00,defense,0,,,,,
player,201711200sea,sea,WillLu00,def_pct,0%,,,,,
player,201711200sea,sea,WillLu00,special_teams,15,,,,,
player,201711200sea,sea,WillLu00,st_pct,48%,,,,,
player,201711200sea,sea,VannNi00,pos,TE,,,,,
player,201711200sea,sea,VannNi00,offense,20,,,,,
player,201711200sea,sea,VannNi00,off_pct,27%,,,,,
player,201711200sea,sea,VannNi00,defense,0,,,,,
player,201711200sea,sea,VannNi00,def_pct,0%,,,,,
player,201711200sea,sea,VannNi00,special_teams,15,,,,,
player,201711200sea,sea,VannNi00,st_pct,48%,,,,,
player,201711200sea,sea,GlowMa00,pos,G,,,,,
player,201711200sea,sea,GlowMa00,offense,19,,,,,
player,201711200sea,sea,GlowMa00,off_pct,26%,,,,,
player,201711200sea,sea,GlowMa00,defense,0,,,,,
player,201711200sea,sea,GlowMa00,def_pct,0%,,,,,
player,201711200sea,sea,GlowMa00,special_teams,14,,,,,
player,201711200sea,sea,GlowMa00,st_pct,45%,,,,,
player,201711200sea,sea,DaviMi01,pos,RB,,,,,
player,201711200sea,sea,DaviMi01,offense,16,,,,,
player,201711200sea,sea,DaviMi01,off_pct,22%,,,,,
player,201711200sea,sea,DaviMi01,defense,0,,,,,
player,201711200sea,sea,DaviMi01,def_pct,0%,,,,,
player,201711200sea,sea,DaviMi01,special_teams,0,,,,,
player,201711200sea,sea,DaviMi01,st_pct,0%,,,,,
player,201711200sea,sea,McEvTa01,pos,WR,,,,,
player,201711200sea,sea,McEvTa01,offense,13,,,,,
player,201711200sea,sea,McEvTa01,off_pct,18%,,,,,
player,201711200sea,sea,McEvTa01,defense,0,,,,,
player,201711200sea,sea,McEvTa01,def_pct,0%,,,,,
player,201711200sea,sea,McEvTa01,special_teams,17,,,,,
player,201711200sea,sea,McEvTa01,st_pct,55%,,,,,
player,201711200sea,sea,DarbAm00,pos,WR,,,,,
player,201711200sea,sea,DarbAm00,offense,12,,,,,
player,201711200sea,sea,DarbAm00,off_pct,16%,,,,,
player,201711200sea,sea,DarbAm00,defense,0,,,,,
