game,2017,4,20170928,201709280gnb,chi,"Chicago Bears",14,gnb,"Green Bay Packers",35
player,201709280gnb,chi,CoheTa00,rush_long,7,,,,,
player,201709280gnb,chi,CoheTa00,targets,4,,,,,
player,201709280gnb,chi,CoheTa00,rec,4,,,,,
player,201709280gnb,chi,CoheTa00,rec_yds,24,,,,,
player,201709280gnb,chi,CoheTa00,rec_td,0,,,,,
player,201709280gnb,chi,CoheTa00,rec_long,8,,,,,
player,201709280gnb,chi,CoheTa00,fumbles,0,,,,,
player,201709280gnb,chi,CoheTa00,fumbles_lost,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_cmp,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_att,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_yds,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_td,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_int,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_sacked,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_sacked_yds,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_long,0,,,,,
player,201709280gnb,chi,WrigKe01,pass_rating,,,,,,
player,201709280gnb,chi,WrigKe01,rush_att,0,,,,,
player,201709280gnb,chi,WrigKe01,rush_yds,0,,,,,
player,201709280gnb,chi,WrigKe01,rush_td,0,,,,,
player,201709280gnb,chi,WrigKe01,rush_long,0,,,,,
player,201709280gnb,chi,WrigKe01,targets,4,,,,,
player,201709280gnb,chi,WrigKe01,rec,4,,,,,
player,201709280gnb,chi,WrigKe01,rec_yds,51,,,,,
player,201709280gnb,chi,WrigKe01,rec_td,1,,,,,
player,201709280gnb,chi,WrigKe01,rec_long,22,,,,,
player,201709280gnb,chi,WrigKe01,fumbles,0,,,,,
player,201709280gnb,chi,WrigKe01,fumbles_lost,0,,,,,
player,201709280gnb,chi,MillZa02,pass_cmp,0,,,,,
player,201709280gnb,chi,MillZa02,pass_att,0,,,,,
player,201709280gnb,chi,MillZa02,pass_yds,0,,,,,
player,201709280gnb,chi,MillZa02,pass_td,0,,,,,
player,201709280gnb,chi,MillZa02,pass_int,0,,,,,
player,201709280gnb,chi,MillZa02,pass_sacked,0,,,,,
player,201709280gnb,chi,MillZa02,pass_sacked_yds,0,,,,,
player,201709280gnb,chi,MillZa02,pass_long,0,,,,,
player,201709280gnb,chi,MillZa02,pass_rating,,,,,,
player,201709280gnb,chi,MillZa02,rush_att,0,,,,,
player,201709280gnb,chi,MillZa02,rush_yds,0,,,,,
player,201709280gnb,chi,MillZa02,rush_td,0,,,,,
player,201709280gnb,chi,MillZa02,rush_long,0,,,,,
player,201709280gnb,chi,MillZa02,targets,2,,,,,
player,201709280gnb,chi,MillZa02,rec,2,,,,,
player,201709280gnb,chi,MillZa02,rec_yds,45,,,,,
player,201709280gnb,chi,MillZa02,rec_td,0,,,,,
player,201709280gnb,chi,MillZa02,rec_long,29,,,,,
player,201709280gnb,chi,MillZa02,fumbles,0,,,,,
player,201709280gnb,chi,MillZa02,fumbles_lost,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_cmp,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_att,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_yds,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_td,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_int,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_sacked,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_sacked_yds,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_long,0,,,,,
player,201709280gnb,chi,ThomDe04,pass_rating,,,,,,
player,201709280gnb,chi,ThomDe04,rush_att,0,,,,,
player,201709280gnb,chi,ThomDe04,rush_yds,0,,,,,
player,201709280gnb,chi,ThomDe04,rush_td,0,,,,,
player,201709280gnb,chi,ThomDe04,rush_long,0,,,,,
player,201709280gnb,chi,ThomDe04,targets,9,,,,,
player,201709280gnb,chi,ThomDe04,rec,5,,,,,
player,201709280gnb,chi,ThomDe04,rec_yds,44,,,,,
player,201709280gnb,chi,ThomDe04,rec_td,0,,,,,
player,201709280gnb,chi,ThomDe04,rec_long,15,,,,,
player,201709280gnb,chi,ThomDe04,fumbles,0,,,,,
player,201709280gnb,chi,ThomDe04,fumbles_lost,0,,,,,
player,201709280gnb,chi,BellJo02,pass_cmp,0,,,,,
player,201709280gnb,chi,BellJo02,pass_att,0,,,,,
player,201709280gnb,chi,BellJo02,pass_yds,0,,,,,
player,201709280gnb,chi,BellJo02,pass_td,0,,,,,
player,201709280gnb,chi,BellJo02,pass_int,0,,,,,
player,201709280gnb,chi,BellJo02,pass_sacked,0,,,,,
player,201709280gnb,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201709280gnb,chi,BellJo02,pass_long,0,,,,,
player,201709280gnb,chi,BellJo02,pass_rating,,,,,,
player,201709280gnb,chi,BellJo02,rush_att,0,,,,,
player,201709280gnb,chi,BellJo02,rush_yds,0,,,,,
player,201709280gnb,chi,BellJo02,rush_td,0,,,,,
player,201709280gnb,chi,BellJo02,rush_long,0,,,,,
player,201709280gnb,chi,BellJo02,targets,6,,,,,
player,201709280gnb,chi,BellJo02,rec,3,,,,,
player,201709280gnb,chi,BellJo02,rec_yds,36,,,,,
player,201709280gnb,chi,BellJo02,rec_td,0,,,,,
player,201709280gnb,chi,BellJo02,rec_long,15,,,,,
player,201709280gnb,chi,BellJo02,fumbles,0,,,,,
player,201709280gnb,chi,BellJo02,fumbles_lost,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_cmp,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_att,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_yds,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_td,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_int,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_sacked,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_sacked_yds,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_long,0,,,,,
player,201709280gnb,chi,SimsDi00,pass_rating,,,,,,
player,201709280gnb,chi,SimsDi00,rush_att,0,,,,,
player,201709280gnb,chi,SimsDi00,rush_yds,0,,,,,
player,201709280gnb,chi,SimsDi00,rush_td,0,,,,,
player,201709280gnb,chi,SimsDi00,rush_long,0,,,,,
player,201709280gnb,chi,SimsDi00,targets,1,,,,,
player,201709280gnb,chi,SimsDi00,rec,1,,,,,
player,201709280gnb,chi,SimsDi00,rec_yds,8,,,,,
player,201709280gnb,chi,SimsDi00,rec_td,0,,,,,
player,201709280gnb,chi,SimsDi00,rec_long,8,,,,,
player,201709280gnb,chi,SimsDi00,fumbles,0,,,,,
player,201709280gnb,chi,SimsDi00,fumbles_lost,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_cmp,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_att,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_yds,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_td,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_int,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_sacked,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_sacked_yds,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_long,0,,,,,
player,201709280gnb,chi,WheaMa00,pass_rating,,,,,,
player,201709280gnb,chi,WheaMa00,rush_att,0,,,,,
player,201709280gnb,chi,WheaMa00,rush_yds,0,,,,,
player,201709280gnb,chi,WheaMa00,rush_td,0,,,,,
player,201709280gnb,chi,WheaMa00,rush_long,0,,,,,
player,201709280gnb,chi,WheaMa00,targets,3,,,,,
player,201709280gnb,chi,WheaMa00,rec,0,,,,,
player,201709280gnb,chi,WheaMa00,rec_yds,0,,,,,
player,201709280gnb,chi,WheaMa00,rec_td,0,,,,,
player,201709280gnb,chi,WheaMa00,rec_long,0,,,,,
player,201709280gnb,chi,WheaMa00,fumbles,0,,,,,
player,201709280gnb,chi,WheaMa00,fumbles_lost,0,,,,,
player,201709280gnb,gnb,RodgAa00,pass_cmp,18,,,,,
player,201709280gnb,gnb,RodgAa00,pass_att,26,,,,,
player,201709280gnb,gnb,RodgAa00,pass_yds,179,,,,,
player,201709280gnb,gnb,RodgAa00,pass_td,4,,,,,
player,201709280gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201709280gnb,gnb,RodgAa00,pass_sacked,2,,,,,
player,201709280gnb,gnb,RodgAa00,pass_sacked_yds,10,,,,,
player,201709280gnb,gnb,RodgAa00,pass_long,58,,,,,
player,201709280gnb,gnb,RodgAa00,pass_rating,128.0,,,,,
player,201709280gnb,gnb,RodgAa00,rush_att,1,,,,,
player,201709280gnb,gnb,RodgAa00,rush_yds,-1,,,,,
player,201709280gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201709280gnb,gnb,RodgAa00,rush_long,-1,,,,,
player,201709280gnb,gnb,RodgAa00,targets,0,,,,,
player,201709280gnb,gnb,RodgAa00,rec,0,,,,,
player,201709280gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201709280gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201709280gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201709280gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201709280gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201709280gnb,gnb,HundBr00,pass_cmp,1,,,,,
player,201709280gnb,gnb,HundBr00,pass_att,1,,,,,
player,201709280gnb,gnb,HundBr00,pass_yds,0,,,,,
player,201709280gnb,gnb,HundBr00,pass_td,0,,,,,
player,201709280gnb,gnb,HundBr00,pass_int,0,,,,,
player,201709280gnb,gnb,HundBr00,pass_sacked,0,,,,,
player,201709280gnb,gnb,HundBr00,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,HundBr00,pass_long,0,,,,,
player,201709280gnb,gnb,HundBr00,pass_rating,79.2,,,,,
player,201709280gnb,gnb,HundBr00,rush_att,0,,,,,
player,201709280gnb,gnb,HundBr00,rush_yds,0,,,,,
player,201709280gnb,gnb,HundBr00,rush_td,0,,,,,
player,201709280gnb,gnb,HundBr00,rush_long,0,,,,,
player,201709280gnb,gnb,HundBr00,targets,0,,,,,
player,201709280gnb,gnb,HundBr00,rec,0,,,,,
player,201709280gnb,gnb,HundBr00,rec_yds,0,,,,,
player,201709280gnb,gnb,HundBr00,rec_td,0,,,,,
player,201709280gnb,gnb,HundBr00,rec_long,0,,,,,
player,201709280gnb,gnb,HundBr00,fumbles,0,,,,,
player,201709280gnb,gnb,HundBr00,fumbles_lost,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_cmp,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_att,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_yds,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_td,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_int,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_sacked,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_long,0,,,,,
player,201709280gnb,gnb,JoneAa00,pass_rating,,,,,,
player,201709280gnb,gnb,JoneAa00,rush_att,13,,,,,
player,201709280gnb,gnb,JoneAa00,rush_yds,49,,,,,
player,201709280gnb,gnb,JoneAa00,rush_td,1,,,,,
player,201709280gnb,gnb,JoneAa00,rush_long,11,,,,,
player,201709280gnb,gnb,JoneAa00,targets,0,,,,,
player,201709280gnb,gnb,JoneAa00,rec,0,,,,,
player,201709280gnb,gnb,JoneAa00,rec_yds,0,,,,,
player,201709280gnb,gnb,JoneAa00,rec_td,0,,,,,
player,201709280gnb,gnb,JoneAa00,rec_long,0,,,,,
player,201709280gnb,gnb,JoneAa00,fumbles,0,,,,,
player,201709280gnb,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_cmp,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_att,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_yds,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_td,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_int,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_sacked,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_long,0,,,,,
player,201709280gnb,gnb,MontTy01,pass_rating,,,,,,
player,201709280gnb,gnb,MontTy01,rush_att,5,,,,,
player,201709280gnb,gnb,MontTy01,rush_yds,28,,,,,
player,201709280gnb,gnb,MontTy01,rush_td,0,,,,,
player,201709280gnb,gnb,MontTy01,rush_long,11,,,,,
player,201709280gnb,gnb,MontTy01,targets,0,,,,,
player,201709280gnb,gnb,MontTy01,rec,0,,,,,
player,201709280gnb,gnb,MontTy01,rec_yds,0,,,,,
player,201709280gnb,gnb,MontTy01,rec_td,0,,,,,
player,201709280gnb,gnb,MontTy01,rec_long,0,,,,,
player,201709280gnb,gnb,MontTy01,fumbles,0,,,,,
player,201709280gnb,gnb,MontTy01,fumbles_lost,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_att,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_td,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_int,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_long,0,,,,,
player,201709280gnb,gnb,WillJa06,pass_rating,,,,,,
player,201709280gnb,gnb,WillJa06,rush_att,4,,,,,
player,201709280gnb,gnb,WillJa06,rush_yds,11,,,,,
player,201709280gnb,gnb,WillJa06,rush_td,0,,,,,
player,201709280gnb,gnb,WillJa06,rush_long,4,,,,,
player,201709280gnb,gnb,WillJa06,targets,1,,,,,
player,201709280gnb,gnb,WillJa06,rec,1,,,,,
player,201709280gnb,gnb,WillJa06,rec_yds,2,,,,,
player,201709280gnb,gnb,WillJa06,rec_td,0,,,,,
player,201709280gnb,gnb,WillJa06,rec_long,2,,,,,
player,201709280gnb,gnb,WillJa06,fumbles,0,,,,,
player,201709280gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_cmp,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_att,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_yds,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_td,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_int,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_sacked,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_long,0,,,,,
player,201709280gnb,gnb,RipkAa00,pass_rating,,,,,,
player,201709280gnb,gnb,RipkAa00,rush_att,1,,,,,
player,201709280gnb,gnb,RipkAa00,rush_yds,4,,,,,
player,201709280gnb,gnb,RipkAa00,rush_td,0,,,,,
player,201709280gnb,gnb,RipkAa00,rush_long,4,,,,,
player,201709280gnb,gnb,RipkAa00,targets,2,,,,,
player,201709280gnb,gnb,RipkAa00,rec,1,,,,,
player,201709280gnb,gnb,RipkAa00,rec_yds,6,,,,,
player,201709280gnb,gnb,RipkAa00,rec_td,0,,,,,
player,201709280gnb,gnb,RipkAa00,rec_long,6,,,,,
player,201709280gnb,gnb,RipkAa00,fumbles,0,,,,,
player,201709280gnb,gnb,RipkAa00,fumbles_lost,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201709280gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201709280gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201709280gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201709280gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201709280gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201709280gnb,gnb,NelsJo00,targets,7,,,,,
player,201709280gnb,gnb,NelsJo00,rec,4,,,,,
player,201709280gnb,gnb,NelsJo00,rec_yds,75,,,,,
player,201709280gnb,gnb,NelsJo00,rec_td,2,,,,,
player,201709280gnb,gnb,NelsJo00,rec_long,58,,,,,
player,201709280gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201709280gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201709280gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201709280gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201709280gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201709280gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201709280gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201709280gnb,gnb,CobbRa00,targets,4,,,,,
player,201709280gnb,gnb,CobbRa00,rec,4,,,,,
player,201709280gnb,gnb,CobbRa00,rec_yds,44,,,,,
player,201709280gnb,gnb,CobbRa00,rec_td,1,,,,,
player,201709280gnb,gnb,CobbRa00,rec_long,26,,,,,
player,201709280gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201709280gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_cmp,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_att,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_yds,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_td,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_int,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_sacked,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_long,0,,,,,
player,201709280gnb,gnb,BennMa00,pass_rating,,,,,,
player,201709280gnb,gnb,BennMa00,rush_att,0,,,,,
player,201709280gnb,gnb,BennMa00,rush_yds,0,,,,,
player,201709280gnb,gnb,BennMa00,rush_td,0,,,,,
player,201709280gnb,gnb,BennMa00,rush_long,0,,,,,
player,201709280gnb,gnb,BennMa00,targets,7,,,,,
player,201709280gnb,gnb,BennMa00,rec,6,,,,,
player,201709280gnb,gnb,BennMa00,rec_yds,39,,,,,
player,201709280gnb,gnb,BennMa00,rec_td,0,,,,,
player,201709280gnb,gnb,BennMa00,rec_long,26,,,,,
player,201709280gnb,gnb,BennMa00,fumbles,0,,,,,
player,201709280gnb,gnb,BennMa00,fumbles_lost,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201709280gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201709280gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201709280gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201709280gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201709280gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201709280gnb,gnb,AdamDa01,targets,5,,,,,
player,201709280gnb,gnb,AdamDa01,rec,2,,,,,
player,201709280gnb,gnb,AdamDa01,rec_yds,13,,,,,
player,201709280gnb,gnb,AdamDa01,rec_td,1,,,,,
player,201709280gnb,gnb,AdamDa01,rec_long,8,,,,,
player,201709280gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201709280gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_cmp,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_att,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_yds,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_td,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_int,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_sacked,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_sacked_yds,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_long,0,,,,,
player,201709280gnb,gnb,KendLa00,pass_rating,,,,,,
player,201709280gnb,gnb,KendLa00,rush_att,0,,,,,
player,201709280gnb,gnb,KendLa00,rush_yds,0,,,,,
player,201709280gnb,gnb,KendLa00,rush_td,0,,,,,
player,201709280gnb,gnb,KendLa00,rush_long,0,,,,,
