game,2017,13,20171203,201712030sea,phi,"Philadelphia Eagles",10,sea,"Seattle Seahawks",24
player,201712030sea,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201712030sea,phi,GrahBr99,fumbles_forced,0,,,,,
player,201712030sea,phi,BarnDe01,def_int,0,,,,,
player,201712030sea,phi,BarnDe01,def_int_yds,0,,,,,
player,201712030sea,phi,BarnDe01,def_int_td,0,,,,,
player,201712030sea,phi,BarnDe01,def_int_long,0,,,,,
player,201712030sea,phi,BarnDe01,pass_defended,0,,,,,
player,201712030sea,phi,BarnDe01,sacks,0.5,,,,,
player,201712030sea,phi,BarnDe01,tackles_combined,1,,,,,
player,201712030sea,phi,BarnDe01,tackles_solo,0,,,,,
player,201712030sea,phi,BarnDe01,tackles_assists,1,,,,,
player,201712030sea,phi,BarnDe01,tackles_loss,0,,,,,
player,201712030sea,phi,BarnDe01,qb_hits,3,,,,,
player,201712030sea,phi,BarnDe01,fumbles_rec,0,,,,,
player,201712030sea,phi,BarnDe01,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,BarnDe01,fumbles_rec_td,0,,,,,
player,201712030sea,phi,BarnDe01,fumbles_forced,0,,,,,
player,201712030sea,phi,KendMy00,def_int,0,,,,,
player,201712030sea,phi,KendMy00,def_int_yds,0,,,,,
player,201712030sea,phi,KendMy00,def_int_td,0,,,,,
player,201712030sea,phi,KendMy00,def_int_long,0,,,,,
player,201712030sea,phi,KendMy00,pass_defended,0,,,,,
player,201712030sea,phi,KendMy00,sacks,0.0,,,,,
player,201712030sea,phi,KendMy00,tackles_combined,9,,,,,
player,201712030sea,phi,KendMy00,tackles_solo,5,,,,,
player,201712030sea,phi,KendMy00,tackles_assists,4,,,,,
player,201712030sea,phi,KendMy00,tackles_loss,1,,,,,
player,201712030sea,phi,KendMy00,qb_hits,0,,,,,
player,201712030sea,phi,KendMy00,fumbles_rec,0,,,,,
player,201712030sea,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,KendMy00,fumbles_forced,0,,,,,
player,201712030sea,phi,MillJa02,def_int,0,,,,,
player,201712030sea,phi,MillJa02,def_int_yds,0,,,,,
player,201712030sea,phi,MillJa02,def_int_td,0,,,,,
player,201712030sea,phi,MillJa02,def_int_long,0,,,,,
player,201712030sea,phi,MillJa02,pass_defended,0,,,,,
player,201712030sea,phi,MillJa02,sacks,0.0,,,,,
player,201712030sea,phi,MillJa02,tackles_combined,7,,,,,
player,201712030sea,phi,MillJa02,tackles_solo,5,,,,,
player,201712030sea,phi,MillJa02,tackles_assists,2,,,,,
player,201712030sea,phi,MillJa02,tackles_loss,0,,,,,
player,201712030sea,phi,MillJa02,qb_hits,0,,,,,
player,201712030sea,phi,MillJa02,fumbles_rec,0,,,,,
player,201712030sea,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201712030sea,phi,MillJa02,fumbles_forced,0,,,,,
player,201712030sea,phi,BradNi00,def_int,0,,,,,
player,201712030sea,phi,BradNi00,def_int_yds,0,,,,,
player,201712030sea,phi,BradNi00,def_int_td,0,,,,,
player,201712030sea,phi,BradNi00,def_int_long,0,,,,,
player,201712030sea,phi,BradNi00,pass_defended,0,,,,,
player,201712030sea,phi,BradNi00,sacks,0.0,,,,,
player,201712030sea,phi,BradNi00,tackles_combined,6,,,,,
player,201712030sea,phi,BradNi00,tackles_solo,3,,,,,
player,201712030sea,phi,BradNi00,tackles_assists,3,,,,,
player,201712030sea,phi,BradNi00,tackles_loss,0,,,,,
player,201712030sea,phi,BradNi00,qb_hits,0,,,,,
player,201712030sea,phi,BradNi00,fumbles_rec,0,,,,,
player,201712030sea,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,BradNi00,fumbles_forced,0,,,,,
player,201712030sea,phi,McLeRo00,def_int,0,,,,,
player,201712030sea,phi,McLeRo00,def_int_yds,0,,,,,
player,201712030sea,phi,McLeRo00,def_int_td,0,,,,,
player,201712030sea,phi,McLeRo00,def_int_long,0,,,,,
player,201712030sea,phi,McLeRo00,pass_defended,0,,,,,
player,201712030sea,phi,McLeRo00,sacks,0.0,,,,,
player,201712030sea,phi,McLeRo00,tackles_combined,5,,,,,
player,201712030sea,phi,McLeRo00,tackles_solo,5,,,,,
player,201712030sea,phi,McLeRo00,tackles_assists,0,,,,,
player,201712030sea,phi,McLeRo00,tackles_loss,0,,,,,
player,201712030sea,phi,McLeRo00,qb_hits,0,,,,,
player,201712030sea,phi,McLeRo00,fumbles_rec,0,,,,,
player,201712030sea,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,McLeRo00,fumbles_forced,0,,,,,
player,201712030sea,phi,GoodNa00,def_int,0,,,,,
player,201712030sea,phi,GoodNa00,def_int_yds,0,,,,,
player,201712030sea,phi,GoodNa00,def_int_td,0,,,,,
player,201712030sea,phi,GoodNa00,def_int_long,0,,,,,
player,201712030sea,phi,GoodNa00,pass_defended,0,,,,,
player,201712030sea,phi,GoodNa00,sacks,0.0,,,,,
player,201712030sea,phi,GoodNa00,tackles_combined,4,,,,,
player,201712030sea,phi,GoodNa00,tackles_solo,1,,,,,
player,201712030sea,phi,GoodNa00,tackles_assists,3,,,,,
player,201712030sea,phi,GoodNa00,tackles_loss,1,,,,,
player,201712030sea,phi,GoodNa00,qb_hits,0,,,,,
player,201712030sea,phi,GoodNa00,fumbles_rec,0,,,,,
player,201712030sea,phi,GoodNa00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,GoodNa00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,GoodNa00,fumbles_forced,0,,,,,
player,201712030sea,phi,JenkMa99,def_int,0,,,,,
player,201712030sea,phi,JenkMa99,def_int_yds,0,,,,,
player,201712030sea,phi,JenkMa99,def_int_td,0,,,,,
player,201712030sea,phi,JenkMa99,def_int_long,0,,,,,
player,201712030sea,phi,JenkMa99,pass_defended,0,,,,,
player,201712030sea,phi,JenkMa99,sacks,0.0,,,,,
player,201712030sea,phi,JenkMa99,tackles_combined,4,,,,,
player,201712030sea,phi,JenkMa99,tackles_solo,3,,,,,
player,201712030sea,phi,JenkMa99,tackles_assists,1,,,,,
player,201712030sea,phi,JenkMa99,tackles_loss,0,,,,,
player,201712030sea,phi,JenkMa99,qb_hits,0,,,,,
player,201712030sea,phi,JenkMa99,fumbles_rec,0,,,,,
player,201712030sea,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201712030sea,phi,JenkMa99,fumbles_forced,0,,,,,
player,201712030sea,phi,DarbRo00,def_int,0,,,,,
player,201712030sea,phi,DarbRo00,def_int_yds,0,,,,,
player,201712030sea,phi,DarbRo00,def_int_td,0,,,,,
player,201712030sea,phi,DarbRo00,def_int_long,0,,,,,
player,201712030sea,phi,DarbRo00,pass_defended,2,,,,,
player,201712030sea,phi,DarbRo00,sacks,0.0,,,,,
player,201712030sea,phi,DarbRo00,tackles_combined,3,,,,,
player,201712030sea,phi,DarbRo00,tackles_solo,2,,,,,
player,201712030sea,phi,DarbRo00,tackles_assists,1,,,,,
player,201712030sea,phi,DarbRo00,tackles_loss,0,,,,,
player,201712030sea,phi,DarbRo00,qb_hits,0,,,,,
player,201712030sea,phi,DarbRo00,fumbles_rec,0,,,,,
player,201712030sea,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,DarbRo00,fumbles_forced,0,,,,,
player,201712030sea,phi,GrahCo99,def_int,0,,,,,
player,201712030sea,phi,GrahCo99,def_int_yds,0,,,,,
player,201712030sea,phi,GrahCo99,def_int_td,0,,,,,
player,201712030sea,phi,GrahCo99,def_int_long,0,,,,,
player,201712030sea,phi,GrahCo99,pass_defended,0,,,,,
player,201712030sea,phi,GrahCo99,sacks,0.0,,,,,
player,201712030sea,phi,GrahCo99,tackles_combined,3,,,,,
player,201712030sea,phi,GrahCo99,tackles_solo,2,,,,,
player,201712030sea,phi,GrahCo99,tackles_assists,1,,,,,
player,201712030sea,phi,GrahCo99,tackles_loss,0,,,,,
player,201712030sea,phi,GrahCo99,qb_hits,0,,,,,
player,201712030sea,phi,GrahCo99,fumbles_rec,0,,,,,
player,201712030sea,phi,GrahCo99,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,GrahCo99,fumbles_rec_td,0,,,,,
player,201712030sea,phi,GrahCo99,fumbles_forced,0,,,,,
player,201712030sea,phi,BurtTr01,def_int,0,,,,,
player,201712030sea,phi,BurtTr01,def_int_yds,0,,,,,
player,201712030sea,phi,BurtTr01,def_int_td,0,,,,,
player,201712030sea,phi,BurtTr01,def_int_long,0,,,,,
player,201712030sea,phi,BurtTr01,pass_defended,0,,,,,
player,201712030sea,phi,BurtTr01,sacks,0.0,,,,,
player,201712030sea,phi,BurtTr01,tackles_combined,2,,,,,
player,201712030sea,phi,BurtTr01,tackles_solo,1,,,,,
player,201712030sea,phi,BurtTr01,tackles_assists,1,,,,,
player,201712030sea,phi,BurtTr01,tackles_loss,0,,,,,
player,201712030sea,phi,BurtTr01,qb_hits,0,,,,,
player,201712030sea,phi,BurtTr01,fumbles_rec,0,,,,,
player,201712030sea,phi,BurtTr01,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,BurtTr01,fumbles_rec_td,0,,,,,
player,201712030sea,phi,BurtTr01,fumbles_forced,0,,,,,
player,201712030sea,phi,CoxxFl00,def_int,0,,,,,
player,201712030sea,phi,CoxxFl00,def_int_yds,0,,,,,
player,201712030sea,phi,CoxxFl00,def_int_td,0,,,,,
player,201712030sea,phi,CoxxFl00,def_int_long,0,,,,,
player,201712030sea,phi,CoxxFl00,pass_defended,0,,,,,
player,201712030sea,phi,CoxxFl00,sacks,0.0,,,,,
player,201712030sea,phi,CoxxFl00,tackles_combined,2,,,,,
player,201712030sea,phi,CoxxFl00,tackles_solo,0,,,,,
player,201712030sea,phi,CoxxFl00,tackles_assists,2,,,,,
player,201712030sea,phi,CoxxFl00,tackles_loss,0,,,,,
player,201712030sea,phi,CoxxFl00,qb_hits,0,,,,,
player,201712030sea,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201712030sea,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201712030sea,phi,JernTi00,def_int,0,,,,,
player,201712030sea,phi,JernTi00,def_int_yds,0,,,,,
player,201712030sea,phi,JernTi00,def_int_td,0,,,,,
player,201712030sea,phi,JernTi00,def_int_long,0,,,,,
player,201712030sea,phi,JernTi00,pass_defended,0,,,,,
player,201712030sea,phi,JernTi00,sacks,0.0,,,,,
player,201712030sea,phi,JernTi00,tackles_combined,2,,,,,
player,201712030sea,phi,JernTi00,tackles_solo,0,,,,,
player,201712030sea,phi,JernTi00,tackles_assists,2,,,,,
player,201712030sea,phi,JernTi00,tackles_loss,0,,,,,
player,201712030sea,phi,JernTi00,qb_hits,0,,,,,
player,201712030sea,phi,JernTi00,fumbles_rec,0,,,,,
player,201712030sea,phi,JernTi00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,JernTi00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,JernTi00,fumbles_forced,0,,,,,
player,201712030sea,phi,LongCh99,def_int,0,,,,,
player,201712030sea,phi,LongCh99,def_int_yds,0,,,,,
player,201712030sea,phi,LongCh99,def_int_td,0,,,,,
player,201712030sea,phi,LongCh99,def_int_long,0,,,,,
player,201712030sea,phi,LongCh99,pass_defended,0,,,,,
player,201712030sea,phi,LongCh99,sacks,0.0,,,,,
player,201712030sea,phi,LongCh99,tackles_combined,2,,,,,
player,201712030sea,phi,LongCh99,tackles_solo,0,,,,,
player,201712030sea,phi,LongCh99,tackles_assists,2,,,,,
player,201712030sea,phi,LongCh99,tackles_loss,0,,,,,
player,201712030sea,phi,LongCh99,qb_hits,1,,,,,
player,201712030sea,phi,LongCh99,fumbles_rec,0,,,,,
player,201712030sea,phi,LongCh99,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,LongCh99,fumbles_rec_td,0,,,,,
player,201712030sea,phi,LongCh99,fumbles_forced,0,,,,,
player,201712030sea,phi,ClemCo00,def_int,0,,,,,
player,201712030sea,phi,ClemCo00,def_int_yds,0,,,,,
player,201712030sea,phi,ClemCo00,def_int_td,0,,,,,
player,201712030sea,phi,ClemCo00,def_int_long,0,,,,,
player,201712030sea,phi,ClemCo00,pass_defended,0,,,,,
player,201712030sea,phi,ClemCo00,sacks,0.0,,,,,
player,201712030sea,phi,ClemCo00,tackles_combined,1,,,,,
player,201712030sea,phi,ClemCo00,tackles_solo,1,,,,,
player,201712030sea,phi,ClemCo00,tackles_assists,0,,,,,
player,201712030sea,phi,ClemCo00,tackles_loss,0,,,,,
player,201712030sea,phi,ClemCo00,qb_hits,0,,,,,
player,201712030sea,phi,ClemCo00,fumbles_rec,0,,,,,
player,201712030sea,phi,ClemCo00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,ClemCo00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,ClemCo00,fumbles_forced,0,,,,,
player,201712030sea,phi,CurrVi00,def_int,0,,,,,
player,201712030sea,phi,CurrVi00,def_int_yds,0,,,,,
player,201712030sea,phi,CurrVi00,def_int_td,0,,,,,
player,201712030sea,phi,CurrVi00,def_int_long,0,,,,,
player,201712030sea,phi,CurrVi00,pass_defended,0,,,,,
player,201712030sea,phi,CurrVi00,sacks,0.0,,,,,
player,201712030sea,phi,CurrVi00,tackles_combined,1,,,,,
player,201712030sea,phi,CurrVi00,tackles_solo,0,,,,,
player,201712030sea,phi,CurrVi00,tackles_assists,1,,,,,
player,201712030sea,phi,CurrVi00,tackles_loss,0,,,,,
player,201712030sea,phi,CurrVi00,qb_hits,2,,,,,
player,201712030sea,phi,CurrVi00,fumbles_rec,0,,,,,
player,201712030sea,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201712030sea,phi,CurrVi00,fumbles_forced,0,,,,,
player,201712030sea,phi,RobiPa99,def_int,0,,,,,
player,201712030sea,phi,RobiPa99,def_int_yds,0,,,,,
player,201712030sea,phi,RobiPa99,def_int_td,0,,,,,
player,201712030sea,phi,RobiPa99,def_int_long,0,,,,,
player,201712030sea,phi,RobiPa99,pass_defended,1,,,,,
player,201712030sea,phi,RobiPa99,sacks,0.0,,,,,
player,201712030sea,phi,RobiPa99,tackles_combined,1,,,,,
player,201712030sea,phi,RobiPa99,tackles_solo,0,,,,,
player,201712030sea,phi,RobiPa99,tackles_assists,1,,,,,
player,201712030sea,phi,RobiPa99,tackles_loss,0,,,,,
player,201712030sea,phi,RobiPa99,qb_hits,0,,,,,
player,201712030sea,phi,RobiPa99,fumbles_rec,0,,,,,
player,201712030sea,phi,RobiPa99,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,RobiPa99,fumbles_rec_td,0,,,,,
player,201712030sea,phi,RobiPa99,fumbles_forced,0,,,,,
player,201712030sea,phi,VaeaDe01,def_int,0,,,,,
player,201712030sea,phi,VaeaDe01,def_int_yds,0,,,,,
player,201712030sea,phi,VaeaDe01,def_int_td,0,,,,,
player,201712030sea,phi,VaeaDe01,def_int_long,0,,,,,
player,201712030sea,phi,VaeaDe01,pass_defended,0,,,,,
player,201712030sea,phi,VaeaDe01,sacks,0.0,,,,,
player,201712030sea,phi,VaeaDe01,tackles_combined,1,,,,,
player,201712030sea,phi,VaeaDe01,tackles_solo,1,,,,,
player,201712030sea,phi,VaeaDe01,tackles_assists,0,,,,,
player,201712030sea,phi,VaeaDe01,tackles_loss,0,,,,,
player,201712030sea,phi,VaeaDe01,qb_hits,0,,,,,
player,201712030sea,phi,VaeaDe01,fumbles_rec,0,,,,,
player,201712030sea,phi,VaeaDe01,fumbles_rec_yds,0,,,,,
player,201712030sea,phi,VaeaDe01,fumbles_rec_td,0,,,,,
player,201712030sea,phi,VaeaDe01,fumbles_forced,0,,,,,
player,201712030sea,sea,MaxwBy00,def_int,1,,,,,
player,201712030sea,sea,MaxwBy00,def_int_yds,0,,,,,
player,201712030sea,sea,MaxwBy00,def_int_td,0,,,,,
player,201712030sea,sea,MaxwBy00,def_int_long,0,,,,,
player,201712030sea,sea,MaxwBy00,pass_defended,2,,,,,
player,201712030sea,sea,MaxwBy00,sacks,0.0,,,,,
player,201712030sea,sea,MaxwBy00,tackles_combined,7,,,,,
player,201712030sea,sea,MaxwBy00,tackles_solo,4,,,,,
player,201712030sea,sea,MaxwBy00,tackles_assists,3,,,,,
player,201712030sea,sea,MaxwBy00,tackles_loss,0,,,,,
player,201712030sea,sea,MaxwBy00,qb_hits,0,,,,,
player,201712030sea,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201712030sea,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201712030sea,sea,ClarFr01,def_int,0,,,,,
player,201712030sea,sea,ClarFr01,def_int_yds,0,,,,,
player,201712030sea,sea,ClarFr01,def_int_td,0,,,,,
player,201712030sea,sea,ClarFr01,def_int_long,0,,,,,
player,201712030sea,sea,ClarFr01,pass_defended,0,,,,,
player,201712030sea,sea,ClarFr01,sacks,2.0,,,,,
player,201712030sea,sea,ClarFr01,tackles_combined,4,,,,,
player,201712030sea,sea,ClarFr01,tackles_solo,3,,,,,
player,201712030sea,sea,ClarFr01,tackles_assists,1,,,,,
player,201712030sea,sea,ClarFr01,tackles_loss,3,,,,,
player,201712030sea,sea,ClarFr01,qb_hits,3,,,,,
player,201712030sea,sea,ClarFr01,fumbles_rec,0,,,,,
player,201712030sea,sea,ClarFr01,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,ClarFr01,fumbles_rec_td,0,,,,,
player,201712030sea,sea,ClarFr01,fumbles_forced,0,,,,,
player,201712030sea,sea,ColeJu01,def_int,0,,,,,
player,201712030sea,sea,ColeJu01,def_int_yds,0,,,,,
player,201712030sea,sea,ColeJu01,def_int_td,0,,,,,
player,201712030sea,sea,ColeJu01,def_int_long,0,,,,,
player,201712030sea,sea,ColeJu01,pass_defended,0,,,,,
player,201712030sea,sea,ColeJu01,sacks,1.0,,,,,
player,201712030sea,sea,ColeJu01,tackles_combined,3,,,,,
player,201712030sea,sea,ColeJu01,tackles_solo,2,,,,,
player,201712030sea,sea,ColeJu01,tackles_assists,1,,,,,
player,201712030sea,sea,ColeJu01,tackles_loss,1,,,,,
player,201712030sea,sea,ColeJu01,qb_hits,1,,,,,
player,201712030sea,sea,ColeJu01,fumbles_rec,0,,,,,
player,201712030sea,sea,ColeJu01,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,ColeJu01,fumbles_rec_td,0,,,,,
player,201712030sea,sea,ColeJu01,fumbles_forced,0,,,,,
player,201712030sea,sea,McDoBr01,def_int,0,,,,,
player,201712030sea,sea,McDoBr01,def_int_yds,0,,,,,
player,201712030sea,sea,McDoBr01,def_int_td,0,,,,,
player,201712030sea,sea,McDoBr01,def_int_long,0,,,,,
player,201712030sea,sea,McDoBr01,pass_defended,2,,,,,
player,201712030sea,sea,McDoBr01,sacks,0.0,,,,,
player,201712030sea,sea,McDoBr01,tackles_combined,12,,,,,
player,201712030sea,sea,McDoBr01,tackles_solo,7,,,,,
player,201712030sea,sea,McDoBr01,tackles_assists,5,,,,,
player,201712030sea,sea,McDoBr01,tackles_loss,1,,,,,
player,201712030sea,sea,McDoBr01,qb_hits,0,,,,,
player,201712030sea,sea,McDoBr01,fumbles_rec,0,,,,,
player,201712030sea,sea,McDoBr01,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,McDoBr01,fumbles_rec_td,0,,,,,
player,201712030sea,sea,McDoBr01,fumbles_forced,0,,,,,
player,201712030sea,sea,WagnBo00,def_int,0,,,,,
player,201712030sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201712030sea,sea,WagnBo00,def_int_td,0,,,,,
player,201712030sea,sea,WagnBo00,def_int_long,0,,,,,
player,201712030sea,sea,WagnBo00,pass_defended,0,,,,,
player,201712030sea,sea,WagnBo00,sacks,0.0,,,,,
player,201712030sea,sea,WagnBo00,tackles_combined,12,,,,,
player,201712030sea,sea,WagnBo00,tackles_solo,8,,,,,
player,201712030sea,sea,WagnBo00,tackles_assists,4,,,,,
player,201712030sea,sea,WagnBo00,tackles_loss,2,,,,,
player,201712030sea,sea,WagnBo00,qb_hits,1,,,,,
player,201712030sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201712030sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201712030sea,sea,WrigK.00,def_int,0,,,,,
player,201712030sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201712030sea,sea,WrigK.00,def_int_td,0,,,,,
player,201712030sea,sea,WrigK.00,def_int_long,0,,,,,
player,201712030sea,sea,WrigK.00,pass_defended,0,,,,,
player,201712030sea,sea,WrigK.00,sacks,0.0,,,,,
player,201712030sea,sea,WrigK.00,tackles_combined,10,,,,,
player,201712030sea,sea,WrigK.00,tackles_solo,8,,,,,
player,201712030sea,sea,WrigK.00,tackles_assists,2,,,,,
player,201712030sea,sea,WrigK.00,tackles_loss,0,,,,,
player,201712030sea,sea,WrigK.00,qb_hits,1,,,,,
player,201712030sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201712030sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201712030sea,sea,GrifSh00,def_int,0,,,,,
player,201712030sea,sea,GrifSh00,def_int_yds,0,,,,,
player,201712030sea,sea,GrifSh00,def_int_td,0,,,,,
player,201712030sea,sea,GrifSh00,def_int_long,0,,,,,
player,201712030sea,sea,GrifSh00,pass_defended,2,,,,,
player,201712030sea,sea,GrifSh00,sacks,0.0,,,,,
player,201712030sea,sea,GrifSh00,tackles_combined,5,,,,,
player,201712030sea,sea,GrifSh00,tackles_solo,4,,,,,
player,201712030sea,sea,GrifSh00,tackles_assists,1,,,,,
player,201712030sea,sea,GrifSh00,tackles_loss,0,,,,,
player,201712030sea,sea,GrifSh00,qb_hits,0,,,,,
player,201712030sea,sea,GrifSh00,fumbles_rec,0,,,,,
player,201712030sea,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,GrifSh00,fumbles_forced,0,,,,,
player,201712030sea,sea,ThomEa99,def_int,0,,,,,
player,201712030sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201712030sea,sea,ThomEa99,def_int_td,0,,,,,
player,201712030sea,sea,ThomEa99,def_int_long,0,,,,,
player,201712030sea,sea,ThomEa99,pass_defended,0,,,,,
player,201712030sea,sea,ThomEa99,sacks,0.0,,,,,
player,201712030sea,sea,ThomEa99,tackles_combined,5,,,,,
player,201712030sea,sea,ThomEa99,tackles_solo,4,,,,,
player,201712030sea,sea,ThomEa99,tackles_assists,1,,,,,
player,201712030sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201712030sea,sea,ThomEa99,qb_hits,0,,,,,
player,201712030sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201712030sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201712030sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201712030sea,sea,RichSh00,def_int,0,,,,,
player,201712030sea,sea,RichSh00,def_int_yds,0,,,,,
player,201712030sea,sea,RichSh00,def_int_td,0,,,,,
player,201712030sea,sea,RichSh00,def_int_long,0,,,,,
player,201712030sea,sea,RichSh00,pass_defended,0,,,,,
player,201712030sea,sea,RichSh00,sacks,0.0,,,,,
player,201712030sea,sea,RichSh00,tackles_combined,4,,,,,
player,201712030sea,sea,RichSh00,tackles_solo,2,,,,,
player,201712030sea,sea,RichSh00,tackles_assists,2,,,,,
player,201712030sea,sea,RichSh00,tackles_loss,0,,,,,
player,201712030sea,sea,RichSh00,qb_hits,2,,,,,
player,201712030sea,sea,RichSh00,fumbles_rec,0,,,,,
player,201712030sea,sea,RichSh00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,RichSh00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,RichSh00,fumbles_forced,1,,,,,
player,201712030sea,sea,ReedJa02,def_int,0,,,,,
player,201712030sea,sea,ReedJa02,def_int_yds,0,,,,,
player,201712030sea,sea,ReedJa02,def_int_td,0,,,,,
player,201712030sea,sea,ReedJa02,def_int_long,0,,,,,
player,201712030sea,sea,ReedJa02,pass_defended,0,,,,,
player,201712030sea,sea,ReedJa02,sacks,0.0,,,,,
player,201712030sea,sea,ReedJa02,tackles_combined,3,,,,,
player,201712030sea,sea,ReedJa02,tackles_solo,1,,,,,
player,201712030sea,sea,ReedJa02,tackles_assists,2,,,,,
player,201712030sea,sea,ReedJa02,tackles_loss,0,,,,,
player,201712030sea,sea,ReedJa02,qb_hits,0,,,,,
player,201712030sea,sea,ReedJa02,fumbles_rec,0,,,,,
player,201712030sea,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201712030sea,sea,ReedJa02,fumbles_forced,0,,,,,
player,201712030sea,sea,WilhMi00,def_int,0,,,,,
player,201712030sea,sea,WilhMi00,def_int_yds,0,,,,,
player,201712030sea,sea,WilhMi00,def_int_td,0,,,,,
player,201712030sea,sea,WilhMi00,def_int_long,0,,,,,
player,201712030sea,sea,WilhMi00,pass_defended,0,,,,,
player,201712030sea,sea,WilhMi00,sacks,0.0,,,,,
player,201712030sea,sea,WilhMi00,tackles_combined,2,,,,,
player,201712030sea,sea,WilhMi00,tackles_solo,2,,,,,
player,201712030sea,sea,WilhMi00,tackles_assists,0,,,,,
player,201712030sea,sea,WilhMi00,tackles_loss,0,,,,,
player,201712030sea,sea,WilhMi00,qb_hits,0,,,,,
player,201712030sea,sea,WilhMi00,fumbles_rec,0,,,,,
player,201712030sea,sea,WilhMi00,fumbles_rec_yds,0,,,,,
player,201712030sea,sea,WilhMi00,fumbles_rec_td,0,,,,,
player,201712030sea,sea,WilhMi00,fumbles_forced,0,,,,,
player,201712030sea,sea,BennMi99,def_int,0,,,,,
player,201712030sea,sea,BennMi99,def_int_yds,0,,,,,
player,201712030sea,sea,BennMi99,def_int_td,0,,,,,
player,201712030sea,sea,BennMi99,def_int_long,0,,,,,
player,201712030sea,sea,BennMi99,pass_defended,0,,,,,
player,201712030sea,sea,BennMi99,sacks,0.0,,,,,
player,201712030sea,sea,BennMi99,tackles_combined,1,,,,,
player,201712030sea,sea,BennMi99,tackles_solo,0,,,,,
player,201712030sea,sea,BennMi99,tackles_assists,1,,,,,
player,201712030sea,sea,BennMi99,tackles_loss,0,,,,,
player,201712030sea,sea,BennMi99,qb_hits,1,,,,,
player,201712030sea,sea,BennMi99,fumbles_rec,0,,,,,
player,201712030sea,sea,BennMi99,fumbles_rec_yds,0,,,,,
