game,2017,6,20171015,201710150nor,det,"Detroit Lions",38,nor,"New Orleans Saints",52
player,201710150nor,det,RiddTh00,pass_long,0,,,,,
player,201710150nor,det,RiddTh00,pass_rating,,,,,,
player,201710150nor,det,RiddTh00,rush_att,2,,,,,
player,201710150nor,det,RiddTh00,rush_yds,8,,,,,
player,201710150nor,det,RiddTh00,rush_td,0,,,,,
player,201710150nor,det,RiddTh00,rush_long,4,,,,,
player,201710150nor,det,RiddTh00,targets,7,,,,,
player,201710150nor,det,RiddTh00,rec,5,,,,,
player,201710150nor,det,RiddTh00,rec_yds,45,,,,,
player,201710150nor,det,RiddTh00,rec_td,0,,,,,
player,201710150nor,det,RiddTh00,rec_long,15,,,,,
player,201710150nor,det,RiddTh00,fumbles,0,,,,,
player,201710150nor,det,RiddTh00,fumbles_lost,0,,,,,
player,201710150nor,det,JoneMa02,pass_cmp,0,,,,,
player,201710150nor,det,JoneMa02,pass_att,0,,,,,
player,201710150nor,det,JoneMa02,pass_yds,0,,,,,
player,201710150nor,det,JoneMa02,pass_td,0,,,,,
player,201710150nor,det,JoneMa02,pass_int,0,,,,,
player,201710150nor,det,JoneMa02,pass_sacked,0,,,,,
player,201710150nor,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201710150nor,det,JoneMa02,pass_long,0,,,,,
player,201710150nor,det,JoneMa02,pass_rating,,,,,,
player,201710150nor,det,JoneMa02,rush_att,0,,,,,
player,201710150nor,det,JoneMa02,rush_yds,0,,,,,
player,201710150nor,det,JoneMa02,rush_td,0,,,,,
player,201710150nor,det,JoneMa02,rush_long,0,,,,,
player,201710150nor,det,JoneMa02,targets,14,,,,,
player,201710150nor,det,JoneMa02,rec,6,,,,,
player,201710150nor,det,JoneMa02,rec_yds,96,,,,,
player,201710150nor,det,JoneMa02,rec_td,1,,,,,
player,201710150nor,det,JoneMa02,rec_long,38,,,,,
player,201710150nor,det,JoneMa02,fumbles,0,,,,,
player,201710150nor,det,JoneMa02,fumbles_lost,0,,,,,
player,201710150nor,det,TateGo00,pass_cmp,0,,,,,
player,201710150nor,det,TateGo00,pass_att,0,,,,,
player,201710150nor,det,TateGo00,pass_yds,0,,,,,
player,201710150nor,det,TateGo00,pass_td,0,,,,,
player,201710150nor,det,TateGo00,pass_int,0,,,,,
player,201710150nor,det,TateGo00,pass_sacked,0,,,,,
player,201710150nor,det,TateGo00,pass_sacked_yds,0,,,,,
player,201710150nor,det,TateGo00,pass_long,0,,,,,
player,201710150nor,det,TateGo00,pass_rating,,,,,,
player,201710150nor,det,TateGo00,rush_att,0,,,,,
player,201710150nor,det,TateGo00,rush_yds,0,,,,,
player,201710150nor,det,TateGo00,rush_td,0,,,,,
player,201710150nor,det,TateGo00,rush_long,0,,,,,
player,201710150nor,det,TateGo00,targets,7,,,,,
player,201710150nor,det,TateGo00,rec,7,,,,,
player,201710150nor,det,TateGo00,rec_yds,96,,,,,
player,201710150nor,det,TateGo00,rec_td,1,,,,,
player,201710150nor,det,TateGo00,rec_long,45,,,,,
player,201710150nor,det,TateGo00,fumbles,0,,,,,
player,201710150nor,det,TateGo00,fumbles_lost,0,,,,,
player,201710150nor,det,JoneT.00,pass_cmp,0,,,,,
player,201710150nor,det,JoneT.00,pass_att,0,,,,,
player,201710150nor,det,JoneT.00,pass_yds,0,,,,,
player,201710150nor,det,JoneT.00,pass_td,0,,,,,
player,201710150nor,det,JoneT.00,pass_int,0,,,,,
player,201710150nor,det,JoneT.00,pass_sacked,0,,,,,
player,201710150nor,det,JoneT.00,pass_sacked_yds,0,,,,,
player,201710150nor,det,JoneT.00,pass_long,0,,,,,
player,201710150nor,det,JoneT.00,pass_rating,,,,,,
player,201710150nor,det,JoneT.00,rush_att,0,,,,,
player,201710150nor,det,JoneT.00,rush_yds,0,,,,,
player,201710150nor,det,JoneT.00,rush_td,0,,,,,
player,201710150nor,det,JoneT.00,rush_long,0,,,,,
player,201710150nor,det,JoneT.00,targets,9,,,,,
player,201710150nor,det,JoneT.00,rec,3,,,,,
player,201710150nor,det,JoneT.00,rec_yds,33,,,,,
player,201710150nor,det,JoneT.00,rec_td,0,,,,,
player,201710150nor,det,JoneT.00,rec_long,24,,,,,
player,201710150nor,det,JoneT.00,fumbles,0,,,,,
player,201710150nor,det,JoneT.00,fumbles_lost,0,,,,,
player,201710150nor,det,FellDa01,pass_cmp,0,,,,,
player,201710150nor,det,FellDa01,pass_att,0,,,,,
player,201710150nor,det,FellDa01,pass_yds,0,,,,,
player,201710150nor,det,FellDa01,pass_td,0,,,,,
player,201710150nor,det,FellDa01,pass_int,0,,,,,
player,201710150nor,det,FellDa01,pass_sacked,0,,,,,
player,201710150nor,det,FellDa01,pass_sacked_yds,0,,,,,
player,201710150nor,det,FellDa01,pass_long,0,,,,,
player,201710150nor,det,FellDa01,pass_rating,,,,,,
player,201710150nor,det,FellDa01,rush_att,0,,,,,
player,201710150nor,det,FellDa01,rush_yds,0,,,,,
player,201710150nor,det,FellDa01,rush_td,0,,,,,
player,201710150nor,det,FellDa01,rush_long,0,,,,,
player,201710150nor,det,FellDa01,targets,4,,,,,
player,201710150nor,det,FellDa01,rec,2,,,,,
player,201710150nor,det,FellDa01,rec_yds,26,,,,,
player,201710150nor,det,FellDa01,rec_td,1,,,,,
player,201710150nor,det,FellDa01,rec_long,22,,,,,
player,201710150nor,det,FellDa01,fumbles,0,,,,,
player,201710150nor,det,FellDa01,fumbles_lost,0,,,,,
player,201710150nor,det,EbroEr00,pass_cmp,0,,,,,
player,201710150nor,det,EbroEr00,pass_att,0,,,,,
player,201710150nor,det,EbroEr00,pass_yds,0,,,,,
player,201710150nor,det,EbroEr00,pass_td,0,,,,,
player,201710150nor,det,EbroEr00,pass_int,0,,,,,
player,201710150nor,det,EbroEr00,pass_sacked,0,,,,,
player,201710150nor,det,EbroEr00,pass_sacked_yds,0,,,,,
player,201710150nor,det,EbroEr00,pass_long,0,,,,,
player,201710150nor,det,EbroEr00,pass_rating,,,,,,
player,201710150nor,det,EbroEr00,rush_att,0,,,,,
player,201710150nor,det,EbroEr00,rush_yds,0,,,,,
player,201710150nor,det,EbroEr00,rush_td,0,,,,,
player,201710150nor,det,EbroEr00,rush_long,0,,,,,
player,201710150nor,det,EbroEr00,targets,3,,,,,
player,201710150nor,det,EbroEr00,rec,1,,,,,
player,201710150nor,det,EbroEr00,rec_yds,9,,,,,
player,201710150nor,det,EbroEr00,rec_td,0,,,,,
player,201710150nor,det,EbroEr00,rec_long,9,,,,,
player,201710150nor,det,EbroEr00,fumbles,0,,,,,
player,201710150nor,det,EbroEr00,fumbles_lost,0,,,,,
player,201710150nor,det,AbbrJa00,pass_cmp,0,,,,,
player,201710150nor,det,AbbrJa00,pass_att,0,,,,,
player,201710150nor,det,AbbrJa00,pass_yds,0,,,,,
player,201710150nor,det,AbbrJa00,pass_td,0,,,,,
player,201710150nor,det,AbbrJa00,pass_int,0,,,,,
player,201710150nor,det,AbbrJa00,pass_sacked,0,,,,,
player,201710150nor,det,AbbrJa00,pass_sacked_yds,0,,,,,
player,201710150nor,det,AbbrJa00,pass_long,0,,,,,
player,201710150nor,det,AbbrJa00,pass_rating,,,,,,
player,201710150nor,det,AbbrJa00,rush_att,0,,,,,
player,201710150nor,det,AbbrJa00,rush_yds,0,,,,,
player,201710150nor,det,AbbrJa00,rush_td,0,,,,,
player,201710150nor,det,AbbrJa00,rush_long,0,,,,,
player,201710150nor,det,AbbrJa00,targets,4,,,,,
player,201710150nor,det,AbbrJa00,rec,1,,,,,
player,201710150nor,det,AbbrJa00,rec_yds,7,,,,,
player,201710150nor,det,AbbrJa00,rec_td,0,,,,,
player,201710150nor,det,AbbrJa00,rec_long,7,,,,,
player,201710150nor,det,AbbrJa00,fumbles,0,,,,,
player,201710150nor,det,AbbrJa00,fumbles_lost,0,,,,,
player,201710150nor,det,ZennZa00,pass_cmp,0,,,,,
player,201710150nor,det,ZennZa00,pass_att,0,,,,,
player,201710150nor,det,ZennZa00,pass_yds,0,,,,,
player,201710150nor,det,ZennZa00,pass_td,0,,,,,
player,201710150nor,det,ZennZa00,pass_int,0,,,,,
player,201710150nor,det,ZennZa00,pass_sacked,0,,,,,
player,201710150nor,det,ZennZa00,pass_sacked_yds,0,,,,,
player,201710150nor,det,ZennZa00,pass_long,0,,,,,
player,201710150nor,det,ZennZa00,pass_rating,,,,,,
player,201710150nor,det,ZennZa00,rush_att,1,,,,,
player,201710150nor,det,ZennZa00,rush_yds,0,,,,,
player,201710150nor,det,ZennZa00,rush_td,0,,,,,
player,201710150nor,det,ZennZa00,rush_long,0,,,,,
player,201710150nor,det,ZennZa00,targets,1,,,,,
player,201710150nor,det,ZennZa00,rec,0,,,,,
player,201710150nor,det,ZennZa00,rec_yds,0,,,,,
player,201710150nor,det,ZennZa00,rec_td,0,,,,,
player,201710150nor,det,ZennZa00,rec_long,0,,,,,
player,201710150nor,det,ZennZa00,fumbles,0,,,,,
player,201710150nor,det,ZennZa00,fumbles_lost,0,,,,,
player,201710150nor,nor,BreeDr00,pass_cmp,20,,,,,
player,201710150nor,nor,BreeDr00,pass_att,30,,,,,
player,201710150nor,nor,BreeDr00,pass_yds,186,,,,,
player,201710150nor,nor,BreeDr00,pass_td,2,,,,,
player,201710150nor,nor,BreeDr00,pass_int,2,,,,,
player,201710150nor,nor,BreeDr00,pass_sacked,0,,,,,
player,201710150nor,nor,BreeDr00,pass_sacked_yds,0,,,,,
player,201710150nor,nor,BreeDr00,pass_long,25,,,,,
player,201710150nor,nor,BreeDr00,pass_rating,77.9,,,,,
player,201710150nor,nor,BreeDr00,rush_att,1,,,,,
player,201710150nor,nor,BreeDr00,rush_yds,1,,,,,
player,201710150nor,nor,BreeDr00,rush_td,0,,,,,
player,201710150nor,nor,BreeDr00,rush_long,1,,,,,
player,201710150nor,nor,BreeDr00,targets,0,,,,,
player,201710150nor,nor,BreeDr00,rec,0,,,,,
player,201710150nor,nor,BreeDr00,rec_yds,0,,,,,
player,201710150nor,nor,BreeDr00,rec_td,0,,,,,
player,201710150nor,nor,BreeDr00,rec_long,0,,,,,
player,201710150nor,nor,BreeDr00,fumbles,0,,,,,
player,201710150nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201710150nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201710150nor,nor,IngrMa01,pass_att,0,,,,,
player,201710150nor,nor,IngrMa01,pass_yds,0,,,,,
player,201710150nor,nor,IngrMa01,pass_td,0,,,,,
player,201710150nor,nor,IngrMa01,pass_int,0,,,,,
player,201710150nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201710150nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201710150nor,nor,IngrMa01,pass_long,0,,,,,
player,201710150nor,nor,IngrMa01,pass_rating,,,,,,
player,201710150nor,nor,IngrMa01,rush_att,25,,,,,
player,201710150nor,nor,IngrMa01,rush_yds,114,,,,,
player,201710150nor,nor,IngrMa01,rush_td,2,,,,,
player,201710150nor,nor,IngrMa01,rush_long,51,,,,,
player,201710150nor,nor,IngrMa01,targets,5,,,,,
player,201710150nor,nor,IngrMa01,rec,5,,,,,
player,201710150nor,nor,IngrMa01,rec_yds,36,,,,,
player,201710150nor,nor,IngrMa01,rec_td,0,,,,,
player,201710150nor,nor,IngrMa01,rec_long,11,,,,,
player,201710150nor,nor,IngrMa01,fumbles,1,,,,,
player,201710150nor,nor,IngrMa01,fumbles_lost,1,,,,,
player,201710150nor,nor,KamaAl00,pass_cmp,0,,,,,
player,201710150nor,nor,KamaAl00,pass_att,0,,,,,
player,201710150nor,nor,KamaAl00,pass_yds,0,,,,,
player,201710150nor,nor,KamaAl00,pass_td,0,,,,,
player,201710150nor,nor,KamaAl00,pass_int,0,,,,,
player,201710150nor,nor,KamaAl00,pass_sacked,0,,,,,
player,201710150nor,nor,KamaAl00,pass_sacked_yds,0,,,,,
player,201710150nor,nor,KamaAl00,pass_long,0,,,,,
player,201710150nor,nor,KamaAl00,pass_rating,,,,,,
player,201710150nor,nor,KamaAl00,rush_att,10,,,,,
player,201710150nor,nor,KamaAl00,rush_yds,75,,,,,
player,201710150nor,nor,KamaAl00,rush_td,0,,,,,
player,201710150nor,nor,KamaAl00,rush_long,21,,,,,
player,201710150nor,nor,KamaAl00,targets,3,,,,,
player,201710150nor,nor,KamaAl00,rec,3,,,,,
player,201710150nor,nor,KamaAl00,rec_yds,12,,,,,
player,201710150nor,nor,KamaAl00,rec_td,0,,,,,
player,201710150nor,nor,KamaAl00,rec_long,6,,,,,
player,201710150nor,nor,KamaAl00,fumbles,0,,,,,
player,201710150nor,nor,KamaAl00,fumbles_lost,0,,,,,
player,201710150nor,nor,GinnTe00,pass_cmp,0,,,,,
player,201710150nor,nor,GinnTe00,pass_att,0,,,,,
player,201710150nor,nor,GinnTe00,pass_yds,0,,,,,
player,201710150nor,nor,GinnTe00,pass_td,0,,,,,
player,201710150nor,nor,GinnTe00,pass_int,0,,,,,
player,201710150nor,nor,GinnTe00,pass_sacked,0,,,,,
player,201710150nor,nor,GinnTe00,pass_sacked_yds,0,,,,,
player,201710150nor,nor,GinnTe00,pass_long,0,,,,,
player,201710150nor,nor,GinnTe00,pass_rating,,,,,,
player,201710150nor,nor,GinnTe00,rush_att,1,,,,,
player,201710150nor,nor,GinnTe00,rush_yds,3,,,,,
player,201710150nor,nor,GinnTe00,rush_td,0,,,,,
player,201710150nor,nor,GinnTe00,rush_long,3,,,,,
player,201710150nor,nor,GinnTe00,targets,4,,,,,
player,201710150nor,nor,GinnTe00,rec,4,,,,,
player,201710150nor,nor,GinnTe00,rec_yds,66,,,,,
player,201710150nor,nor,GinnTe00,rec_td,1,,,,,
player,201710150nor,nor,GinnTe00,rec_long,24,,,,,
player,201710150nor,nor,GinnTe00,fumbles,0,,,,,
player,201710150nor,nor,GinnTe00,fumbles_lost,0,,,,,
player,201710150nor,nor,HoomMi00,pass_cmp,0,,,,,
player,201710150nor,nor,HoomMi00,pass_att,0,,,,,
player,201710150nor,nor,HoomMi00,pass_yds,0,,,,,
player,201710150nor,nor,HoomMi00,pass_td,0,,,,,
player,201710150nor,nor,HoomMi00,pass_int,0,,,,,
player,201710150nor,nor,HoomMi00,pass_sacked,0,,,,,
player,201710150nor,nor,HoomMi00,pass_sacked_yds,0,,,,,
player,201710150nor,nor,HoomMi00,pass_long,0,,,,,
player,201710150nor,nor,HoomMi00,pass_rating,,,,,,
player,201710150nor,nor,HoomMi00,rush_att,0,,,,,
player,201710150nor,nor,HoomMi00,rush_yds,0,,,,,
player,201710150nor,nor,HoomMi00,rush_td,0,,,,,
player,201710150nor,nor,HoomMi00,rush_long,0,,,,,
player,201710150nor,nor,HoomMi00,targets,3,,,,,
player,201710150nor,nor,HoomMi00,rec,2,,,,,
player,201710150nor,nor,HoomMi00,rec_yds,27,,,,,
player,201710150nor,nor,HoomMi00,rec_td,1,,,,,
player,201710150nor,nor,HoomMi00,rec_long,25,,,,,
player,201710150nor,nor,HoomMi00,fumbles,0,,,,,
player,201710150nor,nor,HoomMi00,fumbles_lost,0,,,,,
player,201710150nor,nor,ColeBr00,pass_cmp,0,,,,,
player,201710150nor,nor,ColeBr00,pass_att,0,,,,,
player,201710150nor,nor,ColeBr00,pass_yds,0,,,,,
player,201710150nor,nor,ColeBr00,pass_td,0,,,,,
player,201710150nor,nor,ColeBr00,pass_int,0,,,,,
player,201710150nor,nor,ColeBr00,pass_sacked,0,,,,,
player,201710150nor,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201710150nor,nor,ColeBr00,pass_long,0,,,,,
player,201710150nor,nor,ColeBr00,pass_rating,,,,,,
player,201710150nor,nor,ColeBr00,rush_att,0,,,,,
player,201710150nor,nor,ColeBr00,rush_yds,0,,,,,
player,201710150nor,nor,ColeBr00,rush_td,0,,,,,
player,201710150nor,nor,ColeBr00,rush_long,0,,,,,
player,201710150nor,nor,ColeBr00,targets,4,,,,,
player,201710150nor,nor,ColeBr00,rec,2,,,,,
player,201710150nor,nor,ColeBr00,rec_yds,23,,,,,
player,201710150nor,nor,ColeBr00,rec_td,0,,,,,
player,201710150nor,nor,ColeBr00,rec_long,20,,,,,
player,201710150nor,nor,ColeBr00,fumbles,0,,,,,
player,201710150nor,nor,ColeBr00,fumbles_lost,0,,,,,
player,201710150nor,nor,SneaWi00,pass_cmp,0,,,,,
player,201710150nor,nor,SneaWi00,pass_att,0,,,,,
player,201710150nor,nor,SneaWi00,pass_yds,0,,,,,
player,201710150nor,nor,SneaWi00,pass_td,0,,,,,
player,201710150nor,nor,SneaWi00,pass_int,0,,,,,
player,201710150nor,nor,SneaWi00,pass_sacked,0,,,,,
player,201710150nor,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201710150nor,nor,SneaWi00,pass_long,0,,,,,
player,201710150nor,nor,SneaWi00,pass_rating,,,,,,
player,201710150nor,nor,SneaWi00,rush_att,0,,,,,
player,201710150nor,nor,SneaWi00,rush_yds,0,,,,,
player,201710150nor,nor,SneaWi00,rush_td,0,,,,,
player,201710150nor,nor,SneaWi00,rush_long,0,,,,,
player,201710150nor,nor,SneaWi00,targets,3,,,,,
player,201710150nor,nor,SneaWi00,rec,1,,,,,
player,201710150nor,nor,SneaWi00,rec_yds,11,,,,,
player,201710150nor,nor,SneaWi00,rec_td,0,,,,,
player,201710150nor,nor,SneaWi00,rec_long,11,,,,,
player,201710150nor,nor,SneaWi00,fumbles,0,,,,,
player,201710150nor,nor,SneaWi00,fumbles_lost,0,,,,,
player,201710150nor,nor,ThomMi05,pass_cmp,0,,,,,
player,201710150nor,nor,ThomMi05,pass_att,0,,,,,
player,201710150nor,nor,ThomMi05,pass_yds,0,,,,,
player,201710150nor,nor,ThomMi05,pass_td,0,,,,,
player,201710150nor,nor,ThomMi05,pass_int,0,,,,,
player,201710150nor,nor,ThomMi05,pass_sacked,0,,,,,
player,201710150nor,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201710150nor,nor,ThomMi05,pass_long,0,,,,,
player,201710150nor,nor,ThomMi05,pass_rating,,,,,,
player,201710150nor,nor,ThomMi05,rush_att,0,,,,,
player,201710150nor,nor,ThomMi05,rush_yds,0,,,,,
player,201710150nor,nor,ThomMi05,rush_td,0,,,,,
player,201710150nor,nor,ThomMi05,rush_long,0,,,,,
player,201710150nor,nor,ThomMi05,targets,6,,,,,
player,201710150nor,nor,ThomMi05,rec,3,,,,,
player,201710150nor,nor,ThomMi05,rec_yds,11,,,,,
player,201710150nor,nor,ThomMi05,rec_td,0,,,,,
player,201710150nor,nor,ThomMi05,rec_long,5,,,,,
player,201710150nor,nor,ThomMi05,fumbles,0,,,,,
player,201710150nor,nor,ThomMi05,fumbles_lost,0,,,,,
player,201710150nor,nor,LineZa01,pass_cmp,0,,,,,
player,201710150nor,nor,LineZa01,pass_att,0,,,,,
player,201710150nor,nor,LineZa01,pass_yds,0,,,,,
player,201710150nor,nor,LineZa01,pass_td,0,,,,,
player,201710150nor,nor,LineZa01,pass_int,0,,,,,
player,201710150nor,nor,LineZa01,pass_sacked,0,,,,,
player,201710150nor,nor,LineZa01,pass_sacked_yds,0,,,,,
player,201710150nor,nor,LineZa01,pass_long,0,,,,,
player,201710150nor,nor,LineZa01,pass_rating,,,,,,
player,201710150nor,nor,LineZa01,rush_att,0,,,,,
player,201710150nor,nor,LineZa01,rush_yds,0,,,,,
player,201710150nor,nor,LineZa01,rush_td,0,,,,,
player,201710150nor,nor,LineZa01,rush_long,0,,,,,
player,201710150nor,nor,LineZa01,targets,1,,,,,
player,201710150nor,nor,LineZa01,rec,0,,,,,
player,201710150nor,nor,LineZa01,rec_yds,0,,,,,
player,201710150nor,nor,LineZa01,rec_td,0,,,,,
player,201710150nor,nor,LineZa01,rec_long,0,,,,,
player,201710150nor,nor,LineZa01,fumbles,0,,,,,
player,201710150nor,nor,LineZa01,fumbles_lost,0,,,,,
player,201710150nor,nor,FleeCo00,pass_cmp,0,,,,,
player,201710150nor,nor,FleeCo00,pass_att,0,,,,,
player,201710150nor,nor,FleeCo00,pass_yds,0,,,,,
player,201710150nor,nor,FleeCo00,pass_td,0,,,,,
player,201710150nor,nor,FleeCo00,pass_int,0,,,,,
player,201710150nor,nor,FleeCo00,pass_sacked,0,,,,,
player,201710150nor,nor,FleeCo00,pass_sacked_yds,0,,,,,
player,201710150nor,nor,FleeCo00,pass_long,0,,,,,
player,201710150nor,nor,FleeCo00,pass_rating,,,,,,
player,201710150nor,nor,FleeCo00,rush_att,0,,,,,
player,201710150nor,nor,FleeCo00,rush_yds,0,,,,,
player,201710150nor,nor,FleeCo00,rush_td,0,,,,,
player,201710150nor,nor,FleeCo00,rush_long,0,,,,,
player,201710150nor,nor,FleeCo00,targets,1,,,,,
player,201710150nor,nor,FleeCo00,rec,0,,,,,
player,201710150nor,nor,FleeCo00,rec_yds,0,,,,,
player,201710150nor,nor,FleeCo00,rec_td,0,,,,,
player,201710150nor,nor,FleeCo00,rec_long,0,,,,,
player,201710150nor,nor,FleeCo00,fumbles,0,,,,,
player,201710150nor,nor,FleeCo00,fumbles_lost,0,,,,,
player,201710150nor,det,RobiAS00,def_int,1,,,,,
player,201710150nor,det,RobiAS00,def_int_yds,2,,,,,
player,201710150nor,det,RobiAS00,def_int_td,1,,,,,
player,201710150nor,det,RobiAS00,def_int_long,2,,,,,
player,201710150nor,det,RobiAS00,pass_defended,2,,,,,
player,201710150nor,det,RobiAS00,sacks,0.0,,,,,
player,201710150nor,det,RobiAS00,tackles_combined,7,,,,,
player,201710150nor,det,RobiAS00,tackles_solo,4,,,,,
player,201710150nor,det,RobiAS00,tackles_assists,3,,,,,
player,201710150nor,det,RobiAS00,tackles_loss,0,,,,,
player,201710150nor,det,RobiAS00,qb_hits,0,,,,,
player,201710150nor,det,RobiAS00,fumbles_rec,0,,,,,
player,201710150nor,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201710150nor,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201710150nor,det,RobiAS00,fumbles_forced,0,,,,,
player,201710150nor,det,SlayDa00,def_int,1,,,,,
player,201710150nor,det,SlayDa00,def_int_yds,0,,,,,
player,201710150nor,det,SlayDa00,def_int_td,0,,,,,
player,201710150nor,det,SlayDa00,def_int_long,0,,,,,
player,201710150nor,det,SlayDa00,pass_defended,1,,,,,
player,201710150nor,det,SlayDa00,sacks,0.0,,,,,
player,201710150nor,det,SlayDa00,tackles_combined,3,,,,,
player,201710150nor,det,SlayDa00,tackles_solo,3,,,,,
player,201710150nor,det,SlayDa00,tackles_assists,0,,,,,
player,201710150nor,det,SlayDa00,tackles_loss,0,,,,,
player,201710150nor,det,SlayDa00,qb_hits,0,,,,,
player,201710150nor,det,SlayDa00,fumbles_rec,0,,,,,
player,201710150nor,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201710150nor,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201710150nor,det,SlayDa00,fumbles_forced,0,,,,,
player,201710150nor,det,DaviJa01,def_int,0,,,,,
player,201710150nor,det,DaviJa01,def_int_yds,0,,,,,
player,201710150nor,det,DaviJa01,def_int_td,0,,,,,
player,201710150nor,det,DaviJa01,def_int_long,0,,,,,
player,201710150nor,det,DaviJa01,pass_defended,0,,,,,
player,201710150nor,det,DaviJa01,sacks,0.0,,,,,
player,201710150nor,det,DaviJa01,tackles_combined,8,,,,,
player,201710150nor,det,DaviJa01,tackles_solo,6,,,,,
player,201710150nor,det,DaviJa01,tackles_assists,2,,,,,
