game,2017,1,20170911,201709110den,sdg,"Los Angeles Chargers",21,den,"Denver Broncos",24
player,201709110den,sdg,GateAn00,pass_cmp,0,,,,,
player,201709110den,sdg,GateAn00,pass_att,0,,,,,
player,201709110den,sdg,GateAn00,pass_yds,0,,,,,
player,201709110den,sdg,GateAn00,pass_td,0,,,,,
player,201709110den,sdg,GateAn00,pass_int,0,,,,,
player,201709110den,sdg,GateAn00,pass_sacked,0,,,,,
player,201709110den,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201709110den,sdg,GateAn00,pass_long,0,,,,,
player,201709110den,sdg,GateAn00,pass_rating,,,,,,
player,201709110den,sdg,GateAn00,rush_att,0,,,,,
player,201709110den,sdg,GateAn00,rush_yds,0,,,,,
player,201709110den,sdg,GateAn00,rush_td,0,,,,,
player,201709110den,sdg,GateAn00,rush_long,0,,,,,
player,201709110den,sdg,GateAn00,targets,3,,,,,
player,201709110den,sdg,GateAn00,rec,2,,,,,
player,201709110den,sdg,GateAn00,rec_yds,17,,,,,
player,201709110den,sdg,GateAn00,rec_td,0,,,,,
player,201709110den,sdg,GateAn00,rec_long,11,,,,,
player,201709110den,sdg,GateAn00,fumbles,0,,,,,
player,201709110den,sdg,GateAn00,fumbles_lost,0,,,,,
player,201709110den,den,SiemTr00,pass_cmp,17,,,,,
player,201709110den,den,SiemTr00,pass_att,28,,,,,
player,201709110den,den,SiemTr00,pass_yds,219,,,,,
player,201709110den,den,SiemTr00,pass_td,2,,,,,
player,201709110den,den,SiemTr00,pass_int,1,,,,,
player,201709110den,den,SiemTr00,pass_sacked,4,,,,,
player,201709110den,den,SiemTr00,pass_sacked_yds,38,,,,,
player,201709110den,den,SiemTr00,pass_long,44,,,,,
player,201709110den,den,SiemTr00,pass_rating,94.2,,,,,
player,201709110den,den,SiemTr00,rush_att,6,,,,,
player,201709110den,den,SiemTr00,rush_yds,19,,,,,
player,201709110den,den,SiemTr00,rush_td,1,,,,,
player,201709110den,den,SiemTr00,rush_long,8,,,,,
player,201709110den,den,SiemTr00,targets,0,,,,,
player,201709110den,den,SiemTr00,rec,0,,,,,
player,201709110den,den,SiemTr00,rec_yds,0,,,,,
player,201709110den,den,SiemTr00,rec_td,0,,,,,
player,201709110den,den,SiemTr00,rec_long,0,,,,,
player,201709110den,den,SiemTr00,fumbles,0,,,,,
player,201709110den,den,SiemTr00,fumbles_lost,0,,,,,
player,201709110den,den,AndeC.00,pass_cmp,0,,,,,
player,201709110den,den,AndeC.00,pass_att,0,,,,,
player,201709110den,den,AndeC.00,pass_yds,0,,,,,
player,201709110den,den,AndeC.00,pass_td,0,,,,,
player,201709110den,den,AndeC.00,pass_int,0,,,,,
player,201709110den,den,AndeC.00,pass_sacked,0,,,,,
player,201709110den,den,AndeC.00,pass_sacked_yds,0,,,,,
player,201709110den,den,AndeC.00,pass_long,0,,,,,
player,201709110den,den,AndeC.00,pass_rating,,,,,,
player,201709110den,den,AndeC.00,rush_att,20,,,,,
player,201709110den,den,AndeC.00,rush_yds,81,,,,,
player,201709110den,den,AndeC.00,rush_td,0,,,,,
player,201709110den,den,AndeC.00,rush_long,18,,,,,
player,201709110den,den,AndeC.00,targets,3,,,,,
player,201709110den,den,AndeC.00,rec,1,,,,,
player,201709110den,den,AndeC.00,rec_yds,7,,,,,
player,201709110den,den,AndeC.00,rec_td,0,,,,,
player,201709110den,den,AndeC.00,rec_long,7,,,,,
player,201709110den,den,AndeC.00,fumbles,0,,,,,
player,201709110den,den,AndeC.00,fumbles_lost,0,,,,,
player,201709110den,den,CharJa00,pass_cmp,0,,,,,
player,201709110den,den,CharJa00,pass_att,0,,,,,
player,201709110den,den,CharJa00,pass_yds,0,,,,,
player,201709110den,den,CharJa00,pass_td,0,,,,,
player,201709110den,den,CharJa00,pass_int,0,,,,,
player,201709110den,den,CharJa00,pass_sacked,0,,,,,
player,201709110den,den,CharJa00,pass_sacked_yds,0,,,,,
player,201709110den,den,CharJa00,pass_long,0,,,,,
player,201709110den,den,CharJa00,pass_rating,,,,,,
player,201709110den,den,CharJa00,rush_att,10,,,,,
player,201709110den,den,CharJa00,rush_yds,40,,,,,
player,201709110den,den,CharJa00,rush_td,0,,,,,
player,201709110den,den,CharJa00,rush_long,12,,,,,
player,201709110den,den,CharJa00,targets,1,,,,,
player,201709110den,den,CharJa00,rec,0,,,,,
player,201709110den,den,CharJa00,rec_yds,0,,,,,
player,201709110den,den,CharJa00,rec_td,0,,,,,
player,201709110den,den,CharJa00,rec_long,0,,,,,
player,201709110den,den,CharJa00,fumbles,1,,,,,
player,201709110den,den,CharJa00,fumbles_lost,1,,,,,
player,201709110den,den,ThomDe03,pass_cmp,0,,,,,
player,201709110den,den,ThomDe03,pass_att,0,,,,,
player,201709110den,den,ThomDe03,pass_yds,0,,,,,
player,201709110den,den,ThomDe03,pass_td,0,,,,,
player,201709110den,den,ThomDe03,pass_int,0,,,,,
player,201709110den,den,ThomDe03,pass_sacked,0,,,,,
player,201709110den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201709110den,den,ThomDe03,pass_long,0,,,,,
player,201709110den,den,ThomDe03,pass_rating,,,,,,
player,201709110den,den,ThomDe03,rush_att,0,,,,,
player,201709110den,den,ThomDe03,rush_yds,0,,,,,
player,201709110den,den,ThomDe03,rush_td,0,,,,,
player,201709110den,den,ThomDe03,rush_long,0,,,,,
player,201709110den,den,ThomDe03,targets,8,,,,,
player,201709110den,den,ThomDe03,rec,5,,,,,
player,201709110den,den,ThomDe03,rec_yds,67,,,,,
player,201709110den,den,ThomDe03,rec_td,0,,,,,
player,201709110den,den,ThomDe03,rec_long,29,,,,,
player,201709110den,den,ThomDe03,fumbles,0,,,,,
player,201709110den,den,ThomDe03,fumbles_lost,0,,,,,
player,201709110den,den,GreeVi00,pass_cmp,0,,,,,
player,201709110den,den,GreeVi00,pass_att,0,,,,,
player,201709110den,den,GreeVi00,pass_yds,0,,,,,
player,201709110den,den,GreeVi00,pass_td,0,,,,,
player,201709110den,den,GreeVi00,pass_int,0,,,,,
player,201709110den,den,GreeVi00,pass_sacked,0,,,,,
player,201709110den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201709110den,den,GreeVi00,pass_long,0,,,,,
player,201709110den,den,GreeVi00,pass_rating,,,,,,
player,201709110den,den,GreeVi00,rush_att,0,,,,,
player,201709110den,den,GreeVi00,rush_yds,0,,,,,
player,201709110den,den,GreeVi00,rush_td,0,,,,,
player,201709110den,den,GreeVi00,rush_long,0,,,,,
player,201709110den,den,GreeVi00,targets,1,,,,,
player,201709110den,den,GreeVi00,rec,1,,,,,
player,201709110den,den,GreeVi00,rec_yds,44,,,,,
player,201709110den,den,GreeVi00,rec_td,0,,,,,
player,201709110den,den,GreeVi00,rec_long,44,,,,,
player,201709110den,den,GreeVi00,fumbles,0,,,,,
player,201709110den,den,GreeVi00,fumbles_lost,0,,,,,
player,201709110den,den,DerbA.00,pass_cmp,0,,,,,
player,201709110den,den,DerbA.00,pass_att,0,,,,,
player,201709110den,den,DerbA.00,pass_yds,0,,,,,
player,201709110den,den,DerbA.00,pass_td,0,,,,,
player,201709110den,den,DerbA.00,pass_int,0,,,,,
player,201709110den,den,DerbA.00,pass_sacked,0,,,,,
player,201709110den,den,DerbA.00,pass_sacked_yds,0,,,,,
player,201709110den,den,DerbA.00,pass_long,0,,,,,
player,201709110den,den,DerbA.00,pass_rating,,,,,,
player,201709110den,den,DerbA.00,rush_att,0,,,,,
player,201709110den,den,DerbA.00,rush_yds,0,,,,,
player,201709110den,den,DerbA.00,rush_td,0,,,,,
player,201709110den,den,DerbA.00,rush_long,0,,,,,
player,201709110den,den,DerbA.00,targets,3,,,,,
player,201709110den,den,DerbA.00,rec,3,,,,,
player,201709110den,den,DerbA.00,rec_yds,34,,,,,
player,201709110den,den,DerbA.00,rec_td,0,,,,,
player,201709110den,den,DerbA.00,rec_long,13,,,,,
player,201709110den,den,DerbA.00,fumbles,0,,,,,
player,201709110den,den,DerbA.00,fumbles_lost,0,,,,,
player,201709110den,den,SandEm00,pass_cmp,0,,,,,
player,201709110den,den,SandEm00,pass_att,0,,,,,
player,201709110den,den,SandEm00,pass_yds,0,,,,,
player,201709110den,den,SandEm00,pass_td,0,,,,,
player,201709110den,den,SandEm00,pass_int,0,,,,,
player,201709110den,den,SandEm00,pass_sacked,0,,,,,
player,201709110den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201709110den,den,SandEm00,pass_long,0,,,,,
player,201709110den,den,SandEm00,pass_rating,,,,,,
player,201709110den,den,SandEm00,rush_att,0,,,,,
player,201709110den,den,SandEm00,rush_yds,0,,,,,
player,201709110den,den,SandEm00,rush_td,0,,,,,
player,201709110den,den,SandEm00,rush_long,0,,,,,
player,201709110den,den,SandEm00,targets,6,,,,,
player,201709110den,den,SandEm00,rec,3,,,,,
player,201709110den,den,SandEm00,rec_yds,26,,,,,
player,201709110den,den,SandEm00,rec_td,0,,,,,
player,201709110den,den,SandEm00,rec_long,20,,,,,
player,201709110den,den,SandEm00,fumbles,0,,,,,
player,201709110den,den,SandEm00,fumbles_lost,0,,,,,
player,201709110den,den,FowlBe00,pass_cmp,0,,,,,
player,201709110den,den,FowlBe00,pass_att,0,,,,,
player,201709110den,den,FowlBe00,pass_yds,0,,,,,
player,201709110den,den,FowlBe00,pass_td,0,,,,,
player,201709110den,den,FowlBe00,pass_int,0,,,,,
player,201709110den,den,FowlBe00,pass_sacked,0,,,,,
player,201709110den,den,FowlBe00,pass_sacked_yds,0,,,,,
player,201709110den,den,FowlBe00,pass_long,0,,,,,
player,201709110den,den,FowlBe00,pass_rating,,,,,,
player,201709110den,den,FowlBe00,rush_att,0,,,,,
player,201709110den,den,FowlBe00,rush_yds,0,,,,,
player,201709110den,den,FowlBe00,rush_td,0,,,,,
player,201709110den,den,FowlBe00,rush_long,0,,,,,
player,201709110den,den,FowlBe00,targets,4,,,,,
player,201709110den,den,FowlBe00,rec,3,,,,,
player,201709110den,den,FowlBe00,rec_yds,21,,,,,
player,201709110den,den,FowlBe00,rec_td,2,,,,,
player,201709110den,den,FowlBe00,rec_long,10,,,,,
player,201709110den,den,FowlBe00,fumbles,0,,,,,
player,201709110den,den,FowlBe00,fumbles_lost,0,,,,,
player,201709110den,den,HeueJe00,pass_cmp,0,,,,,
player,201709110den,den,HeueJe00,pass_att,0,,,,,
player,201709110den,den,HeueJe00,pass_yds,0,,,,,
player,201709110den,den,HeueJe00,pass_td,0,,,,,
player,201709110den,den,HeueJe00,pass_int,0,,,,,
player,201709110den,den,HeueJe00,pass_sacked,0,,,,,
player,201709110den,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201709110den,den,HeueJe00,pass_long,0,,,,,
player,201709110den,den,HeueJe00,pass_rating,,,,,,
player,201709110den,den,HeueJe00,rush_att,0,,,,,
player,201709110den,den,HeueJe00,rush_yds,0,,,,,
player,201709110den,den,HeueJe00,rush_td,0,,,,,
player,201709110den,den,HeueJe00,rush_long,0,,,,,
player,201709110den,den,HeueJe00,targets,2,,,,,
player,201709110den,den,HeueJe00,rec,1,,,,,
player,201709110den,den,HeueJe00,rec_yds,20,,,,,
player,201709110den,den,HeueJe00,rec_td,0,,,,,
player,201709110den,den,HeueJe00,rec_long,20,,,,,
player,201709110den,den,HeueJe00,fumbles,0,,,,,
player,201709110den,den,HeueJe00,fumbles_lost,0,,,,,
player,201709110den,sdg,PhilAd00,def_int,1,,,,,
player,201709110den,sdg,PhilAd00,def_int_yds,4,,,,,
player,201709110den,sdg,PhilAd00,def_int_td,0,,,,,
player,201709110den,sdg,PhilAd00,def_int_long,4,,,,,
player,201709110den,sdg,PhilAd00,pass_defended,1,,,,,
player,201709110den,sdg,PhilAd00,sacks,0.0,,,,,
player,201709110den,sdg,PhilAd00,tackles_combined,1,,,,,
player,201709110den,sdg,PhilAd00,tackles_solo,0,,,,,
player,201709110den,sdg,PhilAd00,tackles_assists,1,,,,,
player,201709110den,sdg,PhilAd00,tackles_loss,0,,,,,
player,201709110den,sdg,PhilAd00,qb_hits,0,,,,,
player,201709110den,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201709110den,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201709110den,sdg,BosaJo00,def_int,0,,,,,
player,201709110den,sdg,BosaJo00,def_int_yds,0,,,,,
player,201709110den,sdg,BosaJo00,def_int_td,0,,,,,
player,201709110den,sdg,BosaJo00,def_int_long,0,,,,,
player,201709110den,sdg,BosaJo00,pass_defended,0,,,,,
player,201709110den,sdg,BosaJo00,sacks,1.5,,,,,
player,201709110den,sdg,BosaJo00,tackles_combined,6,,,,,
player,201709110den,sdg,BosaJo00,tackles_solo,3,,,,,
player,201709110den,sdg,BosaJo00,tackles_assists,3,,,,,
player,201709110den,sdg,BosaJo00,tackles_loss,1,,,,,
player,201709110den,sdg,BosaJo00,qb_hits,2,,,,,
player,201709110den,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201709110den,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201709110den,sdg,IngrMe00,def_int,0,,,,,
player,201709110den,sdg,IngrMe00,def_int_yds,0,,,,,
player,201709110den,sdg,IngrMe00,def_int_td,0,,,,,
player,201709110den,sdg,IngrMe00,def_int_long,0,,,,,
player,201709110den,sdg,IngrMe00,pass_defended,0,,,,,
player,201709110den,sdg,IngrMe00,sacks,1.5,,,,,
player,201709110den,sdg,IngrMe00,tackles_combined,4,,,,,
player,201709110den,sdg,IngrMe00,tackles_solo,3,,,,,
player,201709110den,sdg,IngrMe00,tackles_assists,1,,,,,
player,201709110den,sdg,IngrMe00,tackles_loss,1,,,,,
player,201709110den,sdg,IngrMe00,qb_hits,4,,,,,
player,201709110den,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201709110den,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201709110den,sdg,McCaCh00,def_int,0,,,,,
player,201709110den,sdg,McCaCh00,def_int_yds,0,,,,,
player,201709110den,sdg,McCaCh00,def_int_td,0,,,,,
player,201709110den,sdg,McCaCh00,def_int_long,0,,,,,
player,201709110den,sdg,McCaCh00,pass_defended,0,,,,,
player,201709110den,sdg,McCaCh00,sacks,1.0,,,,,
player,201709110den,sdg,McCaCh00,tackles_combined,2,,,,,
player,201709110den,sdg,McCaCh00,tackles_solo,2,,,,,
player,201709110den,sdg,McCaCh00,tackles_assists,0,,,,,
player,201709110den,sdg,McCaCh00,tackles_loss,1,,,,,
player,201709110den,sdg,McCaCh00,qb_hits,1,,,,,
player,201709110den,sdg,McCaCh00,fumbles_rec,0,,,,,
player,201709110den,sdg,McCaCh00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,McCaCh00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,McCaCh00,fumbles_forced,0,,,,,
player,201709110den,sdg,BrowJa05,def_int,0,,,,,
player,201709110den,sdg,BrowJa05,def_int_yds,0,,,,,
player,201709110den,sdg,BrowJa05,def_int_td,0,,,,,
player,201709110den,sdg,BrowJa05,def_int_long,0,,,,,
player,201709110den,sdg,BrowJa05,pass_defended,0,,,,,
player,201709110den,sdg,BrowJa05,sacks,0.0,,,,,
player,201709110den,sdg,BrowJa05,tackles_combined,14,,,,,
player,201709110den,sdg,BrowJa05,tackles_solo,11,,,,,
player,201709110den,sdg,BrowJa05,tackles_assists,3,,,,,
player,201709110den,sdg,BrowJa05,tackles_loss,0,,,,,
player,201709110den,sdg,BrowJa05,qb_hits,1,,,,,
player,201709110den,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201709110den,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201709110den,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201709110den,sdg,PullHa00,def_int,0,,,,,
player,201709110den,sdg,PullHa00,def_int_yds,0,,,,,
player,201709110den,sdg,PullHa00,def_int_td,0,,,,,
player,201709110den,sdg,PullHa00,def_int_long,0,,,,,
player,201709110den,sdg,PullHa00,pass_defended,0,,,,,
player,201709110den,sdg,PullHa00,sacks,0.0,,,,,
player,201709110den,sdg,PullHa00,tackles_combined,7,,,,,
player,201709110den,sdg,PullHa00,tackles_solo,3,,,,,
player,201709110den,sdg,PullHa00,tackles_assists,4,,,,,
player,201709110den,sdg,PullHa00,tackles_loss,0,,,,,
player,201709110den,sdg,PullHa00,qb_hits,0,,,,,
player,201709110den,sdg,PullHa00,fumbles_rec,0,,,,,
player,201709110den,sdg,PullHa00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,PullHa00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,PullHa00,fumbles_forced,0,,,,,
player,201709110den,sdg,ToomKo00,def_int,0,,,,,
player,201709110den,sdg,ToomKo00,def_int_yds,0,,,,,
player,201709110den,sdg,ToomKo00,def_int_td,0,,,,,
player,201709110den,sdg,ToomKo00,def_int_long,0,,,,,
player,201709110den,sdg,ToomKo00,pass_defended,1,,,,,
player,201709110den,sdg,ToomKo00,sacks,0.0,,,,,
player,201709110den,sdg,ToomKo00,tackles_combined,6,,,,,
player,201709110den,sdg,ToomKo00,tackles_solo,4,,,,,
player,201709110den,sdg,ToomKo00,tackles_assists,2,,,,,
player,201709110den,sdg,ToomKo00,tackles_loss,0,,,,,
player,201709110den,sdg,ToomKo00,qb_hits,0,,,,,
player,201709110den,sdg,ToomKo00,fumbles_rec,0,,,,,
player,201709110den,sdg,ToomKo00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,ToomKo00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,ToomKo00,fumbles_forced,1,,,,,
player,201709110den,sdg,MebaBr99,def_int,0,,,,,
player,201709110den,sdg,MebaBr99,def_int_yds,0,,,,,
player,201709110den,sdg,MebaBr99,def_int_td,0,,,,,
player,201709110den,sdg,MebaBr99,def_int_long,0,,,,,
player,201709110den,sdg,MebaBr99,pass_defended,0,,,,,
player,201709110den,sdg,MebaBr99,sacks,0.0,,,,,
player,201709110den,sdg,MebaBr99,tackles_combined,5,,,,,
player,201709110den,sdg,MebaBr99,tackles_solo,3,,,,,
player,201709110den,sdg,MebaBr99,tackles_assists,2,,,,,
player,201709110den,sdg,MebaBr99,tackles_loss,0,,,,,
player,201709110den,sdg,MebaBr99,qb_hits,0,,,,,
player,201709110den,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201709110den,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201709110den,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201709110den,sdg,HaywCa00,def_int,0,,,,,
player,201709110den,sdg,HaywCa00,def_int_yds,0,,,,,
player,201709110den,sdg,HaywCa00,def_int_td,0,,,,,
player,201709110den,sdg,HaywCa00,def_int_long,0,,,,,
player,201709110den,sdg,HaywCa00,pass_defended,1,,,,,
player,201709110den,sdg,HaywCa00,sacks,0.0,,,,,
player,201709110den,sdg,HaywCa00,tackles_combined,4,,,,,
player,201709110den,sdg,HaywCa00,tackles_solo,3,,,,,
player,201709110den,sdg,HaywCa00,tackles_assists,1,,,,,
player,201709110den,sdg,HaywCa00,tackles_loss,0,,,,,
player,201709110den,sdg,HaywCa00,qb_hits,0,,,,,
player,201709110den,sdg,HaywCa00,fumbles_rec,1,,,,,
player,201709110den,sdg,HaywCa00,fumbles_rec_yds,11,,,,,
player,201709110den,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201709110den,sdg,BostTr00,def_int,0,,,,,
player,201709110den,sdg,BostTr00,def_int_yds,0,,,,,
player,201709110den,sdg,BostTr00,def_int_td,0,,,,,
player,201709110den,sdg,BostTr00,def_int_long,0,,,,,
player,201709110den,sdg,BostTr00,pass_defended,1,,,,,
player,201709110den,sdg,BostTr00,sacks,0.0,,,,,
player,201709110den,sdg,BostTr00,tackles_combined,3,,,,,
player,201709110den,sdg,BostTr00,tackles_solo,3,,,,,
player,201709110den,sdg,BostTr00,tackles_assists,0,,,,,
player,201709110den,sdg,BostTr00,tackles_loss,0,,,,,
player,201709110den,sdg,BostTr00,qb_hits,0,,,,,
player,201709110den,sdg,BostTr00,fumbles_rec,0,,,,,
player,201709110den,sdg,BostTr00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,BostTr00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,BostTr00,fumbles_forced,0,,,,,
player,201709110den,sdg,EmanKy00,def_int,0,,,,,
player,201709110den,sdg,EmanKy00,def_int_yds,0,,,,,
player,201709110den,sdg,EmanKy00,def_int_td,0,,,,,
player,201709110den,sdg,EmanKy00,def_int_long,0,,,,,
player,201709110den,sdg,EmanKy00,pass_defended,0,,,,,
player,201709110den,sdg,EmanKy00,sacks,0.0,,,,,
player,201709110den,sdg,EmanKy00,tackles_combined,3,,,,,
player,201709110den,sdg,EmanKy00,tackles_solo,3,,,,,
player,201709110den,sdg,EmanKy00,tackles_assists,0,,,,,
player,201709110den,sdg,EmanKy00,tackles_loss,0,,,,,
player,201709110den,sdg,EmanKy00,qb_hits,0,,,,,
player,201709110den,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201709110den,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201709110den,sdg,AddaJa00,def_int,0,,,,,
player,201709110den,sdg,AddaJa00,def_int_yds,0,,,,,
player,201709110den,sdg,AddaJa00,def_int_td,0,,,,,
player,201709110den,sdg,AddaJa00,def_int_long,0,,,,,
player,201709110den,sdg,AddaJa00,pass_defended,0,,,,,
player,201709110den,sdg,AddaJa00,sacks,0.0,,,,,
player,201709110den,sdg,AddaJa00,tackles_combined,2,,,,,
player,201709110den,sdg,AddaJa00,tackles_solo,1,,,,,
player,201709110den,sdg,AddaJa00,tackles_assists,1,,,,,
player,201709110den,sdg,AddaJa00,tackles_loss,1,,,,,
player,201709110den,sdg,AddaJa00,qb_hits,0,,,,,
player,201709110den,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201709110den,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201709110den,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201709110den,sdg,WillTr05,def_int,0,,,,,
player,201709110den,sdg,WillTr05,def_int_yds,0,,,,,
player,201709110den,sdg,WillTr05,def_int_td,0,,,,,
player,201709110den,sdg,WillTr05,def_int_long,0,,,,,
player,201709110den,sdg,WillTr05,pass_defended,0,,,,,
player,201709110den,sdg,WillTr05,sacks,0.0,,,,,
player,201709110den,sdg,WillTr05,tackles_combined,2,,,,,
player,201709110den,sdg,WillTr05,tackles_solo,1,,,,,
player,201709110den,sdg,WillTr05,tackles_assists,1,,,,,
player,201709110den,sdg,WillTr05,tackles_loss,0,,,,,
player,201709110den,sdg,WillTr05,qb_hits,0,,,,,
player,201709110den,sdg,WillTr05,fumbles_rec,0,,,,,
player,201709110den,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201709110den,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201709110den,sdg,WillTr05,fumbles_forced,0,,,,,
player,201709110den,sdg,EkelAu00,def_int,0,,,,,
player,201709110den,sdg,EkelAu00,def_int_yds,0,,,,,
player,201709110den,sdg,EkelAu00,def_int_td,0,,,,,
player,201709110den,sdg,EkelAu00,def_int_long,0,,,,,
player,201709110den,sdg,EkelAu00,pass_defended,0,,,,,
player,201709110den,sdg,EkelAu00,sacks,0.0,,,,,
