game,2017,7,20171022,201710220ram,crd,"Arizona Cardinals",0,ram,"Los Angeles Rams",33
player,201710220ram,crd,BucaDe00,tackles_loss,1,,,,,
player,201710220ram,crd,BucaDe00,qb_hits,0,,,,,
player,201710220ram,crd,BucaDe00,fumbles_rec,0,,,,,
player,201710220ram,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,BucaDe00,fumbles_forced,0,,,,,
player,201710220ram,crd,JoneCh03,def_int,0,,,,,
player,201710220ram,crd,JoneCh03,def_int_yds,0,,,,,
player,201710220ram,crd,JoneCh03,def_int_td,0,,,,,
player,201710220ram,crd,JoneCh03,def_int_long,0,,,,,
player,201710220ram,crd,JoneCh03,pass_defended,0,,,,,
player,201710220ram,crd,JoneCh03,sacks,1.0,,,,,
player,201710220ram,crd,JoneCh03,tackles_combined,4,,,,,
player,201710220ram,crd,JoneCh03,tackles_solo,4,,,,,
player,201710220ram,crd,JoneCh03,tackles_assists,0,,,,,
player,201710220ram,crd,JoneCh03,tackles_loss,1,,,,,
player,201710220ram,crd,JoneCh03,qb_hits,1,,,,,
player,201710220ram,crd,JoneCh03,fumbles_rec,0,,,,,
player,201710220ram,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201710220ram,crd,JoneCh03,fumbles_forced,0,,,,,
player,201710220ram,crd,BethAn20,def_int,0,,,,,
player,201710220ram,crd,BethAn20,def_int_yds,0,,,,,
player,201710220ram,crd,BethAn20,def_int_td,0,,,,,
player,201710220ram,crd,BethAn20,def_int_long,0,,,,,
player,201710220ram,crd,BethAn20,pass_defended,1,,,,,
player,201710220ram,crd,BethAn20,sacks,0.0,,,,,
player,201710220ram,crd,BethAn20,tackles_combined,11,,,,,
player,201710220ram,crd,BethAn20,tackles_solo,10,,,,,
player,201710220ram,crd,BethAn20,tackles_assists,1,,,,,
player,201710220ram,crd,BethAn20,tackles_loss,0,,,,,
player,201710220ram,crd,BethAn20,qb_hits,0,,,,,
player,201710220ram,crd,BethAn20,fumbles_rec,0,,,,,
player,201710220ram,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201710220ram,crd,BethAn20,fumbles_forced,0,,,,,
player,201710220ram,crd,WillTr99,def_int,0,,,,,
player,201710220ram,crd,WillTr99,def_int_yds,0,,,,,
player,201710220ram,crd,WillTr99,def_int_td,0,,,,,
player,201710220ram,crd,WillTr99,def_int_long,0,,,,,
player,201710220ram,crd,WillTr99,pass_defended,0,,,,,
player,201710220ram,crd,WillTr99,sacks,0.0,,,,,
player,201710220ram,crd,WillTr99,tackles_combined,10,,,,,
player,201710220ram,crd,WillTr99,tackles_solo,10,,,,,
player,201710220ram,crd,WillTr99,tackles_assists,0,,,,,
player,201710220ram,crd,WillTr99,tackles_loss,0,,,,,
player,201710220ram,crd,WillTr99,qb_hits,0,,,,,
player,201710220ram,crd,WillTr99,fumbles_rec,0,,,,,
player,201710220ram,crd,WillTr99,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,WillTr99,fumbles_rec_td,0,,,,,
player,201710220ram,crd,WillTr99,fumbles_forced,0,,,,,
player,201710220ram,crd,BranTy99,def_int,0,,,,,
player,201710220ram,crd,BranTy99,def_int_yds,0,,,,,
player,201710220ram,crd,BranTy99,def_int_td,0,,,,,
player,201710220ram,crd,BranTy99,def_int_long,0,,,,,
player,201710220ram,crd,BranTy99,pass_defended,0,,,,,
player,201710220ram,crd,BranTy99,sacks,0.0,,,,,
player,201710220ram,crd,BranTy99,tackles_combined,4,,,,,
player,201710220ram,crd,BranTy99,tackles_solo,4,,,,,
player,201710220ram,crd,BranTy99,tackles_assists,0,,,,,
player,201710220ram,crd,BranTy99,tackles_loss,1,,,,,
player,201710220ram,crd,BranTy99,qb_hits,0,,,,,
player,201710220ram,crd,BranTy99,fumbles_rec,0,,,,,
player,201710220ram,crd,BranTy99,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,BranTy99,fumbles_rec_td,0,,,,,
player,201710220ram,crd,BranTy99,fumbles_forced,0,,,,,
player,201710220ram,crd,MathTy00,def_int,0,,,,,
player,201710220ram,crd,MathTy00,def_int_yds,0,,,,,
player,201710220ram,crd,MathTy00,def_int_td,0,,,,,
player,201710220ram,crd,MathTy00,def_int_long,0,,,,,
player,201710220ram,crd,MathTy00,pass_defended,1,,,,,
player,201710220ram,crd,MathTy00,sacks,0.0,,,,,
player,201710220ram,crd,MathTy00,tackles_combined,3,,,,,
player,201710220ram,crd,MathTy00,tackles_solo,2,,,,,
player,201710220ram,crd,MathTy00,tackles_assists,1,,,,,
player,201710220ram,crd,MathTy00,tackles_loss,0,,,,,
player,201710220ram,crd,MathTy00,qb_hits,0,,,,,
player,201710220ram,crd,MathTy00,fumbles_rec,0,,,,,
player,201710220ram,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,MathTy00,fumbles_forced,0,,,,,
player,201710220ram,crd,MaurJo00,def_int,0,,,,,
player,201710220ram,crd,MaurJo00,def_int_yds,0,,,,,
player,201710220ram,crd,MaurJo00,def_int_td,0,,,,,
player,201710220ram,crd,MaurJo00,def_int_long,0,,,,,
player,201710220ram,crd,MaurJo00,pass_defended,0,,,,,
player,201710220ram,crd,MaurJo00,sacks,0.0,,,,,
player,201710220ram,crd,MaurJo00,tackles_combined,3,,,,,
player,201710220ram,crd,MaurJo00,tackles_solo,3,,,,,
player,201710220ram,crd,MaurJo00,tackles_assists,0,,,,,
player,201710220ram,crd,MaurJo00,tackles_loss,0,,,,,
player,201710220ram,crd,MaurJo00,qb_hits,1,,,,,
player,201710220ram,crd,MaurJo00,fumbles_rec,0,,,,,
player,201710220ram,crd,MaurJo00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,MaurJo00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,MaurJo00,fumbles_forced,0,,,,,
player,201710220ram,crd,ByneJo00,def_int,0,,,,,
player,201710220ram,crd,ByneJo00,def_int_yds,0,,,,,
player,201710220ram,crd,ByneJo00,def_int_td,0,,,,,
player,201710220ram,crd,ByneJo00,def_int_long,0,,,,,
player,201710220ram,crd,ByneJo00,pass_defended,1,,,,,
player,201710220ram,crd,ByneJo00,sacks,0.0,,,,,
player,201710220ram,crd,ByneJo00,tackles_combined,2,,,,,
player,201710220ram,crd,ByneJo00,tackles_solo,1,,,,,
player,201710220ram,crd,ByneJo00,tackles_assists,1,,,,,
player,201710220ram,crd,ByneJo00,tackles_loss,0,,,,,
player,201710220ram,crd,ByneJo00,qb_hits,0,,,,,
player,201710220ram,crd,ByneJo00,fumbles_rec,0,,,,,
player,201710220ram,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,ByneJo00,fumbles_forced,0,,,,,
player,201710220ram,crd,DansKa20,def_int,0,,,,,
player,201710220ram,crd,DansKa20,def_int_yds,0,,,,,
player,201710220ram,crd,DansKa20,def_int_td,0,,,,,
player,201710220ram,crd,DansKa20,def_int_long,0,,,,,
player,201710220ram,crd,DansKa20,pass_defended,0,,,,,
player,201710220ram,crd,DansKa20,sacks,0.0,,,,,
player,201710220ram,crd,DansKa20,tackles_combined,2,,,,,
player,201710220ram,crd,DansKa20,tackles_solo,2,,,,,
player,201710220ram,crd,DansKa20,tackles_assists,0,,,,,
player,201710220ram,crd,DansKa20,tackles_loss,0,,,,,
player,201710220ram,crd,DansKa20,qb_hits,0,,,,,
player,201710220ram,crd,DansKa20,fumbles_rec,0,,,,,
player,201710220ram,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201710220ram,crd,DansKa20,fumbles_forced,0,,,,,
player,201710220ram,crd,NkemRo00,def_int,0,,,,,
player,201710220ram,crd,NkemRo00,def_int_yds,0,,,,,
player,201710220ram,crd,NkemRo00,def_int_td,0,,,,,
player,201710220ram,crd,NkemRo00,def_int_long,0,,,,,
player,201710220ram,crd,NkemRo00,pass_defended,0,,,,,
player,201710220ram,crd,NkemRo00,sacks,0.0,,,,,
player,201710220ram,crd,NkemRo00,tackles_combined,2,,,,,
player,201710220ram,crd,NkemRo00,tackles_solo,2,,,,,
player,201710220ram,crd,NkemRo00,tackles_assists,0,,,,,
player,201710220ram,crd,NkemRo00,tackles_loss,1,,,,,
player,201710220ram,crd,NkemRo00,qb_hits,0,,,,,
player,201710220ram,crd,NkemRo00,fumbles_rec,0,,,,,
player,201710220ram,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,NkemRo00,fumbles_forced,0,,,,,
player,201710220ram,crd,RuckFr99,def_int,0,,,,,
player,201710220ram,crd,RuckFr99,def_int_yds,0,,,,,
player,201710220ram,crd,RuckFr99,def_int_td,0,,,,,
player,201710220ram,crd,RuckFr99,def_int_long,0,,,,,
player,201710220ram,crd,RuckFr99,pass_defended,0,,,,,
player,201710220ram,crd,RuckFr99,sacks,0.0,,,,,
player,201710220ram,crd,RuckFr99,tackles_combined,2,,,,,
player,201710220ram,crd,RuckFr99,tackles_solo,2,,,,,
player,201710220ram,crd,RuckFr99,tackles_assists,0,,,,,
player,201710220ram,crd,RuckFr99,tackles_loss,0,,,,,
player,201710220ram,crd,RuckFr99,qb_hits,0,,,,,
player,201710220ram,crd,RuckFr99,fumbles_rec,0,,,,,
player,201710220ram,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201710220ram,crd,RuckFr99,fumbles_forced,0,,,,,
player,201710220ram,crd,WillXa00,def_int,0,,,,,
player,201710220ram,crd,WillXa00,def_int_yds,0,,,,,
player,201710220ram,crd,WillXa00,def_int_td,0,,,,,
player,201710220ram,crd,WillXa00,def_int_long,0,,,,,
player,201710220ram,crd,WillXa00,pass_defended,0,,,,,
player,201710220ram,crd,WillXa00,sacks,0.0,,,,,
player,201710220ram,crd,WillXa00,tackles_combined,2,,,,,
player,201710220ram,crd,WillXa00,tackles_solo,2,,,,,
player,201710220ram,crd,WillXa00,tackles_assists,0,,,,,
player,201710220ram,crd,WillXa00,tackles_loss,0,,,,,
player,201710220ram,crd,WillXa00,qb_hits,0,,,,,
player,201710220ram,crd,WillXa00,fumbles_rec,0,,,,,
player,201710220ram,crd,WillXa00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,WillXa00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,WillXa00,fumbles_forced,0,,,,,
player,201710220ram,crd,BakeBu00,def_int,0,,,,,
player,201710220ram,crd,BakeBu00,def_int_yds,0,,,,,
player,201710220ram,crd,BakeBu00,def_int_td,0,,,,,
player,201710220ram,crd,BakeBu00,def_int_long,0,,,,,
player,201710220ram,crd,BakeBu00,pass_defended,0,,,,,
player,201710220ram,crd,BakeBu00,sacks,0.0,,,,,
player,201710220ram,crd,BakeBu00,tackles_combined,1,,,,,
player,201710220ram,crd,BakeBu00,tackles_solo,1,,,,,
player,201710220ram,crd,BakeBu00,tackles_assists,0,,,,,
player,201710220ram,crd,BakeBu00,tackles_loss,0,,,,,
player,201710220ram,crd,BakeBu00,qb_hits,0,,,,,
player,201710220ram,crd,BakeBu00,fumbles_rec,0,,,,,
player,201710220ram,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,BakeBu00,fumbles_forced,0,,,,,
player,201710220ram,crd,BethJu00,def_int,0,,,,,
player,201710220ram,crd,BethJu00,def_int_yds,0,,,,,
player,201710220ram,crd,BethJu00,def_int_td,0,,,,,
player,201710220ram,crd,BethJu00,def_int_long,0,,,,,
player,201710220ram,crd,BethJu00,pass_defended,0,,,,,
player,201710220ram,crd,BethJu00,sacks,0.0,,,,,
player,201710220ram,crd,BethJu00,tackles_combined,1,,,,,
player,201710220ram,crd,BethJu00,tackles_solo,1,,,,,
player,201710220ram,crd,BethJu00,tackles_assists,0,,,,,
player,201710220ram,crd,BethJu00,tackles_loss,0,,,,,
player,201710220ram,crd,BethJu00,qb_hits,0,,,,,
player,201710220ram,crd,BethJu00,fumbles_rec,0,,,,,
player,201710220ram,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,BethJu00,fumbles_forced,0,,,,,
player,201710220ram,crd,GoldBr00,def_int,0,,,,,
player,201710220ram,crd,GoldBr00,def_int_yds,0,,,,,
player,201710220ram,crd,GoldBr00,def_int_td,0,,,,,
player,201710220ram,crd,GoldBr00,def_int_long,0,,,,,
player,201710220ram,crd,GoldBr00,pass_defended,0,,,,,
player,201710220ram,crd,GoldBr00,sacks,0.0,,,,,
player,201710220ram,crd,GoldBr00,tackles_combined,1,,,,,
player,201710220ram,crd,GoldBr00,tackles_solo,0,,,,,
player,201710220ram,crd,GoldBr00,tackles_assists,1,,,,,
player,201710220ram,crd,GoldBr00,tackles_loss,0,,,,,
player,201710220ram,crd,GoldBr00,qb_hits,0,,,,,
player,201710220ram,crd,GoldBr00,fumbles_rec,0,,,,,
player,201710220ram,crd,GoldBr00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,GoldBr00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,GoldBr00,fumbles_forced,0,,,,,
player,201710220ram,crd,GuntRo00,def_int,0,,,,,
player,201710220ram,crd,GuntRo00,def_int_yds,0,,,,,
player,201710220ram,crd,GuntRo00,def_int_td,0,,,,,
player,201710220ram,crd,GuntRo00,def_int_long,0,,,,,
player,201710220ram,crd,GuntRo00,pass_defended,0,,,,,
player,201710220ram,crd,GuntRo00,sacks,0.0,,,,,
player,201710220ram,crd,GuntRo00,tackles_combined,1,,,,,
player,201710220ram,crd,GuntRo00,tackles_solo,0,,,,,
player,201710220ram,crd,GuntRo00,tackles_assists,1,,,,,
player,201710220ram,crd,GuntRo00,tackles_loss,0,,,,,
player,201710220ram,crd,GuntRo00,qb_hits,1,,,,,
player,201710220ram,crd,GuntRo00,fumbles_rec,0,,,,,
player,201710220ram,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,GuntRo00,fumbles_forced,0,,,,,
player,201710220ram,crd,MartKa00,def_int,0,,,,,
player,201710220ram,crd,MartKa00,def_int_yds,0,,,,,
player,201710220ram,crd,MartKa00,def_int_td,0,,,,,
player,201710220ram,crd,MartKa00,def_int_long,0,,,,,
player,201710220ram,crd,MartKa00,pass_defended,0,,,,,
player,201710220ram,crd,MartKa00,sacks,0.0,,,,,
player,201710220ram,crd,MartKa00,tackles_combined,1,,,,,
player,201710220ram,crd,MartKa00,tackles_solo,1,,,,,
player,201710220ram,crd,MartKa00,tackles_assists,0,,,,,
player,201710220ram,crd,MartKa00,tackles_loss,0,,,,,
player,201710220ram,crd,MartKa00,qb_hits,1,,,,,
player,201710220ram,crd,MartKa00,fumbles_rec,0,,,,,
player,201710220ram,crd,MartKa00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,MartKa00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,MartKa00,fumbles_forced,0,,,,,
player,201710220ram,crd,PeteCo00,def_int,0,,,,,
player,201710220ram,crd,PeteCo00,def_int_yds,0,,,,,
player,201710220ram,crd,PeteCo00,def_int_td,0,,,,,
player,201710220ram,crd,PeteCo00,def_int_long,0,,,,,
player,201710220ram,crd,PeteCo00,pass_defended,0,,,,,
player,201710220ram,crd,PeteCo00,sacks,0.0,,,,,
player,201710220ram,crd,PeteCo00,tackles_combined,1,,,,,
player,201710220ram,crd,PeteCo00,tackles_solo,1,,,,,
player,201710220ram,crd,PeteCo00,tackles_assists,0,,,,,
player,201710220ram,crd,PeteCo00,tackles_loss,0,,,,,
player,201710220ram,crd,PeteCo00,qb_hits,0,,,,,
player,201710220ram,crd,PeteCo00,fumbles_rec,0,,,,,
player,201710220ram,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,PeteCo00,fumbles_forced,0,,,,,
player,201710220ram,crd,PetePa00,def_int,0,,,,,
player,201710220ram,crd,PetePa00,def_int_yds,0,,,,,
player,201710220ram,crd,PetePa00,def_int_td,0,,,,,
player,201710220ram,crd,PetePa00,def_int_long,0,,,,,
player,201710220ram,crd,PetePa00,pass_defended,0,,,,,
player,201710220ram,crd,PetePa00,sacks,0.0,,,,,
player,201710220ram,crd,PetePa00,tackles_combined,1,,,,,
player,201710220ram,crd,PetePa00,tackles_solo,1,,,,,
player,201710220ram,crd,PetePa00,tackles_assists,0,,,,,
player,201710220ram,crd,PetePa00,tackles_loss,0,,,,,
player,201710220ram,crd,PetePa00,qb_hits,0,,,,,
player,201710220ram,crd,PetePa00,fumbles_rec,0,,,,,
player,201710220ram,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,PetePa00,fumbles_forced,0,,,,,
player,201710220ram,crd,ReddHa00,def_int,0,,,,,
player,201710220ram,crd,ReddHa00,def_int_yds,0,,,,,
player,201710220ram,crd,ReddHa00,def_int_td,0,,,,,
player,201710220ram,crd,ReddHa00,def_int_long,0,,,,,
player,201710220ram,crd,ReddHa00,pass_defended,0,,,,,
player,201710220ram,crd,ReddHa00,sacks,0.0,,,,,
player,201710220ram,crd,ReddHa00,tackles_combined,1,,,,,
player,201710220ram,crd,ReddHa00,tackles_solo,1,,,,,
player,201710220ram,crd,ReddHa00,tackles_assists,0,,,,,
player,201710220ram,crd,ReddHa00,tackles_loss,0,,,,,
player,201710220ram,crd,ReddHa00,qb_hits,0,,,,,
player,201710220ram,crd,ReddHa00,fumbles_rec,0,,,,,
player,201710220ram,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,ReddHa00,fumbles_forced,0,,,,,
player,201710220ram,crd,WrigSc00,def_int,0,,,,,
player,201710220ram,crd,WrigSc00,def_int_yds,0,,,,,
player,201710220ram,crd,WrigSc00,def_int_td,0,,,,,
player,201710220ram,crd,WrigSc00,def_int_long,0,,,,,
player,201710220ram,crd,WrigSc00,pass_defended,0,,,,,
player,201710220ram,crd,WrigSc00,sacks,0.0,,,,,
player,201710220ram,crd,WrigSc00,tackles_combined,1,,,,,
player,201710220ram,crd,WrigSc00,tackles_solo,1,,,,,
player,201710220ram,crd,WrigSc00,tackles_assists,0,,,,,
player,201710220ram,crd,WrigSc00,tackles_loss,0,,,,,
player,201710220ram,crd,WrigSc00,qb_hits,0,,,,,
player,201710220ram,crd,WrigSc00,fumbles_rec,0,,,,,
player,201710220ram,crd,WrigSc00,fumbles_rec_yds,0,,,,,
player,201710220ram,crd,WrigSc00,fumbles_rec_td,0,,,,,
player,201710220ram,crd,WrigSc00,fumbles_forced,0,,,,,
player,201710220ram,ram,JoynLa00,def_int,1,,,,,
player,201710220ram,ram,JoynLa00,def_int_yds,29,,,,,
player,201710220ram,ram,JoynLa00,def_int_td,0,,,,,
player,201710220ram,ram,JoynLa00,def_int_long,29,,,,,
player,201710220ram,ram,JoynLa00,pass_defended,1,,,,,
player,201710220ram,ram,JoynLa00,sacks,0.0,,,,,
player,201710220ram,ram,JoynLa00,tackles_combined,3,,,,,
player,201710220ram,ram,JoynLa00,tackles_solo,2,,,,,
player,201710220ram,ram,JoynLa00,tackles_assists,1,,,,,
player,201710220ram,ram,JoynLa00,tackles_loss,0,,,,,
player,201710220ram,ram,JoynLa00,qb_hits,0,,,,,
player,201710220ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201710220ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201710220ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201710220ram,ram,BarrMa00,def_int,1,,,,,
player,201710220ram,ram,BarrMa00,def_int_yds,10,,,,,
player,201710220ram,ram,BarrMa00,def_int_td,0,,,,,
player,201710220ram,ram,BarrMa00,def_int_long,10,,,,,
player,201710220ram,ram,BarrMa00,pass_defended,1,,,,,
player,201710220ram,ram,BarrMa00,sacks,0.0,,,,,
player,201710220ram,ram,BarrMa00,tackles_combined,1,,,,,
player,201710220ram,ram,BarrMa00,tackles_solo,1,,,,,
player,201710220ram,ram,BarrMa00,tackles_assists,0,,,,,
player,201710220ram,ram,BarrMa00,tackles_loss,0,,,,,
player,201710220ram,ram,BarrMa00,qb_hits,0,,,,,
player,201710220ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201710220ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201710220ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201710220ram,ram,DonaAa00,def_int,0,,,,,
player,201710220ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201710220ram,ram,DonaAa00,def_int_td,0,,,,,
player,201710220ram,ram,DonaAa00,def_int_long,0,,,,,
player,201710220ram,ram,DonaAa00,pass_defended,0,,,,,
player,201710220ram,ram,DonaAa00,sacks,1.0,,,,,
player,201710220ram,ram,DonaAa00,tackles_combined,2,,,,,
player,201710220ram,ram,DonaAa00,tackles_solo,2,,,,,
player,201710220ram,ram,DonaAa00,tackles_assists,0,,,,,
player,201710220ram,ram,DonaAa00,tackles_loss,2,,,,,
player,201710220ram,ram,DonaAa00,qb_hits,2,,,,,
player,201710220ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201710220ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201710220ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201710220ram,ram,LongMa00,def_int,0,,,,,
player,201710220ram,ram,LongMa00,def_int_yds,0,,,,,
player,201710220ram,ram,LongMa00,def_int_td,0,,,,,
player,201710220ram,ram,LongMa00,def_int_long,0,,,,,
player,201710220ram,ram,LongMa00,pass_defended,0,,,,,
player,201710220ram,ram,LongMa00,sacks,1.0,,,,,
player,201710220ram,ram,LongMa00,tackles_combined,2,,,,,
player,201710220ram,ram,LongMa00,tackles_solo,2,,,,,
player,201710220ram,ram,LongMa00,tackles_assists,0,,,,,
player,201710220ram,ram,LongMa00,tackles_loss,0,,,,,
player,201710220ram,ram,LongMa00,qb_hits,0,,,,,
player,201710220ram,ram,LongMa00,fumbles_rec,0,,,,,
player,201710220ram,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201710220ram,ram,LongMa00,fumbles_forced,1,,,,,
player,201710220ram,ram,WestEt00,def_int,0,,,,,
player,201710220ram,ram,WestEt00,def_int_yds,0,,,,,
player,201710220ram,ram,WestEt00,def_int_td,0,,,,,
player,201710220ram,ram,WestEt00,def_int_long,0,,,,,
player,201710220ram,ram,WestEt00,pass_defended,0,,,,,
player,201710220ram,ram,WestEt00,sacks,1.0,,,,,
player,201710220ram,ram,WestEt00,tackles_combined,1,,,,,
player,201710220ram,ram,WestEt00,tackles_solo,1,,,,,
player,201710220ram,ram,WestEt00,tackles_assists,0,,,,,
player,201710220ram,ram,WestEt00,tackles_loss,1,,,,,
player,201710220ram,ram,WestEt00,qb_hits,1,,,,,
player,201710220ram,ram,WestEt00,fumbles_rec,0,,,,,
player,201710220ram,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201710220ram,ram,WestEt00,fumbles_forced,0,,,,,
player,201710220ram,ram,JohnJo10,def_int,0,,,,,
player,201710220ram,ram,JohnJo10,def_int_yds,0,,,,,
player,201710220ram,ram,JohnJo10,def_int_td,0,,,,,
player,201710220ram,ram,JohnJo10,def_int_long,0,,,,,
player,201710220ram,ram,JohnJo10,pass_defended,0,,,,,
player,201710220ram,ram,JohnJo10,sacks,0.0,,,,,
player,201710220ram,ram,JohnJo10,tackles_combined,5,,,,,
player,201710220ram,ram,JohnJo10,tackles_solo,4,,,,,
player,201710220ram,ram,JohnJo10,tackles_assists,1,,,,,
player,201710220ram,ram,JohnJo10,tackles_loss,0,,,,,
player,201710220ram,ram,JohnJo10,qb_hits,0,,,,,
player,201710220ram,ram,JohnJo10,fumbles_rec,0,,,,,
player,201710220ram,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201710220ram,ram,JohnJo10,fumbles_forced,0,,,,,
player,201710220ram,ram,JohnTr05,def_int,0,,,,,
player,201710220ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201710220ram,ram,JohnTr05,def_int_td,0,,,,,
player,201710220ram,ram,JohnTr05,def_int_long,0,,,,,
player,201710220ram,ram,JohnTr05,pass_defended,0,,,,,
player,201710220ram,ram,JohnTr05,sacks,0.0,,,,,
player,201710220ram,ram,JohnTr05,tackles_combined,5,,,,,
player,201710220ram,ram,JohnTr05,tackles_solo,3,,,,,
player,201710220ram,ram,JohnTr05,tackles_assists,2,,,,,
player,201710220ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201710220ram,ram,JohnTr05,qb_hits,0,,,,,
player,201710220ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201710220ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201710220ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201710220ram,ram,BrocMi00,def_int,0,,,,,
player,201710220ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201710220ram,ram,BrocMi00,def_int_td,0,,,,,
player,201710220ram,ram,BrocMi00,def_int_long,0,,,,,
player,201710220ram,ram,BrocMi00,pass_defended,0,,,,,
player,201710220ram,ram,BrocMi00,sacks,0.0,,,,,
player,201710220ram,ram,BrocMi00,tackles_combined,4,,,,,
player,201710220ram,ram,BrocMi00,tackles_solo,3,,,,,
player,201710220ram,ram,BrocMi00,tackles_assists,1,,,,,
player,201710220ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201710220ram,ram,BrocMi00,qb_hits,0,,,,,
player,201710220ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201710220ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201710220ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201710220ram,ram,CounBl00,def_int,0,,,,,
player,201710220ram,ram,CounBl00,def_int_yds,0,,,,,
player,201710220ram,ram,CounBl00,def_int_td,0,,,,,
player,201710220ram,ram,CounBl00,def_int_long,0,,,,,
player,201710220ram,ram,CounBl00,pass_defended,0,,,,,
player,201710220ram,ram,CounBl00,sacks,0.0,,,,,
player,201710220ram,ram,CounBl00,tackles_combined,3,,,,,
player,201710220ram,ram,CounBl00,tackles_solo,3,,,,,
player,201710220ram,ram,CounBl00,tackles_assists,0,,,,,
player,201710220ram,ram,CounBl00,tackles_loss,0,,,,,
player,201710220ram,ram,CounBl00,qb_hits,0,,,,,
player,201710220ram,ram,CounBl00,fumbles_rec,0,,,,,
player,201710220ram,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201710220ram,ram,CounBl00,fumbles_rec_td,0,,,,,
