game,2017,14,20171210,201712100car,min,"Minnesota Vikings",24,car,"Carolina Panthers",31
player,201712100car,min,ThieAd00,pass_sacked,0,,,,,
player,201712100car,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201712100car,min,ThieAd00,pass_long,0,,,,,
player,201712100car,min,ThieAd00,pass_rating,,,,,,
player,201712100car,min,ThieAd00,rush_att,0,,,,,
player,201712100car,min,ThieAd00,rush_yds,0,,,,,
player,201712100car,min,ThieAd00,rush_td,0,,,,,
player,201712100car,min,ThieAd00,rush_long,0,,,,,
player,201712100car,min,ThieAd00,targets,12,,,,,
player,201712100car,min,ThieAd00,rec,6,,,,,
player,201712100car,min,ThieAd00,rec_yds,105,,,,,
player,201712100car,min,ThieAd00,rec_td,1,,,,,
player,201712100car,min,ThieAd00,rec_long,52,,,,,
player,201712100car,min,ThieAd00,fumbles,0,,,,,
player,201712100car,min,ThieAd00,fumbles_lost,0,,,,,
player,201712100car,min,DiggSt00,pass_cmp,0,,,,,
player,201712100car,min,DiggSt00,pass_att,0,,,,,
player,201712100car,min,DiggSt00,pass_yds,0,,,,,
player,201712100car,min,DiggSt00,pass_td,0,,,,,
player,201712100car,min,DiggSt00,pass_int,0,,,,,
player,201712100car,min,DiggSt00,pass_sacked,0,,,,,
player,201712100car,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201712100car,min,DiggSt00,pass_long,0,,,,,
player,201712100car,min,DiggSt00,pass_rating,,,,,,
player,201712100car,min,DiggSt00,rush_att,0,,,,,
player,201712100car,min,DiggSt00,rush_yds,0,,,,,
player,201712100car,min,DiggSt00,rush_td,0,,,,,
player,201712100car,min,DiggSt00,rush_long,0,,,,,
player,201712100car,min,DiggSt00,targets,10,,,,,
player,201712100car,min,DiggSt00,rec,6,,,,,
player,201712100car,min,DiggSt00,rec_yds,64,,,,,
player,201712100car,min,DiggSt00,rec_td,0,,,,,
player,201712100car,min,DiggSt00,rec_long,22,,,,,
player,201712100car,min,DiggSt00,fumbles,0,,,,,
player,201712100car,min,DiggSt00,fumbles_lost,0,,,,,
player,201712100car,min,RudoKy00,pass_cmp,0,,,,,
player,201712100car,min,RudoKy00,pass_att,0,,,,,
player,201712100car,min,RudoKy00,pass_yds,0,,,,,
player,201712100car,min,RudoKy00,pass_td,0,,,,,
player,201712100car,min,RudoKy00,pass_int,0,,,,,
player,201712100car,min,RudoKy00,pass_sacked,0,,,,,
player,201712100car,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201712100car,min,RudoKy00,pass_long,0,,,,,
player,201712100car,min,RudoKy00,pass_rating,,,,,,
player,201712100car,min,RudoKy00,rush_att,0,,,,,
player,201712100car,min,RudoKy00,rush_yds,0,,,,,
player,201712100car,min,RudoKy00,rush_td,0,,,,,
player,201712100car,min,RudoKy00,rush_long,0,,,,,
player,201712100car,min,RudoKy00,targets,5,,,,,
player,201712100car,min,RudoKy00,rec,3,,,,,
player,201712100car,min,RudoKy00,rec_yds,41,,,,,
player,201712100car,min,RudoKy00,rec_td,1,,,,,
player,201712100car,min,RudoKy00,rec_long,18,,,,,
player,201712100car,min,RudoKy00,fumbles,0,,,,,
player,201712100car,min,RudoKy00,fumbles_lost,0,,,,,
player,201712100car,min,TreaLa00,pass_cmp,0,,,,,
player,201712100car,min,TreaLa00,pass_att,0,,,,,
player,201712100car,min,TreaLa00,pass_yds,0,,,,,
player,201712100car,min,TreaLa00,pass_td,0,,,,,
player,201712100car,min,TreaLa00,pass_int,0,,,,,
player,201712100car,min,TreaLa00,pass_sacked,0,,,,,
player,201712100car,min,TreaLa00,pass_sacked_yds,0,,,,,
player,201712100car,min,TreaLa00,pass_long,0,,,,,
player,201712100car,min,TreaLa00,pass_rating,,,,,,
player,201712100car,min,TreaLa00,rush_att,0,,,,,
player,201712100car,min,TreaLa00,rush_yds,0,,,,,
player,201712100car,min,TreaLa00,rush_td,0,,,,,
player,201712100car,min,TreaLa00,rush_long,0,,,,,
player,201712100car,min,TreaLa00,targets,4,,,,,
player,201712100car,min,TreaLa00,rec,2,,,,,
player,201712100car,min,TreaLa00,rec_yds,23,,,,,
player,201712100car,min,TreaLa00,rec_td,0,,,,,
player,201712100car,min,TreaLa00,rec_long,15,,,,,
player,201712100car,min,TreaLa00,fumbles,0,,,,,
player,201712100car,min,TreaLa00,fumbles_lost,0,,,,,
player,201712100car,min,WrigJa02,pass_cmp,0,,,,,
player,201712100car,min,WrigJa02,pass_att,0,,,,,
player,201712100car,min,WrigJa02,pass_yds,0,,,,,
player,201712100car,min,WrigJa02,pass_td,0,,,,,
player,201712100car,min,WrigJa02,pass_int,0,,,,,
player,201712100car,min,WrigJa02,pass_sacked,0,,,,,
player,201712100car,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201712100car,min,WrigJa02,pass_long,0,,,,,
player,201712100car,min,WrigJa02,pass_rating,,,,,,
player,201712100car,min,WrigJa02,rush_att,0,,,,,
player,201712100car,min,WrigJa02,rush_yds,0,,,,,
player,201712100car,min,WrigJa02,rush_td,0,,,,,
player,201712100car,min,WrigJa02,rush_long,0,,,,,
player,201712100car,min,WrigJa02,targets,2,,,,,
player,201712100car,min,WrigJa02,rec,2,,,,,
player,201712100car,min,WrigJa02,rec_yds,13,,,,,
player,201712100car,min,WrigJa02,rec_td,0,,,,,
player,201712100car,min,WrigJa02,rec_long,8,,,,,
player,201712100car,min,WrigJa02,fumbles,0,,,,,
player,201712100car,min,WrigJa02,fumbles_lost,0,,,,,
player,201712100car,min,HamxC.00,pass_cmp,0,,,,,
player,201712100car,min,HamxC.00,pass_att,0,,,,,
player,201712100car,min,HamxC.00,pass_yds,0,,,,,
player,201712100car,min,HamxC.00,pass_td,0,,,,,
player,201712100car,min,HamxC.00,pass_int,0,,,,,
player,201712100car,min,HamxC.00,pass_sacked,0,,,,,
player,201712100car,min,HamxC.00,pass_sacked_yds,0,,,,,
player,201712100car,min,HamxC.00,pass_long,0,,,,,
player,201712100car,min,HamxC.00,pass_rating,,,,,,
player,201712100car,min,HamxC.00,rush_att,0,,,,,
player,201712100car,min,HamxC.00,rush_yds,0,,,,,
player,201712100car,min,HamxC.00,rush_td,0,,,,,
player,201712100car,min,HamxC.00,rush_long,0,,,,,
player,201712100car,min,HamxC.00,targets,1,,,,,
player,201712100car,min,HamxC.00,rec,1,,,,,
player,201712100car,min,HamxC.00,rec_yds,9,,,,,
player,201712100car,min,HamxC.00,rec_td,0,,,,,
player,201712100car,min,HamxC.00,rec_long,9,,,,,
player,201712100car,min,HamxC.00,fumbles,0,,,,,
player,201712100car,min,HamxC.00,fumbles_lost,0,,,,,
player,201712100car,min,BellBl00,pass_cmp,0,,,,,
player,201712100car,min,BellBl00,pass_att,0,,,,,
player,201712100car,min,BellBl00,pass_yds,0,,,,,
player,201712100car,min,BellBl00,pass_td,0,,,,,
player,201712100car,min,BellBl00,pass_int,0,,,,,
player,201712100car,min,BellBl00,pass_sacked,0,,,,,
player,201712100car,min,BellBl00,pass_sacked_yds,0,,,,,
player,201712100car,min,BellBl00,pass_long,0,,,,,
player,201712100car,min,BellBl00,pass_rating,,,,,,
player,201712100car,min,BellBl00,rush_att,0,,,,,
player,201712100car,min,BellBl00,rush_yds,0,,,,,
player,201712100car,min,BellBl00,rush_td,0,,,,,
player,201712100car,min,BellBl00,rush_long,0,,,,,
player,201712100car,min,BellBl00,targets,2,,,,,
player,201712100car,min,BellBl00,rec,2,,,,,
player,201712100car,min,BellBl00,rec_yds,7,,,,,
player,201712100car,min,BellBl00,rec_td,0,,,,,
player,201712100car,min,BellBl00,rec_long,6,,,,,
player,201712100car,min,BellBl00,fumbles,0,,,,,
player,201712100car,min,BellBl00,fumbles_lost,0,,,,,
player,201712100car,min,FloyMi00,pass_cmp,0,,,,,
player,201712100car,min,FloyMi00,pass_att,0,,,,,
player,201712100car,min,FloyMi00,pass_yds,0,,,,,
player,201712100car,min,FloyMi00,pass_td,0,,,,,
player,201712100car,min,FloyMi00,pass_int,0,,,,,
player,201712100car,min,FloyMi00,pass_sacked,0,,,,,
player,201712100car,min,FloyMi00,pass_sacked_yds,0,,,,,
player,201712100car,min,FloyMi00,pass_long,0,,,,,
player,201712100car,min,FloyMi00,pass_rating,,,,,,
player,201712100car,min,FloyMi00,rush_att,0,,,,,
player,201712100car,min,FloyMi00,rush_yds,0,,,,,
player,201712100car,min,FloyMi00,rush_td,0,,,,,
player,201712100car,min,FloyMi00,rush_long,0,,,,,
player,201712100car,min,FloyMi00,targets,2,,,,,
player,201712100car,min,FloyMi00,rec,1,,,,,
player,201712100car,min,FloyMi00,rec_yds,3,,,,,
player,201712100car,min,FloyMi00,rec_td,0,,,,,
player,201712100car,min,FloyMi00,rec_long,3,,,,,
player,201712100car,min,FloyMi00,fumbles,0,,,,,
player,201712100car,min,FloyMi00,fumbles_lost,0,,,,,
player,201712100car,car,NewtCa00,pass_cmp,13,,,,,
player,201712100car,car,NewtCa00,pass_att,25,,,,,
player,201712100car,car,NewtCa00,pass_yds,137,,,,,
player,201712100car,car,NewtCa00,pass_td,1,,,,,
player,201712100car,car,NewtCa00,pass_int,1,,,,,
player,201712100car,car,NewtCa00,pass_sacked,2,,,,,
player,201712100car,car,NewtCa00,pass_sacked_yds,8,,,,,
player,201712100car,car,NewtCa00,pass_long,22,,,,,
player,201712100car,car,NewtCa00,pass_rating,64.9,,,,,
player,201712100car,car,NewtCa00,rush_att,11,,,,,
player,201712100car,car,NewtCa00,rush_yds,70,,,,,
player,201712100car,car,NewtCa00,rush_td,0,,,,,
player,201712100car,car,NewtCa00,rush_long,62,,,,,
player,201712100car,car,NewtCa00,targets,0,,,,,
player,201712100car,car,NewtCa00,rec,0,,,,,
player,201712100car,car,NewtCa00,rec_yds,0,,,,,
player,201712100car,car,NewtCa00,rec_td,0,,,,,
player,201712100car,car,NewtCa00,rec_long,0,,,,,
player,201712100car,car,NewtCa00,fumbles,0,,,,,
player,201712100car,car,NewtCa00,fumbles_lost,0,,,,,
player,201712100car,car,StewJo00,pass_cmp,0,,,,,
player,201712100car,car,StewJo00,pass_att,0,,,,,
player,201712100car,car,StewJo00,pass_yds,0,,,,,
player,201712100car,car,StewJo00,pass_td,0,,,,,
player,201712100car,car,StewJo00,pass_int,0,,,,,
player,201712100car,car,StewJo00,pass_sacked,0,,,,,
player,201712100car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201712100car,car,StewJo00,pass_long,0,,,,,
player,201712100car,car,StewJo00,pass_rating,,,,,,
player,201712100car,car,StewJo00,rush_att,16,,,,,
player,201712100car,car,StewJo00,rush_yds,103,,,,,
player,201712100car,car,StewJo00,rush_td,3,,,,,
player,201712100car,car,StewJo00,rush_long,60,,,,,
player,201712100car,car,StewJo00,targets,1,,,,,
player,201712100car,car,StewJo00,rec,0,,,,,
player,201712100car,car,StewJo00,rec_yds,0,,,,,
player,201712100car,car,StewJo00,rec_td,0,,,,,
player,201712100car,car,StewJo00,rec_long,0,,,,,
player,201712100car,car,StewJo00,fumbles,0,,,,,
player,201712100car,car,StewJo00,fumbles_lost,0,,,,,
player,201712100car,car,McCaCh01,pass_cmp,0,,,,,
player,201712100car,car,McCaCh01,pass_att,0,,,,,
player,201712100car,car,McCaCh01,pass_yds,0,,,,,
player,201712100car,car,McCaCh01,pass_td,0,,,,,
player,201712100car,car,McCaCh01,pass_int,0,,,,,
player,201712100car,car,McCaCh01,pass_sacked,0,,,,,
player,201712100car,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201712100car,car,McCaCh01,pass_long,0,,,,,
player,201712100car,car,McCaCh01,pass_rating,,,,,,
player,201712100car,car,McCaCh01,rush_att,8,,,,,
player,201712100car,car,McCaCh01,rush_yds,35,,,,,
player,201712100car,car,McCaCh01,rush_td,0,,,,,
player,201712100car,car,McCaCh01,rush_long,8,,,,,
player,201712100car,car,McCaCh01,targets,4,,,,,
player,201712100car,car,McCaCh01,rec,3,,,,,
player,201712100car,car,McCaCh01,rec_yds,18,,,,,
player,201712100car,car,McCaCh01,rec_td,0,,,,,
player,201712100car,car,McCaCh01,rec_long,15,,,,,
player,201712100car,car,McCaCh01,fumbles,0,,,,,
player,201712100car,car,McCaCh01,fumbles_lost,0,,,,,
player,201712100car,car,ShepRu00,pass_cmp,0,,,,,
player,201712100car,car,ShepRu00,pass_att,0,,,,,
player,201712100car,car,ShepRu00,pass_yds,0,,,,,
player,201712100car,car,ShepRu00,pass_td,0,,,,,
player,201712100car,car,ShepRu00,pass_int,0,,,,,
player,201712100car,car,ShepRu00,pass_sacked,0,,,,,
player,201712100car,car,ShepRu00,pass_sacked_yds,0,,,,,
player,201712100car,car,ShepRu00,pass_long,0,,,,,
player,201712100car,car,ShepRu00,pass_rating,,,,,,
player,201712100car,car,ShepRu00,rush_att,1,,,,,
player,201712100car,car,ShepRu00,rush_yds,8,,,,,
player,201712100car,car,ShepRu00,rush_td,0,,,,,
player,201712100car,car,ShepRu00,rush_long,8,,,,,
player,201712100car,car,ShepRu00,targets,0,,,,,
player,201712100car,car,ShepRu00,rec,0,,,,,
player,201712100car,car,ShepRu00,rec_yds,0,,,,,
player,201712100car,car,ShepRu00,rec_td,0,,,,,
player,201712100car,car,ShepRu00,rec_long,0,,,,,
player,201712100car,car,ShepRu00,fumbles,0,,,,,
player,201712100car,car,ShepRu00,fumbles_lost,0,,,,,
player,201712100car,car,FuncDe00,pass_cmp,0,,,,,
player,201712100car,car,FuncDe00,pass_att,0,,,,,
player,201712100car,car,FuncDe00,pass_yds,0,,,,,
player,201712100car,car,FuncDe00,pass_td,0,,,,,
player,201712100car,car,FuncDe00,pass_int,0,,,,,
player,201712100car,car,FuncDe00,pass_sacked,0,,,,,
player,201712100car,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201712100car,car,FuncDe00,pass_long,0,,,,,
player,201712100car,car,FuncDe00,pass_rating,,,,,,
player,201712100car,car,FuncDe00,rush_att,0,,,,,
player,201712100car,car,FuncDe00,rush_yds,0,,,,,
player,201712100car,car,FuncDe00,rush_td,0,,,,,
player,201712100car,car,FuncDe00,rush_long,0,,,,,
player,201712100car,car,FuncDe00,targets,7,,,,,
player,201712100car,car,FuncDe00,rec,3,,,,,
player,201712100car,car,FuncDe00,rec_yds,59,,,,,
player,201712100car,car,FuncDe00,rec_td,1,,,,,
player,201712100car,car,FuncDe00,rec_long,22,,,,,
player,201712100car,car,FuncDe00,fumbles,0,,,,,
player,201712100car,car,FuncDe00,fumbles_lost,0,,,,,
player,201712100car,car,ByrdDa00,pass_cmp,0,,,,,
player,201712100car,car,ByrdDa00,pass_att,0,,,,,
player,201712100car,car,ByrdDa00,pass_yds,0,,,,,
player,201712100car,car,ByrdDa00,pass_td,0,,,,,
player,201712100car,car,ByrdDa00,pass_int,0,,,,,
player,201712100car,car,ByrdDa00,pass_sacked,0,,,,,
player,201712100car,car,ByrdDa00,pass_sacked_yds,0,,,,,
player,201712100car,car,ByrdDa00,pass_long,0,,,,,
player,201712100car,car,ByrdDa00,pass_rating,,,,,,
player,201712100car,car,ByrdDa00,rush_att,0,,,,,
player,201712100car,car,ByrdDa00,rush_yds,0,,,,,
player,201712100car,car,ByrdDa00,rush_td,0,,,,,
player,201712100car,car,ByrdDa00,rush_long,0,,,,,
player,201712100car,car,ByrdDa00,targets,5,,,,,
player,201712100car,car,ByrdDa00,rec,5,,,,,
player,201712100car,car,ByrdDa00,rec_yds,37,,,,,
player,201712100car,car,ByrdDa00,rec_td,0,,,,,
player,201712100car,car,ByrdDa00,rec_long,21,,,,,
player,201712100car,car,ByrdDa00,fumbles,0,,,,,
player,201712100car,car,ByrdDa00,fumbles_lost,0,,,,,
player,201712100car,car,BersBr00,pass_cmp,0,,,,,
player,201712100car,car,BersBr00,pass_att,0,,,,,
player,201712100car,car,BersBr00,pass_yds,0,,,,,
player,201712100car,car,BersBr00,pass_td,0,,,,,
player,201712100car,car,BersBr00,pass_int,0,,,,,
player,201712100car,car,BersBr00,pass_sacked,0,,,,,
player,201712100car,car,BersBr00,pass_sacked_yds,0,,,,,
player,201712100car,car,BersBr00,pass_long,0,,,,,
player,201712100car,car,BersBr00,pass_rating,,,,,,
player,201712100car,car,BersBr00,rush_att,0,,,,,
player,201712100car,car,BersBr00,rush_yds,0,,,,,
player,201712100car,car,BersBr00,rush_td,0,,,,,
player,201712100car,car,BersBr00,rush_long,0,,,,,
player,201712100car,car,BersBr00,targets,1,,,,,
player,201712100car,car,BersBr00,rec,1,,,,,
player,201712100car,car,BersBr00,rec_yds,17,,,,,
player,201712100car,car,BersBr00,rec_td,0,,,,,
player,201712100car,car,BersBr00,rec_long,17,,,,,
player,201712100car,car,BersBr00,fumbles,0,,,,,
player,201712100car,car,BersBr00,fumbles_lost,0,,,,,
player,201712100car,car,ManhCh00,pass_cmp,0,,,,,
player,201712100car,car,ManhCh00,pass_att,0,,,,,
player,201712100car,car,ManhCh00,pass_yds,0,,,,,
player,201712100car,car,ManhCh00,pass_td,0,,,,,
player,201712100car,car,ManhCh00,pass_int,0,,,,,
player,201712100car,car,ManhCh00,pass_sacked,0,,,,,
player,201712100car,car,ManhCh00,pass_sacked_yds,0,,,,,
player,201712100car,car,ManhCh00,pass_long,0,,,,,
player,201712100car,car,ManhCh00,pass_rating,,,,,,
player,201712100car,car,ManhCh00,rush_att,0,,,,,
player,201712100car,car,ManhCh00,rush_yds,0,,,,,
player,201712100car,car,ManhCh00,rush_td,0,,,,,
player,201712100car,car,ManhCh00,rush_long,0,,,,,
player,201712100car,car,ManhCh00,targets,1,,,,,
player,201712100car,car,ManhCh00,rec,1,,,,,
player,201712100car,car,ManhCh00,rec_yds,6,,,,,
player,201712100car,car,ManhCh00,rec_td,0,,,,,
player,201712100car,car,ManhCh00,rec_long,6,,,,,
player,201712100car,car,ManhCh00,fumbles,0,,,,,
player,201712100car,car,ManhCh00,fumbles_lost,0,,,,,
player,201712100car,car,OlseGr00,pass_cmp,0,,,,,
player,201712100car,car,OlseGr00,pass_att,0,,,,,
player,201712100car,car,OlseGr00,pass_yds,0,,,,,
player,201712100car,car,OlseGr00,pass_td,0,,,,,
player,201712100car,car,OlseGr00,pass_int,0,,,,,
player,201712100car,car,OlseGr00,pass_sacked,0,,,,,
player,201712100car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201712100car,car,OlseGr00,pass_long,0,,,,,
player,201712100car,car,OlseGr00,pass_rating,,,,,,
player,201712100car,car,OlseGr00,rush_att,0,,,,,
player,201712100car,car,OlseGr00,rush_yds,0,,,,,
player,201712100car,car,OlseGr00,rush_td,0,,,,,
player,201712100car,car,OlseGr00,rush_long,0,,,,,
player,201712100car,car,OlseGr00,targets,1,,,,,
player,201712100car,car,OlseGr00,rec,0,,,,,
player,201712100car,car,OlseGr00,rec_yds,0,,,,,
player,201712100car,car,OlseGr00,rec_td,0,,,,,
player,201712100car,car,OlseGr00,rec_long,0,,,,,
player,201712100car,car,OlseGr00,fumbles,0,,,,,
player,201712100car,car,OlseGr00,fumbles_lost,0,,,,,
player,201712100car,car,DickEd00,pass_cmp,0,,,,,
player,201712100car,car,DickEd00,pass_att,0,,,,,
player,201712100car,car,DickEd00,pass_yds,0,,,,,
player,201712100car,car,DickEd00,pass_td,0,,,,,
player,201712100car,car,DickEd00,pass_int,0,,,,,
player,201712100car,car,DickEd00,pass_sacked,0,,,,,
player,201712100car,car,DickEd00,pass_sacked_yds,0,,,,,
player,201712100car,car,DickEd00,pass_long,0,,,,,
player,201712100car,car,DickEd00,pass_rating,,,,,,
player,201712100car,car,DickEd00,rush_att,0,,,,,
player,201712100car,car,DickEd00,rush_yds,0,,,,,
player,201712100car,car,DickEd00,rush_td,0,,,,,
player,201712100car,car,DickEd00,rush_long,0,,,,,
player,201712100car,car,DickEd00,targets,1,,,,,
player,201712100car,car,DickEd00,rec,0,,,,,
player,201712100car,car,DickEd00,rec_yds,0,,,,,
player,201712100car,car,DickEd00,rec_td,0,,,,,
player,201712100car,car,DickEd00,rec_long,0,,,,,
player,201712100car,car,DickEd00,fumbles,0,,,,,
player,201712100car,car,DickEd00,fumbles_lost,0,,,,,
player,201712100car,car,WhitFo00,pass_cmp,0,,,,,
player,201712100car,car,WhitFo00,pass_att,0,,,,,
player,201712100car,car,WhitFo00,pass_yds,0,,,,,
player,201712100car,car,WhitFo00,pass_td,0,,,,,
player,201712100car,car,WhitFo00,pass_int,0,,,,,
player,201712100car,car,WhitFo00,pass_sacked,0,,,,,
player,201712100car,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201712100car,car,WhitFo00,pass_long,0,,,,,
player,201712100car,car,WhitFo00,pass_rating,,,,,,
player,201712100car,car,WhitFo00,rush_att,0,,,,,
player,201712100car,car,WhitFo00,rush_yds,0,,,,,
player,201712100car,car,WhitFo00,rush_td,0,,,,,
player,201712100car,car,WhitFo00,rush_long,0,,,,,
player,201712100car,car,WhitFo00,targets,1,,,,,
player,201712100car,car,WhitFo00,rec,0,,,,,
player,201712100car,car,WhitFo00,rec_yds,0,,,,,
player,201712100car,car,WhitFo00,rec_td,0,,,,,
player,201712100car,car,WhitFo00,rec_long,0,,,,,
player,201712100car,car,WhitFo00,fumbles,0,,,,,
player,201712100car,car,WhitFo00,fumbles_lost,0,,,,,
player,201712100car,car,ClayKa00,pass_cmp,0,,,,,
player,201712100car,car,ClayKa00,pass_att,0,,,,,
player,201712100car,car,ClayKa00,pass_yds,0,,,,,
player,201712100car,car,ClayKa00,pass_td,0,,,,,
player,201712100car,car,ClayKa00,pass_int,0,,,,,
player,201712100car,car,ClayKa00,pass_sacked,0,,,,,
player,201712100car,car,ClayKa00,pass_sacked_yds,0,,,,,
player,201712100car,car,ClayKa00,pass_long,0,,,,,
player,201712100car,car,ClayKa00,pass_rating,,,,,,
player,201712100car,car,ClayKa00,rush_att,0,,,,,
player,201712100car,car,ClayKa00,rush_yds,0,,,,,
player,201712100car,car,ClayKa00,rush_td,0,,,,,
player,201712100car,car,ClayKa00,rush_long,0,,,,,
player,201712100car,car,ClayKa00,targets,1,,,,,
player,201712100car,car,ClayKa00,rec,0,,,,,
player,201712100car,car,ClayKa00,rec_yds,0,,,,,
player,201712100car,car,ClayKa00,rec_td,0,,,,,
player,201712100car,car,ClayKa00,rec_long,0,,,,,
player,201712100car,car,ClayKa00,fumbles,0,,,,,
player,201712100car,car,ClayKa00,fumbles_lost,0,,,,,
player,201712100car,min,SendAn00,def_int,1,,,,,
player,201712100car,min,SendAn00,def_int_yds,34,,,,,
player,201712100car,min,SendAn00,def_int_td,0,,,,,
player,201712100car,min,SendAn00,def_int_long,34,,,,,
player,201712100car,min,SendAn00,pass_defended,1,,,,,
