game,2017,6,20171015,201710150min,gnb,"Green Bay Packers",10,min,"Minnesota Vikings",23
player,201710150min,gnb,RodgAa00,rush_yds,0,,,,,
player,201710150min,gnb,RodgAa00,rush_td,0,,,,,
player,201710150min,gnb,RodgAa00,rush_long,0,,,,,
player,201710150min,gnb,RodgAa00,targets,0,,,,,
player,201710150min,gnb,RodgAa00,rec,0,,,,,
player,201710150min,gnb,RodgAa00,rec_yds,0,,,,,
player,201710150min,gnb,RodgAa00,rec_td,0,,,,,
player,201710150min,gnb,RodgAa00,rec_long,0,,,,,
player,201710150min,gnb,RodgAa00,fumbles,0,,,,,
player,201710150min,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201710150min,gnb,JoneAa00,pass_cmp,0,,,,,
player,201710150min,gnb,JoneAa00,pass_att,0,,,,,
player,201710150min,gnb,JoneAa00,pass_yds,0,,,,,
player,201710150min,gnb,JoneAa00,pass_td,0,,,,,
player,201710150min,gnb,JoneAa00,pass_int,0,,,,,
player,201710150min,gnb,JoneAa00,pass_sacked,0,,,,,
player,201710150min,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201710150min,gnb,JoneAa00,pass_long,0,,,,,
player,201710150min,gnb,JoneAa00,pass_rating,,,,,,
player,201710150min,gnb,JoneAa00,rush_att,13,,,,,
player,201710150min,gnb,JoneAa00,rush_yds,41,,,,,
player,201710150min,gnb,JoneAa00,rush_td,0,,,,,
player,201710150min,gnb,JoneAa00,rush_long,9,,,,,
player,201710150min,gnb,JoneAa00,targets,4,,,,,
player,201710150min,gnb,JoneAa00,rec,1,,,,,
player,201710150min,gnb,JoneAa00,rec_yds,1,,,,,
player,201710150min,gnb,JoneAa00,rec_td,0,,,,,
player,201710150min,gnb,JoneAa00,rec_long,1,,,,,
player,201710150min,gnb,JoneAa00,fumbles,0,,,,,
player,201710150min,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201710150min,gnb,MontTy01,pass_cmp,0,,,,,
player,201710150min,gnb,MontTy01,pass_att,0,,,,,
player,201710150min,gnb,MontTy01,pass_yds,0,,,,,
player,201710150min,gnb,MontTy01,pass_td,0,,,,,
player,201710150min,gnb,MontTy01,pass_int,0,,,,,
player,201710150min,gnb,MontTy01,pass_sacked,0,,,,,
player,201710150min,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201710150min,gnb,MontTy01,pass_long,0,,,,,
player,201710150min,gnb,MontTy01,pass_rating,,,,,,
player,201710150min,gnb,MontTy01,rush_att,10,,,,,
player,201710150min,gnb,MontTy01,rush_yds,28,,,,,
player,201710150min,gnb,MontTy01,rush_td,0,,,,,
player,201710150min,gnb,MontTy01,rush_long,7,,,,,
player,201710150min,gnb,MontTy01,targets,3,,,,,
player,201710150min,gnb,MontTy01,rec,1,,,,,
player,201710150min,gnb,MontTy01,rec_yds,3,,,,,
player,201710150min,gnb,MontTy01,rec_td,0,,,,,
player,201710150min,gnb,MontTy01,rec_long,3,,,,,
player,201710150min,gnb,MontTy01,fumbles,0,,,,,
player,201710150min,gnb,MontTy01,fumbles_lost,0,,,,,
player,201710150min,gnb,NelsJo00,pass_cmp,0,,,,,
player,201710150min,gnb,NelsJo00,pass_att,0,,,,,
player,201710150min,gnb,NelsJo00,pass_yds,0,,,,,
player,201710150min,gnb,NelsJo00,pass_td,0,,,,,
player,201710150min,gnb,NelsJo00,pass_int,0,,,,,
player,201710150min,gnb,NelsJo00,pass_sacked,0,,,,,
player,201710150min,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201710150min,gnb,NelsJo00,pass_long,0,,,,,
player,201710150min,gnb,NelsJo00,pass_rating,,,,,,
player,201710150min,gnb,NelsJo00,rush_att,0,,,,,
player,201710150min,gnb,NelsJo00,rush_yds,0,,,,,
player,201710150min,gnb,NelsJo00,rush_td,0,,,,,
player,201710150min,gnb,NelsJo00,rush_long,0,,,,,
player,201710150min,gnb,NelsJo00,targets,10,,,,,
player,201710150min,gnb,NelsJo00,rec,6,,,,,
player,201710150min,gnb,NelsJo00,rec_yds,60,,,,,
player,201710150min,gnb,NelsJo00,rec_td,0,,,,,
player,201710150min,gnb,NelsJo00,rec_long,26,,,,,
player,201710150min,gnb,NelsJo00,fumbles,0,,,,,
player,201710150min,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201710150min,gnb,AdamDa01,pass_cmp,0,,,,,
player,201710150min,gnb,AdamDa01,pass_att,0,,,,,
player,201710150min,gnb,AdamDa01,pass_yds,0,,,,,
player,201710150min,gnb,AdamDa01,pass_td,0,,,,,
player,201710150min,gnb,AdamDa01,pass_int,0,,,,,
player,201710150min,gnb,AdamDa01,pass_sacked,0,,,,,
player,201710150min,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201710150min,gnb,AdamDa01,pass_long,0,,,,,
player,201710150min,gnb,AdamDa01,pass_rating,,,,,,
player,201710150min,gnb,AdamDa01,rush_att,0,,,,,
player,201710150min,gnb,AdamDa01,rush_yds,0,,,,,
player,201710150min,gnb,AdamDa01,rush_td,0,,,,,
player,201710150min,gnb,AdamDa01,rush_long,0,,,,,
player,201710150min,gnb,AdamDa01,targets,10,,,,,
player,201710150min,gnb,AdamDa01,rec,5,,,,,
player,201710150min,gnb,AdamDa01,rec_yds,54,,,,,
player,201710150min,gnb,AdamDa01,rec_td,1,,,,,
player,201710150min,gnb,AdamDa01,rec_long,19,,,,,
player,201710150min,gnb,AdamDa01,fumbles,0,,,,,
player,201710150min,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201710150min,gnb,CobbRa00,pass_cmp,0,,,,,
player,201710150min,gnb,CobbRa00,pass_att,0,,,,,
player,201710150min,gnb,CobbRa00,pass_yds,0,,,,,
player,201710150min,gnb,CobbRa00,pass_td,0,,,,,
player,201710150min,gnb,CobbRa00,pass_int,0,,,,,
player,201710150min,gnb,CobbRa00,pass_sacked,0,,,,,
player,201710150min,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201710150min,gnb,CobbRa00,pass_long,0,,,,,
player,201710150min,gnb,CobbRa00,pass_rating,,,,,,
player,201710150min,gnb,CobbRa00,rush_att,0,,,,,
player,201710150min,gnb,CobbRa00,rush_yds,0,,,,,
player,201710150min,gnb,CobbRa00,rush_td,0,,,,,
player,201710150min,gnb,CobbRa00,rush_long,0,,,,,
player,201710150min,gnb,CobbRa00,targets,3,,,,,
player,201710150min,gnb,CobbRa00,rec,3,,,,,
player,201710150min,gnb,CobbRa00,rec_yds,28,,,,,
player,201710150min,gnb,CobbRa00,rec_td,0,,,,,
player,201710150min,gnb,CobbRa00,rec_long,14,,,,,
player,201710150min,gnb,CobbRa00,fumbles,0,,,,,
player,201710150min,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201710150min,gnb,BennMa00,pass_cmp,0,,,,,
player,201710150min,gnb,BennMa00,pass_att,0,,,,,
player,201710150min,gnb,BennMa00,pass_yds,0,,,,,
player,201710150min,gnb,BennMa00,pass_td,0,,,,,
player,201710150min,gnb,BennMa00,pass_int,0,,,,,
player,201710150min,gnb,BennMa00,pass_sacked,0,,,,,
player,201710150min,gnb,BennMa00,pass_sacked_yds,0,,,,,
player,201710150min,gnb,BennMa00,pass_long,0,,,,,
player,201710150min,gnb,BennMa00,pass_rating,,,,,,
player,201710150min,gnb,BennMa00,rush_att,0,,,,,
player,201710150min,gnb,BennMa00,rush_yds,0,,,,,
player,201710150min,gnb,BennMa00,rush_td,0,,,,,
player,201710150min,gnb,BennMa00,rush_long,0,,,,,
player,201710150min,gnb,BennMa00,targets,4,,,,,
player,201710150min,gnb,BennMa00,rec,2,,,,,
player,201710150min,gnb,BennMa00,rec_yds,22,,,,,
player,201710150min,gnb,BennMa00,rec_td,0,,,,,
player,201710150min,gnb,BennMa00,rec_long,14,,,,,
player,201710150min,gnb,BennMa00,fumbles,0,,,,,
player,201710150min,gnb,BennMa00,fumbles_lost,0,,,,,
player,201710150min,gnb,AlliGe01,pass_cmp,0,,,,,
player,201710150min,gnb,AlliGe01,pass_att,0,,,,,
player,201710150min,gnb,AlliGe01,pass_yds,0,,,,,
player,201710150min,gnb,AlliGe01,pass_td,0,,,,,
player,201710150min,gnb,AlliGe01,pass_int,0,,,,,
player,201710150min,gnb,AlliGe01,pass_sacked,0,,,,,
player,201710150min,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201710150min,gnb,AlliGe01,pass_long,0,,,,,
player,201710150min,gnb,AlliGe01,pass_rating,,,,,,
player,201710150min,gnb,AlliGe01,rush_att,0,,,,,
player,201710150min,gnb,AlliGe01,rush_yds,0,,,,,
player,201710150min,gnb,AlliGe01,rush_td,0,,,,,
player,201710150min,gnb,AlliGe01,rush_long,0,,,,,
player,201710150min,gnb,AlliGe01,targets,2,,,,,
player,201710150min,gnb,AlliGe01,rec,1,,,,,
player,201710150min,gnb,AlliGe01,rec_yds,7,,,,,
player,201710150min,gnb,AlliGe01,rec_td,0,,,,,
player,201710150min,gnb,AlliGe01,rec_long,7,,,,,
player,201710150min,gnb,AlliGe01,fumbles,0,,,,,
player,201710150min,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201710150min,gnb,RipkAa00,pass_cmp,0,,,,,
player,201710150min,gnb,RipkAa00,pass_att,0,,,,,
player,201710150min,gnb,RipkAa00,pass_yds,0,,,,,
player,201710150min,gnb,RipkAa00,pass_td,0,,,,,
player,201710150min,gnb,RipkAa00,pass_int,0,,,,,
player,201710150min,gnb,RipkAa00,pass_sacked,0,,,,,
player,201710150min,gnb,RipkAa00,pass_sacked_yds,0,,,,,
player,201710150min,gnb,RipkAa00,pass_long,0,,,,,
player,201710150min,gnb,RipkAa00,pass_rating,,,,,,
player,201710150min,gnb,RipkAa00,rush_att,0,,,,,
player,201710150min,gnb,RipkAa00,rush_yds,0,,,,,
player,201710150min,gnb,RipkAa00,rush_td,0,,,,,
player,201710150min,gnb,RipkAa00,rush_long,0,,,,,
player,201710150min,gnb,RipkAa00,targets,1,,,,,
player,201710150min,gnb,RipkAa00,rec,1,,,,,
player,201710150min,gnb,RipkAa00,rec_yds,0,,,,,
player,201710150min,gnb,RipkAa00,rec_td,0,,,,,
player,201710150min,gnb,RipkAa00,rec_long,0,,,,,
player,201710150min,gnb,RipkAa00,fumbles,0,,,,,
player,201710150min,gnb,RipkAa00,fumbles_lost,0,,,,,
player,201710150min,min,KeenCa00,pass_cmp,24,,,,,
player,201710150min,min,KeenCa00,pass_att,38,,,,,
player,201710150min,min,KeenCa00,pass_yds,239,,,,,
player,201710150min,min,KeenCa00,pass_td,1,,,,,
player,201710150min,min,KeenCa00,pass_int,1,,,,,
player,201710150min,min,KeenCa00,pass_sacked,0,,,,,
player,201710150min,min,KeenCa00,pass_sacked_yds,0,,,,,
player,201710150min,min,KeenCa00,pass_long,27,,,,,
player,201710150min,min,KeenCa00,pass_rating,78.7,,,,,
player,201710150min,min,KeenCa00,rush_att,2,,,,,
player,201710150min,min,KeenCa00,rush_yds,15,,,,,
player,201710150min,min,KeenCa00,rush_td,0,,,,,
player,201710150min,min,KeenCa00,rush_long,16,,,,,
player,201710150min,min,KeenCa00,targets,0,,,,,
player,201710150min,min,KeenCa00,rec,0,,,,,
player,201710150min,min,KeenCa00,rec_yds,0,,,,,
player,201710150min,min,KeenCa00,rec_td,0,,,,,
player,201710150min,min,KeenCa00,rec_long,0,,,,,
player,201710150min,min,KeenCa00,fumbles,0,,,,,
player,201710150min,min,KeenCa00,fumbles_lost,0,,,,,
player,201710150min,min,McKiJe00,pass_cmp,0,,,,,
player,201710150min,min,McKiJe00,pass_att,0,,,,,
player,201710150min,min,McKiJe00,pass_yds,0,,,,,
player,201710150min,min,McKiJe00,pass_td,0,,,,,
player,201710150min,min,McKiJe00,pass_int,0,,,,,
player,201710150min,min,McKiJe00,pass_sacked,0,,,,,
player,201710150min,min,McKiJe00,pass_sacked_yds,0,,,,,
player,201710150min,min,McKiJe00,pass_long,0,,,,,
player,201710150min,min,McKiJe00,pass_rating,,,,,,
player,201710150min,min,McKiJe00,rush_att,15,,,,,
player,201710150min,min,McKiJe00,rush_yds,69,,,,,
player,201710150min,min,McKiJe00,rush_td,1,,,,,
player,201710150min,min,McKiJe00,rush_long,20,,,,,
player,201710150min,min,McKiJe00,targets,6,,,,,
player,201710150min,min,McKiJe00,rec,5,,,,,
player,201710150min,min,McKiJe00,rec_yds,30,,,,,
player,201710150min,min,McKiJe00,rec_td,1,,,,,
player,201710150min,min,McKiJe00,rec_long,27,,,,,
player,201710150min,min,McKiJe00,fumbles,1,,,,,
player,201710150min,min,McKiJe00,fumbles_lost,1,,,,,
player,201710150min,min,MurrLa00,pass_cmp,0,,,,,
player,201710150min,min,MurrLa00,pass_att,0,,,,,
player,201710150min,min,MurrLa00,pass_yds,0,,,,,
player,201710150min,min,MurrLa00,pass_td,0,,,,,
player,201710150min,min,MurrLa00,pass_int,0,,,,,
player,201710150min,min,MurrLa00,pass_sacked,0,,,,,
player,201710150min,min,MurrLa00,pass_sacked_yds,0,,,,,
player,201710150min,min,MurrLa00,pass_long,0,,,,,
player,201710150min,min,MurrLa00,pass_rating,,,,,,
player,201710150min,min,MurrLa00,rush_att,15,,,,,
player,201710150min,min,MurrLa00,rush_yds,28,,,,,
player,201710150min,min,MurrLa00,rush_td,0,,,,,
player,201710150min,min,MurrLa00,rush_long,10,,,,,
player,201710150min,min,MurrLa00,targets,1,,,,,
player,201710150min,min,MurrLa00,rec,1,,,,,
player,201710150min,min,MurrLa00,rec_yds,10,,,,,
player,201710150min,min,MurrLa00,rec_td,0,,,,,
player,201710150min,min,MurrLa00,rec_long,9,,,,,
player,201710150min,min,MurrLa00,fumbles,0,,,,,
player,201710150min,min,MurrLa00,fumbles_lost,0,,,,,
player,201710150min,min,ThieAd00,pass_cmp,0,,,,,
player,201710150min,min,ThieAd00,pass_att,0,,,,,
player,201710150min,min,ThieAd00,pass_yds,0,,,,,
player,201710150min,min,ThieAd00,pass_td,0,,,,,
player,201710150min,min,ThieAd00,pass_int,0,,,,,
player,201710150min,min,ThieAd00,pass_sacked,0,,,,,
player,201710150min,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201710150min,min,ThieAd00,pass_long,0,,,,,
player,201710150min,min,ThieAd00,pass_rating,,,,,,
player,201710150min,min,ThieAd00,rush_att,0,,,,,
player,201710150min,min,ThieAd00,rush_yds,0,,,,,
player,201710150min,min,ThieAd00,rush_td,0,,,,,
player,201710150min,min,ThieAd00,rush_long,0,,,,,
player,201710150min,min,ThieAd00,targets,13,,,,,
player,201710150min,min,ThieAd00,rec,9,,,,,
player,201710150min,min,ThieAd00,rec_yds,96,,,,,
player,201710150min,min,ThieAd00,rec_td,0,,,,,
player,201710150min,min,ThieAd00,rec_long,23,,,,,
player,201710150min,min,ThieAd00,fumbles,1,,,,,
player,201710150min,min,ThieAd00,fumbles_lost,0,,,,,
player,201710150min,min,TreaLa00,pass_cmp,0,,,,,
player,201710150min,min,TreaLa00,pass_att,0,,,,,
player,201710150min,min,TreaLa00,pass_yds,0,,,,,
player,201710150min,min,TreaLa00,pass_td,0,,,,,
player,201710150min,min,TreaLa00,pass_int,0,,,,,
player,201710150min,min,TreaLa00,pass_sacked,0,,,,,
player,201710150min,min,TreaLa00,pass_sacked_yds,0,,,,,
player,201710150min,min,TreaLa00,pass_long,0,,,,,
player,201710150min,min,TreaLa00,pass_rating,,,,,,
player,201710150min,min,TreaLa00,rush_att,0,,,,,
player,201710150min,min,TreaLa00,rush_yds,0,,,,,
player,201710150min,min,TreaLa00,rush_td,0,,,,,
player,201710150min,min,TreaLa00,rush_long,0,,,,,
player,201710150min,min,TreaLa00,targets,3,,,,,
player,201710150min,min,TreaLa00,rec,3,,,,,
player,201710150min,min,TreaLa00,rec_yds,51,,,,,
player,201710150min,min,TreaLa00,rec_td,0,,,,,
player,201710150min,min,TreaLa00,rec_long,25,,,,,
player,201710150min,min,TreaLa00,fumbles,0,,,,,
player,201710150min,min,TreaLa00,fumbles_lost,0,,,,,
player,201710150min,min,RudoKy00,pass_cmp,0,,,,,
player,201710150min,min,RudoKy00,pass_att,0,,,,,
player,201710150min,min,RudoKy00,pass_yds,0,,,,,
player,201710150min,min,RudoKy00,pass_td,0,,,,,
player,201710150min,min,RudoKy00,pass_int,0,,,,,
player,201710150min,min,RudoKy00,pass_sacked,0,,,,,
player,201710150min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201710150min,min,RudoKy00,pass_long,0,,,,,
player,201710150min,min,RudoKy00,pass_rating,,,,,,
player,201710150min,min,RudoKy00,rush_att,0,,,,,
player,201710150min,min,RudoKy00,rush_yds,0,,,,,
player,201710150min,min,RudoKy00,rush_td,0,,,,,
player,201710150min,min,RudoKy00,rush_long,0,,,,,
player,201710150min,min,RudoKy00,targets,9,,,,,
player,201710150min,min,RudoKy00,rec,5,,,,,
player,201710150min,min,RudoKy00,rec_yds,47,,,,,
player,201710150min,min,RudoKy00,rec_td,0,,,,,
player,201710150min,min,RudoKy00,rec_long,16,,,,,
player,201710150min,min,RudoKy00,fumbles,0,,,,,
player,201710150min,min,RudoKy00,fumbles_lost,0,,,,,
player,201710150min,min,FloyMi00,pass_cmp,0,,,,,
player,201710150min,min,FloyMi00,pass_att,0,,,,,
player,201710150min,min,FloyMi00,pass_yds,0,,,,,
player,201710150min,min,FloyMi00,pass_td,0,,,,,
player,201710150min,min,FloyMi00,pass_int,0,,,,,
player,201710150min,min,FloyMi00,pass_sacked,0,,,,,
player,201710150min,min,FloyMi00,pass_sacked_yds,0,,,,,
player,201710150min,min,FloyMi00,pass_long,0,,,,,
player,201710150min,min,FloyMi00,pass_rating,,,,,,
player,201710150min,min,FloyMi00,rush_att,0,,,,,
player,201710150min,min,FloyMi00,rush_yds,0,,,,,
player,201710150min,min,FloyMi00,rush_td,0,,,,,
player,201710150min,min,FloyMi00,rush_long,0,,,,,
player,201710150min,min,FloyMi00,targets,3,,,,,
player,201710150min,min,FloyMi00,rec,1,,,,,
player,201710150min,min,FloyMi00,rec_yds,5,,,,,
player,201710150min,min,FloyMi00,rec_td,0,,,,,
player,201710150min,min,FloyMi00,rec_long,5,,,,,
player,201710150min,min,FloyMi00,fumbles,0,,,,,
player,201710150min,min,FloyMi00,fumbles_lost,0,,,,,
player,201710150min,gnb,RandDa00,def_int,1,,,,,
player,201710150min,gnb,RandDa00,def_int_yds,14,,,,,
player,201710150min,gnb,RandDa00,def_int_td,0,,,,,
player,201710150min,gnb,RandDa00,def_int_long,14,,,,,
player,201710150min,gnb,RandDa00,pass_defended,1,,,,,
player,201710150min,gnb,RandDa00,sacks,0.0,,,,,
player,201710150min,gnb,RandDa00,tackles_combined,3,,,,,
player,201710150min,gnb,RandDa00,tackles_solo,3,,,,,
player,201710150min,gnb,RandDa00,tackles_assists,0,,,,,
player,201710150min,gnb,RandDa00,tackles_loss,0,,,,,
player,201710150min,gnb,RandDa00,qb_hits,0,,,,,
player,201710150min,gnb,RandDa00,fumbles_rec,0,,,,,
player,201710150min,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201710150min,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201710150min,gnb,RandDa00,fumbles_forced,0,,,,,
player,201710150min,gnb,MartBl01,def_int,0,,,,,
player,201710150min,gnb,MartBl01,def_int_yds,0,,,,,
player,201710150min,gnb,MartBl01,def_int_td,0,,,,,
player,201710150min,gnb,MartBl01,def_int_long,0,,,,,
player,201710150min,gnb,MartBl01,pass_defended,1,,,,,
player,201710150min,gnb,MartBl01,sacks,0.0,,,,,
player,201710150min,gnb,MartBl01,tackles_combined,11,,,,,
player,201710150min,gnb,MartBl01,tackles_solo,8,,,,,
player,201710150min,gnb,MartBl01,tackles_assists,3,,,,,
player,201710150min,gnb,MartBl01,tackles_loss,2,,,,,
player,201710150min,gnb,MartBl01,qb_hits,0,,,,,
player,201710150min,gnb,MartBl01,fumbles_rec,0,,,,,
player,201710150min,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201710150min,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201710150min,gnb,MartBl01,fumbles_forced,0,,,,,
player,201710150min,gnb,RyanJa00,def_int,0,,,,,
player,201710150min,gnb,RyanJa00,def_int_yds,0,,,,,
player,201710150min,gnb,RyanJa00,def_int_td,0,,,,,
player,201710150min,gnb,RyanJa00,def_int_long,0,,,,,
player,201710150min,gnb,RyanJa00,pass_defended,0,,,,,
player,201710150min,gnb,RyanJa00,sacks,0.0,,,,,
player,201710150min,gnb,RyanJa00,tackles_combined,7,,,,,
player,201710150min,gnb,RyanJa00,tackles_solo,2,,,,,
player,201710150min,gnb,RyanJa00,tackles_assists,5,,,,,
player,201710150min,gnb,RyanJa00,tackles_loss,0,,,,,
player,201710150min,gnb,RyanJa00,qb_hits,0,,,,,
player,201710150min,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201710150min,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201710150min,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201710150min,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201710150min,gnb,ClarKe01,def_int,0,,,,,
player,201710150min,gnb,ClarKe01,def_int_yds,0,,,,,
player,201710150min,gnb,ClarKe01,def_int_td,0,,,,,
player,201710150min,gnb,ClarKe01,def_int_long,0,,,,,
player,201710150min,gnb,ClarKe01,pass_defended,0,,,,,
player,201710150min,gnb,ClarKe01,sacks,0.0,,,,,
player,201710150min,gnb,ClarKe01,tackles_combined,6,,,,,
player,201710150min,gnb,ClarKe01,tackles_solo,5,,,,,
player,201710150min,gnb,ClarKe01,tackles_assists,1,,,,,
player,201710150min,gnb,ClarKe01,tackles_loss,1,,,,,
player,201710150min,gnb,ClarKe01,qb_hits,0,,,,,
player,201710150min,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201710150min,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201710150min,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201710150min,gnb,ClarKe01,fumbles_forced,1,,,,,
player,201710150min,gnb,HawkJo00,def_int,0,,,,,
player,201710150min,gnb,HawkJo00,def_int_yds,0,,,,,
player,201710150min,gnb,HawkJo00,def_int_td,0,,,,,
player,201710150min,gnb,HawkJo00,def_int_long,0,,,,,
player,201710150min,gnb,HawkJo00,pass_defended,0,,,,,
player,201710150min,gnb,HawkJo00,sacks,0.0,,,,,
player,201710150min,gnb,HawkJo00,tackles_combined,6,,,,,
player,201710150min,gnb,HawkJo00,tackles_solo,5,,,,,
player,201710150min,gnb,HawkJo00,tackles_assists,1,,,,,
player,201710150min,gnb,HawkJo00,tackles_loss,0,,,,,
player,201710150min,gnb,HawkJo00,qb_hits,0,,,,,
player,201710150min,gnb,HawkJo00,fumbles_rec,0,,,,,
player,201710150min,gnb,HawkJo00,fumbles_rec_yds,0,,,,,
player,201710150min,gnb,HawkJo00,fumbles_rec_td,0,,,,,
player,201710150min,gnb,HawkJo00,fumbles_forced,1,,,,,
player,201710150min,gnb,PipkLe00,def_int,0,,,,,
player,201710150min,gnb,PipkLe00,def_int_yds,0,,,,,
player,201710150min,gnb,PipkLe00,def_int_td,0,,,,,
player,201710150min,gnb,PipkLe00,def_int_long,0,,,,,
player,201710150min,gnb,PipkLe00,pass_defended,0,,,,,
player,201710150min,gnb,PipkLe00,sacks,0.0,,,,,
player,201710150min,gnb,PipkLe00,tackles_combined,6,,,,,
player,201710150min,gnb,PipkLe00,tackles_solo,5,,,,,
player,201710150min,gnb,PipkLe00,tackles_assists,1,,,,,
player,201710150min,gnb,PipkLe00,tackles_loss,1,,,,,
player,201710150min,gnb,PipkLe00,qb_hits,0,,,,,
player,201710150min,gnb,PipkLe00,fumbles_rec,0,,,,,
player,201710150min,gnb,PipkLe00,fumbles_rec_yds,0,,,,,
player,201710150min,gnb,PipkLe00,fumbles_rec_td,0,,,,,
player,201710150min,gnb,PipkLe00,fumbles_forced,0,,,,,
player,201710150min,gnb,ClinHa00,def_int,0,,,,,
player,201710150min,gnb,ClinHa00,def_int_yds,0,,,,,
player,201710150min,gnb,ClinHa00,def_int_td,0,,,,,
player,201710150min,gnb,ClinHa00,def_int_long,0,,,,,
player,201710150min,gnb,ClinHa00,pass_defended,1,,,,,
player,201710150min,gnb,ClinHa00,sacks,0.0,,,,,
player,201710150min,gnb,ClinHa00,tackles_combined,4,,,,,
player,201710150min,gnb,ClinHa00,tackles_solo,4,,,,,
player,201710150min,gnb,ClinHa00,tackles_assists,0,,,,,
