game,2017,15,20171217,201712170was,crd,"Arizona Cardinals",15,was,"Washington Redskins",20
player,201712170was,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201712170was,crd,PeteCo00,fumbles_forced,0,,,,,
player,201712170was,crd,PetePa00,def_int,0,,,,,
player,201712170was,crd,PetePa00,def_int_yds,0,,,,,
player,201712170was,crd,PetePa00,def_int_td,0,,,,,
player,201712170was,crd,PetePa00,def_int_long,0,,,,,
player,201712170was,crd,PetePa00,pass_defended,1,,,,,
player,201712170was,crd,PetePa00,sacks,0.0,,,,,
player,201712170was,crd,PetePa00,tackles_combined,4,,,,,
player,201712170was,crd,PetePa00,tackles_solo,3,,,,,
player,201712170was,crd,PetePa00,tackles_assists,1,,,,,
player,201712170was,crd,PetePa00,tackles_loss,0,,,,,
player,201712170was,crd,PetePa00,qb_hits,0,,,,,
player,201712170was,crd,PetePa00,fumbles_rec,0,,,,,
player,201712170was,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201712170was,crd,PetePa00,fumbles_forced,0,,,,,
player,201712170was,crd,BethAn20,def_int,0,,,,,
player,201712170was,crd,BethAn20,def_int_yds,0,,,,,
player,201712170was,crd,BethAn20,def_int_td,0,,,,,
player,201712170was,crd,BethAn20,def_int_long,0,,,,,
player,201712170was,crd,BethAn20,pass_defended,0,,,,,
player,201712170was,crd,BethAn20,sacks,0.0,,,,,
player,201712170was,crd,BethAn20,tackles_combined,3,,,,,
player,201712170was,crd,BethAn20,tackles_solo,3,,,,,
player,201712170was,crd,BethAn20,tackles_assists,0,,,,,
player,201712170was,crd,BethAn20,tackles_loss,0,,,,,
player,201712170was,crd,BethAn20,qb_hits,0,,,,,
player,201712170was,crd,BethAn20,fumbles_rec,0,,,,,
player,201712170was,crd,BethAn20,fumbles_rec_yds,0,,,,,
player,201712170was,crd,BethAn20,fumbles_rec_td,0,,,,,
player,201712170was,crd,BethAn20,fumbles_forced,1,,,,,
player,201712170was,crd,BethJu00,def_int,0,,,,,
player,201712170was,crd,BethJu00,def_int_yds,0,,,,,
player,201712170was,crd,BethJu00,def_int_td,0,,,,,
player,201712170was,crd,BethJu00,def_int_long,0,,,,,
player,201712170was,crd,BethJu00,pass_defended,0,,,,,
player,201712170was,crd,BethJu00,sacks,0.0,,,,,
player,201712170was,crd,BethJu00,tackles_combined,2,,,,,
player,201712170was,crd,BethJu00,tackles_solo,1,,,,,
player,201712170was,crd,BethJu00,tackles_assists,1,,,,,
player,201712170was,crd,BethJu00,tackles_loss,0,,,,,
player,201712170was,crd,BethJu00,qb_hits,0,,,,,
player,201712170was,crd,BethJu00,fumbles_rec,0,,,,,
player,201712170was,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201712170was,crd,BethJu00,fumbles_forced,0,,,,,
player,201712170was,crd,ByneJo00,def_int,0,,,,,
player,201712170was,crd,ByneJo00,def_int_yds,0,,,,,
player,201712170was,crd,ByneJo00,def_int_td,0,,,,,
player,201712170was,crd,ByneJo00,def_int_long,0,,,,,
player,201712170was,crd,ByneJo00,pass_defended,0,,,,,
player,201712170was,crd,ByneJo00,sacks,0.0,,,,,
player,201712170was,crd,ByneJo00,tackles_combined,2,,,,,
player,201712170was,crd,ByneJo00,tackles_solo,0,,,,,
player,201712170was,crd,ByneJo00,tackles_assists,2,,,,,
player,201712170was,crd,ByneJo00,tackles_loss,0,,,,,
player,201712170was,crd,ByneJo00,qb_hits,0,,,,,
player,201712170was,crd,ByneJo00,fumbles_rec,0,,,,,
player,201712170was,crd,ByneJo00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,ByneJo00,fumbles_rec_td,0,,,,,
player,201712170was,crd,ByneJo00,fumbles_forced,0,,,,,
player,201712170was,crd,DansKa20,def_int,0,,,,,
player,201712170was,crd,DansKa20,def_int_yds,0,,,,,
player,201712170was,crd,DansKa20,def_int_td,0,,,,,
player,201712170was,crd,DansKa20,def_int_long,0,,,,,
player,201712170was,crd,DansKa20,pass_defended,0,,,,,
player,201712170was,crd,DansKa20,sacks,0.0,,,,,
player,201712170was,crd,DansKa20,tackles_combined,2,,,,,
player,201712170was,crd,DansKa20,tackles_solo,2,,,,,
player,201712170was,crd,DansKa20,tackles_assists,0,,,,,
player,201712170was,crd,DansKa20,tackles_loss,0,,,,,
player,201712170was,crd,DansKa20,qb_hits,1,,,,,
player,201712170was,crd,DansKa20,fumbles_rec,0,,,,,
player,201712170was,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201712170was,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201712170was,crd,DansKa20,fumbles_forced,0,,,,,
player,201712170was,crd,PierOl00,def_int,0,,,,,
player,201712170was,crd,PierOl00,def_int_yds,0,,,,,
player,201712170was,crd,PierOl00,def_int_td,0,,,,,
player,201712170was,crd,PierOl00,def_int_long,0,,,,,
player,201712170was,crd,PierOl00,pass_defended,0,,,,,
player,201712170was,crd,PierOl00,sacks,0.0,,,,,
player,201712170was,crd,PierOl00,tackles_combined,2,,,,,
player,201712170was,crd,PierOl00,tackles_solo,1,,,,,
player,201712170was,crd,PierOl00,tackles_assists,1,,,,,
player,201712170was,crd,PierOl00,tackles_loss,0,,,,,
player,201712170was,crd,PierOl00,qb_hits,1,,,,,
player,201712170was,crd,PierOl00,fumbles_rec,0,,,,,
player,201712170was,crd,PierOl00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,PierOl00,fumbles_rec_td,0,,,,,
player,201712170was,crd,PierOl00,fumbles_forced,0,,,,,
player,201712170was,crd,RuckFr99,def_int,0,,,,,
player,201712170was,crd,RuckFr99,def_int_yds,0,,,,,
player,201712170was,crd,RuckFr99,def_int_td,0,,,,,
player,201712170was,crd,RuckFr99,def_int_long,0,,,,,
player,201712170was,crd,RuckFr99,pass_defended,0,,,,,
player,201712170was,crd,RuckFr99,sacks,0.0,,,,,
player,201712170was,crd,RuckFr99,tackles_combined,2,,,,,
player,201712170was,crd,RuckFr99,tackles_solo,0,,,,,
player,201712170was,crd,RuckFr99,tackles_assists,2,,,,,
player,201712170was,crd,RuckFr99,tackles_loss,0,,,,,
player,201712170was,crd,RuckFr99,qb_hits,1,,,,,
player,201712170was,crd,RuckFr99,fumbles_rec,0,,,,,
player,201712170was,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201712170was,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201712170was,crd,RuckFr99,fumbles_forced,0,,,,,
player,201712170was,crd,WillTr99,def_int,0,,,,,
player,201712170was,crd,WillTr99,def_int_yds,0,,,,,
player,201712170was,crd,WillTr99,def_int_td,0,,,,,
player,201712170was,crd,WillTr99,def_int_long,0,,,,,
player,201712170was,crd,WillTr99,pass_defended,1,,,,,
player,201712170was,crd,WillTr99,sacks,0.0,,,,,
player,201712170was,crd,WillTr99,tackles_combined,2,,,,,
player,201712170was,crd,WillTr99,tackles_solo,1,,,,,
player,201712170was,crd,WillTr99,tackles_assists,1,,,,,
player,201712170was,crd,WillTr99,tackles_loss,0,,,,,
player,201712170was,crd,WillTr99,qb_hits,0,,,,,
player,201712170was,crd,WillTr99,fumbles_rec,1,,,,,
player,201712170was,crd,WillTr99,fumbles_rec_yds,18,,,,,
player,201712170was,crd,WillTr99,fumbles_rec_td,0,,,,,
player,201712170was,crd,WillTr99,fumbles_forced,0,,,,,
player,201712170was,crd,WrigSc00,def_int,0,,,,,
player,201712170was,crd,WrigSc00,def_int_yds,0,,,,,
player,201712170was,crd,WrigSc00,def_int_td,0,,,,,
player,201712170was,crd,WrigSc00,def_int_long,0,,,,,
player,201712170was,crd,WrigSc00,pass_defended,0,,,,,
player,201712170was,crd,WrigSc00,sacks,0.0,,,,,
player,201712170was,crd,WrigSc00,tackles_combined,2,,,,,
player,201712170was,crd,WrigSc00,tackles_solo,2,,,,,
player,201712170was,crd,WrigSc00,tackles_assists,0,,,,,
player,201712170was,crd,WrigSc00,tackles_loss,0,,,,,
player,201712170was,crd,WrigSc00,qb_hits,0,,,,,
player,201712170was,crd,WrigSc00,fumbles_rec,0,,,,,
player,201712170was,crd,WrigSc00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,WrigSc00,fumbles_rec_td,0,,,,,
player,201712170was,crd,WrigSc00,fumbles_forced,0,,,,,
player,201712170was,crd,BakeBu00,def_int,0,,,,,
player,201712170was,crd,BakeBu00,def_int_yds,0,,,,,
player,201712170was,crd,BakeBu00,def_int_td,0,,,,,
player,201712170was,crd,BakeBu00,def_int_long,0,,,,,
player,201712170was,crd,BakeBu00,pass_defended,0,,,,,
player,201712170was,crd,BakeBu00,sacks,0.0,,,,,
player,201712170was,crd,BakeBu00,tackles_combined,1,,,,,
player,201712170was,crd,BakeBu00,tackles_solo,1,,,,,
player,201712170was,crd,BakeBu00,tackles_assists,0,,,,,
player,201712170was,crd,BakeBu00,tackles_loss,0,,,,,
player,201712170was,crd,BakeBu00,qb_hits,0,,,,,
player,201712170was,crd,BakeBu00,fumbles_rec,0,,,,,
player,201712170was,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201712170was,crd,BakeBu00,fumbles_forced,0,,,,,
player,201712170was,crd,BrowJa03,def_int,0,,,,,
player,201712170was,crd,BrowJa03,def_int_yds,0,,,,,
player,201712170was,crd,BrowJa03,def_int_td,0,,,,,
player,201712170was,crd,BrowJa03,def_int_long,0,,,,,
player,201712170was,crd,BrowJa03,pass_defended,0,,,,,
player,201712170was,crd,BrowJa03,sacks,0.0,,,,,
player,201712170was,crd,BrowJa03,tackles_combined,1,,,,,
player,201712170was,crd,BrowJa03,tackles_solo,0,,,,,
player,201712170was,crd,BrowJa03,tackles_assists,1,,,,,
player,201712170was,crd,BrowJa03,tackles_loss,0,,,,,
player,201712170was,crd,BrowJa03,qb_hits,0,,,,,
player,201712170was,crd,BrowJa03,fumbles_rec,0,,,,,
player,201712170was,crd,BrowJa03,fumbles_rec_yds,0,,,,,
player,201712170was,crd,BrowJa03,fumbles_rec_td,0,,,,,
player,201712170was,crd,BrowJa03,fumbles_forced,0,,,,,
player,201712170was,crd,GoldBr00,def_int,0,,,,,
player,201712170was,crd,GoldBr00,def_int_yds,0,,,,,
player,201712170was,crd,GoldBr00,def_int_td,0,,,,,
player,201712170was,crd,GoldBr00,def_int_long,0,,,,,
player,201712170was,crd,GoldBr00,pass_defended,0,,,,,
player,201712170was,crd,GoldBr00,sacks,0.0,,,,,
player,201712170was,crd,GoldBr00,tackles_combined,1,,,,,
player,201712170was,crd,GoldBr00,tackles_solo,1,,,,,
player,201712170was,crd,GoldBr00,tackles_assists,0,,,,,
player,201712170was,crd,GoldBr00,tackles_loss,0,,,,,
player,201712170was,crd,GoldBr00,qb_hits,0,,,,,
player,201712170was,crd,GoldBr00,fumbles_rec,0,,,,,
player,201712170was,crd,GoldBr00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,GoldBr00,fumbles_rec_td,0,,,,,
player,201712170was,crd,GoldBr00,fumbles_forced,0,,,,,
player,201712170was,crd,GuntRo00,def_int,0,,,,,
player,201712170was,crd,GuntRo00,def_int_yds,0,,,,,
player,201712170was,crd,GuntRo00,def_int_td,0,,,,,
player,201712170was,crd,GuntRo00,def_int_long,0,,,,,
player,201712170was,crd,GuntRo00,pass_defended,0,,,,,
player,201712170was,crd,GuntRo00,sacks,0.0,,,,,
player,201712170was,crd,GuntRo00,tackles_combined,1,,,,,
player,201712170was,crd,GuntRo00,tackles_solo,0,,,,,
player,201712170was,crd,GuntRo00,tackles_assists,1,,,,,
player,201712170was,crd,GuntRo00,tackles_loss,0,,,,,
player,201712170was,crd,GuntRo00,qb_hits,0,,,,,
player,201712170was,crd,GuntRo00,fumbles_rec,0,,,,,
player,201712170was,crd,GuntRo00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,GuntRo00,fumbles_rec_td,0,,,,,
player,201712170was,crd,GuntRo00,fumbles_forced,0,,,,,
player,201712170was,crd,NkemRo00,def_int,0,,,,,
player,201712170was,crd,NkemRo00,def_int_yds,0,,,,,
player,201712170was,crd,NkemRo00,def_int_td,0,,,,,
player,201712170was,crd,NkemRo00,def_int_long,0,,,,,
player,201712170was,crd,NkemRo00,pass_defended,0,,,,,
player,201712170was,crd,NkemRo00,sacks,0.0,,,,,
player,201712170was,crd,NkemRo00,tackles_combined,1,,,,,
player,201712170was,crd,NkemRo00,tackles_solo,0,,,,,
player,201712170was,crd,NkemRo00,tackles_assists,1,,,,,
player,201712170was,crd,NkemRo00,tackles_loss,0,,,,,
player,201712170was,crd,NkemRo00,qb_hits,0,,,,,
player,201712170was,crd,NkemRo00,fumbles_rec,0,,,,,
player,201712170was,crd,NkemRo00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,NkemRo00,fumbles_rec_td,0,,,,,
player,201712170was,crd,NkemRo00,fumbles_forced,0,,,,,
player,201712170was,crd,PennEl00,def_int,0,,,,,
player,201712170was,crd,PennEl00,def_int_yds,0,,,,,
player,201712170was,crd,PennEl00,def_int_td,0,,,,,
player,201712170was,crd,PennEl00,def_int_long,0,,,,,
player,201712170was,crd,PennEl00,pass_defended,0,,,,,
player,201712170was,crd,PennEl00,sacks,0.0,,,,,
player,201712170was,crd,PennEl00,tackles_combined,1,,,,,
player,201712170was,crd,PennEl00,tackles_solo,1,,,,,
player,201712170was,crd,PennEl00,tackles_assists,0,,,,,
player,201712170was,crd,PennEl00,tackles_loss,0,,,,,
player,201712170was,crd,PennEl00,qb_hits,0,,,,,
player,201712170was,crd,PennEl00,fumbles_rec,0,,,,,
player,201712170was,crd,PennEl00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,PennEl00,fumbles_rec_td,0,,,,,
player,201712170was,crd,PennEl00,fumbles_forced,0,,,,,
player,201712170was,crd,ReddHa00,def_int,0,,,,,
player,201712170was,crd,ReddHa00,def_int_yds,0,,,,,
player,201712170was,crd,ReddHa00,def_int_td,0,,,,,
player,201712170was,crd,ReddHa00,def_int_long,0,,,,,
player,201712170was,crd,ReddHa00,pass_defended,0,,,,,
player,201712170was,crd,ReddHa00,sacks,0.0,,,,,
player,201712170was,crd,ReddHa00,tackles_combined,1,,,,,
player,201712170was,crd,ReddHa00,tackles_solo,0,,,,,
player,201712170was,crd,ReddHa00,tackles_assists,1,,,,,
player,201712170was,crd,ReddHa00,tackles_loss,0,,,,,
player,201712170was,crd,ReddHa00,qb_hits,0,,,,,
player,201712170was,crd,ReddHa00,fumbles_rec,0,,,,,
player,201712170was,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201712170was,crd,ReddHa00,fumbles_forced,0,,,,,
player,201712170was,crd,GabbBl00,def_int,0,,,,,
player,201712170was,crd,GabbBl00,def_int_yds,0,,,,,
player,201712170was,crd,GabbBl00,def_int_td,0,,,,,
player,201712170was,crd,GabbBl00,def_int_long,0,,,,,
player,201712170was,crd,GabbBl00,pass_defended,0,,,,,
player,201712170was,crd,GabbBl00,sacks,0.0,,,,,
player,201712170was,crd,GabbBl00,tackles_combined,0,,,,,
player,201712170was,crd,GabbBl00,tackles_solo,0,,,,,
player,201712170was,crd,GabbBl00,tackles_assists,0,,,,,
player,201712170was,crd,GabbBl00,tackles_loss,,,,,,
player,201712170was,crd,GabbBl00,qb_hits,,,,,,
player,201712170was,crd,GabbBl00,fumbles_rec,1,,,,,
player,201712170was,crd,GabbBl00,fumbles_rec_yds,0,,,,,
player,201712170was,crd,GabbBl00,fumbles_rec_td,0,,,,,
player,201712170was,crd,GabbBl00,fumbles_forced,0,,,,,
player,201712170was,was,SmitPr00,def_int,1,,,,,
player,201712170was,was,SmitPr00,def_int_yds,18,,,,,
player,201712170was,was,SmitPr00,def_int_td,0,,,,,
player,201712170was,was,SmitPr00,def_int_long,18,,,,,
player,201712170was,was,SmitPr00,pass_defended,1,,,,,
player,201712170was,was,SmitPr00,sacks,1.0,,,,,
player,201712170was,was,SmitPr00,tackles_combined,3,,,,,
player,201712170was,was,SmitPr00,tackles_solo,3,,,,,
player,201712170was,was,SmitPr00,tackles_assists,0,,,,,
player,201712170was,was,SmitPr00,tackles_loss,1,,,,,
player,201712170was,was,SmitPr00,qb_hits,4,,,,,
player,201712170was,was,SmitPr00,fumbles_rec,1,,,,,
player,201712170was,was,SmitPr00,fumbles_rec_yds,12,,,,,
player,201712170was,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201712170was,was,SmitPr00,fumbles_forced,0,,,,,
player,201712170was,was,LaniAn00,def_int,0,,,,,
player,201712170was,was,LaniAn00,def_int_yds,0,,,,,
player,201712170was,was,LaniAn00,def_int_td,0,,,,,
player,201712170was,was,LaniAn00,def_int_long,0,,,,,
player,201712170was,was,LaniAn00,pass_defended,3,,,,,
player,201712170was,was,LaniAn00,sacks,2.0,,,,,
player,201712170was,was,LaniAn00,tackles_combined,2,,,,,
player,201712170was,was,LaniAn00,tackles_solo,2,,,,,
player,201712170was,was,LaniAn00,tackles_assists,0,,,,,
player,201712170was,was,LaniAn00,tackles_loss,1,,,,,
player,201712170was,was,LaniAn00,qb_hits,2,,,,,
player,201712170was,was,LaniAn00,fumbles_rec,0,,,,,
player,201712170was,was,LaniAn00,fumbles_rec_yds,0,,,,,
player,201712170was,was,LaniAn00,fumbles_rec_td,0,,,,,
player,201712170was,was,LaniAn00,fumbles_forced,1,,,,,
player,201712170was,was,GaleJu00,def_int,0,,,,,
player,201712170was,was,GaleJu00,def_int_yds,0,,,,,
player,201712170was,was,GaleJu00,def_int_td,0,,,,,
player,201712170was,was,GaleJu00,def_int_long,0,,,,,
player,201712170was,was,GaleJu00,pass_defended,1,,,,,
player,201712170was,was,GaleJu00,sacks,1.0,,,,,
player,201712170was,was,GaleJu00,tackles_combined,1,,,,,
player,201712170was,was,GaleJu00,tackles_solo,1,,,,,
player,201712170was,was,GaleJu00,tackles_assists,0,,,,,
player,201712170was,was,GaleJu00,tackles_loss,1,,,,,
player,201712170was,was,GaleJu00,qb_hits,1,,,,,
player,201712170was,was,GaleJu00,fumbles_rec,0,,,,,
player,201712170was,was,GaleJu00,fumbles_rec_yds,0,,,,,
player,201712170was,was,GaleJu00,fumbles_rec_td,0,,,,,
player,201712170was,was,GaleJu00,fumbles_forced,0,,,,,
player,201712170was,was,FullKe00,def_int,0,,,,,
player,201712170was,was,FullKe00,def_int_yds,0,,,,,
player,201712170was,was,FullKe00,def_int_td,0,,,,,
player,201712170was,was,FullKe00,def_int_long,0,,,,,
player,201712170was,was,FullKe00,pass_defended,2,,,,,
player,201712170was,was,FullKe00,sacks,0.0,,,,,
player,201712170was,was,FullKe00,tackles_combined,8,,,,,
player,201712170was,was,FullKe00,tackles_solo,6,,,,,
player,201712170was,was,FullKe00,tackles_assists,2,,,,,
player,201712170was,was,FullKe00,tackles_loss,0,,,,,
player,201712170was,was,FullKe00,qb_hits,0,,,,,
player,201712170was,was,FullKe00,fumbles_rec,0,,,,,
player,201712170was,was,FullKe00,fumbles_rec_yds,0,,,,,
player,201712170was,was,FullKe00,fumbles_rec_td,0,,,,,
player,201712170was,was,FullKe00,fumbles_forced,0,,,,,
player,201712170was,was,SpaiMa00,def_int,0,,,,,
player,201712170was,was,SpaiMa00,def_int_yds,0,,,,,
player,201712170was,was,SpaiMa00,def_int_td,0,,,,,
player,201712170was,was,SpaiMa00,def_int_long,0,,,,,
player,201712170was,was,SpaiMa00,pass_defended,0,,,,,
player,201712170was,was,SpaiMa00,sacks,0.0,,,,,
player,201712170was,was,SpaiMa00,tackles_combined,8,,,,,
player,201712170was,was,SpaiMa00,tackles_solo,6,,,,,
player,201712170was,was,SpaiMa00,tackles_assists,2,,,,,
player,201712170was,was,SpaiMa00,tackles_loss,0,,,,,
player,201712170was,was,SpaiMa00,qb_hits,0,,,,,
player,201712170was,was,SpaiMa00,fumbles_rec,0,,,,,
player,201712170was,was,SpaiMa00,fumbles_rec_yds,0,,,,,
player,201712170was,was,SpaiMa00,fumbles_rec_td,0,,,,,
player,201712170was,was,SpaiMa00,fumbles_forced,0,,,,,
player,201712170was,was,VigiZa00,def_int,0,,,,,
player,201712170was,was,VigiZa00,def_int_yds,0,,,,,
player,201712170was,was,VigiZa00,def_int_td,0,,,,,
player,201712170was,was,VigiZa00,def_int_long,0,,,,,
player,201712170was,was,VigiZa00,pass_defended,1,,,,,
player,201712170was,was,VigiZa00,sacks,0.0,,,,,
player,201712170was,was,VigiZa00,tackles_combined,8,,,,,
player,201712170was,was,VigiZa00,tackles_solo,6,,,,,
player,201712170was,was,VigiZa00,tackles_assists,2,,,,,
player,201712170was,was,VigiZa00,tackles_loss,0,,,,,
player,201712170was,was,VigiZa00,qb_hits,0,,,,,
player,201712170was,was,VigiZa00,fumbles_rec,0,,,,,
player,201712170was,was,VigiZa00,fumbles_rec_yds,0,,,,,
player,201712170was,was,VigiZa00,fumbles_rec_td,0,,,,,
player,201712170was,was,VigiZa00,fumbles_forced,0,,,,,
player,201712170was,was,EverDe01,def_int,0,,,,,
player,201712170was,was,EverDe01,def_int_yds,0,,,,,
player,201712170was,was,EverDe01,def_int_td,0,,,,,
player,201712170was,was,EverDe01,def_int_long,0,,,,,
player,201712170was,was,EverDe01,pass_defended,1,,,,,
player,201712170was,was,EverDe01,sacks,0.0,,,,,
player,201712170was,was,EverDe01,tackles_combined,6,,,,,
player,201712170was,was,EverDe01,tackles_solo,5,,,,,
player,201712170was,was,EverDe01,tackles_assists,1,,,,,
player,201712170was,was,EverDe01,tackles_loss,0,,,,,
player,201712170was,was,EverDe01,qb_hits,0,,,,,
player,201712170was,was,EverDe01,fumbles_rec,0,,,,,
player,201712170was,was,EverDe01,fumbles_rec_yds,0,,,,,
player,201712170was,was,EverDe01,fumbles_rec_td,0,,,,,
player,201712170was,was,EverDe01,fumbles_forced,0,,,,,
player,201712170was,was,NormJo01,def_int,0,,,,,
player,201712170was,was,NormJo01,def_int_yds,0,,,,,
player,201712170was,was,NormJo01,def_int_td,0,,,,,
player,201712170was,was,NormJo01,def_int_long,0,,,,,
player,201712170was,was,NormJo01,pass_defended,1,,,,,
player,201712170was,was,NormJo01,sacks,0.0,,,,,
player,201712170was,was,NormJo01,tackles_combined,6,,,,,
player,201712170was,was,NormJo01,tackles_solo,3,,,,,
player,201712170was,was,NormJo01,tackles_assists,3,,,,,
player,201712170was,was,NormJo01,tackles_loss,0,,,,,
player,201712170was,was,NormJo01,qb_hits,0,,,,,
player,201712170was,was,NormJo01,fumbles_rec,0,,,,,
player,201712170was,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201712170was,was,NormJo01,fumbles_rec_td,0,,,,,
player,201712170was,was,NormJo01,fumbles_forced,0,,,,,
player,201712170was,was,BreeBa00,def_int,0,,,,,
player,201712170was,was,BreeBa00,def_int_yds,0,,,,,
player,201712170was,was,BreeBa00,def_int_td,0,,,,,
player,201712170was,was,BreeBa00,def_int_long,0,,,,,
player,201712170was,was,BreeBa00,pass_defended,1,,,,,
player,201712170was,was,BreeBa00,sacks,0.0,,,,,
player,201712170was,was,BreeBa00,tackles_combined,4,,,,,
player,201712170was,was,BreeBa00,tackles_solo,3,,,,,
player,201712170was,was,BreeBa00,tackles_assists,1,,,,,
player,201712170was,was,BreeBa00,tackles_loss,0,,,,,
player,201712170was,was,BreeBa00,qb_hits,0,,,,,
player,201712170was,was,BreeBa00,fumbles_rec,0,,,,,
player,201712170was,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201712170was,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201712170was,was,BreeBa00,fumbles_forced,0,,,,,
player,201712170was,was,HoodEv99,def_int,0,,,,,
player,201712170was,was,HoodEv99,def_int_yds,0,,,,,
player,201712170was,was,HoodEv99,def_int_td,0,,,,,
player,201712170was,was,HoodEv99,def_int_long,0,,,,,
player,201712170was,was,HoodEv99,pass_defended,0,,,,,
player,201712170was,was,HoodEv99,sacks,0.0,,,,,
player,201712170was,was,HoodEv99,tackles_combined,4,,,,,
player,201712170was,was,HoodEv99,tackles_solo,0,,,,,
player,201712170was,was,HoodEv99,tackles_assists,4,,,,,
player,201712170was,was,HoodEv99,tackles_loss,0,,,,,
player,201712170was,was,HoodEv99,qb_hits,0,,,,,
player,201712170was,was,HoodEv99,fumbles_rec,0,,,,,
player,201712170was,was,HoodEv99,fumbles_rec_yds,0,,,,,
player,201712170was,was,HoodEv99,fumbles_rec_td,0,,,,,
player,201712170was,was,HoodEv99,fumbles_forced,0,,,,,
player,201712170was,was,McGeSt01,def_int,0,,,,,
player,201712170was,was,McGeSt01,def_int_yds,0,,,,,
player,201712170was,was,McGeSt01,def_int_td,0,,,,,
player,201712170was,was,McGeSt01,def_int_long,0,,,,,
player,201712170was,was,McGeSt01,pass_defended,0,,,,,
player,201712170was,was,McGeSt01,sacks,0.0,,,,,
player,201712170was,was,McGeSt01,tackles_combined,4,,,,,
player,201712170was,was,McGeSt01,tackles_solo,2,,,,,
player,201712170was,was,McGeSt01,tackles_assists,2,,,,,
player,201712170was,was,McGeSt01,tackles_loss,0,,,,,
player,201712170was,was,McGeSt01,qb_hits,1,,,,,
player,201712170was,was,McGeSt01,fumbles_rec,0,,,,,
player,201712170was,was,McGeSt01,fumbles_rec_yds,0,,,,,
player,201712170was,was,McGeSt01,fumbles_rec_td,0,,,,,
player,201712170was,was,McGeSt01,fumbles_forced,0,,,,,
player,201712170was,was,SweaDJ00,def_int,0,,,,,
player,201712170was,was,SweaDJ00,def_int_yds,0,,,,,
player,201712170was,was,SweaDJ00,def_int_td,0,,,,,
player,201712170was,was,SweaDJ00,def_int_long,0,,,,,
player,201712170was,was,SweaDJ00,pass_defended,1,,,,,
player,201712170was,was,SweaDJ00,sacks,0.0,,,,,
player,201712170was,was,SweaDJ00,tackles_combined,4,,,,,
player,201712170was,was,SweaDJ00,tackles_solo,3,,,,,
player,201712170was,was,SweaDJ00,tackles_assists,1,,,,,
player,201712170was,was,SweaDJ00,tackles_loss,1,,,,,
player,201712170was,was,SweaDJ00,qb_hits,0,,,,,
player,201712170was,was,SweaDJ00,fumbles_rec,0,,,,,
player,201712170was,was,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201712170was,was,SweaDJ00,fumbles_rec_td,0,,,,,
player,201712170was,was,SweaDJ00,fumbles_forced,0,,,,,
player,201712170was,was,FranA.00,def_int,0,,,,,
player,201712170was,was,FranA.00,def_int_yds,0,,,,,
player,201712170was,was,FranA.00,def_int_td,0,,,,,
player,201712170was,was,FranA.00,def_int_long,0,,,,,
player,201712170was,was,FranA.00,pass_defended,0,,,,,
player,201712170was,was,FranA.00,sacks,0.0,,,,,
player,201712170was,was,FranA.00,tackles_combined,3,,,,,
player,201712170was,was,FranA.00,tackles_solo,0,,,,,
player,201712170was,was,FranA.00,tackles_assists,3,,,,,
player,201712170was,was,FranA.00,tackles_loss,0,,,,,
player,201712170was,was,FranA.00,qb_hits,0,,,,,
player,201712170was,was,FranA.00,fumbles_rec,0,,,,,
player,201712170was,was,FranA.00,fumbles_rec_yds,0,,,,,
player,201712170was,was,FranA.00,fumbles_rec_td,0,,,,,
player,201712170was,was,FranA.00,fumbles_forced,0,,,,,
player,201712170was,was,HarvJo01,def_int,0,,,,,
player,201712170was,was,HarvJo01,def_int_yds,0,,,,,
player,201712170was,was,HarvJo01,def_int_td,0,,,,,
player,201712170was,was,HarvJo01,def_int_long,0,,,,,
player,201712170was,was,HarvJo01,pass_defended,0,,,,,
player,201712170was,was,HarvJo01,sacks,0.0,,,,,
player,201712170was,was,HarvJo01,tackles_combined,3,,,,,
player,201712170was,was,HarvJo01,tackles_solo,2,,,,,
