game,2017,9,20171105,201711050nor,tam,"Tampa Bay Buccaneers",10,nor,"New Orleans Saints",30
team,201711050nor,tam,First Downs,14,,,,,,
team,201711050nor,nor,First Downs,21,,,,,,
team,201711050nor,tam,Rush-Yds-TDs,25-87-0,,,,,,
team,201711050nor,nor,Rush-Yds-TDs,32-151-1,,,,,,
team,201711050nor,tam,Cmp-Att-Yd-TD-INT,15-28-135-1-0,,,,,,
team,201711050nor,nor,Cmp-Att-Yd-TD-INT,22-27-263-2-0,,,,,,
team,201711050nor,tam,Sacked-Yards,4-22,,,,,,
team,201711050nor,nor,Sacked-Yards,1-7,,,,,,
team,201711050nor,tam,Net Pass Yards,113,,,,,,
team,201711050nor,nor,Net Pass Yards,256,,,,,,
team,201711050nor,tam,Total Yards,200,,,,,,
team,201711050nor,nor,Total Yards,407,,,,,,
team,201711050nor,tam,Fumbles-Lost,1-1,,,,,,
team,201711050nor,nor,Fumbles-Lost,4-2,,,,,,
team,201711050nor,tam,Turnovers,1,,,,,,
team,201711050nor,nor,Turnovers,2,,,,,,
team,201711050nor,tam,Penalties-Yards,7-50,,,,,,
team,201711050nor,nor,Penalties-Yards,4-28,,,,,,
team,201711050nor,tam,Third Down Conv.,4-13,,,,,,
team,201711050nor,nor,Third Down Conv.,7-13,,,,,,
team,201711050nor,tam,Fourth Down Conv.,0-0,,,,,,
team,201711050nor,nor,Fourth Down Conv.,0-0,,,,,,
team,201711050nor,tam,Time of Possession,27:42,,,,,,
team,201711050nor,nor,Time of Possession,32:18,,,,,,
player,201711050nor,tam,FitzRy00,pass_cmp,8,,,,,
player,201711050nor,tam,FitzRy00,pass_att,15,,,,,
player,201711050nor,tam,FitzRy00,pass_yds,68,,,,,
player,201711050nor,tam,FitzRy00,pass_td,1,,,,,
player,201711050nor,tam,FitzRy00,pass_int,0,,,,,
player,201711050nor,tam,FitzRy00,pass_sacked,2,,,,,
player,201711050nor,tam,FitzRy00,pass_sacked_yds,10,,,,,
player,201711050nor,tam,FitzRy00,pass_long,15,,,,,
player,201711050nor,tam,FitzRy00,pass_rating,87.6,,,,,
player,201711050nor,tam,FitzRy00,rush_att,3,,,,,
player,201711050nor,tam,FitzRy00,rush_yds,30,,,,,
player,201711050nor,tam,FitzRy00,rush_td,0,,,,,
player,201711050nor,tam,FitzRy00,rush_long,15,,,,,
player,201711050nor,tam,FitzRy00,targets,0,,,,,
player,201711050nor,tam,FitzRy00,rec,0,,,,,
player,201711050nor,tam,FitzRy00,rec_yds,0,,,,,
player,201711050nor,tam,FitzRy00,rec_td,0,,,,,
player,201711050nor,tam,FitzRy00,rec_long,0,,,,,
player,201711050nor,tam,FitzRy00,fumbles,0,,,,,
player,201711050nor,tam,FitzRy00,fumbles_lost,0,,,,,
player,201711050nor,tam,WinsJa00,pass_cmp,7,,,,,
player,201711050nor,tam,WinsJa00,pass_att,13,,,,,
player,201711050nor,tam,WinsJa00,pass_yds,67,,,,,
player,201711050nor,tam,WinsJa00,pass_td,0,,,,,
player,201711050nor,tam,WinsJa00,pass_int,0,,,,,
player,201711050nor,tam,WinsJa00,pass_sacked,2,,,,,
player,201711050nor,tam,WinsJa00,pass_sacked_yds,12,,,,,
player,201711050nor,tam,WinsJa00,pass_long,14,,,,,
player,201711050nor,tam,WinsJa00,pass_rating,68.4,,,,,
player,201711050nor,tam,WinsJa00,rush_att,2,,,,,
player,201711050nor,tam,WinsJa00,rush_yds,8,,,,,
player,201711050nor,tam,WinsJa00,rush_td,0,,,,,
player,201711050nor,tam,WinsJa00,rush_long,5,,,,,
player,201711050nor,tam,WinsJa00,targets,0,,,,,
player,201711050nor,tam,WinsJa00,rec,0,,,,,
player,201711050nor,tam,WinsJa00,rec_yds,0,,,,,
player,201711050nor,tam,WinsJa00,rec_td,0,,,,,
player,201711050nor,tam,WinsJa00,rec_long,0,,,,,
player,201711050nor,tam,WinsJa00,fumbles,0,,,,,
player,201711050nor,tam,WinsJa00,fumbles_lost,0,,,,,
player,201711050nor,tam,BarbPe01,pass_cmp,0,,,,,
player,201711050nor,tam,BarbPe01,pass_att,0,,,,,
player,201711050nor,tam,BarbPe01,pass_yds,0,,,,,
player,201711050nor,tam,BarbPe01,pass_td,0,,,,,
player,201711050nor,tam,BarbPe01,pass_int,0,,,,,
player,201711050nor,tam,BarbPe01,pass_sacked,0,,,,,
player,201711050nor,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201711050nor,tam,BarbPe01,pass_long,0,,,,,
player,201711050nor,tam,BarbPe01,pass_rating,,,,,,
player,201711050nor,tam,BarbPe01,rush_att,11,,,,,
player,201711050nor,tam,BarbPe01,rush_yds,34,,,,,
player,201711050nor,tam,BarbPe01,rush_td,0,,,,,
player,201711050nor,tam,BarbPe01,rush_long,9,,,,,
player,201711050nor,tam,BarbPe01,targets,3,,,,,
player,201711050nor,tam,BarbPe01,rec,2,,,,,
player,201711050nor,tam,BarbPe01,rec_yds,20,,,,,
player,201711050nor,tam,BarbPe01,rec_td,0,,,,,
player,201711050nor,tam,BarbPe01,rec_long,11,,,,,
player,201711050nor,tam,BarbPe01,fumbles,0,,,,,
player,201711050nor,tam,BarbPe01,fumbles_lost,0,,,,,
player,201711050nor,tam,JackDe00,pass_cmp,0,,,,,
player,201711050nor,tam,JackDe00,pass_att,0,,,,,
player,201711050nor,tam,JackDe00,pass_yds,0,,,,,
player,201711050nor,tam,JackDe00,pass_td,0,,,,,
player,201711050nor,tam,JackDe00,pass_int,0,,,,,
player,201711050nor,tam,JackDe00,pass_sacked,0,,,,,
player,201711050nor,tam,JackDe00,pass_sacked_yds,0,,,,,
player,201711050nor,tam,JackDe00,pass_long,0,,,,,
player,201711050nor,tam,JackDe00,pass_rating,,,,,,
player,201711050nor,tam,JackDe00,rush_att,1,,,,,
player,201711050nor,tam,JackDe00,rush_yds,8,,,,,
player,201711050nor,tam,JackDe00,rush_td,0,,,,,
player,201711050nor,tam,JackDe00,rush_long,8,,,,,
player,201711050nor,tam,JackDe00,targets,4,,,,,
player,201711050nor,tam,JackDe00,rec,2,,,,,
player,201711050nor,tam,JackDe00,rec_yds,25,,,,,
player,201711050nor,tam,JackDe00,rec_td,0,,,,,
player,201711050nor,tam,JackDe00,rec_long,14,,,,,
player,201711050nor,tam,JackDe00,fumbles,0,,,,,
player,201711050nor,tam,JackDe00,fumbles_lost,0,,,,,
player,201711050nor,tam,MartDo00,pass_cmp,0,,,,,
player,201711050nor,tam,MartDo00,pass_att,0,,,,,
player,201711050nor,tam,MartDo00,pass_yds,0,,,,,
player,201711050nor,tam,MartDo00,pass_td,0,,,,,
player,201711050nor,tam,MartDo00,pass_int,0,,,,,
player,201711050nor,tam,MartDo00,pass_sacked,0,,,,,
player,201711050nor,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201711050nor,tam,MartDo00,pass_long,0,,,,,
player,201711050nor,tam,MartDo00,pass_rating,,,,,,
player,201711050nor,tam,MartDo00,rush_att,8,,,,,
player,201711050nor,tam,MartDo00,rush_yds,7,,,,,
player,201711050nor,tam,MartDo00,rush_td,0,,,,,
player,201711050nor,tam,MartDo00,rush_long,4,,,,,
player,201711050nor,tam,MartDo00,targets,0,,,,,
player,201711050nor,tam,MartDo00,rec,0,,,,,
player,201711050nor,tam,MartDo00,rec_yds,0,,,,,
player,201711050nor,tam,MartDo00,rec_td,0,,,,,
player,201711050nor,tam,MartDo00,rec_long,0,,,,,
player,201711050nor,tam,MartDo00,fumbles,0,,,,,
player,201711050nor,tam,MartDo00,fumbles_lost,0,,,,,
player,201711050nor,tam,ReedBe01,pass_cmp,0,,,,,
player,201711050nor,tam,ReedBe01,pass_att,0,,,,,
player,201711050nor,tam,ReedBe01,pass_yds,0,,,,,
player,201711050nor,tam,ReedBe01,pass_td,0,,,,,
player,201711050nor,tam,ReedBe01,pass_int,0,,,,,
player,201711050nor,tam,ReedBe01,pass_sacked,0,,,,,
player,201711050nor,tam,ReedBe01,pass_sacked_yds,0,,,,,
player,201711050nor,tam,ReedBe01,pass_long,0,,,,,
player,201711050nor,tam,ReedBe01,pass_rating,,,,,,
player,201711050nor,tam,ReedBe01,rush_att,0,,,,,
player,201711050nor,tam,ReedBe01,rush_yds,0,,,,,
player,201711050nor,tam,ReedBe01,rush_td,0,,,,,
player,201711050nor,tam,ReedBe01,rush_long,0,,,,,
player,201711050nor,tam,ReedBe01,targets,1,,,,,
player,201711050nor,tam,ReedBe01,rec,1,,,,,
player,201711050nor,tam,ReedBe01,rec_yds,15,,,,,
player,201711050nor,tam,ReedBe01,rec_td,0,,,,,
player,201711050nor,tam,ReedBe01,rec_long,15,,,,,
player,201711050nor,tam,ReedBe01,fumbles,0,,,,,
player,201711050nor,tam,ReedBe01,fumbles_lost,0,,,,,
player,201711050nor,tam,HumpAd00,pass_cmp,0,,,,,
player,201711050nor,tam,HumpAd00,pass_att,0,,,,,
player,201711050nor,tam,HumpAd00,pass_yds,0,,,,,
player,201711050nor,tam,HumpAd00,pass_td,0,,,,,
player,201711050nor,tam,HumpAd00,pass_int,0,,,,,
player,201711050nor,tam,HumpAd00,pass_sacked,0,,,,,
player,201711050nor,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201711050nor,tam,HumpAd00,pass_long,0,,,,,
player,201711050nor,tam,HumpAd00,pass_rating,,,,,,
player,201711050nor,tam,HumpAd00,rush_att,0,,,,,
player,201711050nor,tam,HumpAd00,rush_yds,0,,,,,
player,201711050nor,tam,HumpAd00,rush_td,0,,,,,
player,201711050nor,tam,HumpAd00,rush_long,0,,,,,
player,201711050nor,tam,HumpAd00,targets,2,,,,,
player,201711050nor,tam,HumpAd00,rec,2,,,,,
player,201711050nor,tam,HumpAd00,rec_yds,14,,,,,
player,201711050nor,tam,HumpAd00,rec_td,0,,,,,
player,201711050nor,tam,HumpAd00,rec_long,9,,,,,
player,201711050nor,tam,HumpAd00,fumbles,0,,,,,
player,201711050nor,tam,HumpAd00,fumbles_lost,0,,,,,
player,201711050nor,tam,EvanMi00,pass_cmp,0,,,,,
player,201711050nor,tam,EvanMi00,pass_att,0,,,,,
player,201711050nor,tam,EvanMi00,pass_yds,0,,,,,
player,201711050nor,tam,EvanMi00,pass_td,0,,,,,
player,201711050nor,tam,EvanMi00,pass_int,0,,,,,
player,201711050nor,tam,EvanMi00,pass_sacked,0,,,,,
player,201711050nor,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201711050nor,tam,EvanMi00,pass_long,0,,,,,
player,201711050nor,tam,EvanMi00,pass_rating,,,,,,
player,201711050nor,tam,EvanMi00,rush_att,0,,,,,
player,201711050nor,tam,EvanMi00,rush_yds,0,,,,,
player,201711050nor,tam,EvanMi00,rush_td,0,,,,,
player,201711050nor,tam,EvanMi00,rush_long,0,,,,,
player,201711050nor,tam,EvanMi00,targets,6,,,,,
player,201711050nor,tam,EvanMi00,rec,1,,,,,
player,201711050nor,tam,EvanMi00,rec_yds,13,,,,,
player,201711050nor,tam,EvanMi00,rec_td,0,,,,,
player,201711050nor,tam,EvanMi00,rec_long,13,,,,,
player,201711050nor,tam,EvanMi00,fumbles,0,,,,,
player,201711050nor,tam,EvanMi00,fumbles_lost,0,,,,,
player,201711050nor,tam,StocLu00,pass_cmp,0,,,,,
player,201711050nor,tam,StocLu00,pass_att,0,,,,,
player,201711050nor,tam,StocLu00,pass_yds,0,,,,,
player,201711050nor,tam,StocLu00,pass_td,0,,,,,
player,201711050nor,tam,StocLu00,pass_int,0,,,,,
player,201711050nor,tam,StocLu00,pass_sacked,0,,,,,
player,201711050nor,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201711050nor,tam,StocLu00,pass_long,0,,,,,
player,201711050nor,tam,StocLu00,pass_rating,,,,,,
player,201711050nor,tam,StocLu00,rush_att,0,,,,,
player,201711050nor,tam,StocLu00,rush_yds,0,,,,,
player,201711050nor,tam,StocLu00,rush_td,0,,,,,
player,201711050nor,tam,StocLu00,rush_long,0,,,,,
player,201711050nor,tam,StocLu00,targets,2,,,,,
player,201711050nor,tam,StocLu00,rec,2,,,,,
player,201711050nor,tam,StocLu00,rec_yds,13,,,,,
player,201711050nor,tam,StocLu00,rec_td,1,,,,,
player,201711050nor,tam,StocLu00,rec_long,8,,,,,
player,201711050nor,tam,StocLu00,fumbles,0,,,,,
player,201711050nor,tam,StocLu00,fumbles_lost,0,,,,,
player,201711050nor,tam,SimsCh00,pass_cmp,0,,,,,
player,201711050nor,tam,SimsCh00,pass_att,0,,,,,
player,201711050nor,tam,SimsCh00,pass_yds,0,,,,,
player,201711050nor,tam,SimsCh00,pass_td,0,,,,,
player,201711050nor,tam,SimsCh00,pass_int,0,,,,,
player,201711050nor,tam,SimsCh00,pass_sacked,0,,,,,
player,201711050nor,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201711050nor,tam,SimsCh00,pass_long,0,,,,,
player,201711050nor,tam,SimsCh00,pass_rating,,,,,,
player,201711050nor,tam,SimsCh00,rush_att,0,,,,,
player,201711050nor,tam,SimsCh00,rush_yds,0,,,,,
player,201711050nor,tam,SimsCh00,rush_td,0,,,,,
player,201711050nor,tam,SimsCh00,rush_long,0,,,,,
player,201711050nor,tam,SimsCh00,targets,2,,,,,
player,201711050nor,tam,SimsCh00,rec,2,,,,,
player,201711050nor,tam,SimsCh00,rec_yds,11,,,,,
player,201711050nor,tam,SimsCh00,rec_td,0,,,,,
player,201711050nor,tam,SimsCh00,rec_long,9,,,,,
player,201711050nor,tam,SimsCh00,fumbles,0,,,,,
player,201711050nor,tam,SimsCh00,fumbles_lost,0,,,,,
player,201711050nor,tam,GodwCh00,pass_cmp,0,,,,,
