game,2017,14,20171210,201712100kan,rai,"Oakland Raiders",15,kan,"Kansas City Chiefs",26
player,201712100kan,rai,LyncMa00,rec_td,0,,,,,
player,201712100kan,rai,LyncMa00,rec_long,3,,,,,
player,201712100kan,rai,LyncMa00,fumbles,0,,,,,
player,201712100kan,rai,LyncMa00,fumbles_lost,0,,,,,
player,201712100kan,rai,WashDe00,pass_cmp,0,,,,,
player,201712100kan,rai,WashDe00,pass_att,0,,,,,
player,201712100kan,rai,WashDe00,pass_yds,0,,,,,
player,201712100kan,rai,WashDe00,pass_td,0,,,,,
player,201712100kan,rai,WashDe00,pass_int,0,,,,,
player,201712100kan,rai,WashDe00,pass_sacked,0,,,,,
player,201712100kan,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201712100kan,rai,WashDe00,pass_long,0,,,,,
player,201712100kan,rai,WashDe00,pass_rating,,,,,,
player,201712100kan,rai,WashDe00,rush_att,4,,,,,
player,201712100kan,rai,WashDe00,rush_yds,9,,,,,
player,201712100kan,rai,WashDe00,rush_td,0,,,,,
player,201712100kan,rai,WashDe00,rush_long,9,,,,,
player,201712100kan,rai,WashDe00,targets,2,,,,,
player,201712100kan,rai,WashDe00,rec,1,,,,,
player,201712100kan,rai,WashDe00,rec_yds,10,,,,,
player,201712100kan,rai,WashDe00,rec_td,0,,,,,
player,201712100kan,rai,WashDe00,rec_long,10,,,,,
player,201712100kan,rai,WashDe00,fumbles,0,,,,,
player,201712100kan,rai,WashDe00,fumbles_lost,0,,,,,
player,201712100kan,rai,CookJa02,pass_cmp,0,,,,,
player,201712100kan,rai,CookJa02,pass_att,0,,,,,
player,201712100kan,rai,CookJa02,pass_yds,0,,,,,
player,201712100kan,rai,CookJa02,pass_td,0,,,,,
player,201712100kan,rai,CookJa02,pass_int,0,,,,,
player,201712100kan,rai,CookJa02,pass_sacked,0,,,,,
player,201712100kan,rai,CookJa02,pass_sacked_yds,0,,,,,
player,201712100kan,rai,CookJa02,pass_long,0,,,,,
player,201712100kan,rai,CookJa02,pass_rating,,,,,,
player,201712100kan,rai,CookJa02,rush_att,0,,,,,
player,201712100kan,rai,CookJa02,rush_yds,0,,,,,
player,201712100kan,rai,CookJa02,rush_td,0,,,,,
player,201712100kan,rai,CookJa02,rush_long,0,,,,,
player,201712100kan,rai,CookJa02,targets,6,,,,,
player,201712100kan,rai,CookJa02,rec,5,,,,,
player,201712100kan,rai,CookJa02,rec_yds,75,,,,,
player,201712100kan,rai,CookJa02,rec_td,1,,,,,
player,201712100kan,rai,CookJa02,rec_long,29,,,,,
player,201712100kan,rai,CookJa02,fumbles,0,,,,,
player,201712100kan,rai,CookJa02,fumbles_lost,0,,,,,
player,201712100kan,rai,CrabMi00,pass_cmp,0,,,,,
player,201712100kan,rai,CrabMi00,pass_att,0,,,,,
player,201712100kan,rai,CrabMi00,pass_yds,0,,,,,
player,201712100kan,rai,CrabMi00,pass_td,0,,,,,
player,201712100kan,rai,CrabMi00,pass_int,0,,,,,
player,201712100kan,rai,CrabMi00,pass_sacked,0,,,,,
player,201712100kan,rai,CrabMi00,pass_sacked_yds,0,,,,,
player,201712100kan,rai,CrabMi00,pass_long,0,,,,,
player,201712100kan,rai,CrabMi00,pass_rating,,,,,,
player,201712100kan,rai,CrabMi00,rush_att,0,,,,,
player,201712100kan,rai,CrabMi00,rush_yds,0,,,,,
player,201712100kan,rai,CrabMi00,rush_td,0,,,,,
player,201712100kan,rai,CrabMi00,rush_long,0,,,,,
player,201712100kan,rai,CrabMi00,targets,13,,,,,
player,201712100kan,rai,CrabMi00,rec,7,,,,,
player,201712100kan,rai,CrabMi00,rec_yds,60,,,,,
player,201712100kan,rai,CrabMi00,rec_td,0,,,,,
player,201712100kan,rai,CrabMi00,rec_long,13,,,,,
player,201712100kan,rai,CrabMi00,fumbles,0,,,,,
player,201712100kan,rai,CrabMi00,fumbles_lost,0,,,,,
player,201712100kan,rai,RobeSe00,pass_cmp,0,,,,,
player,201712100kan,rai,RobeSe00,pass_att,0,,,,,
player,201712100kan,rai,RobeSe00,pass_yds,0,,,,,
player,201712100kan,rai,RobeSe00,pass_td,0,,,,,
player,201712100kan,rai,RobeSe00,pass_int,0,,,,,
player,201712100kan,rai,RobeSe00,pass_sacked,0,,,,,
player,201712100kan,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201712100kan,rai,RobeSe00,pass_long,0,,,,,
player,201712100kan,rai,RobeSe00,pass_rating,,,,,,
player,201712100kan,rai,RobeSe00,rush_att,0,,,,,
player,201712100kan,rai,RobeSe00,rush_yds,0,,,,,
player,201712100kan,rai,RobeSe00,rush_td,0,,,,,
player,201712100kan,rai,RobeSe00,rush_long,0,,,,,
player,201712100kan,rai,RobeSe00,targets,3,,,,,
player,201712100kan,rai,RobeSe00,rec,3,,,,,
player,201712100kan,rai,RobeSe00,rec_yds,24,,,,,
player,201712100kan,rai,RobeSe00,rec_td,0,,,,,
player,201712100kan,rai,RobeSe00,rec_long,11,,,,,
player,201712100kan,rai,RobeSe00,fumbles,0,,,,,
player,201712100kan,rai,RobeSe00,fumbles_lost,0,,,,,
player,201712100kan,rai,HoltJo00,pass_cmp,0,,,,,
player,201712100kan,rai,HoltJo00,pass_att,0,,,,,
player,201712100kan,rai,HoltJo00,pass_yds,0,,,,,
player,201712100kan,rai,HoltJo00,pass_td,0,,,,,
player,201712100kan,rai,HoltJo00,pass_int,0,,,,,
player,201712100kan,rai,HoltJo00,pass_sacked,0,,,,,
player,201712100kan,rai,HoltJo00,pass_sacked_yds,0,,,,,
player,201712100kan,rai,HoltJo00,pass_long,0,,,,,
player,201712100kan,rai,HoltJo00,pass_rating,,,,,,
player,201712100kan,rai,HoltJo00,rush_att,0,,,,,
player,201712100kan,rai,HoltJo00,rush_yds,0,,,,,
player,201712100kan,rai,HoltJo00,rush_td,0,,,,,
player,201712100kan,rai,HoltJo00,rush_long,0,,,,,
player,201712100kan,rai,HoltJo00,targets,4,,,,,
player,201712100kan,rai,HoltJo00,rec,2,,,,,
player,201712100kan,rai,HoltJo00,rec_yds,18,,,,,
player,201712100kan,rai,HoltJo00,rec_td,0,,,,,
player,201712100kan,rai,HoltJo00,rec_long,10,,,,,
player,201712100kan,rai,HoltJo00,fumbles,1,,,,,
player,201712100kan,rai,HoltJo00,fumbles_lost,1,,,,,
player,201712100kan,rai,WalfCl00,pass_cmp,0,,,,,
player,201712100kan,rai,WalfCl00,pass_att,0,,,,,
player,201712100kan,rai,WalfCl00,pass_yds,0,,,,,
player,201712100kan,rai,WalfCl00,pass_td,0,,,,,
player,201712100kan,rai,WalfCl00,pass_int,0,,,,,
player,201712100kan,rai,WalfCl00,pass_sacked,0,,,,,
player,201712100kan,rai,WalfCl00,pass_sacked_yds,0,,,,,
player,201712100kan,rai,WalfCl00,pass_long,0,,,,,
player,201712100kan,rai,WalfCl00,pass_rating,,,,,,
player,201712100kan,rai,WalfCl00,rush_att,0,,,,,
player,201712100kan,rai,WalfCl00,rush_yds,0,,,,,
player,201712100kan,rai,WalfCl00,rush_td,0,,,,,
player,201712100kan,rai,WalfCl00,rush_long,0,,,,,
player,201712100kan,rai,WalfCl00,targets,4,,,,,
player,201712100kan,rai,WalfCl00,rec,2,,,,,
player,201712100kan,rai,WalfCl00,rec_yds,13,,,,,
player,201712100kan,rai,WalfCl00,rec_td,0,,,,,
player,201712100kan,rai,WalfCl00,rec_long,7,,,,,
player,201712100kan,rai,WalfCl00,fumbles,0,,,,,
player,201712100kan,rai,WalfCl00,fumbles_lost,0,,,,,
player,201712100kan,rai,PattCo00,pass_cmp,0,,,,,
player,201712100kan,rai,PattCo00,pass_att,0,,,,,
player,201712100kan,rai,PattCo00,pass_yds,0,,,,,
player,201712100kan,rai,PattCo00,pass_td,0,,,,,
player,201712100kan,rai,PattCo00,pass_int,0,,,,,
player,201712100kan,rai,PattCo00,pass_sacked,0,,,,,
player,201712100kan,rai,PattCo00,pass_sacked_yds,0,,,,,
player,201712100kan,rai,PattCo00,pass_long,0,,,,,
player,201712100kan,rai,PattCo00,pass_rating,,,,,,
player,201712100kan,rai,PattCo00,rush_att,0,,,,,
player,201712100kan,rai,PattCo00,rush_yds,0,,,,,
player,201712100kan,rai,PattCo00,rush_td,0,,,,,
player,201712100kan,rai,PattCo00,rush_long,0,,,,,
player,201712100kan,rai,PattCo00,targets,6,,,,,
player,201712100kan,rai,PattCo00,rec,3,,,,,
player,201712100kan,rai,PattCo00,rec_yds,8,,,,,
player,201712100kan,rai,PattCo00,rec_td,0,,,,,
player,201712100kan,rai,PattCo00,rec_long,7,,,,,
player,201712100kan,rai,PattCo00,fumbles,0,,,,,
player,201712100kan,rai,PattCo00,fumbles_lost,0,,,,,
player,201712100kan,rai,CoopAm00,pass_cmp,0,,,,,
player,201712100kan,rai,CoopAm00,pass_att,0,,,,,
player,201712100kan,rai,CoopAm00,pass_yds,0,,,,,
player,201712100kan,rai,CoopAm00,pass_td,0,,,,,
player,201712100kan,rai,CoopAm00,pass_int,0,,,,,
player,201712100kan,rai,CoopAm00,pass_sacked,0,,,,,
player,201712100kan,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201712100kan,rai,CoopAm00,pass_long,0,,,,,
player,201712100kan,rai,CoopAm00,pass_rating,,,,,,
player,201712100kan,rai,CoopAm00,rush_att,0,,,,,
player,201712100kan,rai,CoopAm00,rush_yds,0,,,,,
player,201712100kan,rai,CoopAm00,rush_td,0,,,,,
player,201712100kan,rai,CoopAm00,rush_long,0,,,,,
player,201712100kan,rai,CoopAm00,targets,1,,,,,
player,201712100kan,rai,CoopAm00,rec,0,,,,,
player,201712100kan,rai,CoopAm00,rec_yds,0,,,,,
player,201712100kan,rai,CoopAm00,rec_td,0,,,,,
player,201712100kan,rai,CoopAm00,rec_long,0,,,,,
player,201712100kan,rai,CoopAm00,fumbles,0,,,,,
player,201712100kan,rai,CoopAm00,fumbles_lost,0,,,,,
player,201712100kan,kan,SmitAl03,pass_cmp,20,,,,,
player,201712100kan,kan,SmitAl03,pass_att,34,,,,,
player,201712100kan,kan,SmitAl03,pass_yds,268,,,,,
player,201712100kan,kan,SmitAl03,pass_td,0,,,,,
player,201712100kan,kan,SmitAl03,pass_int,1,,,,,
player,201712100kan,kan,SmitAl03,pass_sacked,4,,,,,
player,201712100kan,kan,SmitAl03,pass_sacked_yds,25,,,,,
player,201712100kan,kan,SmitAl03,pass_long,44,,,,,
player,201712100kan,kan,SmitAl03,pass_rating,71.7,,,,,
player,201712100kan,kan,SmitAl03,rush_att,5,,,,,
player,201712100kan,kan,SmitAl03,rush_yds,24,,,,,
player,201712100kan,kan,SmitAl03,rush_td,0,,,,,
player,201712100kan,kan,SmitAl03,rush_long,16,,,,,
player,201712100kan,kan,SmitAl03,targets,0,,,,,
player,201712100kan,kan,SmitAl03,rec,0,,,,,
player,201712100kan,kan,SmitAl03,rec_yds,0,,,,,
player,201712100kan,kan,SmitAl03,rec_td,0,,,,,
player,201712100kan,kan,SmitAl03,rec_long,0,,,,,
player,201712100kan,kan,SmitAl03,fumbles,0,,,,,
player,201712100kan,kan,SmitAl03,fumbles_lost,0,,,,,
player,201712100kan,kan,HuntKa00,pass_cmp,0,,,,,
player,201712100kan,kan,HuntKa00,pass_att,0,,,,,
player,201712100kan,kan,HuntKa00,pass_yds,0,,,,,
player,201712100kan,kan,HuntKa00,pass_td,0,,,,,
player,201712100kan,kan,HuntKa00,pass_int,0,,,,,
player,201712100kan,kan,HuntKa00,pass_sacked,0,,,,,
player,201712100kan,kan,HuntKa00,pass_sacked_yds,0,,,,,
player,201712100kan,kan,HuntKa00,pass_long,0,,,,,
player,201712100kan,kan,HuntKa00,pass_rating,,,,,,
player,201712100kan,kan,HuntKa00,rush_att,25,,,,,
player,201712100kan,kan,HuntKa00,rush_yds,116,,,,,
player,201712100kan,kan,HuntKa00,rush_td,1,,,,,
player,201712100kan,kan,HuntKa00,rush_long,17,,,,,
player,201712100kan,kan,HuntKa00,targets,3,,,,,
player,201712100kan,kan,HuntKa00,rec,3,,,,,
player,201712100kan,kan,HuntKa00,rec_yds,22,,,,,
player,201712100kan,kan,HuntKa00,rec_td,0,,,,,
player,201712100kan,kan,HuntKa00,rec_long,11,,,,,
player,201712100kan,kan,HuntKa00,fumbles,0,,,,,
player,201712100kan,kan,HuntKa00,fumbles_lost,0,,,,,
player,201712100kan,kan,WestCh01,pass_cmp,0,,,,,
player,201712100kan,kan,WestCh01,pass_att,0,,,,,
player,201712100kan,kan,WestCh01,pass_yds,0,,,,,
player,201712100kan,kan,WestCh01,pass_td,0,,,,,
player,201712100kan,kan,WestCh01,pass_int,0,,,,,
player,201712100kan,kan,WestCh01,pass_sacked,0,,,,,
player,201712100kan,kan,WestCh01,pass_sacked_yds,0,,,,,
player,201712100kan,kan,WestCh01,pass_long,0,,,,,
player,201712100kan,kan,WestCh01,pass_rating,,,,,,
player,201712100kan,kan,WestCh01,rush_att,3,,,,,
player,201712100kan,kan,WestCh01,rush_yds,25,,,,,
player,201712100kan,kan,WestCh01,rush_td,1,,,,,
player,201712100kan,kan,WestCh01,rush_long,13,,,,,
player,201712100kan,kan,WestCh01,targets,2,,,,,
player,201712100kan,kan,WestCh01,rec,0,,,,,
player,201712100kan,kan,WestCh01,rec_yds,0,,,,,
player,201712100kan,kan,WestCh01,rec_td,0,,,,,
player,201712100kan,kan,WestCh01,rec_long,0,,,,,
player,201712100kan,kan,WestCh01,fumbles,0,,,,,
player,201712100kan,kan,WestCh01,fumbles_lost,0,,,,,
player,201712100kan,kan,HillTy00,pass_cmp,0,,,,,
player,201712100kan,kan,HillTy00,pass_att,0,,,,,
player,201712100kan,kan,HillTy00,pass_yds,0,,,,,
player,201712100kan,kan,HillTy00,pass_td,0,,,,,
player,201712100kan,kan,HillTy00,pass_int,0,,,,,
player,201712100kan,kan,HillTy00,pass_sacked,0,,,,,
player,201712100kan,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201712100kan,kan,HillTy00,pass_long,0,,,,,
player,201712100kan,kan,HillTy00,pass_rating,,,,,,
player,201712100kan,kan,HillTy00,rush_att,0,,,,,
player,201712100kan,kan,HillTy00,rush_yds,0,,,,,
player,201712100kan,kan,HillTy00,rush_td,0,,,,,
player,201712100kan,kan,HillTy00,rush_long,0,,,,,
player,201712100kan,kan,HillTy00,targets,6,,,,,
player,201712100kan,kan,HillTy00,rec,4,,,,,
player,201712100kan,kan,HillTy00,rec_yds,75,,,,,
player,201712100kan,kan,HillTy00,rec_td,0,,,,,
player,201712100kan,kan,HillTy00,rec_long,44,,,,,
player,201712100kan,kan,HillTy00,fumbles,0,,,,,
player,201712100kan,kan,HillTy00,fumbles_lost,0,,,,,
player,201712100kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201712100kan,kan,KelcTr00,pass_att,0,,,,,
player,201712100kan,kan,KelcTr00,pass_yds,0,,,,,
player,201712100kan,kan,KelcTr00,pass_td,0,,,,,
player,201712100kan,kan,KelcTr00,pass_int,0,,,,,
player,201712100kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201712100kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201712100kan,kan,KelcTr00,pass_long,0,,,,,
player,201712100kan,kan,KelcTr00,pass_rating,,,,,,
player,201712100kan,kan,KelcTr00,rush_att,0,,,,,
player,201712100kan,kan,KelcTr00,rush_yds,0,,,,,
player,201712100kan,kan,KelcTr00,rush_td,0,,,,,
player,201712100kan,kan,KelcTr00,rush_long,0,,,,,
player,201712100kan,kan,KelcTr00,targets,13,,,,,
player,201712100kan,kan,KelcTr00,rec,7,,,,,
player,201712100kan,kan,KelcTr00,rec_yds,74,,,,,
player,201712100kan,kan,KelcTr00,rec_td,0,,,,,
player,201712100kan,kan,KelcTr00,rec_long,20,,,,,
player,201712100kan,kan,KelcTr00,fumbles,0,,,,,
player,201712100kan,kan,KelcTr00,fumbles_lost,0,,,,,
player,201712100kan,kan,WilsAl02,pass_cmp,0,,,,,
player,201712100kan,kan,WilsAl02,pass_att,0,,,,,
player,201712100kan,kan,WilsAl02,pass_yds,0,,,,,
player,201712100kan,kan,WilsAl02,pass_td,0,,,,,
player,201712100kan,kan,WilsAl02,pass_int,0,,,,,
player,201712100kan,kan,WilsAl02,pass_sacked,0,,,,,
player,201712100kan,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201712100kan,kan,WilsAl02,pass_long,0,,,,,
player,201712100kan,kan,WilsAl02,pass_rating,,,,,,
player,201712100kan,kan,WilsAl02,rush_att,0,,,,,
player,201712100kan,kan,WilsAl02,rush_yds,0,,,,,
player,201712100kan,kan,WilsAl02,rush_td,0,,,,,
player,201712100kan,kan,WilsAl02,rush_long,0,,,,,
player,201712100kan,kan,WilsAl02,targets,7,,,,,
player,201712100kan,kan,WilsAl02,rec,5,,,,,
player,201712100kan,kan,WilsAl02,rec_yds,72,,,,,
player,201712100kan,kan,WilsAl02,rec_td,0,,,,,
player,201712100kan,kan,WilsAl02,rec_long,36,,,,,
player,201712100kan,kan,WilsAl02,fumbles,0,,,,,
player,201712100kan,kan,WilsAl02,fumbles_lost,0,,,,,
player,201712100kan,kan,HarrDe03,pass_cmp,0,,,,,
player,201712100kan,kan,HarrDe03,pass_att,0,,,,,
player,201712100kan,kan,HarrDe03,pass_yds,0,,,,,
player,201712100kan,kan,HarrDe03,pass_td,0,,,,,
player,201712100kan,kan,HarrDe03,pass_int,0,,,,,
player,201712100kan,kan,HarrDe03,pass_sacked,0,,,,,
player,201712100kan,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201712100kan,kan,HarrDe03,pass_long,0,,,,,
player,201712100kan,kan,HarrDe03,pass_rating,,,,,,
player,201712100kan,kan,HarrDe03,rush_att,0,,,,,
player,201712100kan,kan,HarrDe03,rush_yds,0,,,,,
player,201712100kan,kan,HarrDe03,rush_td,0,,,,,
player,201712100kan,kan,HarrDe03,rush_long,0,,,,,
player,201712100kan,kan,HarrDe03,targets,3,,,,,
player,201712100kan,kan,HarrDe03,rec,1,,,,,
player,201712100kan,kan,HarrDe03,rec_yds,25,,,,,
player,201712100kan,kan,HarrDe03,rec_td,0,,,,,
player,201712100kan,kan,HarrDe03,rec_long,25,,,,,
player,201712100kan,kan,HarrDe03,fumbles,0,,,,,
player,201712100kan,kan,HarrDe03,fumbles_lost,0,,,,,
player,201712100kan,rai,JoseKa00,def_int,1,,,,,
player,201712100kan,rai,JoseKa00,def_int_yds,-1,,,,,
player,201712100kan,rai,JoseKa00,def_int_td,0,,,,,
player,201712100kan,rai,JoseKa00,def_int_long,-1,,,,,
player,201712100kan,rai,JoseKa00,pass_defended,1,,,,,
player,201712100kan,rai,JoseKa00,sacks,0.0,,,,,
player,201712100kan,rai,JoseKa00,tackles_combined,3,,,,,
player,201712100kan,rai,JoseKa00,tackles_solo,3,,,,,
player,201712100kan,rai,JoseKa00,tackles_assists,0,,,,,
player,201712100kan,rai,JoseKa00,tackles_loss,0,,,,,
player,201712100kan,rai,JoseKa00,qb_hits,0,,,,,
player,201712100kan,rai,JoseKa00,fumbles_rec,0,,,,,
player,201712100kan,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201712100kan,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201712100kan,rai,JoseKa00,fumbles_forced,0,,,,,
player,201712100kan,rai,IrviBr00,def_int,0,,,,,
player,201712100kan,rai,IrviBr00,def_int_yds,0,,,,,
player,201712100kan,rai,IrviBr00,def_int_td,0,,,,,
player,201712100kan,rai,IrviBr00,def_int_long,0,,,,,
player,201712100kan,rai,IrviBr00,pass_defended,0,,,,,
player,201712100kan,rai,IrviBr00,sacks,2.0,,,,,
player,201712100kan,rai,IrviBr00,tackles_combined,4,,,,,
player,201712100kan,rai,IrviBr00,tackles_solo,4,,,,,
player,201712100kan,rai,IrviBr00,tackles_assists,0,,,,,
player,201712100kan,rai,IrviBr00,tackles_loss,2,,,,,
player,201712100kan,rai,IrviBr00,qb_hits,2,,,,,
player,201712100kan,rai,IrviBr00,fumbles_rec,0,,,,,
player,201712100kan,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201712100kan,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201712100kan,rai,IrviBr00,fumbles_forced,0,,,,,
player,201712100kan,rai,BowmNa99,def_int,0,,,,,
player,201712100kan,rai,BowmNa99,def_int_yds,0,,,,,
player,201712100kan,rai,BowmNa99,def_int_td,0,,,,,
player,201712100kan,rai,BowmNa99,def_int_long,0,,,,,
player,201712100kan,rai,BowmNa99,pass_defended,1,,,,,
player,201712100kan,rai,BowmNa99,sacks,1.0,,,,,
player,201712100kan,rai,BowmNa99,tackles_combined,8,,,,,
player,201712100kan,rai,BowmNa99,tackles_solo,7,,,,,
player,201712100kan,rai,BowmNa99,tackles_assists,1,,,,,
player,201712100kan,rai,BowmNa99,tackles_loss,1,,,,,
player,201712100kan,rai,BowmNa99,qb_hits,2,,,,,
player,201712100kan,rai,BowmNa99,fumbles_rec,0,,,,,
player,201712100kan,rai,BowmNa99,fumbles_rec_yds,0,,,,,
player,201712100kan,rai,BowmNa99,fumbles_rec_td,0,,,,,
player,201712100kan,rai,BowmNa99,fumbles_forced,0,,,,,
player,201712100kan,rai,MackKh00,def_int,0,,,,,
player,201712100kan,rai,MackKh00,def_int_yds,0,,,,,
player,201712100kan,rai,MackKh00,def_int_td,0,,,,,
player,201712100kan,rai,MackKh00,def_int_long,0,,,,,
player,201712100kan,rai,MackKh00,pass_defended,1,,,,,
player,201712100kan,rai,MackKh00,sacks,1.0,,,,,
player,201712100kan,rai,MackKh00,tackles_combined,6,,,,,
player,201712100kan,rai,MackKh00,tackles_solo,5,,,,,
player,201712100kan,rai,MackKh00,tackles_assists,1,,,,,
player,201712100kan,rai,MackKh00,tackles_loss,1,,,,,
player,201712100kan,rai,MackKh00,qb_hits,1,,,,,
player,201712100kan,rai,MackKh00,fumbles_rec,0,,,,,
player,201712100kan,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201712100kan,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201712100kan,rai,MackKh00,fumbles_forced,0,,,,,
player,201712100kan,rai,CarrTr00,def_int,0,,,,,
player,201712100kan,rai,CarrTr00,def_int_yds,0,,,,,
player,201712100kan,rai,CarrTr00,def_int_td,0,,,,,
player,201712100kan,rai,CarrTr00,def_int_long,0,,,,,
player,201712100kan,rai,CarrTr00,pass_defended,0,,,,,
player,201712100kan,rai,CarrTr00,sacks,0.0,,,,,
player,201712100kan,rai,CarrTr00,tackles_combined,7,,,,,
player,201712100kan,rai,CarrTr00,tackles_solo,7,,,,,
player,201712100kan,rai,CarrTr00,tackles_assists,0,,,,,
player,201712100kan,rai,CarrTr00,tackles_loss,0,,,,,
player,201712100kan,rai,CarrTr00,qb_hits,0,,,,,
player,201712100kan,rai,CarrTr00,fumbles_rec,0,,,,,
player,201712100kan,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201712100kan,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201712100kan,rai,CarrTr00,fumbles_forced,0,,,,,
player,201712100kan,rai,MorrNi00,def_int,0,,,,,
player,201712100kan,rai,MorrNi00,def_int_yds,0,,,,,
player,201712100kan,rai,MorrNi00,def_int_td,0,,,,,
player,201712100kan,rai,MorrNi00,def_int_long,0,,,,,
player,201712100kan,rai,MorrNi00,pass_defended,0,,,,,
player,201712100kan,rai,MorrNi00,sacks,0.0,,,,,
player,201712100kan,rai,MorrNi00,tackles_combined,7,,,,,
player,201712100kan,rai,MorrNi00,tackles_solo,4,,,,,
player,201712100kan,rai,MorrNi00,tackles_assists,3,,,,,
player,201712100kan,rai,MorrNi00,tackles_loss,0,,,,,
player,201712100kan,rai,MorrNi00,qb_hits,0,,,,,
player,201712100kan,rai,MorrNi00,fumbles_rec,0,,,,,
player,201712100kan,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201712100kan,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201712100kan,rai,MorrNi00,fumbles_forced,0,,,,,
