game,2017,13,20171203,201712030oti,htx,"Houston Texans",13,oti,"Tennessee Titans",24
player,201712030oti,htx,GilcMa00,def_int_long,0,,,,,
player,201712030oti,htx,GilcMa00,pass_defended,1,,,,,
player,201712030oti,htx,GilcMa00,sacks,0.0,,,,,
player,201712030oti,htx,GilcMa00,tackles_combined,4,,,,,
player,201712030oti,htx,GilcMa00,tackles_solo,4,,,,,
player,201712030oti,htx,GilcMa00,tackles_assists,0,,,,,
player,201712030oti,htx,GilcMa00,tackles_loss,0,,,,,
player,201712030oti,htx,GilcMa00,qb_hits,0,,,,,
player,201712030oti,htx,GilcMa00,fumbles_rec,0,,,,,
player,201712030oti,htx,GilcMa00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,GilcMa00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,GilcMa00,fumbles_forced,0,,,,,
player,201712030oti,htx,JoseJo20,def_int,0,,,,,
player,201712030oti,htx,JoseJo20,def_int_yds,0,,,,,
player,201712030oti,htx,JoseJo20,def_int_td,0,,,,,
player,201712030oti,htx,JoseJo20,def_int_long,0,,,,,
player,201712030oti,htx,JoseJo20,pass_defended,0,,,,,
player,201712030oti,htx,JoseJo20,sacks,0.0,,,,,
player,201712030oti,htx,JoseJo20,tackles_combined,4,,,,,
player,201712030oti,htx,JoseJo20,tackles_solo,4,,,,,
player,201712030oti,htx,JoseJo20,tackles_assists,0,,,,,
player,201712030oti,htx,JoseJo20,tackles_loss,1,,,,,
player,201712030oti,htx,JoseJo20,qb_hits,0,,,,,
player,201712030oti,htx,JoseJo20,fumbles_rec,0,,,,,
player,201712030oti,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201712030oti,htx,JoseJo20,fumbles_forced,0,,,,,
player,201712030oti,htx,ClowJa00,def_int,0,,,,,
player,201712030oti,htx,ClowJa00,def_int_yds,0,,,,,
player,201712030oti,htx,ClowJa00,def_int_td,0,,,,,
player,201712030oti,htx,ClowJa00,def_int_long,0,,,,,
player,201712030oti,htx,ClowJa00,pass_defended,0,,,,,
player,201712030oti,htx,ClowJa00,sacks,0.0,,,,,
player,201712030oti,htx,ClowJa00,tackles_combined,3,,,,,
player,201712030oti,htx,ClowJa00,tackles_solo,1,,,,,
player,201712030oti,htx,ClowJa00,tackles_assists,2,,,,,
player,201712030oti,htx,ClowJa00,tackles_loss,1,,,,,
player,201712030oti,htx,ClowJa00,qb_hits,0,,,,,
player,201712030oti,htx,ClowJa00,fumbles_rec,0,,,,,
player,201712030oti,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,ClowJa00,fumbles_forced,0,,,,,
player,201712030oti,htx,JackKa99,def_int,0,,,,,
player,201712030oti,htx,JackKa99,def_int_yds,0,,,,,
player,201712030oti,htx,JackKa99,def_int_td,0,,,,,
player,201712030oti,htx,JackKa99,def_int_long,0,,,,,
player,201712030oti,htx,JackKa99,pass_defended,1,,,,,
player,201712030oti,htx,JackKa99,sacks,0.0,,,,,
player,201712030oti,htx,JackKa99,tackles_combined,3,,,,,
player,201712030oti,htx,JackKa99,tackles_solo,3,,,,,
player,201712030oti,htx,JackKa99,tackles_assists,0,,,,,
player,201712030oti,htx,JackKa99,tackles_loss,0,,,,,
player,201712030oti,htx,JackKa99,qb_hits,0,,,,,
player,201712030oti,htx,JackKa99,fumbles_rec,0,,,,,
player,201712030oti,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201712030oti,htx,JackKa99,fumbles_forced,0,,,,,
player,201712030oti,htx,BlacAn00,def_int,0,,,,,
player,201712030oti,htx,BlacAn00,def_int_yds,0,,,,,
player,201712030oti,htx,BlacAn00,def_int_td,0,,,,,
player,201712030oti,htx,BlacAn00,def_int_long,0,,,,,
player,201712030oti,htx,BlacAn00,pass_defended,0,,,,,
player,201712030oti,htx,BlacAn00,sacks,0.0,,,,,
player,201712030oti,htx,BlacAn00,tackles_combined,2,,,,,
player,201712030oti,htx,BlacAn00,tackles_solo,2,,,,,
player,201712030oti,htx,BlacAn00,tackles_assists,0,,,,,
player,201712030oti,htx,BlacAn00,tackles_loss,0,,,,,
player,201712030oti,htx,BlacAn00,qb_hits,0,,,,,
player,201712030oti,htx,BlacAn00,fumbles_rec,0,,,,,
player,201712030oti,htx,BlacAn00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,BlacAn00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,BlacAn00,fumbles_forced,0,,,,,
player,201712030oti,htx,JohnKe04,def_int,0,,,,,
player,201712030oti,htx,JohnKe04,def_int_yds,0,,,,,
player,201712030oti,htx,JohnKe04,def_int_td,0,,,,,
player,201712030oti,htx,JohnKe04,def_int_long,0,,,,,
player,201712030oti,htx,JohnKe04,pass_defended,0,,,,,
player,201712030oti,htx,JohnKe04,sacks,0.0,,,,,
player,201712030oti,htx,JohnKe04,tackles_combined,2,,,,,
player,201712030oti,htx,JohnKe04,tackles_solo,1,,,,,
player,201712030oti,htx,JohnKe04,tackles_assists,1,,,,,
player,201712030oti,htx,JohnKe04,tackles_loss,0,,,,,
player,201712030oti,htx,JohnKe04,qb_hits,0,,,,,
player,201712030oti,htx,JohnKe04,fumbles_rec,0,,,,,
player,201712030oti,htx,JohnKe04,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,JohnKe04,fumbles_rec_td,0,,,,,
player,201712030oti,htx,JohnKe04,fumbles_forced,0,,,,,
player,201712030oti,htx,PresGi00,def_int,0,,,,,
player,201712030oti,htx,PresGi00,def_int_yds,0,,,,,
player,201712030oti,htx,PresGi00,def_int_td,0,,,,,
player,201712030oti,htx,PresGi00,def_int_long,0,,,,,
player,201712030oti,htx,PresGi00,pass_defended,0,,,,,
player,201712030oti,htx,PresGi00,sacks,0.0,,,,,
player,201712030oti,htx,PresGi00,tackles_combined,2,,,,,
player,201712030oti,htx,PresGi00,tackles_solo,1,,,,,
player,201712030oti,htx,PresGi00,tackles_assists,1,,,,,
player,201712030oti,htx,PresGi00,tackles_loss,0,,,,,
player,201712030oti,htx,PresGi00,qb_hits,0,,,,,
player,201712030oti,htx,PresGi00,fumbles_rec,0,,,,,
player,201712030oti,htx,PresGi00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,PresGi00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,PresGi00,fumbles_forced,0,,,,,
player,201712030oti,htx,WatkCa00,def_int,0,,,,,
player,201712030oti,htx,WatkCa00,def_int_yds,0,,,,,
player,201712030oti,htx,WatkCa00,def_int_td,0,,,,,
player,201712030oti,htx,WatkCa00,def_int_long,0,,,,,
player,201712030oti,htx,WatkCa00,pass_defended,0,,,,,
player,201712030oti,htx,WatkCa00,sacks,0.0,,,,,
player,201712030oti,htx,WatkCa00,tackles_combined,2,,,,,
player,201712030oti,htx,WatkCa00,tackles_solo,1,,,,,
player,201712030oti,htx,WatkCa00,tackles_assists,1,,,,,
player,201712030oti,htx,WatkCa00,tackles_loss,1,,,,,
player,201712030oti,htx,WatkCa00,qb_hits,0,,,,,
player,201712030oti,htx,WatkCa00,fumbles_rec,0,,,,,
player,201712030oti,htx,WatkCa00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,WatkCa00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,WatkCa00,fumbles_forced,0,,,,,
player,201712030oti,htx,WillMa03,def_int,0,,,,,
player,201712030oti,htx,WillMa03,def_int_yds,0,,,,,
player,201712030oti,htx,WillMa03,def_int_td,0,,,,,
player,201712030oti,htx,WillMa03,def_int_long,0,,,,,
player,201712030oti,htx,WillMa03,pass_defended,0,,,,,
player,201712030oti,htx,WillMa03,sacks,0.0,,,,,
player,201712030oti,htx,WillMa03,tackles_combined,2,,,,,
player,201712030oti,htx,WillMa03,tackles_solo,2,,,,,
player,201712030oti,htx,WillMa03,tackles_assists,0,,,,,
player,201712030oti,htx,WillMa03,tackles_loss,1,,,,,
player,201712030oti,htx,WillMa03,qb_hits,0,,,,,
player,201712030oti,htx,WillMa03,fumbles_rec,0,,,,,
player,201712030oti,htx,WillMa03,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,WillMa03,fumbles_rec_td,0,,,,,
player,201712030oti,htx,WillMa03,fumbles_forced,0,,,,,
player,201712030oti,htx,BlueAl00,def_int,0,,,,,
player,201712030oti,htx,BlueAl00,def_int_yds,0,,,,,
player,201712030oti,htx,BlueAl00,def_int_td,0,,,,,
player,201712030oti,htx,BlueAl00,def_int_long,0,,,,,
player,201712030oti,htx,BlueAl00,pass_defended,0,,,,,
player,201712030oti,htx,BlueAl00,sacks,0.0,,,,,
player,201712030oti,htx,BlueAl00,tackles_combined,1,,,,,
player,201712030oti,htx,BlueAl00,tackles_solo,1,,,,,
player,201712030oti,htx,BlueAl00,tackles_assists,0,,,,,
player,201712030oti,htx,BlueAl00,tackles_loss,0,,,,,
player,201712030oti,htx,BlueAl00,qb_hits,0,,,,,
player,201712030oti,htx,BlueAl00,fumbles_rec,0,,,,,
player,201712030oti,htx,BlueAl00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,BlueAl00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,BlueAl00,fumbles_forced,1,,,,,
player,201712030oti,htx,HeatJo00,def_int,0,,,,,
player,201712030oti,htx,HeatJo00,def_int_yds,0,,,,,
player,201712030oti,htx,HeatJo00,def_int_td,0,,,,,
player,201712030oti,htx,HeatJo00,def_int_long,0,,,,,
player,201712030oti,htx,HeatJo00,pass_defended,0,,,,,
player,201712030oti,htx,HeatJo00,sacks,0.0,,,,,
player,201712030oti,htx,HeatJo00,tackles_combined,1,,,,,
player,201712030oti,htx,HeatJo00,tackles_solo,1,,,,,
player,201712030oti,htx,HeatJo00,tackles_assists,0,,,,,
player,201712030oti,htx,HeatJo00,tackles_loss,0,,,,,
player,201712030oti,htx,HeatJo00,qb_hits,0,,,,,
player,201712030oti,htx,HeatJo00,fumbles_rec,0,,,,,
player,201712030oti,htx,HeatJo00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,HeatJo00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,HeatJo00,fumbles_forced,0,,,,,
player,201712030oti,htx,JenkJe00,def_int,0,,,,,
player,201712030oti,htx,JenkJe00,def_int_yds,0,,,,,
player,201712030oti,htx,JenkJe00,def_int_td,0,,,,,
player,201712030oti,htx,JenkJe00,def_int_long,0,,,,,
player,201712030oti,htx,JenkJe00,pass_defended,0,,,,,
player,201712030oti,htx,JenkJe00,sacks,0.0,,,,,
player,201712030oti,htx,JenkJe00,tackles_combined,1,,,,,
player,201712030oti,htx,JenkJe00,tackles_solo,1,,,,,
player,201712030oti,htx,JenkJe00,tackles_assists,0,,,,,
player,201712030oti,htx,JenkJe00,tackles_loss,0,,,,,
player,201712030oti,htx,JenkJe00,qb_hits,0,,,,,
player,201712030oti,htx,JenkJe00,fumbles_rec,0,,,,,
player,201712030oti,htx,JenkJe00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,JenkJe00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,JenkJe00,fumbles_forced,0,,,,,
player,201712030oti,htx,PeteBr00,def_int,0,,,,,
player,201712030oti,htx,PeteBr00,def_int_yds,0,,,,,
player,201712030oti,htx,PeteBr00,def_int_td,0,,,,,
player,201712030oti,htx,PeteBr00,def_int_long,0,,,,,
player,201712030oti,htx,PeteBr00,pass_defended,0,,,,,
player,201712030oti,htx,PeteBr00,sacks,0.0,,,,,
player,201712030oti,htx,PeteBr00,tackles_combined,1,,,,,
player,201712030oti,htx,PeteBr00,tackles_solo,1,,,,,
player,201712030oti,htx,PeteBr00,tackles_assists,0,,,,,
player,201712030oti,htx,PeteBr00,tackles_loss,0,,,,,
player,201712030oti,htx,PeteBr00,qb_hits,0,,,,,
player,201712030oti,htx,PeteBr00,fumbles_rec,0,,,,,
player,201712030oti,htx,PeteBr00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,PeteBr00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,PeteBr00,fumbles_forced,0,,,,,
player,201712030oti,htx,ReadD.00,def_int,0,,,,,
player,201712030oti,htx,ReadD.00,def_int_yds,0,,,,,
player,201712030oti,htx,ReadD.00,def_int_td,0,,,,,
player,201712030oti,htx,ReadD.00,def_int_long,0,,,,,
player,201712030oti,htx,ReadD.00,pass_defended,0,,,,,
player,201712030oti,htx,ReadD.00,sacks,0.0,,,,,
player,201712030oti,htx,ReadD.00,tackles_combined,1,,,,,
player,201712030oti,htx,ReadD.00,tackles_solo,0,,,,,
player,201712030oti,htx,ReadD.00,tackles_assists,1,,,,,
player,201712030oti,htx,ReadD.00,tackles_loss,0,,,,,
player,201712030oti,htx,ReadD.00,qb_hits,1,,,,,
player,201712030oti,htx,ReadD.00,fumbles_rec,0,,,,,
player,201712030oti,htx,ReadD.00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,ReadD.00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,ReadD.00,fumbles_forced,0,,,,,
player,201712030oti,htx,ThomCh05,def_int,0,,,,,
player,201712030oti,htx,ThomCh05,def_int_yds,0,,,,,
player,201712030oti,htx,ThomCh05,def_int_td,0,,,,,
player,201712030oti,htx,ThomCh05,def_int_long,0,,,,,
player,201712030oti,htx,ThomCh05,pass_defended,0,,,,,
player,201712030oti,htx,ThomCh05,sacks,0.0,,,,,
player,201712030oti,htx,ThomCh05,tackles_combined,0,,,,,
player,201712030oti,htx,ThomCh05,tackles_solo,0,,,,,
player,201712030oti,htx,ThomCh05,tackles_assists,0,,,,,
player,201712030oti,htx,ThomCh05,tackles_loss,0,,,,,
player,201712030oti,htx,ThomCh05,qb_hits,0,,,,,
player,201712030oti,htx,ThomCh05,fumbles_rec,1,,,,,
player,201712030oti,htx,ThomCh05,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,ThomCh05,fumbles_rec_td,0,,,,,
player,201712030oti,htx,ThomCh05,fumbles_forced,0,,,,,
player,201712030oti,htx,TodmJo00,def_int,0,,,,,
player,201712030oti,htx,TodmJo00,def_int_yds,0,,,,,
player,201712030oti,htx,TodmJo00,def_int_td,0,,,,,
player,201712030oti,htx,TodmJo00,def_int_long,0,,,,,
player,201712030oti,htx,TodmJo00,pass_defended,0,,,,,
player,201712030oti,htx,TodmJo00,sacks,0.0,,,,,
player,201712030oti,htx,TodmJo00,tackles_combined,0,,,,,
player,201712030oti,htx,TodmJo00,tackles_solo,0,,,,,
player,201712030oti,htx,TodmJo00,tackles_assists,0,,,,,
player,201712030oti,htx,TodmJo00,tackles_loss,0,,,,,
player,201712030oti,htx,TodmJo00,qb_hits,0,,,,,
player,201712030oti,htx,TodmJo00,fumbles_rec,1,,,,,
player,201712030oti,htx,TodmJo00,fumbles_rec_yds,0,,,,,
player,201712030oti,htx,TodmJo00,fumbles_rec_td,0,,,,,
player,201712030oti,htx,TodmJo00,fumbles_forced,0,,,,,
player,201712030oti,oti,SimsLe00,def_int,1,,,,,
player,201712030oti,oti,SimsLe00,def_int_yds,0,,,,,
player,201712030oti,oti,SimsLe00,def_int_td,0,,,,,
player,201712030oti,oti,SimsLe00,def_int_long,0,,,,,
player,201712030oti,oti,SimsLe00,pass_defended,1,,,,,
player,201712030oti,oti,SimsLe00,sacks,0.0,,,,,
player,201712030oti,oti,SimsLe00,tackles_combined,2,,,,,
player,201712030oti,oti,SimsLe00,tackles_solo,1,,,,,
player,201712030oti,oti,SimsLe00,tackles_assists,1,,,,,
player,201712030oti,oti,SimsLe00,tackles_loss,0,,,,,
player,201712030oti,oti,SimsLe00,qb_hits,0,,,,,
player,201712030oti,oti,SimsLe00,fumbles_rec,0,,,,,
player,201712030oti,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,SimsLe00,fumbles_forced,0,,,,,
player,201712030oti,oti,JoneDa04,def_int,0,,,,,
player,201712030oti,oti,JoneDa04,def_int_yds,0,,,,,
player,201712030oti,oti,JoneDa04,def_int_td,0,,,,,
player,201712030oti,oti,JoneDa04,def_int_long,0,,,,,
player,201712030oti,oti,JoneDa04,pass_defended,0,,,,,
player,201712030oti,oti,JoneDa04,sacks,1.5,,,,,
player,201712030oti,oti,JoneDa04,tackles_combined,5,,,,,
player,201712030oti,oti,JoneDa04,tackles_solo,2,,,,,
player,201712030oti,oti,JoneDa04,tackles_assists,3,,,,,
player,201712030oti,oti,JoneDa04,tackles_loss,1,,,,,
player,201712030oti,oti,JoneDa04,qb_hits,2,,,,,
player,201712030oti,oti,JoneDa04,fumbles_rec,0,,,,,
player,201712030oti,oti,JoneDa04,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,JoneDa04,fumbles_rec_td,0,,,,,
player,201712030oti,oti,JoneDa04,fumbles_forced,0,,,,,
player,201712030oti,oti,JohnAu01,def_int,0,,,,,
player,201712030oti,oti,JohnAu01,def_int_yds,0,,,,,
player,201712030oti,oti,JohnAu01,def_int_td,0,,,,,
player,201712030oti,oti,JohnAu01,def_int_long,0,,,,,
player,201712030oti,oti,JohnAu01,pass_defended,0,,,,,
player,201712030oti,oti,JohnAu01,sacks,1.0,,,,,
player,201712030oti,oti,JohnAu01,tackles_combined,6,,,,,
player,201712030oti,oti,JohnAu01,tackles_solo,5,,,,,
player,201712030oti,oti,JohnAu01,tackles_assists,1,,,,,
player,201712030oti,oti,JohnAu01,tackles_loss,0,,,,,
player,201712030oti,oti,JohnAu01,qb_hits,1,,,,,
player,201712030oti,oti,JohnAu01,fumbles_rec,0,,,,,
player,201712030oti,oti,JohnAu01,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,JohnAu01,fumbles_rec_td,0,,,,,
player,201712030oti,oti,JohnAu01,fumbles_forced,0,,,,,
player,201712030oti,oti,OrakBr99,def_int,0,,,,,
player,201712030oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201712030oti,oti,OrakBr99,def_int_td,0,,,,,
player,201712030oti,oti,OrakBr99,def_int_long,0,,,,,
player,201712030oti,oti,OrakBr99,pass_defended,0,,,,,
player,201712030oti,oti,OrakBr99,sacks,1.0,,,,,
player,201712030oti,oti,OrakBr99,tackles_combined,3,,,,,
player,201712030oti,oti,OrakBr99,tackles_solo,1,,,,,
player,201712030oti,oti,OrakBr99,tackles_assists,2,,,,,
player,201712030oti,oti,OrakBr99,tackles_loss,0,,,,,
player,201712030oti,oti,OrakBr99,qb_hits,2,,,,,
player,201712030oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201712030oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201712030oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201712030oti,oti,MorgDe99,def_int,0,,,,,
player,201712030oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201712030oti,oti,MorgDe99,def_int_td,0,,,,,
player,201712030oti,oti,MorgDe99,def_int_long,0,,,,,
player,201712030oti,oti,MorgDe99,pass_defended,0,,,,,
player,201712030oti,oti,MorgDe99,sacks,0.5,,,,,
player,201712030oti,oti,MorgDe99,tackles_combined,3,,,,,
player,201712030oti,oti,MorgDe99,tackles_solo,1,,,,,
player,201712030oti,oti,MorgDe99,tackles_assists,2,,,,,
player,201712030oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201712030oti,oti,MorgDe99,qb_hits,1,,,,,
player,201712030oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201712030oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201712030oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201712030oti,oti,ByarKe01,def_int,0,,,,,
player,201712030oti,oti,ByarKe01,def_int_yds,0,,,,,
player,201712030oti,oti,ByarKe01,def_int_td,0,,,,,
player,201712030oti,oti,ByarKe01,def_int_long,0,,,,,
player,201712030oti,oti,ByarKe01,pass_defended,1,,,,,
player,201712030oti,oti,ByarKe01,sacks,0.0,,,,,
player,201712030oti,oti,ByarKe01,tackles_combined,9,,,,,
player,201712030oti,oti,ByarKe01,tackles_solo,6,,,,,
player,201712030oti,oti,ByarKe01,tackles_assists,3,,,,,
player,201712030oti,oti,ByarKe01,tackles_loss,0,,,,,
player,201712030oti,oti,ByarKe01,qb_hits,0,,,,,
player,201712030oti,oti,ByarKe01,fumbles_rec,0,,,,,
player,201712030oti,oti,ByarKe01,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,ByarKe01,fumbles_rec_td,0,,,,,
player,201712030oti,oti,ByarKe01,fumbles_forced,0,,,,,
player,201712030oti,oti,WoodWe20,def_int,0,,,,,
player,201712030oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201712030oti,oti,WoodWe20,def_int_td,0,,,,,
player,201712030oti,oti,WoodWe20,def_int_long,0,,,,,
player,201712030oti,oti,WoodWe20,pass_defended,0,,,,,
player,201712030oti,oti,WoodWe20,sacks,0.0,,,,,
player,201712030oti,oti,WoodWe20,tackles_combined,9,,,,,
player,201712030oti,oti,WoodWe20,tackles_solo,4,,,,,
player,201712030oti,oti,WoodWe20,tackles_assists,5,,,,,
player,201712030oti,oti,WoodWe20,tackles_loss,0,,,,,
player,201712030oti,oti,WoodWe20,qb_hits,0,,,,,
player,201712030oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201712030oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201712030oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201712030oti,oti,CyprJo00,def_int,0,,,,,
player,201712030oti,oti,CyprJo00,def_int_yds,0,,,,,
player,201712030oti,oti,CyprJo00,def_int_td,0,,,,,
player,201712030oti,oti,CyprJo00,def_int_long,0,,,,,
player,201712030oti,oti,CyprJo00,pass_defended,1,,,,,
player,201712030oti,oti,CyprJo00,sacks,0.0,,,,,
player,201712030oti,oti,CyprJo00,tackles_combined,6,,,,,
player,201712030oti,oti,CyprJo00,tackles_solo,5,,,,,
player,201712030oti,oti,CyprJo00,tackles_assists,1,,,,,
player,201712030oti,oti,CyprJo00,tackles_loss,0,,,,,
player,201712030oti,oti,CyprJo00,qb_hits,0,,,,,
player,201712030oti,oti,CyprJo00,fumbles_rec,0,,,,,
player,201712030oti,oti,CyprJo00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,CyprJo00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,CyprJo00,fumbles_forced,0,,,,,
player,201712030oti,oti,RyanLo00,def_int,0,,,,,
player,201712030oti,oti,RyanLo00,def_int_yds,0,,,,,
player,201712030oti,oti,RyanLo00,def_int_td,0,,,,,
player,201712030oti,oti,RyanLo00,def_int_long,0,,,,,
player,201712030oti,oti,RyanLo00,pass_defended,2,,,,,
player,201712030oti,oti,RyanLo00,sacks,0.0,,,,,
player,201712030oti,oti,RyanLo00,tackles_combined,6,,,,,
player,201712030oti,oti,RyanLo00,tackles_solo,4,,,,,
player,201712030oti,oti,RyanLo00,tackles_assists,2,,,,,
player,201712030oti,oti,RyanLo00,tackles_loss,0,,,,,
player,201712030oti,oti,RyanLo00,qb_hits,0,,,,,
player,201712030oti,oti,RyanLo00,fumbles_rec,0,,,,,
player,201712030oti,oti,RyanLo00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,RyanLo00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,RyanLo00,fumbles_forced,0,,,,,
player,201712030oti,oti,WillAv00,def_int,0,,,,,
player,201712030oti,oti,WillAv00,def_int_yds,0,,,,,
player,201712030oti,oti,WillAv00,def_int_td,0,,,,,
player,201712030oti,oti,WillAv00,def_int_long,0,,,,,
player,201712030oti,oti,WillAv00,pass_defended,0,,,,,
player,201712030oti,oti,WillAv00,sacks,0.0,,,,,
player,201712030oti,oti,WillAv00,tackles_combined,6,,,,,
player,201712030oti,oti,WillAv00,tackles_solo,3,,,,,
player,201712030oti,oti,WillAv00,tackles_assists,3,,,,,
player,201712030oti,oti,WillAv00,tackles_loss,0,,,,,
player,201712030oti,oti,WillAv00,qb_hits,1,,,,,
player,201712030oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201712030oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201712030oti,oti,CaseJu00,def_int,0,,,,,
player,201712030oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201712030oti,oti,CaseJu00,def_int_td,0,,,,,
player,201712030oti,oti,CaseJu00,def_int_long,0,,,,,
player,201712030oti,oti,CaseJu00,pass_defended,0,,,,,
player,201712030oti,oti,CaseJu00,sacks,0.0,,,,,
player,201712030oti,oti,CaseJu00,tackles_combined,4,,,,,
player,201712030oti,oti,CaseJu00,tackles_solo,1,,,,,
player,201712030oti,oti,CaseJu00,tackles_assists,3,,,,,
player,201712030oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201712030oti,oti,CaseJu00,qb_hits,1,,,,,
player,201712030oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201712030oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201712030oti,oti,JackAd00,def_int,0,,,,,
player,201712030oti,oti,JackAd00,def_int_yds,0,,,,,
player,201712030oti,oti,JackAd00,def_int_td,0,,,,,
player,201712030oti,oti,JackAd00,def_int_long,0,,,,,
player,201712030oti,oti,JackAd00,pass_defended,1,,,,,
player,201712030oti,oti,JackAd00,sacks,0.0,,,,,
player,201712030oti,oti,JackAd00,tackles_combined,4,,,,,
player,201712030oti,oti,JackAd00,tackles_solo,3,,,,,
player,201712030oti,oti,JackAd00,tackles_assists,1,,,,,
player,201712030oti,oti,JackAd00,tackles_loss,0,,,,,
player,201712030oti,oti,JackAd00,qb_hits,0,,,,,
player,201712030oti,oti,JackAd00,fumbles_rec,0,,,,,
player,201712030oti,oti,JackAd00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,JackAd00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,JackAd00,fumbles_forced,0,,,,,
player,201712030oti,oti,TrawBr00,def_int,0,,,,,
player,201712030oti,oti,TrawBr00,def_int_yds,0,,,,,
player,201712030oti,oti,TrawBr00,def_int_td,0,,,,,
player,201712030oti,oti,TrawBr00,def_int_long,0,,,,,
player,201712030oti,oti,TrawBr00,pass_defended,0,,,,,
player,201712030oti,oti,TrawBr00,sacks,0.0,,,,,
player,201712030oti,oti,TrawBr00,tackles_combined,2,,,,,
player,201712030oti,oti,TrawBr00,tackles_solo,2,,,,,
player,201712030oti,oti,TrawBr00,tackles_assists,0,,,,,
player,201712030oti,oti,TrawBr00,tackles_loss,0,,,,,
player,201712030oti,oti,TrawBr00,qb_hits,0,,,,,
player,201712030oti,oti,TrawBr00,fumbles_rec,0,,,,,
player,201712030oti,oti,TrawBr00,fumbles_rec_yds,0,,,,,
player,201712030oti,oti,TrawBr00,fumbles_rec_td,0,,,,,
player,201712030oti,oti,TrawBr00,fumbles_forced,0,,,,,
player,201712030oti,oti,WaldEr99,def_int,0,,,,,
player,201712030oti,oti,WaldEr99,def_int_yds,0,,,,,
player,201712030oti,oti,WaldEr99,def_int_td,0,,,,,
player,201712030oti,oti,WaldEr99,def_int_long,0,,,,,
player,201712030oti,oti,WaldEr99,pass_defended,0,,,,,
