game,2017,17,20171231,201712310phi,dal,"Dallas Cowboys",6,phi,"Philadelphia Eagles",0
player,201712310phi,dal,ButlBr00,rec_long,30,,,,,
player,201712310phi,dal,ButlBr00,fumbles,0,,,,,
player,201712310phi,dal,ButlBr00,fumbles_lost,0,,,,,
player,201712310phi,dal,SwitRy00,pass_cmp,0,,,,,
player,201712310phi,dal,SwitRy00,pass_att,0,,,,,
player,201712310phi,dal,SwitRy00,pass_yds,0,,,,,
player,201712310phi,dal,SwitRy00,pass_td,0,,,,,
player,201712310phi,dal,SwitRy00,pass_int,0,,,,,
player,201712310phi,dal,SwitRy00,pass_sacked,0,,,,,
player,201712310phi,dal,SwitRy00,pass_sacked_yds,0,,,,,
player,201712310phi,dal,SwitRy00,pass_long,0,,,,,
player,201712310phi,dal,SwitRy00,pass_rating,,,,,,
player,201712310phi,dal,SwitRy00,rush_att,0,,,,,
player,201712310phi,dal,SwitRy00,rush_yds,0,,,,,
player,201712310phi,dal,SwitRy00,rush_td,0,,,,,
player,201712310phi,dal,SwitRy00,rush_long,0,,,,,
player,201712310phi,dal,SwitRy00,targets,5,,,,,
player,201712310phi,dal,SwitRy00,rec,4,,,,,
player,201712310phi,dal,SwitRy00,rec_yds,32,,,,,
player,201712310phi,dal,SwitRy00,rec_td,0,,,,,
player,201712310phi,dal,SwitRy00,rec_long,12,,,,,
player,201712310phi,dal,SwitRy00,fumbles,0,,,,,
player,201712310phi,dal,SwitRy00,fumbles_lost,0,,,,,
player,201712310phi,dal,BryaDe01,pass_cmp,0,,,,,
player,201712310phi,dal,BryaDe01,pass_att,0,,,,,
player,201712310phi,dal,BryaDe01,pass_yds,0,,,,,
player,201712310phi,dal,BryaDe01,pass_td,0,,,,,
player,201712310phi,dal,BryaDe01,pass_int,0,,,,,
player,201712310phi,dal,BryaDe01,pass_sacked,0,,,,,
player,201712310phi,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201712310phi,dal,BryaDe01,pass_long,0,,,,,
player,201712310phi,dal,BryaDe01,pass_rating,,,,,,
player,201712310phi,dal,BryaDe01,rush_att,0,,,,,
player,201712310phi,dal,BryaDe01,rush_yds,0,,,,,
player,201712310phi,dal,BryaDe01,rush_td,0,,,,,
player,201712310phi,dal,BryaDe01,rush_long,0,,,,,
player,201712310phi,dal,BryaDe01,targets,8,,,,,
player,201712310phi,dal,BryaDe01,rec,3,,,,,
player,201712310phi,dal,BryaDe01,rec_yds,24,,,,,
player,201712310phi,dal,BryaDe01,rec_td,0,,,,,
player,201712310phi,dal,BryaDe01,rec_long,12,,,,,
player,201712310phi,dal,BryaDe01,fumbles,0,,,,,
player,201712310phi,dal,BryaDe01,fumbles_lost,0,,,,,
player,201712310phi,dal,WittJa00,pass_cmp,0,,,,,
player,201712310phi,dal,WittJa00,pass_att,0,,,,,
player,201712310phi,dal,WittJa00,pass_yds,0,,,,,
player,201712310phi,dal,WittJa00,pass_td,0,,,,,
player,201712310phi,dal,WittJa00,pass_int,0,,,,,
player,201712310phi,dal,WittJa00,pass_sacked,0,,,,,
player,201712310phi,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201712310phi,dal,WittJa00,pass_long,0,,,,,
player,201712310phi,dal,WittJa00,pass_rating,,,,,,
player,201712310phi,dal,WittJa00,rush_att,0,,,,,
player,201712310phi,dal,WittJa00,rush_yds,0,,,,,
player,201712310phi,dal,WittJa00,rush_td,0,,,,,
player,201712310phi,dal,WittJa00,rush_long,0,,,,,
player,201712310phi,dal,WittJa00,targets,3,,,,,
player,201712310phi,dal,WittJa00,rec,2,,,,,
player,201712310phi,dal,WittJa00,rec_yds,17,,,,,
player,201712310phi,dal,WittJa00,rec_td,0,,,,,
player,201712310phi,dal,WittJa00,rec_long,9,,,,,
player,201712310phi,dal,WittJa00,fumbles,0,,,,,
player,201712310phi,dal,WittJa00,fumbles_lost,0,,,,,
player,201712310phi,dal,HannJa00,pass_cmp,0,,,,,
player,201712310phi,dal,HannJa00,pass_att,0,,,,,
player,201712310phi,dal,HannJa00,pass_yds,0,,,,,
player,201712310phi,dal,HannJa00,pass_td,0,,,,,
player,201712310phi,dal,HannJa00,pass_int,0,,,,,
player,201712310phi,dal,HannJa00,pass_sacked,0,,,,,
player,201712310phi,dal,HannJa00,pass_sacked_yds,0,,,,,
player,201712310phi,dal,HannJa00,pass_long,0,,,,,
player,201712310phi,dal,HannJa00,pass_rating,,,,,,
player,201712310phi,dal,HannJa00,rush_att,0,,,,,
player,201712310phi,dal,HannJa00,rush_yds,0,,,,,
player,201712310phi,dal,HannJa00,rush_td,0,,,,,
player,201712310phi,dal,HannJa00,rush_long,0,,,,,
player,201712310phi,dal,HannJa00,targets,2,,,,,
player,201712310phi,dal,HannJa00,rec,1,,,,,
player,201712310phi,dal,HannJa00,rec_yds,13,,,,,
player,201712310phi,dal,HannJa00,rec_td,0,,,,,
player,201712310phi,dal,HannJa00,rec_long,13,,,,,
player,201712310phi,dal,HannJa00,fumbles,0,,,,,
player,201712310phi,dal,HannJa00,fumbles_lost,0,,,,,
player,201712310phi,dal,BrowNo00,pass_cmp,0,,,,,
player,201712310phi,dal,BrowNo00,pass_att,0,,,,,
player,201712310phi,dal,BrowNo00,pass_yds,0,,,,,
player,201712310phi,dal,BrowNo00,pass_td,0,,,,,
player,201712310phi,dal,BrowNo00,pass_int,0,,,,,
player,201712310phi,dal,BrowNo00,pass_sacked,0,,,,,
player,201712310phi,dal,BrowNo00,pass_sacked_yds,0,,,,,
player,201712310phi,dal,BrowNo00,pass_long,0,,,,,
player,201712310phi,dal,BrowNo00,pass_rating,,,,,,
player,201712310phi,dal,BrowNo00,rush_att,0,,,,,
player,201712310phi,dal,BrowNo00,rush_yds,0,,,,,
player,201712310phi,dal,BrowNo00,rush_td,0,,,,,
player,201712310phi,dal,BrowNo00,rush_long,0,,,,,
player,201712310phi,dal,BrowNo00,targets,1,,,,,
player,201712310phi,dal,BrowNo00,rec,0,,,,,
player,201712310phi,dal,BrowNo00,rec_yds,0,,,,,
player,201712310phi,dal,BrowNo00,rec_td,0,,,,,
player,201712310phi,dal,BrowNo00,rec_long,0,,,,,
player,201712310phi,dal,BrowNo00,fumbles,0,,,,,
player,201712310phi,dal,BrowNo00,fumbles_lost,0,,,,,
player,201712310phi,phi,SudfNa00,pass_cmp,19,,,,,
player,201712310phi,phi,SudfNa00,pass_att,23,,,,,
player,201712310phi,phi,SudfNa00,pass_yds,134,,,,,
player,201712310phi,phi,SudfNa00,pass_td,0,,,,,
player,201712310phi,phi,SudfNa00,pass_int,0,,,,,
player,201712310phi,phi,SudfNa00,pass_sacked,3,,,,,
player,201712310phi,phi,SudfNa00,pass_sacked_yds,24,,,,,
player,201712310phi,phi,SudfNa00,pass_long,16,,,,,
player,201712310phi,phi,SudfNa00,pass_rating,90.9,,,,,
player,201712310phi,phi,SudfNa00,rush_att,1,,,,,
player,201712310phi,phi,SudfNa00,rush_yds,22,,,,,
player,201712310phi,phi,SudfNa00,rush_td,0,,,,,
player,201712310phi,phi,SudfNa00,rush_long,22,,,,,
player,201712310phi,phi,SudfNa00,targets,0,,,,,
player,201712310phi,phi,SudfNa00,rec,0,,,,,
player,201712310phi,phi,SudfNa00,rec_yds,0,,,,,
player,201712310phi,phi,SudfNa00,rec_td,0,,,,,
player,201712310phi,phi,SudfNa00,rec_long,0,,,,,
player,201712310phi,phi,SudfNa00,fumbles,0,,,,,
player,201712310phi,phi,SudfNa00,fumbles_lost,0,,,,,
player,201712310phi,phi,FoleNi00,pass_cmp,4,,,,,
player,201712310phi,phi,FoleNi00,pass_att,11,,,,,
player,201712310phi,phi,FoleNi00,pass_yds,39,,,,,
player,201712310phi,phi,FoleNi00,pass_td,0,,,,,
player,201712310phi,phi,FoleNi00,pass_int,1,,,,,
player,201712310phi,phi,FoleNi00,pass_sacked,0,,,,,
player,201712310phi,phi,FoleNi00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,FoleNi00,pass_long,15,,,,,
player,201712310phi,phi,FoleNi00,pass_rating,9.3,,,,,
player,201712310phi,phi,FoleNi00,rush_att,1,,,,,
player,201712310phi,phi,FoleNi00,rush_yds,0,,,,,
player,201712310phi,phi,FoleNi00,rush_td,0,,,,,
player,201712310phi,phi,FoleNi00,rush_long,0,,,,,
player,201712310phi,phi,FoleNi00,targets,0,,,,,
player,201712310phi,phi,FoleNi00,rec,0,,,,,
player,201712310phi,phi,FoleNi00,rec_yds,0,,,,,
player,201712310phi,phi,FoleNi00,rec_td,0,,,,,
player,201712310phi,phi,FoleNi00,rec_long,0,,,,,
player,201712310phi,phi,FoleNi00,fumbles,1,,,,,
player,201712310phi,phi,FoleNi00,fumbles_lost,0,,,,,
player,201712310phi,phi,BlouLe00,pass_cmp,0,,,,,
player,201712310phi,phi,BlouLe00,pass_att,0,,,,,
player,201712310phi,phi,BlouLe00,pass_yds,0,,,,,
player,201712310phi,phi,BlouLe00,pass_td,0,,,,,
player,201712310phi,phi,BlouLe00,pass_int,0,,,,,
player,201712310phi,phi,BlouLe00,pass_sacked,0,,,,,
player,201712310phi,phi,BlouLe00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,BlouLe00,pass_long,0,,,,,
player,201712310phi,phi,BlouLe00,pass_rating,,,,,,
player,201712310phi,phi,BlouLe00,rush_att,9,,,,,
player,201712310phi,phi,BlouLe00,rush_yds,37,,,,,
player,201712310phi,phi,BlouLe00,rush_td,0,,,,,
player,201712310phi,phi,BlouLe00,rush_long,9,,,,,
player,201712310phi,phi,BlouLe00,targets,1,,,,,
player,201712310phi,phi,BlouLe00,rec,1,,,,,
player,201712310phi,phi,BlouLe00,rec_yds,11,,,,,
player,201712310phi,phi,BlouLe00,rec_td,0,,,,,
player,201712310phi,phi,BlouLe00,rec_long,11,,,,,
player,201712310phi,phi,BlouLe00,fumbles,0,,,,,
player,201712310phi,phi,BlouLe00,fumbles_lost,0,,,,,
player,201712310phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201712310phi,phi,AghoNe00,pass_att,0,,,,,
player,201712310phi,phi,AghoNe00,pass_yds,0,,,,,
player,201712310phi,phi,AghoNe00,pass_td,0,,,,,
player,201712310phi,phi,AghoNe00,pass_int,0,,,,,
player,201712310phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201712310phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,AghoNe00,pass_long,0,,,,,
player,201712310phi,phi,AghoNe00,pass_rating,,,,,,
player,201712310phi,phi,AghoNe00,rush_att,1,,,,,
player,201712310phi,phi,AghoNe00,rush_yds,7,,,,,
player,201712310phi,phi,AghoNe00,rush_td,0,,,,,
player,201712310phi,phi,AghoNe00,rush_long,7,,,,,
player,201712310phi,phi,AghoNe00,targets,3,,,,,
player,201712310phi,phi,AghoNe00,rec,3,,,,,
player,201712310phi,phi,AghoNe00,rec_yds,11,,,,,
player,201712310phi,phi,AghoNe00,rec_td,0,,,,,
player,201712310phi,phi,AghoNe00,rec_long,7,,,,,
player,201712310phi,phi,AghoNe00,fumbles,0,,,,,
player,201712310phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201712310phi,phi,SmalWe00,pass_cmp,0,,,,,
player,201712310phi,phi,SmalWe00,pass_att,0,,,,,
player,201712310phi,phi,SmalWe00,pass_yds,0,,,,,
player,201712310phi,phi,SmalWe00,pass_td,0,,,,,
player,201712310phi,phi,SmalWe00,pass_int,0,,,,,
player,201712310phi,phi,SmalWe00,pass_sacked,0,,,,,
player,201712310phi,phi,SmalWe00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,SmalWe00,pass_long,0,,,,,
player,201712310phi,phi,SmalWe00,pass_rating,,,,,,
player,201712310phi,phi,SmalWe00,rush_att,4,,,,,
player,201712310phi,phi,SmalWe00,rush_yds,6,,,,,
player,201712310phi,phi,SmalWe00,rush_td,0,,,,,
player,201712310phi,phi,SmalWe00,rush_long,5,,,,,
player,201712310phi,phi,SmalWe00,targets,3,,,,,
player,201712310phi,phi,SmalWe00,rec,3,,,,,
player,201712310phi,phi,SmalWe00,rec_yds,24,,,,,
player,201712310phi,phi,SmalWe00,rec_td,0,,,,,
player,201712310phi,phi,SmalWe00,rec_long,12,,,,,
player,201712310phi,phi,SmalWe00,fumbles,0,,,,,
player,201712310phi,phi,SmalWe00,fumbles_lost,0,,,,,
player,201712310phi,phi,HollMa00,pass_cmp,0,,,,,
player,201712310phi,phi,HollMa00,pass_att,0,,,,,
player,201712310phi,phi,HollMa00,pass_yds,0,,,,,
player,201712310phi,phi,HollMa00,pass_td,0,,,,,
player,201712310phi,phi,HollMa00,pass_int,0,,,,,
player,201712310phi,phi,HollMa00,pass_sacked,0,,,,,
player,201712310phi,phi,HollMa00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,HollMa00,pass_long,0,,,,,
player,201712310phi,phi,HollMa00,pass_rating,,,,,,
player,201712310phi,phi,HollMa00,rush_att,0,,,,,
player,201712310phi,phi,HollMa00,rush_yds,0,,,,,
player,201712310phi,phi,HollMa00,rush_td,0,,,,,
player,201712310phi,phi,HollMa00,rush_long,0,,,,,
player,201712310phi,phi,HollMa00,targets,5,,,,,
player,201712310phi,phi,HollMa00,rec,3,,,,,
player,201712310phi,phi,HollMa00,rec_yds,25,,,,,
player,201712310phi,phi,HollMa00,rec_td,0,,,,,
player,201712310phi,phi,HollMa00,rec_long,12,,,,,
player,201712310phi,phi,HollMa00,fumbles,0,,,,,
player,201712310phi,phi,HollMa00,fumbles_lost,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_att,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_td,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_int,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_long,0,,,,,
player,201712310phi,phi,ErtzZa00,pass_rating,,,,,,
player,201712310phi,phi,ErtzZa00,rush_att,0,,,,,
player,201712310phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201712310phi,phi,ErtzZa00,rush_td,0,,,,,
player,201712310phi,phi,ErtzZa00,rush_long,0,,,,,
player,201712310phi,phi,ErtzZa00,targets,2,,,,,
player,201712310phi,phi,ErtzZa00,rec,2,,,,,
player,201712310phi,phi,ErtzZa00,rec_yds,24,,,,,
player,201712310phi,phi,ErtzZa00,rec_td,0,,,,,
player,201712310phi,phi,ErtzZa00,rec_long,15,,,,,
player,201712310phi,phi,ErtzZa00,fumbles,0,,,,,
player,201712310phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201712310phi,phi,JohnMa07,pass_cmp,0,,,,,
player,201712310phi,phi,JohnMa07,pass_att,0,,,,,
player,201712310phi,phi,JohnMa07,pass_yds,0,,,,,
player,201712310phi,phi,JohnMa07,pass_td,0,,,,,
player,201712310phi,phi,JohnMa07,pass_int,0,,,,,
player,201712310phi,phi,JohnMa07,pass_sacked,0,,,,,
player,201712310phi,phi,JohnMa07,pass_sacked_yds,0,,,,,
player,201712310phi,phi,JohnMa07,pass_long,0,,,,,
player,201712310phi,phi,JohnMa07,pass_rating,,,,,,
player,201712310phi,phi,JohnMa07,rush_att,0,,,,,
player,201712310phi,phi,JohnMa07,rush_yds,0,,,,,
player,201712310phi,phi,JohnMa07,rush_td,0,,,,,
player,201712310phi,phi,JohnMa07,rush_long,0,,,,,
player,201712310phi,phi,JohnMa07,targets,3,,,,,
player,201712310phi,phi,JohnMa07,rec,3,,,,,
player,201712310phi,phi,JohnMa07,rec_yds,23,,,,,
player,201712310phi,phi,JohnMa07,rec_td,0,,,,,
player,201712310phi,phi,JohnMa07,rec_long,16,,,,,
player,201712310phi,phi,JohnMa07,fumbles,1,,,,,
player,201712310phi,phi,JohnMa07,fumbles_lost,1,,,,,
player,201712310phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201712310phi,phi,CeleBr00,pass_att,0,,,,,
player,201712310phi,phi,CeleBr00,pass_yds,0,,,,,
player,201712310phi,phi,CeleBr00,pass_td,0,,,,,
player,201712310phi,phi,CeleBr00,pass_int,0,,,,,
player,201712310phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201712310phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,CeleBr00,pass_long,0,,,,,
player,201712310phi,phi,CeleBr00,pass_rating,,,,,,
player,201712310phi,phi,CeleBr00,rush_att,0,,,,,
player,201712310phi,phi,CeleBr00,rush_yds,0,,,,,
player,201712310phi,phi,CeleBr00,rush_td,0,,,,,
player,201712310phi,phi,CeleBr00,rush_long,0,,,,,
player,201712310phi,phi,CeleBr00,targets,4,,,,,
player,201712310phi,phi,CeleBr00,rec,3,,,,,
player,201712310phi,phi,CeleBr00,rec_yds,13,,,,,
player,201712310phi,phi,CeleBr00,rec_td,0,,,,,
player,201712310phi,phi,CeleBr00,rec_long,6,,,,,
player,201712310phi,phi,CeleBr00,fumbles,0,,,,,
player,201712310phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201712310phi,phi,GibsSh00,pass_cmp,0,,,,,
player,201712310phi,phi,GibsSh00,pass_att,0,,,,,
player,201712310phi,phi,GibsSh00,pass_yds,0,,,,,
player,201712310phi,phi,GibsSh00,pass_td,0,,,,,
player,201712310phi,phi,GibsSh00,pass_int,0,,,,,
player,201712310phi,phi,GibsSh00,pass_sacked,0,,,,,
player,201712310phi,phi,GibsSh00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,GibsSh00,pass_long,0,,,,,
player,201712310phi,phi,GibsSh00,pass_rating,,,,,,
player,201712310phi,phi,GibsSh00,rush_att,0,,,,,
player,201712310phi,phi,GibsSh00,rush_yds,0,,,,,
player,201712310phi,phi,GibsSh00,rush_td,0,,,,,
player,201712310phi,phi,GibsSh00,rush_long,0,,,,,
player,201712310phi,phi,GibsSh00,targets,3,,,,,
player,201712310phi,phi,GibsSh00,rec,2,,,,,
player,201712310phi,phi,GibsSh00,rec_yds,11,,,,,
player,201712310phi,phi,GibsSh00,rec_td,0,,,,,
player,201712310phi,phi,GibsSh00,rec_long,6,,,,,
player,201712310phi,phi,GibsSh00,fumbles,0,,,,,
player,201712310phi,phi,GibsSh00,fumbles_lost,0,,,,,
player,201712310phi,phi,BurtTr01,pass_cmp,0,,,,,
player,201712310phi,phi,BurtTr01,pass_att,0,,,,,
player,201712310phi,phi,BurtTr01,pass_yds,0,,,,,
player,201712310phi,phi,BurtTr01,pass_td,0,,,,,
player,201712310phi,phi,BurtTr01,pass_int,0,,,,,
player,201712310phi,phi,BurtTr01,pass_sacked,0,,,,,
player,201712310phi,phi,BurtTr01,pass_sacked_yds,0,,,,,
player,201712310phi,phi,BurtTr01,pass_long,0,,,,,
player,201712310phi,phi,BurtTr01,pass_rating,,,,,,
player,201712310phi,phi,BurtTr01,rush_att,0,,,,,
player,201712310phi,phi,BurtTr01,rush_yds,0,,,,,
player,201712310phi,phi,BurtTr01,rush_td,0,,,,,
player,201712310phi,phi,BurtTr01,rush_long,0,,,,,
player,201712310phi,phi,BurtTr01,targets,2,,,,,
player,201712310phi,phi,BurtTr01,rec,1,,,,,
player,201712310phi,phi,BurtTr01,rec_yds,9,,,,,
player,201712310phi,phi,BurtTr01,rec_td,0,,,,,
player,201712310phi,phi,BurtTr01,rec_long,9,,,,,
player,201712310phi,phi,BurtTr01,fumbles,0,,,,,
player,201712310phi,phi,BurtTr01,fumbles_lost,0,,,,,
player,201712310phi,phi,JeffAl00,pass_cmp,0,,,,,
player,201712310phi,phi,JeffAl00,pass_att,0,,,,,
player,201712310phi,phi,JeffAl00,pass_yds,0,,,,,
player,201712310phi,phi,JeffAl00,pass_td,0,,,,,
player,201712310phi,phi,JeffAl00,pass_int,0,,,,,
player,201712310phi,phi,JeffAl00,pass_sacked,0,,,,,
player,201712310phi,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201712310phi,phi,JeffAl00,pass_long,0,,,,,
player,201712310phi,phi,JeffAl00,pass_rating,,,,,,
player,201712310phi,phi,JeffAl00,rush_att,0,,,,,
player,201712310phi,phi,JeffAl00,rush_yds,0,,,,,
player,201712310phi,phi,JeffAl00,rush_td,0,,,,,
player,201712310phi,phi,JeffAl00,rush_long,0,,,,,
