game,2017,1,20170910,201709100gnb,sea,"Seattle Seahawks",9,gnb,"Green Bay Packers",17
player,201709100gnb,sea,GrahJi00,pass_int,0,,,,,
player,201709100gnb,sea,GrahJi00,pass_sacked,0,,,,,
player,201709100gnb,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201709100gnb,sea,GrahJi00,pass_long,0,,,,,
player,201709100gnb,sea,GrahJi00,pass_rating,,,,,,
player,201709100gnb,sea,GrahJi00,rush_att,0,,,,,
player,201709100gnb,sea,GrahJi00,rush_yds,0,,,,,
player,201709100gnb,sea,GrahJi00,rush_td,0,,,,,
player,201709100gnb,sea,GrahJi00,rush_long,0,,,,,
player,201709100gnb,sea,GrahJi00,targets,8,,,,,
player,201709100gnb,sea,GrahJi00,rec,3,,,,,
player,201709100gnb,sea,GrahJi00,rec_yds,8,,,,,
player,201709100gnb,sea,GrahJi00,rec_td,0,,,,,
player,201709100gnb,sea,GrahJi00,rec_long,6,,,,,
player,201709100gnb,sea,GrahJi00,fumbles,0,,,,,
player,201709100gnb,sea,GrahJi00,fumbles_lost,0,,,,,
player,201709100gnb,sea,LockTy00,pass_cmp,0,,,,,
player,201709100gnb,sea,LockTy00,pass_att,0,,,,,
player,201709100gnb,sea,LockTy00,pass_yds,0,,,,,
player,201709100gnb,sea,LockTy00,pass_td,0,,,,,
player,201709100gnb,sea,LockTy00,pass_int,0,,,,,
player,201709100gnb,sea,LockTy00,pass_sacked,0,,,,,
player,201709100gnb,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201709100gnb,sea,LockTy00,pass_long,0,,,,,
player,201709100gnb,sea,LockTy00,pass_rating,,,,,,
player,201709100gnb,sea,LockTy00,rush_att,0,,,,,
player,201709100gnb,sea,LockTy00,rush_yds,0,,,,,
player,201709100gnb,sea,LockTy00,rush_td,0,,,,,
player,201709100gnb,sea,LockTy00,rush_long,0,,,,,
player,201709100gnb,sea,LockTy00,targets,3,,,,,
player,201709100gnb,sea,LockTy00,rec,1,,,,,
player,201709100gnb,sea,LockTy00,rec_yds,8,,,,,
player,201709100gnb,sea,LockTy00,rec_td,0,,,,,
player,201709100gnb,sea,LockTy00,rec_long,8,,,,,
player,201709100gnb,sea,LockTy00,fumbles,0,,,,,
player,201709100gnb,sea,LockTy00,fumbles_lost,0,,,,,
player,201709100gnb,sea,WillLu00,pass_cmp,0,,,,,
player,201709100gnb,sea,WillLu00,pass_att,0,,,,,
player,201709100gnb,sea,WillLu00,pass_yds,0,,,,,
player,201709100gnb,sea,WillLu00,pass_td,0,,,,,
player,201709100gnb,sea,WillLu00,pass_int,0,,,,,
player,201709100gnb,sea,WillLu00,pass_sacked,0,,,,,
player,201709100gnb,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201709100gnb,sea,WillLu00,pass_long,0,,,,,
player,201709100gnb,sea,WillLu00,pass_rating,,,,,,
player,201709100gnb,sea,WillLu00,rush_att,0,,,,,
player,201709100gnb,sea,WillLu00,rush_yds,0,,,,,
player,201709100gnb,sea,WillLu00,rush_td,0,,,,,
player,201709100gnb,sea,WillLu00,rush_long,0,,,,,
player,201709100gnb,sea,WillLu00,targets,1,,,,,
player,201709100gnb,sea,WillLu00,rec,0,,,,,
player,201709100gnb,sea,WillLu00,rec_yds,0,,,,,
player,201709100gnb,sea,WillLu00,rec_td,0,,,,,
player,201709100gnb,sea,WillLu00,rec_long,0,,,,,
player,201709100gnb,sea,WillLu00,fumbles,0,,,,,
player,201709100gnb,sea,WillLu00,fumbles_lost,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_cmp,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_att,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_yds,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_td,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_int,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_sacked,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_sacked_yds,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_long,0,,,,,
player,201709100gnb,sea,McEvTa01,pass_rating,,,,,,
player,201709100gnb,sea,McEvTa01,rush_att,0,,,,,
player,201709100gnb,sea,McEvTa01,rush_yds,0,,,,,
player,201709100gnb,sea,McEvTa01,rush_td,0,,,,,
player,201709100gnb,sea,McEvTa01,rush_long,0,,,,,
player,201709100gnb,sea,McEvTa01,targets,1,,,,,
player,201709100gnb,sea,McEvTa01,rec,0,,,,,
player,201709100gnb,sea,McEvTa01,rec_yds,0,,,,,
player,201709100gnb,sea,McEvTa01,rec_td,0,,,,,
player,201709100gnb,sea,McEvTa01,rec_long,0,,,,,
player,201709100gnb,sea,McEvTa01,fumbles,0,,,,,
player,201709100gnb,sea,McEvTa01,fumbles_lost,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_cmp,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_att,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_yds,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_td,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_int,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_sacked,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_sacked_yds,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_long,0,,,,,
player,201709100gnb,sea,DarbAm00,pass_rating,,,,,,
player,201709100gnb,sea,DarbAm00,rush_att,0,,,,,
player,201709100gnb,sea,DarbAm00,rush_yds,0,,,,,
player,201709100gnb,sea,DarbAm00,rush_td,0,,,,,
player,201709100gnb,sea,DarbAm00,rush_long,0,,,,,
player,201709100gnb,sea,DarbAm00,targets,1,,,,,
player,201709100gnb,sea,DarbAm00,rec,0,,,,,
player,201709100gnb,sea,DarbAm00,rec_yds,0,,,,,
player,201709100gnb,sea,DarbAm00,rec_td,0,,,,,
player,201709100gnb,sea,DarbAm00,rec_long,0,,,,,
player,201709100gnb,sea,DarbAm00,fumbles,0,,,,,
player,201709100gnb,sea,DarbAm00,fumbles_lost,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_cmp,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_att,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_yds,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_td,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_int,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_sacked,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_long,0,,,,,
player,201709100gnb,sea,BaldDo00,pass_rating,,,,,,
player,201709100gnb,sea,BaldDo00,rush_att,1,,,,,
player,201709100gnb,sea,BaldDo00,rush_yds,-3,,,,,
player,201709100gnb,sea,BaldDo00,rush_td,0,,,,,
player,201709100gnb,sea,BaldDo00,rush_long,-3,,,,,
player,201709100gnb,sea,BaldDo00,targets,4,,,,,
player,201709100gnb,sea,BaldDo00,rec,4,,,,,
player,201709100gnb,sea,BaldDo00,rec_yds,63,,,,,
player,201709100gnb,sea,BaldDo00,rec_td,0,,,,,
player,201709100gnb,sea,BaldDo00,rec_long,34,,,,,
player,201709100gnb,sea,BaldDo00,fumbles,0,,,,,
player,201709100gnb,sea,BaldDo00,fumbles_lost,0,,,,,
player,201709100gnb,gnb,RodgAa00,pass_cmp,28,,,,,
player,201709100gnb,gnb,RodgAa00,pass_att,42,,,,,
player,201709100gnb,gnb,RodgAa00,pass_yds,311,,,,,
player,201709100gnb,gnb,RodgAa00,pass_td,1,,,,,
player,201709100gnb,gnb,RodgAa00,pass_int,1,,,,,
player,201709100gnb,gnb,RodgAa00,pass_sacked,4,,,,,
player,201709100gnb,gnb,RodgAa00,pass_sacked_yds,25,,,,,
player,201709100gnb,gnb,RodgAa00,pass_long,32,,,,,
player,201709100gnb,gnb,RodgAa00,pass_rating,86.5,,,,,
player,201709100gnb,gnb,RodgAa00,rush_att,7,,,,,
player,201709100gnb,gnb,RodgAa00,rush_yds,21,,,,,
player,201709100gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201709100gnb,gnb,RodgAa00,rush_long,13,,,,,
player,201709100gnb,gnb,RodgAa00,targets,0,,,,,
player,201709100gnb,gnb,RodgAa00,rec,0,,,,,
player,201709100gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201709100gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201709100gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201709100gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201709100gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_cmp,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_att,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_yds,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_td,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_int,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_sacked,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_long,0,,,,,
player,201709100gnb,gnb,MontTy01,pass_rating,,,,,,
player,201709100gnb,gnb,MontTy01,rush_att,19,,,,,
player,201709100gnb,gnb,MontTy01,rush_yds,54,,,,,
player,201709100gnb,gnb,MontTy01,rush_td,1,,,,,
player,201709100gnb,gnb,MontTy01,rush_long,8,,,,,
player,201709100gnb,gnb,MontTy01,targets,4,,,,,
player,201709100gnb,gnb,MontTy01,rec,4,,,,,
player,201709100gnb,gnb,MontTy01,rec_yds,39,,,,,
player,201709100gnb,gnb,MontTy01,rec_td,0,,,,,
player,201709100gnb,gnb,MontTy01,rec_long,20,,,,,
player,201709100gnb,gnb,MontTy01,fumbles,0,,,,,
player,201709100gnb,gnb,MontTy01,fumbles_lost,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_att,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_td,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_int,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_long,0,,,,,
player,201709100gnb,gnb,WillJa06,pass_rating,,,,,,
player,201709100gnb,gnb,WillJa06,rush_att,2,,,,,
player,201709100gnb,gnb,WillJa06,rush_yds,9,,,,,
player,201709100gnb,gnb,WillJa06,rush_td,0,,,,,
player,201709100gnb,gnb,WillJa06,rush_long,6,,,,,
player,201709100gnb,gnb,WillJa06,targets,0,,,,,
player,201709100gnb,gnb,WillJa06,rec,0,,,,,
player,201709100gnb,gnb,WillJa06,rec_yds,0,,,,,
player,201709100gnb,gnb,WillJa06,rec_td,0,,,,,
player,201709100gnb,gnb,WillJa06,rec_long,0,,,,,
player,201709100gnb,gnb,WillJa06,fumbles,0,,,,,
player,201709100gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201709100gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201709100gnb,gnb,CobbRa00,rush_att,0,,,,,
player,201709100gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201709100gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201709100gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201709100gnb,gnb,CobbRa00,targets,13,,,,,
player,201709100gnb,gnb,CobbRa00,rec,9,,,,,
player,201709100gnb,gnb,CobbRa00,rec_yds,85,,,,,
player,201709100gnb,gnb,CobbRa00,rec_td,0,,,,,
player,201709100gnb,gnb,CobbRa00,rec_long,29,,,,,
player,201709100gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201709100gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201709100gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201709100gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201709100gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201709100gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201709100gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201709100gnb,gnb,NelsJo00,targets,8,,,,,
player,201709100gnb,gnb,NelsJo00,rec,7,,,,,
player,201709100gnb,gnb,NelsJo00,rec_yds,79,,,,,
player,201709100gnb,gnb,NelsJo00,rec_td,1,,,,,
player,201709100gnb,gnb,NelsJo00,rec_long,32,,,,,
player,201709100gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201709100gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201709100gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201709100gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201709100gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201709100gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201709100gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201709100gnb,gnb,AdamDa01,targets,7,,,,,
player,201709100gnb,gnb,AdamDa01,rec,3,,,,,
player,201709100gnb,gnb,AdamDa01,rec_yds,47,,,,,
player,201709100gnb,gnb,AdamDa01,rec_td,0,,,,,
player,201709100gnb,gnb,AdamDa01,rec_long,21,,,,,
player,201709100gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201709100gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_cmp,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_att,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_yds,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_td,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_int,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_sacked,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_sacked_yds,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_long,0,,,,,
player,201709100gnb,gnb,BennMa00,pass_rating,,,,,,
player,201709100gnb,gnb,BennMa00,rush_att,0,,,,,
player,201709100gnb,gnb,BennMa00,rush_yds,0,,,,,
player,201709100gnb,gnb,BennMa00,rush_td,0,,,,,
player,201709100gnb,gnb,BennMa00,rush_long,0,,,,,
player,201709100gnb,gnb,BennMa00,targets,6,,,,,
player,201709100gnb,gnb,BennMa00,rec,3,,,,,
player,201709100gnb,gnb,BennMa00,rec_yds,43,,,,,
player,201709100gnb,gnb,BennMa00,rec_td,0,,,,,
player,201709100gnb,gnb,BennMa00,rec_long,26,,,,,
player,201709100gnb,gnb,BennMa00,fumbles,0,,,,,
player,201709100gnb,gnb,BennMa00,fumbles_lost,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_cmp,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_att,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_yds,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_td,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_int,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_sacked,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_sacked_yds,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_long,0,,,,,
player,201709100gnb,gnb,KendLa00,pass_rating,,,,,,
player,201709100gnb,gnb,KendLa00,rush_att,0,,,,,
player,201709100gnb,gnb,KendLa00,rush_yds,0,,,,,
player,201709100gnb,gnb,KendLa00,rush_td,0,,,,,
player,201709100gnb,gnb,KendLa00,rush_long,0,,,,,
player,201709100gnb,gnb,KendLa00,targets,4,,,,,
player,201709100gnb,gnb,KendLa00,rec,2,,,,,
player,201709100gnb,gnb,KendLa00,rec_yds,18,,,,,
player,201709100gnb,gnb,KendLa00,rec_td,0,,,,,
player,201709100gnb,gnb,KendLa00,rec_long,9,,,,,
player,201709100gnb,gnb,KendLa00,fumbles,0,,,,,
player,201709100gnb,gnb,KendLa00,fumbles_lost,0,,,,,
player,201709100gnb,sea,JoneNa00,def_int,1,,,,,
player,201709100gnb,sea,JoneNa00,def_int_yds,24,,,,,
player,201709100gnb,sea,JoneNa00,def_int_td,0,,,,,
player,201709100gnb,sea,JoneNa00,def_int_long,24,,,,,
player,201709100gnb,sea,JoneNa00,pass_defended,1,,,,,
player,201709100gnb,sea,JoneNa00,sacks,0.0,,,,,
player,201709100gnb,sea,JoneNa00,tackles_combined,1,,,,,
player,201709100gnb,sea,JoneNa00,tackles_solo,1,,,,,
player,201709100gnb,sea,JoneNa00,tackles_assists,0,,,,,
player,201709100gnb,sea,JoneNa00,tackles_loss,0,,,,,
player,201709100gnb,sea,JoneNa00,qb_hits,0,,,,,
player,201709100gnb,sea,JoneNa00,fumbles_rec,0,,,,,
player,201709100gnb,sea,JoneNa00,fumbles_rec_yds,0,,,,,
player,201709100gnb,sea,JoneNa00,fumbles_rec_td,0,,,,,
player,201709100gnb,sea,JoneNa00,fumbles_forced,0,,,,,
