game,2017,17,20171231,201712310clt,htx,"Houston Texans",13,clt,"Indianapolis Colts",22
player,201712310clt,htx,YateT.00,rush_yds,9,,,,,
player,201712310clt,htx,YateT.00,rush_td,0,,,,,
player,201712310clt,htx,YateT.00,rush_long,9,,,,,
player,201712310clt,htx,YateT.00,targets,0,,,,,
player,201712310clt,htx,YateT.00,rec,0,,,,,
player,201712310clt,htx,YateT.00,rec_yds,0,,,,,
player,201712310clt,htx,YateT.00,rec_td,0,,,,,
player,201712310clt,htx,YateT.00,rec_long,0,,,,,
player,201712310clt,htx,YateT.00,fumbles,0,,,,,
player,201712310clt,htx,YateT.00,fumbles_lost,0,,,,,
player,201712310clt,htx,BlueAl00,pass_cmp,0,,,,,
player,201712310clt,htx,BlueAl00,pass_att,0,,,,,
player,201712310clt,htx,BlueAl00,pass_yds,0,,,,,
player,201712310clt,htx,BlueAl00,pass_td,0,,,,,
player,201712310clt,htx,BlueAl00,pass_int,0,,,,,
player,201712310clt,htx,BlueAl00,pass_sacked,0,,,,,
player,201712310clt,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201712310clt,htx,BlueAl00,pass_long,0,,,,,
player,201712310clt,htx,BlueAl00,pass_rating,,,,,,
player,201712310clt,htx,BlueAl00,rush_att,18,,,,,
player,201712310clt,htx,BlueAl00,rush_yds,39,,,,,
player,201712310clt,htx,BlueAl00,rush_td,1,,,,,
player,201712310clt,htx,BlueAl00,rush_long,8,,,,,
player,201712310clt,htx,BlueAl00,targets,5,,,,,
player,201712310clt,htx,BlueAl00,rec,4,,,,,
player,201712310clt,htx,BlueAl00,rec_yds,36,,,,,
player,201712310clt,htx,BlueAl00,rec_td,0,,,,,
player,201712310clt,htx,BlueAl00,rec_long,12,,,,,
player,201712310clt,htx,BlueAl00,fumbles,0,,,,,
player,201712310clt,htx,BlueAl00,fumbles_lost,0,,,,,
player,201712310clt,htx,MillLa01,pass_cmp,0,,,,,
player,201712310clt,htx,MillLa01,pass_att,0,,,,,
player,201712310clt,htx,MillLa01,pass_yds,0,,,,,
player,201712310clt,htx,MillLa01,pass_td,0,,,,,
player,201712310clt,htx,MillLa01,pass_int,0,,,,,
player,201712310clt,htx,MillLa01,pass_sacked,0,,,,,
player,201712310clt,htx,MillLa01,pass_sacked_yds,0,,,,,
player,201712310clt,htx,MillLa01,pass_long,0,,,,,
player,201712310clt,htx,MillLa01,pass_rating,,,,,,
player,201712310clt,htx,MillLa01,rush_att,8,,,,,
player,201712310clt,htx,MillLa01,rush_yds,37,,,,,
player,201712310clt,htx,MillLa01,rush_td,0,,,,,
player,201712310clt,htx,MillLa01,rush_long,16,,,,,
player,201712310clt,htx,MillLa01,targets,0,,,,,
player,201712310clt,htx,MillLa01,rec,0,,,,,
player,201712310clt,htx,MillLa01,rec_yds,0,,,,,
player,201712310clt,htx,MillLa01,rec_td,0,,,,,
player,201712310clt,htx,MillLa01,rec_long,0,,,,,
player,201712310clt,htx,MillLa01,fumbles,0,,,,,
player,201712310clt,htx,MillLa01,fumbles_lost,0,,,,,
player,201712310clt,htx,ThomCh05,pass_cmp,0,,,,,
player,201712310clt,htx,ThomCh05,pass_att,0,,,,,
player,201712310clt,htx,ThomCh05,pass_yds,0,,,,,
player,201712310clt,htx,ThomCh05,pass_td,0,,,,,
player,201712310clt,htx,ThomCh05,pass_int,0,,,,,
player,201712310clt,htx,ThomCh05,pass_sacked,0,,,,,
player,201712310clt,htx,ThomCh05,pass_sacked_yds,0,,,,,
player,201712310clt,htx,ThomCh05,pass_long,0,,,,,
player,201712310clt,htx,ThomCh05,pass_rating,,,,,,
player,201712310clt,htx,ThomCh05,rush_att,0,,,,,
player,201712310clt,htx,ThomCh05,rush_yds,0,,,,,
player,201712310clt,htx,ThomCh05,rush_td,0,,,,,
player,201712310clt,htx,ThomCh05,rush_long,0,,,,,
player,201712310clt,htx,ThomCh05,targets,3,,,,,
player,201712310clt,htx,ThomCh05,rec,3,,,,,
player,201712310clt,htx,ThomCh05,rec_yds,54,,,,,
player,201712310clt,htx,ThomCh05,rec_td,0,,,,,
player,201712310clt,htx,ThomCh05,rec_long,32,,,,,
player,201712310clt,htx,ThomCh05,fumbles,0,,,,,
player,201712310clt,htx,ThomCh05,fumbles_lost,0,,,,,
player,201712310clt,htx,FullWi01,pass_cmp,0,,,,,
player,201712310clt,htx,FullWi01,pass_att,0,,,,,
player,201712310clt,htx,FullWi01,pass_yds,0,,,,,
player,201712310clt,htx,FullWi01,pass_td,0,,,,,
player,201712310clt,htx,FullWi01,pass_int,0,,,,,
player,201712310clt,htx,FullWi01,pass_sacked,0,,,,,
player,201712310clt,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201712310clt,htx,FullWi01,pass_long,0,,,,,
player,201712310clt,htx,FullWi01,pass_rating,,,,,,
player,201712310clt,htx,FullWi01,rush_att,0,,,,,
player,201712310clt,htx,FullWi01,rush_yds,0,,,,,
player,201712310clt,htx,FullWi01,rush_td,0,,,,,
player,201712310clt,htx,FullWi01,rush_long,0,,,,,
player,201712310clt,htx,FullWi01,targets,2,,,,,
player,201712310clt,htx,FullWi01,rec,2,,,,,
player,201712310clt,htx,FullWi01,rec_yds,17,,,,,
player,201712310clt,htx,FullWi01,rec_td,0,,,,,
player,201712310clt,htx,FullWi01,rec_long,13,,,,,
player,201712310clt,htx,FullWi01,fumbles,0,,,,,
player,201712310clt,htx,FullWi01,fumbles_lost,0,,,,,
player,201712310clt,htx,MillBr03,pass_cmp,0,,,,,
player,201712310clt,htx,MillBr03,pass_att,0,,,,,
player,201712310clt,htx,MillBr03,pass_yds,0,,,,,
player,201712310clt,htx,MillBr03,pass_td,0,,,,,
player,201712310clt,htx,MillBr03,pass_int,0,,,,,
player,201712310clt,htx,MillBr03,pass_sacked,0,,,,,
player,201712310clt,htx,MillBr03,pass_sacked_yds,0,,,,,
player,201712310clt,htx,MillBr03,pass_long,0,,,,,
player,201712310clt,htx,MillBr03,pass_rating,,,,,,
player,201712310clt,htx,MillBr03,rush_att,0,,,,,
player,201712310clt,htx,MillBr03,rush_yds,0,,,,,
player,201712310clt,htx,MillBr03,rush_td,0,,,,,
player,201712310clt,htx,MillBr03,rush_long,0,,,,,
player,201712310clt,htx,MillBr03,targets,4,,,,,
player,201712310clt,htx,MillBr03,rec,2,,,,,
player,201712310clt,htx,MillBr03,rec_yds,9,,,,,
player,201712310clt,htx,MillBr03,rec_td,0,,,,,
player,201712310clt,htx,MillBr03,rec_long,5,,,,,
player,201712310clt,htx,MillBr03,fumbles,0,,,,,
player,201712310clt,htx,MillBr03,fumbles_lost,0,,,,,
player,201712310clt,htx,ProsJa00,pass_cmp,0,,,,,
player,201712310clt,htx,ProsJa00,pass_att,0,,,,,
player,201712310clt,htx,ProsJa00,pass_yds,0,,,,,
player,201712310clt,htx,ProsJa00,pass_td,0,,,,,
player,201712310clt,htx,ProsJa00,pass_int,0,,,,,
player,201712310clt,htx,ProsJa00,pass_sacked,0,,,,,
player,201712310clt,htx,ProsJa00,pass_sacked_yds,0,,,,,
player,201712310clt,htx,ProsJa00,pass_long,0,,,,,
player,201712310clt,htx,ProsJa00,pass_rating,,,,,,
player,201712310clt,htx,ProsJa00,rush_att,0,,,,,
player,201712310clt,htx,ProsJa00,rush_yds,0,,,,,
player,201712310clt,htx,ProsJa00,rush_td,0,,,,,
player,201712310clt,htx,ProsJa00,rush_long,0,,,,,
player,201712310clt,htx,ProsJa00,targets,1,,,,,
player,201712310clt,htx,ProsJa00,rec,1,,,,,
player,201712310clt,htx,ProsJa00,rec_yds,9,,,,,
player,201712310clt,htx,ProsJa00,rec_td,0,,,,,
player,201712310clt,htx,ProsJa00,rec_long,9,,,,,
player,201712310clt,htx,ProsJa00,fumbles,0,,,,,
player,201712310clt,htx,ProsJa00,fumbles_lost,0,,,,,
player,201712310clt,htx,HamiCo00,pass_cmp,0,,,,,
player,201712310clt,htx,HamiCo00,pass_att,0,,,,,
player,201712310clt,htx,HamiCo00,pass_yds,0,,,,,
player,201712310clt,htx,HamiCo00,pass_td,0,,,,,
player,201712310clt,htx,HamiCo00,pass_int,0,,,,,
player,201712310clt,htx,HamiCo00,pass_sacked,0,,,,,
player,201712310clt,htx,HamiCo00,pass_sacked_yds,0,,,,,
player,201712310clt,htx,HamiCo00,pass_long,0,,,,,
player,201712310clt,htx,HamiCo00,pass_rating,,,,,,
player,201712310clt,htx,HamiCo00,rush_att,0,,,,,
player,201712310clt,htx,HamiCo00,rush_yds,0,,,,,
player,201712310clt,htx,HamiCo00,rush_td,0,,,,,
player,201712310clt,htx,HamiCo00,rush_long,0,,,,,
player,201712310clt,htx,HamiCo00,targets,5,,,,,
player,201712310clt,htx,HamiCo00,rec,1,,,,,
player,201712310clt,htx,HamiCo00,rec_yds,8,,,,,
player,201712310clt,htx,HamiCo00,rec_td,0,,,,,
player,201712310clt,htx,HamiCo00,rec_long,8,,,,,
player,201712310clt,htx,HamiCo00,fumbles,0,,,,,
player,201712310clt,htx,HamiCo00,fumbles_lost,0,,,,,
player,201712310clt,htx,AndeSt01,pass_cmp,0,,,,,
player,201712310clt,htx,AndeSt01,pass_att,0,,,,,
player,201712310clt,htx,AndeSt01,pass_yds,0,,,,,
player,201712310clt,htx,AndeSt01,pass_td,0,,,,,
player,201712310clt,htx,AndeSt01,pass_int,0,,,,,
player,201712310clt,htx,AndeSt01,pass_sacked,0,,,,,
player,201712310clt,htx,AndeSt01,pass_sacked_yds,0,,,,,
player,201712310clt,htx,AndeSt01,pass_long,0,,,,,
player,201712310clt,htx,AndeSt01,pass_rating,,,,,,
player,201712310clt,htx,AndeSt01,rush_att,0,,,,,
player,201712310clt,htx,AndeSt01,rush_yds,0,,,,,
player,201712310clt,htx,AndeSt01,rush_td,0,,,,,
player,201712310clt,htx,AndeSt01,rush_long,0,,,,,
player,201712310clt,htx,AndeSt01,targets,2,,,,,
player,201712310clt,htx,AndeSt01,rec,1,,,,,
player,201712310clt,htx,AndeSt01,rec_yds,4,,,,,
player,201712310clt,htx,AndeSt01,rec_td,0,,,,,
player,201712310clt,htx,AndeSt01,rec_long,4,,,,,
player,201712310clt,htx,AndeSt01,fumbles,0,,,,,
player,201712310clt,htx,AndeSt01,fumbles_lost,0,,,,,
player,201712310clt,htx,ElliAn00,pass_cmp,0,,,,,
player,201712310clt,htx,ElliAn00,pass_att,0,,,,,
player,201712310clt,htx,ElliAn00,pass_yds,0,,,,,
player,201712310clt,htx,ElliAn00,pass_td,0,,,,,
player,201712310clt,htx,ElliAn00,pass_int,0,,,,,
player,201712310clt,htx,ElliAn00,pass_sacked,0,,,,,
player,201712310clt,htx,ElliAn00,pass_sacked_yds,0,,,,,
player,201712310clt,htx,ElliAn00,pass_long,0,,,,,
player,201712310clt,htx,ElliAn00,pass_rating,,,,,,
player,201712310clt,htx,ElliAn00,rush_att,0,,,,,
player,201712310clt,htx,ElliAn00,rush_yds,0,,,,,
player,201712310clt,htx,ElliAn00,rush_td,0,,,,,
player,201712310clt,htx,ElliAn00,rush_long,0,,,,,
player,201712310clt,htx,ElliAn00,targets,1,,,,,
player,201712310clt,htx,ElliAn00,rec,0,,,,,
player,201712310clt,htx,ElliAn00,rec_yds,0,,,,,
player,201712310clt,htx,ElliAn00,rec_td,0,,,,,
player,201712310clt,htx,ElliAn00,rec_long,0,,,,,
player,201712310clt,htx,ElliAn00,fumbles,0,,,,,
player,201712310clt,htx,ElliAn00,fumbles_lost,0,,,,,
player,201712310clt,clt,BrisJa00,pass_cmp,15,,,,,
player,201712310clt,clt,BrisJa00,pass_att,25,,,,,
player,201712310clt,clt,BrisJa00,pass_yds,114,,,,,
player,201712310clt,clt,BrisJa00,pass_td,1,,,,,
player,201712310clt,clt,BrisJa00,pass_int,0,,,,,
player,201712310clt,clt,BrisJa00,pass_sacked,1,,,,,
player,201712310clt,clt,BrisJa00,pass_sacked_yds,10,,,,,
player,201712310clt,clt,BrisJa00,pass_long,22,,,,,
player,201712310clt,clt,BrisJa00,pass_rating,84.4,,,,,
player,201712310clt,clt,BrisJa00,rush_att,5,,,,,
player,201712310clt,clt,BrisJa00,rush_yds,18,,,,,
player,201712310clt,clt,BrisJa00,rush_td,0,,,,,
player,201712310clt,clt,BrisJa00,rush_long,15,,,,,
player,201712310clt,clt,BrisJa00,targets,0,,,,,
player,201712310clt,clt,BrisJa00,rec,0,,,,,
player,201712310clt,clt,BrisJa00,rec_yds,0,,,,,
player,201712310clt,clt,BrisJa00,rec_td,0,,,,,
player,201712310clt,clt,BrisJa00,rec_long,0,,,,,
player,201712310clt,clt,BrisJa00,fumbles,0,,,,,
player,201712310clt,clt,BrisJa00,fumbles_lost,0,,,,,
player,201712310clt,clt,GoreFr00,pass_cmp,0,,,,,
player,201712310clt,clt,GoreFr00,pass_att,0,,,,,
player,201712310clt,clt,GoreFr00,pass_yds,0,,,,,
player,201712310clt,clt,GoreFr00,pass_td,0,,,,,
player,201712310clt,clt,GoreFr00,pass_int,0,,,,,
player,201712310clt,clt,GoreFr00,pass_sacked,0,,,,,
player,201712310clt,clt,GoreFr00,pass_sacked_yds,0,,,,,
player,201712310clt,clt,GoreFr00,pass_long,0,,,,,
player,201712310clt,clt,GoreFr00,pass_rating,,,,,,
player,201712310clt,clt,GoreFr00,rush_att,24,,,,,
player,201712310clt,clt,GoreFr00,rush_yds,100,,,,,
player,201712310clt,clt,GoreFr00,rush_td,0,,,,,
player,201712310clt,clt,GoreFr00,rush_long,16,,,,,
player,201712310clt,clt,GoreFr00,targets,3,,,,,
player,201712310clt,clt,GoreFr00,rec,3,,,,,
player,201712310clt,clt,GoreFr00,rec_yds,11,,,,,
player,201712310clt,clt,GoreFr00,rec_td,0,,,,,
player,201712310clt,clt,GoreFr00,rec_long,5,,,,,
player,201712310clt,clt,GoreFr00,fumbles,0,,,,,
player,201712310clt,clt,GoreFr00,fumbles_lost,0,,,,,
player,201712310clt,clt,MackMa00,pass_cmp,0,,,,,
player,201712310clt,clt,MackMa00,pass_att,0,,,,,
player,201712310clt,clt,MackMa00,pass_yds,0,,,,,
player,201712310clt,clt,MackMa00,pass_td,0,,,,,
player,201712310clt,clt,MackMa00,pass_int,0,,,,,
player,201712310clt,clt,MackMa00,pass_sacked,0,,,,,
player,201712310clt,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201712310clt,clt,MackMa00,pass_long,0,,,,,
player,201712310clt,clt,MackMa00,pass_rating,,,,,,
player,201712310clt,clt,MackMa00,rush_att,7,,,,,
player,201712310clt,clt,MackMa00,rush_yds,28,,,,,
player,201712310clt,clt,MackMa00,rush_td,1,,,,,
player,201712310clt,clt,MackMa00,rush_long,12,,,,,
player,201712310clt,clt,MackMa00,targets,3,,,,,
player,201712310clt,clt,MackMa00,rec,2,,,,,
player,201712310clt,clt,MackMa00,rec_yds,10,,,,,
player,201712310clt,clt,MackMa00,rec_td,0,,,,,
player,201712310clt,clt,MackMa00,rec_long,11,,,,,
player,201712310clt,clt,MackMa00,fumbles,0,,,,,
player,201712310clt,clt,MackMa00,fumbles_lost,0,,,,,
player,201712310clt,clt,RogeCh02,pass_cmp,0,,,,,
player,201712310clt,clt,RogeCh02,pass_att,0,,,,,
player,201712310clt,clt,RogeCh02,pass_yds,0,,,,,
player,201712310clt,clt,RogeCh02,pass_td,0,,,,,
player,201712310clt,clt,RogeCh02,pass_int,0,,,,,
player,201712310clt,clt,RogeCh02,pass_sacked,0,,,,,
player,201712310clt,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201712310clt,clt,RogeCh02,pass_long,0,,,,,
player,201712310clt,clt,RogeCh02,pass_rating,,,,,,
player,201712310clt,clt,RogeCh02,rush_att,0,,,,,
player,201712310clt,clt,RogeCh02,rush_yds,0,,,,,
player,201712310clt,clt,RogeCh02,rush_td,0,,,,,
player,201712310clt,clt,RogeCh02,rush_long,0,,,,,
player,201712310clt,clt,RogeCh02,targets,4,,,,,
player,201712310clt,clt,RogeCh02,rec,2,,,,,
player,201712310clt,clt,RogeCh02,rec_yds,39,,,,,
player,201712310clt,clt,RogeCh02,rec_td,0,,,,,
player,201712310clt,clt,RogeCh02,rec_long,22,,,,,
player,201712310clt,clt,RogeCh02,fumbles,0,,,,,
player,201712310clt,clt,RogeCh02,fumbles_lost,0,,,,,
player,201712310clt,clt,DoylJa00,pass_cmp,0,,,,,
player,201712310clt,clt,DoylJa00,pass_att,0,,,,,
player,201712310clt,clt,DoylJa00,pass_yds,0,,,,,
player,201712310clt,clt,DoylJa00,pass_td,0,,,,,
player,201712310clt,clt,DoylJa00,pass_int,0,,,,,
player,201712310clt,clt,DoylJa00,pass_sacked,0,,,,,
player,201712310clt,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201712310clt,clt,DoylJa00,pass_long,0,,,,,
player,201712310clt,clt,DoylJa00,pass_rating,,,,,,
player,201712310clt,clt,DoylJa00,rush_att,0,,,,,
player,201712310clt,clt,DoylJa00,rush_yds,0,,,,,
player,201712310clt,clt,DoylJa00,rush_td,0,,,,,
player,201712310clt,clt,DoylJa00,rush_long,0,,,,,
player,201712310clt,clt,DoylJa00,targets,5,,,,,
player,201712310clt,clt,DoylJa00,rec,4,,,,,
player,201712310clt,clt,DoylJa00,rec_yds,38,,,,,
player,201712310clt,clt,DoylJa00,rec_td,1,,,,,
player,201712310clt,clt,DoylJa00,rec_long,14,,,,,
player,201712310clt,clt,DoylJa00,fumbles,0,,,,,
player,201712310clt,clt,DoylJa00,fumbles_lost,0,,,,,
player,201712310clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201712310clt,clt,HiltT.00,pass_att,0,,,,,
player,201712310clt,clt,HiltT.00,pass_yds,0,,,,,
player,201712310clt,clt,HiltT.00,pass_td,0,,,,,
player,201712310clt,clt,HiltT.00,pass_int,0,,,,,
player,201712310clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201712310clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201712310clt,clt,HiltT.00,pass_long,0,,,,,
player,201712310clt,clt,HiltT.00,pass_rating,,,,,,
player,201712310clt,clt,HiltT.00,rush_att,0,,,,,
player,201712310clt,clt,HiltT.00,rush_yds,0,,,,,
player,201712310clt,clt,HiltT.00,rush_td,0,,,,,
player,201712310clt,clt,HiltT.00,rush_long,0,,,,,
player,201712310clt,clt,HiltT.00,targets,6,,,,,
player,201712310clt,clt,HiltT.00,rec,3,,,,,
player,201712310clt,clt,HiltT.00,rec_yds,14,,,,,
player,201712310clt,clt,HiltT.00,rec_td,0,,,,,
player,201712310clt,clt,HiltT.00,rec_long,9,,,,,
player,201712310clt,clt,HiltT.00,fumbles,0,,,,,
player,201712310clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201712310clt,clt,AikeKa00,pass_cmp,0,,,,,
player,201712310clt,clt,AikeKa00,pass_att,0,,,,,
player,201712310clt,clt,AikeKa00,pass_yds,0,,,,,
player,201712310clt,clt,AikeKa00,pass_td,0,,,,,
player,201712310clt,clt,AikeKa00,pass_int,0,,,,,
player,201712310clt,clt,AikeKa00,pass_sacked,0,,,,,
player,201712310clt,clt,AikeKa00,pass_sacked_yds,0,,,,,
player,201712310clt,clt,AikeKa00,pass_long,0,,,,,
player,201712310clt,clt,AikeKa00,pass_rating,,,,,,
player,201712310clt,clt,AikeKa00,rush_att,0,,,,,
player,201712310clt,clt,AikeKa00,rush_yds,0,,,,,
player,201712310clt,clt,AikeKa00,rush_td,0,,,,,
player,201712310clt,clt,AikeKa00,rush_long,0,,,,,
player,201712310clt,clt,AikeKa00,targets,1,,,,,
player,201712310clt,clt,AikeKa00,rec,1,,,,,
player,201712310clt,clt,AikeKa00,rec_yds,2,,,,,
player,201712310clt,clt,AikeKa00,rec_td,0,,,,,
player,201712310clt,clt,AikeKa00,rec_long,2,,,,,
player,201712310clt,clt,AikeKa00,fumbles,0,,,,,
player,201712310clt,clt,AikeKa00,fumbles_lost,0,,,,,
player,201712310clt,clt,DaniDa02,pass_cmp,0,,,,,
player,201712310clt,clt,DaniDa02,pass_att,0,,,,,
player,201712310clt,clt,DaniDa02,pass_yds,0,,,,,
player,201712310clt,clt,DaniDa02,pass_td,0,,,,,
player,201712310clt,clt,DaniDa02,pass_int,0,,,,,
player,201712310clt,clt,DaniDa02,pass_sacked,0,,,,,
player,201712310clt,clt,DaniDa02,pass_sacked_yds,0,,,,,
player,201712310clt,clt,DaniDa02,pass_long,0,,,,,
player,201712310clt,clt,DaniDa02,pass_rating,,,,,,
player,201712310clt,clt,DaniDa02,rush_att,0,,,,,
player,201712310clt,clt,DaniDa02,rush_yds,0,,,,,
player,201712310clt,clt,DaniDa02,rush_td,0,,,,,
player,201712310clt,clt,DaniDa02,rush_long,0,,,,,
player,201712310clt,clt,DaniDa02,targets,1,,,,,
player,201712310clt,clt,DaniDa02,rec,0,,,,,
player,201712310clt,clt,DaniDa02,rec_yds,0,,,,,
player,201712310clt,clt,DaniDa02,rec_td,0,,,,,
player,201712310clt,clt,DaniDa02,rec_long,0,,,,,
player,201712310clt,clt,DaniDa02,fumbles,0,,,,,
player,201712310clt,clt,DaniDa02,fumbles_lost,0,,,,,
player,201712310clt,clt,BrenK.00,pass_cmp,0,,,,,
player,201712310clt,clt,BrenK.00,pass_att,0,,,,,
player,201712310clt,clt,BrenK.00,pass_yds,0,,,,,
player,201712310clt,clt,BrenK.00,pass_td,0,,,,,
player,201712310clt,clt,BrenK.00,pass_int,0,,,,,
player,201712310clt,clt,BrenK.00,pass_sacked,0,,,,,
player,201712310clt,clt,BrenK.00,pass_sacked_yds,0,,,,,
player,201712310clt,clt,BrenK.00,pass_long,0,,,,,
player,201712310clt,clt,BrenK.00,pass_rating,,,,,,
player,201712310clt,clt,BrenK.00,rush_att,0,,,,,
player,201712310clt,clt,BrenK.00,rush_yds,0,,,,,
player,201712310clt,clt,BrenK.00,rush_td,0,,,,,
player,201712310clt,clt,BrenK.00,rush_long,0,,,,,
player,201712310clt,clt,BrenK.00,targets,1,,,,,
player,201712310clt,clt,BrenK.00,rec,0,,,,,
player,201712310clt,clt,BrenK.00,rec_yds,0,,,,,
player,201712310clt,clt,BrenK.00,rec_td,0,,,,,
player,201712310clt,clt,BrenK.00,rec_long,0,,,,,
player,201712310clt,clt,BrenK.00,fumbles,0,,,,,
player,201712310clt,clt,BrenK.00,fumbles_lost,0,,,,,
player,201712310clt,htx,ClowJa00,def_int,0,,,,,
player,201712310clt,htx,ClowJa00,def_int_yds,0,,,,,
player,201712310clt,htx,ClowJa00,def_int_td,0,,,,,
player,201712310clt,htx,ClowJa00,def_int_long,0,,,,,
player,201712310clt,htx,ClowJa00,pass_defended,0,,,,,
player,201712310clt,htx,ClowJa00,sacks,0.5,,,,,
player,201712310clt,htx,ClowJa00,tackles_combined,7,,,,,
player,201712310clt,htx,ClowJa00,tackles_solo,3,,,,,
player,201712310clt,htx,ClowJa00,tackles_assists,4,,,,,
player,201712310clt,htx,ClowJa00,tackles_loss,0,,,,,
player,201712310clt,htx,ClowJa00,qb_hits,1,,,,,
player,201712310clt,htx,ClowJa00,fumbles_rec,0,,,,,
player,201712310clt,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201712310clt,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201712310clt,htx,ClowJa00,fumbles_forced,0,,,,,
player,201712310clt,htx,ClemCh00,def_int,0,,,,,
player,201712310clt,htx,ClemCh00,def_int_yds,0,,,,,
player,201712310clt,htx,ClemCh00,def_int_td,0,,,,,
player,201712310clt,htx,ClemCh00,def_int_long,0,,,,,
player,201712310clt,htx,ClemCh00,pass_defended,0,,,,,
player,201712310clt,htx,ClemCh00,sacks,0.5,,,,,
player,201712310clt,htx,ClemCh00,tackles_combined,1,,,,,
player,201712310clt,htx,ClemCh00,tackles_solo,0,,,,,
player,201712310clt,htx,ClemCh00,tackles_assists,1,,,,,
player,201712310clt,htx,ClemCh00,tackles_loss,0,,,,,
player,201712310clt,htx,ClemCh00,qb_hits,1,,,,,
player,201712310clt,htx,ClemCh00,fumbles_rec,0,,,,,
player,201712310clt,htx,ClemCh00,fumbles_rec_yds,0,,,,,
player,201712310clt,htx,ClemCh00,fumbles_rec_td,0,,,,,
player,201712310clt,htx,ClemCh00,fumbles_forced,0,,,,,
player,201712310clt,htx,CunnZa00,def_int,0,,,,,
player,201712310clt,htx,CunnZa00,def_int_yds,0,,,,,
player,201712310clt,htx,CunnZa00,def_int_td,0,,,,,
player,201712310clt,htx,CunnZa00,def_int_long,0,,,,,
player,201712310clt,htx,CunnZa00,pass_defended,0,,,,,
player,201712310clt,htx,CunnZa00,sacks,0.0,,,,,
player,201712310clt,htx,CunnZa00,tackles_combined,12,,,,,
player,201712310clt,htx,CunnZa00,tackles_solo,4,,,,,
player,201712310clt,htx,CunnZa00,tackles_assists,8,,,,,
player,201712310clt,htx,CunnZa00,tackles_loss,1,,,,,
player,201712310clt,htx,CunnZa00,qb_hits,0,,,,,
player,201712310clt,htx,CunnZa00,fumbles_rec,0,,,,,
player,201712310clt,htx,CunnZa00,fumbles_rec_yds,0,,,,,
player,201712310clt,htx,CunnZa00,fumbles_rec_td,0,,,,,
player,201712310clt,htx,CunnZa00,fumbles_forced,0,,,,,
player,201712310clt,htx,GilcMa00,def_int,0,,,,,
player,201712310clt,htx,GilcMa00,def_int_yds,0,,,,,
player,201712310clt,htx,GilcMa00,def_int_td,0,,,,,
player,201712310clt,htx,GilcMa00,def_int_long,0,,,,,
player,201712310clt,htx,GilcMa00,pass_defended,0,,,,,
player,201712310clt,htx,GilcMa00,sacks,0.0,,,,,
player,201712310clt,htx,GilcMa00,tackles_combined,6,,,,,
