game,2017,8,20171029,201710290was,dal,"Dallas Cowboys",33,was,"Washington Redskins",19
player,201710290was,dal,PresDa01,rec,0,,,,,
player,201710290was,dal,PresDa01,rec_yds,0,,,,,
player,201710290was,dal,PresDa01,rec_td,0,,,,,
player,201710290was,dal,PresDa01,rec_long,0,,,,,
player,201710290was,dal,PresDa01,fumbles,0,,,,,
player,201710290was,dal,PresDa01,fumbles_lost,0,,,,,
player,201710290was,dal,ElliEz00,pass_cmp,0,,,,,
player,201710290was,dal,ElliEz00,pass_att,0,,,,,
player,201710290was,dal,ElliEz00,pass_yds,0,,,,,
player,201710290was,dal,ElliEz00,pass_td,0,,,,,
player,201710290was,dal,ElliEz00,pass_int,0,,,,,
player,201710290was,dal,ElliEz00,pass_sacked,0,,,,,
player,201710290was,dal,ElliEz00,pass_sacked_yds,0,,,,,
player,201710290was,dal,ElliEz00,pass_long,0,,,,,
player,201710290was,dal,ElliEz00,pass_rating,,,,,,
player,201710290was,dal,ElliEz00,rush_att,33,,,,,
player,201710290was,dal,ElliEz00,rush_yds,150,,,,,
player,201710290was,dal,ElliEz00,rush_td,2,,,,,
player,201710290was,dal,ElliEz00,rush_long,14,,,,,
player,201710290was,dal,ElliEz00,targets,2,,,,,
player,201710290was,dal,ElliEz00,rec,1,,,,,
player,201710290was,dal,ElliEz00,rec_yds,4,,,,,
player,201710290was,dal,ElliEz00,rec_td,0,,,,,
player,201710290was,dal,ElliEz00,rec_long,4,,,,,
player,201710290was,dal,ElliEz00,fumbles,1,,,,,
player,201710290was,dal,ElliEz00,fumbles_lost,1,,,,,
player,201710290was,dal,MorrAl00,pass_cmp,0,,,,,
player,201710290was,dal,MorrAl00,pass_att,0,,,,,
player,201710290was,dal,MorrAl00,pass_yds,0,,,,,
player,201710290was,dal,MorrAl00,pass_td,0,,,,,
player,201710290was,dal,MorrAl00,pass_int,0,,,,,
player,201710290was,dal,MorrAl00,pass_sacked,0,,,,,
player,201710290was,dal,MorrAl00,pass_sacked_yds,0,,,,,
player,201710290was,dal,MorrAl00,pass_long,0,,,,,
player,201710290was,dal,MorrAl00,pass_rating,,,,,,
player,201710290was,dal,MorrAl00,rush_att,3,,,,,
player,201710290was,dal,MorrAl00,rush_yds,3,,,,,
player,201710290was,dal,MorrAl00,rush_td,0,,,,,
player,201710290was,dal,MorrAl00,rush_long,4,,,,,
player,201710290was,dal,MorrAl00,targets,0,,,,,
player,201710290was,dal,MorrAl00,rec,0,,,,,
player,201710290was,dal,MorrAl00,rec_yds,0,,,,,
player,201710290was,dal,MorrAl00,rec_td,0,,,,,
player,201710290was,dal,MorrAl00,rec_long,0,,,,,
player,201710290was,dal,MorrAl00,fumbles,0,,,,,
player,201710290was,dal,MorrAl00,fumbles_lost,0,,,,,
player,201710290was,dal,BryaDe01,pass_cmp,0,,,,,
player,201710290was,dal,BryaDe01,pass_att,0,,,,,
player,201710290was,dal,BryaDe01,pass_yds,0,,,,,
player,201710290was,dal,BryaDe01,pass_td,0,,,,,
player,201710290was,dal,BryaDe01,pass_int,0,,,,,
player,201710290was,dal,BryaDe01,pass_sacked,0,,,,,
player,201710290was,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201710290was,dal,BryaDe01,pass_long,0,,,,,
player,201710290was,dal,BryaDe01,pass_rating,,,,,,
player,201710290was,dal,BryaDe01,rush_att,0,,,,,
player,201710290was,dal,BryaDe01,rush_yds,0,,,,,
player,201710290was,dal,BryaDe01,rush_td,0,,,,,
player,201710290was,dal,BryaDe01,rush_long,0,,,,,
player,201710290was,dal,BryaDe01,targets,6,,,,,
player,201710290was,dal,BryaDe01,rec,4,,,,,
player,201710290was,dal,BryaDe01,rec_yds,39,,,,,
player,201710290was,dal,BryaDe01,rec_td,0,,,,,
player,201710290was,dal,BryaDe01,rec_long,18,,,,,
player,201710290was,dal,BryaDe01,fumbles,0,,,,,
player,201710290was,dal,BryaDe01,fumbles_lost,0,,,,,
player,201710290was,dal,WillTe01,pass_cmp,0,,,,,
player,201710290was,dal,WillTe01,pass_att,0,,,,,
player,201710290was,dal,WillTe01,pass_yds,0,,,,,
player,201710290was,dal,WillTe01,pass_td,0,,,,,
player,201710290was,dal,WillTe01,pass_int,0,,,,,
player,201710290was,dal,WillTe01,pass_sacked,0,,,,,
player,201710290was,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201710290was,dal,WillTe01,pass_long,0,,,,,
player,201710290was,dal,WillTe01,pass_rating,,,,,,
player,201710290was,dal,WillTe01,rush_att,0,,,,,
player,201710290was,dal,WillTe01,rush_yds,0,,,,,
player,201710290was,dal,WillTe01,rush_td,0,,,,,
player,201710290was,dal,WillTe01,rush_long,0,,,,,
player,201710290was,dal,WillTe01,targets,3,,,,,
player,201710290was,dal,WillTe01,rec,2,,,,,
player,201710290was,dal,WillTe01,rec_yds,36,,,,,
player,201710290was,dal,WillTe01,rec_td,0,,,,,
player,201710290was,dal,WillTe01,rec_long,25,,,,,
player,201710290was,dal,WillTe01,fumbles,0,,,,,
player,201710290was,dal,WillTe01,fumbles_lost,0,,,,,
player,201710290was,dal,WittJa00,pass_cmp,0,,,,,
player,201710290was,dal,WittJa00,pass_att,0,,,,,
player,201710290was,dal,WittJa00,pass_yds,0,,,,,
player,201710290was,dal,WittJa00,pass_td,0,,,,,
player,201710290was,dal,WittJa00,pass_int,0,,,,,
player,201710290was,dal,WittJa00,pass_sacked,0,,,,,
player,201710290was,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201710290was,dal,WittJa00,pass_long,0,,,,,
player,201710290was,dal,WittJa00,pass_rating,,,,,,
player,201710290was,dal,WittJa00,rush_att,0,,,,,
player,201710290was,dal,WittJa00,rush_yds,0,,,,,
player,201710290was,dal,WittJa00,rush_td,0,,,,,
player,201710290was,dal,WittJa00,rush_long,0,,,,,
player,201710290was,dal,WittJa00,targets,5,,,,,
player,201710290was,dal,WittJa00,rec,3,,,,,
player,201710290was,dal,WittJa00,rec_yds,31,,,,,
player,201710290was,dal,WittJa00,rec_td,0,,,,,
player,201710290was,dal,WittJa00,rec_long,16,,,,,
player,201710290was,dal,WittJa00,fumbles,0,,,,,
player,201710290was,dal,WittJa00,fumbles_lost,0,,,,,
player,201710290was,dal,SwaiGe00,pass_cmp,0,,,,,
player,201710290was,dal,SwaiGe00,pass_att,0,,,,,
player,201710290was,dal,SwaiGe00,pass_yds,0,,,,,
player,201710290was,dal,SwaiGe00,pass_td,0,,,,,
player,201710290was,dal,SwaiGe00,pass_int,0,,,,,
player,201710290was,dal,SwaiGe00,pass_sacked,0,,,,,
player,201710290was,dal,SwaiGe00,pass_sacked_yds,0,,,,,
player,201710290was,dal,SwaiGe00,pass_long,0,,,,,
player,201710290was,dal,SwaiGe00,pass_rating,,,,,,
player,201710290was,dal,SwaiGe00,rush_att,0,,,,,
player,201710290was,dal,SwaiGe00,rush_yds,0,,,,,
player,201710290was,dal,SwaiGe00,rush_td,0,,,,,
player,201710290was,dal,SwaiGe00,rush_long,0,,,,,
player,201710290was,dal,SwaiGe00,targets,1,,,,,
player,201710290was,dal,SwaiGe00,rec,1,,,,,
player,201710290was,dal,SwaiGe00,rec_yds,18,,,,,
player,201710290was,dal,SwaiGe00,rec_td,0,,,,,
player,201710290was,dal,SwaiGe00,rec_long,18,,,,,
player,201710290was,dal,SwaiGe00,fumbles,0,,,,,
player,201710290was,dal,SwaiGe00,fumbles_lost,0,,,,,
player,201710290was,dal,BeasCo00,pass_cmp,0,,,,,
player,201710290was,dal,BeasCo00,pass_att,0,,,,,
player,201710290was,dal,BeasCo00,pass_yds,0,,,,,
player,201710290was,dal,BeasCo00,pass_td,0,,,,,
player,201710290was,dal,BeasCo00,pass_int,0,,,,,
player,201710290was,dal,BeasCo00,pass_sacked,0,,,,,
player,201710290was,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201710290was,dal,BeasCo00,pass_long,0,,,,,
player,201710290was,dal,BeasCo00,pass_rating,,,,,,
player,201710290was,dal,BeasCo00,rush_att,0,,,,,
player,201710290was,dal,BeasCo00,rush_yds,0,,,,,
player,201710290was,dal,BeasCo00,rush_td,0,,,,,
player,201710290was,dal,BeasCo00,rush_long,0,,,,,
player,201710290was,dal,BeasCo00,targets,3,,,,,
player,201710290was,dal,BeasCo00,rec,2,,,,,
player,201710290was,dal,BeasCo00,rec_yds,8,,,,,
player,201710290was,dal,BeasCo00,rec_td,0,,,,,
player,201710290was,dal,BeasCo00,rec_long,4,,,,,
player,201710290was,dal,BeasCo00,fumbles,0,,,,,
player,201710290was,dal,BeasCo00,fumbles_lost,0,,,,,
player,201710290was,dal,SwitRy00,pass_cmp,0,,,,,
player,201710290was,dal,SwitRy00,pass_att,0,,,,,
player,201710290was,dal,SwitRy00,pass_yds,0,,,,,
player,201710290was,dal,SwitRy00,pass_td,0,,,,,
player,201710290was,dal,SwitRy00,pass_int,0,,,,,
player,201710290was,dal,SwitRy00,pass_sacked,0,,,,,
player,201710290was,dal,SwitRy00,pass_sacked_yds,0,,,,,
player,201710290was,dal,SwitRy00,pass_long,0,,,,,
player,201710290was,dal,SwitRy00,pass_rating,,,,,,
player,201710290was,dal,SwitRy00,rush_att,0,,,,,
player,201710290was,dal,SwitRy00,rush_yds,0,,,,,
player,201710290was,dal,SwitRy00,rush_td,0,,,,,
player,201710290was,dal,SwitRy00,rush_long,0,,,,,
player,201710290was,dal,SwitRy00,targets,1,,,,,
player,201710290was,dal,SwitRy00,rec,1,,,,,
player,201710290was,dal,SwitRy00,rec_yds,7,,,,,
player,201710290was,dal,SwitRy00,rec_td,0,,,,,
player,201710290was,dal,SwitRy00,rec_long,7,,,,,
player,201710290was,dal,SwitRy00,fumbles,0,,,,,
player,201710290was,dal,SwitRy00,fumbles_lost,0,,,,,
player,201710290was,dal,ButlBr00,pass_cmp,0,,,,,
player,201710290was,dal,ButlBr00,pass_att,0,,,,,
player,201710290was,dal,ButlBr00,pass_yds,0,,,,,
player,201710290was,dal,ButlBr00,pass_td,0,,,,,
player,201710290was,dal,ButlBr00,pass_int,0,,,,,
player,201710290was,dal,ButlBr00,pass_sacked,0,,,,,
player,201710290was,dal,ButlBr00,pass_sacked_yds,0,,,,,
player,201710290was,dal,ButlBr00,pass_long,0,,,,,
player,201710290was,dal,ButlBr00,pass_rating,,,,,,
player,201710290was,dal,ButlBr00,rush_att,0,,,,,
player,201710290was,dal,ButlBr00,rush_yds,0,,,,,
player,201710290was,dal,ButlBr00,rush_td,0,,,,,
player,201710290was,dal,ButlBr00,rush_long,0,,,,,
player,201710290was,dal,ButlBr00,targets,1,,,,,
player,201710290was,dal,ButlBr00,rec,0,,,,,
player,201710290was,dal,ButlBr00,rec_yds,0,,,,,
player,201710290was,dal,ButlBr00,rec_td,0,,,,,
player,201710290was,dal,ButlBr00,rec_long,0,,,,,
player,201710290was,dal,ButlBr00,fumbles,0,,,,,
player,201710290was,dal,ButlBr00,fumbles_lost,0,,,,,
player,201710290was,was,CousKi00,pass_cmp,26,,,,,
player,201710290was,was,CousKi00,pass_att,39,,,,,
player,201710290was,was,CousKi00,pass_yds,263,,,,,
player,201710290was,was,CousKi00,pass_td,1,,,,,
player,201710290was,was,CousKi00,pass_int,1,,,,,
player,201710290was,was,CousKi00,pass_sacked,4,,,,,
player,201710290was,was,CousKi00,pass_sacked_yds,27,,,,,
player,201710290was,was,CousKi00,pass_long,41,,,,,
player,201710290was,was,CousKi00,pass_rating,83.6,,,,,
player,201710290was,was,CousKi00,rush_att,1,,,,,
player,201710290was,was,CousKi00,rush_yds,0,,,,,
player,201710290was,was,CousKi00,rush_td,0,,,,,
player,201710290was,was,CousKi00,rush_long,0,,,,,
player,201710290was,was,CousKi00,targets,0,,,,,
player,201710290was,was,CousKi00,rec,0,,,,,
player,201710290was,was,CousKi00,rec_yds,0,,,,,
player,201710290was,was,CousKi00,rec_td,0,,,,,
player,201710290was,was,CousKi00,rec_long,0,,,,,
player,201710290was,was,CousKi00,fumbles,2,,,,,
player,201710290was,was,CousKi00,fumbles_lost,1,,,,,
player,201710290was,was,KellRo00,pass_cmp,0,,,,,
player,201710290was,was,KellRo00,pass_att,0,,,,,
player,201710290was,was,KellRo00,pass_yds,0,,,,,
player,201710290was,was,KellRo00,pass_td,0,,,,,
player,201710290was,was,KellRo00,pass_int,0,,,,,
player,201710290was,was,KellRo00,pass_sacked,0,,,,,
player,201710290was,was,KellRo00,pass_sacked_yds,0,,,,,
player,201710290was,was,KellRo00,pass_long,0,,,,,
player,201710290was,was,KellRo00,pass_rating,,,,,,
player,201710290was,was,KellRo00,rush_att,8,,,,,
player,201710290was,was,KellRo00,rush_yds,19,,,,,
player,201710290was,was,KellRo00,rush_td,1,,,,,
player,201710290was,was,KellRo00,rush_long,10,,,,,
player,201710290was,was,KellRo00,targets,1,,,,,
player,201710290was,was,KellRo00,rec,0,,,,,
player,201710290was,was,KellRo00,rec_yds,0,,,,,
player,201710290was,was,KellRo00,rec_td,0,,,,,
player,201710290was,was,KellRo00,rec_long,0,,,,,
player,201710290was,was,KellRo00,fumbles,0,,,,,
player,201710290was,was,KellRo00,fumbles_lost,0,,,,,
player,201710290was,was,ThomCh03,pass_cmp,0,,,,,
player,201710290was,was,ThomCh03,pass_att,0,,,,,
player,201710290was,was,ThomCh03,pass_yds,0,,,,,
player,201710290was,was,ThomCh03,pass_td,0,,,,,
player,201710290was,was,ThomCh03,pass_int,0,,,,,
player,201710290was,was,ThomCh03,pass_sacked,0,,,,,
player,201710290was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201710290was,was,ThomCh03,pass_long,0,,,,,
player,201710290was,was,ThomCh03,pass_rating,,,,,,
player,201710290was,was,ThomCh03,rush_att,4,,,,,
player,201710290was,was,ThomCh03,rush_yds,18,,,,,
player,201710290was,was,ThomCh03,rush_td,0,,,,,
player,201710290was,was,ThomCh03,rush_long,16,,,,,
player,201710290was,was,ThomCh03,targets,9,,,,,
player,201710290was,was,ThomCh03,rec,8,,,,,
player,201710290was,was,ThomCh03,rec_yds,76,,,,,
player,201710290was,was,ThomCh03,rec_td,0,,,,,
player,201710290was,was,ThomCh03,rec_long,26,,,,,
player,201710290was,was,ThomCh03,fumbles,1,,,,,
player,201710290was,was,ThomCh03,fumbles_lost,1,,,,,
player,201710290was,was,CrowJa00,pass_cmp,0,,,,,
player,201710290was,was,CrowJa00,pass_att,0,,,,,
player,201710290was,was,CrowJa00,pass_yds,0,,,,,
player,201710290was,was,CrowJa00,pass_td,0,,,,,
player,201710290was,was,CrowJa00,pass_int,0,,,,,
player,201710290was,was,CrowJa00,pass_sacked,0,,,,,
player,201710290was,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201710290was,was,CrowJa00,pass_long,0,,,,,
player,201710290was,was,CrowJa00,pass_rating,,,,,,
player,201710290was,was,CrowJa00,rush_att,2,,,,,
player,201710290was,was,CrowJa00,rush_yds,12,,,,,
player,201710290was,was,CrowJa00,rush_td,0,,,,,
player,201710290was,was,CrowJa00,rush_long,6,,,,,
player,201710290was,was,CrowJa00,targets,13,,,,,
player,201710290was,was,CrowJa00,rec,9,,,,,
player,201710290was,was,CrowJa00,rec_yds,123,,,,,
player,201710290was,was,CrowJa00,rec_td,0,,,,,
player,201710290was,was,CrowJa00,rec_long,41,,,,,
player,201710290was,was,CrowJa00,fumbles,1,,,,,
player,201710290was,was,CrowJa00,fumbles_lost,0,,,,,
player,201710290was,was,GranRy01,pass_cmp,0,,,,,
player,201710290was,was,GranRy01,pass_att,0,,,,,
player,201710290was,was,GranRy01,pass_yds,0,,,,,
player,201710290was,was,GranRy01,pass_td,0,,,,,
player,201710290was,was,GranRy01,pass_int,0,,,,,
player,201710290was,was,GranRy01,pass_sacked,0,,,,,
player,201710290was,was,GranRy01,pass_sacked_yds,0,,,,,
player,201710290was,was,GranRy01,pass_long,0,,,,,
player,201710290was,was,GranRy01,pass_rating,,,,,,
player,201710290was,was,GranRy01,rush_att,0,,,,,
player,201710290was,was,GranRy01,rush_yds,0,,,,,
player,201710290was,was,GranRy01,rush_td,0,,,,,
player,201710290was,was,GranRy01,rush_long,0,,,,,
player,201710290was,was,GranRy01,targets,7,,,,,
player,201710290was,was,GranRy01,rec,5,,,,,
player,201710290was,was,GranRy01,rec_yds,38,,,,,
player,201710290was,was,GranRy01,rec_td,0,,,,,
player,201710290was,was,GranRy01,rec_long,25,,,,,
player,201710290was,was,GranRy01,fumbles,0,,,,,
player,201710290was,was,GranRy01,fumbles_lost,0,,,,,
player,201710290was,was,DaviVe00,pass_cmp,0,,,,,
player,201710290was,was,DaviVe00,pass_att,0,,,,,
player,201710290was,was,DaviVe00,pass_yds,0,,,,,
player,201710290was,was,DaviVe00,pass_td,0,,,,,
player,201710290was,was,DaviVe00,pass_int,0,,,,,
player,201710290was,was,DaviVe00,pass_sacked,0,,,,,
player,201710290was,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201710290was,was,DaviVe00,pass_long,0,,,,,
player,201710290was,was,DaviVe00,pass_rating,,,,,,
player,201710290was,was,DaviVe00,rush_att,0,,,,,
player,201710290was,was,DaviVe00,rush_yds,0,,,,,
player,201710290was,was,DaviVe00,rush_td,0,,,,,
player,201710290was,was,DaviVe00,rush_long,0,,,,,
player,201710290was,was,DaviVe00,targets,4,,,,,
player,201710290was,was,DaviVe00,rec,2,,,,,
player,201710290was,was,DaviVe00,rec_yds,20,,,,,
player,201710290was,was,DaviVe00,rec_td,0,,,,,
player,201710290was,was,DaviVe00,rec_long,14,,,,,
player,201710290was,was,DaviVe00,fumbles,0,,,,,
player,201710290was,was,DaviVe00,fumbles_lost,0,,,,,
player,201710290was,was,ReedJo02,pass_cmp,0,,,,,
player,201710290was,was,ReedJo02,pass_att,0,,,,,
player,201710290was,was,ReedJo02,pass_yds,0,,,,,
player,201710290was,was,ReedJo02,pass_td,0,,,,,
player,201710290was,was,ReedJo02,pass_int,0,,,,,
player,201710290was,was,ReedJo02,pass_sacked,0,,,,,
player,201710290was,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201710290was,was,ReedJo02,pass_long,0,,,,,
player,201710290was,was,ReedJo02,pass_rating,,,,,,
player,201710290was,was,ReedJo02,rush_att,0,,,,,
player,201710290was,was,ReedJo02,rush_yds,0,,,,,
player,201710290was,was,ReedJo02,rush_td,0,,,,,
player,201710290was,was,ReedJo02,rush_long,0,,,,,
player,201710290was,was,ReedJo02,targets,1,,,,,
player,201710290was,was,ReedJo02,rec,1,,,,,
player,201710290was,was,ReedJo02,rec_yds,5,,,,,
player,201710290was,was,ReedJo02,rec_td,0,,,,,
player,201710290was,was,ReedJo02,rec_long,5,,,,,
player,201710290was,was,ReedJo02,fumbles,0,,,,,
player,201710290was,was,ReedJo02,fumbles_lost,0,,,,,
player,201710290was,was,DoctJo00,pass_cmp,0,,,,,
player,201710290was,was,DoctJo00,pass_att,0,,,,,
player,201710290was,was,DoctJo00,pass_yds,0,,,,,
player,201710290was,was,DoctJo00,pass_td,0,,,,,
player,201710290was,was,DoctJo00,pass_int,0,,,,,
player,201710290was,was,DoctJo00,pass_sacked,0,,,,,
player,201710290was,was,DoctJo00,pass_sacked_yds,0,,,,,
player,201710290was,was,DoctJo00,pass_long,0,,,,,
player,201710290was,was,DoctJo00,pass_rating,,,,,,
player,201710290was,was,DoctJo00,rush_att,0,,,,,
player,201710290was,was,DoctJo00,rush_yds,0,,,,,
player,201710290was,was,DoctJo00,rush_td,0,,,,,
player,201710290was,was,DoctJo00,rush_long,0,,,,,
player,201710290was,was,DoctJo00,targets,3,,,,,
player,201710290was,was,DoctJo00,rec,1,,,,,
player,201710290was,was,DoctJo00,rec_yds,1,,,,,
player,201710290was,was,DoctJo00,rec_td,1,,,,,
player,201710290was,was,DoctJo00,rec_long,1,,,,,
player,201710290was,was,DoctJo00,fumbles,0,,,,,
player,201710290was,was,DoctJo00,fumbles_lost,0,,,,,
player,201710290was,was,PryoTe00,pass_cmp,0,,,,,
player,201710290was,was,PryoTe00,pass_att,0,,,,,
player,201710290was,was,PryoTe00,pass_yds,0,,,,,
player,201710290was,was,PryoTe00,pass_td,0,,,,,
player,201710290was,was,PryoTe00,pass_int,0,,,,,
player,201710290was,was,PryoTe00,pass_sacked,0,,,,,
player,201710290was,was,PryoTe00,pass_sacked_yds,0,,,,,
player,201710290was,was,PryoTe00,pass_long,0,,,,,
player,201710290was,was,PryoTe00,pass_rating,,,,,,
player,201710290was,was,PryoTe00,rush_att,0,,,,,
player,201710290was,was,PryoTe00,rush_yds,0,,,,,
player,201710290was,was,PryoTe00,rush_td,0,,,,,
player,201710290was,was,PryoTe00,rush_long,0,,,,,
player,201710290was,was,PryoTe00,targets,1,,,,,
player,201710290was,was,PryoTe00,rec,0,,,,,
player,201710290was,was,PryoTe00,rec_yds,0,,,,,
player,201710290was,was,PryoTe00,rec_td,0,,,,,
player,201710290was,was,PryoTe00,rec_long,0,,,,,
player,201710290was,was,PryoTe00,fumbles,0,,,,,
player,201710290was,was,PryoTe00,fumbles_lost,0,,,,,
player,201710290was,dal,JoneBy00,def_int,1,,,,,
player,201710290was,dal,JoneBy00,def_int_yds,21,,,,,
player,201710290was,dal,JoneBy00,def_int_td,1,,,,,
player,201710290was,dal,JoneBy00,def_int_long,21,,,,,
player,201710290was,dal,JoneBy00,pass_defended,1,,,,,
player,201710290was,dal,JoneBy00,sacks,0.0,,,,,
player,201710290was,dal,JoneBy00,tackles_combined,5,,,,,
player,201710290was,dal,JoneBy00,tackles_solo,1,,,,,
player,201710290was,dal,JoneBy00,tackles_assists,4,,,,,
player,201710290was,dal,JoneBy00,tackles_loss,0,,,,,
player,201710290was,dal,JoneBy00,qb_hits,0,,,,,
player,201710290was,dal,JoneBy00,fumbles_rec,0,,,,,
player,201710290was,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201710290was,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201710290was,dal,JoneBy00,fumbles_forced,0,,,,,
player,201710290was,dal,IrviDa00,def_int,0,,,,,
player,201710290was,dal,IrviDa00,def_int_yds,0,,,,,
player,201710290was,dal,IrviDa00,def_int_td,0,,,,,
player,201710290was,dal,IrviDa00,def_int_long,0,,,,,
player,201710290was,dal,IrviDa00,pass_defended,1,,,,,
player,201710290was,dal,IrviDa00,sacks,2.0,,,,,
player,201710290was,dal,IrviDa00,tackles_combined,4,,,,,
player,201710290was,dal,IrviDa00,tackles_solo,2,,,,,
player,201710290was,dal,IrviDa00,tackles_assists,2,,,,,
player,201710290was,dal,IrviDa00,tackles_loss,2,,,,,
player,201710290was,dal,IrviDa00,qb_hits,2,,,,,
player,201710290was,dal,IrviDa00,fumbles_rec,0,,,,,
player,201710290was,dal,IrviDa00,fumbles_rec_yds,0,,,,,
player,201710290was,dal,IrviDa00,fumbles_rec_td,0,,,,,
player,201710290was,dal,IrviDa00,fumbles_forced,0,,,,,
player,201710290was,dal,CrawTy00,def_int,0,,,,,
player,201710290was,dal,CrawTy00,def_int_yds,0,,,,,
player,201710290was,dal,CrawTy00,def_int_td,0,,,,,
player,201710290was,dal,CrawTy00,def_int_long,0,,,,,
player,201710290was,dal,CrawTy00,pass_defended,0,,,,,
player,201710290was,dal,CrawTy00,sacks,1.0,,,,,
player,201710290was,dal,CrawTy00,tackles_combined,4,,,,,
player,201710290was,dal,CrawTy00,tackles_solo,2,,,,,
player,201710290was,dal,CrawTy00,tackles_assists,2,,,,,
player,201710290was,dal,CrawTy00,tackles_loss,0,,,,,
player,201710290was,dal,CrawTy00,qb_hits,4,,,,,
player,201710290was,dal,CrawTy00,fumbles_rec,0,,,,,
player,201710290was,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201710290was,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201710290was,dal,CrawTy00,fumbles_forced,1,,,,,
player,201710290was,dal,LawrDe00,def_int,0,,,,,
player,201710290was,dal,LawrDe00,def_int_yds,0,,,,,
player,201710290was,dal,LawrDe00,def_int_td,0,,,,,
player,201710290was,dal,LawrDe00,def_int_long,0,,,,,
player,201710290was,dal,LawrDe00,pass_defended,0,,,,,
player,201710290was,dal,LawrDe00,sacks,1.0,,,,,
player,201710290was,dal,LawrDe00,tackles_combined,2,,,,,
player,201710290was,dal,LawrDe00,tackles_solo,1,,,,,
player,201710290was,dal,LawrDe00,tackles_assists,1,,,,,
player,201710290was,dal,LawrDe00,tackles_loss,1,,,,,
player,201710290was,dal,LawrDe00,qb_hits,3,,,,,
player,201710290was,dal,LawrDe00,fumbles_rec,1,,,,,
player,201710290was,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201710290was,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201710290was,dal,LawrDe00,fumbles_forced,0,,,,,
player,201710290was,dal,LeexSe99,def_int,0,,,,,
player,201710290was,dal,LeexSe99,def_int_yds,0,,,,,
player,201710290was,dal,LeexSe99,def_int_td,0,,,,,
player,201710290was,dal,LeexSe99,def_int_long,0,,,,,
player,201710290was,dal,LeexSe99,pass_defended,0,,,,,
player,201710290was,dal,LeexSe99,sacks,0.0,,,,,
player,201710290was,dal,LeexSe99,tackles_combined,9,,,,,
player,201710290was,dal,LeexSe99,tackles_solo,5,,,,,
player,201710290was,dal,LeexSe99,tackles_assists,4,,,,,
player,201710290was,dal,LeexSe99,tackles_loss,0,,,,,
player,201710290was,dal,LeexSe99,qb_hits,0,,,,,
player,201710290was,dal,LeexSe99,fumbles_rec,0,,,,,
player,201710290was,dal,LeexSe99,fumbles_rec_yds,0,,,,,
