game,2017,2,20170917,201709170rav,cle,"Cleveland Browns",10,rav,"Baltimore Ravens",24
player,201709170rav,cle,DevaSe00,rush_td,0,,,,,
player,201709170rav,cle,DevaSe00,rush_long,0,,,,,
player,201709170rav,cle,DevaSe00,targets,4,,,,,
player,201709170rav,cle,DevaSe00,rec,2,,,,,
player,201709170rav,cle,DevaSe00,rec_yds,61,,,,,
player,201709170rav,cle,DevaSe00,rec_td,0,,,,,
player,201709170rav,cle,DevaSe00,rec_long,49,,,,,
player,201709170rav,cle,DevaSe00,fumbles,0,,,,,
player,201709170rav,cle,DevaSe00,fumbles_lost,0,,,,,
player,201709170rav,cle,NjokDa00,pass_cmp,0,,,,,
player,201709170rav,cle,NjokDa00,pass_att,0,,,,,
player,201709170rav,cle,NjokDa00,pass_yds,0,,,,,
player,201709170rav,cle,NjokDa00,pass_td,0,,,,,
player,201709170rav,cle,NjokDa00,pass_int,0,,,,,
player,201709170rav,cle,NjokDa00,pass_sacked,0,,,,,
player,201709170rav,cle,NjokDa00,pass_sacked_yds,0,,,,,
player,201709170rav,cle,NjokDa00,pass_long,0,,,,,
player,201709170rav,cle,NjokDa00,pass_rating,,,,,,
player,201709170rav,cle,NjokDa00,rush_att,0,,,,,
player,201709170rav,cle,NjokDa00,rush_yds,0,,,,,
player,201709170rav,cle,NjokDa00,rush_td,0,,,,,
player,201709170rav,cle,NjokDa00,rush_long,0,,,,,
player,201709170rav,cle,NjokDa00,targets,4,,,,,
player,201709170rav,cle,NjokDa00,rec,3,,,,,
player,201709170rav,cle,NjokDa00,rec_yds,27,,,,,
player,201709170rav,cle,NjokDa00,rec_td,1,,,,,
player,201709170rav,cle,NjokDa00,rec_long,23,,,,,
player,201709170rav,cle,NjokDa00,fumbles,0,,,,,
player,201709170rav,cle,NjokDa00,fumbles_lost,0,,,,,
player,201709170rav,cle,LouiRi00,pass_cmp,0,,,,,
player,201709170rav,cle,LouiRi00,pass_att,0,,,,,
player,201709170rav,cle,LouiRi00,pass_yds,0,,,,,
player,201709170rav,cle,LouiRi00,pass_td,0,,,,,
player,201709170rav,cle,LouiRi00,pass_int,0,,,,,
player,201709170rav,cle,LouiRi00,pass_sacked,0,,,,,
player,201709170rav,cle,LouiRi00,pass_sacked_yds,0,,,,,
player,201709170rav,cle,LouiRi00,pass_long,0,,,,,
player,201709170rav,cle,LouiRi00,pass_rating,,,,,,
player,201709170rav,cle,LouiRi00,rush_att,0,,,,,
player,201709170rav,cle,LouiRi00,rush_yds,0,,,,,
player,201709170rav,cle,LouiRi00,rush_td,0,,,,,
player,201709170rav,cle,LouiRi00,rush_long,0,,,,,
player,201709170rav,cle,LouiRi00,targets,2,,,,,
player,201709170rav,cle,LouiRi00,rec,2,,,,,
player,201709170rav,cle,LouiRi00,rec_yds,27,,,,,
player,201709170rav,cle,LouiRi00,rec_td,0,,,,,
player,201709170rav,cle,LouiRi00,rec_long,24,,,,,
player,201709170rav,cle,LouiRi00,fumbles,0,,,,,
player,201709170rav,cle,LouiRi00,fumbles_lost,0,,,,,
player,201709170rav,cle,TelfRa00,pass_cmp,0,,,,,
player,201709170rav,cle,TelfRa00,pass_att,0,,,,,
player,201709170rav,cle,TelfRa00,pass_yds,0,,,,,
player,201709170rav,cle,TelfRa00,pass_td,0,,,,,
player,201709170rav,cle,TelfRa00,pass_int,0,,,,,
player,201709170rav,cle,TelfRa00,pass_sacked,0,,,,,
player,201709170rav,cle,TelfRa00,pass_sacked_yds,0,,,,,
player,201709170rav,cle,TelfRa00,pass_long,0,,,,,
player,201709170rav,cle,TelfRa00,pass_rating,,,,,,
player,201709170rav,cle,TelfRa00,rush_att,0,,,,,
player,201709170rav,cle,TelfRa00,rush_yds,0,,,,,
player,201709170rav,cle,TelfRa00,rush_td,0,,,,,
player,201709170rav,cle,TelfRa00,rush_long,0,,,,,
player,201709170rav,cle,TelfRa00,targets,1,,,,,
player,201709170rav,cle,TelfRa00,rec,1,,,,,
player,201709170rav,cle,TelfRa00,rec_yds,20,,,,,
player,201709170rav,cle,TelfRa00,rec_td,0,,,,,
player,201709170rav,cle,TelfRa00,rec_long,20,,,,,
player,201709170rav,cle,TelfRa00,fumbles,0,,,,,
player,201709170rav,cle,TelfRa00,fumbles_lost,0,,,,,
player,201709170rav,cle,ColeCo00,pass_cmp,0,,,,,
player,201709170rav,cle,ColeCo00,pass_att,0,,,,,
player,201709170rav,cle,ColeCo00,pass_yds,0,,,,,
player,201709170rav,cle,ColeCo00,pass_td,0,,,,,
player,201709170rav,cle,ColeCo00,pass_int,0,,,,,
player,201709170rav,cle,ColeCo00,pass_sacked,0,,,,,
player,201709170rav,cle,ColeCo00,pass_sacked_yds,0,,,,,
player,201709170rav,cle,ColeCo00,pass_long,0,,,,,
player,201709170rav,cle,ColeCo00,pass_rating,,,,,,
player,201709170rav,cle,ColeCo00,rush_att,0,,,,,
player,201709170rav,cle,ColeCo00,rush_yds,0,,,,,
player,201709170rav,cle,ColeCo00,rush_td,0,,,,,
player,201709170rav,cle,ColeCo00,rush_long,0,,,,,
player,201709170rav,cle,ColeCo00,targets,7,,,,,
player,201709170rav,cle,ColeCo00,rec,1,,,,,
player,201709170rav,cle,ColeCo00,rec_yds,9,,,,,
player,201709170rav,cle,ColeCo00,rec_td,0,,,,,
player,201709170rav,cle,ColeCo00,rec_long,9,,,,,
player,201709170rav,cle,ColeCo00,fumbles,0,,,,,
player,201709170rav,cle,ColeCo00,fumbles_lost,0,,,,,
player,201709170rav,cle,BritKe00,pass_cmp,0,,,,,
player,201709170rav,cle,BritKe00,pass_att,0,,,,,
player,201709170rav,cle,BritKe00,pass_yds,0,,,,,
player,201709170rav,cle,BritKe00,pass_td,0,,,,,
player,201709170rav,cle,BritKe00,pass_int,0,,,,,
player,201709170rav,cle,BritKe00,pass_sacked,0,,,,,
player,201709170rav,cle,BritKe00,pass_sacked_yds,0,,,,,
player,201709170rav,cle,BritKe00,pass_long,0,,,,,
player,201709170rav,cle,BritKe00,pass_rating,,,,,,
player,201709170rav,cle,BritKe00,rush_att,0,,,,,
player,201709170rav,cle,BritKe00,rush_yds,0,,,,,
player,201709170rav,cle,BritKe00,rush_td,0,,,,,
player,201709170rav,cle,BritKe00,rush_long,0,,,,,
player,201709170rav,cle,BritKe00,targets,2,,,,,
player,201709170rav,cle,BritKe00,rec,1,,,,,
player,201709170rav,cle,BritKe00,rec_yds,2,,,,,
player,201709170rav,cle,BritKe00,rec_td,0,,,,,
player,201709170rav,cle,BritKe00,rec_long,2,,,,,
player,201709170rav,cle,BritKe00,fumbles,0,,,,,
player,201709170rav,cle,BritKe00,fumbles_lost,0,,,,,
player,201709170rav,cle,CoatSa00,pass_cmp,0,,,,,
player,201709170rav,cle,CoatSa00,pass_att,0,,,,,
player,201709170rav,cle,CoatSa00,pass_yds,0,,,,,
player,201709170rav,cle,CoatSa00,pass_td,0,,,,,
player,201709170rav,cle,CoatSa00,pass_int,0,,,,,
player,201709170rav,cle,CoatSa00,pass_sacked,0,,,,,
player,201709170rav,cle,CoatSa00,pass_sacked_yds,0,,,,,
player,201709170rav,cle,CoatSa00,pass_long,0,,,,,
player,201709170rav,cle,CoatSa00,pass_rating,,,,,,
player,201709170rav,cle,CoatSa00,rush_att,0,,,,,
player,201709170rav,cle,CoatSa00,rush_yds,0,,,,,
player,201709170rav,cle,CoatSa00,rush_td,0,,,,,
player,201709170rav,cle,CoatSa00,rush_long,0,,,,,
player,201709170rav,cle,CoatSa00,targets,4,,,,,
player,201709170rav,cle,CoatSa00,rec,0,,,,,
player,201709170rav,cle,CoatSa00,rec_yds,0,,,,,
player,201709170rav,cle,CoatSa00,rec_td,0,,,,,
player,201709170rav,cle,CoatSa00,rec_long,0,,,,,
player,201709170rav,cle,CoatSa00,fumbles,0,,,,,
player,201709170rav,cle,CoatSa00,fumbles_lost,0,,,,,
player,201709170rav,rav,FlacJo00,pass_cmp,25,,,,,
player,201709170rav,rav,FlacJo00,pass_att,34,,,,,
player,201709170rav,rav,FlacJo00,pass_yds,217,,,,,
player,201709170rav,rav,FlacJo00,pass_td,2,,,,,
player,201709170rav,rav,FlacJo00,pass_int,1,,,,,
player,201709170rav,rav,FlacJo00,pass_sacked,2,,,,,
player,201709170rav,rav,FlacJo00,pass_sacked_yds,16,,,,,
player,201709170rav,rav,FlacJo00,pass_long,23,,,,,
player,201709170rav,rav,FlacJo00,pass_rating,97.3,,,,,
player,201709170rav,rav,FlacJo00,rush_att,1,,,,,
player,201709170rav,rav,FlacJo00,rush_yds,-1,,,,,
player,201709170rav,rav,FlacJo00,rush_td,0,,,,,
player,201709170rav,rav,FlacJo00,rush_long,-1,,,,,
player,201709170rav,rav,FlacJo00,targets,0,,,,,
player,201709170rav,rav,FlacJo00,rec,0,,,,,
player,201709170rav,rav,FlacJo00,rec_yds,0,,,,,
player,201709170rav,rav,FlacJo00,rec_td,0,,,,,
player,201709170rav,rav,FlacJo00,rec_long,0,,,,,
player,201709170rav,rav,FlacJo00,fumbles,0,,,,,
player,201709170rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201709170rav,rav,AlleJa01,pass_cmp,0,,,,,
player,201709170rav,rav,AlleJa01,pass_att,0,,,,,
player,201709170rav,rav,AlleJa01,pass_yds,0,,,,,
player,201709170rav,rav,AlleJa01,pass_td,0,,,,,
player,201709170rav,rav,AlleJa01,pass_int,0,,,,,
player,201709170rav,rav,AlleJa01,pass_sacked,0,,,,,
player,201709170rav,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201709170rav,rav,AlleJa01,pass_long,0,,,,,
player,201709170rav,rav,AlleJa01,pass_rating,,,,,,
player,201709170rav,rav,AlleJa01,rush_att,14,,,,,
player,201709170rav,rav,AlleJa01,rush_yds,66,,,,,
player,201709170rav,rav,AlleJa01,rush_td,0,,,,,
player,201709170rav,rav,AlleJa01,rush_long,37,,,,,
player,201709170rav,rav,AlleJa01,targets,6,,,,,
player,201709170rav,rav,AlleJa01,rec,5,,,,,
player,201709170rav,rav,AlleJa01,rec_yds,35,,,,,
player,201709170rav,rav,AlleJa01,rec_td,1,,,,,
player,201709170rav,rav,AlleJa01,rec_long,11,,,,,
player,201709170rav,rav,AlleJa01,fumbles,0,,,,,
player,201709170rav,rav,AlleJa01,fumbles_lost,0,,,,,
player,201709170rav,rav,CollAl00,pass_cmp,0,,,,,
player,201709170rav,rav,CollAl00,pass_att,0,,,,,
player,201709170rav,rav,CollAl00,pass_yds,0,,,,,
player,201709170rav,rav,CollAl00,pass_td,0,,,,,
player,201709170rav,rav,CollAl00,pass_int,0,,,,,
player,201709170rav,rav,CollAl00,pass_sacked,0,,,,,
player,201709170rav,rav,CollAl00,pass_sacked_yds,0,,,,,
player,201709170rav,rav,CollAl00,pass_long,0,,,,,
player,201709170rav,rav,CollAl00,pass_rating,,,,,,
player,201709170rav,rav,CollAl00,rush_att,7,,,,,
player,201709170rav,rav,CollAl00,rush_yds,42,,,,,
player,201709170rav,rav,CollAl00,rush_td,0,,,,,
player,201709170rav,rav,CollAl00,rush_long,16,,,,,
player,201709170rav,rav,CollAl00,targets,0,,,,,
player,201709170rav,rav,CollAl00,rec,0,,,,,
player,201709170rav,rav,CollAl00,rec_yds,0,,,,,
player,201709170rav,rav,CollAl00,rec_td,0,,,,,
player,201709170rav,rav,CollAl00,rec_long,0,,,,,
player,201709170rav,rav,CollAl00,fumbles,1,,,,,
player,201709170rav,rav,CollAl00,fumbles_lost,1,,,,,
player,201709170rav,rav,WestTe00,pass_cmp,0,,,,,
player,201709170rav,rav,WestTe00,pass_att,0,,,,,
player,201709170rav,rav,WestTe00,pass_yds,0,,,,,
player,201709170rav,rav,WestTe00,pass_td,0,,,,,
player,201709170rav,rav,WestTe00,pass_int,0,,,,,
player,201709170rav,rav,WestTe00,pass_sacked,0,,,,,
player,201709170rav,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201709170rav,rav,WestTe00,pass_long,0,,,,,
player,201709170rav,rav,WestTe00,pass_rating,,,,,,
player,201709170rav,rav,WestTe00,rush_att,8,,,,,
player,201709170rav,rav,WestTe00,rush_yds,22,,,,,
player,201709170rav,rav,WestTe00,rush_td,1,,,,,
player,201709170rav,rav,WestTe00,rush_long,12,,,,,
player,201709170rav,rav,WestTe00,targets,2,,,,,
player,201709170rav,rav,WestTe00,rec,2,,,,,
player,201709170rav,rav,WestTe00,rec_yds,23,,,,,
player,201709170rav,rav,WestTe00,rec_td,0,,,,,
player,201709170rav,rav,WestTe00,rec_long,15,,,,,
player,201709170rav,rav,WestTe00,fumbles,0,,,,,
player,201709170rav,rav,WestTe00,fumbles_lost,0,,,,,
player,201709170rav,rav,CampMi02,pass_cmp,0,,,,,
player,201709170rav,rav,CampMi02,pass_att,0,,,,,
player,201709170rav,rav,CampMi02,pass_yds,0,,,,,
player,201709170rav,rav,CampMi02,pass_td,0,,,,,
player,201709170rav,rav,CampMi02,pass_int,0,,,,,
player,201709170rav,rav,CampMi02,pass_sacked,0,,,,,
player,201709170rav,rav,CampMi02,pass_sacked_yds,0,,,,,
player,201709170rav,rav,CampMi02,pass_long,0,,,,,
player,201709170rav,rav,CampMi02,pass_rating,,,,,,
player,201709170rav,rav,CampMi02,rush_att,1,,,,,
player,201709170rav,rav,CampMi02,rush_yds,5,,,,,
player,201709170rav,rav,CampMi02,rush_td,0,,,,,
player,201709170rav,rav,CampMi02,rush_long,5,,,,,
player,201709170rav,rav,CampMi02,targets,0,,,,,
player,201709170rav,rav,CampMi02,rec,0,,,,,
player,201709170rav,rav,CampMi02,rec_yds,0,,,,,
player,201709170rav,rav,CampMi02,rec_td,0,,,,,
player,201709170rav,rav,CampMi02,rec_long,0,,,,,
player,201709170rav,rav,CampMi02,fumbles,0,,,,,
player,201709170rav,rav,CampMi02,fumbles_lost,0,,,,,
player,201709170rav,rav,WillMa04,pass_cmp,0,,,,,
player,201709170rav,rav,WillMa04,pass_att,0,,,,,
player,201709170rav,rav,WillMa04,pass_yds,0,,,,,
player,201709170rav,rav,WillMa04,pass_td,0,,,,,
player,201709170rav,rav,WillMa04,pass_int,0,,,,,
player,201709170rav,rav,WillMa04,pass_sacked,0,,,,,
player,201709170rav,rav,WillMa04,pass_sacked_yds,0,,,,,
player,201709170rav,rav,WillMa04,pass_long,0,,,,,
player,201709170rav,rav,WillMa04,pass_rating,,,,,,
player,201709170rav,rav,WillMa04,rush_att,1,,,,,
player,201709170rav,rav,WillMa04,rush_yds,2,,,,,
player,201709170rav,rav,WillMa04,rush_td,0,,,,,
player,201709170rav,rav,WillMa04,rush_long,2,,,,,
player,201709170rav,rav,WillMa04,targets,4,,,,,
player,201709170rav,rav,WillMa04,rec,4,,,,,
player,201709170rav,rav,WillMa04,rec_yds,21,,,,,
player,201709170rav,rav,WillMa04,rec_td,0,,,,,
player,201709170rav,rav,WillMa04,rec_long,13,,,,,
player,201709170rav,rav,WillMa04,fumbles,0,,,,,
player,201709170rav,rav,WillMa04,fumbles_lost,0,,,,,
player,201709170rav,rav,WatsBe00,pass_cmp,0,,,,,
player,201709170rav,rav,WatsBe00,pass_att,0,,,,,
player,201709170rav,rav,WatsBe00,pass_yds,0,,,,,
player,201709170rav,rav,WatsBe00,pass_td,0,,,,,
player,201709170rav,rav,WatsBe00,pass_int,0,,,,,
player,201709170rav,rav,WatsBe00,pass_sacked,0,,,,,
player,201709170rav,rav,WatsBe00,pass_sacked_yds,0,,,,,
player,201709170rav,rav,WatsBe00,pass_long,0,,,,,
player,201709170rav,rav,WatsBe00,pass_rating,,,,,,
player,201709170rav,rav,WatsBe00,rush_att,0,,,,,
player,201709170rav,rav,WatsBe00,rush_yds,0,,,,,
player,201709170rav,rav,WatsBe00,rush_td,0,,,,,
player,201709170rav,rav,WatsBe00,rush_long,0,,,,,
player,201709170rav,rav,WatsBe00,targets,8,,,,,
player,201709170rav,rav,WatsBe00,rec,8,,,,,
player,201709170rav,rav,WatsBe00,rec_yds,91,,,,,
player,201709170rav,rav,WatsBe00,rec_td,0,,,,,
player,201709170rav,rav,WatsBe00,rec_long,23,,,,,
player,201709170rav,rav,WatsBe00,fumbles,0,,,,,
player,201709170rav,rav,WatsBe00,fumbles_lost,0,,,,,
player,201709170rav,rav,MaclJe00,pass_cmp,0,,,,,
player,201709170rav,rav,MaclJe00,pass_att,0,,,,,
player,201709170rav,rav,MaclJe00,pass_yds,0,,,,,
player,201709170rav,rav,MaclJe00,pass_td,0,,,,,
player,201709170rav,rav,MaclJe00,pass_int,0,,,,,
player,201709170rav,rav,MaclJe00,pass_sacked,0,,,,,
player,201709170rav,rav,MaclJe00,pass_sacked_yds,0,,,,,
player,201709170rav,rav,MaclJe00,pass_long,0,,,,,
player,201709170rav,rav,MaclJe00,pass_rating,,,,,,
player,201709170rav,rav,MaclJe00,rush_att,0,,,,,
player,201709170rav,rav,MaclJe00,rush_yds,0,,,,,
player,201709170rav,rav,MaclJe00,rush_td,0,,,,,
player,201709170rav,rav,MaclJe00,rush_long,0,,,,,
player,201709170rav,rav,MaclJe00,targets,5,,,,,
player,201709170rav,rav,MaclJe00,rec,4,,,,,
player,201709170rav,rav,MaclJe00,rec_yds,31,,,,,
player,201709170rav,rav,MaclJe00,rec_td,1,,,,,
player,201709170rav,rav,MaclJe00,rec_long,19,,,,,
player,201709170rav,rav,MaclJe00,fumbles,0,,,,,
player,201709170rav,rav,MaclJe00,fumbles_lost,0,,,,,
player,201709170rav,rav,BoylNi00,pass_cmp,0,,,,,
player,201709170rav,rav,BoylNi00,pass_att,0,,,,,
player,201709170rav,rav,BoylNi00,pass_yds,0,,,,,
player,201709170rav,rav,BoylNi00,pass_td,0,,,,,
player,201709170rav,rav,BoylNi00,pass_int,0,,,,,
player,201709170rav,rav,BoylNi00,pass_sacked,0,,,,,
player,201709170rav,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201709170rav,rav,BoylNi00,pass_long,0,,,,,
player,201709170rav,rav,BoylNi00,pass_rating,,,,,,
player,201709170rav,rav,BoylNi00,rush_att,0,,,,,
player,201709170rav,rav,BoylNi00,rush_yds,0,,,,,
player,201709170rav,rav,BoylNi00,rush_td,0,,,,,
player,201709170rav,rav,BoylNi00,rush_long,0,,,,,
player,201709170rav,rav,BoylNi00,targets,1,,,,,
player,201709170rav,rav,BoylNi00,rec,1,,,,,
player,201709170rav,rav,BoylNi00,rec_yds,9,,,,,
player,201709170rav,rav,BoylNi00,rec_td,0,,,,,
player,201709170rav,rav,BoylNi00,rec_long,9,,,,,
player,201709170rav,rav,BoylNi00,fumbles,0,,,,,
player,201709170rav,rav,BoylNi00,fumbles_lost,0,,,,,
player,201709170rav,rav,WallMi00,pass_cmp,0,,,,,
player,201709170rav,rav,WallMi00,pass_att,0,,,,,
player,201709170rav,rav,WallMi00,pass_yds,0,,,,,
player,201709170rav,rav,WallMi00,pass_td,0,,,,,
player,201709170rav,rav,WallMi00,pass_int,0,,,,,
player,201709170rav,rav,WallMi00,pass_sacked,0,,,,,
player,201709170rav,rav,WallMi00,pass_sacked_yds,0,,,,,
player,201709170rav,rav,WallMi00,pass_long,0,,,,,
player,201709170rav,rav,WallMi00,pass_rating,,,,,,
player,201709170rav,rav,WallMi00,rush_att,0,,,,,
player,201709170rav,rav,WallMi00,rush_yds,0,,,,,
player,201709170rav,rav,WallMi00,rush_td,0,,,,,
player,201709170rav,rav,WallMi00,rush_long,0,,,,,
player,201709170rav,rav,WallMi00,targets,3,,,,,
