game,2017,14,20171207,201712070atl,nor,"New Orleans Saints",17,atl,"Atlanta Falcons",20
team,201712070atl,nor,First Downs,18,,,,,,
team,201712070atl,atl,First Downs,26,,,,,,
team,201712070atl,nor,Rush-Yds-TDs,15-50-0,,,,,,
team,201712070atl,atl,Rush-Yds-TDs,37-132-1,,,,,,
team,201712070atl,nor,Cmp-Att-Yd-TD-INT,26-35-271-2-1,,,,,,
team,201712070atl,atl,Cmp-Att-Yd-TD-INT,15-27-221-1-3,,,,,,
team,201712070atl,nor,Sacked-Yards,2-15,,,,,,
team,201712070atl,atl,Sacked-Yards,1-10,,,,,,
team,201712070atl,nor,Net Pass Yards,256,,,,,,
team,201712070atl,atl,Net Pass Yards,211,,,,,,
team,201712070atl,nor,Total Yards,306,,,,,,
team,201712070atl,atl,Total Yards,343,,,,,,
team,201712070atl,nor,Fumbles-Lost,0-0,,,,,,
team,201712070atl,atl,Fumbles-Lost,1-0,,,,,,
team,201712070atl,nor,Turnovers,1,,,,,,
team,201712070atl,atl,Turnovers,3,,,,,,
team,201712070atl,nor,Penalties-Yards,11-87,,,,,,
team,201712070atl,atl,Penalties-Yards,4-35,,,,,,
team,201712070atl,nor,Third Down Conv.,3-10,,,,,,
team,201712070atl,atl,Third Down Conv.,7-12,,,,,,
team,201712070atl,nor,Fourth Down Conv.,1-1,,,,,,
team,201712070atl,atl,Fourth Down Conv.,0-0,,,,,,
team,201712070atl,nor,Time of Possession,25:19,,,,,,
team,201712070atl,atl,Time of Possession,34:41,,,,,,
player,201712070atl,nor,BreeDr00,pass_cmp,26,,,,,
player,201712070atl,nor,BreeDr00,pass_att,35,,,,,
player,201712070atl,nor,BreeDr00,pass_yds,271,,,,,
player,201712070atl,nor,BreeDr00,pass_td,2,,,,,
player,201712070atl,nor,BreeDr00,pass_int,1,,,,,
player,201712070atl,nor,BreeDr00,pass_sacked,2,,,,,
player,201712070atl,nor,BreeDr00,pass_sacked_yds,15,,,,,
player,201712070atl,nor,BreeDr00,pass_long,35,,,,,
player,201712070atl,nor,BreeDr00,pass_rating,103.4,,,,,
player,201712070atl,nor,BreeDr00,rush_att,1,,,,,
player,201712070atl,nor,BreeDr00,rush_yds,2,,,,,
player,201712070atl,nor,BreeDr00,rush_td,0,,,,,
player,201712070atl,nor,BreeDr00,rush_long,2,,,,,
player,201712070atl,nor,BreeDr00,targets,0,,,,,
player,201712070atl,nor,BreeDr00,rec,0,,,,,
