game,2017,4,20171001,201710010htx,oti,"Tennessee Titans",14,htx,"Houston Texans",57
team,201710010htx,oti,First Downs,9,,,,,,
team,201710010htx,htx,First Downs,33,,,,,,
team,201710010htx,oti,Rush-Yds-TDs,19-86-2,,,,,,
team,201710010htx,htx,Rush-Yds-TDs,42-173-2,,,,,,
team,201710010htx,oti,Cmp-Att-Yd-TD-INT,10-20-117-0-4,,,,,,
team,201710010htx,htx,Cmp-Att-Yd-TD-INT,25-34-283-4-1,,,,,,
team,201710010htx,oti,Sacked-Yards,2-8,,,,,,
team,201710010htx,htx,Sacked-Yards,2-11,,,,,,
team,201710010htx,oti,Net Pass Yards,109,,,,,,
team,201710010htx,htx,Net Pass Yards,272,,,,,,
team,201710010htx,oti,Total Yards,195,,,,,,
team,201710010htx,htx,Total Yards,445,,,,,,
team,201710010htx,oti,Fumbles-Lost,1-1,,,,,,
team,201710010htx,htx,Fumbles-Lost,0-0,,,,,,
team,201710010htx,oti,Turnovers,5,,,,,,
team,201710010htx,htx,Turnovers,1,,,,,,
team,201710010htx,oti,Penalties-Yards,6-88,,,,,,
team,201710010htx,htx,Penalties-Yards,3-20,,,,,,
team,201710010htx,oti,Third Down Conv.,2-8,,,,,,
team,201710010htx,htx,Third Down Conv.,6-12,,,,,,
team,201710010htx,oti,Fourth Down Conv.,0-0,,,,,,
team,201710010htx,htx,Fourth Down Conv.,1-1,,,,,,
team,201710010htx,oti,Time of Possession,20:19,,,,,,
team,201710010htx,htx,Time of Possession,39:41,,,,,,
player,201710010htx,oti,MariMa01,pass_cmp,6,,,,,
player,201710010htx,oti,MariMa01,pass_att,10,,,,,
player,201710010htx,oti,MariMa01,pass_yds,96,,,,,
player,201710010htx,oti,MariMa01,pass_td,0,,,,,
player,201710010htx,oti,MariMa01,pass_int,2,,,,,
player,201710010htx,oti,MariMa01,pass_sacked,0,,,,,
player,201710010htx,oti,MariMa01,pass_sacked_yds,0,,,,,
player,201710010htx,oti,MariMa01,pass_long,28,,,,,
player,201710010htx,oti,MariMa01,pass_rating,52.5,,,,,
player,201710010htx,oti,MariMa01,rush_att,4,,,,,
player,201710010htx,oti,MariMa01,rush_yds,39,,,,,
player,201710010htx,oti,MariMa01,rush_td,2,,,,,
player,201710010htx,oti,MariMa01,rush_long,34,,,,,
player,201710010htx,oti,MariMa01,targets,0,,,,,
player,201710010htx,oti,MariMa01,rec,0,,,,,
player,201710010htx,oti,MariMa01,rec_yds,0,,,,,
player,201710010htx,oti,MariMa01,rec_td,0,,,,,
player,201710010htx,oti,MariMa01,rec_long,0,,,,,
player,201710010htx,oti,MariMa01,fumbles,0,,,,,
player,201710010htx,oti,MariMa01,fumbles_lost,0,,,,,
player,201710010htx,oti,CassMa00,pass_cmp,4,,,,,
player,201710010htx,oti,CassMa00,pass_att,10,,,,,
player,201710010htx,oti,CassMa00,pass_yds,21,,,,,
player,201710010htx,oti,CassMa00,pass_td,0,,,,,
player,201710010htx,oti,CassMa00,pass_int,2,,,,,
player,201710010htx,oti,CassMa00,pass_sacked,2,,,,,
player,201710010htx,oti,CassMa00,pass_sacked_yds,8,,,,,
player,201710010htx,oti,CassMa00,pass_long,10,,,,,
player,201710010htx,oti,CassMa00,pass_rating,8.3,,,,,
player,201710010htx,oti,CassMa00,rush_att,0,,,,,
player,201710010htx,oti,CassMa00,rush_yds,0,,,,,
player,201710010htx,oti,CassMa00,rush_td,0,,,,,
player,201710010htx,oti,CassMa00,rush_long,0,,,,,
player,201710010htx,oti,CassMa00,targets,0,,,,,
player,201710010htx,oti,CassMa00,rec,0,,,,,
player,201710010htx,oti,CassMa00,rec_yds,0,,,,,
player,201710010htx,oti,CassMa00,rec_td,0,,,,,
player,201710010htx,oti,CassMa00,rec_long,0,,,,,
player,201710010htx,oti,CassMa00,fumbles,1,,,,,
player,201710010htx,oti,CassMa00,fumbles_lost,1,,,,,
player,201710010htx,oti,MurrDe00,pass_cmp,0,,,,,
player,201710010htx,oti,MurrDe00,pass_att,0,,,,,
player,201710010htx,oti,MurrDe00,pass_yds,0,,,,,
player,201710010htx,oti,MurrDe00,pass_td,0,,,,,
player,201710010htx,oti,MurrDe00,pass_int,0,,,,,
player,201710010htx,oti,MurrDe00,pass_sacked,0,,,,,
player,201710010htx,oti,MurrDe00,pass_sacked_yds,0,,,,,
player,201710010htx,oti,MurrDe00,pass_long,0,,,,,
player,201710010htx,oti,MurrDe00,pass_rating,,,,,,
player,201710010htx,oti,MurrDe00,rush_att,7,,,,,
player,201710010htx,oti,MurrDe00,rush_yds,31,,,,,
player,201710010htx,oti,MurrDe00,rush_td,0,,,,,
player,201710010htx,oti,MurrDe00,rush_long,9,,,,,
player,201710010htx,oti,MurrDe00,targets,2,,,,,
player,201710010htx,oti,MurrDe00,rec,2,,,,,
player,201710010htx,oti,MurrDe00,rec_yds,4,,,,,
player,201710010htx,oti,MurrDe00,rec_td,0,,,,,
player,201710010htx,oti,MurrDe00,rec_long,4,,,,,
player,201710010htx,oti,MurrDe00,fumbles,0,,,,,
player,201710010htx,oti,MurrDe00,fumbles_lost,0,,,,,
player,201710010htx,oti,HenrDe00,pass_cmp,0,,,,,
player,201710010htx,oti,HenrDe00,pass_att,0,,,,,
player,201710010htx,oti,HenrDe00,pass_yds,0,,,,,
player,201710010htx,oti,HenrDe00,pass_td,0,,,,,
player,201710010htx,oti,HenrDe00,pass_int,0,,,,,
player,201710010htx,oti,HenrDe00,pass_sacked,0,,,,,
player,201710010htx,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201710010htx,oti,HenrDe00,pass_long,0,,,,,
player,201710010htx,oti,HenrDe00,pass_rating,,,,,,
player,201710010htx,oti,HenrDe00,rush_att,6,,,,,
player,201710010htx,oti,HenrDe00,rush_yds,7,,,,,
player,201710010htx,oti,HenrDe00,rush_td,0,,,,,
player,201710010htx,oti,HenrDe00,rush_long,3,,,,,
player,201710010htx,oti,HenrDe00,targets,0,,,,,
player,201710010htx,oti,HenrDe00,rec,0,,,,,
player,201710010htx,oti,HenrDe00,rec_yds,0,,,,,
player,201710010htx,oti,HenrDe00,rec_td,0,,,,,
player,201710010htx,oti,HenrDe00,rec_long,0,,,,,
player,201710010htx,oti,HenrDe00,fumbles,0,,,,,
player,201710010htx,oti,HenrDe00,fumbles_lost,0,,,,,
player,201710010htx,oti,TaylTa00,pass_cmp,0,,,,,
player,201710010htx,oti,TaylTa00,pass_att,0,,,,,
player,201710010htx,oti,TaylTa00,pass_yds,0,,,,,
player,201710010htx,oti,TaylTa00,pass_td,0,,,,,
player,201710010htx,oti,TaylTa00,pass_int,0,,,,,
player,201710010htx,oti,TaylTa00,pass_sacked,0,,,,,
player,201710010htx,oti,TaylTa00,pass_sacked_yds,0,,,,,
player,201710010htx,oti,TaylTa00,pass_long,0,,,,,
player,201710010htx,oti,TaylTa00,pass_rating,,,,,,
player,201710010htx,oti,TaylTa00,rush_att,1,,,,,
player,201710010htx,oti,TaylTa00,rush_yds,6,,,,,
player,201710010htx,oti,TaylTa00,rush_td,0,,,,,
player,201710010htx,oti,TaylTa00,rush_long,6,,,,,
player,201710010htx,oti,TaylTa00,targets,1,,,,,
player,201710010htx,oti,TaylTa00,rec,0,,,,,
player,201710010htx,oti,TaylTa00,rec_yds,0,,,,,
player,201710010htx,oti,TaylTa00,rec_td,0,,,,,
player,201710010htx,oti,TaylTa00,rec_long,0,,,,,
player,201710010htx,oti,TaylTa00,fumbles,0,,,,,
player,201710010htx,oti,TaylTa00,fumbles_lost,0,,,,,
player,201710010htx,oti,FlueDa00,pass_cmp,0,,,,,
player,201710010htx,oti,FlueDa00,pass_att,0,,,,,
player,201710010htx,oti,FlueDa00,pass_yds,0,,,,,
player,201710010htx,oti,FlueDa00,pass_td,0,,,,,
player,201710010htx,oti,FlueDa00,pass_int,0,,,,,
player,201710010htx,oti,FlueDa00,pass_sacked,0,,,,,
player,201710010htx,oti,FlueDa00,pass_sacked_yds,0,,,,,
player,201710010htx,oti,FlueDa00,pass_long,0,,,,,
player,201710010htx,oti,FlueDa00,pass_rating,,,,,,
player,201710010htx,oti,FlueDa00,rush_att,1,,,,,
player,201710010htx,oti,FlueDa00,rush_yds,3,,,,,
player,201710010htx,oti,FlueDa00,rush_td,0,,,,,
player,201710010htx,oti,FlueDa00,rush_long,3,,,,,
player,201710010htx,oti,FlueDa00,targets,0,,,,,
player,201710010htx,oti,FlueDa00,rec,0,,,,,
player,201710010htx,oti,FlueDa00,rec_yds,0,,,,,
player,201710010htx,oti,FlueDa00,rec_td,0,,,,,
player,201710010htx,oti,FlueDa00,rec_long,0,,,,,
player,201710010htx,oti,FlueDa00,fumbles,0,,,,,
player,201710010htx,oti,FlueDa00,fumbles_lost,0,,,,,
player,201710010htx,oti,WalkHu00,pass_cmp,0,,,,,
player,201710010htx,oti,WalkHu00,pass_att,0,,,,,
player,201710010htx,oti,WalkHu00,pass_yds,0,,,,,
player,201710010htx,oti,WalkHu00,pass_td,0,,,,,
player,201710010htx,oti,WalkHu00,pass_int,0,,,,,
player,201710010htx,oti,WalkHu00,pass_sacked,0,,,,,
player,201710010htx,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201710010htx,oti,WalkHu00,pass_long,0,,,,,
player,201710010htx,oti,WalkHu00,pass_rating,,,,,,
player,201710010htx,oti,WalkHu00,rush_att,0,,,,,
player,201710010htx,oti,WalkHu00,rush_yds,0,,,,,
player,201710010htx,oti,WalkHu00,rush_td,0,,,,,
player,201710010htx,oti,WalkHu00,rush_long,0,,,,,
player,201710010htx,oti,WalkHu00,targets,7,,,,,
player,201710010htx,oti,WalkHu00,rec,3,,,,,
player,201710010htx,oti,WalkHu00,rec_yds,51,,,,,
player,201710010htx,oti,WalkHu00,rec_td,0,,,,,
player,201710010htx,oti,WalkHu00,rec_long,21,,,,,
player,201710010htx,oti,WalkHu00,fumbles,0,,,,,
player,201710010htx,oti,WalkHu00,fumbles_lost,0,,,,,
player,201710010htx,oti,MattRi00,pass_cmp,0,,,,,
player,201710010htx,oti,MattRi00,pass_att,0,,,,,
player,201710010htx,oti,MattRi00,pass_yds,0,,,,,
player,201710010htx,oti,MattRi00,pass_td,0,,,,,
player,201710010htx,oti,MattRi00,pass_int,0,,,,,
player,201710010htx,oti,MattRi00,pass_sacked,0,,,,,
player,201710010htx,oti,MattRi00,pass_sacked_yds,0,,,,,
player,201710010htx,oti,MattRi00,pass_long,0,,,,,
player,201710010htx,oti,MattRi00,pass_rating,,,,,,
player,201710010htx,oti,MattRi00,rush_att,0,,,,,
player,201710010htx,oti,MattRi00,rush_yds,0,,,,,
player,201710010htx,oti,MattRi00,rush_td,0,,,,,
player,201710010htx,oti,MattRi00,rush_long,0,,,,,
player,201710010htx,oti,MattRi00,targets,8,,,,,
player,201710010htx,oti,MattRi00,rec,3,,,,,
player,201710010htx,oti,MattRi00,rec_yds,49,,,,,
player,201710010htx,oti,MattRi00,rec_td,0,,,,,
player,201710010htx,oti,MattRi00,rec_long,28,,,,,
player,201710010htx,oti,MattRi00,fumbles,0,,,,,
player,201710010htx,oti,MattRi00,fumbles_lost,0,,,,,
player,201710010htx,oti,DeckEr00,pass_cmp,0,,,,,
player,201710010htx,oti,DeckEr00,pass_att,0,,,,,
player,201710010htx,oti,DeckEr00,pass_yds,0,,,,,
player,201710010htx,oti,DeckEr00,pass_td,0,,,,,
player,201710010htx,oti,DeckEr00,pass_int,0,,,,,
player,201710010htx,oti,DeckEr00,pass_sacked,0,,,,,
player,201710010htx,oti,DeckEr00,pass_sacked_yds,0,,,,,
player,201710010htx,oti,DeckEr00,pass_long,0,,,,,
player,201710010htx,oti,DeckEr00,pass_rating,,,,,,
player,201710010htx,oti,DeckEr00,rush_att,0,,,,,
player,201710010htx,oti,DeckEr00,rush_yds,0,,,,,
player,201710010htx,oti,DeckEr00,rush_td,0,,,,,
player,201710010htx,oti,DeckEr00,rush_long,0,,,,,
player,201710010htx,oti,DeckEr00,targets,2,,,,,
player,201710010htx,oti,DeckEr00,rec,2,,,,,
player,201710010htx,oti,DeckEr00,rec_yds,13,,,,,
player,201710010htx,oti,DeckEr00,rec_td,0,,,,,
player,201710010htx,oti,DeckEr00,rec_long,7,,,,,
player,201710010htx,oti,DeckEr00,fumbles,0,,,,,
player,201710010htx,oti,DeckEr00,fumbles_lost,0,,,,,
player,201710010htx,htx,WatsDe00,pass_cmp,25,,,,,
player,201710010htx,htx,WatsDe00,pass_att,34,,,,,
player,201710010htx,htx,WatsDe00,pass_yds,283,,,,,
player,201710010htx,htx,WatsDe00,pass_td,4,,,,,
player,201710010htx,htx,WatsDe00,pass_int,1,,,,,
player,201710010htx,htx,WatsDe00,pass_sacked,1,,,,,
player,201710010htx,htx,WatsDe00,pass_sacked_yds,3,,,,,
player,201710010htx,htx,WatsDe00,pass_long,35,,,,,
player,201710010htx,htx,WatsDe00,pass_rating,125.0,,,,,
player,201710010htx,htx,WatsDe00,rush_att,4,,,,,
player,201710010htx,htx,WatsDe00,rush_yds,24,,,,,
player,201710010htx,htx,WatsDe00,rush_td,1,,,,,
player,201710010htx,htx,WatsDe00,rush_long,10,,,,,
player,201710010htx,htx,WatsDe00,targets,0,,,,,
player,201710010htx,htx,WatsDe00,rec,0,,,,,
player,201710010htx,htx,WatsDe00,rec_yds,0,,,,,
player,201710010htx,htx,WatsDe00,rec_td,0,,,,,
player,201710010htx,htx,WatsDe00,rec_long,0,,,,,
player,201710010htx,htx,WatsDe00,fumbles,0,,,,,
player,201710010htx,htx,WatsDe00,fumbles_lost,0,,,,,
player,201710010htx,htx,MillLa01,pass_cmp,0,,,,,
player,201710010htx,htx,MillLa01,pass_att,0,,,,,
player,201710010htx,htx,MillLa01,pass_yds,0,,,,,
player,201710010htx,htx,MillLa01,pass_td,0,,,,,
player,201710010htx,htx,MillLa01,pass_int,0,,,,,
player,201710010htx,htx,MillLa01,pass_sacked,0,,,,,
player,201710010htx,htx,MillLa01,pass_sacked_yds,0,,,,,
player,201710010htx,htx,MillLa01,pass_long,0,,,,,
player,201710010htx,htx,MillLa01,pass_rating,,,,,,
player,201710010htx,htx,MillLa01,rush_att,19,,,,,
player,201710010htx,htx,MillLa01,rush_yds,75,,,,,
player,201710010htx,htx,MillLa01,rush_td,1,,,,,
player,201710010htx,htx,MillLa01,rush_long,9,,,,,
player,201710010htx,htx,MillLa01,targets,5,,,,,
player,201710010htx,htx,MillLa01,rec,4,,,,,
player,201710010htx,htx,MillLa01,rec_yds,56,,,,,
player,201710010htx,htx,MillLa01,rec_td,1,,,,,
player,201710010htx,htx,MillLa01,rec_long,32,,,,,
player,201710010htx,htx,MillLa01,fumbles,0,,,,,
player,201710010htx,htx,MillLa01,fumbles_lost,0,,,,,
player,201710010htx,htx,ForeDO00,pass_cmp,0,,,,,
player,201710010htx,htx,ForeDO00,pass_att,0,,,,,
player,201710010htx,htx,ForeDO00,pass_yds,0,,,,,
player,201710010htx,htx,ForeDO00,pass_td,0,,,,,
player,201710010htx,htx,ForeDO00,pass_int,0,,,,,
player,201710010htx,htx,ForeDO00,pass_sacked,0,,,,,
player,201710010htx,htx,ForeDO00,pass_sacked_yds,0,,,,,
player,201710010htx,htx,ForeDO00,pass_long,0,,,,,
player,201710010htx,htx,ForeDO00,pass_rating,,,,,,
player,201710010htx,htx,ForeDO00,rush_att,13,,,,,
player,201710010htx,htx,ForeDO00,rush_yds,45,,,,,
player,201710010htx,htx,ForeDO00,rush_td,0,,,,,
player,201710010htx,htx,ForeDO00,rush_long,16,,,,,
player,201710010htx,htx,ForeDO00,targets,0,,,,,
player,201710010htx,htx,ForeDO00,rec,0,,,,,
player,201710010htx,htx,ForeDO00,rec_yds,0,,,,,
player,201710010htx,htx,ForeDO00,rec_td,0,,,,,
player,201710010htx,htx,ForeDO00,rec_long,0,,,,,
player,201710010htx,htx,ForeDO00,fumbles,0,,,,,
player,201710010htx,htx,ForeDO00,fumbles_lost,0,,,,,
player,201710010htx,htx,ElliBr00,pass_cmp,0,,,,,
player,201710010htx,htx,ElliBr00,pass_att,0,,,,,
player,201710010htx,htx,ElliBr00,pass_yds,0,,,,,
player,201710010htx,htx,ElliBr00,pass_td,0,,,,,
player,201710010htx,htx,ElliBr00,pass_int,0,,,,,
player,201710010htx,htx,ElliBr00,pass_sacked,0,,,,,
player,201710010htx,htx,ElliBr00,pass_sacked_yds,0,,,,,
player,201710010htx,htx,ElliBr00,pass_long,0,,,,,
player,201710010htx,htx,ElliBr00,pass_rating,,,,,,
player,201710010htx,htx,ElliBr00,rush_att,1,,,,,
player,201710010htx,htx,ElliBr00,rush_yds,13,,,,,
player,201710010htx,htx,ElliBr00,rush_td,0,,,,,
player,201710010htx,htx,ElliBr00,rush_long,13,,,,,
player,201710010htx,htx,ElliBr00,targets,4,,,,,
player,201710010htx,htx,ElliBr00,rec,3,,,,,
player,201710010htx,htx,ElliBr00,rec_yds,44,,,,,
player,201710010htx,htx,ElliBr00,rec_td,0,,,,,
player,201710010htx,htx,ElliBr00,rec_long,35,,,,,
player,201710010htx,htx,ElliBr00,fumbles,0,,,,,
