game,2017,6,20171015,201710150kan,pit,"Pittsburgh Steelers",19,kan,"Kansas City Chiefs",13
player,201710150kan,pit,ShazRy00,fumbles_forced,0,,,,,
player,201710150kan,pit,HadeJo99,def_int,0,,,,,
player,201710150kan,pit,HadeJo99,def_int_yds,0,,,,,
player,201710150kan,pit,HadeJo99,def_int_td,0,,,,,
player,201710150kan,pit,HadeJo99,def_int_long,0,,,,,
player,201710150kan,pit,HadeJo99,pass_defended,1,,,,,
player,201710150kan,pit,HadeJo99,sacks,0.0,,,,,
player,201710150kan,pit,HadeJo99,tackles_combined,3,,,,,
player,201710150kan,pit,HadeJo99,tackles_solo,3,,,,,
player,201710150kan,pit,HadeJo99,tackles_assists,0,,,,,
player,201710150kan,pit,HadeJo99,tackles_loss,0,,,,,
player,201710150kan,pit,HadeJo99,qb_hits,0,,,,,
player,201710150kan,pit,HadeJo99,fumbles_rec,0,,,,,
player,201710150kan,pit,HadeJo99,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,HadeJo99,fumbles_rec_td,0,,,,,
player,201710150kan,pit,HadeJo99,fumbles_forced,0,,,,,
player,201710150kan,pit,MitcMi99,def_int,0,,,,,
player,201710150kan,pit,MitcMi99,def_int_yds,0,,,,,
player,201710150kan,pit,MitcMi99,def_int_td,0,,,,,
player,201710150kan,pit,MitcMi99,def_int_long,0,,,,,
player,201710150kan,pit,MitcMi99,pass_defended,0,,,,,
player,201710150kan,pit,MitcMi99,sacks,0.0,,,,,
player,201710150kan,pit,MitcMi99,tackles_combined,3,,,,,
player,201710150kan,pit,MitcMi99,tackles_solo,1,,,,,
player,201710150kan,pit,MitcMi99,tackles_assists,2,,,,,
player,201710150kan,pit,MitcMi99,tackles_loss,0,,,,,
player,201710150kan,pit,MitcMi99,qb_hits,1,,,,,
player,201710150kan,pit,MitcMi99,fumbles_rec,0,,,,,
player,201710150kan,pit,MitcMi99,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,MitcMi99,fumbles_rec_td,0,,,,,
player,201710150kan,pit,MitcMi99,fumbles_forced,0,,,,,
player,201710150kan,pit,HeywCa01,def_int,0,,,,,
player,201710150kan,pit,HeywCa01,def_int_yds,0,,,,,
player,201710150kan,pit,HeywCa01,def_int_td,0,,,,,
player,201710150kan,pit,HeywCa01,def_int_long,0,,,,,
player,201710150kan,pit,HeywCa01,pass_defended,0,,,,,
player,201710150kan,pit,HeywCa01,sacks,0.0,,,,,
player,201710150kan,pit,HeywCa01,tackles_combined,2,,,,,
player,201710150kan,pit,HeywCa01,tackles_solo,2,,,,,
player,201710150kan,pit,HeywCa01,tackles_assists,0,,,,,
player,201710150kan,pit,HeywCa01,tackles_loss,0,,,,,
player,201710150kan,pit,HeywCa01,qb_hits,1,,,,,
player,201710150kan,pit,HeywCa01,fumbles_rec,0,,,,,
player,201710150kan,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201710150kan,pit,HeywCa01,fumbles_forced,0,,,,,
player,201710150kan,pit,TuitSt00,def_int,0,,,,,
player,201710150kan,pit,TuitSt00,def_int_yds,0,,,,,
player,201710150kan,pit,TuitSt00,def_int_td,0,,,,,
player,201710150kan,pit,TuitSt00,def_int_long,0,,,,,
player,201710150kan,pit,TuitSt00,pass_defended,1,,,,,
player,201710150kan,pit,TuitSt00,sacks,0.0,,,,,
player,201710150kan,pit,TuitSt00,tackles_combined,2,,,,,
player,201710150kan,pit,TuitSt00,tackles_solo,2,,,,,
player,201710150kan,pit,TuitSt00,tackles_assists,0,,,,,
player,201710150kan,pit,TuitSt00,tackles_loss,0,,,,,
player,201710150kan,pit,TuitSt00,qb_hits,2,,,,,
player,201710150kan,pit,TuitSt00,fumbles_rec,0,,,,,
player,201710150kan,pit,TuitSt00,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,TuitSt00,fumbles_rec_td,0,,,,,
player,201710150kan,pit,TuitSt00,fumbles_forced,0,,,,,
player,201710150kan,pit,DuprAl00,def_int,0,,,,,
player,201710150kan,pit,DuprAl00,def_int_yds,0,,,,,
player,201710150kan,pit,DuprAl00,def_int_td,0,,,,,
player,201710150kan,pit,DuprAl00,def_int_long,0,,,,,
player,201710150kan,pit,DuprAl00,pass_defended,0,,,,,
player,201710150kan,pit,DuprAl00,sacks,0.0,,,,,
player,201710150kan,pit,DuprAl00,tackles_combined,1,,,,,
player,201710150kan,pit,DuprAl00,tackles_solo,1,,,,,
player,201710150kan,pit,DuprAl00,tackles_assists,0,,,,,
player,201710150kan,pit,DuprAl00,tackles_loss,0,,,,,
player,201710150kan,pit,DuprAl00,qb_hits,0,,,,,
player,201710150kan,pit,DuprAl00,fumbles_rec,0,,,,,
player,201710150kan,pit,DuprAl00,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,DuprAl00,fumbles_rec_td,0,,,,,
player,201710150kan,pit,DuprAl00,fumbles_forced,0,,,,,
player,201710150kan,pit,GoldRo00,def_int,0,,,,,
player,201710150kan,pit,GoldRo00,def_int_yds,0,,,,,
player,201710150kan,pit,GoldRo00,def_int_td,0,,,,,
player,201710150kan,pit,GoldRo00,def_int_long,0,,,,,
player,201710150kan,pit,GoldRo00,pass_defended,0,,,,,
player,201710150kan,pit,GoldRo00,sacks,0.0,,,,,
player,201710150kan,pit,GoldRo00,tackles_combined,1,,,,,
player,201710150kan,pit,GoldRo00,tackles_solo,1,,,,,
player,201710150kan,pit,GoldRo00,tackles_assists,0,,,,,
player,201710150kan,pit,GoldRo00,tackles_loss,0,,,,,
player,201710150kan,pit,GoldRo00,qb_hits,0,,,,,
player,201710150kan,pit,GoldRo00,fumbles_rec,0,,,,,
player,201710150kan,pit,GoldRo00,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,GoldRo00,fumbles_rec_td,0,,,,,
player,201710150kan,pit,GoldRo00,fumbles_forced,0,,,,,
player,201710150kan,pit,NixxRo01,def_int,0,,,,,
player,201710150kan,pit,NixxRo01,def_int_yds,0,,,,,
player,201710150kan,pit,NixxRo01,def_int_td,0,,,,,
player,201710150kan,pit,NixxRo01,def_int_long,0,,,,,
player,201710150kan,pit,NixxRo01,pass_defended,0,,,,,
player,201710150kan,pit,NixxRo01,sacks,0.0,,,,,
player,201710150kan,pit,NixxRo01,tackles_combined,1,,,,,
player,201710150kan,pit,NixxRo01,tackles_solo,0,,,,,
player,201710150kan,pit,NixxRo01,tackles_assists,1,,,,,
player,201710150kan,pit,NixxRo01,tackles_loss,0,,,,,
player,201710150kan,pit,NixxRo01,qb_hits,0,,,,,
player,201710150kan,pit,NixxRo01,fumbles_rec,0,,,,,
player,201710150kan,pit,NixxRo01,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,NixxRo01,fumbles_rec_td,0,,,,,
player,201710150kan,pit,NixxRo01,fumbles_forced,0,,,,,
player,201710150kan,pit,WattT.00,def_int,0,,,,,
player,201710150kan,pit,WattT.00,def_int_yds,0,,,,,
player,201710150kan,pit,WattT.00,def_int_td,0,,,,,
player,201710150kan,pit,WattT.00,def_int_long,0,,,,,
player,201710150kan,pit,WattT.00,pass_defended,0,,,,,
player,201710150kan,pit,WattT.00,sacks,0.0,,,,,
player,201710150kan,pit,WattT.00,tackles_combined,1,,,,,
player,201710150kan,pit,WattT.00,tackles_solo,1,,,,,
player,201710150kan,pit,WattT.00,tackles_assists,0,,,,,
player,201710150kan,pit,WattT.00,tackles_loss,0,,,,,
player,201710150kan,pit,WattT.00,qb_hits,0,,,,,
player,201710150kan,pit,WattT.00,fumbles_rec,0,,,,,
player,201710150kan,pit,WattT.00,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,WattT.00,fumbles_rec_td,0,,,,,
player,201710150kan,pit,WattT.00,fumbles_forced,0,,,,,
player,201710150kan,pit,BrowAn04,def_int,0,,,,,
player,201710150kan,pit,BrowAn04,def_int_yds,0,,,,,
player,201710150kan,pit,BrowAn04,def_int_td,0,,,,,
player,201710150kan,pit,BrowAn04,def_int_long,0,,,,,
player,201710150kan,pit,BrowAn04,pass_defended,0,,,,,
player,201710150kan,pit,BrowAn04,sacks,0.0,,,,,
player,201710150kan,pit,BrowAn04,tackles_combined,0,,,,,
player,201710150kan,pit,BrowAn04,tackles_solo,0,,,,,
player,201710150kan,pit,BrowAn04,tackles_assists,0,,,,,
player,201710150kan,pit,BrowAn04,tackles_loss,0,,,,,
player,201710150kan,pit,BrowAn04,qb_hits,0,,,,,
player,201710150kan,pit,BrowAn04,fumbles_rec,1,,,,,
player,201710150kan,pit,BrowAn04,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,BrowAn04,fumbles_rec_td,0,,,,,
player,201710150kan,pit,BrowAn04,fumbles_forced,0,,,,,
player,201710150kan,pit,BurnAr00,def_int,0,,,,,
player,201710150kan,pit,BurnAr00,def_int_yds,0,,,,,
player,201710150kan,pit,BurnAr00,def_int_td,0,,,,,
player,201710150kan,pit,BurnAr00,def_int_long,0,,,,,
player,201710150kan,pit,BurnAr00,pass_defended,2,,,,,
player,201710150kan,pit,BurnAr00,sacks,0.0,,,,,
player,201710150kan,pit,BurnAr00,tackles_combined,0,,,,,
player,201710150kan,pit,BurnAr00,tackles_solo,0,,,,,
player,201710150kan,pit,BurnAr00,tackles_assists,0,,,,,
player,201710150kan,pit,BurnAr00,tackles_loss,0,,,,,
player,201710150kan,pit,BurnAr00,qb_hits,0,,,,,
player,201710150kan,pit,BurnAr00,fumbles_rec,0,,,,,
player,201710150kan,pit,BurnAr00,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,BurnAr00,fumbles_rec_td,0,,,,,
player,201710150kan,pit,BurnAr00,fumbles_forced,0,,,,,
player,201710150kan,pit,FortL.00,def_int,0,,,,,
player,201710150kan,pit,FortL.00,def_int_yds,0,,,,,
player,201710150kan,pit,FortL.00,def_int_td,0,,,,,
player,201710150kan,pit,FortL.00,def_int_long,0,,,,,
player,201710150kan,pit,FortL.00,pass_defended,0,,,,,
player,201710150kan,pit,FortL.00,sacks,0.0,,,,,
player,201710150kan,pit,FortL.00,tackles_combined,0,,,,,
player,201710150kan,pit,FortL.00,tackles_solo,0,,,,,
player,201710150kan,pit,FortL.00,tackles_assists,0,,,,,
player,201710150kan,pit,FortL.00,tackles_loss,1,,,,,
player,201710150kan,pit,FortL.00,qb_hits,2,,,,,
player,201710150kan,pit,FortL.00,fumbles_rec,0,,,,,
player,201710150kan,pit,FortL.00,fumbles_rec_yds,0,,,,,
player,201710150kan,pit,FortL.00,fumbles_rec_td,0,,,,,
player,201710150kan,pit,FortL.00,fumbles_forced,0,,,,,
player,201710150kan,kan,PeteMa00,def_int,1,,,,,
player,201710150kan,kan,PeteMa00,def_int_yds,16,,,,,
player,201710150kan,kan,PeteMa00,def_int_td,0,,,,,
player,201710150kan,kan,PeteMa00,def_int_long,16,,,,,
player,201710150kan,kan,PeteMa00,pass_defended,2,,,,,
player,201710150kan,kan,PeteMa00,sacks,0.0,,,,,
player,201710150kan,kan,PeteMa00,tackles_combined,3,,,,,
player,201710150kan,kan,PeteMa00,tackles_solo,3,,,,,
player,201710150kan,kan,PeteMa00,tackles_assists,0,,,,,
player,201710150kan,kan,PeteMa00,tackles_loss,0,,,,,
player,201710150kan,kan,PeteMa00,qb_hits,0,,,,,
player,201710150kan,kan,PeteMa00,fumbles_rec,0,,,,,
player,201710150kan,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,PeteMa00,fumbles_forced,0,,,,,
player,201710150kan,kan,FordDe00,def_int,0,,,,,
player,201710150kan,kan,FordDe00,def_int_yds,0,,,,,
player,201710150kan,kan,FordDe00,def_int_td,0,,,,,
player,201710150kan,kan,FordDe00,def_int_long,0,,,,,
player,201710150kan,kan,FordDe00,pass_defended,0,,,,,
player,201710150kan,kan,FordDe00,sacks,1.0,,,,,
player,201710150kan,kan,FordDe00,tackles_combined,4,,,,,
player,201710150kan,kan,FordDe00,tackles_solo,2,,,,,
player,201710150kan,kan,FordDe00,tackles_assists,2,,,,,
player,201710150kan,kan,FordDe00,tackles_loss,2,,,,,
player,201710150kan,kan,FordDe00,qb_hits,1,,,,,
player,201710150kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201710150kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201710150kan,kan,MitcTe00,def_int,0,,,,,
player,201710150kan,kan,MitcTe00,def_int_yds,0,,,,,
player,201710150kan,kan,MitcTe00,def_int_td,0,,,,,
player,201710150kan,kan,MitcTe00,def_int_long,0,,,,,
player,201710150kan,kan,MitcTe00,pass_defended,0,,,,,
player,201710150kan,kan,MitcTe00,sacks,0.0,,,,,
player,201710150kan,kan,MitcTe00,tackles_combined,8,,,,,
player,201710150kan,kan,MitcTe00,tackles_solo,6,,,,,
player,201710150kan,kan,MitcTe00,tackles_assists,2,,,,,
player,201710150kan,kan,MitcTe00,tackles_loss,0,,,,,
player,201710150kan,kan,MitcTe00,qb_hits,0,,,,,
player,201710150kan,kan,MitcTe00,fumbles_rec,0,,,,,
player,201710150kan,kan,MitcTe00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,MitcTe00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,MitcTe00,fumbles_forced,0,,,,,
player,201710150kan,kan,SoreDa01,def_int,0,,,,,
player,201710150kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201710150kan,kan,SoreDa01,def_int_td,0,,,,,
player,201710150kan,kan,SoreDa01,def_int_long,0,,,,,
player,201710150kan,kan,SoreDa01,pass_defended,0,,,,,
player,201710150kan,kan,SoreDa01,sacks,0.0,,,,,
player,201710150kan,kan,SoreDa01,tackles_combined,8,,,,,
player,201710150kan,kan,SoreDa01,tackles_solo,4,,,,,
player,201710150kan,kan,SoreDa01,tackles_assists,4,,,,,
player,201710150kan,kan,SoreDa01,tackles_loss,1,,,,,
player,201710150kan,kan,SoreDa01,qb_hits,0,,,,,
player,201710150kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201710150kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201710150kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201710150kan,kan,BailAl00,def_int,0,,,,,
player,201710150kan,kan,BailAl00,def_int_yds,0,,,,,
player,201710150kan,kan,BailAl00,def_int_td,0,,,,,
player,201710150kan,kan,BailAl00,def_int_long,0,,,,,
player,201710150kan,kan,BailAl00,pass_defended,0,,,,,
player,201710150kan,kan,BailAl00,sacks,0.0,,,,,
player,201710150kan,kan,BailAl00,tackles_combined,6,,,,,
player,201710150kan,kan,BailAl00,tackles_solo,2,,,,,
player,201710150kan,kan,BailAl00,tackles_assists,4,,,,,
player,201710150kan,kan,BailAl00,tackles_loss,1,,,,,
player,201710150kan,kan,BailAl00,qb_hits,0,,,,,
player,201710150kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201710150kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201710150kan,kan,JohnDe25,def_int,0,,,,,
player,201710150kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201710150kan,kan,JohnDe25,def_int_td,0,,,,,
player,201710150kan,kan,JohnDe25,def_int_long,0,,,,,
player,201710150kan,kan,JohnDe25,pass_defended,0,,,,,
player,201710150kan,kan,JohnDe25,sacks,0.0,,,,,
player,201710150kan,kan,JohnDe25,tackles_combined,6,,,,,
player,201710150kan,kan,JohnDe25,tackles_solo,3,,,,,
player,201710150kan,kan,JohnDe25,tackles_assists,3,,,,,
player,201710150kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201710150kan,kan,JohnDe25,qb_hits,0,,,,,
player,201710150kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201710150kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201710150kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201710150kan,kan,GainPh00,def_int,0,,,,,
player,201710150kan,kan,GainPh00,def_int_yds,0,,,,,
player,201710150kan,kan,GainPh00,def_int_td,0,,,,,
player,201710150kan,kan,GainPh00,def_int_long,0,,,,,
player,201710150kan,kan,GainPh00,pass_defended,0,,,,,
player,201710150kan,kan,GainPh00,sacks,0.0,,,,,
player,201710150kan,kan,GainPh00,tackles_combined,5,,,,,
player,201710150kan,kan,GainPh00,tackles_solo,1,,,,,
player,201710150kan,kan,GainPh00,tackles_assists,4,,,,,
player,201710150kan,kan,GainPh00,tackles_loss,1,,,,,
player,201710150kan,kan,GainPh00,qb_hits,0,,,,,
player,201710150kan,kan,GainPh00,fumbles_rec,0,,,,,
player,201710150kan,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,GainPh00,fumbles_forced,0,,,,,
player,201710150kan,kan,HousJu00,def_int,0,,,,,
player,201710150kan,kan,HousJu00,def_int_yds,0,,,,,
player,201710150kan,kan,HousJu00,def_int_td,0,,,,,
player,201710150kan,kan,HousJu00,def_int_long,0,,,,,
player,201710150kan,kan,HousJu00,pass_defended,0,,,,,
player,201710150kan,kan,HousJu00,sacks,0.0,,,,,
player,201710150kan,kan,HousJu00,tackles_combined,4,,,,,
player,201710150kan,kan,HousJu00,tackles_solo,2,,,,,
player,201710150kan,kan,HousJu00,tackles_assists,2,,,,,
player,201710150kan,kan,HousJu00,tackles_loss,0,,,,,
player,201710150kan,kan,HousJu00,qb_hits,0,,,,,
player,201710150kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201710150kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201710150kan,kan,ParkRo01,def_int,0,,,,,
player,201710150kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201710150kan,kan,ParkRo01,def_int_td,0,,,,,
player,201710150kan,kan,ParkRo01,def_int_long,0,,,,,
player,201710150kan,kan,ParkRo01,pass_defended,0,,,,,
player,201710150kan,kan,ParkRo01,sacks,0.0,,,,,
player,201710150kan,kan,ParkRo01,tackles_combined,4,,,,,
player,201710150kan,kan,ParkRo01,tackles_solo,3,,,,,
player,201710150kan,kan,ParkRo01,tackles_assists,1,,,,,
player,201710150kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201710150kan,kan,ParkRo01,qb_hits,0,,,,,
player,201710150kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201710150kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201710150kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201710150kan,kan,RaglRe00,def_int,0,,,,,
player,201710150kan,kan,RaglRe00,def_int_yds,0,,,,,
player,201710150kan,kan,RaglRe00,def_int_td,0,,,,,
player,201710150kan,kan,RaglRe00,def_int_long,0,,,,,
player,201710150kan,kan,RaglRe00,pass_defended,0,,,,,
player,201710150kan,kan,RaglRe00,sacks,0.0,,,,,
player,201710150kan,kan,RaglRe00,tackles_combined,4,,,,,
player,201710150kan,kan,RaglRe00,tackles_solo,3,,,,,
player,201710150kan,kan,RaglRe00,tackles_assists,1,,,,,
player,201710150kan,kan,RaglRe00,tackles_loss,0,,,,,
player,201710150kan,kan,RaglRe00,qb_hits,0,,,,,
player,201710150kan,kan,RaglRe00,fumbles_rec,0,,,,,
player,201710150kan,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,RaglRe00,fumbles_forced,0,,,,,
player,201710150kan,kan,ZombFr00,def_int,0,,,,,
player,201710150kan,kan,ZombFr00,def_int_yds,0,,,,,
player,201710150kan,kan,ZombFr00,def_int_td,0,,,,,
player,201710150kan,kan,ZombFr00,def_int_long,0,,,,,
player,201710150kan,kan,ZombFr00,pass_defended,0,,,,,
player,201710150kan,kan,ZombFr00,sacks,0.0,,,,,
player,201710150kan,kan,ZombFr00,tackles_combined,4,,,,,
player,201710150kan,kan,ZombFr00,tackles_solo,3,,,,,
player,201710150kan,kan,ZombFr00,tackles_assists,1,,,,,
player,201710150kan,kan,ZombFr00,tackles_loss,0,,,,,
player,201710150kan,kan,ZombFr00,qb_hits,0,,,,,
player,201710150kan,kan,ZombFr00,fumbles_rec,0,,,,,
player,201710150kan,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,ZombFr00,fumbles_forced,0,,,,,
player,201710150kan,kan,LogaBe00,def_int,0,,,,,
player,201710150kan,kan,LogaBe00,def_int_yds,0,,,,,
player,201710150kan,kan,LogaBe00,def_int_td,0,,,,,
player,201710150kan,kan,LogaBe00,def_int_long,0,,,,,
player,201710150kan,kan,LogaBe00,pass_defended,0,,,,,
player,201710150kan,kan,LogaBe00,sacks,0.0,,,,,
player,201710150kan,kan,LogaBe00,tackles_combined,3,,,,,
player,201710150kan,kan,LogaBe00,tackles_solo,1,,,,,
player,201710150kan,kan,LogaBe00,tackles_assists,2,,,,,
player,201710150kan,kan,LogaBe00,tackles_loss,0,,,,,
player,201710150kan,kan,LogaBe00,qb_hits,0,,,,,
player,201710150kan,kan,LogaBe00,fumbles_rec,0,,,,,
player,201710150kan,kan,LogaBe00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,LogaBe00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,LogaBe00,fumbles_forced,0,,,,,
player,201710150kan,kan,PierKe00,def_int,0,,,,,
player,201710150kan,kan,PierKe00,def_int_yds,0,,,,,
player,201710150kan,kan,PierKe00,def_int_td,0,,,,,
player,201710150kan,kan,PierKe00,def_int_long,0,,,,,
player,201710150kan,kan,PierKe00,pass_defended,0,,,,,
player,201710150kan,kan,PierKe00,sacks,0.0,,,,,
player,201710150kan,kan,PierKe00,tackles_combined,3,,,,,
player,201710150kan,kan,PierKe00,tackles_solo,2,,,,,
player,201710150kan,kan,PierKe00,tackles_assists,1,,,,,
player,201710150kan,kan,PierKe00,tackles_loss,0,,,,,
player,201710150kan,kan,PierKe00,qb_hits,0,,,,,
player,201710150kan,kan,PierKe00,fumbles_rec,0,,,,,
player,201710150kan,kan,PierKe00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,PierKe00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,PierKe00,fumbles_forced,0,,,,,
player,201710150kan,kan,MurrEr00,def_int,0,,,,,
player,201710150kan,kan,MurrEr00,def_int_yds,0,,,,,
player,201710150kan,kan,MurrEr00,def_int_td,0,,,,,
player,201710150kan,kan,MurrEr00,def_int_long,0,,,,,
player,201710150kan,kan,MurrEr00,pass_defended,1,,,,,
player,201710150kan,kan,MurrEr00,sacks,0.0,,,,,
player,201710150kan,kan,MurrEr00,tackles_combined,2,,,,,
player,201710150kan,kan,MurrEr00,tackles_solo,1,,,,,
player,201710150kan,kan,MurrEr00,tackles_assists,1,,,,,
player,201710150kan,kan,MurrEr00,tackles_loss,0,,,,,
player,201710150kan,kan,MurrEr00,qb_hits,0,,,,,
player,201710150kan,kan,MurrEr00,fumbles_rec,0,,,,,
player,201710150kan,kan,MurrEr00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,MurrEr00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,MurrEr00,fumbles_forced,0,,,,,
player,201710150kan,kan,HuntAk01,def_int,0,,,,,
player,201710150kan,kan,HuntAk01,def_int_yds,0,,,,,
player,201710150kan,kan,HuntAk01,def_int_td,0,,,,,
player,201710150kan,kan,HuntAk01,def_int_long,0,,,,,
player,201710150kan,kan,HuntAk01,pass_defended,0,,,,,
player,201710150kan,kan,HuntAk01,sacks,0.0,,,,,
player,201710150kan,kan,HuntAk01,tackles_combined,1,,,,,
player,201710150kan,kan,HuntAk01,tackles_solo,1,,,,,
player,201710150kan,kan,HuntAk01,tackles_assists,0,,,,,
player,201710150kan,kan,HuntAk01,tackles_loss,0,,,,,
player,201710150kan,kan,HuntAk01,qb_hits,0,,,,,
player,201710150kan,kan,HuntAk01,fumbles_rec,0,,,,,
player,201710150kan,kan,HuntAk01,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,HuntAk01,fumbles_rec_td,0,,,,,
player,201710150kan,kan,HuntAk01,fumbles_forced,0,,,,,
player,201710150kan,kan,JoneCh09,def_int,0,,,,,
player,201710150kan,kan,JoneCh09,def_int_yds,0,,,,,
player,201710150kan,kan,JoneCh09,def_int_td,0,,,,,
player,201710150kan,kan,JoneCh09,def_int_long,0,,,,,
player,201710150kan,kan,JoneCh09,pass_defended,0,,,,,
player,201710150kan,kan,JoneCh09,sacks,0.0,,,,,
player,201710150kan,kan,JoneCh09,tackles_combined,1,,,,,
player,201710150kan,kan,JoneCh09,tackles_solo,0,,,,,
player,201710150kan,kan,JoneCh09,tackles_assists,1,,,,,
player,201710150kan,kan,JoneCh09,tackles_loss,0,,,,,
player,201710150kan,kan,JoneCh09,qb_hits,1,,,,,
player,201710150kan,kan,JoneCh09,fumbles_rec,0,,,,,
player,201710150kan,kan,JoneCh09,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201710150kan,kan,JoneCh09,fumbles_forced,0,,,,,
player,201710150kan,kan,NuneRa00,def_int,0,,,,,
player,201710150kan,kan,NuneRa00,def_int_yds,0,,,,,
player,201710150kan,kan,NuneRa00,def_int_td,0,,,,,
player,201710150kan,kan,NuneRa00,def_int_long,0,,,,,
player,201710150kan,kan,NuneRa00,pass_defended,0,,,,,
player,201710150kan,kan,NuneRa00,sacks,0.0,,,,,
player,201710150kan,kan,NuneRa00,tackles_combined,1,,,,,
player,201710150kan,kan,NuneRa00,tackles_solo,0,,,,,
player,201710150kan,kan,NuneRa00,tackles_assists,1,,,,,
player,201710150kan,kan,NuneRa00,tackles_loss,0,,,,,
player,201710150kan,kan,NuneRa00,qb_hits,0,,,,,
player,201710150kan,kan,NuneRa00,fumbles_rec,0,,,,,
player,201710150kan,kan,NuneRa00,fumbles_rec_yds,0,,,,,
player,201710150kan,kan,NuneRa00,fumbles_rec_td,0,,,,,
player,201710150kan,kan,NuneRa00,fumbles_forced,0,,,,,
player,201710150kan,pit,BrowAn04,kick_ret,0,,,,,
player,201710150kan,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201710150kan,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201710150kan,pit,BrowAn04,kick_ret_td,0,,,,,
player,201710150kan,pit,BrowAn04,kick_ret_long,0,,,,,
player,201710150kan,pit,BrowAn04,punt_ret,1,,,,,
player,201710150kan,pit,BrowAn04,punt_ret_yds,0,,,,,
player,201710150kan,pit,BrowAn04,punt_ret_yds_per_ret,0.0,,,,,
player,201710150kan,pit,BrowAn04,punt_ret_td,0,,,,,
player,201710150kan,pit,BrowAn04,punt_ret_long,0,,,,,
player,201710150kan,pit,SmitJu00,kick_ret,1,,,,,
player,201710150kan,pit,SmitJu00,kick_ret_yds,11,,,,,
player,201710150kan,pit,SmitJu00,kick_ret_yds_per_ret,11.0,,,,,
player,201710150kan,pit,SmitJu00,kick_ret_td,0,,,,,
player,201710150kan,pit,SmitJu00,kick_ret_long,11,,,,,
player,201710150kan,pit,SmitJu00,punt_ret,0,,,,,
