game,2017,12,20171126,201711260rai,den,"Denver Broncos",14,rai,"Oakland Raiders",21
player,201711260rai,den,FowlBe00,rush_att,0,,,,,
player,201711260rai,den,FowlBe00,rush_yds,0,,,,,
player,201711260rai,den,FowlBe00,rush_td,0,,,,,
player,201711260rai,den,FowlBe00,rush_long,0,,,,,
player,201711260rai,den,FowlBe00,targets,4,,,,,
player,201711260rai,den,FowlBe00,rec,3,,,,,
player,201711260rai,den,FowlBe00,rec_yds,33,,,,,
player,201711260rai,den,FowlBe00,rec_td,1,,,,,
player,201711260rai,den,FowlBe00,rec_long,22,,,,,
player,201711260rai,den,FowlBe00,fumbles,0,,,,,
player,201711260rai,den,FowlBe00,fumbles_lost,0,,,,,
player,201711260rai,den,ThomDe03,pass_cmp,0,,,,,
player,201711260rai,den,ThomDe03,pass_att,0,,,,,
player,201711260rai,den,ThomDe03,pass_yds,0,,,,,
player,201711260rai,den,ThomDe03,pass_td,0,,,,,
player,201711260rai,den,ThomDe03,pass_int,0,,,,,
player,201711260rai,den,ThomDe03,pass_sacked,0,,,,,
player,201711260rai,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201711260rai,den,ThomDe03,pass_long,0,,,,,
player,201711260rai,den,ThomDe03,pass_rating,,,,,,
player,201711260rai,den,ThomDe03,rush_att,0,,,,,
player,201711260rai,den,ThomDe03,rush_yds,0,,,,,
player,201711260rai,den,ThomDe03,rush_td,0,,,,,
player,201711260rai,den,ThomDe03,rush_long,0,,,,,
player,201711260rai,den,ThomDe03,targets,8,,,,,
player,201711260rai,den,ThomDe03,rec,5,,,,,
player,201711260rai,den,ThomDe03,rec_yds,18,,,,,
player,201711260rai,den,ThomDe03,rec_td,0,,,,,
player,201711260rai,den,ThomDe03,rec_long,6,,,,,
player,201711260rai,den,ThomDe03,fumbles,0,,,,,
player,201711260rai,den,ThomDe03,fumbles_lost,0,,,,,
player,201711260rai,den,GreeVi00,pass_cmp,0,,,,,
player,201711260rai,den,GreeVi00,pass_att,0,,,,,
player,201711260rai,den,GreeVi00,pass_yds,0,,,,,
player,201711260rai,den,GreeVi00,pass_td,0,,,,,
player,201711260rai,den,GreeVi00,pass_int,0,,,,,
player,201711260rai,den,GreeVi00,pass_sacked,0,,,,,
player,201711260rai,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201711260rai,den,GreeVi00,pass_long,0,,,,,
player,201711260rai,den,GreeVi00,pass_rating,,,,,,
player,201711260rai,den,GreeVi00,rush_att,0,,,,,
player,201711260rai,den,GreeVi00,rush_yds,0,,,,,
player,201711260rai,den,GreeVi00,rush_td,0,,,,,
player,201711260rai,den,GreeVi00,rush_long,0,,,,,
player,201711260rai,den,GreeVi00,targets,3,,,,,
player,201711260rai,den,GreeVi00,rec,1,,,,,
player,201711260rai,den,GreeVi00,rec_yds,16,,,,,
player,201711260rai,den,GreeVi00,rec_td,0,,,,,
player,201711260rai,den,GreeVi00,rec_long,16,,,,,
player,201711260rai,den,GreeVi00,fumbles,0,,,,,
player,201711260rai,den,GreeVi00,fumbles_lost,0,,,,,
player,201711260rai,den,SandEm00,pass_cmp,0,,,,,
player,201711260rai,den,SandEm00,pass_att,0,,,,,
player,201711260rai,den,SandEm00,pass_yds,0,,,,,
player,201711260rai,den,SandEm00,pass_td,0,,,,,
player,201711260rai,den,SandEm00,pass_int,0,,,,,
player,201711260rai,den,SandEm00,pass_sacked,0,,,,,
player,201711260rai,den,SandEm00,pass_sacked_yds,0,,,,,
player,201711260rai,den,SandEm00,pass_long,0,,,,,
player,201711260rai,den,SandEm00,pass_rating,,,,,,
player,201711260rai,den,SandEm00,rush_att,0,,,,,
player,201711260rai,den,SandEm00,rush_yds,0,,,,,
player,201711260rai,den,SandEm00,rush_td,0,,,,,
player,201711260rai,den,SandEm00,rush_long,0,,,,,
player,201711260rai,den,SandEm00,targets,6,,,,,
player,201711260rai,den,SandEm00,rec,3,,,,,
player,201711260rai,den,SandEm00,rec_yds,12,,,,,
player,201711260rai,den,SandEm00,rec_td,0,,,,,
player,201711260rai,den,SandEm00,rec_long,10,,,,,
player,201711260rai,den,SandEm00,fumbles,0,,,,,
player,201711260rai,den,SandEm00,fumbles_lost,0,,,,,
player,201711260rai,rai,CarrDe02,pass_cmp,18,,,,,
player,201711260rai,rai,CarrDe02,pass_att,24,,,,,
player,201711260rai,rai,CarrDe02,pass_yds,253,,,,,
player,201711260rai,rai,CarrDe02,pass_td,2,,,,,
player,201711260rai,rai,CarrDe02,pass_int,0,,,,,
player,201711260rai,rai,CarrDe02,pass_sacked,2,,,,,
player,201711260rai,rai,CarrDe02,pass_sacked_yds,9,,,,,
player,201711260rai,rai,CarrDe02,pass_long,54,,,,,
player,201711260rai,rai,CarrDe02,pass_rating,136.3,,,,,
player,201711260rai,rai,CarrDe02,rush_att,3,,,,,
player,201711260rai,rai,CarrDe02,rush_yds,-3,,,,,
player,201711260rai,rai,CarrDe02,rush_td,0,,,,,
player,201711260rai,rai,CarrDe02,rush_long,-1,,,,,
player,201711260rai,rai,CarrDe02,targets,0,,,,,
player,201711260rai,rai,CarrDe02,rec,0,,,,,
player,201711260rai,rai,CarrDe02,rec_yds,0,,,,,
player,201711260rai,rai,CarrDe02,rec_td,0,,,,,
player,201711260rai,rai,CarrDe02,rec_long,0,,,,,
player,201711260rai,rai,CarrDe02,fumbles,1,,,,,
player,201711260rai,rai,CarrDe02,fumbles_lost,1,,,,,
player,201711260rai,rai,LyncMa00,pass_cmp,0,,,,,
player,201711260rai,rai,LyncMa00,pass_att,0,,,,,
player,201711260rai,rai,LyncMa00,pass_yds,0,,,,,
player,201711260rai,rai,LyncMa00,pass_td,0,,,,,
player,201711260rai,rai,LyncMa00,pass_int,0,,,,,
player,201711260rai,rai,LyncMa00,pass_sacked,0,,,,,
player,201711260rai,rai,LyncMa00,pass_sacked_yds,0,,,,,
player,201711260rai,rai,LyncMa00,pass_long,0,,,,,
player,201711260rai,rai,LyncMa00,pass_rating,,,,,,
player,201711260rai,rai,LyncMa00,rush_att,26,,,,,
player,201711260rai,rai,LyncMa00,rush_yds,67,,,,,
player,201711260rai,rai,LyncMa00,rush_td,1,,,,,
player,201711260rai,rai,LyncMa00,rush_long,7,,,,,
player,201711260rai,rai,LyncMa00,targets,3,,,,,
player,201711260rai,rai,LyncMa00,rec,3,,,,,
player,201711260rai,rai,LyncMa00,rec_yds,43,,,,,
player,201711260rai,rai,LyncMa00,rec_td,0,,,,,
player,201711260rai,rai,LyncMa00,rec_long,26,,,,,
player,201711260rai,rai,LyncMa00,fumbles,0,,,,,
player,201711260rai,rai,LyncMa00,fumbles_lost,0,,,,,
player,201711260rai,rai,WashDe00,pass_cmp,0,,,,,
player,201711260rai,rai,WashDe00,pass_att,0,,,,,
player,201711260rai,rai,WashDe00,pass_yds,0,,,,,
player,201711260rai,rai,WashDe00,pass_td,0,,,,,
player,201711260rai,rai,WashDe00,pass_int,0,,,,,
player,201711260rai,rai,WashDe00,pass_sacked,0,,,,,
player,201711260rai,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201711260rai,rai,WashDe00,pass_long,0,,,,,
player,201711260rai,rai,WashDe00,pass_rating,,,,,,
player,201711260rai,rai,WashDe00,rush_att,6,,,,,
player,201711260rai,rai,WashDe00,rush_yds,23,,,,,
player,201711260rai,rai,WashDe00,rush_td,0,,,,,
player,201711260rai,rai,WashDe00,rush_long,11,,,,,
player,201711260rai,rai,WashDe00,targets,3,,,,,
player,201711260rai,rai,WashDe00,rec,3,,,,,
player,201711260rai,rai,WashDe00,rec_yds,23,,,,,
player,201711260rai,rai,WashDe00,rec_td,0,,,,,
player,201711260rai,rai,WashDe00,rec_long,15,,,,,
player,201711260rai,rai,WashDe00,fumbles,0,,,,,
player,201711260rai,rai,WashDe00,fumbles_lost,0,,,,,
player,201711260rai,rai,RichJa01,pass_cmp,0,,,,,
player,201711260rai,rai,RichJa01,pass_att,0,,,,,
player,201711260rai,rai,RichJa01,pass_yds,0,,,,,
player,201711260rai,rai,RichJa01,pass_td,0,,,,,
player,201711260rai,rai,RichJa01,pass_int,0,,,,,
player,201711260rai,rai,RichJa01,pass_sacked,0,,,,,
player,201711260rai,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201711260rai,rai,RichJa01,pass_long,0,,,,,
player,201711260rai,rai,RichJa01,pass_rating,,,,,,
player,201711260rai,rai,RichJa01,rush_att,2,,,,,
player,201711260rai,rai,RichJa01,rush_yds,17,,,,,
player,201711260rai,rai,RichJa01,rush_td,0,,,,,
player,201711260rai,rai,RichJa01,rush_long,9,,,,,
player,201711260rai,rai,RichJa01,targets,2,,,,,
player,201711260rai,rai,RichJa01,rec,2,,,,,
player,201711260rai,rai,RichJa01,rec_yds,13,,,,,
player,201711260rai,rai,RichJa01,rec_td,1,,,,,
player,201711260rai,rai,RichJa01,rec_long,7,,,,,
player,201711260rai,rai,RichJa01,fumbles,0,,,,,
player,201711260rai,rai,RichJa01,fumbles_lost,0,,,,,
player,201711260rai,rai,PattCo00,pass_cmp,0,,,,,
player,201711260rai,rai,PattCo00,pass_att,0,,,,,
player,201711260rai,rai,PattCo00,pass_yds,0,,,,,
player,201711260rai,rai,PattCo00,pass_td,0,,,,,
player,201711260rai,rai,PattCo00,pass_int,0,,,,,
player,201711260rai,rai,PattCo00,pass_sacked,0,,,,,
player,201711260rai,rai,PattCo00,pass_sacked_yds,0,,,,,
player,201711260rai,rai,PattCo00,pass_long,0,,,,,
player,201711260rai,rai,PattCo00,pass_rating,,,,,,
player,201711260rai,rai,PattCo00,rush_att,0,,,,,
player,201711260rai,rai,PattCo00,rush_yds,0,,,,,
player,201711260rai,rai,PattCo00,rush_td,0,,,,,
player,201711260rai,rai,PattCo00,rush_long,0,,,,,
player,201711260rai,rai,PattCo00,targets,4,,,,,
player,201711260rai,rai,PattCo00,rec,3,,,,,
player,201711260rai,rai,PattCo00,rec_yds,72,,,,,
player,201711260rai,rai,PattCo00,rec_td,0,,,,,
player,201711260rai,rai,PattCo00,rec_long,54,,,,,
player,201711260rai,rai,PattCo00,fumbles,0,,,,,
player,201711260rai,rai,PattCo00,fumbles_lost,0,,,,,
player,201711260rai,rai,HoltJo00,pass_cmp,0,,,,,
player,201711260rai,rai,HoltJo00,pass_att,0,,,,,
player,201711260rai,rai,HoltJo00,pass_yds,0,,,,,
player,201711260rai,rai,HoltJo00,pass_td,0,,,,,
player,201711260rai,rai,HoltJo00,pass_int,0,,,,,
player,201711260rai,rai,HoltJo00,pass_sacked,0,,,,,
player,201711260rai,rai,HoltJo00,pass_sacked_yds,0,,,,,
player,201711260rai,rai,HoltJo00,pass_long,0,,,,,
player,201711260rai,rai,HoltJo00,pass_rating,,,,,,
player,201711260rai,rai,HoltJo00,rush_att,0,,,,,
player,201711260rai,rai,HoltJo00,rush_yds,0,,,,,
player,201711260rai,rai,HoltJo00,rush_td,0,,,,,
player,201711260rai,rai,HoltJo00,rush_long,0,,,,,
player,201711260rai,rai,HoltJo00,targets,2,,,,,
player,201711260rai,rai,HoltJo00,rec,2,,,,,
player,201711260rai,rai,HoltJo00,rec_yds,53,,,,,
player,201711260rai,rai,HoltJo00,rec_td,0,,,,,
player,201711260rai,rai,HoltJo00,rec_long,47,,,,,
player,201711260rai,rai,HoltJo00,fumbles,0,,,,,
player,201711260rai,rai,HoltJo00,fumbles_lost,0,,,,,
player,201711260rai,rai,RobeSe00,pass_cmp,0,,,,,
player,201711260rai,rai,RobeSe00,pass_att,0,,,,,
player,201711260rai,rai,RobeSe00,pass_yds,0,,,,,
player,201711260rai,rai,RobeSe00,pass_td,0,,,,,
player,201711260rai,rai,RobeSe00,pass_int,0,,,,,
player,201711260rai,rai,RobeSe00,pass_sacked,0,,,,,
player,201711260rai,rai,RobeSe00,pass_sacked_yds,0,,,,,
player,201711260rai,rai,RobeSe00,pass_long,0,,,,,
player,201711260rai,rai,RobeSe00,pass_rating,,,,,,
player,201711260rai,rai,RobeSe00,rush_att,0,,,,,
player,201711260rai,rai,RobeSe00,rush_yds,0,,,,,
player,201711260rai,rai,RobeSe00,rush_td,0,,,,,
player,201711260rai,rai,RobeSe00,rush_long,0,,,,,
player,201711260rai,rai,RobeSe00,targets,3,,,,,
player,201711260rai,rai,RobeSe00,rec,2,,,,,
player,201711260rai,rai,RobeSe00,rec_yds,26,,,,,
player,201711260rai,rai,RobeSe00,rec_td,0,,,,,
player,201711260rai,rai,RobeSe00,rec_long,20,,,,,
player,201711260rai,rai,RobeSe00,fumbles,0,,,,,
player,201711260rai,rai,RobeSe00,fumbles_lost,0,,,,,
player,201711260rai,rai,SmitLe00,pass_cmp,0,,,,,
player,201711260rai,rai,SmitLe00,pass_att,0,,,,,
player,201711260rai,rai,SmitLe00,pass_yds,0,,,,,
player,201711260rai,rai,SmitLe00,pass_td,0,,,,,
player,201711260rai,rai,SmitLe00,pass_int,0,,,,,
player,201711260rai,rai,SmitLe00,pass_sacked,0,,,,,
player,201711260rai,rai,SmitLe00,pass_sacked_yds,0,,,,,
player,201711260rai,rai,SmitLe00,pass_long,0,,,,,
player,201711260rai,rai,SmitLe00,pass_rating,,,,,,
player,201711260rai,rai,SmitLe00,rush_att,0,,,,,
player,201711260rai,rai,SmitLe00,rush_yds,0,,,,,
player,201711260rai,rai,SmitLe00,rush_td,0,,,,,
player,201711260rai,rai,SmitLe00,rush_long,0,,,,,
player,201711260rai,rai,SmitLe00,targets,1,,,,,
player,201711260rai,rai,SmitLe00,rec,1,,,,,
player,201711260rai,rai,SmitLe00,rec_yds,12,,,,,
player,201711260rai,rai,SmitLe00,rec_td,0,,,,,
player,201711260rai,rai,SmitLe00,rec_long,12,,,,,
player,201711260rai,rai,SmitLe00,fumbles,0,,,,,
player,201711260rai,rai,SmitLe00,fumbles_lost,0,,,,,
player,201711260rai,rai,CoopAm00,pass_cmp,0,,,,,
player,201711260rai,rai,CoopAm00,pass_att,0,,,,,
player,201711260rai,rai,CoopAm00,pass_yds,0,,,,,
player,201711260rai,rai,CoopAm00,pass_td,0,,,,,
player,201711260rai,rai,CoopAm00,pass_int,0,,,,,
player,201711260rai,rai,CoopAm00,pass_sacked,0,,,,,
player,201711260rai,rai,CoopAm00,pass_sacked_yds,0,,,,,
player,201711260rai,rai,CoopAm00,pass_long,0,,,,,
player,201711260rai,rai,CoopAm00,pass_rating,,,,,,
player,201711260rai,rai,CoopAm00,rush_att,0,,,,,
player,201711260rai,rai,CoopAm00,rush_yds,0,,,,,
player,201711260rai,rai,CoopAm00,rush_td,0,,,,,
player,201711260rai,rai,CoopAm00,rush_long,0,,,,,
player,201711260rai,rai,CoopAm00,targets,1,,,,,
player,201711260rai,rai,CoopAm00,rec,1,,,,,
player,201711260rai,rai,CoopAm00,rec_yds,9,,,,,
player,201711260rai,rai,CoopAm00,rec_td,1,,,,,
player,201711260rai,rai,CoopAm00,rec_long,9,,,,,
player,201711260rai,rai,CoopAm00,fumbles,0,,,,,
player,201711260rai,rai,CoopAm00,fumbles_lost,0,,,,,
player,201711260rai,rai,CookJa02,pass_cmp,0,,,,,
player,201711260rai,rai,CookJa02,pass_att,0,,,,,
player,201711260rai,rai,CookJa02,pass_yds,0,,,,,
player,201711260rai,rai,CookJa02,pass_td,0,,,,,
player,201711260rai,rai,CookJa02,pass_int,0,,,,,
player,201711260rai,rai,CookJa02,pass_sacked,0,,,,,
player,201711260rai,rai,CookJa02,pass_sacked_yds,0,,,,,
player,201711260rai,rai,CookJa02,pass_long,0,,,,,
player,201711260rai,rai,CookJa02,pass_rating,,,,,,
player,201711260rai,rai,CookJa02,rush_att,0,,,,,
player,201711260rai,rai,CookJa02,rush_yds,0,,,,,
player,201711260rai,rai,CookJa02,rush_td,0,,,,,
player,201711260rai,rai,CookJa02,rush_long,0,,,,,
player,201711260rai,rai,CookJa02,targets,5,,,,,
player,201711260rai,rai,CookJa02,rec,1,,,,,
player,201711260rai,rai,CookJa02,rec_yds,2,,,,,
player,201711260rai,rai,CookJa02,rec_td,0,,,,,
player,201711260rai,rai,CookJa02,rec_long,1,,,,,
player,201711260rai,rai,CookJa02,fumbles,0,,,,,
player,201711260rai,rai,CookJa02,fumbles_lost,0,,,,,
player,201711260rai,den,BarrSh00,def_int,0,,,,,
player,201711260rai,den,BarrSh00,def_int_yds,0,,,,,
player,201711260rai,den,BarrSh00,def_int_td,0,,,,,
player,201711260rai,den,BarrSh00,def_int_long,0,,,,,
