game,2017,5,20171008,201710080det,car,"Carolina Panthers",27,det,"Detroit Lions",24
player,201710080det,car,AdamMi21,fumbles_rec,0,,,,,
player,201710080det,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201710080det,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201710080det,car,AdamMi21,fumbles_forced,0,,,,,
player,201710080det,car,JoneCo01,def_int,0,,,,,
player,201710080det,car,JoneCo01,def_int_yds,0,,,,,
player,201710080det,car,JoneCo01,def_int_td,0,,,,,
player,201710080det,car,JoneCo01,def_int_long,0,,,,,
player,201710080det,car,JoneCo01,pass_defended,0,,,,,
player,201710080det,car,JoneCo01,sacks,0.0,,,,,
player,201710080det,car,JoneCo01,tackles_combined,5,,,,,
player,201710080det,car,JoneCo01,tackles_solo,4,,,,,
player,201710080det,car,JoneCo01,tackles_assists,1,,,,,
player,201710080det,car,JoneCo01,tackles_loss,0,,,,,
player,201710080det,car,JoneCo01,qb_hits,0,,,,,
player,201710080det,car,JoneCo01,fumbles_rec,0,,,,,
player,201710080det,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201710080det,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201710080det,car,JoneCo01,fumbles_forced,0,,,,,
player,201710080det,car,WorlDa00,def_int,0,,,,,
player,201710080det,car,WorlDa00,def_int_yds,0,,,,,
player,201710080det,car,WorlDa00,def_int_td,0,,,,,
player,201710080det,car,WorlDa00,def_int_long,0,,,,,
player,201710080det,car,WorlDa00,pass_defended,1,,,,,
player,201710080det,car,WorlDa00,sacks,0.0,,,,,
player,201710080det,car,WorlDa00,tackles_combined,4,,,,,
player,201710080det,car,WorlDa00,tackles_solo,2,,,,,
player,201710080det,car,WorlDa00,tackles_assists,2,,,,,
player,201710080det,car,WorlDa00,tackles_loss,0,,,,,
player,201710080det,car,WorlDa00,qb_hits,0,,,,,
player,201710080det,car,WorlDa00,fumbles_rec,0,,,,,
player,201710080det,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201710080det,car,WorlDa00,fumbles_rec_td,0,,,,,
player,201710080det,car,WorlDa00,fumbles_forced,0,,,,,
player,201710080det,car,BradJa00,def_int,0,,,,,
player,201710080det,car,BradJa00,def_int_yds,0,,,,,
player,201710080det,car,BradJa00,def_int_td,0,,,,,
player,201710080det,car,BradJa00,def_int_long,0,,,,,
player,201710080det,car,BradJa00,pass_defended,1,,,,,
player,201710080det,car,BradJa00,sacks,0.0,,,,,
player,201710080det,car,BradJa00,tackles_combined,3,,,,,
player,201710080det,car,BradJa00,tackles_solo,3,,,,,
player,201710080det,car,BradJa00,tackles_assists,0,,,,,
player,201710080det,car,BradJa00,tackles_loss,0,,,,,
player,201710080det,car,BradJa00,qb_hits,0,,,,,
player,201710080det,car,BradJa00,fumbles_rec,0,,,,,
player,201710080det,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201710080det,car,BradJa00,fumbles_rec_td,0,,,,,
player,201710080det,car,BradJa00,fumbles_forced,0,,,,,
player,201710080det,car,DaviTh20,def_int,0,,,,,
player,201710080det,car,DaviTh20,def_int_yds,0,,,,,
player,201710080det,car,DaviTh20,def_int_td,0,,,,,
player,201710080det,car,DaviTh20,def_int_long,0,,,,,
player,201710080det,car,DaviTh20,pass_defended,0,,,,,
player,201710080det,car,DaviTh20,sacks,0.0,,,,,
player,201710080det,car,DaviTh20,tackles_combined,3,,,,,
player,201710080det,car,DaviTh20,tackles_solo,1,,,,,
player,201710080det,car,DaviTh20,tackles_assists,2,,,,,
player,201710080det,car,DaviTh20,tackles_loss,0,,,,,
player,201710080det,car,DaviTh20,qb_hits,0,,,,,
player,201710080det,car,DaviTh20,fumbles_rec,1,,,,,
player,201710080det,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201710080det,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201710080det,car,DaviTh20,fumbles_forced,0,,,,,
player,201710080det,car,LotuSt00,def_int,0,,,,,
player,201710080det,car,LotuSt00,def_int_yds,0,,,,,
player,201710080det,car,LotuSt00,def_int_td,0,,,,,
player,201710080det,car,LotuSt00,def_int_long,0,,,,,
player,201710080det,car,LotuSt00,pass_defended,0,,,,,
player,201710080det,car,LotuSt00,sacks,0.0,,,,,
player,201710080det,car,LotuSt00,tackles_combined,2,,,,,
player,201710080det,car,LotuSt00,tackles_solo,1,,,,,
player,201710080det,car,LotuSt00,tackles_assists,1,,,,,
player,201710080det,car,LotuSt00,tackles_loss,1,,,,,
player,201710080det,car,LotuSt00,qb_hits,0,,,,,
player,201710080det,car,LotuSt00,fumbles_rec,0,,,,,
player,201710080det,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201710080det,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201710080det,car,LotuSt00,fumbles_forced,0,,,,,
player,201710080det,car,ByrdJa99,def_int,0,,,,,
player,201710080det,car,ByrdJa99,def_int_yds,0,,,,,
player,201710080det,car,ByrdJa99,def_int_td,0,,,,,
player,201710080det,car,ByrdJa99,def_int_long,0,,,,,
player,201710080det,car,ByrdJa99,pass_defended,0,,,,,
player,201710080det,car,ByrdJa99,sacks,0.0,,,,,
player,201710080det,car,ByrdJa99,tackles_combined,1,,,,,
player,201710080det,car,ByrdJa99,tackles_solo,1,,,,,
player,201710080det,car,ByrdJa99,tackles_assists,0,,,,,
player,201710080det,car,ByrdJa99,tackles_loss,0,,,,,
player,201710080det,car,ByrdJa99,qb_hits,0,,,,,
player,201710080det,car,ByrdJa99,fumbles_rec,0,,,,,
player,201710080det,car,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201710080det,car,ByrdJa99,fumbles_rec_td,0,,,,,
player,201710080det,car,ByrdJa99,fumbles_forced,0,,,,,
player,201710080det,car,HortWe00,def_int,0,,,,,
player,201710080det,car,HortWe00,def_int_yds,0,,,,,
player,201710080det,car,HortWe00,def_int_td,0,,,,,
player,201710080det,car,HortWe00,def_int_long,0,,,,,
player,201710080det,car,HortWe00,pass_defended,0,,,,,
player,201710080det,car,HortWe00,sacks,0.0,,,,,
player,201710080det,car,HortWe00,tackles_combined,1,,,,,
player,201710080det,car,HortWe00,tackles_solo,1,,,,,
player,201710080det,car,HortWe00,tackles_assists,0,,,,,
player,201710080det,car,HortWe00,tackles_loss,0,,,,,
player,201710080det,car,HortWe00,qb_hits,0,,,,,
player,201710080det,car,HortWe00,fumbles_rec,0,,,,,
player,201710080det,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201710080det,car,HortWe00,fumbles_rec_td,0,,,,,
player,201710080det,car,HortWe00,fumbles_forced,0,,,,,
player,201710080det,car,JohnCh98,def_int,0,,,,,
player,201710080det,car,JohnCh98,def_int_yds,0,,,,,
player,201710080det,car,JohnCh98,def_int_td,0,,,,,
player,201710080det,car,JohnCh98,def_int_long,0,,,,,
player,201710080det,car,JohnCh98,pass_defended,0,,,,,
player,201710080det,car,JohnCh98,sacks,0.0,,,,,
player,201710080det,car,JohnCh98,tackles_combined,1,,,,,
player,201710080det,car,JohnCh98,tackles_solo,0,,,,,
player,201710080det,car,JohnCh98,tackles_assists,1,,,,,
player,201710080det,car,JohnCh98,tackles_loss,0,,,,,
player,201710080det,car,JohnCh98,qb_hits,0,,,,,
player,201710080det,car,JohnCh98,fumbles_rec,0,,,,,
player,201710080det,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201710080det,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201710080det,car,JohnCh98,fumbles_forced,0,,,,,
player,201710080det,car,NorrJa00,def_int,0,,,,,
player,201710080det,car,NorrJa00,def_int_yds,0,,,,,
player,201710080det,car,NorrJa00,def_int_td,0,,,,,
player,201710080det,car,NorrJa00,def_int_long,0,,,,,
player,201710080det,car,NorrJa00,pass_defended,0,,,,,
player,201710080det,car,NorrJa00,sacks,0.0,,,,,
player,201710080det,car,NorrJa00,tackles_combined,1,,,,,
player,201710080det,car,NorrJa00,tackles_solo,1,,,,,
player,201710080det,car,NorrJa00,tackles_assists,0,,,,,
player,201710080det,car,NorrJa00,tackles_loss,0,,,,,
player,201710080det,car,NorrJa00,qb_hits,0,,,,,
player,201710080det,car,NorrJa00,fumbles_rec,0,,,,,
player,201710080det,car,NorrJa00,fumbles_rec_yds,0,,,,,
player,201710080det,car,NorrJa00,fumbles_rec_td,0,,,,,
player,201710080det,car,NorrJa00,fumbles_forced,0,,,,,
player,201710080det,car,SeymKe00,def_int,0,,,,,
player,201710080det,car,SeymKe00,def_int_yds,0,,,,,
player,201710080det,car,SeymKe00,def_int_td,0,,,,,
player,201710080det,car,SeymKe00,def_int_long,0,,,,,
player,201710080det,car,SeymKe00,pass_defended,0,,,,,
player,201710080det,car,SeymKe00,sacks,0.0,,,,,
player,201710080det,car,SeymKe00,tackles_combined,1,,,,,
player,201710080det,car,SeymKe00,tackles_solo,1,,,,,
player,201710080det,car,SeymKe00,tackles_assists,0,,,,,
player,201710080det,car,SeymKe00,tackles_loss,0,,,,,
player,201710080det,car,SeymKe00,qb_hits,1,,,,,
player,201710080det,car,SeymKe00,fumbles_rec,0,,,,,
player,201710080det,car,SeymKe00,fumbles_rec_yds,0,,,,,
player,201710080det,car,SeymKe00,fumbles_rec_td,0,,,,,
player,201710080det,car,SeymKe00,fumbles_forced,0,,,,,
player,201710080det,car,ShepRu00,def_int,0,,,,,
player,201710080det,car,ShepRu00,def_int_yds,0,,,,,
player,201710080det,car,ShepRu00,def_int_td,0,,,,,
player,201710080det,car,ShepRu00,def_int_long,0,,,,,
player,201710080det,car,ShepRu00,pass_defended,0,,,,,
player,201710080det,car,ShepRu00,sacks,0.0,,,,,
player,201710080det,car,ShepRu00,tackles_combined,1,,,,,
player,201710080det,car,ShepRu00,tackles_solo,1,,,,,
player,201710080det,car,ShepRu00,tackles_assists,0,,,,,
player,201710080det,car,ShepRu00,tackles_loss,0,,,,,
player,201710080det,car,ShepRu00,qb_hits,0,,,,,
player,201710080det,car,ShepRu00,fumbles_rec,0,,,,,
player,201710080det,car,ShepRu00,fumbles_rec_yds,0,,,,,
player,201710080det,car,ShepRu00,fumbles_rec_td,0,,,,,
player,201710080det,car,ShepRu00,fumbles_forced,0,,,,,
player,201710080det,det,SpenAk00,def_int,0,,,,,
player,201710080det,det,SpenAk00,def_int_yds,0,,,,,
player,201710080det,det,SpenAk00,def_int_td,0,,,,,
player,201710080det,det,SpenAk00,def_int_long,0,,,,,
player,201710080det,det,SpenAk00,pass_defended,0,,,,,
player,201710080det,det,SpenAk00,sacks,1.0,,,,,
player,201710080det,det,SpenAk00,tackles_combined,3,,,,,
player,201710080det,det,SpenAk00,tackles_solo,2,,,,,
player,201710080det,det,SpenAk00,tackles_assists,1,,,,,
player,201710080det,det,SpenAk00,tackles_loss,1,,,,,
player,201710080det,det,SpenAk00,qb_hits,0,,,,,
player,201710080det,det,SpenAk00,fumbles_rec,0,,,,,
player,201710080det,det,SpenAk00,fumbles_rec_yds,0,,,,,
player,201710080det,det,SpenAk00,fumbles_rec_td,0,,,,,
player,201710080det,det,SpenAk00,fumbles_forced,1,,,,,
player,201710080det,det,AnsaEz00,def_int,0,,,,,
player,201710080det,det,AnsaEz00,def_int_yds,0,,,,,
player,201710080det,det,AnsaEz00,def_int_td,0,,,,,
player,201710080det,det,AnsaEz00,def_int_long,0,,,,,
player,201710080det,det,AnsaEz00,pass_defended,0,,,,,
player,201710080det,det,AnsaEz00,sacks,1.0,,,,,
player,201710080det,det,AnsaEz00,tackles_combined,2,,,,,
player,201710080det,det,AnsaEz00,tackles_solo,2,,,,,
player,201710080det,det,AnsaEz00,tackles_assists,0,,,,,
player,201710080det,det,AnsaEz00,tackles_loss,1,,,,,
player,201710080det,det,AnsaEz00,qb_hits,1,,,,,
player,201710080det,det,AnsaEz00,fumbles_rec,0,,,,,
player,201710080det,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201710080det,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201710080det,det,AnsaEz00,fumbles_forced,0,,,,,
player,201710080det,det,NgatHa20,def_int,0,,,,,
player,201710080det,det,NgatHa20,def_int_yds,0,,,,,
player,201710080det,det,NgatHa20,def_int_td,0,,,,,
player,201710080det,det,NgatHa20,def_int_long,0,,,,,
player,201710080det,det,NgatHa20,pass_defended,0,,,,,
player,201710080det,det,NgatHa20,sacks,1.0,,,,,
player,201710080det,det,NgatHa20,tackles_combined,2,,,,,
player,201710080det,det,NgatHa20,tackles_solo,2,,,,,
player,201710080det,det,NgatHa20,tackles_assists,0,,,,,
player,201710080det,det,NgatHa20,tackles_loss,1,,,,,
player,201710080det,det,NgatHa20,qb_hits,1,,,,,
player,201710080det,det,NgatHa20,fumbles_rec,0,,,,,
player,201710080det,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201710080det,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201710080det,det,NgatHa20,fumbles_forced,0,,,,,
player,201710080det,det,WilsTa00,def_int,0,,,,,
player,201710080det,det,WilsTa00,def_int_yds,0,,,,,
player,201710080det,det,WilsTa00,def_int_td,0,,,,,
player,201710080det,det,WilsTa00,def_int_long,0,,,,,
player,201710080det,det,WilsTa00,pass_defended,0,,,,,
player,201710080det,det,WilsTa00,sacks,0.0,,,,,
player,201710080det,det,WilsTa00,tackles_combined,10,,,,,
player,201710080det,det,WilsTa00,tackles_solo,9,,,,,
player,201710080det,det,WilsTa00,tackles_assists,1,,,,,
player,201710080det,det,WilsTa00,tackles_loss,3,,,,,
player,201710080det,det,WilsTa00,qb_hits,0,,,,,
player,201710080det,det,WilsTa00,fumbles_rec,0,,,,,
player,201710080det,det,WilsTa00,fumbles_rec_yds,0,,,,,
player,201710080det,det,WilsTa00,fumbles_rec_td,0,,,,,
player,201710080det,det,WilsTa00,fumbles_forced,0,,,,,
player,201710080det,det,DaviJa01,def_int,0,,,,,
player,201710080det,det,DaviJa01,def_int_yds,0,,,,,
player,201710080det,det,DaviJa01,def_int_td,0,,,,,
player,201710080det,det,DaviJa01,def_int_long,0,,,,,
player,201710080det,det,DaviJa01,pass_defended,1,,,,,
player,201710080det,det,DaviJa01,sacks,0.0,,,,,
player,201710080det,det,DaviJa01,tackles_combined,8,,,,,
player,201710080det,det,DaviJa01,tackles_solo,4,,,,,
player,201710080det,det,DaviJa01,tackles_assists,4,,,,,
player,201710080det,det,DaviJa01,tackles_loss,2,,,,,
player,201710080det,det,DaviJa01,qb_hits,0,,,,,
player,201710080det,det,DaviJa01,fumbles_rec,0,,,,,
player,201710080det,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201710080det,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201710080det,det,DaviJa01,fumbles_forced,0,,,,,
player,201710080det,det,SlayDa00,def_int,0,,,,,
player,201710080det,det,SlayDa00,def_int_yds,0,,,,,
player,201710080det,det,SlayDa00,def_int_td,0,,,,,
player,201710080det,det,SlayDa00,def_int_long,0,,,,,
player,201710080det,det,SlayDa00,pass_defended,0,,,,,
player,201710080det,det,SlayDa00,sacks,0.0,,,,,
player,201710080det,det,SlayDa00,tackles_combined,6,,,,,
player,201710080det,det,SlayDa00,tackles_solo,5,,,,,
player,201710080det,det,SlayDa00,tackles_assists,1,,,,,
player,201710080det,det,SlayDa00,tackles_loss,0,,,,,
player,201710080det,det,SlayDa00,qb_hits,0,,,,,
player,201710080det,det,SlayDa00,fumbles_rec,0,,,,,
player,201710080det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201710080det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201710080det,det,SlayDa00,fumbles_forced,0,,,,,
player,201710080det,det,WhitTa00,def_int,0,,,,,
player,201710080det,det,WhitTa00,def_int_yds,0,,,,,
player,201710080det,det,WhitTa00,def_int_td,0,,,,,
player,201710080det,det,WhitTa00,def_int_long,0,,,,,
player,201710080det,det,WhitTa00,pass_defended,0,,,,,
player,201710080det,det,WhitTa00,sacks,0.0,,,,,
player,201710080det,det,WhitTa00,tackles_combined,5,,,,,
player,201710080det,det,WhitTa00,tackles_solo,5,,,,,
player,201710080det,det,WhitTa00,tackles_assists,0,,,,,
player,201710080det,det,WhitTa00,tackles_loss,0,,,,,
player,201710080det,det,WhitTa00,qb_hits,0,,,,,
player,201710080det,det,WhitTa00,fumbles_rec,0,,,,,
player,201710080det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201710080det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201710080det,det,WhitTa00,fumbles_forced,0,,,,,
player,201710080det,det,ZettAn00,def_int,0,,,,,
player,201710080det,det,ZettAn00,def_int_yds,0,,,,,
player,201710080det,det,ZettAn00,def_int_td,0,,,,,
player,201710080det,det,ZettAn00,def_int_long,0,,,,,
player,201710080det,det,ZettAn00,pass_defended,0,,,,,
player,201710080det,det,ZettAn00,sacks,0.0,,,,,
player,201710080det,det,ZettAn00,tackles_combined,5,,,,,
player,201710080det,det,ZettAn00,tackles_solo,4,,,,,
player,201710080det,det,ZettAn00,tackles_assists,1,,,,,
player,201710080det,det,ZettAn00,tackles_loss,2,,,,,
player,201710080det,det,ZettAn00,qb_hits,0,,,,,
player,201710080det,det,ZettAn00,fumbles_rec,0,,,,,
player,201710080det,det,ZettAn00,fumbles_rec_yds,0,,,,,
player,201710080det,det,ZettAn00,fumbles_rec_td,0,,,,,
player,201710080det,det,ZettAn00,fumbles_forced,0,,,,,
player,201710080det,det,QuinGl99,def_int,0,,,,,
player,201710080det,det,QuinGl99,def_int_yds,0,,,,,
player,201710080det,det,QuinGl99,def_int_td,0,,,,,
player,201710080det,det,QuinGl99,def_int_long,0,,,,,
player,201710080det,det,QuinGl99,pass_defended,1,,,,,
player,201710080det,det,QuinGl99,sacks,0.0,,,,,
player,201710080det,det,QuinGl99,tackles_combined,4,,,,,
player,201710080det,det,QuinGl99,tackles_solo,3,,,,,
player,201710080det,det,QuinGl99,tackles_assists,1,,,,,
player,201710080det,det,QuinGl99,tackles_loss,0,,,,,
player,201710080det,det,QuinGl99,qb_hits,0,,,,,
player,201710080det,det,QuinGl99,fumbles_rec,0,,,,,
player,201710080det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201710080det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201710080det,det,QuinGl99,fumbles_forced,0,,,,,
player,201710080det,det,CareDo00,def_int,0,,,,,
player,201710080det,det,CareDo00,def_int_yds,0,,,,,
player,201710080det,det,CareDo00,def_int_td,0,,,,,
player,201710080det,det,CareDo00,def_int_long,0,,,,,
player,201710080det,det,CareDo00,pass_defended,0,,,,,
player,201710080det,det,CareDo00,sacks,0.0,,,,,
player,201710080det,det,CareDo00,tackles_combined,3,,,,,
player,201710080det,det,CareDo00,tackles_solo,3,,,,,
player,201710080det,det,CareDo00,tackles_assists,0,,,,,
player,201710080det,det,CareDo00,tackles_loss,0,,,,,
player,201710080det,det,CareDo00,qb_hits,0,,,,,
player,201710080det,det,CareDo00,fumbles_rec,0,,,,,
player,201710080det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201710080det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201710080det,det,CareDo00,fumbles_forced,0,,,,,
player,201710080det,det,DiggQu00,def_int,0,,,,,
player,201710080det,det,DiggQu00,def_int_yds,0,,,,,
player,201710080det,det,DiggQu00,def_int_td,0,,,,,
player,201710080det,det,DiggQu00,def_int_long,0,,,,,
player,201710080det,det,DiggQu00,pass_defended,0,,,,,
player,201710080det,det,DiggQu00,sacks,0.0,,,,,
player,201710080det,det,DiggQu00,tackles_combined,3,,,,,
player,201710080det,det,DiggQu00,tackles_solo,2,,,,,
player,201710080det,det,DiggQu00,tackles_assists,1,,,,,
player,201710080det,det,DiggQu00,tackles_loss,0,,,,,
player,201710080det,det,DiggQu00,qb_hits,0,,,,,
player,201710080det,det,DiggQu00,fumbles_rec,0,,,,,
player,201710080det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201710080det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201710080det,det,DiggQu00,fumbles_forced,0,,,,,
player,201710080det,det,LawsNe00,def_int,0,,,,,
player,201710080det,det,LawsNe00,def_int_yds,0,,,,,
player,201710080det,det,LawsNe00,def_int_td,0,,,,,
player,201710080det,det,LawsNe00,def_int_long,0,,,,,
player,201710080det,det,LawsNe00,pass_defended,0,,,,,
player,201710080det,det,LawsNe00,sacks,0.0,,,,,
player,201710080det,det,LawsNe00,tackles_combined,3,,,,,
player,201710080det,det,LawsNe00,tackles_solo,2,,,,,
player,201710080det,det,LawsNe00,tackles_assists,1,,,,,
player,201710080det,det,LawsNe00,tackles_loss,0,,,,,
player,201710080det,det,LawsNe00,qb_hits,0,,,,,
player,201710080det,det,LawsNe00,fumbles_rec,0,,,,,
player,201710080det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201710080det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201710080det,det,LawsNe00,fumbles_forced,0,,,,,
player,201710080det,det,HaydDJ00,def_int,0,,,,,
player,201710080det,det,HaydDJ00,def_int_yds,0,,,,,
player,201710080det,det,HaydDJ00,def_int_td,0,,,,,
player,201710080det,det,HaydDJ00,def_int_long,0,,,,,
player,201710080det,det,HaydDJ00,pass_defended,1,,,,,
player,201710080det,det,HaydDJ00,sacks,0.0,,,,,
player,201710080det,det,HaydDJ00,tackles_combined,2,,,,,
player,201710080det,det,HaydDJ00,tackles_solo,2,,,,,
player,201710080det,det,HaydDJ00,tackles_assists,0,,,,,
player,201710080det,det,HaydDJ00,tackles_loss,1,,,,,
player,201710080det,det,HaydDJ00,qb_hits,0,,,,,
player,201710080det,det,HaydDJ00,fumbles_rec,0,,,,,
player,201710080det,det,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201710080det,det,HaydDJ00,fumbles_rec_td,0,,,,,
player,201710080det,det,HaydDJ00,fumbles_forced,0,,,,,
player,201710080det,det,KillMi00,def_int,0,,,,,
player,201710080det,det,KillMi00,def_int_yds,0,,,,,
player,201710080det,det,KillMi00,def_int_td,0,,,,,
player,201710080det,det,KillMi00,def_int_long,0,,,,,
player,201710080det,det,KillMi00,pass_defended,0,,,,,
player,201710080det,det,KillMi00,sacks,0.0,,,,,
player,201710080det,det,KillMi00,tackles_combined,2,,,,,
player,201710080det,det,KillMi00,tackles_solo,1,,,,,
player,201710080det,det,KillMi00,tackles_assists,1,,,,,
player,201710080det,det,KillMi00,tackles_loss,0,,,,,
player,201710080det,det,KillMi00,qb_hits,0,,,,,
player,201710080det,det,KillMi00,fumbles_rec,0,,,,,
player,201710080det,det,KillMi00,fumbles_rec_yds,0,,,,,
player,201710080det,det,KillMi00,fumbles_rec_td,0,,,,,
player,201710080det,det,KillMi00,fumbles_forced,0,,,,,
player,201710080det,det,JohnGe00,def_int,0,,,,,
player,201710080det,det,JohnGe00,def_int_yds,0,,,,,
player,201710080det,det,JohnGe00,def_int_td,0,,,,,
player,201710080det,det,JohnGe00,def_int_long,0,,,,,
player,201710080det,det,JohnGe00,pass_defended,0,,,,,
player,201710080det,det,JohnGe00,sacks,0.0,,,,,
player,201710080det,det,JohnGe00,tackles_combined,1,,,,,
player,201710080det,det,JohnGe00,tackles_solo,1,,,,,
player,201710080det,det,JohnGe00,tackles_assists,0,,,,,
player,201710080det,det,JohnGe00,tackles_loss,1,,,,,
player,201710080det,det,JohnGe00,qb_hits,0,,,,,
player,201710080det,det,JohnGe00,fumbles_rec,0,,,,,
player,201710080det,det,JohnGe00,fumbles_rec_yds,0,,,,,
player,201710080det,det,JohnGe00,fumbles_rec_td,0,,,,,
player,201710080det,det,JohnGe00,fumbles_forced,0,,,,,
player,201710080det,det,LedbJe00,def_int,0,,,,,
player,201710080det,det,LedbJe00,def_int_yds,0,,,,,
player,201710080det,det,LedbJe00,def_int_td,0,,,,,
player,201710080det,det,LedbJe00,def_int_long,0,,,,,
player,201710080det,det,LedbJe00,pass_defended,0,,,,,
player,201710080det,det,LedbJe00,sacks,0.0,,,,,
player,201710080det,det,LedbJe00,tackles_combined,1,,,,,
player,201710080det,det,LedbJe00,tackles_solo,1,,,,,
player,201710080det,det,LedbJe00,tackles_assists,0,,,,,
player,201710080det,det,LedbJe00,tackles_loss,0,,,,,
player,201710080det,det,LedbJe00,qb_hits,0,,,,,
player,201710080det,det,LedbJe00,fumbles_rec,0,,,,,
player,201710080det,det,LedbJe00,fumbles_rec_yds,0,,,,,
player,201710080det,det,LedbJe00,fumbles_rec_td,0,,,,,
player,201710080det,det,LedbJe00,fumbles_forced,0,,,,,
player,201710080det,det,ValoJe00,def_int,0,,,,,
player,201710080det,det,ValoJe00,def_int_yds,0,,,,,
player,201710080det,det,ValoJe00,def_int_td,0,,,,,
player,201710080det,det,ValoJe00,def_int_long,0,,,,,
player,201710080det,det,ValoJe00,pass_defended,0,,,,,
player,201710080det,det,ValoJe00,sacks,0.0,,,,,
player,201710080det,det,ValoJe00,tackles_combined,1,,,,,
player,201710080det,det,ValoJe00,tackles_solo,1,,,,,
player,201710080det,det,ValoJe00,tackles_assists,0,,,,,
player,201710080det,det,ValoJe00,tackles_loss,1,,,,,
player,201710080det,det,ValoJe00,qb_hits,0,,,,,
player,201710080det,det,ValoJe00,fumbles_rec,0,,,,,
player,201710080det,det,ValoJe00,fumbles_rec_yds,0,,,,,
player,201710080det,det,ValoJe00,fumbles_rec_td,0,,,,,
player,201710080det,det,ValoJe00,fumbles_forced,0,,,,,
player,201710080det,det,WashCo00,def_int,0,,,,,
player,201710080det,det,WashCo00,def_int_yds,0,,,,,
player,201710080det,det,WashCo00,def_int_td,0,,,,,
player,201710080det,det,WashCo00,def_int_long,0,,,,,
player,201710080det,det,WashCo00,pass_defended,0,,,,,
player,201710080det,det,WashCo00,sacks,0.0,,,,,
player,201710080det,det,WashCo00,tackles_combined,1,,,,,
player,201710080det,det,WashCo00,tackles_solo,1,,,,,
player,201710080det,det,WashCo00,tackles_assists,0,,,,,
player,201710080det,det,WashCo00,tackles_loss,0,,,,,
player,201710080det,det,WashCo00,qb_hits,0,,,,,
player,201710080det,det,WashCo00,fumbles_rec,0,,,,,
player,201710080det,det,WashCo00,fumbles_rec_yds,0,,,,,
player,201710080det,det,WashCo00,fumbles_rec_td,0,,,,,
player,201710080det,det,WashCo00,fumbles_forced,0,,,,,
player,201710080det,car,McCaCh01,kick_ret,0,,,,,
player,201710080det,car,McCaCh01,kick_ret_yds,0,,,,,
player,201710080det,car,McCaCh01,kick_ret_yds_per_ret,,,,,,
player,201710080det,car,McCaCh01,kick_ret_td,0,,,,,
player,201710080det,car,McCaCh01,kick_ret_long,0,,,,,
player,201710080det,car,McCaCh01,punt_ret,1,,,,,
player,201710080det,car,McCaCh01,punt_ret_yds,13,,,,,
player,201710080det,car,McCaCh01,punt_ret_yds_per_ret,13.0,,,,,
player,201710080det,car,McCaCh01,punt_ret_td,0,,,,,
player,201710080det,car,McCaCh01,punt_ret_long,13,,,,,
player,201710080det,car,SamuCu00,kick_ret,3,,,,,
player,201710080det,car,SamuCu00,kick_ret_yds,44,,,,,
player,201710080det,car,SamuCu00,kick_ret_yds_per_ret,14.7,,,,,
player,201710080det,car,SamuCu00,kick_ret_td,0,,,,,
player,201710080det,car,SamuCu00,kick_ret_long,24,,,,,
player,201710080det,car,SamuCu00,punt_ret,0,,,,,
player,201710080det,car,SamuCu00,punt_ret_yds,0,,,,,
player,201710080det,car,SamuCu00,punt_ret_yds_per_ret,,,,,,
player,201710080det,car,SamuCu00,punt_ret_td,0,,,,,
player,201710080det,car,SamuCu00,punt_ret_long,0,,,,,
player,201710080det,det,AgneJa00,kick_ret,1,,,,,
player,201710080det,det,AgneJa00,kick_ret_yds,22,,,,,
player,201710080det,det,AgneJa00,kick_ret_yds_per_ret,22.0,,,,,
player,201710080det,det,AgneJa00,kick_ret_td,0,,,,,
