game,2017,10,20171112,201711120sfo,nyg,"New York Giants",21,sfo,"San Francisco 49ers",31
player,201711120sfo,nyg,MunsCa00,pass_defended,0,,,,,
player,201711120sfo,nyg,MunsCa00,sacks,0.0,,,,,
player,201711120sfo,nyg,MunsCa00,tackles_combined,6,,,,,
player,201711120sfo,nyg,MunsCa00,tackles_solo,4,,,,,
player,201711120sfo,nyg,MunsCa00,tackles_assists,2,,,,,
player,201711120sfo,nyg,MunsCa00,tackles_loss,1,,,,,
player,201711120sfo,nyg,MunsCa00,qb_hits,0,,,,,
player,201711120sfo,nyg,MunsCa00,fumbles_rec,0,,,,,
player,201711120sfo,nyg,MunsCa00,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,MunsCa00,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,MunsCa00,fumbles_forced,0,,,,,
player,201711120sfo,nyg,ShepKe00,def_int,0,,,,,
player,201711120sfo,nyg,ShepKe00,def_int_yds,0,,,,,
player,201711120sfo,nyg,ShepKe00,def_int_td,0,,,,,
player,201711120sfo,nyg,ShepKe00,def_int_long,0,,,,,
player,201711120sfo,nyg,ShepKe00,pass_defended,0,,,,,
player,201711120sfo,nyg,ShepKe00,sacks,0.0,,,,,
player,201711120sfo,nyg,ShepKe00,tackles_combined,6,,,,,
player,201711120sfo,nyg,ShepKe00,tackles_solo,5,,,,,
player,201711120sfo,nyg,ShepKe00,tackles_assists,1,,,,,
player,201711120sfo,nyg,ShepKe00,tackles_loss,0,,,,,
player,201711120sfo,nyg,ShepKe00,qb_hits,0,,,,,
player,201711120sfo,nyg,ShepKe00,fumbles_rec,0,,,,,
player,201711120sfo,nyg,ShepKe00,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,ShepKe00,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,ShepKe00,fumbles_forced,0,,,,,
player,201711120sfo,nyg,ThomDa05,def_int,0,,,,,
player,201711120sfo,nyg,ThomDa05,def_int_yds,0,,,,,
player,201711120sfo,nyg,ThomDa05,def_int_td,0,,,,,
player,201711120sfo,nyg,ThomDa05,def_int_long,0,,,,,
player,201711120sfo,nyg,ThomDa05,pass_defended,0,,,,,
player,201711120sfo,nyg,ThomDa05,sacks,0.0,,,,,
player,201711120sfo,nyg,ThomDa05,tackles_combined,6,,,,,
player,201711120sfo,nyg,ThomDa05,tackles_solo,6,,,,,
player,201711120sfo,nyg,ThomDa05,tackles_assists,0,,,,,
player,201711120sfo,nyg,ThomDa05,tackles_loss,1,,,,,
player,201711120sfo,nyg,ThomDa05,qb_hits,0,,,,,
player,201711120sfo,nyg,ThomDa05,fumbles_rec,0,,,,,
player,201711120sfo,nyg,ThomDa05,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,ThomDa05,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,ThomDa05,fumbles_forced,0,,,,,
player,201711120sfo,nyg,PierJa99,def_int,0,,,,,
player,201711120sfo,nyg,PierJa99,def_int_yds,0,,,,,
player,201711120sfo,nyg,PierJa99,def_int_td,0,,,,,
player,201711120sfo,nyg,PierJa99,def_int_long,0,,,,,
player,201711120sfo,nyg,PierJa99,pass_defended,0,,,,,
player,201711120sfo,nyg,PierJa99,sacks,0.0,,,,,
player,201711120sfo,nyg,PierJa99,tackles_combined,5,,,,,
player,201711120sfo,nyg,PierJa99,tackles_solo,4,,,,,
player,201711120sfo,nyg,PierJa99,tackles_assists,1,,,,,
player,201711120sfo,nyg,PierJa99,tackles_loss,2,,,,,
player,201711120sfo,nyg,PierJa99,qb_hits,0,,,,,
player,201711120sfo,nyg,PierJa99,fumbles_rec,0,,,,,
player,201711120sfo,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,PierJa99,fumbles_forced,0,,,,,
player,201711120sfo,nyg,AdamAn00,def_int,0,,,,,
player,201711120sfo,nyg,AdamAn00,def_int_yds,0,,,,,
player,201711120sfo,nyg,AdamAn00,def_int_td,0,,,,,
player,201711120sfo,nyg,AdamAn00,def_int_long,0,,,,,
player,201711120sfo,nyg,AdamAn00,pass_defended,1,,,,,
player,201711120sfo,nyg,AdamAn00,sacks,0.0,,,,,
player,201711120sfo,nyg,AdamAn00,tackles_combined,2,,,,,
player,201711120sfo,nyg,AdamAn00,tackles_solo,2,,,,,
player,201711120sfo,nyg,AdamAn00,tackles_assists,0,,,,,
player,201711120sfo,nyg,AdamAn00,tackles_loss,0,,,,,
player,201711120sfo,nyg,AdamAn00,qb_hits,0,,,,,
player,201711120sfo,nyg,AdamAn00,fumbles_rec,0,,,,,
player,201711120sfo,nyg,AdamAn00,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,AdamAn00,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,AdamAn00,fumbles_forced,1,,,,,
player,201711120sfo,nyg,ApplEl00,def_int,0,,,,,
player,201711120sfo,nyg,ApplEl00,def_int_yds,0,,,,,
player,201711120sfo,nyg,ApplEl00,def_int_td,0,,,,,
player,201711120sfo,nyg,ApplEl00,def_int_long,0,,,,,
player,201711120sfo,nyg,ApplEl00,pass_defended,0,,,,,
player,201711120sfo,nyg,ApplEl00,sacks,0.0,,,,,
player,201711120sfo,nyg,ApplEl00,tackles_combined,2,,,,,
player,201711120sfo,nyg,ApplEl00,tackles_solo,1,,,,,
player,201711120sfo,nyg,ApplEl00,tackles_assists,1,,,,,
player,201711120sfo,nyg,ApplEl00,tackles_loss,0,,,,,
player,201711120sfo,nyg,ApplEl00,qb_hits,0,,,,,
player,201711120sfo,nyg,ApplEl00,fumbles_rec,0,,,,,
player,201711120sfo,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201711120sfo,nyg,JenkJa03,def_int,0,,,,,
player,201711120sfo,nyg,JenkJa03,def_int_yds,0,,,,,
player,201711120sfo,nyg,JenkJa03,def_int_td,0,,,,,
player,201711120sfo,nyg,JenkJa03,def_int_long,0,,,,,
player,201711120sfo,nyg,JenkJa03,pass_defended,0,,,,,
player,201711120sfo,nyg,JenkJa03,sacks,0.0,,,,,
player,201711120sfo,nyg,JenkJa03,tackles_combined,2,,,,,
player,201711120sfo,nyg,JenkJa03,tackles_solo,2,,,,,
player,201711120sfo,nyg,JenkJa03,tackles_assists,0,,,,,
player,201711120sfo,nyg,JenkJa03,tackles_loss,0,,,,,
player,201711120sfo,nyg,JenkJa03,qb_hits,0,,,,,
player,201711120sfo,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201711120sfo,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201711120sfo,nyg,MossAv00,def_int,0,,,,,
player,201711120sfo,nyg,MossAv00,def_int_yds,0,,,,,
player,201711120sfo,nyg,MossAv00,def_int_td,0,,,,,
player,201711120sfo,nyg,MossAv00,def_int_long,0,,,,,
player,201711120sfo,nyg,MossAv00,pass_defended,0,,,,,
player,201711120sfo,nyg,MossAv00,sacks,0.0,,,,,
player,201711120sfo,nyg,MossAv00,tackles_combined,2,,,,,
player,201711120sfo,nyg,MossAv00,tackles_solo,1,,,,,
player,201711120sfo,nyg,MossAv00,tackles_assists,1,,,,,
player,201711120sfo,nyg,MossAv00,tackles_loss,0,,,,,
player,201711120sfo,nyg,MossAv00,qb_hits,1,,,,,
player,201711120sfo,nyg,MossAv00,fumbles_rec,0,,,,,
player,201711120sfo,nyg,MossAv00,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,MossAv00,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,MossAv00,fumbles_forced,0,,,,,
player,201711120sfo,nyg,SkinDe00,def_int,0,,,,,
player,201711120sfo,nyg,SkinDe00,def_int_yds,0,,,,,
player,201711120sfo,nyg,SkinDe00,def_int_td,0,,,,,
player,201711120sfo,nyg,SkinDe00,def_int_long,0,,,,,
player,201711120sfo,nyg,SkinDe00,pass_defended,0,,,,,
player,201711120sfo,nyg,SkinDe00,sacks,0.0,,,,,
player,201711120sfo,nyg,SkinDe00,tackles_combined,2,,,,,
player,201711120sfo,nyg,SkinDe00,tackles_solo,2,,,,,
player,201711120sfo,nyg,SkinDe00,tackles_assists,0,,,,,
player,201711120sfo,nyg,SkinDe00,tackles_loss,0,,,,,
player,201711120sfo,nyg,SkinDe00,qb_hits,0,,,,,
player,201711120sfo,nyg,SkinDe00,fumbles_rec,0,,,,,
player,201711120sfo,nyg,SkinDe00,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,SkinDe00,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,SkinDe00,fumbles_forced,0,,,,,
player,201711120sfo,nyg,BromJa00,def_int,0,,,,,
player,201711120sfo,nyg,BromJa00,def_int_yds,0,,,,,
player,201711120sfo,nyg,BromJa00,def_int_td,0,,,,,
player,201711120sfo,nyg,BromJa00,def_int_long,0,,,,,
player,201711120sfo,nyg,BromJa00,pass_defended,0,,,,,
player,201711120sfo,nyg,BromJa00,sacks,0.0,,,,,
player,201711120sfo,nyg,BromJa00,tackles_combined,1,,,,,
player,201711120sfo,nyg,BromJa00,tackles_solo,1,,,,,
player,201711120sfo,nyg,BromJa00,tackles_assists,0,,,,,
player,201711120sfo,nyg,BromJa00,tackles_loss,0,,,,,
player,201711120sfo,nyg,BromJa00,qb_hits,0,,,,,
player,201711120sfo,nyg,BromJa00,fumbles_rec,0,,,,,
player,201711120sfo,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,BromJa00,fumbles_forced,0,,,,,
player,201711120sfo,nyg,GranCu01,def_int,0,,,,,
player,201711120sfo,nyg,GranCu01,def_int_yds,0,,,,,
player,201711120sfo,nyg,GranCu01,def_int_td,0,,,,,
player,201711120sfo,nyg,GranCu01,def_int_long,0,,,,,
player,201711120sfo,nyg,GranCu01,pass_defended,0,,,,,
player,201711120sfo,nyg,GranCu01,sacks,0.0,,,,,
player,201711120sfo,nyg,GranCu01,tackles_combined,1,,,,,
player,201711120sfo,nyg,GranCu01,tackles_solo,1,,,,,
player,201711120sfo,nyg,GranCu01,tackles_assists,0,,,,,
player,201711120sfo,nyg,GranCu01,tackles_loss,0,,,,,
player,201711120sfo,nyg,GranCu01,qb_hits,0,,,,,
player,201711120sfo,nyg,GranCu01,fumbles_rec,1,,,,,
player,201711120sfo,nyg,GranCu01,fumbles_rec_yds,3,,,,,
player,201711120sfo,nyg,GranCu01,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,GranCu01,fumbles_forced,0,,,,,
player,201711120sfo,nyg,RodgDo99,def_int,0,,,,,
player,201711120sfo,nyg,RodgDo99,def_int_yds,0,,,,,
player,201711120sfo,nyg,RodgDo99,def_int_td,0,,,,,
player,201711120sfo,nyg,RodgDo99,def_int_long,0,,,,,
player,201711120sfo,nyg,RodgDo99,pass_defended,0,,,,,
player,201711120sfo,nyg,RodgDo99,sacks,0.0,,,,,
player,201711120sfo,nyg,RodgDo99,tackles_combined,1,,,,,
player,201711120sfo,nyg,RodgDo99,tackles_solo,1,,,,,
player,201711120sfo,nyg,RodgDo99,tackles_assists,0,,,,,
player,201711120sfo,nyg,RodgDo99,tackles_loss,0,,,,,
player,201711120sfo,nyg,RodgDo99,qb_hits,0,,,,,
player,201711120sfo,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201711120sfo,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201711120sfo,nyg,WynnKe00,def_int,0,,,,,
player,201711120sfo,nyg,WynnKe00,def_int_yds,0,,,,,
player,201711120sfo,nyg,WynnKe00,def_int_td,0,,,,,
player,201711120sfo,nyg,WynnKe00,def_int_long,0,,,,,
player,201711120sfo,nyg,WynnKe00,pass_defended,0,,,,,
player,201711120sfo,nyg,WynnKe00,sacks,0.0,,,,,
player,201711120sfo,nyg,WynnKe00,tackles_combined,1,,,,,
player,201711120sfo,nyg,WynnKe00,tackles_solo,1,,,,,
player,201711120sfo,nyg,WynnKe00,tackles_assists,0,,,,,
player,201711120sfo,nyg,WynnKe00,tackles_loss,0,,,,,
player,201711120sfo,nyg,WynnKe00,qb_hits,0,,,,,
player,201711120sfo,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201711120sfo,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201711120sfo,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201711120sfo,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201711120sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201711120sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201711120sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201711120sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201711120sfo,sfo,BlaiRo00,sacks,2.0,,,,,
player,201711120sfo,sfo,BlaiRo00,tackles_combined,4,,,,,
player,201711120sfo,sfo,BlaiRo00,tackles_solo,3,,,,,
player,201711120sfo,sfo,BlaiRo00,tackles_assists,1,,,,,
player,201711120sfo,sfo,BlaiRo00,tackles_loss,1,,,,,
player,201711120sfo,sfo,BlaiRo00,qb_hits,2,,,,,
player,201711120sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,BlaiRo00,fumbles_forced,1,,,,,
player,201711120sfo,sfo,DumeEl20,def_int,0,,,,,
player,201711120sfo,sfo,DumeEl20,def_int_yds,0,,,,,
player,201711120sfo,sfo,DumeEl20,def_int_td,0,,,,,
player,201711120sfo,sfo,DumeEl20,def_int_long,0,,,,,
player,201711120sfo,sfo,DumeEl20,pass_defended,0,,,,,
player,201711120sfo,sfo,DumeEl20,sacks,1.0,,,,,
player,201711120sfo,sfo,DumeEl20,tackles_combined,1,,,,,
player,201711120sfo,sfo,DumeEl20,tackles_solo,1,,,,,
player,201711120sfo,sfo,DumeEl20,tackles_assists,0,,,,,
player,201711120sfo,sfo,DumeEl20,tackles_loss,1,,,,,
player,201711120sfo,sfo,DumeEl20,qb_hits,2,,,,,
player,201711120sfo,sfo,DumeEl20,fumbles_rec,0,,,,,
player,201711120sfo,sfo,DumeEl20,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,DumeEl20,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,DumeEl20,fumbles_forced,0,,,,,
player,201711120sfo,sfo,FostRe00,def_int,0,,,,,
player,201711120sfo,sfo,FostRe00,def_int_yds,0,,,,,
player,201711120sfo,sfo,FostRe00,def_int_td,0,,,,,
player,201711120sfo,sfo,FostRe00,def_int_long,0,,,,,
player,201711120sfo,sfo,FostRe00,pass_defended,0,,,,,
player,201711120sfo,sfo,FostRe00,sacks,0.0,,,,,
player,201711120sfo,sfo,FostRe00,tackles_combined,10,,,,,
player,201711120sfo,sfo,FostRe00,tackles_solo,6,,,,,
player,201711120sfo,sfo,FostRe00,tackles_assists,4,,,,,
player,201711120sfo,sfo,FostRe00,tackles_loss,1,,,,,
player,201711120sfo,sfo,FostRe00,qb_hits,1,,,,,
player,201711120sfo,sfo,FostRe00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,FostRe00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,FostRe00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,FostRe00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,ReidEr00,def_int,0,,,,,
player,201711120sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201711120sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201711120sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201711120sfo,sfo,ReidEr00,pass_defended,1,,,,,
player,201711120sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201711120sfo,sfo,ReidEr00,tackles_combined,8,,,,,
player,201711120sfo,sfo,ReidEr00,tackles_solo,7,,,,,
player,201711120sfo,sfo,ReidEr00,tackles_assists,1,,,,,
player,201711120sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201711120sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201711120sfo,sfo,ReidEr00,fumbles_rec,1,,,,,
player,201711120sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,CoylBr00,def_int,0,,,,,
player,201711120sfo,sfo,CoylBr00,def_int_yds,0,,,,,
player,201711120sfo,sfo,CoylBr00,def_int_td,0,,,,,
player,201711120sfo,sfo,CoylBr00,def_int_long,0,,,,,
player,201711120sfo,sfo,CoylBr00,pass_defended,0,,,,,
player,201711120sfo,sfo,CoylBr00,sacks,0.0,,,,,
player,201711120sfo,sfo,CoylBr00,tackles_combined,6,,,,,
player,201711120sfo,sfo,CoylBr00,tackles_solo,3,,,,,
player,201711120sfo,sfo,CoylBr00,tackles_assists,3,,,,,
player,201711120sfo,sfo,CoylBr00,tackles_loss,0,,,,,
player,201711120sfo,sfo,CoylBr00,qb_hits,0,,,,,
player,201711120sfo,sfo,CoylBr00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,CoylBr00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,CoylBr00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,CoylBr00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,DouzLe00,def_int,0,,,,,
player,201711120sfo,sfo,DouzLe00,def_int_yds,0,,,,,
player,201711120sfo,sfo,DouzLe00,def_int_td,0,,,,,
player,201711120sfo,sfo,DouzLe00,def_int_long,0,,,,,
player,201711120sfo,sfo,DouzLe00,pass_defended,0,,,,,
player,201711120sfo,sfo,DouzLe00,sacks,0.0,,,,,
player,201711120sfo,sfo,DouzLe00,tackles_combined,6,,,,,
player,201711120sfo,sfo,DouzLe00,tackles_solo,5,,,,,
player,201711120sfo,sfo,DouzLe00,tackles_assists,1,,,,,
player,201711120sfo,sfo,DouzLe00,tackles_loss,1,,,,,
player,201711120sfo,sfo,DouzLe00,qb_hits,0,,,,,
player,201711120sfo,sfo,DouzLe00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,DouzLe00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,DouzLe00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,DouzLe00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,JohnDo02,def_int,0,,,,,
player,201711120sfo,sfo,JohnDo02,def_int_yds,0,,,,,
player,201711120sfo,sfo,JohnDo02,def_int_td,0,,,,,
player,201711120sfo,sfo,JohnDo02,def_int_long,0,,,,,
player,201711120sfo,sfo,JohnDo02,pass_defended,0,,,,,
player,201711120sfo,sfo,JohnDo02,sacks,0.0,,,,,
player,201711120sfo,sfo,JohnDo02,tackles_combined,5,,,,,
player,201711120sfo,sfo,JohnDo02,tackles_solo,5,,,,,
player,201711120sfo,sfo,JohnDo02,tackles_assists,0,,,,,
player,201711120sfo,sfo,JohnDo02,tackles_loss,0,,,,,
player,201711120sfo,sfo,JohnDo02,qb_hits,0,,,,,
player,201711120sfo,sfo,JohnDo02,fumbles_rec,0,,,,,
player,201711120sfo,sfo,JohnDo02,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,JohnDo02,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,JohnDo02,fumbles_forced,0,,,,,
player,201711120sfo,sfo,BuckDe00,def_int,0,,,,,
player,201711120sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201711120sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201711120sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201711120sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201711120sfo,sfo,BuckDe00,sacks,0.0,,,,,
player,201711120sfo,sfo,BuckDe00,tackles_combined,4,,,,,
player,201711120sfo,sfo,BuckDe00,tackles_solo,4,,,,,
player,201711120sfo,sfo,BuckDe00,tackles_assists,0,,,,,
player,201711120sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201711120sfo,sfo,BuckDe00,qb_hits,0,,,,,
player,201711120sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,ColbAd00,def_int,0,,,,,
player,201711120sfo,sfo,ColbAd00,def_int_yds,0,,,,,
player,201711120sfo,sfo,ColbAd00,def_int_td,0,,,,,
player,201711120sfo,sfo,ColbAd00,def_int_long,0,,,,,
player,201711120sfo,sfo,ColbAd00,pass_defended,2,,,,,
player,201711120sfo,sfo,ColbAd00,sacks,0.0,,,,,
player,201711120sfo,sfo,ColbAd00,tackles_combined,4,,,,,
player,201711120sfo,sfo,ColbAd00,tackles_solo,4,,,,,
player,201711120sfo,sfo,ColbAd00,tackles_assists,0,,,,,
player,201711120sfo,sfo,ColbAd00,tackles_loss,0,,,,,
player,201711120sfo,sfo,ColbAd00,qb_hits,0,,,,,
player,201711120sfo,sfo,ColbAd00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,ColbAd00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,ColbAd00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,ColbAd00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,WillKW00,def_int,0,,,,,
player,201711120sfo,sfo,WillKW00,def_int_yds,0,,,,,
player,201711120sfo,sfo,WillKW00,def_int_td,0,,,,,
player,201711120sfo,sfo,WillKW00,def_int_long,0,,,,,
player,201711120sfo,sfo,WillKW00,pass_defended,0,,,,,
player,201711120sfo,sfo,WillKW00,sacks,0.0,,,,,
player,201711120sfo,sfo,WillKW00,tackles_combined,4,,,,,
player,201711120sfo,sfo,WillKW00,tackles_solo,4,,,,,
player,201711120sfo,sfo,WillKW00,tackles_assists,0,,,,,
player,201711120sfo,sfo,WillKW00,tackles_loss,0,,,,,
player,201711120sfo,sfo,WillKW00,qb_hits,0,,,,,
player,201711120sfo,sfo,WillKW00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,WillKW00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,MitcEa99,def_int,0,,,,,
player,201711120sfo,sfo,MitcEa99,def_int_yds,0,,,,,
player,201711120sfo,sfo,MitcEa99,def_int_td,0,,,,,
player,201711120sfo,sfo,MitcEa99,def_int_long,0,,,,,
player,201711120sfo,sfo,MitcEa99,pass_defended,1,,,,,
player,201711120sfo,sfo,MitcEa99,sacks,0.0,,,,,
player,201711120sfo,sfo,MitcEa99,tackles_combined,3,,,,,
player,201711120sfo,sfo,MitcEa99,tackles_solo,1,,,,,
player,201711120sfo,sfo,MitcEa99,tackles_assists,2,,,,,
player,201711120sfo,sfo,MitcEa99,tackles_loss,0,,,,,
player,201711120sfo,sfo,MitcEa99,qb_hits,0,,,,,
player,201711120sfo,sfo,MitcEa99,fumbles_rec,0,,,,,
player,201711120sfo,sfo,MitcEa99,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,MitcEa99,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,MitcEa99,fumbles_forced,0,,,,,
player,201711120sfo,sfo,WithAh00,def_int,0,,,,,
player,201711120sfo,sfo,WithAh00,def_int_yds,0,,,,,
player,201711120sfo,sfo,WithAh00,def_int_td,0,,,,,
player,201711120sfo,sfo,WithAh00,def_int_long,0,,,,,
player,201711120sfo,sfo,WithAh00,pass_defended,1,,,,,
player,201711120sfo,sfo,WithAh00,sacks,0.0,,,,,
player,201711120sfo,sfo,WithAh00,tackles_combined,3,,,,,
player,201711120sfo,sfo,WithAh00,tackles_solo,3,,,,,
player,201711120sfo,sfo,WithAh00,tackles_assists,0,,,,,
player,201711120sfo,sfo,WithAh00,tackles_loss,0,,,,,
player,201711120sfo,sfo,WithAh00,qb_hits,0,,,,,
player,201711120sfo,sfo,WithAh00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,WithAh00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,HallLe98,def_int,0,,,,,
player,201711120sfo,sfo,HallLe98,def_int_yds,0,,,,,
player,201711120sfo,sfo,HallLe98,def_int_td,0,,,,,
player,201711120sfo,sfo,HallLe98,def_int_long,0,,,,,
player,201711120sfo,sfo,HallLe98,pass_defended,0,,,,,
player,201711120sfo,sfo,HallLe98,sacks,0.0,,,,,
player,201711120sfo,sfo,HallLe98,tackles_combined,1,,,,,
player,201711120sfo,sfo,HallLe98,tackles_solo,1,,,,,
player,201711120sfo,sfo,HallLe98,tackles_assists,0,,,,,
player,201711120sfo,sfo,HallLe98,tackles_loss,0,,,,,
player,201711120sfo,sfo,HallLe98,qb_hits,0,,,,,
player,201711120sfo,sfo,HallLe98,fumbles_rec,0,,,,,
player,201711120sfo,sfo,HallLe98,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,HallLe98,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,HallLe98,fumbles_forced,0,,,,,
player,201711120sfo,sfo,HaroEl00,def_int,0,,,,,
player,201711120sfo,sfo,HaroEl00,def_int_yds,0,,,,,
player,201711120sfo,sfo,HaroEl00,def_int_td,0,,,,,
player,201711120sfo,sfo,HaroEl00,def_int_long,0,,,,,
player,201711120sfo,sfo,HaroEl00,pass_defended,0,,,,,
player,201711120sfo,sfo,HaroEl00,sacks,0.0,,,,,
player,201711120sfo,sfo,HaroEl00,tackles_combined,1,,,,,
player,201711120sfo,sfo,HaroEl00,tackles_solo,1,,,,,
player,201711120sfo,sfo,HaroEl00,tackles_assists,0,,,,,
player,201711120sfo,sfo,HaroEl00,tackles_loss,0,,,,,
player,201711120sfo,sfo,HaroEl00,qb_hits,0,,,,,
player,201711120sfo,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201711120sfo,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201711120sfo,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201711120sfo,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201711120sfo,sfo,JoneDa03,def_int,0,,,,,
player,201711120sfo,sfo,JoneDa03,def_int_yds,0,,,,,
player,201711120sfo,sfo,JoneDa03,def_int_td,0,,,,,
player,201711120sfo,sfo,JoneDa03,def_int_long,0,,,,,
player,201711120sfo,sfo,JoneDa03,pass_defended,0,,,,,
player,201711120sfo,sfo,JoneDa03,sacks,0.0,,,,,
player,201711120sfo,sfo,JoneDa03,tackles_combined,1,,,,,
player,201711120sfo,sfo,JoneDa03,tackles_solo,1,,,,,
player,201711120sfo,sfo,JoneDa03,tackles_assists,0,,,,,
player,201711120sfo,sfo,JoneDa03,tackles_loss,0,,,,,
player,201711120sfo,sfo,JoneDa03,qb_hits,0,,,,,
