game,2017,14,20171210,201712100nyg,dal,"Dallas Cowboys",30,nyg,"New York Giants",10
player,201712100nyg,dal,SmitRo06,pass_sacked,0,,,,,
player,201712100nyg,dal,SmitRo06,pass_sacked_yds,0,,,,,
player,201712100nyg,dal,SmitRo06,pass_long,0,,,,,
player,201712100nyg,dal,SmitRo06,pass_rating,,,,,,
player,201712100nyg,dal,SmitRo06,rush_att,6,,,,,
player,201712100nyg,dal,SmitRo06,rush_yds,47,,,,,
player,201712100nyg,dal,SmitRo06,rush_td,1,,,,,
player,201712100nyg,dal,SmitRo06,rush_long,15,,,,,
player,201712100nyg,dal,SmitRo06,targets,5,,,,,
player,201712100nyg,dal,SmitRo06,rec,5,,,,,
player,201712100nyg,dal,SmitRo06,rec_yds,113,,,,,
player,201712100nyg,dal,SmitRo06,rec_td,1,,,,,
player,201712100nyg,dal,SmitRo06,rec_long,81,,,,,
player,201712100nyg,dal,SmitRo06,fumbles,0,,,,,
player,201712100nyg,dal,SmitRo06,fumbles_lost,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_cmp,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_att,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_yds,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_td,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_int,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_sacked,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_long,0,,,,,
player,201712100nyg,dal,BryaDe01,pass_rating,,,,,,
player,201712100nyg,dal,BryaDe01,rush_att,0,,,,,
player,201712100nyg,dal,BryaDe01,rush_yds,0,,,,,
player,201712100nyg,dal,BryaDe01,rush_td,0,,,,,
player,201712100nyg,dal,BryaDe01,rush_long,0,,,,,
player,201712100nyg,dal,BryaDe01,targets,5,,,,,
player,201712100nyg,dal,BryaDe01,rec,3,,,,,
player,201712100nyg,dal,BryaDe01,rec_yds,73,,,,,
player,201712100nyg,dal,BryaDe01,rec_td,1,,,,,
player,201712100nyg,dal,BryaDe01,rec_long,50,,,,,
player,201712100nyg,dal,BryaDe01,fumbles,0,,,,,
player,201712100nyg,dal,BryaDe01,fumbles_lost,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_cmp,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_att,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_yds,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_td,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_int,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_sacked,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_long,0,,,,,
player,201712100nyg,dal,BeasCo00,pass_rating,,,,,,
player,201712100nyg,dal,BeasCo00,rush_att,0,,,,,
player,201712100nyg,dal,BeasCo00,rush_yds,0,,,,,
player,201712100nyg,dal,BeasCo00,rush_td,0,,,,,
player,201712100nyg,dal,BeasCo00,rush_long,0,,,,,
player,201712100nyg,dal,BeasCo00,targets,5,,,,,
player,201712100nyg,dal,BeasCo00,rec,3,,,,,
player,201712100nyg,dal,BeasCo00,rec_yds,59,,,,,
player,201712100nyg,dal,BeasCo00,rec_td,0,,,,,
player,201712100nyg,dal,BeasCo00,rec_long,54,,,,,
player,201712100nyg,dal,BeasCo00,fumbles,0,,,,,
player,201712100nyg,dal,BeasCo00,fumbles_lost,0,,,,,
player,201712100nyg,dal,WillTe01,pass_cmp,0,,,,,
player,201712100nyg,dal,WillTe01,pass_att,0,,,,,
player,201712100nyg,dal,WillTe01,pass_yds,0,,,,,
player,201712100nyg,dal,WillTe01,pass_td,0,,,,,
player,201712100nyg,dal,WillTe01,pass_int,0,,,,,
player,201712100nyg,dal,WillTe01,pass_sacked,0,,,,,
player,201712100nyg,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201712100nyg,dal,WillTe01,pass_long,0,,,,,
player,201712100nyg,dal,WillTe01,pass_rating,,,,,,
player,201712100nyg,dal,WillTe01,rush_att,0,,,,,
player,201712100nyg,dal,WillTe01,rush_yds,0,,,,,
player,201712100nyg,dal,WillTe01,rush_td,0,,,,,
player,201712100nyg,dal,WillTe01,rush_long,0,,,,,
player,201712100nyg,dal,WillTe01,targets,6,,,,,
player,201712100nyg,dal,WillTe01,rec,3,,,,,
player,201712100nyg,dal,WillTe01,rec_yds,25,,,,,
player,201712100nyg,dal,WillTe01,rec_td,0,,,,,
player,201712100nyg,dal,WillTe01,rec_long,10,,,,,
player,201712100nyg,dal,WillTe01,fumbles,0,,,,,
player,201712100nyg,dal,WillTe01,fumbles_lost,0,,,,,
player,201712100nyg,dal,WittJa00,pass_cmp,0,,,,,
player,201712100nyg,dal,WittJa00,pass_att,0,,,,,
player,201712100nyg,dal,WittJa00,pass_yds,0,,,,,
player,201712100nyg,dal,WittJa00,pass_td,0,,,,,
player,201712100nyg,dal,WittJa00,pass_int,0,,,,,
player,201712100nyg,dal,WittJa00,pass_sacked,0,,,,,
player,201712100nyg,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201712100nyg,dal,WittJa00,pass_long,0,,,,,
player,201712100nyg,dal,WittJa00,pass_rating,,,,,,
player,201712100nyg,dal,WittJa00,rush_att,0,,,,,
player,201712100nyg,dal,WittJa00,rush_yds,0,,,,,
player,201712100nyg,dal,WittJa00,rush_td,0,,,,,
player,201712100nyg,dal,WittJa00,rush_long,0,,,,,
player,201712100nyg,dal,WittJa00,targets,2,,,,,
player,201712100nyg,dal,WittJa00,rec,1,,,,,
player,201712100nyg,dal,WittJa00,rec_yds,20,,,,,
player,201712100nyg,dal,WittJa00,rec_td,1,,,,,
player,201712100nyg,dal,WittJa00,rec_long,20,,,,,
player,201712100nyg,dal,WittJa00,fumbles,0,,,,,
player,201712100nyg,dal,WittJa00,fumbles_lost,0,,,,,
player,201712100nyg,dal,HannJa00,pass_cmp,0,,,,,
player,201712100nyg,dal,HannJa00,pass_att,0,,,,,
player,201712100nyg,dal,HannJa00,pass_yds,0,,,,,
player,201712100nyg,dal,HannJa00,pass_td,0,,,,,
player,201712100nyg,dal,HannJa00,pass_int,0,,,,,
player,201712100nyg,dal,HannJa00,pass_sacked,0,,,,,
player,201712100nyg,dal,HannJa00,pass_sacked_yds,0,,,,,
player,201712100nyg,dal,HannJa00,pass_long,0,,,,,
player,201712100nyg,dal,HannJa00,pass_rating,,,,,,
player,201712100nyg,dal,HannJa00,rush_att,0,,,,,
player,201712100nyg,dal,HannJa00,rush_yds,0,,,,,
player,201712100nyg,dal,HannJa00,rush_td,0,,,,,
player,201712100nyg,dal,HannJa00,rush_long,0,,,,,
player,201712100nyg,dal,HannJa00,targets,1,,,,,
player,201712100nyg,dal,HannJa00,rec,1,,,,,
player,201712100nyg,dal,HannJa00,rec_yds,16,,,,,
player,201712100nyg,dal,HannJa00,rec_td,0,,,,,
player,201712100nyg,dal,HannJa00,rec_long,16,,,,,
player,201712100nyg,dal,HannJa00,fumbles,0,,,,,
player,201712100nyg,dal,HannJa00,fumbles_lost,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_cmp,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_att,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_yds,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_td,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_int,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_sacked,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_sacked_yds,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_long,0,,,,,
player,201712100nyg,dal,SmitKe03,pass_rating,,,,,,
player,201712100nyg,dal,SmitKe03,rush_att,0,,,,,
player,201712100nyg,dal,SmitKe03,rush_yds,0,,,,,
player,201712100nyg,dal,SmitKe03,rush_td,0,,,,,
player,201712100nyg,dal,SmitKe03,rush_long,0,,,,,
player,201712100nyg,dal,SmitKe03,targets,1,,,,,
player,201712100nyg,dal,SmitKe03,rec,1,,,,,
player,201712100nyg,dal,SmitKe03,rec_yds,3,,,,,
player,201712100nyg,dal,SmitKe03,rec_td,0,,,,,
player,201712100nyg,dal,SmitKe03,rec_long,3,,,,,
player,201712100nyg,dal,SmitKe03,fumbles,0,,,,,
player,201712100nyg,dal,SmitKe03,fumbles_lost,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_cmp,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_att,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_yds,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_td,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_int,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_sacked,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_sacked_yds,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_long,0,,,,,
player,201712100nyg,dal,BrowNo00,pass_rating,,,,,,
player,201712100nyg,dal,BrowNo00,rush_att,0,,,,,
player,201712100nyg,dal,BrowNo00,rush_yds,0,,,,,
player,201712100nyg,dal,BrowNo00,rush_td,0,,,,,
player,201712100nyg,dal,BrowNo00,rush_long,0,,,,,
player,201712100nyg,dal,BrowNo00,targets,2,,,,,
player,201712100nyg,dal,BrowNo00,rec,0,,,,,
player,201712100nyg,dal,BrowNo00,rec_yds,0,,,,,
player,201712100nyg,dal,BrowNo00,rec_td,0,,,,,
player,201712100nyg,dal,BrowNo00,rec_long,0,,,,,
player,201712100nyg,dal,BrowNo00,fumbles,0,,,,,
player,201712100nyg,dal,BrowNo00,fumbles_lost,0,,,,,
player,201712100nyg,nyg,MannEl00,pass_cmp,31,,,,,
player,201712100nyg,nyg,MannEl00,pass_att,46,,,,,
player,201712100nyg,nyg,MannEl00,pass_yds,228,,,,,
player,201712100nyg,nyg,MannEl00,pass_td,1,,,,,
player,201712100nyg,nyg,MannEl00,pass_int,2,,,,,
player,201712100nyg,nyg,MannEl00,pass_sacked,0,,,,,
player,201712100nyg,nyg,MannEl00,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,MannEl00,pass_long,35,,,,,
player,201712100nyg,nyg,MannEl00,pass_rating,68.0,,,,,
player,201712100nyg,nyg,MannEl00,rush_att,0,,,,,
player,201712100nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201712100nyg,nyg,MannEl00,rush_td,0,,,,,
player,201712100nyg,nyg,MannEl00,rush_long,0,,,,,
player,201712100nyg,nyg,MannEl00,targets,0,,,,,
player,201712100nyg,nyg,MannEl00,rec,0,,,,,
player,201712100nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201712100nyg,nyg,MannEl00,rec_td,0,,,,,
player,201712100nyg,nyg,MannEl00,rec_long,0,,,,,
player,201712100nyg,nyg,MannEl00,fumbles,0,,,,,
player,201712100nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_cmp,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_att,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_yds,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_td,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_int,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_sacked,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_long,0,,,,,
player,201712100nyg,nyg,GallWa00,pass_rating,,,,,,
player,201712100nyg,nyg,GallWa00,rush_att,12,,,,,
player,201712100nyg,nyg,GallWa00,rush_yds,59,,,,,
player,201712100nyg,nyg,GallWa00,rush_td,0,,,,,
player,201712100nyg,nyg,GallWa00,rush_long,13,,,,,
player,201712100nyg,nyg,GallWa00,targets,9,,,,,
player,201712100nyg,nyg,GallWa00,rec,7,,,,,
player,201712100nyg,nyg,GallWa00,rec_yds,40,,,,,
player,201712100nyg,nyg,GallWa00,rec_td,0,,,,,
player,201712100nyg,nyg,GallWa00,rec_long,8,,,,,
player,201712100nyg,nyg,GallWa00,fumbles,0,,,,,
player,201712100nyg,nyg,GallWa00,fumbles_lost,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_cmp,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_att,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_yds,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_td,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_int,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_sacked,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_long,0,,,,,
player,201712100nyg,nyg,DarkOr00,pass_rating,,,,,,
player,201712100nyg,nyg,DarkOr00,rush_att,10,,,,,
player,201712100nyg,nyg,DarkOr00,rush_yds,29,,,,,
player,201712100nyg,nyg,DarkOr00,rush_td,0,,,,,
player,201712100nyg,nyg,DarkOr00,rush_long,6,,,,,
player,201712100nyg,nyg,DarkOr00,targets,3,,,,,
player,201712100nyg,nyg,DarkOr00,rec,2,,,,,
player,201712100nyg,nyg,DarkOr00,rec_yds,15,,,,,
player,201712100nyg,nyg,DarkOr00,rec_td,0,,,,,
player,201712100nyg,nyg,DarkOr00,rec_long,9,,,,,
player,201712100nyg,nyg,DarkOr00,fumbles,1,,,,,
player,201712100nyg,nyg,DarkOr00,fumbles_lost,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_cmp,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_att,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_yds,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_td,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_int,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_sacked,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_long,0,,,,,
player,201712100nyg,nyg,VereSh00,pass_rating,,,,,,
player,201712100nyg,nyg,VereSh00,rush_att,6,,,,,
player,201712100nyg,nyg,VereSh00,rush_yds,23,,,,,
player,201712100nyg,nyg,VereSh00,rush_td,0,,,,,
player,201712100nyg,nyg,VereSh00,rush_long,9,,,,,
player,201712100nyg,nyg,VereSh00,targets,4,,,,,
player,201712100nyg,nyg,VereSh00,rec,3,,,,,
player,201712100nyg,nyg,VereSh00,rec_yds,24,,,,,
player,201712100nyg,nyg,VereSh00,rec_td,0,,,,,
player,201712100nyg,nyg,VereSh00,rec_long,10,,,,,
player,201712100nyg,nyg,VereSh00,fumbles,0,,,,,
player,201712100nyg,nyg,VereSh00,fumbles_lost,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_cmp,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_att,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_yds,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_td,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_int,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_sacked,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_long,0,,,,,
player,201712100nyg,nyg,EngrEv00,pass_rating,,,,,,
player,201712100nyg,nyg,EngrEv00,rush_att,0,,,,,
player,201712100nyg,nyg,EngrEv00,rush_yds,0,,,,,
player,201712100nyg,nyg,EngrEv00,rush_td,0,,,,,
player,201712100nyg,nyg,EngrEv00,rush_long,0,,,,,
player,201712100nyg,nyg,EngrEv00,targets,7,,,,,
player,201712100nyg,nyg,EngrEv00,rec,4,,,,,
player,201712100nyg,nyg,EngrEv00,rec_yds,54,,,,,
player,201712100nyg,nyg,EngrEv00,rec_td,0,,,,,
player,201712100nyg,nyg,EngrEv00,rec_long,35,,,,,
player,201712100nyg,nyg,EngrEv00,fumbles,0,,,,,
player,201712100nyg,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_cmp,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_att,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_yds,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_td,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_int,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_sacked,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_long,0,,,,,
player,201712100nyg,nyg,LewiRo03,pass_rating,,,,,,
player,201712100nyg,nyg,LewiRo03,rush_att,0,,,,,
player,201712100nyg,nyg,LewiRo03,rush_yds,0,,,,,
player,201712100nyg,nyg,LewiRo03,rush_td,0,,,,,
player,201712100nyg,nyg,LewiRo03,rush_long,0,,,,,
player,201712100nyg,nyg,LewiRo03,targets,11,,,,,
player,201712100nyg,nyg,LewiRo03,rec,7,,,,,
player,201712100nyg,nyg,LewiRo03,rec_yds,46,,,,,
player,201712100nyg,nyg,LewiRo03,rec_td,0,,,,,
player,201712100nyg,nyg,LewiRo03,rec_long,16,,,,,
player,201712100nyg,nyg,LewiRo03,fumbles,0,,,,,
player,201712100nyg,nyg,LewiRo03,fumbles_lost,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_cmp,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_att,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_yds,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_td,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_int,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_sacked,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_long,0,,,,,
player,201712100nyg,nyg,ElliRh00,pass_rating,,,,,,
player,201712100nyg,nyg,ElliRh00,rush_att,0,,,,,
player,201712100nyg,nyg,ElliRh00,rush_yds,0,,,,,
player,201712100nyg,nyg,ElliRh00,rush_td,0,,,,,
player,201712100nyg,nyg,ElliRh00,rush_long,0,,,,,
player,201712100nyg,nyg,ElliRh00,targets,5,,,,,
player,201712100nyg,nyg,ElliRh00,rec,4,,,,,
player,201712100nyg,nyg,ElliRh00,rec_yds,20,,,,,
player,201712100nyg,nyg,ElliRh00,rec_td,1,,,,,
player,201712100nyg,nyg,ElliRh00,rec_long,8,,,,,
player,201712100nyg,nyg,ElliRh00,fumbles,0,,,,,
player,201712100nyg,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_cmp,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_att,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_yds,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_td,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_int,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_sacked,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_long,0,,,,,
player,201712100nyg,nyg,PoweDa02,pass_rating,,,,,,
player,201712100nyg,nyg,PoweDa02,rush_att,0,,,,,
player,201712100nyg,nyg,PoweDa02,rush_yds,0,,,,,
player,201712100nyg,nyg,PoweDa02,rush_td,0,,,,,
player,201712100nyg,nyg,PoweDa02,rush_long,0,,,,,
player,201712100nyg,nyg,PoweDa02,targets,4,,,,,
player,201712100nyg,nyg,PoweDa02,rec,2,,,,,
player,201712100nyg,nyg,PoweDa02,rec_yds,13,,,,,
player,201712100nyg,nyg,PoweDa02,rec_td,0,,,,,
player,201712100nyg,nyg,PoweDa02,rec_long,8,,,,,
player,201712100nyg,nyg,PoweDa02,fumbles,0,,,,,
player,201712100nyg,nyg,PoweDa02,fumbles_lost,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_cmp,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_att,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_yds,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_td,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_int,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_sacked,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_long,0,,,,,
player,201712100nyg,nyg,ShepSt00,pass_rating,,,,,,
player,201712100nyg,nyg,ShepSt00,rush_att,1,,,,,
player,201712100nyg,nyg,ShepSt00,rush_yds,-9,,,,,
player,201712100nyg,nyg,ShepSt00,rush_td,0,,,,,
player,201712100nyg,nyg,ShepSt00,rush_long,-9,,,,,
player,201712100nyg,nyg,ShepSt00,targets,3,,,,,
player,201712100nyg,nyg,ShepSt00,rec,2,,,,,
player,201712100nyg,nyg,ShepSt00,rec_yds,16,,,,,
player,201712100nyg,nyg,ShepSt00,rec_td,0,,,,,
player,201712100nyg,nyg,ShepSt00,rec_long,11,,,,,
player,201712100nyg,nyg,ShepSt00,fumbles,0,,,,,
player,201712100nyg,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201712100nyg,dal,LeexSe99,def_int,1,,,,,
player,201712100nyg,dal,LeexSe99,def_int_yds,9,,,,,
player,201712100nyg,dal,LeexSe99,def_int_td,0,,,,,
player,201712100nyg,dal,LeexSe99,def_int_long,9,,,,,
player,201712100nyg,dal,LeexSe99,pass_defended,1,,,,,
player,201712100nyg,dal,LeexSe99,sacks,0.0,,,,,
player,201712100nyg,dal,LeexSe99,tackles_combined,18,,,,,
player,201712100nyg,dal,LeexSe99,tackles_solo,10,,,,,
player,201712100nyg,dal,LeexSe99,tackles_assists,8,,,,,
player,201712100nyg,dal,LeexSe99,tackles_loss,1,,,,,
player,201712100nyg,dal,LeexSe99,qb_hits,0,,,,,
player,201712100nyg,dal,LeexSe99,fumbles_rec,0,,,,,
player,201712100nyg,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201712100nyg,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201712100nyg,dal,LeexSe99,fumbles_forced,0,,,,,
player,201712100nyg,dal,HeatJe00,def_int,1,,,,,
player,201712100nyg,dal,HeatJe00,def_int_yds,3,,,,,
player,201712100nyg,dal,HeatJe00,def_int_td,0,,,,,
player,201712100nyg,dal,HeatJe00,def_int_long,3,,,,,
player,201712100nyg,dal,HeatJe00,pass_defended,1,,,,,
player,201712100nyg,dal,HeatJe00,sacks,0.0,,,,,
player,201712100nyg,dal,HeatJe00,tackles_combined,10,,,,,
player,201712100nyg,dal,HeatJe00,tackles_solo,8,,,,,
player,201712100nyg,dal,HeatJe00,tackles_assists,2,,,,,
player,201712100nyg,dal,HeatJe00,tackles_loss,0,,,,,
player,201712100nyg,dal,HeatJe00,qb_hits,0,,,,,
player,201712100nyg,dal,HeatJe00,fumbles_rec,0,,,,,
player,201712100nyg,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201712100nyg,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201712100nyg,dal,HeatJe00,fumbles_forced,0,,,,,
player,201712100nyg,dal,HitcAn00,def_int,0,,,,,
player,201712100nyg,dal,HitcAn00,def_int_yds,0,,,,,
player,201712100nyg,dal,HitcAn00,def_int_td,0,,,,,
