game,2017,16,20171223,201712230gnb,min,"Minnesota Vikings",16,gnb,"Green Bay Packers",0
player,201712230gnb,gnb,HundBr00,pass_yds,130,,,,,
player,201712230gnb,gnb,HundBr00,pass_td,0,,,,,
player,201712230gnb,gnb,HundBr00,pass_int,2,,,,,
player,201712230gnb,gnb,HundBr00,pass_sacked,1,,,,,
player,201712230gnb,gnb,HundBr00,pass_sacked_yds,4,,,,,
player,201712230gnb,gnb,HundBr00,pass_long,19,,,,,
player,201712230gnb,gnb,HundBr00,pass_rating,30.2,,,,,
player,201712230gnb,gnb,HundBr00,rush_att,5,,,,,
player,201712230gnb,gnb,HundBr00,rush_yds,48,,,,,
player,201712230gnb,gnb,HundBr00,rush_td,0,,,,,
player,201712230gnb,gnb,HundBr00,rush_long,24,,,,,
player,201712230gnb,gnb,HundBr00,targets,0,,,,,
player,201712230gnb,gnb,HundBr00,rec,0,,,,,
player,201712230gnb,gnb,HundBr00,rec_yds,0,,,,,
player,201712230gnb,gnb,HundBr00,rec_td,0,,,,,
player,201712230gnb,gnb,HundBr00,rec_long,0,,,,,
player,201712230gnb,gnb,HundBr00,fumbles,0,,,,,
player,201712230gnb,gnb,HundBr00,fumbles_lost,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_att,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_td,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_int,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_long,0,,,,,
player,201712230gnb,gnb,WillJa06,pass_rating,,,,,,
player,201712230gnb,gnb,WillJa06,rush_att,15,,,,,
player,201712230gnb,gnb,WillJa06,rush_yds,58,,,,,
player,201712230gnb,gnb,WillJa06,rush_td,0,,,,,
player,201712230gnb,gnb,WillJa06,rush_long,9,,,,,
player,201712230gnb,gnb,WillJa06,targets,3,,,,,
player,201712230gnb,gnb,WillJa06,rec,0,,,,,
player,201712230gnb,gnb,WillJa06,rec_yds,0,,,,,
player,201712230gnb,gnb,WillJa06,rec_td,0,,,,,
player,201712230gnb,gnb,WillJa06,rec_long,0,,,,,
player,201712230gnb,gnb,WillJa06,fumbles,0,,,,,
player,201712230gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_cmp,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_att,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_yds,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_td,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_int,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_sacked,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_long,0,,,,,
player,201712230gnb,gnb,JoneAa00,pass_rating,,,,,,
player,201712230gnb,gnb,JoneAa00,rush_att,3,,,,,
player,201712230gnb,gnb,JoneAa00,rush_yds,13,,,,,
player,201712230gnb,gnb,JoneAa00,rush_td,0,,,,,
player,201712230gnb,gnb,JoneAa00,rush_long,6,,,,,
player,201712230gnb,gnb,JoneAa00,targets,0,,,,,
player,201712230gnb,gnb,JoneAa00,rec,0,,,,,
player,201712230gnb,gnb,JoneAa00,rec_yds,0,,,,,
player,201712230gnb,gnb,JoneAa00,rec_td,0,,,,,
player,201712230gnb,gnb,JoneAa00,rec_long,0,,,,,
player,201712230gnb,gnb,JoneAa00,fumbles,0,,,,,
player,201712230gnb,gnb,JoneAa00,fumbles_lost,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_cmp,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_att,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_yds,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_td,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_int,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_sacked,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_long,0,,,,,
player,201712230gnb,gnb,KendLa00,pass_rating,,,,,,
player,201712230gnb,gnb,KendLa00,rush_att,0,,,,,
player,201712230gnb,gnb,KendLa00,rush_yds,0,,,,,
player,201712230gnb,gnb,KendLa00,rush_td,0,,,,,
player,201712230gnb,gnb,KendLa00,rush_long,0,,,,,
player,201712230gnb,gnb,KendLa00,targets,9,,,,,
player,201712230gnb,gnb,KendLa00,rec,4,,,,,
player,201712230gnb,gnb,KendLa00,rec_yds,36,,,,,
player,201712230gnb,gnb,KendLa00,rec_td,0,,,,,
player,201712230gnb,gnb,KendLa00,rec_long,19,,,,,
player,201712230gnb,gnb,KendLa00,fumbles,0,,,,,
player,201712230gnb,gnb,KendLa00,fumbles_lost,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_cmp,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_att,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_yds,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_td,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_int,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_sacked,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_long,0,,,,,
player,201712230gnb,gnb,ClarMi00,pass_rating,,,,,,
player,201712230gnb,gnb,ClarMi00,rush_att,0,,,,,
player,201712230gnb,gnb,ClarMi00,rush_yds,0,,,,,
player,201712230gnb,gnb,ClarMi00,rush_td,0,,,,,
player,201712230gnb,gnb,ClarMi00,rush_long,0,,,,,
player,201712230gnb,gnb,ClarMi00,targets,9,,,,,
player,201712230gnb,gnb,ClarMi00,rec,3,,,,,
player,201712230gnb,gnb,ClarMi00,rec_yds,36,,,,,
player,201712230gnb,gnb,ClarMi00,rec_td,0,,,,,
player,201712230gnb,gnb,ClarMi00,rec_long,19,,,,,
player,201712230gnb,gnb,ClarMi00,fumbles,0,,,,,
player,201712230gnb,gnb,ClarMi00,fumbles_lost,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_cmp,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_att,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_yds,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_td,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_int,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_sacked,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_long,0,,,,,
player,201712230gnb,gnb,JaniJe00,pass_rating,,,,,,
player,201712230gnb,gnb,JaniJe00,rush_att,0,,,,,
player,201712230gnb,gnb,JaniJe00,rush_yds,0,,,,,
player,201712230gnb,gnb,JaniJe00,rush_td,0,,,,,
player,201712230gnb,gnb,JaniJe00,rush_long,0,,,,,
player,201712230gnb,gnb,JaniJe00,targets,2,,,,,
player,201712230gnb,gnb,JaniJe00,rec,1,,,,,
player,201712230gnb,gnb,JaniJe00,rec_yds,12,,,,,
player,201712230gnb,gnb,JaniJe00,rec_td,0,,,,,
player,201712230gnb,gnb,JaniJe00,rec_long,12,,,,,
player,201712230gnb,gnb,JaniJe00,fumbles,0,,,,,
player,201712230gnb,gnb,JaniJe00,fumbles_lost,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201712230gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201712230gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201712230gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201712230gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201712230gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201712230gnb,gnb,NelsJo00,targets,5,,,,,
player,201712230gnb,gnb,NelsJo00,rec,3,,,,,
player,201712230gnb,gnb,NelsJo00,rec_yds,11,,,,,
player,201712230gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201712230gnb,gnb,NelsJo00,rec_long,5,,,,,
player,201712230gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201712230gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_cmp,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_att,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_yds,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_td,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_int,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_sacked,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_long,0,,,,,
player,201712230gnb,gnb,AlliGe01,pass_rating,,,,,,
player,201712230gnb,gnb,AlliGe01,rush_att,0,,,,,
player,201712230gnb,gnb,AlliGe01,rush_yds,0,,,,,
player,201712230gnb,gnb,AlliGe01,rush_td,0,,,,,
player,201712230gnb,gnb,AlliGe01,rush_long,0,,,,,
player,201712230gnb,gnb,AlliGe01,targets,3,,,,,
player,201712230gnb,gnb,AlliGe01,rec,1,,,,,
player,201712230gnb,gnb,AlliGe01,rec_yds,9,,,,,
player,201712230gnb,gnb,AlliGe01,rec_td,0,,,,,
player,201712230gnb,gnb,AlliGe01,rec_long,9,,,,,
player,201712230gnb,gnb,AlliGe01,fumbles,0,,,,,
player,201712230gnb,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_cmp,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_att,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_yds,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_td,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_int,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_sacked,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_long,0,,,,,
player,201712230gnb,gnb,RipkAa00,pass_rating,,,,,,
player,201712230gnb,gnb,RipkAa00,rush_att,0,,,,,
player,201712230gnb,gnb,RipkAa00,rush_yds,0,,,,,
player,201712230gnb,gnb,RipkAa00,rush_td,0,,,,,
player,201712230gnb,gnb,RipkAa00,rush_long,0,,,,,
player,201712230gnb,gnb,RipkAa00,targets,1,,,,,
player,201712230gnb,gnb,RipkAa00,rec,1,,,,,
player,201712230gnb,gnb,RipkAa00,rec_yds,4,,,,,
player,201712230gnb,gnb,RipkAa00,rec_td,0,,,,,
player,201712230gnb,gnb,RipkAa00,rec_long,4,,,,,
player,201712230gnb,gnb,RipkAa00,fumbles,0,,,,,
player,201712230gnb,gnb,RipkAa00,fumbles_lost,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_cmp,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_att,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_yds,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_td,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_int,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_sacked,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_long,0,,,,,
player,201712230gnb,gnb,DaviTr03,pass_rating,,,,,,
player,201712230gnb,gnb,DaviTr03,rush_att,0,,,,,
player,201712230gnb,gnb,DaviTr03,rush_yds,0,,,,,
player,201712230gnb,gnb,DaviTr03,rush_td,0,,,,,
player,201712230gnb,gnb,DaviTr03,rush_long,0,,,,,
player,201712230gnb,gnb,DaviTr03,targets,1,,,,,
player,201712230gnb,gnb,DaviTr03,rec,0,,,,,
player,201712230gnb,gnb,DaviTr03,rec_yds,0,,,,,
player,201712230gnb,gnb,DaviTr03,rec_td,0,,,,,
player,201712230gnb,gnb,DaviTr03,rec_long,0,,,,,
player,201712230gnb,gnb,DaviTr03,fumbles,0,,,,,
player,201712230gnb,gnb,DaviTr03,fumbles_lost,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201712230gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201712230gnb,gnb,CobbRa00,rush_att,1,,,,,
player,201712230gnb,gnb,CobbRa00,rush_yds,-6,,,,,
player,201712230gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201712230gnb,gnb,CobbRa00,rush_long,-6,,,,,
player,201712230gnb,gnb,CobbRa00,targets,7,,,,,
