game,2017,6,20171015,201710150was,sfo,"San Francisco 49ers",24,was,"Washington Redskins",26
player,201710150was,sfo,BeatC.00,fumbles_lost,0,,,,,
player,201710150was,sfo,HoyeBr00,pass_cmp,4,,,,,
player,201710150was,sfo,HoyeBr00,pass_att,11,,,,,
player,201710150was,sfo,HoyeBr00,pass_yds,34,,,,,
player,201710150was,sfo,HoyeBr00,pass_td,0,,,,,
player,201710150was,sfo,HoyeBr00,pass_int,0,,,,,
player,201710150was,sfo,HoyeBr00,pass_sacked,1,,,,,
player,201710150was,sfo,HoyeBr00,pass_sacked_yds,10,,,,,
player,201710150was,sfo,HoyeBr00,pass_long,21,,,,,
player,201710150was,sfo,HoyeBr00,pass_rating,45.3,,,,,
player,201710150was,sfo,HoyeBr00,rush_att,0,,,,,
player,201710150was,sfo,HoyeBr00,rush_yds,0,,,,,
player,201710150was,sfo,HoyeBr00,rush_td,0,,,,,
player,201710150was,sfo,HoyeBr00,rush_long,0,,,,,
player,201710150was,sfo,HoyeBr00,targets,0,,,,,
player,201710150was,sfo,HoyeBr00,rec,0,,,,,
player,201710150was,sfo,HoyeBr00,rec_yds,0,,,,,
player,201710150was,sfo,HoyeBr00,rec_td,0,,,,,
player,201710150was,sfo,HoyeBr00,rec_long,0,,,,,
player,201710150was,sfo,HoyeBr00,fumbles,0,,,,,
player,201710150was,sfo,HoyeBr00,fumbles_lost,0,,,,,
player,201710150was,sfo,HydeCa00,pass_cmp,0,,,,,
player,201710150was,sfo,HydeCa00,pass_att,0,,,,,
player,201710150was,sfo,HydeCa00,pass_yds,0,,,,,
player,201710150was,sfo,HydeCa00,pass_td,0,,,,,
player,201710150was,sfo,HydeCa00,pass_int,0,,,,,
player,201710150was,sfo,HydeCa00,pass_sacked,0,,,,,
player,201710150was,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201710150was,sfo,HydeCa00,pass_long,0,,,,,
player,201710150was,sfo,HydeCa00,pass_rating,,,,,,
player,201710150was,sfo,HydeCa00,rush_att,13,,,,,
player,201710150was,sfo,HydeCa00,rush_yds,28,,,,,
player,201710150was,sfo,HydeCa00,rush_td,2,,,,,
player,201710150was,sfo,HydeCa00,rush_long,7,,,,,
player,201710150was,sfo,HydeCa00,targets,6,,,,,
player,201710150was,sfo,HydeCa00,rec,5,,,,,
player,201710150was,sfo,HydeCa00,rec_yds,47,,,,,
player,201710150was,sfo,HydeCa00,rec_td,0,,,,,
player,201710150was,sfo,HydeCa00,rec_long,12,,,,,
player,201710150was,sfo,HydeCa00,fumbles,0,,,,,
player,201710150was,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201710150was,sfo,BreiMa00,pass_cmp,0,,,,,
player,201710150was,sfo,BreiMa00,pass_att,0,,,,,
player,201710150was,sfo,BreiMa00,pass_yds,0,,,,,
player,201710150was,sfo,BreiMa00,pass_td,0,,,,,
player,201710150was,sfo,BreiMa00,pass_int,0,,,,,
player,201710150was,sfo,BreiMa00,pass_sacked,0,,,,,
player,201710150was,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201710150was,sfo,BreiMa00,pass_long,0,,,,,
player,201710150was,sfo,BreiMa00,pass_rating,,,,,,
player,201710150was,sfo,BreiMa00,rush_att,4,,,,,
player,201710150was,sfo,BreiMa00,rush_yds,21,,,,,
player,201710150was,sfo,BreiMa00,rush_td,0,,,,,
player,201710150was,sfo,BreiMa00,rush_long,10,,,,,
player,201710150was,sfo,BreiMa00,targets,4,,,,,
player,201710150was,sfo,BreiMa00,rec,2,,,,,
player,201710150was,sfo,BreiMa00,rec_yds,15,,,,,
player,201710150was,sfo,BreiMa00,rec_td,0,,,,,
player,201710150was,sfo,BreiMa00,rec_long,11,,,,,
player,201710150was,sfo,BreiMa00,fumbles,0,,,,,
player,201710150was,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201710150was,sfo,MostRa00,pass_cmp,0,,,,,
player,201710150was,sfo,MostRa00,pass_att,0,,,,,
player,201710150was,sfo,MostRa00,pass_yds,0,,,,,
player,201710150was,sfo,MostRa00,pass_td,0,,,,,
player,201710150was,sfo,MostRa00,pass_int,0,,,,,
player,201710150was,sfo,MostRa00,pass_sacked,0,,,,,
player,201710150was,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201710150was,sfo,MostRa00,pass_long,0,,,,,
player,201710150was,sfo,MostRa00,pass_rating,,,,,,
player,201710150was,sfo,MostRa00,rush_att,1,,,,,
player,201710150was,sfo,MostRa00,rush_yds,16,,,,,
player,201710150was,sfo,MostRa00,rush_td,0,,,,,
player,201710150was,sfo,MostRa00,rush_long,16,,,,,
player,201710150was,sfo,MostRa00,targets,0,,,,,
player,201710150was,sfo,MostRa00,rec,0,,,,,
player,201710150was,sfo,MostRa00,rec_yds,0,,,,,
player,201710150was,sfo,MostRa00,rec_td,0,,,,,
player,201710150was,sfo,MostRa00,rec_long,0,,,,,
player,201710150was,sfo,MostRa00,fumbles,0,,,,,
player,201710150was,sfo,MostRa00,fumbles_lost,0,,,,,
player,201710150was,sfo,GoodMa00,pass_cmp,0,,,,,
player,201710150was,sfo,GoodMa00,pass_att,0,,,,,
player,201710150was,sfo,GoodMa00,pass_yds,0,,,,,
player,201710150was,sfo,GoodMa00,pass_td,0,,,,,
player,201710150was,sfo,GoodMa00,pass_int,0,,,,,
player,201710150was,sfo,GoodMa00,pass_sacked,0,,,,,
player,201710150was,sfo,GoodMa00,pass_sacked_yds,0,,,,,
player,201710150was,sfo,GoodMa00,pass_long,0,,,,,
player,201710150was,sfo,GoodMa00,pass_rating,,,,,,
player,201710150was,sfo,GoodMa00,rush_att,1,,,,,
player,201710150was,sfo,GoodMa00,rush_yds,6,,,,,
player,201710150was,sfo,GoodMa00,rush_td,0,,,,,
player,201710150was,sfo,GoodMa00,rush_long,6,,,,,
player,201710150was,sfo,GoodMa00,targets,5,,,,,
player,201710150was,sfo,GoodMa00,rec,2,,,,,
player,201710150was,sfo,GoodMa00,rec_yds,26,,,,,
player,201710150was,sfo,GoodMa00,rec_td,0,,,,,
player,201710150was,sfo,GoodMa00,rec_long,19,,,,,
player,201710150was,sfo,GoodMa00,fumbles,0,,,,,
player,201710150was,sfo,GoodMa00,fumbles_lost,0,,,,,
player,201710150was,sfo,RobiAl00,pass_cmp,0,,,,,
player,201710150was,sfo,RobiAl00,pass_att,0,,,,,
player,201710150was,sfo,RobiAl00,pass_yds,0,,,,,
player,201710150was,sfo,RobiAl00,pass_td,0,,,,,
player,201710150was,sfo,RobiAl00,pass_int,0,,,,,
player,201710150was,sfo,RobiAl00,pass_sacked,0,,,,,
player,201710150was,sfo,RobiAl00,pass_sacked_yds,0,,,,,
player,201710150was,sfo,RobiAl00,pass_long,0,,,,,
player,201710150was,sfo,RobiAl00,pass_rating,,,,,,
player,201710150was,sfo,RobiAl00,rush_att,0,,,,,
player,201710150was,sfo,RobiAl00,rush_yds,0,,,,,
player,201710150was,sfo,RobiAl00,rush_td,0,,,,,
player,201710150was,sfo,RobiAl00,rush_long,0,,,,,
player,201710150was,sfo,RobiAl00,targets,5,,,,,
player,201710150was,sfo,RobiAl00,rec,2,,,,,
player,201710150was,sfo,RobiAl00,rec_yds,66,,,,,
player,201710150was,sfo,RobiAl00,rec_td,1,,,,,
player,201710150was,sfo,RobiAl00,rec_long,45,,,,,
player,201710150was,sfo,RobiAl00,fumbles,0,,,,,
player,201710150was,sfo,RobiAl00,fumbles_lost,0,,,,,
player,201710150was,sfo,GarcPi00,pass_cmp,0,,,,,
player,201710150was,sfo,GarcPi00,pass_att,0,,,,,
player,201710150was,sfo,GarcPi00,pass_yds,0,,,,,
player,201710150was,sfo,GarcPi00,pass_td,0,,,,,
player,201710150was,sfo,GarcPi00,pass_int,0,,,,,
player,201710150was,sfo,GarcPi00,pass_sacked,0,,,,,
player,201710150was,sfo,GarcPi00,pass_sacked_yds,0,,,,,
player,201710150was,sfo,GarcPi00,pass_long,0,,,,,
player,201710150was,sfo,GarcPi00,pass_rating,,,,,,
player,201710150was,sfo,GarcPi00,rush_att,0,,,,,
player,201710150was,sfo,GarcPi00,rush_yds,0,,,,,
player,201710150was,sfo,GarcPi00,rush_td,0,,,,,
player,201710150was,sfo,GarcPi00,rush_long,0,,,,,
player,201710150was,sfo,GarcPi00,targets,12,,,,,
player,201710150was,sfo,GarcPi00,rec,5,,,,,
player,201710150was,sfo,GarcPi00,rec_yds,55,,,,,
player,201710150was,sfo,GarcPi00,rec_td,0,,,,,
player,201710150was,sfo,GarcPi00,rec_long,22,,,,,
player,201710150was,sfo,GarcPi00,fumbles,0,,,,,
player,201710150was,sfo,GarcPi00,fumbles_lost,0,,,,,
player,201710150was,sfo,KittGe00,pass_cmp,0,,,,,
player,201710150was,sfo,KittGe00,pass_att,0,,,,,
player,201710150was,sfo,KittGe00,pass_yds,0,,,,,
player,201710150was,sfo,KittGe00,pass_td,0,,,,,
player,201710150was,sfo,KittGe00,pass_int,0,,,,,
player,201710150was,sfo,KittGe00,pass_sacked,0,,,,,
player,201710150was,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201710150was,sfo,KittGe00,pass_long,0,,,,,
player,201710150was,sfo,KittGe00,pass_rating,,,,,,
player,201710150was,sfo,KittGe00,rush_att,0,,,,,
player,201710150was,sfo,KittGe00,rush_yds,0,,,,,
player,201710150was,sfo,KittGe00,rush_td,0,,,,,
player,201710150was,sfo,KittGe00,rush_long,0,,,,,
player,201710150was,sfo,KittGe00,targets,8,,,,,
player,201710150was,sfo,KittGe00,rec,4,,,,,
player,201710150was,sfo,KittGe00,rec_yds,46,,,,,
player,201710150was,sfo,KittGe00,rec_td,0,,,,,
player,201710150was,sfo,KittGe00,rec_long,31,,,,,
player,201710150was,sfo,KittGe00,fumbles,0,,,,,
player,201710150was,sfo,KittGe00,fumbles_lost,0,,,,,
player,201710150was,sfo,CeleGa00,pass_cmp,0,,,,,
player,201710150was,sfo,CeleGa00,pass_att,0,,,,,
player,201710150was,sfo,CeleGa00,pass_yds,0,,,,,
player,201710150was,sfo,CeleGa00,pass_td,0,,,,,
player,201710150was,sfo,CeleGa00,pass_int,0,,,,,
player,201710150was,sfo,CeleGa00,pass_sacked,0,,,,,
player,201710150was,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201710150was,sfo,CeleGa00,pass_long,0,,,,,
player,201710150was,sfo,CeleGa00,pass_rating,,,,,,
player,201710150was,sfo,CeleGa00,rush_att,0,,,,,
player,201710150was,sfo,CeleGa00,rush_yds,0,,,,,
player,201710150was,sfo,CeleGa00,rush_td,0,,,,,
player,201710150was,sfo,CeleGa00,rush_long,0,,,,,
player,201710150was,sfo,CeleGa00,targets,2,,,,,
player,201710150was,sfo,CeleGa00,rec,1,,,,,
player,201710150was,sfo,CeleGa00,rec_yds,13,,,,,
player,201710150was,sfo,CeleGa00,rec_td,0,,,,,
player,201710150was,sfo,CeleGa00,rec_long,13,,,,,
player,201710150was,sfo,CeleGa00,fumbles,0,,,,,
player,201710150was,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201710150was,sfo,TaylTr02,pass_cmp,0,,,,,
player,201710150was,sfo,TaylTr02,pass_att,0,,,,,
player,201710150was,sfo,TaylTr02,pass_yds,0,,,,,
player,201710150was,sfo,TaylTr02,pass_td,0,,,,,
player,201710150was,sfo,TaylTr02,pass_int,0,,,,,
player,201710150was,sfo,TaylTr02,pass_sacked,0,,,,,
player,201710150was,sfo,TaylTr02,pass_sacked_yds,0,,,,,
player,201710150was,sfo,TaylTr02,pass_long,0,,,,,
player,201710150was,sfo,TaylTr02,pass_rating,,,,,,
player,201710150was,sfo,TaylTr02,rush_att,0,,,,,
player,201710150was,sfo,TaylTr02,rush_yds,0,,,,,
player,201710150was,sfo,TaylTr02,rush_td,0,,,,,
player,201710150was,sfo,TaylTr02,rush_long,0,,,,,
player,201710150was,sfo,TaylTr02,targets,5,,,,,
player,201710150was,sfo,TaylTr02,rec,2,,,,,
player,201710150was,sfo,TaylTr02,rec_yds,11,,,,,
player,201710150was,sfo,TaylTr02,rec_td,0,,,,,
player,201710150was,sfo,TaylTr02,rec_long,10,,,,,
player,201710150was,sfo,TaylTr02,fumbles,0,,,,,
player,201710150was,sfo,TaylTr02,fumbles_lost,0,,,,,
player,201710150was,was,CousKi00,pass_cmp,25,,,,,
player,201710150was,was,CousKi00,pass_att,37,,,,,
player,201710150was,was,CousKi00,pass_yds,330,,,,,
player,201710150was,was,CousKi00,pass_td,2,,,,,
player,201710150was,was,CousKi00,pass_int,1,,,,,
player,201710150was,was,CousKi00,pass_sacked,1,,,,,
player,201710150was,was,CousKi00,pass_sacked_yds,5,,,,,
player,201710150was,was,CousKi00,pass_long,51,,,,,
player,201710150was,was,CousKi00,pass_rating,102.3,,,,,
player,201710150was,was,CousKi00,rush_att,4,,,,,
player,201710150was,was,CousKi00,rush_yds,26,,,,,
player,201710150was,was,CousKi00,rush_td,1,,,,,
player,201710150was,was,CousKi00,rush_long,18,,,,,
player,201710150was,was,CousKi00,targets,0,,,,,
player,201710150was,was,CousKi00,rec,0,,,,,
player,201710150was,was,CousKi00,rec_yds,0,,,,,
player,201710150was,was,CousKi00,rec_td,0,,,,,
player,201710150was,was,CousKi00,rec_long,0,,,,,
player,201710150was,was,CousKi00,fumbles,0,,,,,
player,201710150was,was,CousKi00,fumbles_lost,0,,,,,
player,201710150was,was,ThomCh03,pass_cmp,0,,,,,
player,201710150was,was,ThomCh03,pass_att,0,,,,,
player,201710150was,was,ThomCh03,pass_yds,0,,,,,
player,201710150was,was,ThomCh03,pass_td,0,,,,,
player,201710150was,was,ThomCh03,pass_int,0,,,,,
player,201710150was,was,ThomCh03,pass_sacked,0,,,,,
player,201710150was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201710150was,was,ThomCh03,pass_long,0,,,,,
player,201710150was,was,ThomCh03,pass_rating,,,,,,
player,201710150was,was,ThomCh03,rush_att,16,,,,,
player,201710150was,was,ThomCh03,rush_yds,33,,,,,
player,201710150was,was,ThomCh03,rush_td,0,,,,,
player,201710150was,was,ThomCh03,rush_long,11,,,,,
player,201710150was,was,ThomCh03,targets,5,,,,,
player,201710150was,was,ThomCh03,rec,4,,,,,
player,201710150was,was,ThomCh03,rec_yds,105,,,,,
player,201710150was,was,ThomCh03,rec_td,0,,,,,
player,201710150was,was,ThomCh03,rec_long,49,,,,,
player,201710150was,was,ThomCh03,fumbles,1,,,,,
player,201710150was,was,ThomCh03,fumbles_lost,0,,,,,
player,201710150was,was,PeriSa00,pass_cmp,0,,,,,
player,201710150was,was,PeriSa00,pass_att,0,,,,,
player,201710150was,was,PeriSa00,pass_yds,0,,,,,
player,201710150was,was,PeriSa00,pass_td,0,,,,,
player,201710150was,was,PeriSa00,pass_int,0,,,,,
player,201710150was,was,PeriSa00,pass_sacked,0,,,,,
player,201710150was,was,PeriSa00,pass_sacked_yds,0,,,,,
player,201710150was,was,PeriSa00,pass_long,0,,,,,
player,201710150was,was,PeriSa00,pass_rating,,,,,,
player,201710150was,was,PeriSa00,rush_att,9,,,,,
player,201710150was,was,PeriSa00,rush_yds,23,,,,,
player,201710150was,was,PeriSa00,rush_td,0,,,,,
player,201710150was,was,PeriSa00,rush_long,8,,,,,
player,201710150was,was,PeriSa00,targets,3,,,,,
player,201710150was,was,PeriSa00,rec,3,,,,,
player,201710150was,was,PeriSa00,rec_yds,24,,,,,
player,201710150was,was,PeriSa00,rec_td,1,,,,,
player,201710150was,was,PeriSa00,rec_long,16,,,,,
player,201710150was,was,PeriSa00,fumbles,0,,,,,
player,201710150was,was,PeriSa00,fumbles_lost,0,,,,,
player,201710150was,was,CrowJa00,pass_cmp,0,,,,,
player,201710150was,was,CrowJa00,pass_att,0,,,,,
player,201710150was,was,CrowJa00,pass_yds,0,,,,,
player,201710150was,was,CrowJa00,pass_td,0,,,,,
player,201710150was,was,CrowJa00,pass_int,0,,,,,
player,201710150was,was,CrowJa00,pass_sacked,0,,,,,
player,201710150was,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201710150was,was,CrowJa00,pass_long,0,,,,,
player,201710150was,was,CrowJa00,pass_rating,,,,,,
player,201710150was,was,CrowJa00,rush_att,1,,,,,
player,201710150was,was,CrowJa00,rush_yds,11,,,,,
player,201710150was,was,CrowJa00,rush_td,0,,,,,
player,201710150was,was,CrowJa00,rush_long,11,,,,,
player,201710150was,was,CrowJa00,targets,5,,,,,
player,201710150was,was,CrowJa00,rec,3,,,,,
player,201710150was,was,CrowJa00,rec_yds,15,,,,,
player,201710150was,was,CrowJa00,rec_td,0,,,,,
player,201710150was,was,CrowJa00,rec_long,8,,,,,
player,201710150was,was,CrowJa00,fumbles,0,,,,,
player,201710150was,was,CrowJa00,fumbles_lost,0,,,,,
player,201710150was,was,BrowMa02,pass_cmp,0,,,,,
player,201710150was,was,BrowMa02,pass_att,0,,,,,
player,201710150was,was,BrowMa02,pass_yds,0,,,,,
player,201710150was,was,BrowMa02,pass_td,0,,,,,
player,201710150was,was,BrowMa02,pass_int,0,,,,,
player,201710150was,was,BrowMa02,pass_sacked,0,,,,,
player,201710150was,was,BrowMa02,pass_sacked_yds,0,,,,,
player,201710150was,was,BrowMa02,pass_long,0,,,,,
player,201710150was,was,BrowMa02,pass_rating,,,,,,
player,201710150was,was,BrowMa02,rush_att,2,,,,,
player,201710150was,was,BrowMa02,rush_yds,2,,,,,
player,201710150was,was,BrowMa02,rush_td,0,,,,,
player,201710150was,was,BrowMa02,rush_long,3,,,,,
player,201710150was,was,BrowMa02,targets,1,,,,,
player,201710150was,was,BrowMa02,rec,1,,,,,
player,201710150was,was,BrowMa02,rec_yds,11,,,,,
player,201710150was,was,BrowMa02,rec_td,0,,,,,
player,201710150was,was,BrowMa02,rec_long,11,,,,,
player,201710150was,was,BrowMa02,fumbles,0,,,,,
player,201710150was,was,BrowMa02,fumbles_lost,0,,,,,
player,201710150was,was,DaviVe00,pass_cmp,0,,,,,
player,201710150was,was,DaviVe00,pass_att,0,,,,,
player,201710150was,was,DaviVe00,pass_yds,0,,,,,
player,201710150was,was,DaviVe00,pass_td,0,,,,,
player,201710150was,was,DaviVe00,pass_int,0,,,,,
player,201710150was,was,DaviVe00,pass_sacked,0,,,,,
player,201710150was,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201710150was,was,DaviVe00,pass_long,0,,,,,
player,201710150was,was,DaviVe00,pass_rating,,,,,,
player,201710150was,was,DaviVe00,rush_att,0,,,,,
player,201710150was,was,DaviVe00,rush_yds,0,,,,,
player,201710150was,was,DaviVe00,rush_td,0,,,,,
player,201710150was,was,DaviVe00,rush_long,0,,,,,
player,201710150was,was,DaviVe00,targets,4,,,,,
player,201710150was,was,DaviVe00,rec,3,,,,,
player,201710150was,was,DaviVe00,rec_yds,65,,,,,
player,201710150was,was,DaviVe00,rec_td,0,,,,,
player,201710150was,was,DaviVe00,rec_long,51,,,,,
player,201710150was,was,DaviVe00,fumbles,1,,,,,
player,201710150was,was,DaviVe00,fumbles_lost,1,,,,,
player,201710150was,was,GranRy01,pass_cmp,0,,,,,
player,201710150was,was,GranRy01,pass_att,0,,,,,
player,201710150was,was,GranRy01,pass_yds,0,,,,,
player,201710150was,was,GranRy01,pass_td,0,,,,,
player,201710150was,was,GranRy01,pass_int,0,,,,,
player,201710150was,was,GranRy01,pass_sacked,0,,,,,
player,201710150was,was,GranRy01,pass_sacked_yds,0,,,,,
player,201710150was,was,GranRy01,pass_long,0,,,,,
player,201710150was,was,GranRy01,pass_rating,,,,,,
player,201710150was,was,GranRy01,rush_att,0,,,,,
player,201710150was,was,GranRy01,rush_yds,0,,,,,
player,201710150was,was,GranRy01,rush_td,0,,,,,
player,201710150was,was,GranRy01,rush_long,0,,,,,
player,201710150was,was,GranRy01,targets,5,,,,,
player,201710150was,was,GranRy01,rec,3,,,,,
player,201710150was,was,GranRy01,rec_yds,39,,,,,
player,201710150was,was,GranRy01,rec_td,0,,,,,
player,201710150was,was,GranRy01,rec_long,18,,,,,
player,201710150was,was,GranRy01,fumbles,0,,,,,
player,201710150was,was,GranRy01,fumbles_lost,0,,,,,
player,201710150was,was,ReedJo02,pass_cmp,0,,,,,
player,201710150was,was,ReedJo02,pass_att,0,,,,,
player,201710150was,was,ReedJo02,pass_yds,0,,,,,
player,201710150was,was,ReedJo02,pass_td,0,,,,,
player,201710150was,was,ReedJo02,pass_int,0,,,,,
player,201710150was,was,ReedJo02,pass_sacked,0,,,,,
player,201710150was,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201710150was,was,ReedJo02,pass_long,0,,,,,
player,201710150was,was,ReedJo02,pass_rating,,,,,,
player,201710150was,was,ReedJo02,rush_att,0,,,,,
player,201710150was,was,ReedJo02,rush_yds,0,,,,,
player,201710150was,was,ReedJo02,rush_td,0,,,,,
player,201710150was,was,ReedJo02,rush_long,0,,,,,
player,201710150was,was,ReedJo02,targets,5,,,,,
player,201710150was,was,ReedJo02,rec,4,,,,,
player,201710150was,was,ReedJo02,rec_yds,37,,,,,
player,201710150was,was,ReedJo02,rec_td,0,,,,,
player,201710150was,was,ReedJo02,rec_long,14,,,,,
player,201710150was,was,ReedJo02,fumbles,0,,,,,
player,201710150was,was,ReedJo02,fumbles_lost,0,,,,,
player,201710150was,was,PryoTe00,pass_cmp,0,,,,,
player,201710150was,was,PryoTe00,pass_att,0,,,,,
player,201710150was,was,PryoTe00,pass_yds,0,,,,,
player,201710150was,was,PryoTe00,pass_td,0,,,,,
player,201710150was,was,PryoTe00,pass_int,0,,,,,
player,201710150was,was,PryoTe00,pass_sacked,0,,,,,
player,201710150was,was,PryoTe00,pass_sacked_yds,0,,,,,
player,201710150was,was,PryoTe00,pass_long,0,,,,,
player,201710150was,was,PryoTe00,pass_rating,,,,,,
player,201710150was,was,PryoTe00,rush_att,0,,,,,
player,201710150was,was,PryoTe00,rush_yds,0,,,,,
player,201710150was,was,PryoTe00,rush_td,0,,,,,
player,201710150was,was,PryoTe00,rush_long,0,,,,,
player,201710150was,was,PryoTe00,targets,5,,,,,
player,201710150was,was,PryoTe00,rec,3,,,,,
player,201710150was,was,PryoTe00,rec_yds,23,,,,,
player,201710150was,was,PryoTe00,rec_td,0,,,,,
player,201710150was,was,PryoTe00,rec_long,12,,,,,
player,201710150was,was,PryoTe00,fumbles,0,,,,,
player,201710150was,was,PryoTe00,fumbles_lost,0,,,,,
player,201710150was,was,DoctJo00,pass_cmp,0,,,,,
player,201710150was,was,DoctJo00,pass_att,0,,,,,
player,201710150was,was,DoctJo00,pass_yds,0,,,,,
player,201710150was,was,DoctJo00,pass_td,0,,,,,
player,201710150was,was,DoctJo00,pass_int,0,,,,,
player,201710150was,was,DoctJo00,pass_sacked,0,,,,,
player,201710150was,was,DoctJo00,pass_sacked_yds,0,,,,,
player,201710150was,was,DoctJo00,pass_long,0,,,,,
player,201710150was,was,DoctJo00,pass_rating,,,,,,
player,201710150was,was,DoctJo00,rush_att,0,,,,,
player,201710150was,was,DoctJo00,rush_yds,0,,,,,
player,201710150was,was,DoctJo00,rush_td,0,,,,,
player,201710150was,was,DoctJo00,rush_long,0,,,,,
player,201710150was,was,DoctJo00,targets,3,,,,,
player,201710150was,was,DoctJo00,rec,1,,,,,
player,201710150was,was,DoctJo00,rec_yds,11,,,,,
player,201710150was,was,DoctJo00,rec_td,1,,,,,
player,201710150was,was,DoctJo00,rec_long,11,,,,,
player,201710150was,was,DoctJo00,fumbles,0,,,,,
player,201710150was,was,DoctJo00,fumbles_lost,0,,,,,
player,201710150was,was,PaulNi00,pass_cmp,0,,,,,
player,201710150was,was,PaulNi00,pass_att,0,,,,,
player,201710150was,was,PaulNi00,pass_yds,0,,,,,
player,201710150was,was,PaulNi00,pass_td,0,,,,,
player,201710150was,was,PaulNi00,pass_int,0,,,,,
player,201710150was,was,PaulNi00,pass_sacked,0,,,,,
player,201710150was,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201710150was,was,PaulNi00,pass_long,0,,,,,
player,201710150was,was,PaulNi00,pass_rating,,,,,,
player,201710150was,was,PaulNi00,rush_att,1,,,,,
player,201710150was,was,PaulNi00,rush_yds,-1,,,,,
player,201710150was,was,PaulNi00,rush_td,0,,,,,
player,201710150was,was,PaulNi00,rush_long,-1,,,,,
player,201710150was,was,PaulNi00,targets,0,,,,,
player,201710150was,was,PaulNi00,rec,0,,,,,
player,201710150was,was,PaulNi00,rec_yds,0,,,,,
player,201710150was,was,PaulNi00,rec_td,0,,,,,
player,201710150was,was,PaulNi00,rec_long,0,,,,,
player,201710150was,was,PaulNi00,fumbles,0,,,,,
player,201710150was,was,PaulNi00,fumbles_lost,0,,,,,
player,201710150was,sfo,RobiRa00,def_int,1,,,,,
player,201710150was,sfo,RobiRa00,def_int_yds,0,,,,,
player,201710150was,sfo,RobiRa00,def_int_td,0,,,,,
player,201710150was,sfo,RobiRa00,def_int_long,0,,,,,
player,201710150was,sfo,RobiRa00,pass_defended,1,,,,,
player,201710150was,sfo,RobiRa00,sacks,0.0,,,,,
player,201710150was,sfo,RobiRa00,tackles_combined,2,,,,,
player,201710150was,sfo,RobiRa00,tackles_solo,1,,,,,
