game,2017,5,20171008,201710080phi,crd,"Arizona Cardinals",7,phi,"Philadelphia Eagles",34
player,201710080phi,crd,FitzLa00,rec_yds,51,,,,,
player,201710080phi,crd,FitzLa00,rec_td,0,,,,,
player,201710080phi,crd,FitzLa00,rec_long,15,,,,,
player,201710080phi,crd,FitzLa00,fumbles,0,,,,,
player,201710080phi,crd,FitzLa00,fumbles_lost,0,,,,,
player,201710080phi,crd,BrowJa03,pass_cmp,0,,,,,
player,201710080phi,crd,BrowJa03,pass_att,0,,,,,
player,201710080phi,crd,BrowJa03,pass_yds,0,,,,,
player,201710080phi,crd,BrowJa03,pass_td,0,,,,,
player,201710080phi,crd,BrowJa03,pass_int,0,,,,,
player,201710080phi,crd,BrowJa03,pass_sacked,0,,,,,
player,201710080phi,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201710080phi,crd,BrowJa03,pass_long,0,,,,,
player,201710080phi,crd,BrowJa03,pass_rating,,,,,,
player,201710080phi,crd,BrowJa03,rush_att,0,,,,,
player,201710080phi,crd,BrowJa03,rush_yds,0,,,,,
player,201710080phi,crd,BrowJa03,rush_td,0,,,,,
player,201710080phi,crd,BrowJa03,rush_long,0,,,,,
player,201710080phi,crd,BrowJa03,targets,6,,,,,
player,201710080phi,crd,BrowJa03,rec,3,,,,,
player,201710080phi,crd,BrowJa03,rec_yds,39,,,,,
player,201710080phi,crd,BrowJa03,rec_td,0,,,,,
player,201710080phi,crd,BrowJa03,rec_long,20,,,,,
player,201710080phi,crd,BrowJa03,fumbles,0,,,,,
player,201710080phi,crd,BrowJa03,fumbles_lost,0,,,,,
player,201710080phi,crd,BrowJo02,pass_cmp,0,,,,,
player,201710080phi,crd,BrowJo02,pass_att,0,,,,,
player,201710080phi,crd,BrowJo02,pass_yds,0,,,,,
player,201710080phi,crd,BrowJo02,pass_td,0,,,,,
player,201710080phi,crd,BrowJo02,pass_int,0,,,,,
player,201710080phi,crd,BrowJo02,pass_sacked,0,,,,,
player,201710080phi,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201710080phi,crd,BrowJo02,pass_long,0,,,,,
player,201710080phi,crd,BrowJo02,pass_rating,,,,,,
player,201710080phi,crd,BrowJo02,rush_att,0,,,,,
player,201710080phi,crd,BrowJo02,rush_yds,0,,,,,
player,201710080phi,crd,BrowJo02,rush_td,0,,,,,
player,201710080phi,crd,BrowJo02,rush_long,0,,,,,
player,201710080phi,crd,BrowJo02,targets,7,,,,,
player,201710080phi,crd,BrowJo02,rec,2,,,,,
player,201710080phi,crd,BrowJo02,rec_yds,26,,,,,
player,201710080phi,crd,BrowJo02,rec_td,1,,,,,
player,201710080phi,crd,BrowJo02,rec_long,13,,,,,
player,201710080phi,crd,BrowJo02,fumbles,0,,,,,
player,201710080phi,crd,BrowJo02,fumbles_lost,0,,,,,
player,201710080phi,crd,GresJe00,pass_cmp,0,,,,,
player,201710080phi,crd,GresJe00,pass_att,0,,,,,
player,201710080phi,crd,GresJe00,pass_yds,0,,,,,
player,201710080phi,crd,GresJe00,pass_td,0,,,,,
player,201710080phi,crd,GresJe00,pass_int,0,,,,,
player,201710080phi,crd,GresJe00,pass_sacked,0,,,,,
player,201710080phi,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201710080phi,crd,GresJe00,pass_long,0,,,,,
player,201710080phi,crd,GresJe00,pass_rating,,,,,,
player,201710080phi,crd,GresJe00,rush_att,0,,,,,
player,201710080phi,crd,GresJe00,rush_yds,0,,,,,
player,201710080phi,crd,GresJe00,rush_td,0,,,,,
player,201710080phi,crd,GresJe00,rush_long,0,,,,,
player,201710080phi,crd,GresJe00,targets,2,,,,,
player,201710080phi,crd,GresJe00,rec,2,,,,,
player,201710080phi,crd,GresJe00,rec_yds,16,,,,,
player,201710080phi,crd,GresJe00,rec_td,0,,,,,
player,201710080phi,crd,GresJe00,rec_long,14,,,,,
player,201710080phi,crd,GresJe00,fumbles,0,,,,,
player,201710080phi,crd,GresJe00,fumbles_lost,0,,,,,
player,201710080phi,crd,PennEl00,pass_cmp,0,,,,,
player,201710080phi,crd,PennEl00,pass_att,0,,,,,
player,201710080phi,crd,PennEl00,pass_yds,0,,,,,
player,201710080phi,crd,PennEl00,pass_td,0,,,,,
player,201710080phi,crd,PennEl00,pass_int,0,,,,,
player,201710080phi,crd,PennEl00,pass_sacked,0,,,,,
player,201710080phi,crd,PennEl00,pass_sacked_yds,0,,,,,
player,201710080phi,crd,PennEl00,pass_long,0,,,,,
player,201710080phi,crd,PennEl00,pass_rating,,,,,,
player,201710080phi,crd,PennEl00,rush_att,0,,,,,
player,201710080phi,crd,PennEl00,rush_yds,0,,,,,
player,201710080phi,crd,PennEl00,rush_td,0,,,,,
player,201710080phi,crd,PennEl00,rush_long,0,,,,,
player,201710080phi,crd,PennEl00,targets,1,,,,,
player,201710080phi,crd,PennEl00,rec,1,,,,,
player,201710080phi,crd,PennEl00,rec_yds,6,,,,,
player,201710080phi,crd,PennEl00,rec_td,0,,,,,
player,201710080phi,crd,PennEl00,rec_long,6,,,,,
player,201710080phi,crd,PennEl00,fumbles,0,,,,,
player,201710080phi,crd,PennEl00,fumbles_lost,0,,,,,
player,201710080phi,crd,SealRi00,pass_cmp,0,,,,,
player,201710080phi,crd,SealRi00,pass_att,0,,,,,
player,201710080phi,crd,SealRi00,pass_yds,0,,,,,
player,201710080phi,crd,SealRi00,pass_td,0,,,,,
player,201710080phi,crd,SealRi00,pass_int,0,,,,,
player,201710080phi,crd,SealRi00,pass_sacked,0,,,,,
player,201710080phi,crd,SealRi00,pass_sacked_yds,0,,,,,
player,201710080phi,crd,SealRi00,pass_long,0,,,,,
player,201710080phi,crd,SealRi00,pass_rating,,,,,,
player,201710080phi,crd,SealRi00,rush_att,0,,,,,
player,201710080phi,crd,SealRi00,rush_yds,0,,,,,
player,201710080phi,crd,SealRi00,rush_td,0,,,,,
player,201710080phi,crd,SealRi00,rush_long,0,,,,,
player,201710080phi,crd,SealRi00,targets,1,,,,,
player,201710080phi,crd,SealRi00,rec,0,,,,,
player,201710080phi,crd,SealRi00,rec_yds,0,,,,,
player,201710080phi,crd,SealRi00,rec_td,0,,,,,
player,201710080phi,crd,SealRi00,rec_long,0,,,,,
player,201710080phi,crd,SealRi00,fumbles,0,,,,,
player,201710080phi,crd,SealRi00,fumbles_lost,0,,,,,
player,201710080phi,crd,ElliAn00,pass_cmp,0,,,,,
player,201710080phi,crd,ElliAn00,pass_att,0,,,,,
player,201710080phi,crd,ElliAn00,pass_yds,0,,,,,
player,201710080phi,crd,ElliAn00,pass_td,0,,,,,
player,201710080phi,crd,ElliAn00,pass_int,0,,,,,
player,201710080phi,crd,ElliAn00,pass_sacked,0,,,,,
player,201710080phi,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201710080phi,crd,ElliAn00,pass_long,0,,,,,
player,201710080phi,crd,ElliAn00,pass_rating,,,,,,
player,201710080phi,crd,ElliAn00,rush_att,1,,,,,
player,201710080phi,crd,ElliAn00,rush_yds,-2,,,,,
player,201710080phi,crd,ElliAn00,rush_td,0,,,,,
player,201710080phi,crd,ElliAn00,rush_long,-2,,,,,
player,201710080phi,crd,ElliAn00,targets,10,,,,,
player,201710080phi,crd,ElliAn00,rec,9,,,,,
player,201710080phi,crd,ElliAn00,rec_yds,65,,,,,
player,201710080phi,crd,ElliAn00,rec_td,0,,,,,
player,201710080phi,crd,ElliAn00,rec_long,13,,,,,
player,201710080phi,crd,ElliAn00,fumbles,0,,,,,
player,201710080phi,crd,ElliAn00,fumbles_lost,0,,,,,
player,201710080phi,crd,WillKe05,pass_cmp,0,,,,,
player,201710080phi,crd,WillKe05,pass_att,0,,,,,
player,201710080phi,crd,WillKe05,pass_yds,0,,,,,
player,201710080phi,crd,WillKe05,pass_td,0,,,,,
player,201710080phi,crd,WillKe05,pass_int,0,,,,,
player,201710080phi,crd,WillKe05,pass_sacked,0,,,,,
player,201710080phi,crd,WillKe05,pass_sacked_yds,0,,,,,
player,201710080phi,crd,WillKe05,pass_long,0,,,,,
player,201710080phi,crd,WillKe05,pass_rating,,,,,,
player,201710080phi,crd,WillKe05,rush_att,3,,,,,
player,201710080phi,crd,WillKe05,rush_yds,-2,,,,,
player,201710080phi,crd,WillKe05,rush_td,0,,,,,
player,201710080phi,crd,WillKe05,rush_long,1,,,,,
player,201710080phi,crd,WillKe05,targets,0,,,,,
player,201710080phi,crd,WillKe05,rec,0,,,,,
player,201710080phi,crd,WillKe05,rec_yds,0,,,,,
player,201710080phi,crd,WillKe05,rec_td,0,,,,,
player,201710080phi,crd,WillKe05,rec_long,0,,,,,
player,201710080phi,crd,WillKe05,fumbles,0,,,,,
player,201710080phi,crd,WillKe05,fumbles_lost,0,,,,,
player,201710080phi,phi,WentCa00,pass_cmp,21,,,,,
player,201710080phi,phi,WentCa00,pass_att,30,,,,,
player,201710080phi,phi,WentCa00,pass_yds,304,,,,,
player,201710080phi,phi,WentCa00,pass_td,4,,,,,
player,201710080phi,phi,WentCa00,pass_int,1,,,,,
player,201710080phi,phi,WentCa00,pass_sacked,1,,,,,
player,201710080phi,phi,WentCa00,pass_sacked_yds,7,,,,,
player,201710080phi,phi,WentCa00,pass_long,72,,,,,
player,201710080phi,phi,WentCa00,pass_rating,128.3,,,,,
player,201710080phi,phi,WentCa00,rush_att,6,,,,,
player,201710080phi,phi,WentCa00,rush_yds,11,,,,,
player,201710080phi,phi,WentCa00,rush_td,0,,,,,
player,201710080phi,phi,WentCa00,rush_long,7,,,,,
player,201710080phi,phi,WentCa00,targets,0,,,,,
player,201710080phi,phi,WentCa00,rec,0,,,,,
player,201710080phi,phi,WentCa00,rec_yds,0,,,,,
player,201710080phi,phi,WentCa00,rec_td,0,,,,,
player,201710080phi,phi,WentCa00,rec_long,0,,,,,
player,201710080phi,phi,WentCa00,fumbles,0,,,,,
player,201710080phi,phi,WentCa00,fumbles_lost,0,,,,,
player,201710080phi,phi,BlouLe00,pass_cmp,0,,,,,
player,201710080phi,phi,BlouLe00,pass_att,0,,,,,
player,201710080phi,phi,BlouLe00,pass_yds,0,,,,,
player,201710080phi,phi,BlouLe00,pass_td,0,,,,,
player,201710080phi,phi,BlouLe00,pass_int,0,,,,,
player,201710080phi,phi,BlouLe00,pass_sacked,0,,,,,
player,201710080phi,phi,BlouLe00,pass_sacked_yds,0,,,,,
player,201710080phi,phi,BlouLe00,pass_long,0,,,,,
player,201710080phi,phi,BlouLe00,pass_rating,,,,,,
player,201710080phi,phi,BlouLe00,rush_att,14,,,,,
player,201710080phi,phi,BlouLe00,rush_yds,74,,,,,
player,201710080phi,phi,BlouLe00,rush_td,0,,,,,
player,201710080phi,phi,BlouLe00,rush_long,37,,,,,
player,201710080phi,phi,BlouLe00,targets,0,,,,,
player,201710080phi,phi,BlouLe00,rec,0,,,,,
player,201710080phi,phi,BlouLe00,rec_yds,0,,,,,
player,201710080phi,phi,BlouLe00,rec_td,0,,,,,
player,201710080phi,phi,BlouLe00,rec_long,0,,,,,
player,201710080phi,phi,BlouLe00,fumbles,0,,,,,
player,201710080phi,phi,BlouLe00,fumbles_lost,0,,,,,
player,201710080phi,phi,BarnKe00,pass_cmp,0,,,,,
player,201710080phi,phi,BarnKe00,pass_att,0,,,,,
player,201710080phi,phi,BarnKe00,pass_yds,0,,,,,
player,201710080phi,phi,BarnKe00,pass_td,0,,,,,
player,201710080phi,phi,BarnKe00,pass_int,0,,,,,
player,201710080phi,phi,BarnKe00,pass_sacked,0,,,,,
player,201710080phi,phi,BarnKe00,pass_sacked_yds,0,,,,,
player,201710080phi,phi,BarnKe00,pass_long,0,,,,,
player,201710080phi,phi,BarnKe00,pass_rating,,,,,,
player,201710080phi,phi,BarnKe00,rush_att,5,,,,,
player,201710080phi,phi,BarnKe00,rush_yds,23,,,,,
player,201710080phi,phi,BarnKe00,rush_td,0,,,,,
player,201710080phi,phi,BarnKe00,rush_long,16,,,,,
player,201710080phi,phi,BarnKe00,targets,0,,,,,
player,201710080phi,phi,BarnKe00,rec,0,,,,,
player,201710080phi,phi,BarnKe00,rec_yds,0,,,,,
player,201710080phi,phi,BarnKe00,rec_td,0,,,,,
player,201710080phi,phi,BarnKe00,rec_long,0,,,,,
player,201710080phi,phi,BarnKe00,fumbles,0,,,,,
player,201710080phi,phi,BarnKe00,fumbles_lost,0,,,,,
player,201710080phi,phi,ClemCo00,pass_cmp,0,,,,,
player,201710080phi,phi,ClemCo00,pass_att,0,,,,,
player,201710080phi,phi,ClemCo00,pass_yds,0,,,,,
player,201710080phi,phi,ClemCo00,pass_td,0,,,,,
player,201710080phi,phi,ClemCo00,pass_int,0,,,,,
player,201710080phi,phi,ClemCo00,pass_sacked,0,,,,,
player,201710080phi,phi,ClemCo00,pass_sacked_yds,0,,,,,
player,201710080phi,phi,ClemCo00,pass_long,0,,,,,
player,201710080phi,phi,ClemCo00,pass_rating,,,,,,
player,201710080phi,phi,ClemCo00,rush_att,7,,,,,
player,201710080phi,phi,ClemCo00,rush_yds,17,,,,,
player,201710080phi,phi,ClemCo00,rush_td,0,,,,,
player,201710080phi,phi,ClemCo00,rush_long,6,,,,,
player,201710080phi,phi,ClemCo00,targets,1,,,,,
player,201710080phi,phi,ClemCo00,rec,1,,,,,
player,201710080phi,phi,ClemCo00,rec_yds,22,,,,,
player,201710080phi,phi,ClemCo00,rec_td,0,,,,,
player,201710080phi,phi,ClemCo00,rec_long,22,,,,,
player,201710080phi,phi,ClemCo00,fumbles,0,,,,,
player,201710080phi,phi,ClemCo00,fumbles_lost,0,,,,,
player,201710080phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201710080phi,phi,AghoNe00,pass_att,0,,,,,
player,201710080phi,phi,AghoNe00,pass_yds,0,,,,,
player,201710080phi,phi,AghoNe00,pass_td,0,,,,,
player,201710080phi,phi,AghoNe00,pass_int,0,,,,,
player,201710080phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201710080phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201710080phi,phi,AghoNe00,pass_long,0,,,,,
player,201710080phi,phi,AghoNe00,pass_rating,,,,,,
player,201710080phi,phi,AghoNe00,rush_att,0,,,,,
player,201710080phi,phi,AghoNe00,rush_yds,0,,,,,
player,201710080phi,phi,AghoNe00,rush_td,0,,,,,
player,201710080phi,phi,AghoNe00,rush_long,0,,,,,
player,201710080phi,phi,AghoNe00,targets,5,,,,,
player,201710080phi,phi,AghoNe00,rec,4,,,,,
player,201710080phi,phi,AghoNe00,rec_yds,93,,,,,
player,201710080phi,phi,AghoNe00,rec_td,1,,,,,
player,201710080phi,phi,AghoNe00,rec_long,72,,,,,
player,201710080phi,phi,AghoNe00,fumbles,0,,,,,
player,201710080phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_att,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_td,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_int,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_long,0,,,,,
player,201710080phi,phi,ErtzZa00,pass_rating,,,,,,
player,201710080phi,phi,ErtzZa00,rush_att,0,,,,,
player,201710080phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201710080phi,phi,ErtzZa00,rush_td,0,,,,,
player,201710080phi,phi,ErtzZa00,rush_long,0,,,,,
player,201710080phi,phi,ErtzZa00,targets,12,,,,,
player,201710080phi,phi,ErtzZa00,rec,6,,,,,
player,201710080phi,phi,ErtzZa00,rec_yds,61,,,,,
player,201710080phi,phi,ErtzZa00,rec_td,1,,,,,
player,201710080phi,phi,ErtzZa00,rec_long,14,,,,,
player,201710080phi,phi,ErtzZa00,fumbles,0,,,,,
player,201710080phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201710080phi,phi,JeffAl00,pass_cmp,0,,,,,
player,201710080phi,phi,JeffAl00,pass_att,0,,,,,
player,201710080phi,phi,JeffAl00,pass_yds,0,,,,,
player,201710080phi,phi,JeffAl00,pass_td,0,,,,,
player,201710080phi,phi,JeffAl00,pass_int,0,,,,,
player,201710080phi,phi,JeffAl00,pass_sacked,0,,,,,
player,201710080phi,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201710080phi,phi,JeffAl00,pass_long,0,,,,,
player,201710080phi,phi,JeffAl00,pass_rating,,,,,,
player,201710080phi,phi,JeffAl00,rush_att,0,,,,,
player,201710080phi,phi,JeffAl00,rush_yds,0,,,,,
player,201710080phi,phi,JeffAl00,rush_td,0,,,,,
player,201710080phi,phi,JeffAl00,rush_long,0,,,,,
player,201710080phi,phi,JeffAl00,targets,4,,,,,
player,201710080phi,phi,JeffAl00,rec,3,,,,,
player,201710080phi,phi,JeffAl00,rec_yds,31,,,,,
player,201710080phi,phi,JeffAl00,rec_td,0,,,,,
player,201710080phi,phi,JeffAl00,rec_long,16,,,,,
player,201710080phi,phi,JeffAl00,fumbles,0,,,,,
player,201710080phi,phi,JeffAl00,fumbles_lost,0,,,,,
player,201710080phi,phi,BurtTr01,pass_cmp,0,,,,,
player,201710080phi,phi,BurtTr01,pass_att,0,,,,,
player,201710080phi,phi,BurtTr01,pass_yds,0,,,,,
player,201710080phi,phi,BurtTr01,pass_td,0,,,,,
player,201710080phi,phi,BurtTr01,pass_int,0,,,,,
player,201710080phi,phi,BurtTr01,pass_sacked,0,,,,,
player,201710080phi,phi,BurtTr01,pass_sacked_yds,0,,,,,
player,201710080phi,phi,BurtTr01,pass_long,0,,,,,
player,201710080phi,phi,BurtTr01,pass_rating,,,,,,
player,201710080phi,phi,BurtTr01,rush_att,0,,,,,
player,201710080phi,phi,BurtTr01,rush_yds,0,,,,,
player,201710080phi,phi,BurtTr01,rush_td,0,,,,,
player,201710080phi,phi,BurtTr01,rush_long,0,,,,,
player,201710080phi,phi,BurtTr01,targets,2,,,,,
player,201710080phi,phi,BurtTr01,rec,2,,,,,
player,201710080phi,phi,BurtTr01,rec_yds,16,,,,,
player,201710080phi,phi,BurtTr01,rec_td,1,,,,,
player,201710080phi,phi,BurtTr01,rec_long,15,,,,,
player,201710080phi,phi,BurtTr01,fumbles,0,,,,,
player,201710080phi,phi,BurtTr01,fumbles_lost,0,,,,,
player,201710080phi,phi,JohnMa07,pass_cmp,0,,,,,
player,201710080phi,phi,JohnMa07,pass_att,0,,,,,
player,201710080phi,phi,JohnMa07,pass_yds,0,,,,,
player,201710080phi,phi,JohnMa07,pass_td,0,,,,,
player,201710080phi,phi,JohnMa07,pass_int,0,,,,,
player,201710080phi,phi,JohnMa07,pass_sacked,0,,,,,
player,201710080phi,phi,JohnMa07,pass_sacked_yds,0,,,,,
player,201710080phi,phi,JohnMa07,pass_long,0,,,,,
player,201710080phi,phi,JohnMa07,pass_rating,,,,,,
player,201710080phi,phi,JohnMa07,rush_att,0,,,,,
player,201710080phi,phi,JohnMa07,rush_yds,0,,,,,
player,201710080phi,phi,JohnMa07,rush_td,0,,,,,
player,201710080phi,phi,JohnMa07,rush_long,0,,,,,
player,201710080phi,phi,JohnMa07,targets,1,,,,,
player,201710080phi,phi,JohnMa07,rec,1,,,,,
player,201710080phi,phi,JohnMa07,rec_yds,6,,,,,
player,201710080phi,phi,JohnMa07,rec_td,0,,,,,
player,201710080phi,phi,JohnMa07,rec_long,6,,,,,
player,201710080phi,phi,JohnMa07,fumbles,0,,,,,
player,201710080phi,phi,JohnMa07,fumbles_lost,0,,,,,
player,201710080phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201710080phi,phi,CeleBr00,pass_att,0,,,,,
player,201710080phi,phi,CeleBr00,pass_yds,0,,,,,
player,201710080phi,phi,CeleBr00,pass_td,0,,,,,
player,201710080phi,phi,CeleBr00,pass_int,0,,,,,
player,201710080phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201710080phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201710080phi,phi,CeleBr00,pass_long,0,,,,,
player,201710080phi,phi,CeleBr00,pass_rating,,,,,,
player,201710080phi,phi,CeleBr00,rush_att,0,,,,,
player,201710080phi,phi,CeleBr00,rush_yds,0,,,,,
player,201710080phi,phi,CeleBr00,rush_td,0,,,,,
player,201710080phi,phi,CeleBr00,rush_long,0,,,,,
player,201710080phi,phi,CeleBr00,targets,1,,,,,
player,201710080phi,phi,CeleBr00,rec,1,,,,,
player,201710080phi,phi,CeleBr00,rec_yds,5,,,,,
player,201710080phi,phi,CeleBr00,rec_td,0,,,,,
player,201710080phi,phi,CeleBr00,rec_long,5,,,,,
player,201710080phi,phi,CeleBr00,fumbles,0,,,,,
player,201710080phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201710080phi,phi,SmitTo02,pass_cmp,0,,,,,
player,201710080phi,phi,SmitTo02,pass_att,0,,,,,
player,201710080phi,phi,SmitTo02,pass_yds,0,,,,,
player,201710080phi,phi,SmitTo02,pass_td,0,,,,,
player,201710080phi,phi,SmitTo02,pass_int,0,,,,,
player,201710080phi,phi,SmitTo02,pass_sacked,0,,,,,
player,201710080phi,phi,SmitTo02,pass_sacked_yds,0,,,,,
player,201710080phi,phi,SmitTo02,pass_long,0,,,,,
player,201710080phi,phi,SmitTo02,pass_rating,,,,,,
player,201710080phi,phi,SmitTo02,rush_att,1,,,,,
player,201710080phi,phi,SmitTo02,rush_yds,-3,,,,,
player,201710080phi,phi,SmitTo02,rush_td,0,,,,,
