game,2017,1,20170910,201709100was,phi,"Philadelphia Eagles",30,was,"Washington Redskins",17
player,201709100was,phi,BlouLe00,pass_int,0,,,,,
player,201709100was,phi,BlouLe00,pass_sacked,0,,,,,
player,201709100was,phi,BlouLe00,pass_sacked_yds,0,,,,,
player,201709100was,phi,BlouLe00,pass_long,0,,,,,
player,201709100was,phi,BlouLe00,pass_rating,,,,,,
player,201709100was,phi,BlouLe00,rush_att,14,,,,,
player,201709100was,phi,BlouLe00,rush_yds,46,,,,,
player,201709100was,phi,BlouLe00,rush_td,0,,,,,
player,201709100was,phi,BlouLe00,rush_long,7,,,,,
player,201709100was,phi,BlouLe00,targets,1,,,,,
player,201709100was,phi,BlouLe00,rec,1,,,,,
player,201709100was,phi,BlouLe00,rec_yds,1,,,,,
player,201709100was,phi,BlouLe00,rec_td,1,,,,,
player,201709100was,phi,BlouLe00,rec_long,1,,,,,
player,201709100was,phi,BlouLe00,fumbles,0,,,,,
player,201709100was,phi,BlouLe00,fumbles_lost,0,,,,,
player,201709100was,phi,SmalWe00,pass_cmp,0,,,,,
player,201709100was,phi,SmalWe00,pass_att,0,,,,,
player,201709100was,phi,SmalWe00,pass_yds,0,,,,,
player,201709100was,phi,SmalWe00,pass_td,0,,,,,
player,201709100was,phi,SmalWe00,pass_int,0,,,,,
player,201709100was,phi,SmalWe00,pass_sacked,0,,,,,
player,201709100was,phi,SmalWe00,pass_sacked_yds,0,,,,,
player,201709100was,phi,SmalWe00,pass_long,0,,,,,
player,201709100was,phi,SmalWe00,pass_rating,,,,,,
player,201709100was,phi,SmalWe00,rush_att,4,,,,,
player,201709100was,phi,SmalWe00,rush_yds,4,,,,,
player,201709100was,phi,SmalWe00,rush_td,0,,,,,
player,201709100was,phi,SmalWe00,rush_long,3,,,,,
player,201709100was,phi,SmalWe00,targets,1,,,,,
player,201709100was,phi,SmalWe00,rec,1,,,,,
player,201709100was,phi,SmalWe00,rec_yds,5,,,,,
player,201709100was,phi,SmalWe00,rec_td,0,,,,,
player,201709100was,phi,SmalWe00,rec_long,5,,,,,
player,201709100was,phi,SmalWe00,fumbles,0,,,,,
player,201709100was,phi,SmalWe00,fumbles_lost,0,,,,,
player,201709100was,phi,SproDa00,pass_cmp,0,,,,,
player,201709100was,phi,SproDa00,pass_att,0,,,,,
player,201709100was,phi,SproDa00,pass_yds,0,,,,,
player,201709100was,phi,SproDa00,pass_td,0,,,,,
player,201709100was,phi,SproDa00,pass_int,0,,,,,
player,201709100was,phi,SproDa00,pass_sacked,0,,,,,
player,201709100was,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201709100was,phi,SproDa00,pass_long,0,,,,,
player,201709100was,phi,SproDa00,pass_rating,,,,,,
player,201709100was,phi,SproDa00,rush_att,2,,,,,
player,201709100was,phi,SproDa00,rush_yds,2,,,,,
player,201709100was,phi,SproDa00,rush_td,0,,,,,
player,201709100was,phi,SproDa00,rush_long,2,,,,,
player,201709100was,phi,SproDa00,targets,8,,,,,
player,201709100was,phi,SproDa00,rec,5,,,,,
player,201709100was,phi,SproDa00,rec_yds,43,,,,,
player,201709100was,phi,SproDa00,rec_td,0,,,,,
player,201709100was,phi,SproDa00,rec_long,15,,,,,
player,201709100was,phi,SproDa00,fumbles,0,,,,,
player,201709100was,phi,SproDa00,fumbles_lost,0,,,,,
player,201709100was,phi,ErtzZa00,pass_cmp,0,,,,,
player,201709100was,phi,ErtzZa00,pass_att,0,,,,,
player,201709100was,phi,ErtzZa00,pass_yds,0,,,,,
player,201709100was,phi,ErtzZa00,pass_td,0,,,,,
player,201709100was,phi,ErtzZa00,pass_int,0,,,,,
player,201709100was,phi,ErtzZa00,pass_sacked,0,,,,,
player,201709100was,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201709100was,phi,ErtzZa00,pass_long,0,,,,,
player,201709100was,phi,ErtzZa00,pass_rating,,,,,,
player,201709100was,phi,ErtzZa00,rush_att,0,,,,,
player,201709100was,phi,ErtzZa00,rush_yds,0,,,,,
player,201709100was,phi,ErtzZa00,rush_td,0,,,,,
player,201709100was,phi,ErtzZa00,rush_long,0,,,,,
player,201709100was,phi,ErtzZa00,targets,8,,,,,
player,201709100was,phi,ErtzZa00,rec,8,,,,,
player,201709100was,phi,ErtzZa00,rec_yds,93,,,,,
player,201709100was,phi,ErtzZa00,rec_td,0,,,,,
player,201709100was,phi,ErtzZa00,rec_long,23,,,,,
player,201709100was,phi,ErtzZa00,fumbles,0,,,,,
player,201709100was,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201709100was,phi,AghoNe00,pass_cmp,0,,,,,
player,201709100was,phi,AghoNe00,pass_att,0,,,,,
player,201709100was,phi,AghoNe00,pass_yds,0,,,,,
player,201709100was,phi,AghoNe00,pass_td,0,,,,,
player,201709100was,phi,AghoNe00,pass_int,0,,,,,
player,201709100was,phi,AghoNe00,pass_sacked,0,,,,,
player,201709100was,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201709100was,phi,AghoNe00,pass_long,0,,,,,
player,201709100was,phi,AghoNe00,pass_rating,,,,,,
player,201709100was,phi,AghoNe00,rush_att,0,,,,,
player,201709100was,phi,AghoNe00,rush_yds,0,,,,,
player,201709100was,phi,AghoNe00,rush_td,0,,,,,
player,201709100was,phi,AghoNe00,rush_long,0,,,,,
player,201709100was,phi,AghoNe00,targets,8,,,,,
player,201709100was,phi,AghoNe00,rec,6,,,,,
player,201709100was,phi,AghoNe00,rec_yds,86,,,,,
player,201709100was,phi,AghoNe00,rec_td,1,,,,,
player,201709100was,phi,AghoNe00,rec_long,58,,,,,
player,201709100was,phi,AghoNe00,fumbles,0,,,,,
player,201709100was,phi,AghoNe00,fumbles_lost,0,,,,,
player,201709100was,phi,JeffAl00,pass_cmp,0,,,,,
player,201709100was,phi,JeffAl00,pass_att,0,,,,,
player,201709100was,phi,JeffAl00,pass_yds,0,,,,,
player,201709100was,phi,JeffAl00,pass_td,0,,,,,
player,201709100was,phi,JeffAl00,pass_int,0,,,,,
player,201709100was,phi,JeffAl00,pass_sacked,0,,,,,
player,201709100was,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201709100was,phi,JeffAl00,pass_long,0,,,,,
player,201709100was,phi,JeffAl00,pass_rating,,,,,,
player,201709100was,phi,JeffAl00,rush_att,0,,,,,
player,201709100was,phi,JeffAl00,rush_yds,0,,,,,
player,201709100was,phi,JeffAl00,rush_td,0,,,,,
player,201709100was,phi,JeffAl00,rush_long,0,,,,,
player,201709100was,phi,JeffAl00,targets,7,,,,,
player,201709100was,phi,JeffAl00,rec,3,,,,,
player,201709100was,phi,JeffAl00,rec_yds,38,,,,,
player,201709100was,phi,JeffAl00,rec_td,0,,,,,
player,201709100was,phi,JeffAl00,rec_long,24,,,,,
player,201709100was,phi,JeffAl00,fumbles,0,,,,,
player,201709100was,phi,JeffAl00,fumbles_lost,0,,,,,
player,201709100was,phi,SmitTo02,pass_cmp,0,,,,,
player,201709100was,phi,SmitTo02,pass_att,0,,,,,
player,201709100was,phi,SmitTo02,pass_yds,0,,,,,
player,201709100was,phi,SmitTo02,pass_td,0,,,,,
player,201709100was,phi,SmitTo02,pass_int,0,,,,,
player,201709100was,phi,SmitTo02,pass_sacked,0,,,,,
player,201709100was,phi,SmitTo02,pass_sacked_yds,0,,,,,
player,201709100was,phi,SmitTo02,pass_long,0,,,,,
player,201709100was,phi,SmitTo02,pass_rating,,,,,,
player,201709100was,phi,SmitTo02,rush_att,0,,,,,
player,201709100was,phi,SmitTo02,rush_yds,0,,,,,
player,201709100was,phi,SmitTo02,rush_td,0,,,,,
player,201709100was,phi,SmitTo02,rush_long,0,,,,,
player,201709100was,phi,SmitTo02,targets,3,,,,,
player,201709100was,phi,SmitTo02,rec,1,,,,,
player,201709100was,phi,SmitTo02,rec_yds,30,,,,,
player,201709100was,phi,SmitTo02,rec_td,0,,,,,
player,201709100was,phi,SmitTo02,rec_long,30,,,,,
player,201709100was,phi,SmitTo02,fumbles,0,,,,,
player,201709100was,phi,SmitTo02,fumbles_lost,0,,,,,
player,201709100was,phi,CeleBr00,pass_cmp,0,,,,,
player,201709100was,phi,CeleBr00,pass_att,0,,,,,
player,201709100was,phi,CeleBr00,pass_yds,0,,,,,
player,201709100was,phi,CeleBr00,pass_td,0,,,,,
player,201709100was,phi,CeleBr00,pass_int,0,,,,,
player,201709100was,phi,CeleBr00,pass_sacked,0,,,,,
player,201709100was,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201709100was,phi,CeleBr00,pass_long,0,,,,,
player,201709100was,phi,CeleBr00,pass_rating,,,,,,
player,201709100was,phi,CeleBr00,rush_att,0,,,,,
player,201709100was,phi,CeleBr00,rush_yds,0,,,,,
player,201709100was,phi,CeleBr00,rush_td,0,,,,,
player,201709100was,phi,CeleBr00,rush_long,0,,,,,
player,201709100was,phi,CeleBr00,targets,2,,,,,
player,201709100was,phi,CeleBr00,rec,1,,,,,
player,201709100was,phi,CeleBr00,rec_yds,11,,,,,
player,201709100was,phi,CeleBr00,rec_td,0,,,,,
player,201709100was,phi,CeleBr00,rec_long,11,,,,,
player,201709100was,phi,CeleBr00,fumbles,0,,,,,
player,201709100was,phi,CeleBr00,fumbles_lost,0,,,,,
player,201709100was,was,CousKi00,pass_cmp,23,,,,,
player,201709100was,was,CousKi00,pass_att,40,,,,,
player,201709100was,was,CousKi00,pass_yds,240,,,,,
player,201709100was,was,CousKi00,pass_td,1,,,,,
player,201709100was,was,CousKi00,pass_int,1,,,,,
player,201709100was,was,CousKi00,pass_sacked,4,,,,,
player,201709100was,was,CousKi00,pass_sacked_yds,40,,,,,
player,201709100was,was,CousKi00,pass_long,0,,,,,
player,201709100was,was,CousKi00,pass_rating,72.9,,,,,
player,201709100was,was,CousKi00,rush_att,4,,,,,
player,201709100was,was,CousKi00,rush_yds,30,,,,,
player,201709100was,was,CousKi00,rush_td,0,,,,,
player,201709100was,was,CousKi00,rush_long,10,,,,,
player,201709100was,was,CousKi00,targets,0,,,,,
player,201709100was,was,CousKi00,rec,0,,,,,
player,201709100was,was,CousKi00,rec_yds,0,,,,,
player,201709100was,was,CousKi00,rec_td,0,,,,,
player,201709100was,was,CousKi00,rec_long,0,,,,,
player,201709100was,was,CousKi00,fumbles,2,,,,,
player,201709100was,was,CousKi00,fumbles_lost,2,,,,,
player,201709100was,was,KellRo00,pass_cmp,0,,,,,
player,201709100was,was,KellRo00,pass_att,0,,,,,
player,201709100was,was,KellRo00,pass_yds,0,,,,,
player,201709100was,was,KellRo00,pass_td,0,,,,,
player,201709100was,was,KellRo00,pass_int,0,,,,,
player,201709100was,was,KellRo00,pass_sacked,0,,,,,
player,201709100was,was,KellRo00,pass_sacked_yds,0,,,,,
player,201709100was,was,KellRo00,pass_long,0,,,,,
player,201709100was,was,KellRo00,pass_rating,,,,,,
player,201709100was,was,KellRo00,rush_att,10,,,,,
player,201709100was,was,KellRo00,rush_yds,30,,,,,
player,201709100was,was,KellRo00,rush_td,0,,,,,
player,201709100was,was,KellRo00,rush_long,6,,,,,
player,201709100was,was,KellRo00,targets,1,,,,,
player,201709100was,was,KellRo00,rec,0,,,,,
player,201709100was,was,KellRo00,rec_yds,0,,,,,
player,201709100was,was,KellRo00,rec_td,0,,,,,
player,201709100was,was,KellRo00,rec_long,0,,,,,
player,201709100was,was,KellRo00,fumbles,0,,,,,
player,201709100was,was,KellRo00,fumbles_lost,0,,,,,
player,201709100was,was,ThomCh03,pass_cmp,0,,,,,
player,201709100was,was,ThomCh03,pass_att,0,,,,,
player,201709100was,was,ThomCh03,pass_yds,0,,,,,
player,201709100was,was,ThomCh03,pass_td,0,,,,,
player,201709100was,was,ThomCh03,pass_int,0,,,,,
player,201709100was,was,ThomCh03,pass_sacked,0,,,,,
player,201709100was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201709100was,was,ThomCh03,pass_long,0,,,,,
player,201709100was,was,ThomCh03,pass_rating,,,,,,
player,201709100was,was,ThomCh03,rush_att,3,,,,,
player,201709100was,was,ThomCh03,rush_yds,4,,,,,
player,201709100was,was,ThomCh03,rush_td,0,,,,,
player,201709100was,was,ThomCh03,rush_long,4,,,,,
player,201709100was,was,ThomCh03,targets,5,,,,,
player,201709100was,was,ThomCh03,rec,4,,,,,
player,201709100was,was,ThomCh03,rec_yds,52,,,,,
player,201709100was,was,ThomCh03,rec_td,1,,,,,
player,201709100was,was,ThomCh03,rec_long,29,,,,,
player,201709100was,was,ThomCh03,fumbles,0,,,,,
player,201709100was,was,ThomCh03,fumbles_lost,0,,,,,
player,201709100was,was,PryoTe00,pass_cmp,0,,,,,
player,201709100was,was,PryoTe00,pass_att,0,,,,,
player,201709100was,was,PryoTe00,pass_yds,0,,,,,
player,201709100was,was,PryoTe00,pass_td,0,,,,,
player,201709100was,was,PryoTe00,pass_int,0,,,,,
player,201709100was,was,PryoTe00,pass_sacked,0,,,,,
player,201709100was,was,PryoTe00,pass_sacked_yds,0,,,,,
player,201709100was,was,PryoTe00,pass_long,0,,,,,
player,201709100was,was,PryoTe00,pass_rating,,,,,,
player,201709100was,was,PryoTe00,rush_att,0,,,,,
player,201709100was,was,PryoTe00,rush_yds,0,,,,,
player,201709100was,was,PryoTe00,rush_td,0,,,,,
player,201709100was,was,PryoTe00,rush_long,0,,,,,
player,201709100was,was,PryoTe00,targets,11,,,,,
player,201709100was,was,PryoTe00,rec,6,,,,,
player,201709100was,was,PryoTe00,rec_yds,66,,,,,
player,201709100was,was,PryoTe00,rec_td,0,,,,,
player,201709100was,was,PryoTe00,rec_long,28,,,,,
player,201709100was,was,PryoTe00,fumbles,0,,,,,
player,201709100was,was,PryoTe00,fumbles_lost,0,,,,,
player,201709100was,was,GranRy01,pass_cmp,0,,,,,
player,201709100was,was,GranRy01,pass_att,0,,,,,
player,201709100was,was,GranRy01,pass_yds,0,,,,,
player,201709100was,was,GranRy01,pass_td,0,,,,,
player,201709100was,was,GranRy01,pass_int,0,,,,,
player,201709100was,was,GranRy01,pass_sacked,0,,,,,
player,201709100was,was,GranRy01,pass_sacked_yds,0,,,,,
player,201709100was,was,GranRy01,pass_long,0,,,,,
player,201709100was,was,GranRy01,pass_rating,,,,,,
player,201709100was,was,GranRy01,rush_att,0,,,,,
player,201709100was,was,GranRy01,rush_yds,0,,,,,
player,201709100was,was,GranRy01,rush_td,0,,,,,
player,201709100was,was,GranRy01,rush_long,0,,,,,
player,201709100was,was,GranRy01,targets,6,,,,,
player,201709100was,was,GranRy01,rec,4,,,,,
player,201709100was,was,GranRy01,rec_yds,61,,,,,
player,201709100was,was,GranRy01,rec_td,0,,,,,
player,201709100was,was,GranRy01,rec_long,34,,,,,
player,201709100was,was,GranRy01,fumbles,0,,,,,
player,201709100was,was,GranRy01,fumbles_lost,0,,,,,
player,201709100was,was,ReedJo02,pass_cmp,0,,,,,
player,201709100was,was,ReedJo02,pass_att,0,,,,,
player,201709100was,was,ReedJo02,pass_yds,0,,,,,
player,201709100was,was,ReedJo02,pass_td,0,,,,,
player,201709100was,was,ReedJo02,pass_int,0,,,,,
player,201709100was,was,ReedJo02,pass_sacked,0,,,,,
player,201709100was,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201709100was,was,ReedJo02,pass_long,0,,,,,
player,201709100was,was,ReedJo02,pass_rating,,,,,,
player,201709100was,was,ReedJo02,rush_att,0,,,,,
player,201709100was,was,ReedJo02,rush_yds,0,,,,,
player,201709100was,was,ReedJo02,rush_td,0,,,,,
player,201709100was,was,ReedJo02,rush_long,0,,,,,
player,201709100was,was,ReedJo02,targets,8,,,,,
player,201709100was,was,ReedJo02,rec,5,,,,,
player,201709100was,was,ReedJo02,rec_yds,36,,,,,
player,201709100was,was,ReedJo02,rec_td,0,,,,,
player,201709100was,was,ReedJo02,rec_long,9,,,,,
player,201709100was,was,ReedJo02,fumbles,0,,,,,
player,201709100was,was,ReedJo02,fumbles_lost,0,,,,,
player,201709100was,was,CrowJa00,pass_cmp,0,,,,,
player,201709100was,was,CrowJa00,pass_att,0,,,,,
player,201709100was,was,CrowJa00,pass_yds,0,,,,,
player,201709100was,was,CrowJa00,pass_td,0,,,,,
player,201709100was,was,CrowJa00,pass_int,0,,,,,
player,201709100was,was,CrowJa00,pass_sacked,0,,,,,
player,201709100was,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201709100was,was,CrowJa00,pass_long,0,,,,,
player,201709100was,was,CrowJa00,pass_rating,,,,,,
player,201709100was,was,CrowJa00,rush_att,0,,,,,
player,201709100was,was,CrowJa00,rush_yds,0,,,,,
player,201709100was,was,CrowJa00,rush_td,0,,,,,
player,201709100was,was,CrowJa00,rush_long,0,,,,,
player,201709100was,was,CrowJa00,targets,7,,,,,
player,201709100was,was,CrowJa00,rec,3,,,,,
player,201709100was,was,CrowJa00,rec_yds,14,,,,,
player,201709100was,was,CrowJa00,rec_td,0,,,,,
player,201709100was,was,CrowJa00,rec_long,7,,,,,
player,201709100was,was,CrowJa00,fumbles,1,,,,,
player,201709100was,was,CrowJa00,fumbles_lost,1,,,,,
player,201709100was,was,QuicBr00,pass_cmp,0,,,,,
player,201709100was,was,QuicBr00,pass_att,0,,,,,
player,201709100was,was,QuicBr00,pass_yds,0,,,,,
player,201709100was,was,QuicBr00,pass_td,0,,,,,
player,201709100was,was,QuicBr00,pass_int,0,,,,,
player,201709100was,was,QuicBr00,pass_sacked,0,,,,,
player,201709100was,was,QuicBr00,pass_sacked_yds,0,,,,,
player,201709100was,was,QuicBr00,pass_long,0,,,,,
player,201709100was,was,QuicBr00,pass_rating,,,,,,
player,201709100was,was,QuicBr00,rush_att,0,,,,,
player,201709100was,was,QuicBr00,rush_yds,0,,,,,
player,201709100was,was,QuicBr00,rush_td,0,,,,,
player,201709100was,was,QuicBr00,rush_long,0,,,,,
player,201709100was,was,QuicBr00,targets,1,,,,,
player,201709100was,was,QuicBr00,rec,1,,,,,
player,201709100was,was,QuicBr00,rec_yds,11,,,,,
player,201709100was,was,QuicBr00,rec_td,0,,,,,
player,201709100was,was,QuicBr00,rec_long,11,,,,,
player,201709100was,was,QuicBr00,fumbles,0,,,,,
player,201709100was,was,QuicBr00,fumbles_lost,0,,,,,
player,201709100was,was,DaviVe00,pass_cmp,0,,,,,
player,201709100was,was,DaviVe00,pass_att,0,,,,,
player,201709100was,was,DaviVe00,pass_yds,0,,,,,
player,201709100was,was,DaviVe00,pass_td,0,,,,,
player,201709100was,was,DaviVe00,pass_int,0,,,,,
player,201709100was,was,DaviVe00,pass_sacked,0,,,,,
player,201709100was,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201709100was,was,DaviVe00,pass_long,0,,,,,
player,201709100was,was,DaviVe00,pass_rating,,,,,,
player,201709100was,was,DaviVe00,rush_att,0,,,,,
player,201709100was,was,DaviVe00,rush_yds,0,,,,,
player,201709100was,was,DaviVe00,rush_td,0,,,,,
player,201709100was,was,DaviVe00,rush_long,0,,,,,
player,201709100was,was,DaviVe00,targets,1,,,,,
player,201709100was,was,DaviVe00,rec,0,,,,,
player,201709100was,was,DaviVe00,rec_yds,0,,,,,
player,201709100was,was,DaviVe00,rec_td,0,,,,,
player,201709100was,was,DaviVe00,rec_long,0,,,,,
player,201709100was,was,DaviVe00,fumbles,0,,,,,
player,201709100was,was,DaviVe00,fumbles_lost,0,,,,,
player,201709100was,phi,MillJa02,def_int,1,,,,,
player,201709100was,phi,MillJa02,def_int_yds,15,,,,,
player,201709100was,phi,MillJa02,def_int_td,0,,,,,
player,201709100was,phi,MillJa02,def_int_long,15,,,,,
player,201709100was,phi,MillJa02,pass_defended,2,,,,,
player,201709100was,phi,MillJa02,sacks,0.0,,,,,
player,201709100was,phi,MillJa02,tackles_combined,9,,,,,
player,201709100was,phi,MillJa02,tackles_solo,8,,,,,
player,201709100was,phi,MillJa02,tackles_assists,1,,,,,
player,201709100was,phi,MillJa02,tackles_loss,0,,,,,
player,201709100was,phi,MillJa02,qb_hits,0,,,,,
player,201709100was,phi,MillJa02,fumbles_rec,0,,,,,
player,201709100was,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201709100was,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201709100was,phi,MillJa02,fumbles_forced,0,,,,,
player,201709100was,phi,GrahBr99,def_int,0,,,,,
player,201709100was,phi,GrahBr99,def_int_yds,0,,,,,
player,201709100was,phi,GrahBr99,def_int_td,0,,,,,
player,201709100was,phi,GrahBr99,def_int_long,0,,,,,
player,201709100was,phi,GrahBr99,pass_defended,0,,,,,
player,201709100was,phi,GrahBr99,sacks,2.0,,,,,
player,201709100was,phi,GrahBr99,tackles_combined,4,,,,,
player,201709100was,phi,GrahBr99,tackles_solo,3,,,,,
player,201709100was,phi,GrahBr99,tackles_assists,1,,,,,
player,201709100was,phi,GrahBr99,tackles_loss,2,,,,,
player,201709100was,phi,GrahBr99,qb_hits,2,,,,,
player,201709100was,phi,GrahBr99,fumbles_rec,0,,,,,
player,201709100was,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201709100was,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201709100was,phi,GrahBr99,fumbles_forced,1,,,,,
player,201709100was,phi,JernTi00,def_int,0,,,,,
player,201709100was,phi,JernTi00,def_int_yds,0,,,,,
player,201709100was,phi,JernTi00,def_int_td,0,,,,,
player,201709100was,phi,JernTi00,def_int_long,0,,,,,
player,201709100was,phi,JernTi00,pass_defended,0,,,,,
player,201709100was,phi,JernTi00,sacks,1.0,,,,,
player,201709100was,phi,JernTi00,tackles_combined,2,,,,,
player,201709100was,phi,JernTi00,tackles_solo,1,,,,,
player,201709100was,phi,JernTi00,tackles_assists,1,,,,,
player,201709100was,phi,JernTi00,tackles_loss,1,,,,,
player,201709100was,phi,JernTi00,qb_hits,1,,,,,
player,201709100was,phi,JernTi00,fumbles_rec,0,,,,,
player,201709100was,phi,JernTi00,fumbles_rec_yds,0,,,,,
player,201709100was,phi,JernTi00,fumbles_rec_td,0,,,,,
player,201709100was,phi,JernTi00,fumbles_forced,0,,,,,
player,201709100was,phi,CoxxFl00,def_int,0,,,,,
player,201709100was,phi,CoxxFl00,def_int_yds,0,,,,,
player,201709100was,phi,CoxxFl00,def_int_td,0,,,,,
player,201709100was,phi,CoxxFl00,def_int_long,0,,,,,
player,201709100was,phi,CoxxFl00,pass_defended,0,,,,,
player,201709100was,phi,CoxxFl00,sacks,1.0,,,,,
player,201709100was,phi,CoxxFl00,tackles_combined,1,,,,,
player,201709100was,phi,CoxxFl00,tackles_solo,1,,,,,
player,201709100was,phi,CoxxFl00,tackles_assists,0,,,,,
player,201709100was,phi,CoxxFl00,tackles_loss,0,,,,,
player,201709100was,phi,CoxxFl00,qb_hits,1,,,,,
player,201709100was,phi,CoxxFl00,fumbles_rec,1,,,,,
player,201709100was,phi,CoxxFl00,fumbles_rec_yds,20,,,,,
player,201709100was,phi,CoxxFl00,fumbles_rec_td,1,,,,,
player,201709100was,phi,CoxxFl00,fumbles_forced,1,,,,,
player,201709100was,phi,HickJo00,def_int,0,,,,,
player,201709100was,phi,HickJo00,def_int_yds,0,,,,,
player,201709100was,phi,HickJo00,def_int_td,0,,,,,
player,201709100was,phi,HickJo00,def_int_long,0,,,,,
player,201709100was,phi,HickJo00,pass_defended,0,,,,,
player,201709100was,phi,HickJo00,sacks,0.0,,,,,
player,201709100was,phi,HickJo00,tackles_combined,7,,,,,
player,201709100was,phi,HickJo00,tackles_solo,5,,,,,
player,201709100was,phi,HickJo00,tackles_assists,2,,,,,
player,201709100was,phi,HickJo00,tackles_loss,0,,,,,
player,201709100was,phi,HickJo00,qb_hits,0,,,,,
player,201709100was,phi,HickJo00,fumbles_rec,1,,,,,
player,201709100was,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201709100was,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201709100was,phi,HickJo00,fumbles_forced,0,,,,,
player,201709100was,phi,BradNi00,def_int,0,,,,,
player,201709100was,phi,BradNi00,def_int_yds,0,,,,,
player,201709100was,phi,BradNi00,def_int_td,0,,,,,
player,201709100was,phi,BradNi00,def_int_long,0,,,,,
player,201709100was,phi,BradNi00,pass_defended,1,,,,,
player,201709100was,phi,BradNi00,sacks,0.0,,,,,
player,201709100was,phi,BradNi00,tackles_combined,4,,,,,
player,201709100was,phi,BradNi00,tackles_solo,2,,,,,
player,201709100was,phi,BradNi00,tackles_assists,2,,,,,
player,201709100was,phi,BradNi00,tackles_loss,0,,,,,
player,201709100was,phi,BradNi00,qb_hits,0,,,,,
player,201709100was,phi,BradNi00,fumbles_rec,0,,,,,
player,201709100was,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201709100was,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201709100was,phi,BradNi00,fumbles_forced,0,,,,,
player,201709100was,phi,JenkMa99,def_int,0,,,,,
player,201709100was,phi,JenkMa99,def_int_yds,0,,,,,
