game,2017,2,20170917,201709170tam,chi,"Chicago Bears",7,tam,"Tampa Bay Buccaneers",29
player,201709170tam,chi,GlenMi00,rec_yds,0,,,,,
player,201709170tam,chi,GlenMi00,rec_td,0,,,,,
player,201709170tam,chi,GlenMi00,rec_long,0,,,,,
player,201709170tam,chi,GlenMi00,fumbles,1,,,,,
player,201709170tam,chi,GlenMi00,fumbles_lost,1,,,,,
player,201709170tam,chi,CoheTa00,pass_cmp,0,,,,,
player,201709170tam,chi,CoheTa00,pass_att,0,,,,,
player,201709170tam,chi,CoheTa00,pass_yds,0,,,,,
player,201709170tam,chi,CoheTa00,pass_td,0,,,,,
player,201709170tam,chi,CoheTa00,pass_int,0,,,,,
player,201709170tam,chi,CoheTa00,pass_sacked,0,,,,,
player,201709170tam,chi,CoheTa00,pass_sacked_yds,0,,,,,
player,201709170tam,chi,CoheTa00,pass_long,0,,,,,
player,201709170tam,chi,CoheTa00,pass_rating,,,,,,
player,201709170tam,chi,CoheTa00,rush_att,7,,,,,
player,201709170tam,chi,CoheTa00,rush_yds,13,,,,,
player,201709170tam,chi,CoheTa00,rush_td,0,,,,,
player,201709170tam,chi,CoheTa00,rush_long,9,,,,,
player,201709170tam,chi,CoheTa00,targets,9,,,,,
player,201709170tam,chi,CoheTa00,rec,8,,,,,
player,201709170tam,chi,CoheTa00,rec_yds,55,,,,,
player,201709170tam,chi,CoheTa00,rec_td,0,,,,,
player,201709170tam,chi,CoheTa00,rec_long,14,,,,,
player,201709170tam,chi,CoheTa00,fumbles,1,,,,,
player,201709170tam,chi,CoheTa00,fumbles_lost,1,,,,,
player,201709170tam,chi,HowaJo00,pass_cmp,0,,,,,
player,201709170tam,chi,HowaJo00,pass_att,0,,,,,
player,201709170tam,chi,HowaJo00,pass_yds,0,,,,,
player,201709170tam,chi,HowaJo00,pass_td,0,,,,,
player,201709170tam,chi,HowaJo00,pass_int,0,,,,,
player,201709170tam,chi,HowaJo00,pass_sacked,0,,,,,
player,201709170tam,chi,HowaJo00,pass_sacked_yds,0,,,,,
player,201709170tam,chi,HowaJo00,pass_long,0,,,,,
player,201709170tam,chi,HowaJo00,pass_rating,,,,,,
player,201709170tam,chi,HowaJo00,rush_att,9,,,,,
player,201709170tam,chi,HowaJo00,rush_yds,7,,,,,
player,201709170tam,chi,HowaJo00,rush_td,0,,,,,
player,201709170tam,chi,HowaJo00,rush_long,4,,,,,
player,201709170tam,chi,HowaJo00,targets,1,,,,,
player,201709170tam,chi,HowaJo00,rec,0,,,,,
player,201709170tam,chi,HowaJo00,rec_yds,0,,,,,
player,201709170tam,chi,HowaJo00,rec_td,0,,,,,
player,201709170tam,chi,HowaJo00,rec_long,0,,,,,
player,201709170tam,chi,HowaJo00,fumbles,0,,,,,
player,201709170tam,chi,HowaJo00,fumbles_lost,0,,,,,
player,201709170tam,chi,WrigKe01,pass_cmp,0,,,,,
player,201709170tam,chi,WrigKe01,pass_att,0,,,,,
player,201709170tam,chi,WrigKe01,pass_yds,0,,,,,
player,201709170tam,chi,WrigKe01,pass_td,0,,,,,
player,201709170tam,chi,WrigKe01,pass_int,0,,,,,
player,201709170tam,chi,WrigKe01,pass_sacked,0,,,,,
player,201709170tam,chi,WrigKe01,pass_sacked_yds,0,,,,,
player,201709170tam,chi,WrigKe01,pass_long,0,,,,,
player,201709170tam,chi,WrigKe01,pass_rating,,,,,,
player,201709170tam,chi,WrigKe01,rush_att,0,,,,,
player,201709170tam,chi,WrigKe01,rush_yds,0,,,,,
player,201709170tam,chi,WrigKe01,rush_td,0,,,,,
player,201709170tam,chi,WrigKe01,rush_long,0,,,,,
player,201709170tam,chi,WrigKe01,targets,10,,,,,
player,201709170tam,chi,WrigKe01,rec,7,,,,,
player,201709170tam,chi,WrigKe01,rec_yds,69,,,,,
player,201709170tam,chi,WrigKe01,rec_td,0,,,,,
player,201709170tam,chi,WrigKe01,rec_long,18,,,,,
player,201709170tam,chi,WrigKe01,fumbles,0,,,,,
player,201709170tam,chi,WrigKe01,fumbles_lost,0,,,,,
player,201709170tam,chi,ThomDe04,pass_cmp,0,,,,,
player,201709170tam,chi,ThomDe04,pass_att,0,,,,,
player,201709170tam,chi,ThomDe04,pass_yds,0,,,,,
player,201709170tam,chi,ThomDe04,pass_td,0,,,,,
player,201709170tam,chi,ThomDe04,pass_int,0,,,,,
player,201709170tam,chi,ThomDe04,pass_sacked,0,,,,,
player,201709170tam,chi,ThomDe04,pass_sacked_yds,0,,,,,
player,201709170tam,chi,ThomDe04,pass_long,0,,,,,
player,201709170tam,chi,ThomDe04,pass_rating,,,,,,
player,201709170tam,chi,ThomDe04,rush_att,0,,,,,
player,201709170tam,chi,ThomDe04,rush_yds,0,,,,,
player,201709170tam,chi,ThomDe04,rush_td,0,,,,,
player,201709170tam,chi,ThomDe04,rush_long,0,,,,,
player,201709170tam,chi,ThomDe04,targets,5,,,,,
player,201709170tam,chi,ThomDe04,rec,4,,,,,
player,201709170tam,chi,ThomDe04,rec_yds,57,,,,,
player,201709170tam,chi,ThomDe04,rec_td,1,,,,,
player,201709170tam,chi,ThomDe04,rec_long,20,,,,,
player,201709170tam,chi,ThomDe04,fumbles,0,,,,,
player,201709170tam,chi,ThomDe04,fumbles_lost,0,,,,,
player,201709170tam,chi,BellJo02,pass_cmp,0,,,,,
player,201709170tam,chi,BellJo02,pass_att,0,,,,,
player,201709170tam,chi,BellJo02,pass_yds,0,,,,,
player,201709170tam,chi,BellJo02,pass_td,0,,,,,
player,201709170tam,chi,BellJo02,pass_int,0,,,,,
player,201709170tam,chi,BellJo02,pass_sacked,0,,,,,
player,201709170tam,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201709170tam,chi,BellJo02,pass_long,0,,,,,
player,201709170tam,chi,BellJo02,pass_rating,,,,,,
player,201709170tam,chi,BellJo02,rush_att,0,,,,,
player,201709170tam,chi,BellJo02,rush_yds,0,,,,,
player,201709170tam,chi,BellJo02,rush_td,0,,,,,
player,201709170tam,chi,BellJo02,rush_long,0,,,,,
player,201709170tam,chi,BellJo02,targets,7,,,,,
player,201709170tam,chi,BellJo02,rec,4,,,,,
player,201709170tam,chi,BellJo02,rec_yds,51,,,,,
player,201709170tam,chi,BellJo02,rec_td,0,,,,,
player,201709170tam,chi,BellJo02,rec_long,17,,,,,
player,201709170tam,chi,BellJo02,fumbles,0,,,,,
player,201709170tam,chi,BellJo02,fumbles_lost,0,,,,,
player,201709170tam,chi,MillZa02,pass_cmp,0,,,,,
player,201709170tam,chi,MillZa02,pass_att,0,,,,,
player,201709170tam,chi,MillZa02,pass_yds,0,,,,,
player,201709170tam,chi,MillZa02,pass_td,0,,,,,
player,201709170tam,chi,MillZa02,pass_int,0,,,,,
player,201709170tam,chi,MillZa02,pass_sacked,0,,,,,
player,201709170tam,chi,MillZa02,pass_sacked_yds,0,,,,,
player,201709170tam,chi,MillZa02,pass_long,0,,,,,
player,201709170tam,chi,MillZa02,pass_rating,,,,,,
player,201709170tam,chi,MillZa02,rush_att,0,,,,,
player,201709170tam,chi,MillZa02,rush_yds,0,,,,,
player,201709170tam,chi,MillZa02,rush_td,0,,,,,
player,201709170tam,chi,MillZa02,rush_long,0,,,,,
player,201709170tam,chi,MillZa02,targets,9,,,,,
player,201709170tam,chi,MillZa02,rec,6,,,,,
player,201709170tam,chi,MillZa02,rec_yds,42,,,,,
player,201709170tam,chi,MillZa02,rec_td,0,,,,,
player,201709170tam,chi,MillZa02,rec_long,12,,,,,
player,201709170tam,chi,MillZa02,fumbles,0,,,,,
player,201709170tam,chi,MillZa02,fumbles_lost,0,,,,,
player,201709170tam,chi,GentTa00,pass_cmp,0,,,,,
player,201709170tam,chi,GentTa00,pass_att,0,,,,,
player,201709170tam,chi,GentTa00,pass_yds,0,,,,,
player,201709170tam,chi,GentTa00,pass_td,0,,,,,
player,201709170tam,chi,GentTa00,pass_int,0,,,,,
player,201709170tam,chi,GentTa00,pass_sacked,0,,,,,
player,201709170tam,chi,GentTa00,pass_sacked_yds,0,,,,,
player,201709170tam,chi,GentTa00,pass_long,0,,,,,
player,201709170tam,chi,GentTa00,pass_rating,,,,,,
player,201709170tam,chi,GentTa00,rush_att,0,,,,,
player,201709170tam,chi,GentTa00,rush_yds,0,,,,,
player,201709170tam,chi,GentTa00,rush_td,0,,,,,
player,201709170tam,chi,GentTa00,rush_long,0,,,,,
player,201709170tam,chi,GentTa00,targets,3,,,,,
player,201709170tam,chi,GentTa00,rec,2,,,,,
player,201709170tam,chi,GentTa00,rec_yds,27,,,,,
player,201709170tam,chi,GentTa00,rec_td,0,,,,,
player,201709170tam,chi,GentTa00,rec_long,15,,,,,
player,201709170tam,chi,GentTa00,fumbles,0,,,,,
player,201709170tam,chi,GentTa00,fumbles_lost,0,,,,,
player,201709170tam,chi,SimsDi00,pass_cmp,0,,,,,
player,201709170tam,chi,SimsDi00,pass_att,0,,,,,
player,201709170tam,chi,SimsDi00,pass_yds,0,,,,,
player,201709170tam,chi,SimsDi00,pass_td,0,,,,,
player,201709170tam,chi,SimsDi00,pass_int,0,,,,,
player,201709170tam,chi,SimsDi00,pass_sacked,0,,,,,
player,201709170tam,chi,SimsDi00,pass_sacked_yds,0,,,,,
player,201709170tam,chi,SimsDi00,pass_long,0,,,,,
player,201709170tam,chi,SimsDi00,pass_rating,,,,,,
player,201709170tam,chi,SimsDi00,rush_att,0,,,,,
player,201709170tam,chi,SimsDi00,rush_yds,0,,,,,
player,201709170tam,chi,SimsDi00,rush_td,0,,,,,
player,201709170tam,chi,SimsDi00,rush_long,0,,,,,
player,201709170tam,chi,SimsDi00,targets,1,,,,,
player,201709170tam,chi,SimsDi00,rec,0,,,,,
player,201709170tam,chi,SimsDi00,rec_yds,0,,,,,
player,201709170tam,chi,SimsDi00,rec_td,0,,,,,
player,201709170tam,chi,SimsDi00,rec_long,0,,,,,
player,201709170tam,chi,SimsDi00,fumbles,0,,,,,
player,201709170tam,chi,SimsDi00,fumbles_lost,0,,,,,
player,201709170tam,tam,WinsJa00,pass_cmp,18,,,,,
player,201709170tam,tam,WinsJa00,pass_att,30,,,,,
player,201709170tam,tam,WinsJa00,pass_yds,204,,,,,
player,201709170tam,tam,WinsJa00,pass_td,1,,,,,
player,201709170tam,tam,WinsJa00,pass_int,0,,,,,
player,201709170tam,tam,WinsJa00,pass_sacked,2,,,,,
player,201709170tam,tam,WinsJa00,pass_sacked_yds,10,,,,,
player,201709170tam,tam,WinsJa00,pass_long,21,,,,,
player,201709170tam,tam,WinsJa00,pass_rating,91.5,,,,,
player,201709170tam,tam,WinsJa00,rush_att,1,,,,,
player,201709170tam,tam,WinsJa00,rush_yds,3,,,,,
player,201709170tam,tam,WinsJa00,rush_td,0,,,,,
player,201709170tam,tam,WinsJa00,rush_long,3,,,,,
player,201709170tam,tam,WinsJa00,targets,0,,,,,
player,201709170tam,tam,WinsJa00,rec,0,,,,,
player,201709170tam,tam,WinsJa00,rec_yds,0,,,,,
player,201709170tam,tam,WinsJa00,rec_td,0,,,,,
player,201709170tam,tam,WinsJa00,rec_long,0,,,,,
player,201709170tam,tam,WinsJa00,fumbles,0,,,,,
player,201709170tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201709170tam,tam,FitzRy00,pass_cmp,0,,,,,
player,201709170tam,tam,FitzRy00,pass_att,1,,,,,
player,201709170tam,tam,FitzRy00,pass_yds,0,,,,,
player,201709170tam,tam,FitzRy00,pass_td,0,,,,,
player,201709170tam,tam,FitzRy00,pass_int,0,,,,,
player,201709170tam,tam,FitzRy00,pass_sacked,0,,,,,
player,201709170tam,tam,FitzRy00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,FitzRy00,pass_long,0,,,,,
player,201709170tam,tam,FitzRy00,pass_rating,39.6,,,,,
player,201709170tam,tam,FitzRy00,rush_att,2,,,,,
player,201709170tam,tam,FitzRy00,rush_yds,-2,,,,,
player,201709170tam,tam,FitzRy00,rush_td,0,,,,,
player,201709170tam,tam,FitzRy00,rush_long,-1,,,,,
player,201709170tam,tam,FitzRy00,targets,0,,,,,
player,201709170tam,tam,FitzRy00,rec,0,,,,,
player,201709170tam,tam,FitzRy00,rec_yds,0,,,,,
player,201709170tam,tam,FitzRy00,rec_td,0,,,,,
player,201709170tam,tam,FitzRy00,rec_long,0,,,,,
player,201709170tam,tam,FitzRy00,fumbles,0,,,,,
player,201709170tam,tam,FitzRy00,fumbles_lost,0,,,,,
player,201709170tam,tam,RodgJa00,pass_cmp,0,,,,,
player,201709170tam,tam,RodgJa00,pass_att,0,,,,,
player,201709170tam,tam,RodgJa00,pass_yds,0,,,,,
player,201709170tam,tam,RodgJa00,pass_td,0,,,,,
player,201709170tam,tam,RodgJa00,pass_int,0,,,,,
player,201709170tam,tam,RodgJa00,pass_sacked,0,,,,,
player,201709170tam,tam,RodgJa00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,RodgJa00,pass_long,0,,,,,
player,201709170tam,tam,RodgJa00,pass_rating,,,,,,
player,201709170tam,tam,RodgJa00,rush_att,19,,,,,
player,201709170tam,tam,RodgJa00,rush_yds,67,,,,,
player,201709170tam,tam,RodgJa00,rush_td,1,,,,,
player,201709170tam,tam,RodgJa00,rush_long,10,,,,,
player,201709170tam,tam,RodgJa00,targets,0,,,,,
player,201709170tam,tam,RodgJa00,rec,0,,,,,
player,201709170tam,tam,RodgJa00,rec_yds,0,,,,,
player,201709170tam,tam,RodgJa00,rec_td,0,,,,,
player,201709170tam,tam,RodgJa00,rec_long,0,,,,,
player,201709170tam,tam,RodgJa00,fumbles,0,,,,,
player,201709170tam,tam,RodgJa00,fumbles_lost,0,,,,,
player,201709170tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201709170tam,tam,BarbPe01,pass_att,0,,,,,
player,201709170tam,tam,BarbPe01,pass_yds,0,,,,,
player,201709170tam,tam,BarbPe01,pass_td,0,,,,,
player,201709170tam,tam,BarbPe01,pass_int,0,,,,,
player,201709170tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201709170tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201709170tam,tam,BarbPe01,pass_long,0,,,,,
player,201709170tam,tam,BarbPe01,pass_rating,,,,,,
player,201709170tam,tam,BarbPe01,rush_att,10,,,,,
player,201709170tam,tam,BarbPe01,rush_yds,47,,,,,
player,201709170tam,tam,BarbPe01,rush_td,0,,,,,
player,201709170tam,tam,BarbPe01,rush_long,14,,,,,
player,201709170tam,tam,BarbPe01,targets,0,,,,,
player,201709170tam,tam,BarbPe01,rec,0,,,,,
player,201709170tam,tam,BarbPe01,rec_yds,0,,,,,
player,201709170tam,tam,BarbPe01,rec_td,0,,,,,
player,201709170tam,tam,BarbPe01,rec_long,0,,,,,
player,201709170tam,tam,BarbPe01,fumbles,0,,,,,
player,201709170tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201709170tam,tam,SimsCh00,pass_cmp,0,,,,,
player,201709170tam,tam,SimsCh00,pass_att,0,,,,,
player,201709170tam,tam,SimsCh00,pass_yds,0,,,,,
player,201709170tam,tam,SimsCh00,pass_td,0,,,,,
player,201709170tam,tam,SimsCh00,pass_int,0,,,,,
player,201709170tam,tam,SimsCh00,pass_sacked,0,,,,,
player,201709170tam,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,SimsCh00,pass_long,0,,,,,
player,201709170tam,tam,SimsCh00,pass_rating,,,,,,
player,201709170tam,tam,SimsCh00,rush_att,2,,,,,
player,201709170tam,tam,SimsCh00,rush_yds,2,,,,,
player,201709170tam,tam,SimsCh00,rush_td,0,,,,,
player,201709170tam,tam,SimsCh00,rush_long,2,,,,,
player,201709170tam,tam,SimsCh00,targets,3,,,,,
player,201709170tam,tam,SimsCh00,rec,2,,,,,
player,201709170tam,tam,SimsCh00,rec_yds,7,,,,,
player,201709170tam,tam,SimsCh00,rec_td,0,,,,,
player,201709170tam,tam,SimsCh00,rec_long,4,,,,,
player,201709170tam,tam,SimsCh00,fumbles,1,,,,,
player,201709170tam,tam,SimsCh00,fumbles_lost,1,,,,,
player,201709170tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201709170tam,tam,EvanMi00,pass_att,0,,,,,
player,201709170tam,tam,EvanMi00,pass_yds,0,,,,,
player,201709170tam,tam,EvanMi00,pass_td,0,,,,,
player,201709170tam,tam,EvanMi00,pass_int,0,,,,,
player,201709170tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201709170tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,EvanMi00,pass_long,0,,,,,
player,201709170tam,tam,EvanMi00,pass_rating,,,,,,
player,201709170tam,tam,EvanMi00,rush_att,0,,,,,
player,201709170tam,tam,EvanMi00,rush_yds,0,,,,,
player,201709170tam,tam,EvanMi00,rush_td,0,,,,,
player,201709170tam,tam,EvanMi00,rush_long,0,,,,,
player,201709170tam,tam,EvanMi00,targets,9,,,,,
player,201709170tam,tam,EvanMi00,rec,7,,,,,
player,201709170tam,tam,EvanMi00,rec_yds,93,,,,,
player,201709170tam,tam,EvanMi00,rec_td,1,,,,,
player,201709170tam,tam,EvanMi00,rec_long,18,,,,,
player,201709170tam,tam,EvanMi00,fumbles,0,,,,,
player,201709170tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201709170tam,tam,JackDe00,pass_cmp,0,,,,,
player,201709170tam,tam,JackDe00,pass_att,0,,,,,
player,201709170tam,tam,JackDe00,pass_yds,0,,,,,
player,201709170tam,tam,JackDe00,pass_td,0,,,,,
player,201709170tam,tam,JackDe00,pass_int,0,,,,,
player,201709170tam,tam,JackDe00,pass_sacked,0,,,,,
player,201709170tam,tam,JackDe00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,JackDe00,pass_long,0,,,,,
player,201709170tam,tam,JackDe00,pass_rating,,,,,,
player,201709170tam,tam,JackDe00,rush_att,0,,,,,
player,201709170tam,tam,JackDe00,rush_yds,0,,,,,
player,201709170tam,tam,JackDe00,rush_td,0,,,,,
player,201709170tam,tam,JackDe00,rush_long,0,,,,,
player,201709170tam,tam,JackDe00,targets,7,,,,,
player,201709170tam,tam,JackDe00,rec,3,,,,,
player,201709170tam,tam,JackDe00,rec_yds,39,,,,,
player,201709170tam,tam,JackDe00,rec_td,0,,,,,
player,201709170tam,tam,JackDe00,rec_long,21,,,,,
player,201709170tam,tam,JackDe00,fumbles,0,,,,,
player,201709170tam,tam,JackDe00,fumbles_lost,0,,,,,
player,201709170tam,tam,BratCa00,pass_cmp,0,,,,,
player,201709170tam,tam,BratCa00,pass_att,0,,,,,
player,201709170tam,tam,BratCa00,pass_yds,0,,,,,
player,201709170tam,tam,BratCa00,pass_td,0,,,,,
player,201709170tam,tam,BratCa00,pass_int,0,,,,,
player,201709170tam,tam,BratCa00,pass_sacked,0,,,,,
player,201709170tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,BratCa00,pass_long,0,,,,,
player,201709170tam,tam,BratCa00,pass_rating,,,,,,
player,201709170tam,tam,BratCa00,rush_att,0,,,,,
player,201709170tam,tam,BratCa00,rush_yds,0,,,,,
player,201709170tam,tam,BratCa00,rush_td,0,,,,,
player,201709170tam,tam,BratCa00,rush_long,0,,,,,
player,201709170tam,tam,BratCa00,targets,3,,,,,
player,201709170tam,tam,BratCa00,rec,2,,,,,
player,201709170tam,tam,BratCa00,rec_yds,24,,,,,
player,201709170tam,tam,BratCa00,rec_td,0,,,,,
player,201709170tam,tam,BratCa00,rec_long,13,,,,,
player,201709170tam,tam,BratCa00,fumbles,0,,,,,
player,201709170tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201709170tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201709170tam,tam,HumpAd00,pass_att,0,,,,,
player,201709170tam,tam,HumpAd00,pass_yds,0,,,,,
player,201709170tam,tam,HumpAd00,pass_td,0,,,,,
player,201709170tam,tam,HumpAd00,pass_int,0,,,,,
player,201709170tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201709170tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,HumpAd00,pass_long,0,,,,,
player,201709170tam,tam,HumpAd00,pass_rating,,,,,,
player,201709170tam,tam,HumpAd00,rush_att,0,,,,,
player,201709170tam,tam,HumpAd00,rush_yds,0,,,,,
player,201709170tam,tam,HumpAd00,rush_td,0,,,,,
player,201709170tam,tam,HumpAd00,rush_long,0,,,,,
player,201709170tam,tam,HumpAd00,targets,3,,,,,
player,201709170tam,tam,HumpAd00,rec,2,,,,,
player,201709170tam,tam,HumpAd00,rec_yds,18,,,,,
player,201709170tam,tam,HumpAd00,rec_td,0,,,,,
player,201709170tam,tam,HumpAd00,rec_long,9,,,,,
player,201709170tam,tam,HumpAd00,fumbles,0,,,,,
player,201709170tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201709170tam,tam,HowaO.00,pass_cmp,0,,,,,
player,201709170tam,tam,HowaO.00,pass_att,0,,,,,
player,201709170tam,tam,HowaO.00,pass_yds,0,,,,,
player,201709170tam,tam,HowaO.00,pass_td,0,,,,,
player,201709170tam,tam,HowaO.00,pass_int,0,,,,,
player,201709170tam,tam,HowaO.00,pass_sacked,0,,,,,
player,201709170tam,tam,HowaO.00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,HowaO.00,pass_long,0,,,,,
player,201709170tam,tam,HowaO.00,pass_rating,,,,,,
player,201709170tam,tam,HowaO.00,rush_att,0,,,,,
player,201709170tam,tam,HowaO.00,rush_yds,0,,,,,
player,201709170tam,tam,HowaO.00,rush_td,0,,,,,
player,201709170tam,tam,HowaO.00,rush_long,0,,,,,
player,201709170tam,tam,HowaO.00,targets,3,,,,,
player,201709170tam,tam,HowaO.00,rec,1,,,,,
player,201709170tam,tam,HowaO.00,rec_yds,17,,,,,
player,201709170tam,tam,HowaO.00,rec_td,0,,,,,
player,201709170tam,tam,HowaO.00,rec_long,17,,,,,
player,201709170tam,tam,HowaO.00,fumbles,0,,,,,
player,201709170tam,tam,HowaO.00,fumbles_lost,0,,,,,
player,201709170tam,tam,CrosAl00,pass_cmp,0,,,,,
player,201709170tam,tam,CrosAl00,pass_att,0,,,,,
player,201709170tam,tam,CrosAl00,pass_yds,0,,,,,
player,201709170tam,tam,CrosAl00,pass_td,0,,,,,
player,201709170tam,tam,CrosAl00,pass_int,0,,,,,
player,201709170tam,tam,CrosAl00,pass_sacked,0,,,,,
player,201709170tam,tam,CrosAl00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,CrosAl00,pass_long,0,,,,,
player,201709170tam,tam,CrosAl00,pass_rating,,,,,,
player,201709170tam,tam,CrosAl00,rush_att,0,,,,,
player,201709170tam,tam,CrosAl00,rush_yds,0,,,,,
player,201709170tam,tam,CrosAl00,rush_td,0,,,,,
player,201709170tam,tam,CrosAl00,rush_long,0,,,,,
player,201709170tam,tam,CrosAl00,targets,1,,,,,
player,201709170tam,tam,CrosAl00,rec,1,,,,,
player,201709170tam,tam,CrosAl00,rec_yds,6,,,,,
player,201709170tam,tam,CrosAl00,rec_td,0,,,,,
player,201709170tam,tam,CrosAl00,rec_long,6,,,,,
player,201709170tam,tam,CrosAl00,fumbles,0,,,,,
player,201709170tam,tam,CrosAl00,fumbles_lost,0,,,,,
player,201709170tam,tam,GodwCh00,pass_cmp,0,,,,,
player,201709170tam,tam,GodwCh00,pass_att,0,,,,,
player,201709170tam,tam,GodwCh00,pass_yds,0,,,,,
player,201709170tam,tam,GodwCh00,pass_td,0,,,,,
player,201709170tam,tam,GodwCh00,pass_int,0,,,,,
player,201709170tam,tam,GodwCh00,pass_sacked,0,,,,,
player,201709170tam,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201709170tam,tam,GodwCh00,pass_long,0,,,,,
player,201709170tam,tam,GodwCh00,pass_rating,,,,,,
player,201709170tam,tam,GodwCh00,rush_att,0,,,,,
player,201709170tam,tam,GodwCh00,rush_yds,0,,,,,
player,201709170tam,tam,GodwCh00,rush_td,0,,,,,
player,201709170tam,tam,GodwCh00,rush_long,0,,,,,
player,201709170tam,tam,GodwCh00,targets,2,,,,,
player,201709170tam,tam,GodwCh00,rec,0,,,,,
player,201709170tam,tam,GodwCh00,rec_yds,0,,,,,
player,201709170tam,tam,GodwCh00,rec_td,0,,,,,
player,201709170tam,tam,GodwCh00,rec_long,0,,,,,
player,201709170tam,tam,GodwCh00,fumbles,0,,,,,
player,201709170tam,tam,GodwCh00,fumbles_lost,0,,,,,
player,201709170tam,chi,GoldEd00,def_int,0,,,,,
player,201709170tam,chi,GoldEd00,def_int_yds,0,,,,,
player,201709170tam,chi,GoldEd00,def_int_td,0,,,,,
player,201709170tam,chi,GoldEd00,def_int_long,0,,,,,
player,201709170tam,chi,GoldEd00,pass_defended,0,,,,,
player,201709170tam,chi,GoldEd00,sacks,1.0,,,,,
player,201709170tam,chi,GoldEd00,tackles_combined,3,,,,,
player,201709170tam,chi,GoldEd00,tackles_solo,2,,,,,
player,201709170tam,chi,GoldEd00,tackles_assists,1,,,,,
player,201709170tam,chi,GoldEd00,tackles_loss,1,,,,,
player,201709170tam,chi,GoldEd00,qb_hits,1,,,,,
player,201709170tam,chi,GoldEd00,fumbles_rec,0,,,,,
player,201709170tam,chi,GoldEd00,fumbles_rec_yds,0,,,,,
